Product ID : 961 # of JPs covered : 1 : 117 : Litigation, 
OID,Confidence at Map Node,Error at Map Node
us_000115432,0.410027, 0.075954
us_000488054,0.410027, 0.075983
us_000539407,0.410027, 0.076061
us_000528309,0.410027, 0.076136
us_000475309,0.410027, 0.076562
us_000475321,0.410027, 0.076750
us_000521578,0.410027, 0.076985
us_000581735,0.410027, 0.077105
us_000477808,0.410027, 0.077316
us_000500795,0.410027, 0.077562
us_000521652,0.410027, 0.077562
us_000501126,0.410027, 0.077573
us_000580655,0.410027, 0.077595
us_000482418,0.410027, 0.078033
us_000541788,0.410027, 0.078211
us_000513017,0.410027, 0.078252
us_000513018,0.410027, 0.078252
us_000477216,0.410027, 0.078419
us_000430026,0.410027, 0.078495
us_000488083,0.410027, 0.078858
us_000363704,0.410027, 0.078876
us_000482060,0.410027, 0.078971
us_000488106,0.410027, 0.079079
us_000545935,0.410027, 0.079277
us_000498295,0.410027, 0.079300
us_000585250,0.410027, 0.079701
us_000567500,0.410027, 0.079920
us_000479423,0.410027, 0.080205
us_000488143,0.410027, 0.080673
us_000521259,0.410027, 0.080677
us_000488185,0.410027, 0.081149
us_000478293,0.410027, 0.081360
us_000521484,0.410027, 0.081445
us_000478332,0.410027, 0.081477
us_000589338,0.410027, 0.081536
us_000489809,0.410027, 0.081771
us_000487880,0.410027, 0.081785
us_000521430,0.410027, 0.083080
us_000477612,0.410027, 0.083190
us_000510151,0.410027, 0.083392
us_000498347,0.410027, 0.084050
us_000540316,0.410027, 0.084205
us_000556370,0.410027, 0.084319
us_000480223,0.410027, 0.084762
us_000567513,0.410027, 0.085156
us_000588976,0.410027, 0.085182
us_000521309,0.410027, 0.088152
us_000501149,0.410027, 0.088304
us_000414754,0.410027, 0.088390
us_000558498,0.410027, 0.089195
us_000500799,0.410027, 0.089722
us_000567444,0.410027, 0.092278
us_000087719,0.410027, 0.093483
us_000559265,0.410027, 0.093543
us_000498357,0.410027, 0.094639
us_000480215,0.410027, 0.094685
us_000487283,0.410027, 0.097245
us_000575833,0.410027, 0.097266
us_000399913,0.410027, 0.098166
us_000559159,0.410027, 0.098170
us_000312908,0.410027, 0.099660
us_000549198,0.410027, 0.100415
us_000575827,0.410027, 0.100979
us_000476014,0.410027, 0.103081
us_000499921,0.410027, 0.103460
us_000462673,0.410027, 0.103487
us_000521109,0.410027, 0.103686
us_000256503,0.410027, 0.104199
us_000542514,0.410027, 0.104300
us_000462558,0.410027, 0.107320
us_000539361,0.410027, 0.109164
us_000488095,0.410027, 0.111127
us_000559146,0.410027, 0.113687
us_000539444,0.410027, 0.113704
us_000498364,0.410027, 0.113806
us_000540514,0.410027, 0.114173
us_000540379,0.410027, 0.118732
us_000412632,0.410027, 0.121707
us_000500915,0.410027, 0.122478
us_000575830,0.410027, 0.124202
us_000540250,0.410027, 0.125400
us_000500694,0.410027, 0.125832
us_000594057,0.410027, 0.129650
us_000477201,0.410027, 0.129821
us_000501077,0.410027, 0.136678
us_000501088,0.410027, 0.141832
us_000521395,0.410027, 0.144647
us_000460857,0.410027, 0.146371
us_000567460,0.410027, 0.163197
us_000500804,0.410027, 0.173861
us_000474371,0.410027, 0.174059
us_000482409,0.410027, 0.182659
us_000559283,0.410027, 0.184174
us_000540301,0.410027, 0.188586
us_000585248,0.410027, 0.253804
us_000521342,0.410027, 0.254516
us_000469114,0.410027, 0.258211
us_000498272,0.410027, 0.276179
us_000541770,0.410027, 0.311379
us_000520876,0.410027, 0.513700
us_000574758,0.410027, 1.902438
pr_001840236,0.394234, 0.000000
pr_001053399,0.394234, 0.000000
pr_001085096,0.394234, 0.000000
pr_001843240,0.394234, 0.000000
pr_001082627,0.394234, 0.000000
pr_001150853,0.394234, 0.000000
pr_000693542,0.394234, 0.000000
us_000492019,0.394234, 0.013213
us_000516063,0.394234, 0.075387
us_000499111,0.394234, 0.081864
us_000516455,0.394234, 0.086523
us_000499130,0.394234, 0.096915
us_000476562,0.394234, 0.098862
us_000474584,0.394234, 0.110373
us_000517583,0.394234, 0.120736
us_000499233,0.394234, 0.165751
us_000499146,0.394234, 0.165751
us_000499180,0.394234, 0.177540
us_000500955,0.394234, 0.179208
us_000528435,0.394234, 0.186385
us_000498241,0.394234, 0.188840
us_000521001,0.394234, 0.188840
us_000500104,0.394234, 0.190659
us_000494804,0.394234, 0.193692
us_000477241,0.394234, 0.194531
us_000499897,0.394234, 0.194710
us_000494725,0.394234, 0.198617
us_000499063,0.394234, 0.201221
us_000599466,0.394234, 0.202199
us_000615798,0.394234, 0.202855
us_000502415,0.394234, 0.204102
us_000512937,0.394234, 0.204431
us_000578595,0.394234, 0.205749
us_000605557,0.394234, 0.205982
us_000498924,0.394234, 0.205982
us_000495257,0.394234, 0.210254
us_000513102,0.394234, 0.217952
us_000498886,0.394234, 0.218800
us_000563444,0.394234, 0.222250
us_000498655,0.394234, 0.223581
us_000587910,0.394234, 0.224559
us_000486103,0.394234, 0.259180
us_000557723,0.394234, 0.260692
us_000501500,0.394234, 0.284014
us_000576632,0.394234, 0.303554
us_000507412,0.394234, 0.451495
us_000500050,0.394234, 0.526879
us_000498166,0.394234, 1.094483
us_000487510,0.393119, 0.372995
us_000402635,0.393119, 0.841334
us_000485132,0.389324, 0.000000
us_000547594,0.389324, 0.000000
us_000553820,0.389324, 0.000000
us_000544189,0.389324, 0.000000
us_000553885,0.389324, 0.000000
pr_000305524,0.389324, 0.000001
us_000591437,0.389324, 0.000006
us_000580554,0.389324, 0.000013
us_000488030,0.389324, 0.000023
us_000565194,0.389324, 0.001963
us_000525106,0.389324, 0.003212
us_000589731,0.389324, 0.012313
us_000529194,0.389324, 0.032075
us_000516312,0.389324, 0.064831
us_000398584,0.389324, 0.103785
us_000488073,0.389324, 0.114014
us_000546003,0.389324, 0.118611
us_000589265,0.389324, 0.124357
us_000022662,0.389324, 0.126964
us_000500973,0.389324, 0.127911
us_000583901,0.389324, 0.138882
us_000589059,0.389324, 0.148354
us_000540390,0.389324, 0.150894
us_000540310,0.389324, 0.154891
us_000608092,0.389324, 0.164408
us_000521680,0.389324, 0.164717
us_000616397,0.389324, 0.165187
us_000607475,0.389324, 0.170484
us_000511645,0.389324, 0.170900
us_000540476,0.389324, 0.172863
us_000521615,0.389324, 0.172863
us_000546368,0.389324, 0.174295
us_000501024,0.389324, 0.186307
us_000524210,0.389324, 0.200704
us_000465348,0.389324, 0.202769
us_000468747,0.389324, 0.211325
us_000493079,0.389324, 0.214306
us_000397200,0.389324, 0.222172
us_000428565,0.389324, 0.227247
us_000481727,0.389324, 0.245648
us_000546415,0.389324, 0.259976
us_000586258,0.389324, 0.301632
us_000459780,0.389324, 0.404684
pr_000003351,0.383859, 0.000000
pr_000001260,0.383859, 0.000000
pr_000001350,0.383859, 0.000000
pr_000203238,0.383859, 0.000001
pr_000112994,0.383859, 0.000001
us_000486408,0.383859, 0.000042
us_000560736,0.383859, 0.000836
us_000496297,0.383859, 0.000836
us_000561245,0.383859, 0.000864
us_000550375,0.383859, 0.000917
us_000500202,0.383859, 0.002270
us_000489785,0.383859, 0.006819
us_000566057,0.383859, 0.008207
us_000599658,0.383859, 0.011206
us_000546050,0.383859, 0.073894
us_000492850,0.383859, 0.298178
us_000536986,0.383859, 0.322350
us_000536637,0.383859, 0.348991
us_000524611,0.383859, 0.406397
us_000535633,0.383859, 0.508202
us_000222152,0.305317, 0.000000
pr_000662404,0.305317, 0.000000
us_000555186,0.305317, 0.000000
us_000537388,0.305317, 0.000000
us_000541162,0.305317, 0.000000
us_000554698,0.305317, 0.000000
us_000492791,0.305317, 0.000002
us_000593983,0.305317, 0.000011
us_000590296,0.305317, 0.000017
us_000595672,0.305317, 0.000017
us_000492591,0.305317, 0.000068
us_000188061,0.305317, 0.000103
us_000485262,0.305317, 0.000281
us_000494960,0.305317, 0.002716
us_000503872,0.305317, 0.004514
us_000581597,0.305317, 0.007296
us_000471161,0.305317, 0.014764
us_000349163,0.305317, 0.019207
us_000004157,0.305317, 0.171276
us_000541592,0.305317, 0.178474
us_000505693,0.305317, 0.435607
us_000600326,0.305317, 0.439913
us_000584864,0.305317, 0.449490
us_000500789,0.305317, 0.449901
us_000474390,0.305317, 0.450868
us_000586532,0.305317, 0.458136
us_000511679,0.305317, 0.459478
us_000483491,0.305317, 0.460386
us_000549807,0.305317, 0.461035
us_000546687,0.305317, 0.461486
us_000238122,0.305317, 0.462746
us_000461529,0.305317, 0.463435
us_000463466,0.305317, 0.463646
us_000229473,0.305317, 0.473663
us_000568488,0.305317, 0.477833
us_000549840,0.305317, 0.484349
us_000366073,0.305317, 0.491205
us_000568525,0.305317, 0.491466
us_000512996,0.305317, 0.508395
pr_000002676,0.267496, 0.000000
pr_000003135,0.267496, 0.000000
us_000516285,0.267496, 0.010564
us_000499255,0.267496, 0.093501
us_000470770,0.267496, 0.107607
us_000513000,0.267496, 0.109351
us_000488331,0.267496, 0.113787
us_000566079,0.267496, 0.113787
us_000580328,0.267496, 0.117225
us_000526166,0.267496, 0.117225
us_000489301,0.267496, 0.118589
us_000505211,0.267496, 0.118589
us_000566078,0.267496, 0.118589
us_000499162,0.267496, 0.141730
us_000500961,0.267496, 0.144603
us_000492689,0.267496, 0.149387
us_000491112,0.267496, 0.154937
us_000517561,0.267496, 0.154937
us_000500338,0.267496, 0.157189
us_000501627,0.267496, 0.160617
us_000521758,0.267496, 0.163238
us_000487549,0.267496, 0.163464
us_000526817,0.267496, 0.168855
us_000527839,0.267496, 0.168855
us_000498781,0.267496, 0.173859
us_000526127,0.267496, 0.173859
us_000501919,0.267496, 0.173859
us_000489224,0.267496, 0.175223
us_000505292,0.267496, 0.175223
us_000463246,0.267496, 0.175223
us_000499804,0.267496, 0.182791
us_000523774,0.267496, 0.184524
us_000488841,0.267496, 0.187464
us_000537761,0.267496, 0.190892
us_000487064,0.267496, 0.190892
us_000535146,0.263190, 0.000185
us_000011840,0.263190, 0.002099
us_000526364,0.263190, 0.006486
us_000015384,0.263190, 0.035540
us_000574925,0.263190, 0.105674
us_000590116,0.263190, 0.115927
us_000491114,0.263190, 0.133060
us_000527741,0.263190, 0.136703
us_000478838,0.263190, 0.160006
us_000580574,0.263190, 0.160391
us_000489656,0.263190, 0.167287
us_000581171,0.263190, 0.168364
us_000527108,0.263190, 0.169712
us_000596177,0.263190, 0.178589
us_000614980,0.263190, 0.179167
us_000614337,0.263190, 0.191981
us_000252370,0.263190, 0.267064
pr_001134140,0.255797, 0.000010
us_000565772,0.255797, 0.000080
us_000577324,0.255797, 0.000346
us_000496810,0.255797, 0.889931
us_000520819,0.255797, 0.894253
us_000526812,0.255797, 0.904171
us_000500022,0.255797, 0.967846
us_000498316,0.255797, 1.014579
us_000501941,0.255797, 1.035804
us_000550045,0.255797, 1.058737
us_000459465,0.255797, 1.059079
us_000509279,0.255797, 1.065088
us_000528042,0.255797, 1.066931
us_000527392,0.255797, 1.072898
us_000475582,0.255797, 1.086509
us_000580026,0.255797, 1.087365
us_000399226,0.255797, 1.088376
us_000508473,0.255797, 1.113813
us_000481484,0.255797, 1.116206
us_000505267,0.255797, 1.119665
us_000567047,0.255797, 1.120476
us_000438146,0.255797, 1.121168
us_000503418,0.255797, 1.128473
us_000511142,0.255797, 1.129150
us_000191199,0.255797, 1.131637
us_000212805,0.255797, 1.137548
us_000483440,0.255797, 1.144295
us_000494876,0.255797, 1.147794
us_000539818,0.255797, 1.154995
us_000582646,0.255797, 1.155615
us_000527628,0.255797, 1.155805
us_000582979,0.255797, 1.159433
us_000004996,0.255797, 1.159882
us_000475786,0.255797, 1.163519
us_000509180,0.255797, 1.164991
us_000607837,0.255797, 1.166407
us_000463213,0.255797, 1.169172
us_000526700,0.255797, 1.169172
us_000145978,0.255797, 1.169172
us_000398516,0.255797, 1.177506
us_000072613,0.255797, 1.183463
us_000558270,0.255797, 1.183627
us_000469140,0.255797, 1.187215
us_000490987,0.255797, 1.187784
us_000476002,0.255797, 1.189080
us_000503541,0.255797, 1.191627
us_000409898,0.255797, 1.192942
us_000520565,0.255797, 1.193109
us_000471068,0.255797, 1.194457
us_000469879,0.255797, 1.197689
us_000474614,0.255797, 1.197689
us_000508317,0.255797, 1.198863
us_000459958,0.255797, 1.199293
us_000525869,0.255797, 1.200612
us_000510485,0.255797, 1.206570
us_000160893,0.255797, 1.207981
us_000527991,0.255797, 1.216794
us_000210473,0.255797, 1.221497
us_000526877,0.255797, 1.227306
us_000113224,0.255797, 1.230316
us_000528119,0.255797, 1.230316
us_000524484,0.255797, 1.239358
us_000491068,0.255797, 1.255615
us_000145277,0.255797, 1.260485
us_000578556,0.255797, 1.275457
us_000546652,0.243895, 0.000020
us_000568424,0.243895, 0.000262
us_000502252,0.243895, 0.005924
us_000565146,0.243895, 0.006381
us_000492682,0.243895, 0.008380
us_000498289,0.243895, 0.008399
us_000492579,0.243895, 0.013487
us_000536808,0.243895, 0.014623
us_000499768,0.243895, 0.053934
us_000498650,0.243895, 0.165993
us_000584249,0.243895, 0.433171
us_000567107,0.243895, 0.464932
us_000502749,0.243895, 0.467035
us_000586642,0.243895, 0.478403
us_000581345,0.243895, 0.519861
us_000595697,0.243895, 0.532644
us_000485819,0.243895, 0.537513
us_000117265,0.243895, 0.542400
us_000489271,0.243895, 0.551801
us_000486065,0.243895, 0.580324
us_000502890,0.243895, 0.584808
us_000550182,0.243895, 0.595985
us_000498756,0.243895, 0.599869
us_000598849,0.243895, 0.619841
us_000614534,0.243895, 0.632143
us_000575642,0.243895, 0.663852
pr_000445702,0.238502, 0.000001
us_000492247,0.238502, 0.007087
us_000510300,0.238502, 0.211144
us_000509981,0.238502, 0.211144
us_000510279,0.238502, 0.211144
us_000510217,0.238502, 0.211144
us_000508932,0.238502, 0.212803
us_000497902,0.238502, 0.213730
us_000598097,0.238502, 0.214800
us_000508841,0.238502, 0.214847
us_000526050,0.238502, 0.216757
us_000463595,0.238502, 0.217032
us_000598047,0.238502, 0.217457
us_000512910,0.238502, 0.217791
us_000145293,0.238502, 0.218193
us_000544064,0.238502, 0.218890
us_000503379,0.238502, 0.219413
us_000551625,0.238502, 0.220142
us_000496786,0.238502, 0.220391
us_000505096,0.238502, 0.220473
us_000508792,0.238502, 0.220732
us_000605561,0.238502, 0.220732
us_000484486,0.238502, 0.221087
us_000499970,0.238502, 0.221461
us_000535377,0.238502, 0.221543
us_000475493,0.238502, 0.223225
us_000551769,0.238502, 0.223244
us_000552071,0.238502, 0.223637
us_000511447,0.238502, 0.223852
us_000541321,0.238502, 0.223905
us_000526046,0.238502, 0.223997
us_000508625,0.238502, 0.224235
us_000475146,0.238502, 0.224632
us_000470763,0.238502, 0.225535
us_000241116,0.238502, 0.226369
us_000481414,0.238502, 0.227522
us_000535468,0.238502, 0.228230
us_000541440,0.238502, 0.228280
us_000502422,0.238502, 0.229328
us_000615867,0.238502, 0.231417
us_000615880,0.238502, 0.232716
us_000497804,0.238502, 0.232893
us_000292024,0.238502, 0.232973
us_000482880,0.238502, 0.234395
us_000498923,0.238502, 0.234469
us_000506038,0.238502, 0.237565
us_000495606,0.238502, 0.238147
us_000468204,0.238502, 0.238181
us_000559649,0.238502, 0.238400
us_000498408,0.238502, 0.238969
us_000480255,0.238502, 0.240496
us_000477016,0.238502, 0.243438
us_000506744,0.238502, 0.243829
us_000511509,0.238502, 0.244043
us_000465370,0.238502, 0.244371
us_000510518,0.238502, 0.248197
us_000577122,0.238502, 0.250334
us_000467736,0.238502, 0.252901
us_000510333,0.238502, 0.256064
us_000510989,0.238502, 0.261498
us_000539714,0.238502, 0.271819
us_000490788,0.238502, 0.275475
us_000461170,0.238502, 0.281829
us_000508917,0.238502, 0.283834
us_000385251,0.238502, 0.285144
us_000524859,0.238502, 0.287222
us_000565992,0.238502, 0.312256
us_000586230,0.238502, 0.379160
us_000224896,0.238502, 0.432396
us_000567906,0.238502, 0.531473
us_000513022,0.238502, 0.683151
pr_001790197,0.234137, 0.000000
us_000604790,0.234137, 0.000000
pr_002016437,0.234137, 0.000000
pr_000603856,0.234137, 0.000000
pr_001125636,0.234137, 0.000000
pr_000601804,0.234137, 0.000000
pr_001125438,0.234137, 0.000000
us_000578215,0.234137, 0.000000
us_000570605,0.234137, 0.000000
us_000466017,0.234137, 0.000000
pr_001125272,0.234137, 0.000000
pr_001125130,0.234137, 0.000000
pr_001011071,0.234137, 0.000000
pr_001125129,0.234137, 0.000000
pr_001125300,0.234137, 0.000000
pr_001129733,0.234137, 0.000000
pr_001125804,0.234137, 0.000000
pr_001010510,0.234137, 0.000000
pr_001125520,0.234137, 0.000000
us_000516132,0.234137, 0.000000
pr_001125337,0.234137, 0.000000
pr_001125996,0.234137, 0.000000
pr_000615126,0.234137, 0.000000
pr_002019953,0.234137, 0.000000
pr_000519966,0.234137, 0.000000
us_000094002,0.234137, 0.000000
pr_000519197,0.234137, 0.000000
pr_001124933,0.234137, 0.000000
pr_001125845,0.234137, 0.000000
pr_000514570,0.234137, 0.000000
pr_001008965,0.234137, 0.000000
pr_001125449,0.234137, 0.000000
pr_001129670,0.234137, 0.000000
pr_001124975,0.234137, 0.000000
pr_000656803,0.234137, 0.000000
pr_001125156,0.234137, 0.000000
pr_001125815,0.234137, 0.000000
pr_000520256,0.234137, 0.000000
us_000601918,0.234137, 0.000000
pr_000543157,0.234137, 0.000000
us_000492309,0.234137, 0.000000
us_000079083,0.234137, 0.000000
us_000604702,0.234137, 0.000000
pr_001125690,0.234137, 0.000000
pr_001125058,0.234137, 0.000000
pr_000613166,0.234137, 0.000000
us_000065171,0.234137, 0.000000
pr_001125426,0.234137, 0.000000
pr_001870965,0.234137, 0.000000
pr_001903732,0.234137, 0.000000
pr_001125689,0.234137, 0.000000
pr_001125708,0.234137, 0.000000
pr_001799852,0.234137, 0.000000
pr_000514264,0.234137, 0.000000
pr_001129731,0.234137, 0.000000
us_000567231,0.234137, 0.000000
pr_001125226,0.234137, 0.000000
pr_000516214,0.234137, 0.000000
us_000499263,0.234137, 0.000000
pr_001129672,0.234137, 0.000000
pr_001129542,0.234137, 0.000000
pr_001125704,0.234137, 0.000000
us_000570659,0.234137, 0.000000
pr_001125199,0.234137, 0.000000
pr_001125530,0.234137, 0.000000
pr_002017177,0.234137, 0.000000
us_000543906,0.234137, 0.000000
pr_001010706,0.234137, 0.000000
us_000587088,0.234137, 0.000000
pr_001885352,0.234137, 0.000000
pr_000570239,0.234137, 0.000000
pr_000743693,0.234137, 0.000000
pr_001418026,0.234137, 0.000000
pr_000593129,0.234137, 0.000000
pr_001417455,0.234137, 0.000000
pr_000666507,0.234137, 0.000001
pr_000782564,0.234137, 0.000003
us_000508180,0.234137, 0.000466
us_000476537,0.234137, 0.000569
us_000494944,0.234137, 0.007020
us_000526148,0.234137, 0.051174
us_000490090,0.234137, 0.054001
us_000490934,0.234137, 0.057342
us_000510886,0.234137, 0.058102
us_000474684,0.234137, 0.058648
us_000166230,0.234137, 0.058648
us_000495741,0.234137, 0.059658
us_000549260,0.234137, 0.060029
us_000310401,0.234137, 0.060093
us_000595445,0.234137, 0.060516
us_000292717,0.234137, 0.061557
us_000490795,0.234137, 0.061733
us_000472651,0.234137, 0.062540
us_000471346,0.234137, 0.062574
us_000340640,0.234137, 0.062742
us_000595480,0.234137, 0.062861
us_000475452,0.234137, 0.063178
us_000543724,0.234137, 0.063482
us_000582424,0.234137, 0.063482
us_000460264,0.234137, 0.063518
us_000544204,0.234137, 0.063529
us_000578335,0.234137, 0.063531
us_000607593,0.234137, 0.063672
us_000458709,0.234137, 0.063707
us_000468556,0.234137, 0.063852
us_000467537,0.234137, 0.063852
us_000584817,0.234137, 0.063936
us_000476878,0.234137, 0.063941
us_000476854,0.234137, 0.063941
us_000466684,0.234137, 0.063941
us_000258401,0.234137, 0.063982
us_000468390,0.234137, 0.064189
us_000550223,0.234137, 0.064349
us_000238947,0.234137, 0.064350
us_000595377,0.234137, 0.064649
us_000466953,0.234137, 0.064754
us_000472742,0.234137, 0.064754
us_000595429,0.234137, 0.064776
us_000479955,0.234137, 0.064995
us_000476968,0.234137, 0.065010
us_000467050,0.234137, 0.065177
us_000475753,0.234137, 0.065177
us_000474804,0.234137, 0.065177
us_000191300,0.234137, 0.065177
us_000470024,0.234137, 0.065177
us_000475781,0.234137, 0.065177
us_000476341,0.234137, 0.065313
us_000467075,0.234137, 0.065313
us_000551691,0.234137, 0.065403
us_000490809,0.234137, 0.065403
us_000462015,0.234137, 0.065419
us_000487726,0.234137, 0.065482
us_000466238,0.234137, 0.065488
us_000464300,0.234137, 0.065529
us_000498959,0.234137, 0.065609
us_000497829,0.234137, 0.065609
us_000541632,0.234137, 0.065725
us_000546523,0.234137, 0.065742
us_000526083,0.234137, 0.065765
us_000126444,0.234137, 0.065873
us_000179664,0.234137, 0.066249
us_000541467,0.234137, 0.066277
us_000471036,0.234137, 0.066361
