Product ID : 903 # of JPs covered : 1 : 186 : Acct-Tax, 
pr_000605864,0.173006, 0.071019
pr_000724190,0.173006, 0.071019
pr_000852295,0.173006, 0.071019
pr_001001713,0.173006, 0.071019
pr_000724196,0.173006, 0.071019
pr_000821362,0.173006, 0.071019
pr_000914836,0.173006, 0.071019
pr_000608367,0.173006, 0.071019
pr_000986898,0.173006, 0.071019
pr_000557129,0.173006, 0.071019
pr_001008899,0.173006, 0.071019
pr_000634460,0.173006, 0.071019
pr_000702003,0.173006, 0.071019
pr_000720761,0.173006, 0.071019
pr_000626874,0.173006, 0.071019
pr_000627957,0.173006, 0.071019
pr_000720767,0.173006, 0.071019
pr_000827175,0.173006, 0.071019
pr_000701985,0.173006, 0.071019
pr_001038768,0.173006, 0.071019
pr_000628117,0.173006, 0.071019
pr_000729587,0.173006, 0.071019
pr_000560596,0.173006, 0.071019
pr_000695305,0.173006, 0.071019
pr_001001967,0.173006, 0.071019
pr_000841730,0.173006, 0.071019
pr_000568919,0.173006, 0.071019
pr_000644018,0.173006, 0.071019
pr_000545326,0.173006, 0.071019
pr_001005409,0.173006, 0.071019
pr_000392177,0.173006, 0.071019
pr_000525537,0.173006, 0.071019
pr_000551195,0.173006, 0.071019
pr_000720848,0.173006, 0.071019
pr_000708489,0.173006, 0.071019
pr_000629719,0.173006, 0.071019
pr_000717432,0.173006, 0.071019
pr_000633075,0.173006, 0.071019
pr_000743554,0.173006, 0.071019
pr_000723708,0.173006, 0.071019
pr_000562379,0.173006, 0.071019
pr_000430482,0.173006, 0.071019
pr_001695425,0.173006, 0.071019
pr_000991407,0.173006, 0.071019
pr_001002540,0.173006, 0.071019
pr_000551011,0.173006, 0.071019
pr_001089560,0.173006, 0.071019
pr_001008754,0.173006, 0.071019
pr_001048347,0.173006, 0.071019
pr_000743512,0.173006, 0.071019
pr_000655057,0.173006, 0.071019
pr_000823932,0.173006, 0.071019
pr_000714593,0.173006, 0.071019
pr_000714901,0.173006, 0.071019
pr_000715839,0.173006, 0.071019
pr_000823202,0.173006, 0.071019
pr_000524231,0.173006, 0.071019
pr_000723729,0.173006, 0.071019
pr_000394382,0.173006, 0.071019
pr_001008748,0.173006, 0.071019
pr_000653778,0.173006, 0.071019
pr_000555563,0.173006, 0.071019
pr_000723560,0.173006, 0.071019
pr_000954881,0.173006, 0.071019
pr_000518429,0.173006, 0.071019
pr_000628825,0.173006, 0.071019
pr_000873714,0.173006, 0.071019
pr_000394579,0.173006, 0.071019
pr_001042640,0.173006, 0.071019
pr_000524651,0.173006, 0.071019
pr_000719121,0.173006, 0.071019
pr_000977853,0.173006, 0.071019
pr_000874765,0.173006, 0.071019
pr_001043897,0.173006, 0.071019
pr_000953798,0.173006, 0.071019
pr_000716512,0.173006, 0.071019
pr_001095037,0.173006, 0.071019
pr_000375987,0.173006, 0.071019
pr_000523212,0.173006, 0.071019
pr_000586693,0.173006, 0.071019
pr_000823747,0.173006, 0.071019
pr_000981459,0.173006, 0.071019
pr_000990854,0.173006, 0.071019
pr_000877327,0.173006, 0.071019
pr_001115730,0.173006, 0.071019
pr_001043735,0.173006, 0.071019
pr_000523006,0.173006, 0.071019
pr_000392098,0.173006, 0.071019
pr_000723406,0.173006, 0.071019
pr_000655847,0.173006, 0.071019
pr_001007771,0.173006, 0.071019
pr_001008369,0.173006, 0.071019
pr_001014879,0.173006, 0.071019
pr_000707102,0.173006, 0.071019
pr_000694999,0.173006, 0.071019
pr_000912694,0.173006, 0.071019
pr_000968499,0.173006, 0.071019
pr_000745565,0.173006, 0.071019
pr_000723350,0.173006, 0.071019
pr_000888686,0.173006, 0.071019
pr_000369189,0.173006, 0.071019
pr_001589405,0.173006, 0.071019
pr_000516060,0.173006, 0.071019
pr_000627930,0.173006, 0.071019
pr_000922311,0.173006, 0.071019
pr_001008910,0.173006, 0.071019
pr_000657322,0.173006, 0.071019
pr_001010622,0.173006, 0.071019
pr_000715117,0.173006, 0.071019
pr_000524966,0.173006, 0.071019
pr_000363562,0.173006, 0.071019
pr_000853313,0.173006, 0.071019
pr_001009008,0.173006, 0.071019
pr_000721775,0.173006, 0.071019
pr_001007880,0.173006, 0.071019
pr_000558018,0.173006, 0.071019
pr_001008690,0.173006, 0.071019
pr_000821880,0.173006, 0.071019
pr_000982415,0.173006, 0.071019
pr_000642269,0.173006, 0.071019
pr_000822035,0.173006, 0.071019
pr_000873838,0.173006, 0.071019
pr_000514310,0.173006, 0.071019
pr_000724372,0.173006, 0.071019
pr_000694984,0.173006, 0.071019
pr_000514076,0.173006, 0.071019
pr_000725801,0.173006, 0.071019
pr_000932060,0.173006, 0.071019
pr_000558585,0.173006, 0.071019
pr_000519936,0.173006, 0.071019
pr_000513568,0.173006, 0.071019
pr_001044413,0.173006, 0.071019
pr_001034458,0.173006, 0.071019
pr_000513624,0.173006, 0.071019
pr_000694794,0.173006, 0.071019
pr_000824328,0.173006, 0.071019
pr_000724033,0.173006, 0.071019
pr_001003438,0.173006, 0.071019
pr_000821254,0.173006, 0.071019
pr_000543399,0.173006, 0.071019
pr_000522437,0.173006, 0.071019
pr_000393096,0.173006, 0.071019
pr_000747799,0.173006, 0.071019
pr_000910084,0.173006, 0.071019
pr_000633017,0.173006, 0.071019
pr_000916674,0.173006, 0.071019
pr_000561819,0.173006, 0.071019
pr_000935493,0.173006, 0.071019
pr_000715259,0.173006, 0.071019
pr_001007189,0.173006, 0.071019
pr_000393063,0.173006, 0.071019
pr_000430967,0.173006, 0.071019
pr_000842250,0.173006, 0.071019
pr_000516381,0.173006, 0.071019
pr_001026346,0.173006, 0.071019
pr_000373877,0.173006, 0.071019
pr_000543485,0.173006, 0.071019
pr_001067290,0.173006, 0.071019
pr_001010826,0.173006, 0.071019
pr_000723248,0.173006, 0.071019
pr_000995279,0.173006, 0.071019
pr_000901262,0.173006, 0.071019
pr_001820077,0.173006, 0.071019
pr_001006750,0.173006, 0.071019
pr_000553571,0.173006, 0.071019
pr_000921509,0.173006, 0.071019
pr_000628204,0.173006, 0.071019
pr_000523895,0.173006, 0.071019
pr_000867349,0.173006, 0.071019
pr_000724346,0.173006, 0.071019
pr_000564915,0.173006, 0.071019
pr_000631701,0.173006, 0.071019
pr_001000073,0.173006, 0.071019
pr_001063211,0.173006, 0.071019
pr_000726774,0.173006, 0.071019
pr_000908552,0.173006, 0.071019
pr_001004569,0.173006, 0.071019
pr_000365796,0.173006, 0.071019
pr_000923258,0.173006, 0.071019
pr_000656513,0.173006, 0.071019
pr_000722641,0.173006, 0.071019
pr_000370326,0.173006, 0.071019
pr_001033717,0.173006, 0.071019
pr_000957170,0.173006, 0.071019
pr_000622641,0.173006, 0.071019
pr_000557924,0.173006, 0.071019
pr_000701996,0.173006, 0.071019
pr_000990871,0.173006, 0.071019
pr_000720291,0.173006, 0.071019
pr_000996841,0.173006, 0.071019
pr_000629395,0.173006, 0.071019
pr_000514879,0.173006, 0.071019
pr_000558111,0.173006, 0.071019
pr_001032935,0.173006, 0.071019
pr_000393964,0.173006, 0.071019
pr_000746473,0.173006, 0.071019
pr_000827704,0.173006, 0.071019
pr_000394704,0.173006, 0.071019
pr_000980695,0.173006, 0.071019
pr_000588432,0.173006, 0.071019
pr_000633903,0.173006, 0.071019
pr_000396725,0.173006, 0.071019
pr_000714507,0.173006, 0.071019
pr_000955209,0.173006, 0.071019
pr_000626822,0.173006, 0.071019
pr_000991825,0.173006, 0.071019
pr_000627455,0.173006, 0.071019
pr_000633375,0.173006, 0.071019
pr_001081296,0.173006, 0.071019
pr_000558500,0.173006, 0.071019
pr_000636793,0.173006, 0.071019
pr_000716166,0.173006, 0.071019
pr_001001277,0.173006, 0.071019
pr_000631710,0.173006, 0.071019
pr_000559990,0.173006, 0.071019
pr_001110969,0.173006, 0.071019
pr_001001401,0.173006, 0.071019
pr_001045649,0.173006, 0.071019
pr_000993692,0.173006, 0.071019
pr_001084871,0.173006, 0.071019
pr_001114505,0.173006, 0.071019
pr_000712881,0.173006, 0.071019
pr_000553875,0.173006, 0.071019
pr_000942293,0.173006, 0.071019
pr_000558071,0.173006, 0.071019
pr_000562233,0.173006, 0.071019
pr_000394809,0.173006, 0.071019
pr_001096800,0.173006, 0.071019
pr_000723854,0.173006, 0.071019
pr_000604339,0.173006, 0.071019
pr_000748705,0.173006, 0.071019
pr_001001371,0.173006, 0.071019
pr_001001220,0.173006, 0.071019
pr_001010057,0.173006, 0.071019
pr_000543584,0.173006, 0.071019
pr_000394969,0.173006, 0.071019
pr_000695973,0.173006, 0.071019
pr_001009202,0.173006, 0.071019
pr_000545032,0.173006, 0.071019
pr_000824214,0.173006, 0.071019
pr_000718860,0.173006, 0.071019
pr_001044403,0.173006, 0.071019
pr_000695439,0.173006, 0.071019
pr_000629606,0.173006, 0.071019
pr_000826700,0.173006, 0.071019
pr_000719913,0.173006, 0.071019
pr_000725444,0.173006, 0.071019
pr_000524154,0.173006, 0.071019
pr_001033976,0.173006, 0.071019
pr_000525225,0.173006, 0.071019
pr_000695294,0.173006, 0.071019
pr_000722599,0.173006, 0.071019
pr_000368913,0.173006, 0.071019
pr_000524302,0.173006, 0.071019
pr_000558542,0.173006, 0.071019
pr_000525068,0.173006, 0.071019
pr_000837715,0.173006, 0.071019
pr_000543732,0.173006, 0.071019
pr_000523219,0.173006, 0.071019
pr_000375776,0.173006, 0.071080
pr_000957194,0.173006, 0.071080
pr_001008898,0.173006, 0.071086
pr_000715666,0.173006, 0.071086
pr_000840749,0.173006, 0.071086
pr_000723591,0.173006, 0.071086
pr_000602392,0.173006, 0.071128
pr_000294706,0.173006, 0.071128
pr_000705174,0.173006, 0.071212
pr_000288541,0.173006, 0.071266
pr_000705102,0.173006, 0.071322
pr_000603462,0.173006, 0.071326
pr_000716691,0.173006, 0.071327
pr_000660634,0.173006, 0.071384
pr_000827820,0.173006, 0.071384
pr_000647737,0.173006, 0.071384
pr_000568373,0.173006, 0.071384
pr_000910700,0.173006, 0.071384
pr_001002545,0.173006, 0.071384
pr_000717424,0.173006, 0.071384
pr_000948903,0.173006, 0.071384
pr_000559408,0.173006, 0.071384
pr_000723723,0.173006, 0.071384
pr_001008381,0.173006, 0.071384
pr_000919885,0.173006, 0.071384
pr_000993674,0.173006, 0.071384
pr_000716414,0.173006, 0.071384
pr_001069305,0.173006, 0.071384
pr_000924441,0.173006, 0.071384
pr_000518377,0.173006, 0.071428
pr_000651482,0.173006, 0.071428
pr_000654754,0.173006, 0.071428
pr_000558690,0.173006, 0.071428
pr_000654953,0.173006, 0.071428
pr_000517576,0.173006, 0.071428
pr_000697104,0.173006, 0.071428
pr_000882401,0.173006, 0.071450
pr_000717474,0.173006, 0.071450
pr_000720787,0.173006, 0.071464
pr_001013562,0.173006, 0.071464
pr_001033857,0.173006, 0.071464
pr_000517851,0.173006, 0.071486
pr_000854035,0.173006, 0.071530
pr_000581398,0.173006, 0.071774
pr_000823354,0.173006, 0.072179
pr_000514080,0.173006, 0.072299
pr_000520606,0.173006, 0.072856
pr_000558465,0.173006, 0.072926
pr_000634377,0.173006, 0.072926
pr_000694969,0.173006, 0.072926
pr_000553100,0.173006, 0.072926
pr_000514565,0.173006, 0.072926
pr_000629278,0.173006, 0.072926
pr_000519793,0.173006, 0.072926
pr_000515744,0.173006, 0.072926
pr_000559044,0.173006, 0.072926
pr_000714028,0.173006, 0.072926
pr_001739693,0.173006, 0.072984
pr_000875163,0.173006, 0.072984
pr_000543242,0.173006, 0.073500
pr_000519576,0.173006, 0.073500
pr_000651659,0.173006, 0.073500
pr_000559583,0.173006, 0.073500
pr_000655982,0.173006, 0.073500
pr_000660584,0.173006, 0.077663
pr_001071296,0.173006, 0.078796
pr_000915549,0.173006, 0.078796
pr_000560777,0.173006, 0.079160
pr_001010370,0.173006, 0.080178
pr_000959398,0.173006, 0.080178
pr_001015021,0.173006, 0.080178
pr_000631004,0.173006, 0.080637
pr_000921109,0.173006, 0.080994
pr_001016223,0.173006, 0.081056
pr_000725085,0.173006, 0.081056
pr_000556483,0.173006, 0.081305
pr_000894180,0.173006, 0.081611
pr_000718901,0.173006, 0.081614
pr_000897715,0.173006, 0.081675
pr_000912571,0.173006, 0.081675
pr_001001363,0.173006, 0.081675
pr_000991638,0.173006, 0.081675
pr_001009238,0.173006, 0.081675
pr_001042583,0.173006, 0.081675
pr_001005511,0.173006, 0.081675
pr_000874351,0.173006, 0.081675
pr_001044577,0.173006, 0.081675
pr_000921840,0.173006, 0.082120
pr_000908386,0.173006, 0.082120
pr_001014581,0.173006, 0.082918
pr_000925145,0.173006, 0.083005
pr_001044629,0.173006, 0.084227
pr_001042800,0.173006, 0.084227
pr_000842809,0.173006, 0.085333
pr_000655375,0.173006, 0.088843
pr_001044380,0.173006, 0.089452
pr_000719188,0.173006, 0.092386
pr_001814224,0.155100, 0.000000
pr_001897446,0.155100, 0.000000
pr_000126181,0.155100, 0.000000
us_000492258,0.155100, 0.000000
us_000517469,0.155100, 0.000000
us_000540698,0.155100, 0.000000
us_000534258,0.155100, 0.000000
pr_001015782,0.155100, 0.000007
pr_000586966,0.155100, 0.000008
us_000502683,0.155100, 0.000009
us_000535800,0.155100, 0.000009
pr_000092802,0.155100, 0.000015
pr_000940761,0.155100, 0.000019
pr_002194887,0.155100, 0.000084
us_000616796,0.155100, 0.000123
pr_002000658,0.155100, 0.000156
us_000500634,0.155100, 0.000731
us_000522820,0.155100, 0.001117
us_000570218,0.155100, 0.003637
us_000474631,0.155100, 0.005417
us_000488246,0.155100, 0.006335
us_000478609,0.155100, 0.008827
us_000518504,0.155100, 0.010181
us_000585626,0.155100, 0.042574
us_000481008,0.155100, 0.059249
us_000503723,0.155100, 3.209715
us_000503569,0.155100, 3.334985
us_000513935,0.155100, 3.351085
us_000475720,0.155100, 3.354909
us_000514647,0.155100, 3.386618
us_000510238,0.155100, 3.396344
us_000483894,0.155100, 3.413551
us_000478547,0.155100, 3.419238
us_000503612,0.155100, 3.420614
us_000503722,0.155100, 3.463832
us_000460216,0.155100, 3.485619
us_000169563,0.155100, 3.486275
us_000491930,0.155100, 3.486275
us_000492372,0.155100, 3.486549
us_000510776,0.155100, 3.486549
us_000483945,0.155100, 3.490046
us_000491939,0.155100, 3.494789
us_000497014,0.155100, 3.497142
us_000496605,0.155100, 3.497142
us_000511716,0.155100, 3.497142
us_000503743,0.155100, 3.504153
us_000510172,0.155100, 3.515334
us_000141268,0.155100, 4.588162
us_000460208,0.155100, 5.905212
pr_001202350,0.154081, 0.000000
pr_000763137,0.154081, 0.000000
us_000535157,0.154081, 0.000001
us_000460237,0.154081, 0.000001
us_000549189,0.154081, 0.000001
us_000424004,0.154081, 0.000001
us_000529827,0.154081, 0.000036
us_000550482,0.154081, 0.000036
us_000550440,0.154081, 0.000036
us_000460847,0.154081, 0.000120
us_000587299,0.154081, 0.000120
us_000584648,0.154081, 0.000120
us_000553239,0.154081, 0.000120
us_000581146,0.154081, 0.000120
us_000548313,0.154081, 0.000120
us_000596802,0.154081, 0.000120
us_000493278,0.154081, 0.000120
us_000549661,0.154081, 0.000120
us_000490585,0.154081, 0.000120
us_000464246,0.154081, 0.000302
us_000460979,0.154081, 0.000540
us_000507954,0.154081, 0.001736
us_000519228,0.154081, 0.002023
us_000569579,0.154081, 0.002453
pr_000509393,0.154081, 0.002811
us_000513529,0.154081, 0.002887
us_000553177,0.154081, 0.003005
us_000553227,0.154081, 0.003684
us_000521277,0.154081, 0.004312
us_000530138,0.154081, 0.004841
us_000520667,0.154081, 0.006654
us_000515377,0.154081, 0.006907
us_000507822,0.154081, 0.007641
us_000548138,0.154081, 0.007991
us_000524115,0.154081, 0.009427
us_000520870,0.154081, 0.011439
us_000552484,0.154081, 0.012131
us_000563948,0.154081, 0.014501
us_000524388,0.154081, 0.014719
us_000513263,0.154081, 0.017070
us_000507446,0.154081, 0.019859
us_000521843,0.154081, 0.021046
us_000592605,0.154081, 0.021386
us_000590230,0.154081, 0.022489
us_000589202,0.154081, 0.025512
us_000514284,0.154081, 0.029882
us_000552942,0.154081, 0.031320
us_000185834,0.154081, 0.031757
pr_001224858,0.154081, 0.033675
us_000514258,0.154081, 0.035011
us_000471532,0.154081, 0.039410
us_000458782,0.154081, 0.041154
us_000477343,0.154081, 0.041700
us_000531084,0.154081, 0.043434
us_000518525,0.154081, 0.044827
us_000591774,0.154081, 0.052131
us_000546081,0.154081, 0.061783
us_000522533,0.154081, 0.079595
us_000505551,0.154081, 0.081869
us_000558029,0.154081, 0.082999
us_000518510,0.154081, 0.095605
us_000504374,0.154081, 0.096783
us_000523871,0.154081, 0.126191
us_000575517,0.154081, 0.146070
us_000513223,0.154081, 0.171927
us_000507766,0.154081, 0.208763
us_000383825,0.154081, 0.231701
us_000510777,0.154081, 0.515994
us_000462668,0.147058, 0.069146
us_000402220,0.147058, 0.069952
us_000462709,0.147058, 0.092551
us_000122241,0.147058, 0.112916
us_000486690,0.147058, 0.115342
us_000486910,0.147058, 0.116556
us_000466652,0.147058, 0.117452
us_000120051,0.147058, 0.122299
us_000458672,0.147058, 0.126129
us_000478358,0.147058, 0.126274
us_000477136,0.147058, 0.127946
us_000263456,0.147058, 0.129608
us_000471072,0.147058, 0.129838
us_000587850,0.147058, 0.132087
us_000031921,0.147058, 0.132089
us_000342868,0.147058, 0.133485
us_000465443,0.147058, 0.133635
us_000032074,0.147058, 0.133699
us_000485645,0.147058, 0.134971
us_000481919,0.147058, 0.135013
us_000200317,0.147058, 0.136686
us_000487348,0.147058, 0.138114
us_000462847,0.147058, 0.138448
us_000478462,0.147058, 0.139239
us_000436020,0.147058, 0.140271
us_000323988,0.147058, 0.141249
us_000507106,0.147058, 0.141638
us_000573868,0.147058, 0.142262
us_000577299,0.147058, 0.142786
us_000296755,0.147058, 0.143005
us_000476673,0.147058, 0.144291
us_000472199,0.147058, 0.144498
us_000500944,0.147058, 0.145025
us_000255697,0.147058, 0.146684
us_000477135,0.147058, 0.147701
us_000525847,0.147058, 0.147735
us_000492890,0.147058, 0.149584
us_000462727,0.147058, 0.149983
us_000113192,0.147058, 0.150479
us_000465214,0.147058, 0.150525
us_000239426,0.147058, 0.150824
us_000491884,0.147058, 0.150962
us_000549658,0.147058, 0.151099
us_000459372,0.147058, 0.152633
us_000425360,0.147058, 0.153004
us_000498608,0.147058, 0.153269
us_000480074,0.147058, 0.153645
us_000484239,0.147058, 0.153670
us_000254672,0.147058, 0.153711
us_000479875,0.147058, 0.153788
us_000480610,0.147058, 0.154047
us_000594347,0.147058, 0.154131
us_000498768,0.147058, 0.155527
us_000190188,0.147058, 0.155994
us_000458995,0.147058, 0.156156
us_000501238,0.147058, 0.156187
us_000487000,0.147058, 0.156425
us_000480628,0.147058, 0.156484
us_000286672,0.147058, 0.156634
us_000476551,0.147058, 0.156659
us_000458643,0.147058, 0.156813
us_000597559,0.147058, 0.157240
us_000480629,0.147058, 0.157262
us_000485590,0.147058, 0.157446
us_000555854,0.147058, 0.157661
us_000495816,0.147058, 0.157685
us_000500790,0.147058, 0.157720
us_000475880,0.147058, 0.157779
us_000184523,0.147058, 0.157812
us_000104312,0.147058, 0.157812
us_000478969,0.147058, 0.158086
us_000514855,0.147058, 0.158086
us_000524438,0.147058, 0.158303
us_000480736,0.147058, 0.158813
us_000471328,0.147058, 0.159088
us_000581660,0.147058, 0.159802
us_000291677,0.147058, 0.160008
us_000481655,0.147058, 0.161765
us_000515793,0.147058, 0.162100
us_000549471,0.147058, 0.162392
us_000496513,0.147058, 0.162409
us_000478701,0.147058, 0.163025
us_000461738,0.147058, 0.163336
us_000477801,0.147058, 0.164197
us_000484893,0.147058, 0.165081
us_000266926,0.147058, 0.165434
us_000479795,0.147058, 0.165825
us_000474903,0.147058, 0.165837
us_000467857,0.147058, 0.165837
us_000492594,0.147058, 0.165837
us_000131184,0.147058, 0.166536
us_000549507,0.147058, 0.166648
us_000476120,0.147058, 0.166813
us_000485370,0.147058, 0.167120
us_000549292,0.147058, 0.167263
us_000489460,0.147058, 0.167375
us_000473493,0.147058, 0.167434
us_000492547,0.147058, 0.167594
us_000472107,0.147058, 0.167678
us_000484858,0.147058, 0.167741
us_000475523,0.147058, 0.167809
us_000485496,0.147058, 0.167921
us_000486511,0.147058, 0.168080
us_000540114,0.147058, 0.168221
us_000479862,0.147058, 0.168560
us_000483503,0.147058, 0.168635
us_000478688,0.147058, 0.168965
us_000479071,0.147058, 0.169055
us_000463543,0.147058, 0.169809
us_000483476,0.147058, 0.169809
us_000487656,0.147058, 0.169809
us_000466544,0.147058, 0.169809
us_000483049,0.147058, 0.169809
us_000171838,0.147058, 0.169809
us_000454600,0.147058, 0.169825
us_000486514,0.147058, 0.170071
us_000504223,0.147058, 0.170687
us_000555685,0.147058, 0.171919
us_000484716,0.147058, 0.172072
us_000589839,0.147058, 0.172146
us_000526026,0.147058, 0.172335
us_000486136,0.147058, 0.172444
us_000478432,0.147058, 0.172909
us_000460533,0.147058, 0.173690
us_000467404,0.147058, 0.174040
us_000552075,0.147058, 0.174492
us_000500882,0.147058, 0.174942
us_000492971,0.147058, 0.175235
us_000580791,0.147058, 0.175284
us_000480222,0.147058, 0.176284
us_000225696,0.147058, 0.176336
us_000496433,0.147058, 0.176429
us_000464221,0.147058, 0.176434
us_000464787,0.147058, 0.176523
us_000226899,0.147058, 0.176851
us_000580985,0.147058, 0.176950
us_000523290,0.147058, 0.177381
us_000558107,0.147058, 0.177535
us_000093694,0.147058, 0.178062
us_000465295,0.147058, 0.178179
us_000461863,0.147058, 0.178179
us_000487561,0.147058, 0.178179
us_000472595,0.147058, 0.178179
us_000575749,0.147058, 0.178298
us_000498944,0.147058, 0.178413
us_000557075,0.147058, 0.178793
us_000462543,0.147058, 0.179157
us_000466023,0.147058, 0.179221
us_000556734,0.147058, 0.179413
us_000477261,0.147058, 0.179431
us_000476956,0.147058, 0.179863
us_000476943,0.147058, 0.179863
us_000492760,0.147058, 0.179863
us_000587015,0.147058, 0.179863
us_000463577,0.147058, 0.179863
us_000471598,0.147058, 0.179863
us_000478199,0.147058, 0.179863
us_000472526,0.147058, 0.179863
us_000481704,0.147058, 0.179983
us_000460909,0.147058, 0.180042
us_000459836,0.147058, 0.180377
us_000489084,0.147058, 0.181072
us_000571737,0.147058, 0.181219
us_000478588,0.147058, 0.181576
us_000467505,0.147058, 0.181576
us_000471452,0.147058, 0.181576
us_000479680,0.147058, 0.181576
us_000499079,0.147058, 0.181576
us_000469850,0.147058, 0.181576
us_000487867,0.147058, 0.181576
us_000474674,0.147058, 0.181576
us_000489505,0.147058, 0.181576
us_000478830,0.147058, 0.181576
us_000486829,0.147058, 0.181576
us_000575498,0.147058, 0.181720
us_000503927,0.147058, 0.182183
us_000474407,0.147058, 0.182847
us_000481207,0.147058, 0.184790
us_000548492,0.147058, 0.184851
us_000516843,0.147058, 0.185072
us_000222221,0.147058, 0.185427
us_000550412,0.147058, 0.185450
us_000484707,0.147058, 0.186562
us_000515939,0.147058, 0.186564
us_000500665,0.147058, 0.186564
us_000536124,0.147058, 0.186564
us_000478961,0.147058, 0.186564
us_000573870,0.147058, 0.186595
us_000520694,0.147058, 0.186781
us_000468839,0.147058, 0.186888
us_000463848,0.147058, 0.186888
us_000463851,0.147058, 0.186888
us_000474284,0.147058, 0.187405
us_000225723,0.147058, 0.187795
us_000467944,0.147058, 0.188096
us_000516209,0.147058, 0.188096
us_000484849,0.147058, 0.188471
us_000478126,0.147058, 0.188564
us_000479853,0.147058, 0.188919
us_000487430,0.147058, 0.188988
us_000323362,0.147058, 0.189549
us_000551266,0.147058, 0.189729
us_000485614,0.147058, 0.189858
us_000502129,0.147058, 0.190185
us_000545724,0.147058, 0.190481
us_000493663,0.147058, 0.190573
us_000500525,0.147058, 0.190573
us_000500516,0.147058, 0.190573
us_000478714,0.147058, 0.190875
us_000557175,0.147058, 0.190955
us_000508858,0.147058, 0.191283
us_000503289,0.147058, 0.191884
us_000555012,0.147058, 0.191893
us_000479612,0.147058, 0.192458
us_000463149,0.147058, 0.192458
us_000464220,0.147058, 0.192458
us_000487647,0.147058, 0.192458
us_000462247,0.147058, 0.192458
us_000487640,0.147058, 0.192458
us_000562401,0.147058, 0.192514
us_000526175,0.147058, 0.192584
us_000531416,0.147058, 0.193045
us_000523700,0.147058, 0.193735
us_000396075,0.147058, 0.193883
us_000087438,0.147058, 0.193941
us_000263411,0.147058, 0.194242
us_000501220,0.147058, 0.194349
us_000459799,0.147058, 0.194372
us_000552857,0.147058, 0.194372
us_000463038,0.147058, 0.194372
us_000481071,0.147058, 0.194372
us_000483899,0.147058, 0.194372
us_000465109,0.147058, 0.194372
us_000477213,0.147058, 0.194372
us_000486047,0.147058, 0.194372
us_000460626,0.147058, 0.194372
us_000459768,0.147058, 0.194372
us_000493092,0.147058, 0.194821
us_000509006,0.147058, 0.195067
us_000479340,0.147058, 0.195214
us_000460729,0.147058, 0.195384
us_000525643,0.147058, 0.195471
us_000493332,0.147058, 0.195671
us_000535115,0.147058, 0.195741
us_000467433,0.147058, 0.195894
us_000227225,0.147058, 0.195932
us_000584631,0.147058, 0.196115
us_000479404,0.147058, 0.196315
us_000460149,0.147058, 0.196315
us_000474917,0.147058, 0.196315
us_000469370,0.147058, 0.196315
us_000472645,0.147058, 0.196315
us_000550899,0.147058, 0.196315
us_000535085,0.147058, 0.196315
us_000471483,0.147058, 0.196315
us_000502121,0.147058, 0.196315
us_000461231,0.147058, 0.196315
us_000459315,0.147058, 0.196315
us_000550872,0.147058, 0.196315
us_000487902,0.147058, 0.196315
us_000460726,0.147058, 0.196315
us_000480569,0.147058, 0.196315
us_000471475,0.147058, 0.196315
us_000508283,0.147058, 0.196315
us_000502177,0.147058, 0.196315
us_000461851,0.147058, 0.196315
us_000520283,0.147058, 0.196448
us_000484078,0.147058, 0.196460
us_000255612,0.147058, 0.196941
us_000596241,0.147058, 0.197003
us_000540078,0.147058, 0.197604
us_000474562,0.147058, 0.197912
us_000093798,0.147058, 0.198128
us_000248346,0.147058, 0.198197
us_000519813,0.147058, 0.198242
us_000490300,0.147058, 0.198286
us_000254498,0.147058, 0.198286
us_000492440,0.147058, 0.198286
us_000465609,0.147058, 0.198286
us_000478488,0.147058, 0.198286
us_000338641,0.147058, 0.198286
us_000465612,0.147058, 0.198286
us_000478300,0.147058, 0.198286
us_000478018,0.147058, 0.198286
us_000496756,0.147058, 0.198286
us_000460794,0.147058, 0.198286
us_000477257,0.147058, 0.198286
us_000493459,0.147058, 0.198286
us_000500055,0.147058, 0.198286
us_000516648,0.147058, 0.198286
us_000485251,0.147058, 0.198286
us_000489240,0.147058, 0.198286
us_000460486,0.147058, 0.198286
us_000465608,0.147058, 0.198286
us_000278754,0.147058, 0.198286
us_000478402,0.147058, 0.198286
us_000286335,0.147058, 0.198286
us_000467124,0.147058, 0.198286
us_000485356,0.147058, 0.198286
us_000315121,0.147058, 0.198286
us_000475201,0.147058, 0.198286
us_000500075,0.147058, 0.198286
us_000500705,0.147058, 0.198286
us_000458975,0.147058, 0.198286
us_000465899,0.147058, 0.198286
us_000475041,0.147058, 0.198286
us_000493584,0.147058, 0.198286
us_000474254,0.147058, 0.198286
us_000489061,0.147058, 0.198286
us_000458532,0.147058, 0.198347
us_000464056,0.147058, 0.198399
us_000545238,0.147058, 0.198428
us_000487458,0.147058, 0.198535
us_000500310,0.147058, 0.198831
us_000474710,0.147058, 0.198959
us_000467201,0.147058, 0.199229
us_000538452,0.147058, 0.199443
us_000554210,0.147058, 0.199443
us_000461612,0.147058, 0.199540
us_000519823,0.147058, 0.199543
us_000474233,0.147058, 0.199713
us_000123630,0.147058, 0.199815
us_000499773,0.147058, 0.200194
us_000500453,0.147058, 0.200287
us_000467911,0.147058, 0.200287
us_000487660,0.147058, 0.200287
