Product ID : 7800 # of JPs covered : 1 : 90 : Environmental/Natural Resources, 
us_000587142,0.200747,2.612676
us_000588586,0.200747,2.613529
us_000559836,0.200747,2.617018
us_000594272,0.200747,2.618677
us_000576766,0.200747,2.625518
us_000585034,0.200747,2.626599
us_000595603,0.200747,2.627041
us_000596545,0.200747,2.629102
us_000596544,0.200747,2.629124
us_000562286,0.200747,2.629304
us_000596478,0.200747,2.631652
us_000584396,0.200747,2.634367
us_000552508,0.200747,2.634885
us_000595607,0.200747,2.636276
us_000474861,0.200747,2.636711
us_000575208,0.200747,2.637109
us_000577214,0.200747,2.637315
us_000595770,0.200747,2.637856
us_000618827,0.200747,2.639379
us_000550335,0.200747,2.643410
us_000580670,0.200747,2.644380
us_000589842,0.200747,2.645725
us_000523695,0.200747,2.649103
us_000588509,0.200747,2.650164
us_000491764,0.200747,2.650396
us_000591406,0.200747,2.656256
us_000591416,0.200747,2.659646
us_000582609,0.200747,2.663223
us_000591411,0.200747,2.663454
us_000585408,0.200747,2.663773
us_000523942,0.200747,2.667206
us_000586385,0.200747,2.667638
us_000585531,0.200747,2.669049
us_000578919,0.200747,2.669275
us_000588565,0.200747,2.672265
us_000617660,0.200747,2.680377
us_000617223,0.200747,2.680849
us_000599720,0.200747,2.682400
us_000576432,0.200747,2.684512
us_000484825,0.200747,2.686258
us_000571769,0.200747,2.692951
us_000581502,0.200747,2.698205
us_000581624,0.200747,2.698483
us_000543819,0.200747,2.698850
us_000582276,0.200747,2.706013
us_000583201,0.200747,2.707516
us_000490881,0.200747,2.718168
us_000616337,0.200747,2.730746
us_000490505,0.200747,2.732883
us_000489706,0.200747,2.752170
us_000598289,0.200747,2.757427
pr_000779835,0.200570,0.000000
pr_000733647,0.200570,0.000000
us_000600797,0.200570,0.000000
pr_000226774,0.200570,0.000001
us_000519363,0.200570,0.011372
us_000558171,0.200570,0.011437
us_000553219,0.200570,0.020994
us_000621678,0.200570,0.026039
pr_000583039,0.199006,0.000000
pr_001407828,0.199006,0.000000
pr_001768130,0.199006,0.000000
pr_001162195,0.199006,0.000000
us_000535505,0.199006,0.000000
pr_001092770,0.199006,0.000000
pr_000040448,0.199006,0.000000
us_000535528,0.199006,0.000000
us_000535527,0.199006,0.000000
us_000458541,0.199006,0.000000
us_000500847,0.199006,0.000000
pr_001837023,0.199006,0.000000
pr_000741369,0.199006,0.000000
us_000524527,0.199006,0.000000
pr_000279244,0.199006,0.000000
pr_001835718,0.199006,0.000000
pr_002052936,0.199006,0.000000
pr_001842101,0.199006,0.000000
pr_001882144,0.199006,0.000001
pr_001842454,0.199006,0.000001
pr_001836992,0.199006,0.000001
pr_002066411,0.199006,0.000001
pr_001673849,0.199006,0.000001
pr_001723089,0.199006,0.000001
pr_001071941,0.199006,0.000001
us_000499097,0.199006,0.000009
pr_001827747,0.199006,0.000012
us_000581344,0.199006,0.001378
us_000546867,0.199006,0.008057
us_000366554,0.199006,0.031559
us_000593457,0.199006,0.081501
us_000607546,0.199006,0.107555
us_000475466,0.199006,0.129564
us_000490782,0.199006,0.137251
us_000482883,0.199006,0.141816
us_000544956,0.199006,0.193071
us_000483604,0.199006,0.198751
us_000551652,0.199006,0.211853
us_000481879,0.199006,0.212031
us_000483616,0.199006,0.220844
us_000482716,0.199006,0.264535
us_000549156,0.199006,0.264982
us_000482443,0.199006,0.267873
us_000481889,0.199006,0.281684
us_000482565,0.199006,0.319182
us_000563686,0.199006,0.381876
us_000563011,0.199006,0.387794
us_000287964,0.199006,0.428167
us_000482974,0.199006,0.435260
us_000479517,0.199006,0.447556
us_000482940,0.199006,0.451271
us_000483610,0.199006,0.451978
us_000481579,0.199006,0.452987
us_000473392,0.199006,0.453185
us_000483976,0.199006,0.454023
us_000483782,0.199006,0.454405
us_000483597,0.199006,0.455155
us_000483483,0.199006,0.455161
us_000483190,0.199006,0.456410
us_000483134,0.199006,0.456547
us_000482887,0.199006,0.457569
us_000482432,0.199006,0.459165
us_000482405,0.199006,0.459449
us_000483590,0.199006,0.463435
us_000599898,0.199006,0.464360
us_000480244,0.199006,0.467086
us_000474936,0.199006,0.470201
us_000483472,0.199006,0.472873
us_000478699,0.199006,0.474265
us_000472034,0.199006,0.483502
us_000479354,0.199006,0.495037
us_000484161,0.199006,0.515906
us_000483393,0.199006,0.526163
us_000484202,0.199006,0.534158
us_000484086,0.199006,0.537204
us_000480909,0.199006,0.539427
us_000481460,0.199006,0.569652
us_000483600,0.199006,0.576705
pr_000270243,0.191652,0.000000
us_000611678,0.191652,0.000000
pr_001604099,0.191652,0.000000
pr_000539122,0.191652,0.000000
pr_001668869,0.191652,0.000000
pr_001682718,0.191652,0.000000
pr_000557685,0.191652,0.000000
pr_000656120,0.191652,0.000000
pr_000642076,0.191652,0.000000
pr_000662742,0.191652,0.000000
pr_000735471,0.191652,0.000000
pr_000727541,0.191652,0.000000
pr_000812396,0.191652,0.000000
pr_000606726,0.191652,0.000000
pr_000605662,0.191652,0.000000
pr_000864919,0.191652,0.000000
pr_000864906,0.191652,0.000000
pr_000903385,0.191652,0.000000
pr_000934483,0.191652,0.000000
pr_000758097,0.191652,0.000000
pr_000910832,0.191652,0.000000
pr_000978539,0.191652,0.000000
pr_000974483,0.191652,0.000000
pr_000912278,0.191652,0.000000
pr_000977713,0.191652,0.000000
pr_000747489,0.191652,0.000000
pr_000816865,0.191652,0.000000
pr_000842392,0.191652,0.000000
pr_000637728,0.191652,0.000000
pr_000979980,0.191652,0.000000
pr_000864547,0.191652,0.000000
pr_000875506,0.191652,0.000000
pr_000898296,0.191652,0.000000
pr_000985257,0.191652,0.000000
pr_000994949,0.191652,0.000000
pr_000989953,0.191652,0.000000
pr_000856171,0.191652,0.000000
pr_000898220,0.191652,0.000000
pr_000649277,0.191652,0.000000
pr_000897245,0.191652,0.000000
pr_000996182,0.191652,0.000000
pr_001030945,0.191652,0.000000
pr_001050540,0.191652,0.000000
pr_001006739,0.191652,0.000000
pr_000972520,0.191652,0.000000
pr_000919638,0.191652,0.000000
pr_001043911,0.191652,0.000000
pr_000846262,0.191652,0.000000
pr_001092445,0.191652,0.000000
pr_000859210,0.191652,0.000000
pr_000784983,0.191652,0.000000
pr_001047550,0.191652,0.000000
pr_000922521,0.191652,0.000000
pr_000758561,0.191652,0.000000
pr_000822147,0.191652,0.000000
pr_001098847,0.191652,0.000000
pr_001046184,0.191652,0.000000
pr_000782077,0.191652,0.000000
pr_001007454,0.191652,0.000000
pr_000725966,0.191652,0.000000
pr_000648924,0.191652,0.000000
pr_000738275,0.191652,0.000000
pr_000781492,0.191652,0.000000
pr_000651269,0.191652,0.000000
pr_000843331,0.191652,0.000000
pr_001043686,0.191652,0.000000
pr_001064167,0.191652,0.000000
pr_000810455,0.191652,0.000000
pr_000661743,0.191652,0.000000
pr_000769782,0.191652,0.000000
pr_000666274,0.191652,0.000000
pr_000979136,0.191652,0.000000
pr_001100977,0.191652,0.000000
pr_000640834,0.191652,0.000000
pr_001975554,0.191652,0.000001
pr_001694911,0.191652,0.000001
pr_000875715,0.191652,0.000001
pr_002076647,0.191652,0.000001
pr_001867064,0.191652,0.000001
pr_002182210,0.191652,0.000001
pr_002206449,0.191652,0.000001
us_000460489,0.191652,0.000001
pr_000744555,0.191652,0.000003
pr_000791018,0.191652,0.000004
pr_002192173,0.191652,0.000005
pr_001016315,0.191652,0.000007
pr_002135407,0.191652,0.000008
us_000493147,0.191652,0.000010
pr_002288822,0.191652,0.000013
us_000098004,0.191652,0.000013
us_000578292,0.191652,0.000015
pr_001951702,0.191652,0.000017
us_000571942,0.191652,0.000019
us_000544221,0.191652,0.000024
pr_000918996,0.191652,0.000025
us_000576738,0.191652,0.000036
pr_001956704,0.191652,0.000045
us_000576789,0.191652,0.000048
us_000578155,0.191652,0.000051
us_000581143,0.191652,0.000056
pr_001009339,0.191652,0.000097
us_000583337,0.191652,0.000181
us_000531702,0.191652,0.000199
us_000508684,0.191652,0.000335
us_000532504,0.191652,0.000370
us_000469629,0.191652,0.000413
us_000516635,0.191652,0.000432
us_000578757,0.191652,0.000671
us_000465729,0.191652,0.001007
pr_001919434,0.191652,0.001091
us_000581514,0.191652,0.001686
us_000606467,0.191652,0.005910
us_000606569,0.191652,0.006265
us_000471571,0.191652,0.006593
us_000496104,0.191652,0.012179
us_000565812,0.191652,0.019435
us_000461290,0.191652,0.194300
us_000591696,0.191652,0.204239
us_000537290,0.191652,0.205585
us_000518249,0.191652,0.205877
us_000471069,0.191652,0.207080
us_000541776,0.191652,0.207467
us_000540704,0.191652,0.207789
us_000540703,0.191652,0.207789
us_000540702,0.191652,0.207789
us_000497104,0.191652,0.207971
us_000468471,0.191652,0.208656
us_000582615,0.191652,0.209160
us_000544631,0.191652,0.209588
us_000519871,0.191652,0.210870
us_000507468,0.191652,0.211783
us_000524548,0.191652,0.212644
us_000518032,0.191652,0.212862
us_000491783,0.191652,0.213158
us_000585230,0.191652,0.215016
us_000510636,0.191652,0.215037
us_000503405,0.191652,0.215104
us_000503552,0.191652,0.215140
us_000500810,0.191652,0.215301
us_000498237,0.191652,0.216227
us_000523310,0.191652,0.217377
us_000526019,0.191652,0.218861
us_000521325,0.191652,0.219832
us_000535069,0.191652,0.221374
us_000489376,0.191652,0.224716
us_000560957,0.191652,0.227631
us_000585337,0.191652,0.230040
us_000484709,0.191652,0.230440
us_000473135,0.191652,0.237035
us_000500135,0.191652,0.237326
us_000496550,0.191652,0.239181
us_000506916,0.191652,0.240456
us_000578260,0.191652,0.243936
us_000512416,0.191652,0.245284
us_000473744,0.191652,0.246353
us_000476286,0.191652,0.247826
us_000515320,0.191652,0.252507
us_000564304,0.191652,0.252789
us_000495886,0.191652,0.253034
us_000486853,0.191652,0.253690
us_000460474,0.191652,0.254754
us_000489668,0.191652,0.255288
us_000567311,0.191652,0.255485
us_000419461,0.191652,0.256128
us_000480585,0.191652,0.256640
us_000493458,0.191652,0.257539
us_000477443,0.191652,0.257995
us_000540701,0.191652,0.258669
us_000574798,0.191652,0.258719
us_000567209,0.191652,0.259075
us_000478102,0.191652,0.259162
us_000463438,0.191652,0.259524
us_000487941,0.191652,0.259561
us_000478035,0.191652,0.259587
us_000490134,0.191652,0.259594
us_000550295,0.191652,0.259701
us_000554356,0.191652,0.259769
us_000568358,0.191652,0.259887
us_000517047,0.191652,0.259983
us_000333934,0.191652,0.260062
us_000492789,0.191652,0.260152
us_000567905,0.191652,0.260279
us_000576414,0.191652,0.260329
us_000575230,0.191652,0.260527
us_000501160,0.191652,0.260560
us_000489442,0.191652,0.260646
us_000169278,0.191652,0.260668
us_000564267,0.191652,0.260688
us_000564067,0.191652,0.260713
us_000478500,0.191652,0.260819
us_000502822,0.191652,0.260882
us_000488564,0.191652,0.260993
us_000357521,0.191652,0.261028
us_000481201,0.191652,0.261028
us_000578349,0.191652,0.261132
us_000496613,0.191652,0.261161
us_000504962,0.191652,0.261221
us_000495637,0.191652,0.261305
us_000473844,0.191652,0.261360
us_000565715,0.191652,0.261539
us_000565684,0.191652,0.261644
us_000504798,0.191652,0.261649
us_000104202,0.191652,0.261723
us_000484685,0.191652,0.261777
us_000569073,0.191652,0.261942
us_000551750,0.191652,0.262013
us_000468065,0.191652,0.262059
us_000566160,0.191652,0.262099
us_000478455,0.191652,0.262131
us_000514120,0.191652,0.262268
us_000503446,0.191652,0.262407
us_000511346,0.191652,0.262424
us_000481409,0.191652,0.262441
us_000497067,0.191652,0.262496
us_000502501,0.191652,0.262601
us_000497086,0.191652,0.262617
us_000497066,0.191652,0.262617
us_000497064,0.191652,0.262617
us_000478142,0.191652,0.262633
us_000496923,0.191652,0.262642
us_000477961,0.191652,0.262665
us_000493281,0.191652,0.262692
us_000514659,0.191652,0.262724
us_000515970,0.191652,0.262729
us_000488198,0.191652,0.262753
us_000516173,0.191652,0.262764
us_000517159,0.191652,0.262776
us_000517166,0.191652,0.262777
us_000518752,0.191652,0.262777
us_000511669,0.191652,0.262785
us_000545779,0.191652,0.262829
us_000478537,0.191652,0.262831
us_000514655,0.191652,0.262856
us_000166578,0.191652,0.262886
us_000497082,0.191652,0.262907
us_000477494,0.191652,0.262940
us_000512075,0.191652,0.262981
us_000500839,0.191652,0.263149
us_000492151,0.191652,0.263172
us_000478522,0.191652,0.263245
us_000503272,0.191652,0.263468
us_000481467,0.191652,0.263535
us_000493158,0.191652,0.263693
us_000574731,0.191652,0.263699
us_000533389,0.191652,0.264040
us_000530064,0.191652,0.264275
us_000491670,0.191652,0.264376
us_000477837,0.191652,0.264826
us_000517160,0.191652,0.264893
us_000196328,0.191652,0.265027
us_000031500,0.191652,0.265862
us_000517414,0.191652,0.265995
us_000562111,0.191652,0.266037
us_000568880,0.191652,0.266265
us_000164662,0.191652,0.266573
us_000503070,0.191652,0.266708
us_000516579,0.191652,0.266741
us_000493156,0.191652,0.266786
us_000477789,0.191652,0.267313
us_000573759,0.191652,0.267374
us_000565765,0.191652,0.267532
us_000577677,0.191652,0.267694
us_000517236,0.191652,0.268000
us_000498228,0.191652,0.268399
us_000491788,0.191652,0.268714
us_000477809,0.191652,0.269610
us_000563516,0.191652,0.269632
us_000483156,0.191652,0.270449
us_000059861,0.191652,0.271748
us_000549071,0.191652,0.273098
us_000505966,0.191652,0.274317
us_000482373,0.191652,0.274420
us_000557865,0.191652,0.274704
us_000560702,0.191652,0.275423
us_000496275,0.191652,0.275725
us_000567368,0.191652,0.275836
us_000476731,0.191652,0.276117
us_000491886,0.191652,0.277114
us_000489860,0.191652,0.278135
us_000502463,0.191652,0.278309
us_000503112,0.191652,0.279205
us_000554715,0.191652,0.279672
us_000492910,0.191652,0.280125
us_000489192,0.191652,0.280982
us_000488729,0.191652,0.281284
us_000487148,0.191652,0.281311
us_000478368,0.191652,0.282264
us_000469297,0.191652,0.282428
us_000486691,0.191652,0.285220
us_000486163,0.191652,0.286595
us_000473713,0.191652,0.286636
us_000508922,0.191652,0.287384
us_000561379,0.191652,0.287822
us_000537957,0.191652,0.287865
us_000325956,0.191652,0.289129
us_000518618,0.191652,0.289419
us_000549812,0.191652,0.291179
us_000474478,0.191652,0.291613
pr_000433440,0.191652,0.291828
us_000474109,0.191652,0.292344
us_000478075,0.191652,0.293479
us_000509187,0.191652,0.294607
us_000523287,0.191652,0.297200
us_000541301,0.191652,0.298060
us_000488009,0.191652,0.298334
us_000489583,0.191652,0.298477
us_000483114,0.191652,0.298656
us_000503229,0.191652,0.299910
us_000500544,0.191652,0.299980
us_000488089,0.191652,0.300244
us_000459675,0.191652,0.301102
us_000481716,0.191652,0.301489
us_000493475,0.191652,0.301668
us_000495839,0.191652,0.302292
us_000471413,0.191652,0.303226
us_000561842,0.191652,0.304074
us_000483518,0.191652,0.304452
us_000470697,0.191652,0.304789
us_000486266,0.191652,0.304958
us_000512298,0.191652,0.305147
us_000514482,0.191652,0.306849
us_000468568,0.191652,0.307166
us_000516783,0.191652,0.310024
us_000184459,0.191652,0.310268
us_000507464,0.191652,0.310419
us_000502995,0.191652,0.310678
us_000496668,0.191652,0.312562
us_000519342,0.191652,0.313577
us_000469408,0.191652,0.313643
us_000509207,0.191652,0.314153
us_000518858,0.191652,0.316843
us_000510642,0.191652,0.319555
us_000578963,0.191652,0.320979
us_000473423,0.191652,0.321825
us_000487418,0.191652,0.322611
us_000492395,0.191652,0.325233
us_000566285,0.191652,0.327228
us_000472076,0.191652,0.327709
us_000193564,0.191652,0.327813
us_000493019,0.191652,0.328015
us_000563593,0.191652,0.328079
us_000106035,0.191652,0.329651
us_000531795,0.191652,0.335233
us_000537461,0.191652,0.335461
us_000551636,0.191652,0.335980
us_000462140,0.191652,0.336729
us_000036105,0.191652,0.337097
us_000471005,0.191652,0.338283
us_000365154,0.191652,0.341411
us_000536286,0.191652,0.342001
us_000554381,0.191652,0.342728
us_000483801,0.191652,0.345494
us_000537274,0.191652,0.346832
us_000514459,0.191652,0.348606
us_000166244,0.191652,0.348732
us_000473344,0.191652,0.349358
us_000478473,0.191652,0.349460
us_000496633,0.191652,0.350134
us_000153773,0.191652,0.350302
us_000458632,0.191652,0.351213
us_000486558,0.191652,0.354034
us_000182824,0.191652,0.354601
us_000487442,0.191652,0.355756
us_000471790,0.191652,0.356324
us_000476607,0.191652,0.358509
us_000470429,0.191652,0.358638
us_000483971,0.191652,0.358639
us_000502741,0.191652,0.361034
us_000495642,0.191652,0.361113
us_000312348,0.191652,0.363674
us_000494268,0.191652,0.365898
us_000492930,0.191652,0.368504
us_000461268,0.191652,0.368695
us_000483127,0.191652,0.369650
us_000493192,0.191652,0.373360
us_000477964,0.191652,0.373927
us_000487404,0.191652,0.374754
us_000484569,0.191652,0.378462
us_000550783,0.191652,0.380783
us_000511990,0.191652,0.384191
us_000462408,0.191652,0.391065
us_000495885,0.191652,0.391260
us_000530977,0.191652,0.392524
us_000469355,0.191652,0.393975
us_000473630,0.191652,0.394750
us_000503508,0.191652,0.396948
us_000488565,0.191652,0.398493
us_000469116,0.191652,0.402036
us_000462139,0.191652,0.410519
us_000483945,0.191652,0.412722
us_000469446,0.191652,0.416025
us_000462591,0.191652,0.416331
us_000490035,0.191652,0.417117
us_000488978,0.191652,0.417655
us_000458938,0.191652,0.418162
us_000579944,0.191652,0.418327
us_000475594,0.191652,0.421762
us_000486993,0.191652,0.424550
us_000475550,0.191652,0.428338
us_000531212,0.191652,0.431427
us_000477880,0.191652,0.431749
us_000468135,0.191652,0.437253
us_000483358,0.191652,0.438315
us_000471094,0.191652,0.442263
us_000549554,0.191652,0.443072
us_000462287,0.191652,0.461312
us_000068385,0.191652,0.461820
us_000508689,0.191652,0.466083
us_000470851,0.191652,0.468194
us_000470374,0.191652,0.469460
us_000563523,0.191652,0.469811
us_000478411,0.191652,0.471652
us_000518556,0.191652,0.482846
us_000458972,0.191652,0.483908
us_000549957,0.191652,0.486298
us_000503192,0.191652,0.490444
us_000471219,0.191652,0.494886
us_000470565,0.191652,0.500834
us_000289442,0.191652,0.512899
us_000471528,0.191652,0.514465
us_000554746,0.191652,0.521180
us_000561335,0.191652,0.529113
us_000515435,0.191652,0.529407
us_000495860,0.191652,0.533990
us_000514810,0.191652,0.534830
us_000477858,0.191652,0.540208
us_000472108,0.191652,0.552631
us_000567914,0.191652,0.553678
us_000501378,0.191652,0.570438
us_000505992,0.191652,0.572700
us_000500872,0.191652,0.583370
us_000550705,0.191652,0.590591
us_000578115,0.191652,0.601024
us_000551521,0.191652,0.603975
us_000468815,0.191652,0.677579
us_000474524,0.191652,0.689584
us_000476214,0.191652,0.690526
us_000572280,0.191652,0.691324
us_000467853,0.191652,0.694529
us_000500523,0.191652,0.694997
us_000159564,0.191652,0.702356
us_000492891,0.191652,0.721762
us_000469563,0.191652,0.740290
us_000509321,0.191652,0.743497
us_000496630,0.191652,0.758160
us_000578576,0.191652,0.765501
us_000576497,0.191652,0.771765
us_000474130,0.191652,0.774619
us_000421236,0.191652,0.797312
us_000502726,0.191652,0.822721
us_000469481,0.191652,0.827928
us_000559520,0.191652,0.831466
us_000470934,0.191652,0.852012
us_000563091,0.191652,0.854696
us_000325438,0.191652,0.854734
us_000567359,0.191652,0.955171
us_000477987,0.191652,0.984774
us_000483732,0.191652,0.988834
us_000538468,0.191652,1.081727
us_000486806,0.191652,1.082086
us_000463579,0.191652,1.099299
us_000478141,0.191652,1.112430
us_000097326,0.191652,1.140546
us_000578878,0.191652,1.178030
us_000511396,0.191652,1.230856
us_000471584,0.191652,1.238083
us_000549629,0.191652,1.250661
us_000577235,0.191652,1.256906
us_000564159,0.191652,1.277143
us_000537555,0.191652,1.306039
us_000576180,0.191652,1.371397
us_000462548,0.191652,1.498417
us_000537958,0.191652,1.591268
us_000562301,0.191652,1.595840
us_000285016,0.191652,1.642321
us_000564108,0.191652,1.731950
us_000572671,0.191652,2.010243
us_000571613,0.191652,2.128978
us_000354734,0.191652,3.429161
us_000469735,0.191652,4.821585
pr_000834893,0.190329,0.000000
pr_000091596,0.190329,0.000000
pr_000005733,0.190329,0.000000
pr_000017975,0.190329,0.000000
pr_000703253,0.190329,0.000000
pr_000610403,0.190329,0.000018
us_000471490,0.190329,0.865408
us_000469466,0.190329,0.866959
us_000483633,0.190329,0.872936
us_000462465,0.190329,0.873729
us_000481974,0.190329,0.874948
us_000480247,0.190329,0.876082
us_000477804,0.190329,0.876858
us_000477437,0.190329,0.882223
us_000192100,0.190329,0.891097
us_000473724,0.190329,0.891113
us_000470662,0.190329,0.891883
us_000410064,0.190329,0.893557
us_000470309,0.190329,0.894387
us_000462572,0.190329,0.895371
us_000449474,0.190329,0.899529
us_000263018,0.190329,0.902980
us_000015256,0.190329,0.906644
us_000465524,0.190329,0.908075
us_000048613,0.190329,0.919617
us_000460965,0.190329,0.921047
us_000460189,0.190329,0.922798
us_000195319,0.190329,0.924596
pr_001693861,0.188219,0.000000
pr_001140142,0.188219,0.000000
us_000566908,0.188219,0.000000
us_000526266,0.188219,0.000000
pr_002261395,0.188219,0.000001
us_000525102,0.188219,0.000001
us_000596790,0.188219,0.000003
pr_000001362,0.188219,0.000005
pr_000002600,0.188219,0.000005
pr_002287227,0.188219,0.000008
pr_000002753,0.188219,0.000009
pr_000001491,0.188219,0.000009
us_000497090,0.188219,0.000011
pr_002267186,0.188219,0.000019
pr_002198039,0.188219,0.000019
us_000572406,0.188219,0.000022
us_000461385,0.188219,0.000042
us_000563550,0.188219,0.000059
us_000535525,0.188219,0.000060
us_000615371,0.188219,0.000119
us_000548007,0.188219,0.000172
us_000558137,0.188219,0.000366
pr_001409444,0.188219,0.000471
us_000553021,0.188219,0.000531
us_000583644,0.188219,0.000574
us_000506904,0.188219,0.000648
us_000475305,0.188219,0.000862
pr_000401081,0.188219,0.000976
us_000564483,0.188219,0.001052
us_000545680,0.188219,0.001175
us_000529096,0.188219,0.001233
us_000577366,0.188219,0.001257
us_000581105,0.188219,0.001428
us_000465367,0.188219,0.001492
pr_000869604,0.188219,0.001609
pr_001705309,0.188219,0.001654
pr_000535734,0.188219,0.001886
pr_001813855,0.188219,0.002021
pr_000736035,0.188219,0.002035
us_000578942,0.188219,0.002038
pr_000156956,0.188219,0.002290
us_000547778,0.188219,0.002869
us_000563084,0.188219,0.002900
us_000545643,0.188219,0.002965
us_000489755,0.188219,0.003376
us_000545732,0.188219,0.003897
pr_000745016,0.188219,0.004171
pr_000222764,0.188219,0.005729
pr_000210702,0.188219,0.005906
us_000271461,0.188219,0.007177
us_000554993,0.188219,0.008176
us_000515275,0.188219,0.011097
us_000500080,0.188219,0.011125
us_000578735,0.188219,0.012948
us_000544957,0.188219,0.014550
us_000620635,0.188219,0.014880
us_000575965,0.188219,0.015669
us_000579456,0.188219,0.016128
us_000573629,0.188219,0.016312
us_000532909,0.188219,0.016374
pr_000581067,0.188219,0.017806
us_000303674,0.188219,0.019968
us_000534500,0.188219,0.020440
us_000489124,0.188219,0.020468
us_000539460,0.188219,0.023883
us_000503347,0.188219,0.027714
us_000241137,0.188219,0.033210
us_000535795,0.188219,0.033537
us_000561055,0.188219,0.034941
us_000551306,0.188219,0.035331
us_000556562,0.188219,0.035674
us_000484009,0.188219,0.039408
us_000478067,0.188219,0.041306
us_000487516,0.188219,0.043215
us_000466008,0.188219,0.047447
us_000478460,0.188219,0.051457
us_000621216,0.188219,0.055038
pr_001396179,0.188219,0.062450
pr_001008698,0.188219,0.063053
us_000581273,0.188219,0.073954
us_000536029,0.188219,0.075805
us_000515693,0.188219,0.080395
us_000506846,0.188219,0.117976
us_000459458,0.188219,0.134470
us_000472321,0.188219,0.135414
us_000579328,0.188219,0.221943
pr_001750800,0.187948,0.000000
pr_001695505,0.187948,0.000000
pr_000855960,0.187948,0.000000
pr_001665859,0.187948,0.000000
pr_001049230,0.187948,0.000000
pr_000350377,0.187948,0.000001
us_000289772,0.187948,0.171483
us_000385264,0.187948,0.197958
us_000600084,0.187948,0.308383
us_000599000,0.187948,0.341811
us_000577038,0.187948,0.391713
us_000609678,0.187948,0.410152
us_000575450,0.187948,0.412396
us_000407773,0.187948,0.446012
us_000470872,0.187948,0.486383
us_000620679,0.187948,0.489388
us_000174721,0.187948,0.507866
us_000470574,0.187948,0.573486
us_000478887,0.187948,0.631863
us_000477461,0.187948,0.632030
us_000477486,0.187948,0.636215
us_000477709,0.187948,0.639135
us_000231820,0.187948,0.644747
us_000479501,0.187948,0.653946
us_000466965,0.187948,0.660234
us_000009747,0.187948,0.678344
us_000249009,0.187948,0.678557
us_000470721,0.187948,0.680199
us_000470114,0.187948,0.684241
us_000508437,0.187948,0.693886
us_000499989,0.187948,0.698768
us_000463716,0.187948,0.699945
us_000498306,0.187948,0.700291
us_000464559,0.187948,0.701017
us_000488541,0.187948,0.702348
us_000498256,0.187948,0.702508
us_000493834,0.187948,0.705614
us_000505545,0.187948,0.705800
us_000522669,0.187948,0.708884
us_000204472,0.187948,0.712019
us_000464835,0.187948,0.714809
us_000527442,0.187948,0.717275
us_000523027,0.187948,0.719345
us_000481545,0.187948,0.722976
us_000473246,0.187948,0.727876
us_000494778,0.187948,0.734806
us_000460060,0.187948,0.735430
us_000093405,0.187948,0.740169
us_000467824,0.187948,0.746246
us_000466039,0.187948,0.749469
us_000472398,0.187948,0.750506
us_000472049,0.187948,0.751914
us_000459464,0.187948,0.755031
us_000470833,0.187948,0.755570
us_000300205,0.187948,0.756348
us_000470477,0.187948,0.757049
us_000470468,0.187948,0.757237
us_000470173,0.187948,0.759174
us_000522844,0.187948,0.761398
us_000546129,0.187948,0.770309
us_000463849,0.187948,0.774394
us_000465811,0.187948,0.778270
us_000466197,0.187948,0.781712
us_000069036,0.187948,0.784656
us_000465568,0.187948,0.785229
us_000461417,0.187948,0.788346
us_000461407,0.187948,0.788418
us_000149001,0.187948,0.788429
us_000461379,0.187948,0.788444
us_000464360,0.187948,0.789289
us_000006120,0.187948,0.802252
us_000459531,0.187948,0.807055
us_000460388,0.187948,0.807510
us_000307932,0.187948,0.820851
us_000470033,0.187948,0.829213
us_000470902,0.187948,0.929603
us_000473318,0.187948,0.949857
us_000481336,0.187948,0.960789
us_000132750,0.187948,0.962555
us_000481191,0.187948,0.964055
us_000473937,0.187948,0.972442
us_000476244,0.187948,0.973564
us_000472263,0.187948,0.976538
us_000472372,0.187948,0.976670
us_000471976,0.187948,0.976968
us_000471851,0.187948,0.977103
us_000473553,0.187948,0.977391
us_000463823,0.187948,0.978785
us_000463822,0.187948,0.978785
us_000463796,0.187948,0.978968
us_000470822,0.187948,0.978985
us_000470839,0.187948,0.979021
us_000470642,0.187948,0.979511
us_000487128,0.187948,0.979540
us_000326100,0.187948,0.981540
us_000444263,0.187948,0.982269
us_000415373,0.187948,0.984083
us_000460749,0.187948,0.989490
us_000287759,0.187948,0.993028
us_000465630,0.187948,0.997412
us_000465620,0.187948,0.997463
us_000465601,0.187948,0.997478
us_000465635,0.187948,0.997724
us_000464508,0.187948,0.997769
us_000178345,0.187948,0.997985
us_000463978,0.187948,0.999286
us_000464783,0.187948,1.000447
us_000361769,0.187948,1.005828
us_000425726,0.187948,1.006932
us_000460397,0.187948,1.008759
us_000460920,0.187948,1.010554
us_000461425,0.187948,1.010741
us_000442875,0.187948,1.011558
us_000460961,0.187948,1.012374
us_000460950,0.187948,1.012379
us_000460250,0.187948,1.013304
us_000302551,0.187948,1.013749
us_000040060,0.187948,1.032731
us_000474756,0.187948,1.038440
us_000191755,0.187948,1.055591
pr_000623234,0.187683,0.000000
pr_001712107,0.187683,0.000000
pr_001608375,0.187683,0.000000
pr_001403624,0.187683,0.000000
pr_001596063,0.187683,0.000000
us_000509195,0.187683,0.000000
pr_000971511,0.187683,0.000000
pr_000198788,0.187683,0.000000
us_000554702,0.187683,0.000000
pr_001152283,0.187683,0.000000
pr_000002527,0.187683,0.000000
