Product ID : 7800 # of JPs covered : 1 : 90 : Environmental/Natural Resources, 
OID,Confidence at Map Node,Error at Map Node
us_000491267,0.189704,0.195266
us_000580210,0.189704,0.299212
us_000535858,0.189704,0.370848
pr_000502845,0.189704,0.736304
pr_001066232,0.175083,0.000000
pr_000756581,0.175083,0.000000
pr_000734201,0.175083,0.000000
pr_001835497,0.175083,0.000000
pr_000337451,0.175083,0.000000
us_000530882,0.175083,0.000000
pr_002174076,0.175083,0.000002
pr_000741477,0.175083,0.000002
pr_000972939,0.175083,0.000002
pr_002073053,0.175083,0.000002
pr_001979414,0.175083,0.000003
pr_000930128,0.175083,0.000003
pr_001881872,0.175083,0.000003
pr_000261287,0.175083,0.000003
pr_001063993,0.175083,0.000003
us_000604077,0.175083,0.000007
us_000608181,0.175083,0.000007
pr_000890704,0.175083,0.000087
pr_000489415,0.175083,0.000246
pr_000167188,0.175083,0.000246
pr_000917343,0.175083,0.000246
pr_000718402,0.175083,0.000246
pr_000829325,0.175083,0.000260
pr_000887993,0.175083,0.000278
pr_000910497,0.175083,0.000303
us_000475199,0.175083,0.000447
pr_001157936,0.175083,0.000483
us_000512968,0.175083,0.000535
pr_000595065,0.175083,0.000613
pr_001152967,0.175083,0.000669
pr_001005182,0.175083,0.000669
pr_000660521,0.175083,0.000669
pr_000845600,0.175083,0.000669
pr_000837462,0.175083,0.000669
pr_000875940,0.175083,0.000669
pr_001038178,0.175083,0.000669
pr_001069679,0.175083,0.000675
pr_001151394,0.175083,0.000694
us_000537119,0.175083,0.000705
pr_001818592,0.175083,0.000712
pr_000815256,0.175083,0.000809
pr_000945107,0.175083,0.000890
pr_000854579,0.175083,0.000892
pr_000521903,0.175083,0.000905
us_000490316,0.175083,0.000977
pr_000626385,0.175083,0.000994
pr_000214580,0.175083,0.001014
pr_001140301,0.175083,0.001128
pr_000951082,0.175083,0.001174
pr_000594272,0.175083,0.001174
pr_000187008,0.175083,0.001174
pr_000837884,0.175083,0.001174
pr_000842328,0.175083,0.001196
us_000493083,0.175083,0.001218
us_000584030,0.175083,0.001282
pr_001652136,0.175083,0.001296
pr_001767009,0.175083,0.001314
us_000576116,0.175083,0.001317
pr_000984479,0.175083,0.001320
pr_001123674,0.175083,0.001351
pr_000205622,0.175083,0.001546
us_000564658,0.175083,0.001553
pr_000899353,0.175083,0.001585
pr_000764367,0.175083,0.001742
pr_000562537,0.175083,0.001838
us_000526983,0.175083,0.001853
pr_000907395,0.175083,0.002004
pr_001118771,0.175083,0.002175
pr_001065133,0.175083,0.002279
us_000231856,0.175083,0.002703
us_000598610,0.175083,0.002837
us_000484129,0.175083,0.002890
pr_000584030,0.175083,0.003062
pr_000954965,0.175083,0.003078
us_000148221,0.175083,0.003293
us_000568111,0.175083,0.003396
us_000489998,0.175083,0.003653
us_000612259,0.175083,0.003721
us_000576350,0.175083,0.003760
us_000584514,0.175083,0.005432
pr_000126951,0.175083,0.005618
us_000587921,0.175083,0.005815
pr_000642975,0.175083,0.005983
us_000474120,0.175083,0.006000
pr_001002980,0.175083,0.006125
us_000526085,0.175083,0.006517
us_000548137,0.175083,0.007242
us_000023480,0.175083,0.007410
pr_000581096,0.175083,0.007916
us_000577163,0.175083,0.008162
us_000512741,0.175083,0.009032
pr_000502043,0.175083,0.009512
pr_000293959,0.175083,0.009658
pr_000567595,0.175083,0.009699
pr_000164322,0.175083,0.009781
pr_001389617,0.175083,0.009797
us_000487728,0.175083,0.013347
us_000473713,0.175083,0.015290
us_000602235,0.175083,0.032134
us_000513784,0.175083,0.034958
us_000494127,0.175083,0.075639
us_000477624,0.175083,0.079067
us_000558551,0.175083,0.079566
us_000562739,0.170891,0.000010
us_000511924,0.170891,0.000034
pr_000893671,0.170891,0.000040
pr_002054785,0.170891,0.000445
us_000599591,0.170891,0.541158
us_000547304,0.170891,0.549556
us_000616587,0.170891,0.558457
us_000606053,0.170891,0.569098
pr_001985031,0.170891,0.570280
us_000591417,0.170891,0.578736
us_000574896,0.170891,0.600688
us_000618297,0.170891,0.602414
us_000599584,0.170891,0.606286
us_000562613,0.170891,0.607408
us_000589452,0.170891,0.608349
us_000589873,0.170891,0.610139
us_000614888,0.170891,0.617936
us_000599595,0.170891,0.621019
pr_001764394,0.170891,0.626454
us_000599560,0.170891,0.633296
us_000597068,0.170891,0.634879
us_000614886,0.170891,0.635759
us_000595524,0.170891,0.636529
us_000586292,0.170891,0.639291
us_000589492,0.170891,0.641429
us_000571935,0.170891,0.642338
us_000585034,0.170891,0.646109
us_000615890,0.170891,0.650720
us_000595819,0.170891,0.655412
us_000589319,0.170891,0.657187
pr_001820805,0.170891,0.675617
us_000617496,0.170891,0.676764
us_000538736,0.170891,0.677040
us_000601106,0.170891,0.679838
us_000568729,0.170891,0.682011
us_000596544,0.170891,0.683632
us_000595603,0.170891,0.683709
us_000603016,0.170891,0.684820
us_000562837,0.170891,0.685535
us_000602472,0.170891,0.688666
us_000481380,0.170891,0.688739
us_000579030,0.170891,0.689858
us_000595620,0.170891,0.692971
us_000616868,0.170891,0.693991
us_000596478,0.170891,0.696016
us_000571771,0.170891,0.696076
pr_001912768,0.170891,0.698145
us_000595607,0.170891,0.699106
us_000601637,0.170891,0.700465
us_000613010,0.170891,0.703034
us_000481805,0.170891,0.703532
us_000581750,0.170891,0.705617
us_000608647,0.170891,0.706132
pr_000840190,0.170891,0.716194
us_000579031,0.170891,0.716698
us_000618256,0.170891,0.720566
us_000619274,0.170891,0.725973
us_000598992,0.170891,0.727101
us_000567922,0.170891,0.728834
us_000604828,0.170891,0.733020
us_000616825,0.170891,0.743303
us_000616820,0.170891,0.743305
us_000616819,0.170891,0.743305
us_000616818,0.170891,0.743306
us_000576423,0.170891,0.748724
us_000461372,0.170891,0.751282
us_000615259,0.170891,0.753366
pr_000639441,0.170891,0.776491
us_000485662,0.170891,0.778816
us_000485293,0.170891,0.797253
us_000599720,0.170891,0.818876
pr_000669519,0.164968,0.000000
pr_000653697,0.164968,0.000027
us_000069036,0.164968,0.000070
us_000470477,0.164968,0.000179
pr_000469767,0.164968,0.001677
pr_001600360,0.164968,0.166736
pr_000674105,0.164968,0.176299
pr_000126653,0.164968,0.250587
pr_002233418,0.164968,0.266069
us_000595803,0.164968,0.465663
pr_001101094,0.164108,0.000000
pr_001153629,0.164108,0.000000
pr_001657001,0.164108,0.000000
pr_001165342,0.164108,0.000000
pr_001159343,0.164108,0.000000
pr_001007859,0.164108,0.000000
pr_000929011,0.164108,0.000000
pr_000910559,0.164108,0.000000
pr_001020331,0.164108,0.000000
pr_001031720,0.164108,0.000000
pr_001141447,0.164108,0.000000
pr_000950388,0.164108,0.000000
pr_000987841,0.164108,0.000000
pr_000927029,0.164108,0.000000
pr_001016601,0.164108,0.000000
pr_001714644,0.164108,0.000000
pr_001007371,0.164108,0.000000
pr_001032306,0.164108,0.000000
us_000541504,0.164108,0.000000
pr_000305814,0.164108,0.000000
pr_000370734,0.164108,0.000000
us_000494172,0.164108,0.000000
us_000546407,0.164108,0.000000
us_000596109,0.164108,0.000000
pr_000215881,0.164108,0.000000
us_000577080,0.164108,0.000001
pr_001686071,0.164108,0.000001
pr_001684688,0.164108,0.000001
pr_002172150,0.164108,0.000001
us_000555858,0.164108,0.000001
us_000559028,0.164108,0.000001
us_000575060,0.164108,0.000001
us_000575056,0.164108,0.000001
pr_002102558,0.164108,0.000001
us_000549575,0.164108,0.000004
pr_000413477,0.164108,0.000006
us_000591188,0.164108,0.000016
us_000602528,0.164108,0.000016
us_000590037,0.164108,0.000021
us_000539293,0.164108,0.000023
us_000498503,0.164108,0.000229
pr_002082750,0.164108,0.000314
us_000553078,0.164108,0.000314
pr_001031211,0.164108,0.000494
us_000598929,0.164108,0.000633
us_000524558,0.164108,0.000805
pr_000630782,0.164108,0.001386
us_000614569,0.164108,0.001996
us_000589339,0.164108,0.003107
us_000493456,0.164108,0.003134
us_000582016,0.164108,0.003509
pr_001583794,0.164108,0.003566
pr_001011959,0.164108,0.005567
us_000563982,0.164108,0.010347
pr_000123213,0.164108,0.022149
us_000519127,0.164108,0.023212
pr_000857452,0.164108,0.027700
us_000606425,0.164108,0.051754
us_000491353,0.164108,2.059265
pr_001998020,0.164108,2.653160
us_000583695,0.164108,2.716112
us_000549637,0.164108,2.929755
us_000535301,0.164108,2.976892
us_000543606,0.164108,2.998674
us_000549552,0.164108,3.084332
us_000549639,0.164108,3.106956
us_000483167,0.164108,3.113667
us_000549638,0.164108,3.116266
us_000549459,0.164108,3.134066
us_000483276,0.164108,3.146677
us_000536392,0.164108,3.152285
us_000569917,0.164108,3.160213
us_000569901,0.164108,3.236865
us_000541637,0.164108,3.279364
us_000543928,0.164108,3.305047
us_000543838,0.164108,3.323861
us_000543930,0.164108,3.359803
us_000543546,0.164108,3.380203
us_000544159,0.164108,3.381304
us_000544143,0.164108,3.405978
us_000544080,0.164108,3.465570
us_000556492,0.164108,3.760583
us_000543762,0.164108,3.785628
us_000496250,0.164108,4.463996
us_000154607,0.160139,0.277481
us_000591801,0.160139,0.301130
us_000520646,0.160139,0.304972
us_000598219,0.160139,0.305456
us_000594004,0.160139,0.308467
us_000593490,0.160139,0.309230
us_000593470,0.160139,0.309234
us_000593211,0.160139,0.312987
us_000543835,0.160139,0.318074
us_000439954,0.160139,0.318974
us_000593249,0.160139,0.323273
us_000592765,0.160139,0.323586
us_000556231,0.160139,0.327649
us_000598267,0.160139,0.328029
us_000598258,0.160139,0.328032
us_000598256,0.160139,0.328032
us_000598255,0.160139,0.328033
us_000598235,0.160139,0.328040
us_000476529,0.160139,0.340838
us_000476365,0.160139,0.341385
us_000476340,0.160139,0.345149
us_000532817,0.160139,0.346271
us_000605692,0.160139,0.347639
us_000559836,0.160139,0.348036
us_000588691,0.160139,0.368622
us_000581821,0.160139,0.371798
us_000498070,0.160139,0.372412
pr_001720009,0.160139,0.375359
us_000562935,0.160139,0.375698
us_000597204,0.160139,0.377061
us_000582455,0.160139,0.380045
us_000602861,0.160139,0.381938
us_000480342,0.160139,0.382436
us_000588584,0.160139,0.382611
us_000588564,0.160139,0.382641
us_000599433,0.160139,0.383419
us_000599425,0.160139,0.383426
us_000599062,0.160139,0.384337
us_000588585,0.160139,0.384421
us_000478447,0.160139,0.384700
us_000553119,0.160139,0.385429
us_000589061,0.160139,0.388807
us_000609003,0.160139,0.389382
pr_002154607,0.160139,0.391607
us_000568245,0.160139,0.391625
pr_000768488,0.160139,0.391811
us_000545248,0.160139,0.392500
us_000596481,0.160139,0.392800
us_000586384,0.160139,0.393153
us_000575480,0.160139,0.393202
us_000563248,0.160139,0.393604
us_000578641,0.160139,0.393740
us_000601150,0.160139,0.393859
us_000614952,0.160139,0.395391
us_000614882,0.160139,0.395569
us_000614881,0.160139,0.395569
us_000574260,0.160139,0.395805
us_000584391,0.160139,0.396606
us_000576766,0.160139,0.397547
us_000582609,0.160139,0.397896
us_000561806,0.160139,0.398167
us_000598153,0.160139,0.398262
pr_000888972,0.160139,0.398529
us_000576365,0.160139,0.398807
pr_001149779,0.160139,0.399130
pr_000784823,0.160139,0.399710
us_000556487,0.160139,0.400075
us_000596609,0.160139,0.400174
us_000588589,0.160139,0.400353
us_000496697,0.160139,0.400424
us_000508361,0.160139,0.400575
us_000607069,0.160139,0.401031
us_000608931,0.160139,0.401031
us_000595770,0.160139,0.401775
us_000570879,0.160139,0.402442
pr_001820780,0.160139,0.403229
pr_001911267,0.160139,0.403229
pr_001735087,0.160139,0.403433
us_000583986,0.160139,0.403579
us_000611055,0.160139,0.403731
us_000610561,0.160139,0.403731
us_000612361,0.160139,0.403858
pr_001922755,0.160139,0.404198
us_000612245,0.160139,0.404496
us_000477245,0.160139,0.405549
us_000599570,0.160139,0.406223
us_000599569,0.160139,0.406223
us_000599568,0.160139,0.406223
us_000599567,0.160139,0.406223
us_000599563,0.160139,0.406224
us_000506059,0.160139,0.406932
pr_001768033,0.160139,0.407558
pr_001087974,0.160139,0.407861
us_000580412,0.160139,0.407915
us_000543413,0.160139,0.408262
us_000598754,0.160139,0.408399
us_000580664,0.160139,0.408475
us_000560462,0.160139,0.409383
us_000588387,0.160139,0.409545
pr_001917629,0.160139,0.409565
us_000587193,0.160139,0.410613
us_000585408,0.160139,0.410633
us_000576867,0.160139,0.411570
us_000597197,0.160139,0.411956
us_000591418,0.160139,0.412021
us_000596820,0.160139,0.412909
us_000578261,0.160139,0.413234
us_000577001,0.160139,0.413559
us_000595194,0.160139,0.414122
us_000568815,0.160139,0.414245
us_000595698,0.160139,0.414367
us_000498155,0.160139,0.414559
us_000595610,0.160139,0.414647
us_000575382,0.160139,0.414691
pr_001667430,0.160139,0.415051
pr_001925624,0.160139,0.415051
pr_001609081,0.160139,0.415051
us_000579911,0.160139,0.415158
us_000576841,0.160139,0.415573
us_000591010,0.160139,0.415680
us_000507624,0.160139,0.416075
us_000113146,0.160139,0.417154
us_000527099,0.160139,0.417249
us_000595722,0.160139,0.417285
us_000568746,0.160139,0.419085
us_000474861,0.160139,0.419313
us_000582092,0.160139,0.419632
us_000596342,0.160139,0.419853
us_000478853,0.160139,0.420956
us_000458954,0.160139,0.421527
us_000572025,0.160139,0.422305
us_000569060,0.160139,0.423040
us_000501237,0.160139,0.439019
us_000478793,0.160139,0.459048
us_000588421,0.160139,0.473074
us_000532355,0.160139,0.477712
us_000584419,0.160139,0.486756
us_000592325,0.160139,0.493849
pr_001055168,0.160139,0.499065
us_000493188,0.160139,0.513680
us_000588158,0.160139,0.535929
us_000582276,0.160139,0.595268
us_000574276,0.160139,0.603936
pr_000369632,0.159597,0.000000
pr_000574421,0.159597,0.000000
pr_000434316,0.159597,0.000000
pr_000436038,0.159597,0.000000
pr_000376087,0.159597,0.000000
pr_000376285,0.159597,0.000000
pr_000435073,0.159597,0.000000
pr_000273898,0.159597,0.000000
pr_000435202,0.159597,0.000000
pr_000287836,0.159597,0.000000
pr_000562440,0.159597,0.000000
pr_000286260,0.159597,0.000000
pr_000486125,0.159597,0.000000
pr_000287641,0.159597,0.000000
pr_000434054,0.159597,0.000000
pr_000272953,0.159597,0.000000
us_000125268,0.159597,0.008950
us_000140354,0.159597,0.625466
pr_000768453,0.159597,0.725086
us_000617921,0.159597,0.787606
us_000596479,0.159597,0.803282
us_000596482,0.159597,0.807343
us_000572038,0.159597,0.845327
us_000594522,0.159597,0.871107
us_000538051,0.159597,0.880855
us_000594344,0.159597,0.910230
us_000584900,0.159597,0.913600
us_000557381,0.159597,0.928213
us_000597014,0.159597,0.929502
us_000589592,0.159597,0.931256
us_000145047,0.159597,0.932407
us_000550335,0.159597,0.962746
us_000581501,0.159597,0.970878
us_000577992,0.159597,0.979833
us_000611563,0.159597,0.983758
us_000590124,0.159597,0.990119
us_000597067,0.159597,0.991306
us_000588586,0.159597,0.992204
us_000611101,0.159597,0.995278
us_000594332,0.159597,1.002727
us_000610999,0.159597,1.013302
us_000557384,0.159597,1.026023
us_000473601,0.159597,1.026766
us_000599561,0.159597,1.032683
us_000478820,0.159597,1.046788
pr_001960996,0.159597,1.047970
us_000544185,0.159597,1.053965
pr_000966737,0.159597,1.060385
us_000573873,0.159597,1.076667
us_000552508,0.159597,1.097874
us_000523942,0.159597,1.153886
us_000586474,0.151854,0.000000
us_000605023,0.151854,0.000206
us_000540984,0.151854,0.000272
us_000527818,0.151854,0.000301
pr_000743628,0.151854,0.000301
us_000562261,0.151854,0.000310
pr_000754628,0.151854,0.000506
pr_000726181,0.151854,0.000735
us_000492626,0.151854,0.001516
pr_000899211,0.151854,0.002630
us_000539674,0.151854,0.003960
us_000568740,0.151854,0.004503
pr_000111592,0.151854,0.004641
us_000577749,0.151854,0.008145
pr_000298337,0.151854,0.025011
pr_000210659,0.151854,0.025317
pr_000559967,0.151854,0.028737
pr_000378150,0.151854,0.028737
pr_000593390,0.151854,0.029228
pr_000288081,0.151854,0.029620
pr_000592631,0.151854,0.029855
pr_000359348,0.151854,0.030142
pr_000568015,0.151854,0.031264
pr_000356736,0.151854,0.032699
pr_000348974,0.151854,0.033161
pr_000600352,0.151854,0.034147
pr_000162582,0.151854,0.034933
pr_000577969,0.151854,0.035367
pr_000293477,0.151854,0.035367
pr_000273144,0.151854,0.035801
pr_000591364,0.151854,0.036213
pr_000593312,0.151854,0.036583
pr_000285529,0.151854,0.036765
pr_000575967,0.151854,0.036989
pr_000379725,0.151854,0.037032
pr_000135731,0.151854,0.037206
pr_000378089,0.151854,0.037215
pr_000295003,0.151854,0.037277
pr_000534993,0.151854,0.037423
pr_000376722,0.151854,0.037595
pr_000294169,0.151854,0.037595
pr_000593600,0.151854,0.037612
pr_000604415,0.151854,0.037612
pr_000188025,0.151854,0.037612
pr_000377780,0.151854,0.037612
pr_000568692,0.151854,0.037612
pr_000593101,0.151854,0.037612
pr_000591367,0.151854,0.037612
pr_000577964,0.151854,0.037613
pr_000577980,0.151854,0.037647
pr_000208821,0.151854,0.037918
pr_000593234,0.151854,0.038000
pr_000598256,0.151854,0.038006
pr_000185257,0.151854,0.038030
pr_000346582,0.151854,0.038046
pr_000599700,0.151854,0.038046
pr_000599627,0.151854,0.038046
pr_000575503,0.151854,0.038046
pr_000591042,0.151854,0.038046
pr_000592712,0.151854,0.038046
pr_000293538,0.151854,0.038046
pr_000599677,0.151854,0.038046
pr_000294045,0.151854,0.038046
pr_000166277,0.151854,0.038046
pr_000590136,0.151854,0.038046
pr_000601019,0.151854,0.038046
pr_000592884,0.151854,0.038046
pr_000591541,0.151854,0.038046
pr_000295450,0.151854,0.038046
pr_000593588,0.151854,0.038046
pr_000379476,0.151854,0.038046
pr_000293531,0.151854,0.038046
pr_000253299,0.151854,0.038046
pr_000594664,0.151854,0.038046
pr_000598391,0.151854,0.038046
pr_000287063,0.151854,0.038046
pr_000294055,0.151854,0.038046
pr_000598722,0.151854,0.038046
pr_000327362,0.151854,0.038046
pr_000230886,0.151854,0.038046
pr_000593683,0.151854,0.038046
pr_000578475,0.151854,0.038046
pr_000594614,0.151854,0.038046
pr_000590894,0.151854,0.038046
pr_000596980,0.151854,0.038046
pr_000354095,0.151854,0.038046
pr_000156927,0.151854,0.038046
pr_000591798,0.151854,0.038046
pr_000578496,0.151854,0.038046
pr_000595391,0.151854,0.038046
pr_000590863,0.151854,0.038046
pr_000590669,0.151854,0.038046
pr_000293263,0.151854,0.038046
pr_000377853,0.151854,0.038046
pr_000593342,0.151854,0.038046
pr_000592580,0.151854,0.038046
pr_000590800,0.151854,0.038046
pr_000594131,0.151854,0.038046
pr_000590880,0.151854,0.038056
pr_000576148,0.151854,0.038074
pr_000579584,0.151854,0.038103
pr_000560464,0.151854,0.038130
pr_000293040,0.151854,0.038245
pr_000597709,0.151854,0.038302
pr_000599638,0.151854,0.038485
pr_000289477,0.151854,0.038595
pr_000351769,0.151854,0.038631
pr_000599235,0.151854,0.038841
pr_000481928,0.151854,0.038966
pr_000293444,0.151854,0.039018
pr_000591547,0.151854,0.039424
pr_000591766,0.151854,0.039491
pr_000377536,0.151854,0.039506
pr_000464532,0.151854,0.039742
pr_000291998,0.151854,0.039858
pr_000287114,0.151854,0.039858
pr_000555726,0.151854,0.040285
pr_000591394,0.151854,0.040326
pr_000146112,0.151854,0.042785
pr_000348751,0.151854,0.042856
pr_000597053,0.151854,0.043216
pr_000471176,0.151854,0.043314
pr_000353775,0.151854,0.044031
pr_000293107,0.151854,0.044125
pr_000348043,0.151854,0.046675
pr_000353353,0.151854,0.049338
pr_000335353,0.151854,0.051992
pr_000467405,0.151854,0.052040
pr_000378326,0.151854,0.052862
pr_000599437,0.151854,0.053686
pr_000595696,0.151854,0.056467
pr_000591797,0.151854,0.059056
pr_000379655,0.151854,0.060393
pr_000593384,0.151854,0.060759
pr_000323103,0.151854,0.063066
pr_000290406,0.151854,0.063280
pr_000191591,0.151854,0.064331
pr_000560329,0.151854,0.064824
pr_000377349,0.151854,0.069026
pr_000146293,0.151854,0.069303
pr_000181340,0.151854,0.070339
pr_000522265,0.151854,0.071091
pr_000513694,0.151854,0.075857
pr_000332085,0.151854,0.076308
pr_000378733,0.151854,0.077216
pr_000293422,0.151854,0.078422
pr_000294426,0.151854,0.080130
pr_000502594,0.151854,0.083752
pr_000594758,0.151854,0.083862
pr_000530118,0.151854,0.086560
pr_000298868,0.151854,0.088281
pr_000593580,0.151854,0.088805
pr_000593136,0.151854,0.089222
pr_000178213,0.151854,0.089222
pr_000575814,0.151854,0.089239
pr_000592522,0.151854,0.089239
pr_000568238,0.151854,0.089239
pr_000320320,0.151854,0.089239
pr_000328037,0.151854,0.089239
pr_000306124,0.151854,0.092411
pr_000290635,0.151854,0.092880
pr_000298488,0.151854,0.092880
pr_000278537,0.151854,0.092992
pr_000597587,0.151854,0.094959
pr_000564794,0.151854,0.095250
pr_000507628,0.151854,0.096090
pr_000589910,0.151854,0.096706
pr_000365823,0.151854,0.099851
pr_000170552,0.151854,0.101783
pr_000568243,0.151854,0.102099
pr_000158130,0.151854,0.106436
pr_000232558,0.151854,0.111367
pr_000233944,0.151854,0.111714
pr_000208171,0.151854,0.111971
pr_000594229,0.151854,0.113833
pr_000146213,0.151854,0.114721
pr_000596955,0.151854,0.120503
pr_000163538,0.151854,0.120636
pr_000166299,0.151854,0.121067
pr_000201528,0.151854,0.122467
pr_000189471,0.151854,0.122824
pr_000575690,0.151854,0.127510
pr_000193710,0.151854,0.127577
pr_000289002,0.151854,0.131885
pr_000329658,0.151854,0.133523
pr_000578140,0.151854,0.136367
pr_000285293,0.151854,0.137842
pr_000234996,0.151854,0.139658
pr_000288082,0.151854,0.143421
pr_000323142,0.151854,0.159632
pr_000502097,0.151854,0.159929
pr_000375081,0.151854,0.160477
pr_000228544,0.151854,0.160798
pr_000278391,0.151854,0.164470
pr_000260093,0.151854,0.167845
pr_000577806,0.151854,0.179815
pr_000293836,0.151854,0.188023
pr_000470596,0.151854,0.188756
pr_000282265,0.151854,0.194684
pr_000376979,0.151854,0.205954
pr_000283555,0.151854,0.258558
pr_000228545,0.151854,0.278164
pr_000564288,0.151854,0.287755
pr_000569305,0.151854,0.370430
pr_000277332,0.151854,0.382720
us_000500823,0.145868,0.000000
pr_001767133,0.145868,0.000000
us_000508990,0.145868,0.000001
us_000536662,0.145868,0.000020
us_000584632,0.145868,0.000156
pr_000759851,0.145868,0.000219
pr_000591332,0.145868,0.083913
pr_000594888,0.145868,0.088551
pr_000590587,0.145868,0.094482
pr_000287991,0.145868,0.101026
pr_000597823,0.145868,0.102610
pr_000594283,0.145868,0.113905
pr_000157610,0.145868,0.114251
pr_000597254,0.145868,0.121833
pr_000337548,0.145868,0.144640
pr_000592902,0.145868,0.148925
pr_000141943,0.145868,0.183991
pr_000525390,0.145868,0.440241
pr_000592728,0.145868,1.066651
us_000546712,0.142398,0.000001
us_000546711,0.142398,0.000001
pr_002174069,0.142398,0.000002
pr_000947577,0.142398,0.000002
pr_001765652,0.142398,0.000002
pr_002141597,0.142398,0.000002
pr_000977651,0.142398,0.000004
us_000610033,0.142398,0.000014
pr_000950224,0.142398,0.000792
pr_000759455,0.142398,0.000919
us_000497455,0.142398,0.001868
us_000539615,0.142398,0.004800
us_000608196,0.142398,0.005798
us_000502465,0.142398,0.010081
pr_000288949,0.142398,0.011247
us_000501204,0.142398,0.020530
us_000531970,0.142398,0.027899
us_000611962,0.142398,0.031435
us_000564867,0.142398,0.032269
us_000515876,0.142398,0.037020
us_000543087,0.142398,0.039772
us_000473187,0.142398,0.044538
us_000618741,0.142398,0.064350
us_000501715,0.142398,0.066184
us_000487854,0.142398,0.073372
us_000490566,0.142398,0.084068
us_000090721,0.142398,0.100532
us_000555421,0.142398,0.144850
us_000478061,0.142398,0.145876
us_000566165,0.142398,0.620159
us_000541592,0.142398,0.688489
us_000549374,0.142398,1.367298
us_000527469,0.142398,1.533245
us_000589785,0.142398,1.609791
us_000533400,0.142398,1.610172
us_000602711,0.142398,1.616840
us_000520743,0.142398,1.620253
pr_001011376,0.142398,1.621077
us_000486275,0.142398,1.621823
us_000498542,0.142398,1.625435
pr_000814117,0.142398,1.626520
us_000516142,0.142398,1.629747
pr_000882607,0.142398,1.630940
us_000505849,0.142398,1.631423
pr_000820927,0.142398,1.633946
pr_000957089,0.142398,1.635196
us_000498552,0.142398,1.635409
pr_001031546,0.142398,1.636215
pr_001108764,0.142398,1.638167
pr_001141134,0.142398,1.638167
us_000478698,0.142398,1.651709
us_000493489,0.142398,1.702820
pr_000189114,0.142323,0.000000
pr_000353568,0.142323,0.000000
pr_000241780,0.142323,0.000000
pr_000397902,0.142323,0.000000
pr_000406481,0.142323,0.000000
pr_000596821,0.142323,0.000000
pr_000603821,0.142323,0.000000
pr_000853955,0.142323,0.000005
pr_000853531,0.142323,0.000005
pr_000585184,0.142323,0.000005
pr_000638649,0.142323,0.000005
pr_001400541,0.142323,0.000008
pr_000580113,0.142323,0.000055
pr_000289316,0.142323,0.000282
us_000517494,0.142323,0.000867
pr_000631302,0.142323,0.001534
pr_000405367,0.142323,0.002535
pr_001082266,0.142323,0.002712
us_000539059,0.142323,0.005746
us_000503056,0.142323,0.557522
pr_001414170,0.142323,1.852046
us_000482157,0.142323,2.472601
us_000502883,0.142323,2.746277
us_000524983,0.141637,0.000000
us_000588436,0.141637,0.000000
us_000467603,0.141637,0.000000
us_000571280,0.141637,0.000000
us_000530312,0.141637,0.000001
us_000574860,0.141637,0.000003
us_000595640,0.141637,0.000004
us_000542746,0.141637,0.000041
us_000542938,0.141637,0.000087
pr_001973770,0.141637,0.000161
pr_000251415,0.141637,0.000198
pr_002068483,0.141637,0.000204
pr_001933226,0.141637,0.000246
us_000516612,0.141637,0.000426
us_000172917,0.141637,0.000968
us_000493574,0.141637,0.005000
us_000500389,0.141637,0.005010
us_000588265,0.141637,0.007283
us_000597974,0.141637,0.012440
us_000599161,0.141637,0.492353
pr_000741954,0.141637,0.565994
pr_001652547,0.139757,0.000061
pr_000469379,0.139757,0.000238
pr_000737844,0.139757,0.000238
us_000616337,0.139757,0.952118
us_000470077,0.139757,0.956267
us_000610974,0.139757,0.970341
us_000610389,0.139757,0.970341
us_000594272,0.139757,0.976296
us_000578082,0.139757,0.983574
pr_001666188,0.139757,0.984622
us_000585685,0.139757,0.990796
pr_001112823,0.139757,0.991729
us_000523695,0.139757,0.996194
us_000574901,0.139757,1.000905
us_000603867,0.139757,1.001492
us_000581502,0.139757,1.002606
us_000579925,0.139757,1.004767
us_000598687,0.139757,1.006220
us_000581624,0.139757,1.006980
us_000578481,0.139757,1.007174
us_000561550,0.139757,1.009987
us_000591416,0.139757,1.013994
us_000571769,0.139757,1.019228
us_000580670,0.139757,1.023120
us_000484197,0.139757,1.024347
us_000591411,0.139757,1.025317
us_000617223,0.139757,1.025958
us_000588588,0.139757,1.026394
us_000578919,0.139757,1.027554
us_000567713,0.139757,1.029257
us_000591406,0.139757,1.032366
pr_001595559,0.139757,1.036163
pr_001738566,0.139757,1.048189
us_000560993,0.139757,1.054162
pr_000910307,0.129385,0.000004
pr_001031740,0.129385,0.000004
pr_000978322,0.129385,0.000004
pr_000600935,0.129385,0.000004
pr_000977066,0.129385,0.000004
pr_001032357,0.129385,0.000004
pr_000988843,0.129385,0.000004
pr_000464319,0.129385,0.000004
pr_000740021,0.129385,0.000006
us_000561746,0.129385,0.000206
us_000497093,0.129385,0.000254
us_000578583,0.129385,0.000512
pr_000091092,0.129385,0.001251
pr_001413445,0.129385,0.001255
pr_001003777,0.129385,0.001986
us_000463636,0.129385,0.002148
pr_000381136,0.129385,0.005152
us_000500868,0.129385,0.006729
us_000467020,0.129385,0.008912
us_000470224,0.129385,0.012030
us_000495772,0.129385,0.018373
us_000619130,0.129385,0.034010
pr_000824036,0.129385,0.049577
pr_000731247,0.129385,0.052850
