Product ID : 7875 # of JPs covered : 1 : 426 : Tax Prep-Foreign Individual, 
OID,Confidence at Map Node,Error at Map Node
pr_001070316,0.047082,0.054510
pr_000938131,0.047082,0.054510
us_000492772,0.047082,0.054510
us_000492761,0.047082,0.054510
pr_001040007,0.047082,0.054511
pr_000607345,0.047082,0.054511
pr_000611699,0.047082,0.054511
pr_000934559,0.047082,0.054511
pr_001954326,0.047082,0.054511
pr_000929909,0.047082,0.054512
pr_001964291,0.047082,0.054512
pr_000821564,0.047082,0.054513
pr_001932234,0.047082,0.054513
pr_001833026,0.047082,0.054513
pr_002068051,0.047082,0.054514
pr_000744357,0.047082,0.054514
pr_001031941,0.047082,0.054515
pr_001168195,0.047082,0.054515
pr_001959959,0.047082,0.054515
pr_001738218,0.047082,0.054515
pr_001599793,0.047082,0.054516
pr_001870261,0.047082,0.054516
pr_001047315,0.047082,0.054516
pr_001023978,0.047082,0.054516
pr_001747637,0.047082,0.054516
pr_000898465,0.047082,0.054516
us_000490751,0.047082,0.054516
us_000463430,0.047082,0.054516
pr_000828365,0.047082,0.054517
pr_000753328,0.047082,0.054517
pr_001922919,0.047082,0.054517
pr_001740454,0.047082,0.054517
pr_001134871,0.047082,0.054518
pr_000876617,0.047082,0.054518
pr_000943553,0.047082,0.054518
pr_001063777,0.047082,0.054518
pr_001847100,0.047082,0.054518
pr_000902310,0.047082,0.054518
pr_001731471,0.047082,0.054518
pr_002099195,0.047082,0.054518
pr_000863104,0.047082,0.054518
pr_001598943,0.047082,0.054518
pr_001871445,0.047082,0.054519
pr_002084241,0.047082,0.054519
pr_002112527,0.047082,0.054520
pr_001959436,0.047082,0.054520
pr_000782402,0.047082,0.054520
pr_000784997,0.047082,0.054520
pr_002116593,0.047082,0.054520
pr_001109199,0.047082,0.054520
us_000483653,0.047082,0.054520
pr_000877054,0.047082,0.054521
pr_000809852,0.047082,0.054521
pr_000828688,0.047082,0.054521
pr_001413165,0.047082,0.054521
pr_001874155,0.047082,0.054521
pr_001845896,0.047082,0.054521
pr_000951181,0.047082,0.054521
pr_001017155,0.047082,0.054522
pr_001662792,0.047082,0.054522
pr_000816427,0.047082,0.054522
pr_002108611,0.047082,0.054523
pr_001665787,0.047082,0.054523
pr_001009803,0.047082,0.054523
pr_000639503,0.047082,0.054523
pr_001816077,0.047082,0.054524
pr_000952649,0.047082,0.054524
pr_002115573,0.047082,0.054524
pr_002111444,0.047082,0.054524
pr_002114041,0.047082,0.054525
pr_002117903,0.047082,0.054525
pr_002257181,0.047082,0.054525
pr_001592992,0.047082,0.054526
pr_000998156,0.047082,0.054526
pr_000765727,0.047082,0.054526
pr_000996527,0.047082,0.054526
pr_001016799,0.047082,0.054527
pr_001746703,0.047082,0.054527
pr_001080116,0.047082,0.054527
us_000465615,0.047082,0.054527
pr_001733340,0.047082,0.054527
pr_000781754,0.047082,0.054527
pr_000897814,0.047082,0.054527
us_000417054,0.047082,0.054527
pr_000880078,0.047082,0.054528
pr_002084723,0.047082,0.054528
pr_001819424,0.047082,0.054528
pr_001011950,0.047082,0.054528
pr_001013090,0.047082,0.054528
pr_002076794,0.047082,0.054528
us_000470136,0.047082,0.054528
pr_001631056,0.047082,0.054528
us_000491644,0.047082,0.054528
pr_001595342,0.047082,0.054529
pr_000921678,0.047082,0.054529
pr_000923822,0.047082,0.054530
pr_001934437,0.047082,0.054531
pr_001924854,0.047082,0.054531
pr_000918514,0.047082,0.054531
pr_001391693,0.047082,0.054531
pr_000610721,0.047082,0.054531
pr_001933131,0.047082,0.054531
pr_000985893,0.047082,0.054531
pr_001830732,0.047082,0.054532
pr_000945898,0.047082,0.054532
pr_001108753,0.047082,0.054532
pr_001632256,0.047082,0.054532
pr_000949588,0.047082,0.054532
pr_001946297,0.047082,0.054532
pr_001948610,0.047082,0.054532
pr_000818802,0.047082,0.054532
pr_000981932,0.047082,0.054532
pr_001968760,0.047082,0.054532
pr_000782663,0.047082,0.054532
pr_001007474,0.047082,0.054533
pr_001019796,0.047082,0.054533
pr_002083153,0.047082,0.054533
pr_002060394,0.047082,0.054533
pr_002076707,0.047082,0.054533
pr_001967265,0.047082,0.054533
pr_001967266,0.047082,0.054533
pr_001036283,0.047082,0.054533
pr_001759655,0.047082,0.054533
pr_000667082,0.047082,0.054533
pr_000976286,0.047082,0.054534
pr_000813664,0.047082,0.054534
us_000498109,0.047082,0.054534
pr_000735433,0.047082,0.054534
pr_001117677,0.047082,0.054534
pr_000607525,0.047082,0.054534
pr_000973297,0.047082,0.054534
pr_000950552,0.047082,0.054535
pr_001005231,0.047082,0.054535
pr_000747268,0.047082,0.054535
pr_001038604,0.047082,0.054535
us_000463682,0.047082,0.054535
pr_001009778,0.047082,0.054535
us_000463632,0.047082,0.054536
pr_000758084,0.047082,0.054536
us_000116201,0.047082,0.054536
pr_001909430,0.047082,0.054536
pr_001877435,0.047082,0.054536
pr_001703916,0.047082,0.054536
pr_000748078,0.047082,0.054536
pr_000821207,0.047082,0.054536
pr_001074486,0.047082,0.054537
pr_001032172,0.047082,0.054537
pr_000798498,0.047082,0.054537
pr_001867544,0.047082,0.054537
pr_001816844,0.047082,0.054537
pr_001628939,0.047082,0.054537
pr_001978480,0.047082,0.054537
us_000474977,0.047082,0.054537
pr_002100178,0.047082,0.054537
pr_001634435,0.047082,0.054537
pr_001388179,0.047082,0.054538
pr_001108936,0.047082,0.054538
pr_001954280,0.047082,0.054538
pr_001924942,0.047082,0.054538
pr_001662474,0.047082,0.054538
pr_001749126,0.047082,0.054538
pr_001816932,0.047082,0.054538
pr_001070955,0.047082,0.054538
pr_000785558,0.047082,0.054538
pr_001092649,0.047082,0.054538
pr_001150944,0.047082,0.054538
pr_001950191,0.047082,0.054538
us_000256508,0.047082,0.054539
pr_001753658,0.047082,0.054539
pr_000736325,0.047082,0.054539
us_000470927,0.047082,0.054540
pr_000897581,0.047082,0.054540
pr_002065643,0.047082,0.054540
pr_001117524,0.047082,0.054540
pr_001750923,0.047082,0.054541
pr_001607273,0.047082,0.054541
us_000493171,0.047082,0.054541
us_000492838,0.047082,0.054542
us_000199161,0.047082,0.054542
pr_002108628,0.047082,0.054542
pr_001816761,0.047082,0.054542
pr_000843368,0.047082,0.054542
pr_001736673,0.047082,0.054542
pr_001666038,0.047082,0.054542
pr_000903942,0.047082,0.054542
pr_001890380,0.047082,0.054542
pr_001734931,0.047082,0.054542
pr_001978454,0.047082,0.054543
us_000492341,0.047082,0.054543
pr_000760348,0.047082,0.054543
pr_001978320,0.047082,0.054543
pr_002073551,0.047082,0.054543
pr_001640017,0.047082,0.054543
pr_000908961,0.047082,0.054543
us_000491738,0.047082,0.054543
pr_000917570,0.047082,0.054544
pr_002066917,0.047082,0.054544
pr_002074381,0.047082,0.054544
pr_002177599,0.047082,0.054544
pr_002177598,0.047082,0.054544
pr_002177597,0.047082,0.054544
us_000490853,0.047082,0.054544
us_000490852,0.047082,0.054544
pr_001094845,0.047082,0.054544
pr_001867819,0.047082,0.054545
pr_002083041,0.047082,0.054545
pr_000753183,0.047082,0.054545
us_000489741,0.047082,0.054546
pr_000888348,0.047082,0.054546
pr_000903823,0.047082,0.054546
pr_002058956,0.047082,0.054546
pr_000791210,0.047082,0.054547
pr_001116901,0.047082,0.054547
pr_001852040,0.047082,0.054547
us_000005780,0.047082,0.054547
pr_000885816,0.047082,0.054547
pr_000924209,0.047082,0.054547
pr_000878687,0.047082,0.054548
pr_002098317,0.047082,0.054548
pr_001389205,0.047082,0.054548
pr_002104079,0.047082,0.054548
pr_001716686,0.047082,0.054548
pr_001715092,0.047082,0.054548
pr_000751613,0.047082,0.054548
us_000469919,0.047082,0.054549
pr_000911516,0.047082,0.054549
pr_000889191,0.047082,0.054549
pr_000997178,0.047082,0.054549
pr_000725810,0.047082,0.054549
pr_001095578,0.047082,0.054549
pr_001640810,0.047082,0.054549
us_000463458,0.047082,0.054550
us_000463460,0.047082,0.054550
pr_001770037,0.047082,0.054550
pr_001889070,0.047082,0.054550
pr_000887827,0.047082,0.054550
us_000473905,0.047082,0.054550
pr_000960796,0.047082,0.054550
pr_001953353,0.047082,0.054550
pr_001095963,0.047082,0.054550
pr_001051888,0.047082,0.054550
us_000466815,0.047082,0.054551
pr_001952456,0.047082,0.054551
pr_000860588,0.047082,0.054551
us_000464985,0.047082,0.054551
us_000473440,0.047082,0.054551
pr_001051595,0.047082,0.054551
pr_001083697,0.047082,0.054552
us_000464643,0.047082,0.054552
pr_000846052,0.047082,0.054552
pr_000870121,0.047082,0.054552
pr_000609729,0.047082,0.054552
pr_001693682,0.047082,0.054552
pr_002080992,0.047082,0.054553
us_000091105,0.047082,0.054553
pr_001866675,0.047082,0.054554
pr_000904297,0.047082,0.054554
pr_001018996,0.047082,0.054554
pr_000780259,0.047082,0.054554
pr_002108770,0.047082,0.054554
pr_000878658,0.047082,0.054554
pr_001897947,0.047082,0.054554
pr_001919341,0.047082,0.054555
pr_000995791,0.047082,0.054555
pr_000662905,0.047082,0.054555
pr_002054274,0.047082,0.054555
pr_001409610,0.047082,0.054555
pr_000929222,0.047082,0.054555
pr_002082410,0.047082,0.054555
us_000463723,0.047082,0.054555
pr_001955158,0.047082,0.054555
pr_001017522,0.047082,0.054555
pr_001086894,0.047082,0.054556
pr_001735080,0.047082,0.054556
pr_001746474,0.047082,0.054556
pr_001099813,0.047082,0.054556
pr_001019546,0.047082,0.054557
pr_000827589,0.047082,0.054557
pr_000810858,0.047082,0.054557
pr_000908580,0.047082,0.054557
pr_001954356,0.047082,0.054557
pr_000786938,0.047082,0.054557
pr_001992019,0.047082,0.054557
pr_001029535,0.047082,0.054557
pr_000743757,0.047082,0.054557
pr_001909536,0.047082,0.054558
pr_001062527,0.047082,0.054558
pr_002110427,0.047082,0.054558
pr_001078551,0.047082,0.054558
pr_002064568,0.047082,0.054558
pr_001993886,0.047082,0.054558
pr_001924807,0.047082,0.054558
pr_001604694,0.047082,0.054558
pr_000946064,0.047082,0.054558
pr_000911690,0.047082,0.054559
us_000481220,0.047082,0.054559
pr_000985394,0.047082,0.054559
pr_001711868,0.047082,0.054559
pr_001769159,0.047082,0.054559
pr_001920027,0.047082,0.054559
us_000478883,0.047082,0.054560
pr_001608423,0.047082,0.054560
pr_001768524,0.047082,0.054560
pr_001092937,0.047082,0.054560
pr_001035419,0.047082,0.054560
pr_001937723,0.047082,0.054560
pr_001950109,0.047082,0.054560
pr_000828328,0.047082,0.054561
pr_001601243,0.047082,0.054561
pr_001009363,0.047082,0.054561
pr_000788633,0.047082,0.054561
pr_001164329,0.047082,0.054561
pr_000669137,0.047082,0.054562
pr_001096777,0.047082,0.054562
us_000476520,0.047082,0.054562
us_000476435,0.047082,0.054562
pr_000747010,0.047082,0.054562
pr_000815282,0.047082,0.054563
pr_000814081,0.047082,0.054563
pr_000877034,0.047082,0.054563
pr_000604733,0.047082,0.054563
pr_000898983,0.047082,0.054563
pr_002067470,0.047082,0.054563
pr_001877426,0.047082,0.054563
pr_000640460,0.047082,0.054563
us_000468868,0.047082,0.054563
pr_001941596,0.047082,0.054563
pr_000894721,0.047082,0.054563
us_000476127,0.047082,0.054563
us_000475817,0.047082,0.054564
pr_000760302,0.047082,0.054564
pr_001168283,0.047082,0.054564
pr_000900708,0.047082,0.054564
us_000513116,0.047082,0.054564
pr_001930085,0.047082,0.054564
pr_001978402,0.047082,0.054564
pr_001709787,0.047082,0.054564
pr_000743862,0.047082,0.054565
pr_001765961,0.047082,0.054565
pr_000787404,0.047082,0.054565
pr_002054639,0.047082,0.054565
pr_001015303,0.047082,0.054565
pr_000754594,0.047082,0.054565
pr_001915764,0.047082,0.054566
pr_001038448,0.047082,0.054566
pr_000949636,0.047082,0.054566
pr_001873504,0.047082,0.054566
pr_000827749,0.047082,0.054566
pr_000855331,0.047082,0.054566
pr_002196033,0.047082,0.054566
pr_001064461,0.047082,0.054566
pr_000987188,0.047082,0.054566
pr_001697524,0.047082,0.054566
pr_001073218,0.047082,0.054567
us_000472777,0.047082,0.054567
us_000460226,0.047082,0.054567
pr_001968892,0.047082,0.054567
pr_001038630,0.047082,0.054567
pr_000818195,0.047082,0.054567
pr_001817952,0.047082,0.054568
us_000471409,0.047082,0.054568
pr_000743819,0.047082,0.054568
pr_000651237,0.047082,0.054568
pr_001063878,0.047082,0.054568
pr_000869884,0.047082,0.054568
pr_001149491,0.047082,0.054568
pr_001006538,0.047082,0.054569
pr_001831110,0.047082,0.054569
pr_000945965,0.047082,0.054569
pr_001922650,0.047082,0.054569
pr_000929640,0.047082,0.054569
pr_000915205,0.047082,0.054569
pr_001009354,0.047082,0.054569
pr_000961198,0.047082,0.054569
pr_001962683,0.047082,0.054570
pr_000641014,0.047082,0.054570
us_000469510,0.047082,0.054571
pr_000760946,0.047082,0.054571
us_000554521,0.047082,0.054571
pr_000998662,0.047082,0.054572
pr_000907872,0.047082,0.054572
pr_001415364,0.047082,0.054573
pr_001015978,0.047082,0.054573
pr_001031273,0.047082,0.054573
pr_000996687,0.047082,0.054573
us_000342369,0.047082,0.054573
pr_002053152,0.047082,0.054573
pr_002229731,0.047082,0.054573
pr_001043882,0.047082,0.054574
pr_001643521,0.047082,0.054574
pr_001962674,0.047082,0.054574
pr_001079644,0.047082,0.054574
pr_001011902,0.047082,0.054574
pr_001830735,0.047082,0.054574
pr_001982462,0.047082,0.054574
pr_001978442,0.047082,0.054574
us_000467460,0.047082,0.054574
us_000467457,0.047082,0.054574
us_000467443,0.047082,0.054574
us_000460342,0.047082,0.054574
pr_000868159,0.047082,0.054575
pr_001741290,0.047082,0.054575
pr_000844871,0.047082,0.054575
us_000460495,0.047082,0.054575
us_000460489,0.047082,0.054575
pr_001011442,0.047082,0.054575
pr_001632102,0.047082,0.054575
us_000466800,0.047082,0.054576
pr_000871002,0.047082,0.054576
pr_001009365,0.047082,0.054576
pr_000868203,0.047082,0.054576
pr_000908655,0.047082,0.054576
pr_001649293,0.047082,0.054576
pr_001815951,0.047082,0.054576
us_000099378,0.047082,0.054576
pr_001747490,0.047082,0.054576
pr_000606604,0.047082,0.054576
pr_000763823,0.047082,0.054577
pr_001750460,0.047082,0.054577
pr_000662194,0.047082,0.054577
us_000229375,0.047082,0.054577
pr_001748762,0.047082,0.054577
pr_001813832,0.047082,0.054577
pr_001394105,0.047082,0.054578
pr_001078643,0.047082,0.054578
pr_000930935,0.047082,0.054578
pr_001937111,0.047082,0.054578
pr_000725273,0.047082,0.054578
pr_001768519,0.047082,0.054578
pr_001043073,0.047082,0.054578
pr_001958645,0.047082,0.054578
pr_001098597,0.047082,0.054578
pr_001936918,0.047082,0.054578
us_000195639,0.047082,0.054579
pr_001392974,0.047082,0.054579
pr_000638522,0.047082,0.054579
pr_000815916,0.047082,0.054579
pr_001820054,0.047082,0.054579
us_000340673,0.047082,0.054579
pr_001847488,0.047082,0.054579
pr_000734025,0.047082,0.054579
pr_000637169,0.047082,0.054579
pr_000970759,0.047082,0.054579
pr_000876238,0.047082,0.054580
pr_001748170,0.047082,0.054580
pr_001044769,0.047082,0.054580
pr_000763531,0.047082,0.054580
pr_001978459,0.047082,0.054580
pr_001740441,0.047082,0.054580
pr_001013221,0.047082,0.054580
pr_000863725,0.047082,0.054580
pr_001766463,0.047082,0.054581
pr_001874771,0.047082,0.054581
us_000159375,0.047082,0.054581
pr_000814849,0.047082,0.054581
pr_001766496,0.047082,0.054581
pr_000915226,0.047082,0.054581
pr_001637677,0.047082,0.054581
pr_000745449,0.047082,0.054581
pr_001955119,0.047082,0.054582
pr_000873040,0.047082,0.054582
pr_001607537,0.047082,0.054582
pr_000955103,0.047082,0.054582
pr_001616903,0.047082,0.054582
pr_001815963,0.047082,0.054582
pr_001738307,0.047082,0.054582
pr_000809875,0.047082,0.054583
pr_001032432,0.047082,0.054583
pr_000960935,0.047082,0.054583
pr_001821426,0.047082,0.054583
pr_001987303,0.047082,0.054583
pr_001019467,0.047082,0.054583
us_000463171,0.047082,0.054583
pr_000804262,0.047082,0.054583
pr_000845178,0.047082,0.054583
pr_000727540,0.047082,0.054583
pr_000953241,0.047082,0.054583
pr_001937587,0.047082,0.054583
pr_001640715,0.047082,0.054583
pr_001915811,0.047082,0.054583
pr_000739651,0.047082,0.054583
pr_001948525,0.047082,0.054584
pr_000743703,0.047082,0.054584
pr_001700359,0.047082,0.054584
pr_001859072,0.047082,0.054584
pr_000644847,0.047082,0.054584
pr_000888141,0.047082,0.054584
pr_001118583,0.047082,0.054584
pr_000608209,0.047082,0.054584
pr_000822083,0.047082,0.054584
pr_001925698,0.047082,0.054584
pr_000947436,0.047082,0.054584
pr_001117292,0.047082,0.054584
pr_001978416,0.047082,0.054585
pr_001091326,0.047082,0.054585
pr_001975485,0.047082,0.054585
pr_001970875,0.047082,0.054585
pr_001968765,0.047082,0.054585
pr_001735970,0.047082,0.054585
pr_001968694,0.047082,0.054585
us_000459763,0.047082,0.054585
us_000462219,0.047082,0.054586
pr_001006955,0.047082,0.054586
pr_001747018,0.047082,0.054586
pr_001955049,0.047082,0.054586
pr_001988091,0.047082,0.054586
pr_001738602,0.047082,0.054586
pr_001946575,0.047082,0.054586
pr_001765195,0.047082,0.054586
pr_001981806,0.047082,0.054586
pr_000782732,0.047082,0.054587
pr_001630860,0.047082,0.054587
pr_001818276,0.047082,0.054587
pr_001859623,0.047082,0.054587
pr_001946971,0.047082,0.054587
pr_001392815,0.047082,0.054587
pr_001984080,0.047082,0.054587
pr_001980978,0.047082,0.054587
pr_000758660,0.047082,0.054587
pr_001967974,0.047082,0.054587
pr_001944567,0.047082,0.054587
pr_002206449,0.047082,0.054588
pr_000970068,0.047082,0.054588
pr_001098881,0.047082,0.054588
pr_001618246,0.047082,0.054588
pr_001608498,0.047082,0.054588
pr_000845078,0.047082,0.054588
us_000460863,0.047082,0.054588
pr_000971992,0.047082,0.054588
pr_000649954,0.047082,0.054589
us_000460368,0.047082,0.054589
pr_001948320,0.047082,0.054589
pr_000739199,0.047082,0.054589
pr_000888161,0.047082,0.054589
pr_000752440,0.047082,0.054589
pr_000662112,0.047082,0.054589
pr_001652227,0.047082,0.054589
pr_000946010,0.047082,0.054590
pr_000651186,0.047082,0.054590
pr_000988100,0.047082,0.054590
pr_000941780,0.047082,0.054590
pr_001731097,0.047082,0.054590
pr_001968006,0.047082,0.054590
pr_001952879,0.047082,0.054590
pr_001964102,0.047082,0.054590
pr_001927660,0.047082,0.054590
pr_001921059,0.047082,0.054591
us_000459318,0.047082,0.054591
us_000336571,0.047082,0.054591
pr_001818822,0.047082,0.054591
pr_000827537,0.047082,0.054591
pr_000771518,0.047082,0.054591
pr_001937366,0.047082,0.054592
pr_001873440,0.047082,0.054592
pr_001083877,0.047082,0.054592
pr_002076007,0.047082,0.054593
pr_001981037,0.047082,0.054593
pr_000815744,0.047082,0.054593
pr_000786271,0.047082,0.054593
pr_001583865,0.047082,0.054593
pr_000910366,0.047082,0.054593
us_000362626,0.047082,0.054593
pr_001123741,0.047082,0.054593
pr_000812430,0.047082,0.054594
pr_000741494,0.047082,0.054594
pr_001680547,0.047082,0.054594
pr_000611422,0.047082,0.054594
pr_001760498,0.047082,0.054594
pr_001005045,0.047082,0.054594
pr_000818678,0.047082,0.054594
pr_000640722,0.047082,0.054595
pr_000648436,0.047082,0.054595
pr_001926659,0.047082,0.054595
pr_001826724,0.047082,0.054595
pr_000645169,0.047082,0.054595
pr_001092841,0.047082,0.054595
pr_000846753,0.047082,0.054595
pr_001024127,0.047082,0.054596
pr_000877944,0.047082,0.054596
pr_000900204,0.047082,0.054596
pr_000998411,0.047082,0.054596
pr_001951821,0.047082,0.054596
pr_000890989,0.047082,0.054596
pr_001934191,0.047082,0.054596
pr_000769937,0.047082,0.054596
pr_001866969,0.047082,0.054596
pr_001978443,0.047082,0.054596
pr_001656333,0.047082,0.054596
pr_000748795,0.047082,0.054596
pr_001109298,0.047082,0.054596
pr_001607404,0.047082,0.054596
pr_001871743,0.047082,0.054596
pr_001935806,0.047082,0.054596
pr_001951836,0.047082,0.054596
pr_001930176,0.047082,0.054596
pr_001009150,0.047082,0.054597
pr_001120237,0.047082,0.054597
pr_002182210,0.047082,0.054597
pr_000931238,0.047082,0.054597
pr_001033804,0.047082,0.054597
pr_000968584,0.047082,0.054597
pr_002202092,0.047082,0.054597
pr_000768417,0.047082,0.054597
pr_001954444,0.047082,0.054598
pr_001949852,0.047082,0.054598
us_000477565,0.047082,0.054598
pr_000651696,0.047082,0.054598
pr_000644531,0.047082,0.054598
pr_000845681,0.047082,0.054599
pr_000985119,0.047082,0.054599
pr_001963536,0.047082,0.054599
pr_000780284,0.047082,0.054599
pr_000996374,0.047082,0.054599
pr_000826564,0.047082,0.054599
pr_000761709,0.047082,0.054599
pr_001951506,0.047082,0.054599
pr_001954344,0.047082,0.054600
pr_001950852,0.047082,0.054600
pr_001950351,0.047082,0.054600
pr_000928705,0.047082,0.054600
pr_001974947,0.047082,0.054600
pr_000742618,0.047082,0.054600
pr_001919529,0.047082,0.054600
pr_000757878,0.047082,0.054600
pr_001396377,0.047082,0.054600
pr_000789130,0.047082,0.054601
pr_001819277,0.047082,0.054601
pr_001960271,0.047082,0.054601
pr_001922771,0.047082,0.054601
pr_000736186,0.047082,0.054601
pr_001963256,0.047082,0.054601
pr_001036170,0.047082,0.054601
pr_000825235,0.047082,0.054601
pr_001019063,0.047082,0.054601
pr_000904086,0.047082,0.054602
pr_000782149,0.047082,0.054602
pr_001769367,0.047082,0.054602
pr_001634889,0.047082,0.054602
pr_001099801,0.047082,0.054602
pr_001089339,0.047082,0.054603
pr_001926408,0.047082,0.054603
pr_000784846,0.047082,0.054603
pr_001964275,0.047082,0.054603
pr_001953502,0.047082,0.054603
us_000480254,0.047082,0.054604
pr_001744198,0.047082,0.054604
pr_001592285,0.047082,0.054604
pr_001741519,0.047082,0.054604
pr_001614412,0.047082,0.054604
pr_001708371,0.047082,0.054604
us_000557571,0.047082,0.054604
pr_000916223,0.047082,0.054604
pr_000996395,0.047082,0.054604
pr_001961923,0.047082,0.054605
pr_001963556,0.047082,0.054605
pr_000899362,0.047082,0.054605
pr_001954454,0.047082,0.054606
pr_000911860,0.047082,0.054607
pr_001935140,0.047082,0.054607
pr_001604629,0.047082,0.054607
pr_001607476,0.047082,0.054607
pr_000770001,0.047082,0.054607
pr_001944004,0.047082,0.054607
pr_000786779,0.047082,0.054607
pr_001910816,0.047082,0.054607
pr_001861989,0.047082,0.054607
pr_001712357,0.047082,0.054607
pr_001814195,0.047082,0.054607
pr_000970426,0.047082,0.054607
pr_000861444,0.047082,0.054608
pr_001098672,0.047082,0.054608
pr_000611602,0.047082,0.054608
pr_001079016,0.047082,0.054608
pr_001652194,0.047082,0.054609
pr_001746739,0.047082,0.054609
pr_000744966,0.047082,0.054609
pr_001617664,0.047082,0.054609
pr_001948190,0.047082,0.054609
pr_001915689,0.047082,0.054609
pr_000947464,0.047082,0.054609
pr_001937493,0.047082,0.054610
pr_001931312,0.047082,0.054610
pr_001944018,0.047082,0.054610
pr_001827775,0.047082,0.054610
pr_001743919,0.047082,0.054610
pr_001953210,0.047082,0.054610
pr_000817905,0.047082,0.054610
pr_001937538,0.047082,0.054611
pr_001018717,0.047082,0.054611
pr_000725362,0.047082,0.054611
pr_001019898,0.047082,0.054611
pr_000929977,0.047082,0.054611
pr_001954355,0.047082,0.054611
pr_001117348,0.047082,0.054611
pr_001133884,0.047082,0.054611
pr_001099084,0.047082,0.054612
pr_000782404,0.047082,0.054612
pr_000605548,0.047082,0.054612
pr_000847689,0.047082,0.054612
pr_001583360,0.047082,0.054612
pr_000606493,0.047082,0.054612
pr_000930104,0.047082,0.054612
pr_001733459,0.047082,0.054612
pr_001924907,0.047082,0.054612
pr_001665532,0.047082,0.054612
pr_001937420,0.047082,0.054613
pr_001922731,0.047082,0.054613
pr_000812307,0.047082,0.054613
pr_001930434,0.047082,0.054613
pr_002176196,0.047082,0.054613
pr_001964140,0.047082,0.054613
pr_001075706,0.047082,0.054613
pr_000958152,0.047082,0.054613
pr_000770927,0.047082,0.054613
pr_000972363,0.047082,0.054613
pr_001397335,0.047082,0.054614
pr_001678531,0.047082,0.054614
pr_001891187,0.047082,0.054614
pr_000859395,0.047082,0.054614
pr_000888532,0.047082,0.054614
pr_001951612,0.047082,0.054614
pr_001926600,0.047082,0.054614
pr_001919410,0.047082,0.054614
pr_000766887,0.047082,0.054614
pr_000806964,0.047082,0.054615
pr_001020235,0.047082,0.054615
pr_001866983,0.047082,0.054615
pr_001953212,0.047082,0.054615
pr_000725830,0.047082,0.054615
pr_001606512,0.047082,0.054615
pr_000606533,0.047082,0.054615
pr_000751960,0.047082,0.054615
pr_001930182,0.047082,0.054615
pr_000845699,0.047082,0.054615
pr_001921415,0.047082,0.054615
pr_000648525,0.047082,0.054616
pr_001045651,0.047082,0.054616
pr_001648796,0.047082,0.054616
pr_001818488,0.047082,0.054616
pr_001640064,0.047082,0.054616
pr_001025951,0.047082,0.054616
pr_000978779,0.047082,0.054616
pr_001601798,0.047082,0.054617
pr_001910097,0.047082,0.054617
pr_001097534,0.047082,0.054617
pr_001928371,0.047082,0.054617
pr_001871696,0.047082,0.054617
pr_000786420,0.047082,0.054617
pr_000900381,0.047082,0.054617
pr_001829772,0.047082,0.054618
pr_001925214,0.047082,0.054618
pr_001416036,0.047082,0.054618
pr_000899307,0.047082,0.054618
pr_001736705,0.047082,0.054618
pr_000986154,0.047082,0.054618
pr_001925693,0.047082,0.054619
pr_001878055,0.047082,0.054619
pr_001878658,0.047082,0.054619
pr_001944696,0.047082,0.054619
pr_001936762,0.047082,0.054619
pr_000959245,0.047082,0.054619
pr_000920921,0.047082,0.054619
pr_001724374,0.047082,0.054619
pr_000952862,0.047082,0.054620
pr_001927620,0.047082,0.054620
pr_001871703,0.047082,0.054620
pr_001765239,0.047082,0.054620
pr_001626370,0.047082,0.054620
pr_000804178,0.047082,0.054620
pr_001930360,0.047082,0.054621
pr_000858704,0.047082,0.054621
pr_000982030,0.047082,0.054621
pr_002206428,0.047082,0.054621
pr_001066452,0.047082,0.054621
pr_000611436,0.047082,0.054622
pr_000896470,0.047082,0.054622
pr_000784899,0.047082,0.054622
pr_000880303,0.047082,0.054622
pr_000895361,0.047082,0.054622
pr_001612302,0.047082,0.054622
pr_001749766,0.047082,0.054623
pr_000846295,0.047082,0.054623
pr_001953217,0.047082,0.054623
pr_001946266,0.047082,0.054623
pr_000771756,0.047082,0.054623
pr_000818004,0.047082,0.054624
us_000615188,0.047082,0.054624
pr_000769490,0.047082,0.054624
pr_000831578,0.047082,0.054624
pr_000923956,0.047082,0.054625
pr_000946684,0.047082,0.054625
pr_000873166,0.047082,0.054625
pr_001815313,0.047082,0.054625
pr_000791171,0.047082,0.054626
pr_001154718,0.047082,0.054626
pr_001585057,0.047082,0.054626
pr_000996270,0.047082,0.054626
pr_001945210,0.047082,0.054626
pr_000609662,0.047082,0.054626
pr_001587549,0.047082,0.054626
pr_001864617,0.047082,0.054627
pr_001817271,0.047082,0.054627
pr_001007420,0.047082,0.054627
pr_000781050,0.047082,0.054627
pr_000748578,0.047082,0.054627
pr_001943788,0.047082,0.054627
pr_001919340,0.047082,0.054627
pr_001917844,0.047082,0.054627
pr_001817433,0.047082,0.054627
pr_001739397,0.047082,0.054627
pr_001035677,0.047082,0.054627
pr_001744926,0.047082,0.054628
pr_000859827,0.047082,0.054628
pr_001867064,0.047082,0.054628
pr_001389522,0.047082,0.054628
pr_000954984,0.047082,0.054628
pr_000766192,0.047082,0.054628
pr_001092506,0.047082,0.054628
pr_000900776,0.047082,0.054628
pr_001609708,0.047082,0.054628
pr_001814009,0.047082,0.054628
pr_001039260,0.047082,0.054628
pr_000754315,0.047082,0.054628
pr_002076932,0.047082,0.054628
