Product ID : 906 # of JPs covered : 1 : 68 : Bankruptcy, 
OID,Confidence at Map Node,Error at Map Node
us_000510187,0.232098, 1.978629
us_000477205,0.232098, 1.980848
us_000480614,0.232098, 1.982440
us_000535248,0.232098, 1.989743
us_000480711,0.232098, 1.994631
us_000501078,0.232098, 2.007722
us_000469147,0.232098, 2.030868
us_000492549,0.232098, 2.057681
us_000613564,0.232098, 2.107589
us_000590096,0.232098, 2.115797
us_000490517,0.232098, 2.120122
us_000466498,0.232098, 2.130228
us_000550054,0.232098, 2.154366
us_000482136,0.232098, 2.160977
us_000478774,0.232098, 2.305120
us_000505809,0.232098, 2.372823
us_000484291,0.223290, 0.000000
us_000462519,0.223290, 0.000001
us_000463986,0.223290, 0.000001
us_000463258,0.223290, 0.000001
us_000478463,0.223290, 0.000001
us_000490184,0.223290, 0.000001
us_000525239,0.223290, 0.000001
us_000535453,0.223290, 0.000001
us_000463405,0.223290, 0.000001
us_000464072,0.223290, 0.000001
us_000468406,0.223290, 0.000001
us_000461244,0.223290, 0.000001
us_000491745,0.223290, 0.000001
us_000566726,0.223290, 0.000008
us_000566887,0.223290, 0.000008
us_000566924,0.223290, 0.000008
us_000484256,0.223290, 0.000008
us_000488861,0.223290, 0.000008
us_000566724,0.223290, 0.000008
us_000489707,0.223290, 0.000010
us_000484299,0.223290, 0.000012
us_000475481,0.223290, 0.000015
us_000475261,0.223290, 0.001189
us_000474892,0.223290, 0.002239
us_000572722,0.223290, 0.917039
us_000497740,0.223290, 0.942081
us_000578454,0.223290, 1.003468
us_000542280,0.223290, 1.010366
us_000528052,0.223290, 1.035434
us_000475255,0.223290, 1.063865
us_000543730,0.223290, 1.069980
us_000589216,0.223290, 1.091232
us_000184078,0.223290, 1.109713
us_000523112,0.223290, 1.126306
us_000515590,0.223290, 1.135145
us_000567636,0.223290, 1.150506
us_000475096,0.223290, 1.158045
us_000529163,0.223290, 1.162623
us_000503651,0.223290, 1.163731
us_000593299,0.223290, 1.176906
us_000561036,0.223290, 1.185294
us_000573882,0.223290, 1.201750
us_000504677,0.223290, 1.218125
us_000518443,0.223290, 1.240383
us_000557692,0.223290, 1.247476
us_000517513,0.223290, 1.247889
us_000363469,0.223290, 1.251905
us_000458959,0.223290, 1.254336
us_000548603,0.223290, 1.262554
us_000601993,0.223290, 1.269915
us_000491724,0.223290, 1.273453
us_000475982,0.223290, 1.280473
us_000553573,0.223290, 1.284987
us_000580185,0.223290, 1.313409
us_000506301,0.223290, 1.320166
us_000579980,0.223290, 1.323409
us_000475771,0.223290, 1.373800
us_000468106,0.223290, 1.380212
us_000470932,0.223290, 1.382902
us_000509415,0.193014, 0.000000
us_000594741,0.193014, 0.000000
us_000594046,0.193014, 0.000000
us_000553035,0.193014, 0.000000
us_000521094,0.193014, 0.000000
us_000460332,0.193014, 0.000000
us_000472648,0.193014, 0.000000
us_000502050,0.193014, 0.000000
pr_001063722,0.193014, 0.000000
us_000523182,0.193014, 0.000000
us_000511047,0.193014, 0.000000
us_000525321,0.193014, 0.000000
us_000494375,0.193014, 0.000000
us_000558905,0.193014, 0.000000
us_000485729,0.193014, 0.000000
us_000534734,0.193014, 0.000000
us_000525785,0.193014, 0.000000
us_000117377,0.193014, 0.000000
us_000494996,0.193014, 0.000000
us_000595192,0.193014, 0.000000
pr_001051791,0.193014, 0.000001
pr_001041910,0.193014, 0.000001
pr_001093895,0.193014, 0.000001
us_000502723,0.193014, 0.000002
us_000502194,0.193014, 0.000002
pr_000725016,0.193014, 0.000006
pr_001085488,0.193014, 0.000006
pr_001039818,0.193014, 0.000006
pr_001045293,0.193014, 0.000008
pr_000945558,0.193014, 0.000008
pr_000870781,0.193014, 0.000016
pr_001658733,0.193014, 0.000018
pr_001410899,0.193014, 0.000020
pr_001728765,0.193014, 0.000020
pr_002155699,0.193014, 0.000020
pr_002115192,0.193014, 0.000020
pr_001708352,0.193014, 0.000020
pr_001905520,0.193014, 0.000020
pr_001904929,0.193014, 0.000020
pr_001836189,0.193014, 0.000020
pr_001966318,0.193014, 0.000020
pr_002194526,0.193014, 0.000020
pr_002149275,0.193014, 0.000020
pr_001956982,0.193014, 0.000020
pr_001732422,0.193014, 0.000020
pr_001881303,0.193014, 0.000020
pr_001963266,0.193014, 0.000020
pr_002185346,0.193014, 0.000020
pr_001622675,0.193014, 0.000020
pr_001049619,0.193014, 0.000020
pr_000851935,0.193014, 0.000020
pr_001397828,0.193014, 0.000020
pr_001024313,0.193014, 0.000020
us_000497679,0.193014, 0.000021
pr_000581799,0.193014, 0.000028
pr_000656326,0.193014, 0.000031
pr_001143647,0.193014, 0.000032
pr_001076156,0.193014, 0.000041
pr_001903707,0.193014, 0.000042
pr_001411457,0.193014, 0.000043
us_000516304,0.193014, 0.000048
pr_000188293,0.193014, 0.000048
us_000524387,0.193014, 0.000049
pr_001722513,0.193014, 0.000052
pr_001959955,0.193014, 0.000067
us_000512532,0.193014, 0.000075
pr_001403687,0.193014, 0.000076
us_000511857,0.193014, 0.000095
pr_001403560,0.193014, 0.000103
us_000590222,0.193014, 0.000118
pr_001085899,0.193014, 0.000133
us_000581499,0.193014, 0.000175
pr_001098621,0.193014, 0.000235
pr_000410075,0.193014, 0.000258
us_000588325,0.193014, 0.000515
us_000555876,0.193014, 0.000619
us_000606431,0.193014, 0.000705
us_000598747,0.193014, 0.000735
us_000558078,0.193014, 0.000908
us_000588931,0.193014, 0.001353
us_000591421,0.193014, 0.001739
us_000591062,0.193014, 0.002105
us_000595152,0.193014, 0.002994
us_000557251,0.193014, 0.004607
us_000582132,0.193014, 0.009002
us_000144573,0.193014, 0.010435
us_000542698,0.193014, 0.010629
us_000496250,0.193014, 6.419337
us_000532795,0.193014, 7.006156
us_000589358,0.193014, 8.812871
us_000536695,0.193014, 9.275600
us_000536478,0.193014, 9.304485
us_000514227,0.193014, 9.450528
us_000496340,0.193014, 9.840022
us_000536638,0.193014, 9.885546
us_000536392,0.193014, 10.219716
us_000503728,0.177985, 0.000000
us_000562284,0.177985, 0.000000
us_000521079,0.177985, 0.000000
us_000511974,0.177985, 0.000000
us_000566719,0.177985, 0.000000
us_000521076,0.177985, 0.000000
us_000514252,0.177985, 0.000000
us_000518719,0.177985, 0.000000
us_000517178,0.177985, 0.000000
us_000515076,0.177985, 0.000000
pr_000265453,0.177985, 0.000000
us_000539472,0.177985, 0.000002
us_000578540,0.177985, 0.000270
us_000540197,0.177985, 0.000310
us_000430654,0.177985, 1.291053
us_000442120,0.177985, 2.037311
us_000512219,0.177985, 2.092754
us_000541784,0.177985, 2.167688
us_000511993,0.177985, 2.203688
us_000491553,0.177985, 2.312161
us_000512029,0.177985, 2.329067
us_000586663,0.177985, 2.370489
us_000465172,0.177985, 2.425948
us_000607540,0.177985, 2.502980
us_000462636,0.177985, 2.531965
us_000247337,0.177985, 2.537531
us_000431753,0.177985, 2.572265
us_000494848,0.177985, 2.580237
us_000507611,0.177985, 2.589262
us_000560018,0.170818, 0.000000
us_000496481,0.170818, 0.000000
us_000542437,0.170818, 0.000000
us_000498187,0.170818, 0.000000
us_000490207,0.170818, 0.000000
us_000568084,0.170818, 0.000000
us_000317432,0.170818, 0.000000
pr_000662377,0.170818, 0.000005
pr_000655063,0.170818, 0.000005
pr_000652169,0.170818, 0.000005
pr_001683384,0.170818, 0.000005
us_000551594,0.170818, 0.000006
us_000575417,0.170818, 0.000011
pr_000864603,0.170818, 0.000013
pr_002155384,0.170818, 0.000016
pr_001957490,0.170818, 0.000016
pr_001046043,0.170818, 0.000016
pr_001693078,0.170818, 0.000016
us_000531720,0.170818, 0.000026
us_000576915,0.170818, 0.000052
us_000516953,0.170818, 0.000061
pr_000253756,0.170818, 0.000061
pr_001859777,0.170818, 0.000062
pr_002082458,0.170818, 0.000062
us_000601368,0.170818, 0.000245
us_000588214,0.170818, 0.000258
us_000579740,0.170818, 0.000283
us_000183889,0.170818, 0.000778
us_000585396,0.170818, 0.000786
us_000542307,0.170818, 0.000991
us_000520615,0.170818, 0.001954
us_000599646,0.170818, 0.002128
us_000570567,0.170818, 0.002238
us_000610415,0.170818, 0.002887
us_000552624,0.170818, 0.003052
us_000568913,0.170818, 0.004199
us_000552472,0.170818, 0.007006
us_000610516,0.170818, 0.011880
us_000571730,0.170818, 0.027695
us_000458499,0.170818, 0.035945
us_000595325,0.170818, 0.043414
us_000486182,0.170818, 0.074639
us_000553997,0.144137, 0.000000
us_000541581,0.144137, 0.000000
us_000278479,0.144137, 0.000000
us_000462211,0.144137, 0.000000
us_000460795,0.144137, 0.000000
us_000579698,0.144137, 0.000000
us_000549087,0.144137, 0.000000
us_000549089,0.144137, 0.000000
us_000485418,0.144137, 0.000000
us_000447477,0.144137, 0.000000
us_000462165,0.144137, 0.000000
us_000481079,0.144137, 0.000000
us_000548979,0.144137, 0.000000
us_000483228,0.144137, 0.000000
us_000462113,0.144137, 0.000000
us_000539387,0.144137, 0.000000
us_000438341,0.144137, 0.000000
pr_001627957,0.144137, 0.000000
pr_001145177,0.144137, 0.000000
us_000570257,0.144137, 0.000000
us_000479632,0.144137, 0.000000
pr_000298367,0.144137, 0.000001
pr_001620395,0.144137, 0.000001
pr_000384447,0.144137, 0.000001
pr_001825403,0.144137, 0.000001
pr_000764598,0.144137, 0.000001
pr_001155863,0.144137, 0.000001
pr_000629350,0.144137, 0.000001
pr_000389808,0.144137, 0.000001
pr_001156935,0.144137, 0.000001
pr_001158850,0.144137, 0.000001
pr_001035554,0.144137, 0.000001
pr_001828659,0.144137, 0.000001
pr_000764229,0.144137, 0.000001
pr_000616765,0.144137, 0.000001
pr_001071265,0.144137, 0.000001
pr_000571440,0.144137, 0.000001
pr_001035445,0.144137, 0.000001
pr_001824432,0.144137, 0.000001
pr_001035168,0.144137, 0.000001
pr_000966183,0.144137, 0.000001
pr_000998347,0.144137, 0.000001
pr_000570961,0.144137, 0.000001
pr_000383825,0.144137, 0.000001
pr_000515128,0.144137, 0.000001
pr_001621152,0.144137, 0.000001
pr_001821657,0.144137, 0.000001
pr_001737820,0.144137, 0.000001
pr_001611593,0.144137, 0.000001
pr_001035525,0.144137, 0.000001
pr_001817568,0.144137, 0.000001
pr_001735193,0.144137, 0.000001
pr_000374248,0.144137, 0.000001
pr_000374411,0.144137, 0.000001
pr_000768189,0.144137, 0.000001
pr_001155242,0.144137, 0.000001
pr_000383624,0.144137, 0.000001
pr_001828356,0.144137, 0.000001
pr_001824851,0.144137, 0.000001
pr_001034634,0.144137, 0.000001
pr_000383977,0.144137, 0.000001
pr_001820085,0.144137, 0.000001
pr_001685742,0.144137, 0.000001
pr_000446525,0.144137, 0.000001
pr_000690896,0.144137, 0.000001
pr_000389434,0.144137, 0.000001
pr_000570491,0.144137, 0.000001
pr_001819338,0.144137, 0.000001
pr_001034745,0.144137, 0.000001
pr_001825037,0.144137, 0.000001
pr_001034210,0.144137, 0.000001
pr_001034312,0.144137, 0.000001
pr_000508100,0.144137, 0.000001
us_000616886,0.144137, 0.000001
us_000617244,0.144137, 0.000001
us_000617201,0.144137, 0.000001
us_000580684,0.144137, 0.000001
us_000495225,0.144137, 0.000001
pr_001799107,0.144137, 0.000001
pr_001655466,0.144137, 0.000001
pr_001817115,0.144137, 0.000001
pr_001020307,0.144137, 0.000006
pr_001132655,0.144137, 0.000006
pr_000770865,0.144137, 0.000006
pr_000210322,0.144137, 0.000007
pr_002134273,0.144137, 0.000007
pr_001114780,0.144137, 0.000007
pr_001897039,0.144137, 0.000007
pr_001973140,0.144137, 0.000007
us_000504084,0.144137, 0.000011
pr_001123942,0.144137, 0.000019
pr_001400526,0.144137, 0.000026
pr_001890419,0.144137, 0.000026
pr_000522400,0.144137, 0.000030
us_000572673,0.144137, 0.000035
us_000580656,0.144137, 0.000050
us_000539111,0.144137, 0.000050
pr_000381936,0.144137, 0.000051
pr_000169145,0.144137, 0.000051
us_000592840,0.144137, 0.000083
us_000613574,0.144137, 0.000094
us_000532726,0.144137, 0.000109
pr_001392964,0.144137, 0.000111
pr_000747539,0.144137, 0.000115
pr_001037013,0.144137, 0.000119
us_000574295,0.144137, 0.000144
pr_002072273,0.144137, 0.000149
pr_000343018,0.144137, 0.000163
pr_000833237,0.144137, 0.000177
us_000540234,0.144137, 0.000231
us_000583498,0.144137, 0.000231
pr_000959084,0.144137, 0.000234
pr_000963270,0.144137, 0.000292
pr_000653440,0.144137, 0.000310
us_000563564,0.144137, 0.000320
pr_001980885,0.144137, 0.000329
pr_000196149,0.144137, 0.000342
pr_000716855,0.144137, 0.000383
pr_000707393,0.144137, 0.000383
pr_000704327,0.144137, 0.000447
pr_001625421,0.144137, 0.000486
pr_000767447,0.144137, 0.000569
pr_000646258,0.144137, 0.000618
us_000446743,0.144137, 0.000625
pr_000167486,0.144137, 0.000636
us_000506975,0.144137, 0.000645
pr_001024822,0.144137, 0.000763
pr_000667625,0.144137, 0.000764
pr_000181476,0.144137, 0.000765
pr_000738632,0.144137, 0.000773
pr_000693885,0.144137, 0.000808
pr_001390890,0.144137, 0.000857
us_000524108,0.144137, 0.000990
pr_001121529,0.144137, 0.001409
us_000480204,0.144137, 0.001517
us_000502645,0.144137, 0.001528
pr_000611737,0.144137, 0.001597
pr_000172256,0.144137, 0.001761
us_000560244,0.144137, 0.002058
pr_000890479,0.144137, 0.002454
pr_000681479,0.144137, 0.002828
pr_001590508,0.144137, 0.002838
us_000489712,0.144137, 0.003870
us_000513287,0.144137, 0.005001
us_000511446,0.144137, 0.005469
us_000480050,0.144137, 0.005570
us_000578277,0.144137, 0.006275
us_000487693,0.144137, 0.009411
us_000510870,0.144137, 0.012185
us_000487797,0.144137, 0.013599
us_000608055,0.144137, 0.014769
us_000495256,0.144137, 0.015415
us_000614109,0.144137, 0.016812
us_000401290,0.144137, 0.032024
us_000397538,0.144137, 0.046259
us_000592663,0.144137, 0.057755
us_000484528,0.144137, 0.062999
pr_001837475,0.144137, 0.063935
pr_001989642,0.144137, 0.064985
us_000463837,0.144137, 0.066418
us_000588215,0.144137, 0.086383
us_000564412,0.144137, 0.098485
pr_001727847,0.144137, 0.133363
us_000509710,0.144137, 0.134481
us_000545774,0.144137, 0.139599
us_000432583,0.144137, 0.288220
us_000510998,0.144137, 0.393654
pr_002113835,0.144137, 0.873199
pr_001960072,0.144137, 0.875643
pr_001943815,0.144137, 0.879475
pr_001959450,0.144137, 0.881627
pr_001946879,0.144137, 0.884791
pr_001937560,0.144137, 0.885590
pr_001937561,0.144137, 0.885590
pr_001917724,0.144137, 0.887354
pr_002116381,0.144137, 0.888920
pr_002054714,0.144137, 0.889612
pr_001993335,0.144137, 0.890208
pr_001962694,0.144137, 0.890569
pr_002110740,0.144137, 0.891346
pr_002111741,0.144137, 0.892368
pr_002059575,0.144137, 0.892680
pr_001946982,0.144137, 0.892820
pr_002114234,0.144137, 0.892981
pr_002114230,0.144137, 0.892981
pr_002114231,0.144137, 0.892981
pr_001926884,0.144137, 0.893052
pr_001952638,0.144137, 0.893211
pr_001948199,0.144137, 0.893782
pr_001960372,0.144137, 0.893877
pr_001855683,0.144137, 0.895177
pr_001982576,0.144137, 0.895539
pr_001953208,0.144137, 0.895718
pr_001854584,0.144137, 0.895904
pr_002139610,0.144137, 0.896047
pr_001951881,0.144137, 0.896568
pr_001951882,0.144137, 0.896568
pr_002099663,0.144137, 0.896939
pr_001961845,0.144137, 0.896970
pr_002070977,0.144137, 0.897828
pr_001951727,0.144137, 0.897842
pr_002070279,0.144137, 0.898100
pr_001951034,0.144137, 0.898119
pr_001947707,0.144137, 0.898164
pr_001982659,0.144137, 0.898619
pr_001957186,0.144137, 0.898760
pr_002110428,0.144137, 0.898773
pr_002099282,0.144137, 0.898779
pr_002099283,0.144137, 0.898779
pr_001954517,0.144137, 0.898959
pr_001949965,0.144137, 0.899203
pr_001968931,0.144137, 0.899539
pr_002055768,0.144137, 0.899564
pr_002055767,0.144137, 0.899564
pr_001977752,0.144137, 0.900059
pr_002056514,0.144137, 0.901237
pr_001982846,0.144137, 0.901969
pr_002065925,0.144137, 0.901994
pr_001956059,0.144137, 0.902115
pr_001958140,0.144137, 0.902653
pr_001958139,0.144137, 0.902653
pr_002108620,0.144137, 0.903147
pr_002127743,0.144137, 0.903689
pr_002073077,0.144137, 0.903699
pr_001886957,0.144137, 0.903953
pr_002101399,0.144137, 0.904071
pr_002103277,0.144137, 0.904841
pr_002070027,0.144137, 0.905389
pr_002106830,0.144137, 0.905945
pr_002106043,0.144137, 0.906008
pr_002106041,0.144137, 0.906008
pr_002106044,0.144137, 0.906008
pr_002106831,0.144137, 0.906064
pr_002106835,0.144137, 0.906064
pr_001705357,0.144137, 0.906217
pr_001956718,0.144137, 0.914162
pr_001845291,0.144137, 0.924052
pr_002107946,0.144137, 0.944314
pr_001974112,0.144137, 0.947680
pr_001724109,0.144137, 0.957334
pr_001708014,0.144137, 0.987523
pr_001731875,0.144137, 0.992366
pr_001691187,0.144137, 0.993515
pr_001717119,0.144137, 0.996182
pr_001873258,0.144137, 1.033162
pr_002070026,0.144137, 1.055662
us_000587523,0.144137, 1.127327
pr_001596367,0.144137, 1.333031
pr_002126845,0.144137, 1.409742
pr_001968880,0.144137, 1.500074
us_000537124,0.144137, 1.504851
pr_001930400,0.144137, 1.528479
pr_001914869,0.144137, 1.550864
pr_001936118,0.144137, 1.550942
pr_001693495,0.144137, 1.553536
pr_000856057,0.144137, 1.577710
pr_001828355,0.144137, 1.580066
pr_002124791,0.144137, 1.593509
pr_002114228,0.144137, 1.598602
pr_000167877,0.144137, 1.602374
pr_000858498,0.144137, 1.606696
pr_002110430,0.144137, 1.612497
pr_002123450,0.144137, 1.614492
pr_002126990,0.144137, 1.622127
pr_002110429,0.144137, 1.627144
us_000596773,0.144137, 1.628402
us_000580324,0.144137, 1.633129
pr_000051171,0.144137, 1.639335
pr_000856894,0.144137, 1.658372
us_000504804,0.144137, 1.659502
pr_000856129,0.144137, 1.659782
us_000594762,0.144137, 1.665064
us_000511852,0.144137, 1.671544
pr_001865976,0.144137, 1.673691
pr_000855898,0.144137, 1.674842
pr_002110432,0.144137, 1.676915
pr_002110431,0.144137, 1.676915
pr_002110745,0.144137, 1.681248
pr_000978198,0.144137, 1.681913
pr_000842389,0.144137, 1.683196
pr_001154310,0.144137, 1.684704
us_000592918,0.144137, 1.695045
us_000520437,0.144137, 1.695333
pr_001704485,0.144137, 1.697365
us_000564989,0.144137, 1.698192
us_000548800,0.144137, 1.712402
pr_001694908,0.144137, 1.723128
pr_001764771,0.144137, 1.724349
pr_001925004,0.144137, 1.727459
us_000480431,0.144137, 1.736165
us_000567310,0.144137, 1.743738
pr_001037471,0.144137, 1.746099
us_000495883,0.144137, 1.748087
us_000543720,0.144137, 1.760576
pr_001927851,0.144137, 1.765085
pr_000175263,0.144137, 1.768759
pr_001840394,0.144137, 1.780263
pr_001866019,0.144137, 1.780263
pr_001637871,0.144137, 1.780263
pr_000160801,0.144137, 1.780263
pr_001638865,0.144137, 1.780263
pr_000903484,0.144137, 1.780931
us_000556167,0.144137, 1.794388
pr_001683215,0.144137, 1.795506
us_000586204,0.144137, 1.833708
pr_001342953,0.144137, 1.930773
pr_001502165,0.144137, 1.953965
us_000483519,0.144137, 2.128120
us_000514695,0.144137, 2.336457
pr_001359652,0.144137, 2.344074
us_000549583,0.144137, 2.541057
us_000549302,0.144137, 2.763326
us_000509919,0.144137, 3.156423
us_000471596,0.132173, 0.698723
us_000520280,0.132173, 0.699026
us_000505621,0.132173, 0.712115
us_000489895,0.132173, 0.728545
us_000592287,0.132173, 0.730478
us_000502094,0.132173, 0.731956
us_000504540,0.132173, 0.732583
us_000459401,0.132173, 0.736769
us_000473580,0.132173, 0.745737
us_000473468,0.132173, 0.757056
us_000516919,0.132173, 0.772325
us_000539400,0.132173, 0.799789
us_000383464,0.132173, 0.801319
us_000502616,0.132173, 0.805002
us_000295977,0.132173, 0.809365
us_000508313,0.132173, 0.814825
us_000519908,0.132173, 0.815960
us_000605221,0.132173, 0.825111
us_000495964,0.132173, 0.829383
us_000197413,0.132173, 0.830879
us_000500231,0.132173, 0.832600
us_000497349,0.132173, 0.833497
us_000478884,0.132173, 0.836663
us_000494530,0.132173, 0.836801
us_000502556,0.132173, 0.837035
us_000523687,0.132173, 0.837035
us_000176699,0.132173, 0.840172
us_000520585,0.132173, 0.841132
us_000582612,0.132173, 0.841538
us_000494726,0.132173, 0.842415
us_000517978,0.132173, 0.845499
us_000509403,0.132173, 0.847769
us_000572140,0.132173, 0.852708
us_000508634,0.132173, 0.854555
us_000523092,0.132173, 0.854987
us_000555326,0.132173, 0.858016
us_000497125,0.132173, 0.858756
us_000559255,0.132173, 0.859260
us_000539486,0.132173, 0.868815
us_000501167,0.132173, 0.868815
us_000497042,0.132173, 0.868815
us_000500556,0.132173, 0.868815
us_000561283,0.132173, 0.872316
us_000499498,0.132173, 0.877232
us_000538361,0.132173, 0.877232
us_000517977,0.132173, 0.877232
us_000473549,0.132173, 0.877232
us_000502513,0.132173, 0.877232
us_000523501,0.132173, 0.877232
us_000539204,0.132173, 0.877232
us_000516600,0.132173, 0.877232
us_000499934,0.132173, 0.877232
us_000497164,0.132173, 0.877232
us_000555861,0.132173, 0.878170
us_000521972,0.132173, 0.886382
us_000494630,0.132173, 0.886505
us_000517422,0.132173, 0.891775
us_000571285,0.132173, 0.892741
us_000527995,0.132173, 0.896425
us_000617492,0.132173, 0.896990
us_000613181,0.132173, 0.898088
us_000594157,0.132173, 0.906416
us_000607026,0.132173, 0.907443
us_000516999,0.132173, 0.909141
us_000573361,0.132173, 0.910219
us_000496207,0.132173, 0.911816
us_000617507,0.132173, 0.913082
us_000521737,0.132173, 0.921748
us_000573277,0.132173, 0.922121
us_000488992,0.132173, 0.925157
us_000485631,0.132173, 0.925157
us_000590916,0.132173, 0.925414
us_000497912,0.132173, 0.925512
us_000494838,0.132173, 0.932531
us_000601009,0.132173, 0.932908
us_000580918,0.132173, 0.935015
us_000153982,0.132173, 0.937970
us_000606694,0.132173, 0.937970
us_000485827,0.132173, 0.939288
us_000605959,0.132173, 0.942202
us_000601008,0.132173, 0.944673
us_000580045,0.132173, 0.945549
us_000458807,0.132173, 0.945549
us_000581203,0.132173, 0.945549
us_000600419,0.132173, 0.946435
us_000607654,0.132173, 0.948730
us_000602360,0.132173, 0.949254
us_000497832,0.132173, 0.955465
us_000515393,0.132173, 0.965268
us_000501564,0.132173, 0.966702
us_000501063,0.132173, 0.966702
us_000500934,0.132173, 0.966702
us_000527608,0.132173, 0.978158
us_000523058,0.132173, 0.978167
us_000516159,0.132173, 0.978167
us_000503652,0.132173, 0.978167
us_000500094,0.132173, 0.978167
us_000499230,0.132173, 0.978167
us_000523591,0.132173, 0.978167
us_000517959,0.132173, 0.978167
us_000523389,0.132173, 0.978167
us_000522880,0.132173, 0.978167
us_000538473,0.132173, 0.978167
us_000497461,0.132173, 0.978167
us_000516871,0.132173, 0.978167
us_000517578,0.132173, 0.978167
us_000612255,0.132173, 0.978167
pr_001032386,0.132173, 0.991056
us_000484844,0.132173, 1.012581
us_000054987,0.132173, 1.037839
us_000538488,0.132173, 1.088561
us_000539700,0.132173, 1.358536
us_000501808,0.129508, 0.000003
us_000539417,0.129508, 0.000003
us_000503080,0.129508, 0.000003
us_000518982,0.129508, 0.000003
us_000601247,0.129508, 0.000003
us_000598764,0.129508, 0.000003
pr_000828228,0.129508, 0.000005
us_000597742,0.129508, 0.000013
us_000609472,0.129508, 0.000013
us_000516968,0.129508, 0.000015
us_000532921,0.129508, 0.000017
us_000598467,0.129508, 0.000040
pr_000831746,0.129508, 0.000045
us_000613346,0.129508, 0.000072
us_000465526,0.129508, 0.000387
us_000498221,0.129508, 0.000508
us_000579303,0.129508, 0.001258
us_000311920,0.129508, 0.001991
us_000575564,0.129508, 0.011292
us_000533629,0.129508, 0.018553
us_000478465,0.129508, 0.043173
us_000536132,0.129508, 0.285793
us_000159564,0.129508, 0.481652
us_000460720,0.101363, 0.000000
us_000496168,0.101363, 0.000000
us_000482150,0.101363, 0.000000
us_000467043,0.101363, 0.000000
us_000489992,0.101363, 0.000000
us_000334760,0.101363, 0.000000
us_000477817,0.101363, 0.000000
us_000467165,0.101363, 0.000000
us_000489558,0.101363, 0.000000
us_000485892,0.101363, 0.000000
us_000550366,0.101363, 0.000000
us_000472932,0.101363, 0.000000
us_000475471,0.101363, 0.000000
us_000462576,0.101363, 0.000000
us_000055459,0.101363, 0.000000
us_000337159,0.101363, 0.000000
pr_001910025,0.101363, 0.000000
pr_002040499,0.101363, 0.000000
pr_001790175,0.101363, 0.000000
pr_001851203,0.101363, 0.000000
pr_001795157,0.101363, 0.000000
pr_002121895,0.101363, 0.000000
pr_002099522,0.101363, 0.000000
pr_002230926,0.101363, 0.000000
pr_001975808,0.101363, 0.000000
pr_002080868,0.101363, 0.000000
pr_001888714,0.101363, 0.000000
pr_001895037,0.101363, 0.000000
pr_002244087,0.101363, 0.000000
pr_001940059,0.101363, 0.000000
pr_001635031,0.101363, 0.000000
pr_001886219,0.101363, 0.000000
pr_001895424,0.101363, 0.000000
pr_002198244,0.101363, 0.000000
pr_001835231,0.101363, 0.000000
pr_001610021,0.101363, 0.000000
pr_001719640,0.101363, 0.000000
pr_002063817,0.101363, 0.000000
pr_001942211,0.101363, 0.000000
pr_002069481,0.101363, 0.000000
pr_001398993,0.101363, 0.000000
pr_001815064,0.101363, 0.000000
pr_001895133,0.101363, 0.000000
pr_001939302,0.101363, 0.000000
pr_002244139,0.101363, 0.000000
pr_001138603,0.101363, 0.000000
pr_002245401,0.101363, 0.000000
pr_001806050,0.101363, 0.000000
pr_001942590,0.101363, 0.000000
pr_001895463,0.101363, 0.000000
pr_002121350,0.101363, 0.000000
pr_001889539,0.101363, 0.000000
pr_002204781,0.101363, 0.000000
pr_001729582,0.101363, 0.000000
pr_002132328,0.101363, 0.000000
pr_001625422,0.101363, 0.000000
pr_001894976,0.101363, 0.000000
pr_001907633,0.101363, 0.000000
pr_001840212,0.101363, 0.000000
pr_001905968,0.101363, 0.000000
pr_001733356,0.101363, 0.000000
pr_001942557,0.101363, 0.000000
pr_001884664,0.101363, 0.000000
pr_002105308,0.101363, 0.000000
pr_001397452,0.101363, 0.000000
pr_002176529,0.101363, 0.000000
pr_001963421,0.101363, 0.000000
pr_002053779,0.101363, 0.000000
pr_002136151,0.101363, 0.000000
pr_001154010,0.101363, 0.000000
pr_001942195,0.101363, 0.000000
pr_001898640,0.101363, 0.000000
pr_002222870,0.101363, 0.000000
pr_001908659,0.101363, 0.000000
pr_001583809,0.101363, 0.000000
pr_001907472,0.101363, 0.000000
pr_002123605,0.101363, 0.000000
pr_001899381,0.101363, 0.000000
pr_001786250,0.101363, 0.000000
pr_001940604,0.101363, 0.000000
pr_001980777,0.101363, 0.000000
pr_002065757,0.101363, 0.000000
pr_002121870,0.101363, 0.000000
pr_002201026,0.101363, 0.000000
pr_001906133,0.101363, 0.000000
pr_002121938,0.101363, 0.000000
us_000460885,0.101363, 0.000000
us_000265889,0.101363, 0.000001
pr_001884379,0.101363, 0.000001
pr_001802625,0.101363, 0.000001
pr_001936294,0.101363, 0.000001
pr_001906164,0.101363, 0.000001
pr_001391552,0.101363, 0.000001
pr_001906137,0.101363, 0.000001
pr_001158271,0.101363, 0.000001
pr_001907198,0.101363, 0.000001
pr_001888757,0.101363, 0.000001
pr_001901513,0.101363, 0.000002
pr_001104374,0.101363, 0.000003
pr_000755902,0.101363, 0.000003
pr_000946972,0.101363, 0.000003
pr_001134268,0.101363, 0.000003
pr_000882684,0.101363, 0.000003
pr_001053652,0.101363, 0.000003
pr_001628306,0.101363, 0.000003
pr_001134269,0.101363, 0.000003
pr_000934956,0.101363, 0.000003
