Product ID : 1016 JPs covered : 68 : Bankruptcy, 
pr_000589337,0.284398, 0.249780
pr_000833083,0.284398, 0.249780
pr_000588724,0.284398, 0.249780
pr_000611667,0.284398, 0.249780
pr_000710228,0.284398, 0.249780
pr_000861548,0.284398, 0.249780
pr_001832100,0.284398, 0.249780
pr_000950388,0.284398, 0.249780
pr_000208581,0.284398, 0.249780
pr_000761259,0.284398, 0.249780
pr_000960390,0.284398, 0.249780
pr_000910559,0.284398, 0.249780
pr_001919995,0.284398, 0.249780
pr_002126961,0.284398, 0.249780
pr_001820048,0.284398, 0.249780
pr_000707180,0.284398, 0.249780
pr_000924543,0.284398, 0.249780
pr_000761064,0.284398, 0.249780
pr_001686096,0.284398, 0.249780
pr_000659225,0.284398, 0.249780
pr_001584492,0.284398, 0.249780
pr_001647959,0.284398, 0.249780
pr_001155725,0.284398, 0.249780
pr_001744148,0.284398, 0.249780
pr_001588131,0.284398, 0.249780
pr_000859204,0.284398, 0.249780
pr_001901565,0.284398, 0.249780
pr_000635447,0.284398, 0.249780
pr_001919511,0.284398, 0.249780
pr_002151144,0.284398, 0.249780
pr_000860175,0.284398, 0.249780
pr_001141524,0.284398, 0.249780
pr_001589891,0.284398, 0.249780
pr_002186628,0.284398, 0.249780
pr_001064002,0.284398, 0.249780
pr_001081263,0.284398, 0.249780
pr_001598401,0.284398, 0.249780
pr_000251570,0.284398, 0.249780
pr_001925667,0.284398, 0.249780
pr_000890099,0.284398, 0.249780
pr_001016308,0.284398, 0.249780
pr_001099853,0.284398, 0.249780
pr_001877430,0.284398, 0.249780
pr_000765766,0.284398, 0.249780
pr_000968760,0.284398, 0.249780
pr_001951872,0.284398, 0.249780
pr_000378786,0.284398, 0.249780
pr_001031677,0.284398, 0.249780
pr_000689899,0.284398, 0.249780
pr_000982554,0.284398, 0.249780
pr_000729073,0.284398, 0.249780
pr_000240886,0.284398, 0.249780
pr_001909533,0.284398, 0.249780
pr_000832851,0.284398, 0.249780
pr_000983129,0.284398, 0.249780
pr_000361802,0.284398, 0.249780
pr_000743025,0.284398, 0.249780
pr_000769312,0.284398, 0.249780
pr_000858875,0.284398, 0.249780
pr_000831925,0.284398, 0.249780
pr_002143390,0.284398, 0.249780
pr_001746612,0.284398, 0.249780
pr_000906810,0.284398, 0.249780
pr_000650441,0.284398, 0.249780
pr_002199218,0.284398, 0.249780
pr_000739845,0.284398, 0.249780
pr_000691315,0.284398, 0.249780
pr_001737642,0.284398, 0.249780
pr_000720172,0.284398, 0.249780
pr_000746731,0.284398, 0.249780
pr_001714470,0.284398, 0.249780
pr_001581447,0.284398, 0.249780
pr_001013865,0.284398, 0.249780
pr_000932348,0.284398, 0.249780
pr_000638613,0.284398, 0.249780
pr_000583881,0.284398, 0.249780
pr_001079011,0.284398, 0.249780
pr_002071168,0.284398, 0.249780
pr_000745030,0.284398, 0.249780
pr_000240614,0.284398, 0.249780
pr_000832563,0.284398, 0.249780
pr_000697414,0.284398, 0.249780
pr_000598778,0.284398, 0.249780
pr_001402630,0.284398, 0.249780
pr_000635882,0.284398, 0.249780
pr_000194734,0.284398, 0.249780
pr_000972156,0.284398, 0.249780
pr_001403872,0.284398, 0.249780
pr_000838424,0.284398, 0.249780
pr_000835096,0.284398, 0.249780
pr_000887483,0.284398, 0.249780
pr_000411625,0.284398, 0.249780
pr_000360922,0.284398, 0.249780
pr_001123928,0.284398, 0.249780
pr_000882193,0.284398, 0.249780
pr_000724553,0.284398, 0.249780
pr_000884272,0.284398, 0.249780
pr_000844971,0.284398, 0.249780
pr_001717137,0.284398, 0.249780
pr_000403629,0.284398, 0.249780
pr_001954375,0.284398, 0.249780
pr_000378324,0.284398, 0.249780
pr_000971375,0.284398, 0.249780
pr_000718411,0.284398, 0.249780
pr_001993830,0.284398, 0.249780
pr_000833175,0.284398, 0.249780
pr_000763867,0.284398, 0.249780
pr_000361580,0.284398, 0.249780
pr_001121667,0.284398, 0.249780
pr_001982805,0.284398, 0.249780
pr_000971184,0.284398, 0.249780
pr_000920448,0.284398, 0.249780
pr_000832052,0.284398, 0.249780
pr_000972071,0.284398, 0.249780
pr_000989889,0.284398, 0.249780
pr_001768035,0.284398, 0.249780
pr_000743340,0.284398, 0.249780
pr_000659044,0.284398, 0.249780
pr_000883424,0.284398, 0.249780
pr_001622504,0.284398, 0.249780
pr_000764240,0.284398, 0.249780
pr_001768143,0.284398, 0.249780
pr_002117431,0.284398, 0.249780
pr_002238705,0.284398, 0.249780
pr_001866746,0.284398, 0.249780
pr_001149492,0.284398, 0.249780
pr_000939747,0.284398, 0.249780
pr_001823879,0.284398, 0.249780
pr_001007859,0.284398, 0.249780
pr_002083670,0.284398, 0.249780
pr_001982668,0.284398, 0.249780
pr_001639385,0.284398, 0.249780
pr_001141166,0.284398, 0.249780
pr_001900237,0.284398, 0.249780
pr_000902042,0.284398, 0.249780
pr_000762179,0.284398, 0.249780
pr_001159384,0.284398, 0.249780
pr_000929011,0.284398, 0.249780
pr_001657001,0.284398, 0.249780
pr_000642916,0.284398, 0.249780
pr_001598952,0.284398, 0.249780
pr_000842615,0.284398, 0.249780
pr_001881700,0.284398, 0.249780
pr_000859913,0.284398, 0.249780
pr_000767836,0.284398, 0.249780
pr_001973857,0.284398, 0.249780
pr_002190782,0.284398, 0.249780
pr_000717810,0.284398, 0.249780
pr_002110570,0.284398, 0.249780
pr_001901327,0.284398, 0.249780
pr_000194916,0.284398, 0.249780
pr_001020331,0.284398, 0.249780
pr_000971205,0.284398, 0.249780
pr_000977671,0.284398, 0.249780
pr_000733071,0.284398, 0.249780
pr_000836216,0.284398, 0.249780
pr_000922811,0.284398, 0.249780
pr_000909344,0.284398, 0.249780
pr_001609587,0.284398, 0.249780
pr_002182116,0.284398, 0.249780
pr_000756729,0.284398, 0.249780
pr_000714709,0.284398, 0.249780
pr_000669009,0.284398, 0.249780
pr_000982626,0.284398, 0.249780
pr_002144589,0.284398, 0.249780
pr_000240817,0.284398, 0.249780
pr_001584730,0.284398, 0.249780
pr_001019660,0.284398, 0.249780
pr_002200850,0.284398, 0.249780
pr_002067374,0.284398, 0.249780
pr_001951628,0.284398, 0.249780
pr_001406427,0.284398, 0.249780
pr_001031720,0.284398, 0.249780
pr_000695221,0.284398, 0.249780
pr_001405178,0.284398, 0.249780
pr_000176008,0.284398, 0.249780
pr_000857495,0.284398, 0.249780
pr_000405115,0.284398, 0.249780
pr_001900360,0.284398, 0.249780
pr_000844463,0.284398, 0.249780
pr_000360780,0.284398, 0.249780
pr_001923900,0.284398, 0.249780
pr_001823213,0.284398, 0.249780
pr_000257064,0.284398, 0.249780
pr_000973596,0.284398, 0.249780
pr_000590343,0.284398, 0.249780
pr_001936803,0.284398, 0.249780
pr_001714644,0.284398, 0.249780
pr_000431443,0.284398, 0.249780
pr_000899628,0.284398, 0.249780
pr_000834046,0.284398, 0.249780
pr_001165342,0.284398, 0.249780
pr_000891275,0.284398, 0.249780
pr_000898724,0.284398, 0.249780
pr_000974870,0.284398, 0.249780
pr_001635687,0.284398, 0.249780
pr_000589869,0.284398, 0.249780
pr_000981425,0.284398, 0.249780
pr_001596322,0.284398, 0.249780
pr_001005393,0.284398, 0.249780
pr_000746133,0.284398, 0.249780
pr_002133816,0.284398, 0.249780
pr_000361310,0.284398, 0.249780
pr_002190622,0.284398, 0.249780
pr_000977644,0.284398, 0.249780
pr_001598706,0.284398, 0.249780
pr_000984243,0.284398, 0.249780
pr_000658619,0.284398, 0.249780
pr_000162635,0.284398, 0.249780
pr_001581983,0.284398, 0.249780
pr_000665018,0.284398, 0.249780
pr_002140436,0.284398, 0.249780
pr_000636121,0.284398, 0.249780
pr_001901181,0.284398, 0.249780
pr_002083290,0.284398, 0.249780
pr_000987841,0.284398, 0.249780
pr_000910185,0.284398, 0.249780
pr_000171228,0.284398, 0.249780
pr_000601870,0.284398, 0.249780
pr_000905398,0.284398, 0.249780
pr_000584659,0.284398, 0.249780
pr_000361115,0.284398, 0.249780
pr_000741561,0.284398, 0.249780
pr_002117423,0.284398, 0.249780
pr_000643709,0.284398, 0.249780
pr_001002662,0.284398, 0.249780
pr_001587273,0.284398, 0.249780
pr_000890584,0.284398, 0.249780
pr_000732506,0.284398, 0.249780
pr_000922214,0.284398, 0.249780
pr_000406203,0.284398, 0.249780
pr_000757390,0.284398, 0.249780
pr_000767392,0.284398, 0.249780
pr_000731393,0.284398, 0.249780
pr_001030772,0.284398, 0.249780
pr_000846628,0.284398, 0.249780
pr_002171857,0.284398, 0.249780
pr_002146802,0.284398, 0.249780
pr_000830398,0.284398, 0.249780
pr_000975144,0.284398, 0.249780
pr_001746870,0.284398, 0.249780
pr_000744363,0.284398, 0.249780
pr_000744744,0.284398, 0.249780
pr_001714862,0.284398, 0.249780
pr_000647286,0.284398, 0.249780
pr_001993119,0.284398, 0.249780
pr_001080839,0.284398, 0.249780
pr_000295899,0.284398, 0.249780
pr_001924684,0.284398, 0.249780
pr_001121659,0.284398, 0.249780
pr_000719220,0.284398, 0.249780
pr_001945215,0.284398, 0.249780
pr_000169825,0.284398, 0.249780
pr_001061826,0.284398, 0.249780
pr_002064688,0.284398, 0.249780
pr_000857036,0.284398, 0.249780
pr_001012091,0.284398, 0.249780
pr_001701760,0.284398, 0.249780
pr_000879423,0.284398, 0.249780
pr_001085806,0.284398, 0.249780
pr_000905936,0.284398, 0.249780
pr_001103663,0.284398, 0.249780
pr_000927029,0.284398, 0.249780
pr_000691681,0.284398, 0.249780
pr_000719005,0.284398, 0.249780
pr_000285761,0.284398, 0.249780
pr_000978375,0.284398, 0.249780
pr_000875389,0.284398, 0.249780
pr_000691183,0.284398, 0.249780
pr_002112775,0.284398, 0.249780
pr_001714458,0.284398, 0.249780
pr_002148557,0.284398, 0.249780
pr_000760228,0.284398, 0.249780
pr_002071149,0.284398, 0.249780
pr_001713688,0.284398, 0.249780
pr_002234339,0.284398, 0.249780
pr_000706084,0.284398, 0.249780
pr_000712584,0.284398, 0.249780
pr_001582708,0.284398, 0.249780
pr_001587983,0.284398, 0.249780
pr_000829194,0.284398, 0.249780
pr_001005906,0.284398, 0.249780
pr_000876600,0.284398, 0.249780
pr_001159343,0.284398, 0.249780
pr_001712747,0.284398, 0.249780
pr_000600330,0.284398, 0.249780
pr_001091618,0.284398, 0.249780
pr_000989260,0.284398, 0.249780
pr_002199240,0.284398, 0.249780
pr_001410352,0.284398, 0.249780
pr_000882167,0.284398, 0.249780
pr_000743363,0.284398, 0.249780
pr_001714356,0.284398, 0.249780
pr_000927999,0.284398, 0.249780
pr_000739618,0.284398, 0.249780
pr_000259200,0.284398, 0.249780
pr_001919620,0.284398, 0.249780
pr_000857560,0.284398, 0.249780
pr_001118329,0.284398, 0.249780
pr_001712838,0.284398, 0.249780
pr_000885852,0.284398, 0.249780
pr_000995566,0.284398, 0.249780
pr_000658499,0.284398, 0.249780
pr_000596323,0.284398, 0.249780
pr_000979001,0.284398, 0.249780
pr_000240646,0.284398, 0.249780
pr_001015128,0.284398, 0.249780
pr_000453370,0.284398, 0.249780
pr_002235870,0.284398, 0.249780
pr_000767514,0.284398, 0.249780
pr_001713295,0.284398, 0.249780
pr_000706266,0.284398, 0.249780
pr_000664081,0.284398, 0.249780
pr_000857422,0.284398, 0.249780
pr_001588535,0.284398, 0.249780
pr_000635560,0.284398, 0.249780
pr_000970829,0.284398, 0.249780
pr_001032213,0.284398, 0.249780
pr_000692028,0.284398, 0.249780
pr_000838101,0.284398, 0.249780
pr_000973440,0.284398, 0.249780
pr_001401314,0.284398, 0.249780
pr_000927806,0.284398, 0.249780
pr_001095823,0.284398, 0.249780
pr_001901160,0.284398, 0.249780
pr_000710108,0.284398, 0.249780
pr_001031205,0.284398, 0.249780
pr_000761736,0.284398, 0.249780
pr_000872678,0.284398, 0.249780
pr_000309646,0.284398, 0.249780
pr_001088729,0.284398, 0.249780
pr_001406488,0.284398, 0.249780
pr_000895173,0.284398, 0.249780
pr_000639512,0.284398, 0.249780
pr_001060844,0.284398, 0.249780
pr_000714075,0.284398, 0.249780
pr_000728330,0.284398, 0.249780
pr_000292622,0.284398, 0.249780
pr_002161146,0.284398, 0.249780
pr_001588068,0.284398, 0.249780
pr_001741600,0.284398, 0.249780
pr_000832194,0.284398, 0.249780
pr_001950035,0.284398, 0.249780
pr_000713988,0.284398, 0.249780
pr_001714484,0.284398, 0.249780
pr_000193389,0.284398, 0.249780
pr_000883882,0.284398, 0.249780
pr_000584369,0.284398, 0.249780
pr_001686847,0.284398, 0.249780
pr_001992168,0.284398, 0.249780
pr_001644129,0.284398, 0.249780
pr_001597726,0.284398, 0.249780
pr_000890180,0.284398, 0.249780
pr_002178560,0.284398, 0.249780
pr_001101094,0.284398, 0.249780
pr_000361539,0.284398, 0.249780
pr_000608805,0.284398, 0.249780
pr_001156174,0.284398, 0.249780
pr_000932088,0.284398, 0.249780
pr_001123168,0.284398, 0.249780
pr_000410000,0.284398, 0.249780
pr_001030753,0.284398, 0.249780
pr_000761916,0.284398, 0.249780
pr_001409914,0.284398, 0.249780
pr_000446032,0.284398, 0.249780
pr_001016602,0.284398, 0.249780
pr_001008581,0.284398, 0.249780
pr_001715243,0.284398, 0.249780
pr_000285984,0.284398, 0.249780
pr_000967595,0.284398, 0.249780
pr_000736697,0.284398, 0.249780
pr_000878835,0.284398, 0.249780
pr_000847399,0.284398, 0.249780
pr_000888790,0.284398, 0.249780
pr_001645941,0.284398, 0.249780
pr_000595570,0.284398, 0.249780
pr_000978467,0.284398, 0.249780
pr_001963430,0.284398, 0.249780
pr_001408746,0.284398, 0.249780
pr_000859822,0.284398, 0.249780
pr_001968903,0.284398, 0.249780
pr_002063758,0.284398, 0.249780
pr_000583075,0.284398, 0.249780
pr_000844082,0.284398, 0.249780
pr_000361454,0.284398, 0.249780
pr_000717536,0.284398, 0.249780
pr_000361341,0.284398, 0.249780
pr_001957051,0.284398, 0.249780
pr_000721062,0.284398, 0.249780
pr_000192894,0.284398, 0.249780
pr_000769068,0.284398, 0.249780
pr_000948218,0.284398, 0.249780
pr_000639560,0.284398, 0.249780
pr_001901214,0.284398, 0.249780
pr_001686104,0.284398, 0.249780
pr_000840848,0.284398, 0.249780
pr_000995112,0.284398, 0.249780
pr_001967810,0.284398, 0.249780
pr_000859083,0.284398, 0.249780
pr_002089216,0.284398, 0.249780
pr_000691953,0.284398, 0.249780
pr_001911140,0.284398, 0.249780
pr_001588305,0.284398, 0.249780
pr_002142977,0.284398, 0.249780
pr_000875782,0.284398, 0.249780
pr_001743992,0.284398, 0.249780
pr_000883465,0.284398, 0.249780
pr_000713664,0.284398, 0.249780
pr_000712020,0.284398, 0.249780
pr_000875998,0.284398, 0.249780
pr_000861342,0.284398, 0.249780
pr_000607258,0.284398, 0.249780
pr_001599171,0.284398, 0.249780
pr_001735195,0.284398, 0.249780
pr_001021431,0.284398, 0.249780
pr_001945119,0.284398, 0.249780
pr_000904558,0.284398, 0.249780
pr_000761586,0.284398, 0.249780
pr_000363479,0.284398, 0.249780
pr_000283850,0.284398, 0.249780
pr_000166922,0.284398, 0.249780
pr_000661543,0.284398, 0.249780
pr_000995529,0.284398, 0.249780
pr_000934190,0.284398, 0.249780
pr_000736509,0.284398, 0.249780
pr_001583398,0.284398, 0.249780
pr_001668140,0.284398, 0.249780
pr_001901759,0.284398, 0.249780
pr_000381649,0.284398, 0.249780
pr_001407089,0.284398, 0.249780
pr_000980529,0.284398, 0.249780
pr_001965025,0.284398, 0.249780
pr_000235598,0.284398, 0.249780
pr_000663672,0.284398, 0.249780
pr_000645238,0.284398, 0.249780
pr_000973754,0.284398, 0.249780
pr_001121772,0.284398, 0.249780
pr_001589867,0.284398, 0.249780
pr_001900336,0.284398, 0.249780
pr_002080816,0.284398, 0.249780
pr_000840088,0.284398, 0.249780
pr_002081775,0.284398, 0.249780
pr_000669649,0.284398, 0.249780
pr_002156749,0.284398, 0.249780
pr_000895603,0.284398, 0.249780
pr_001410813,0.284398, 0.249780
pr_000746510,0.284398, 0.249780
pr_001988022,0.284398, 0.249780
pr_002112984,0.284398, 0.249780
pr_001035614,0.284398, 0.249780
pr_000464309,0.284398, 0.249780
pr_000831030,0.284398, 0.249780
pr_000606482,0.284398, 0.249780
pr_001679553,0.284398, 0.249780
pr_000423033,0.284398, 0.249780
pr_002135409,0.284398, 0.249780
pr_001008304,0.284398, 0.249780
pr_000840765,0.284398, 0.249780
pr_001601704,0.284398, 0.249780
pr_002171737,0.284398, 0.249780
pr_000718571,0.284398, 0.249780
pr_001597594,0.284398, 0.249780
pr_001823878,0.284398, 0.249780
pr_000879522,0.284398, 0.249780
pr_001831940,0.284398, 0.249780
pr_001740281,0.284398, 0.249780
pr_001747404,0.284398, 0.249780
pr_001135129,0.284398, 0.249780
pr_001167380,0.284398, 0.249780
pr_002052911,0.284398, 0.249780
pr_000596728,0.284398, 0.249780
pr_002168152,0.284398, 0.249780
pr_000593649,0.284398, 0.249780
pr_001631074,0.284398, 0.249780
pr_000887723,0.284398, 0.249780
pr_001032394,0.284398, 0.249780
pr_000590119,0.284398, 0.249780
pr_000973963,0.284398, 0.249780
pr_000742468,0.284398, 0.249780
pr_000857864,0.284398, 0.249780
pr_001593210,0.284398, 0.249780
pr_000760986,0.284398, 0.249780
pr_001712417,0.284398, 0.249780
pr_000177949,0.284398, 0.249780
pr_000830975,0.284398, 0.249780
pr_000626346,0.284398, 0.249780
pr_000591832,0.284398, 0.249780
pr_001605574,0.284398, 0.249780
pr_000870695,0.284398, 0.249780
pr_002117435,0.284398, 0.249780
pr_001045493,0.284398, 0.249780
pr_000933628,0.284398, 0.249780
pr_000845584,0.284398, 0.249780
pr_001588082,0.284398, 0.249780
pr_000585613,0.284398, 0.249780
pr_000178301,0.284398, 0.249780
pr_000452487,0.284398, 0.249780
pr_000979877,0.284398, 0.249780
pr_001937417,0.284398, 0.249780
pr_000735414,0.284398, 0.249780
pr_001901176,0.284398, 0.249780
pr_000865972,0.284398, 0.249780
pr_000583362,0.284398, 0.249780
pr_000703016,0.284398, 0.249780
pr_000932089,0.284398, 0.249780
pr_000877986,0.284398, 0.249780
pr_001122678,0.284398, 0.249780
pr_000900123,0.284398, 0.249780
pr_000361675,0.284398, 0.249780
pr_000290200,0.284398, 0.249780
pr_000640207,0.284398, 0.249780
pr_000361163,0.284398, 0.249780
pr_001990701,0.284398, 0.249780
pr_001054771,0.284398, 0.249780
pr_000760832,0.284398, 0.249780
pr_002146470,0.284398, 0.249780
pr_001918517,0.284398, 0.249780
pr_000833576,0.284398, 0.249780
pr_001113102,0.284398, 0.249780
pr_000745286,0.284398, 0.249780
pr_002186749,0.284398, 0.249780
pr_002144199,0.284398, 0.249780
pr_000763749,0.284398, 0.249780
pr_001950341,0.284398, 0.249780
pr_000981257,0.284398, 0.249780
pr_000918165,0.284398, 0.249780
pr_001750397,0.284398, 0.249780
pr_000888491,0.284398, 0.249780
pr_001718190,0.284398, 0.249780
pr_001031203,0.284398, 0.249780
pr_000976508,0.284398, 0.249780
pr_000847912,0.284398, 0.249780
pr_001409245,0.284398, 0.249780
pr_000452496,0.284398, 0.249780
pr_000839370,0.284398, 0.249780
pr_000656486,0.284398, 0.249780
pr_000715401,0.284398, 0.249780
pr_000970098,0.284398, 0.249780
pr_000860088,0.284398, 0.249780
pr_001992341,0.284398, 0.249780
pr_001609123,0.284398, 0.249780
pr_000882748,0.284398, 0.249780
pr_000666204,0.284398, 0.249780
pr_000877717,0.284398, 0.249780
pr_001037654,0.284398, 0.249780
pr_001588614,0.284398, 0.249780
pr_000989237,0.284398, 0.249780
pr_002141582,0.284398, 0.249780
pr_001117708,0.284398, 0.249780
pr_001609734,0.284398, 0.249780
pr_000877692,0.284398, 0.249780
pr_001914064,0.284398, 0.249780
pr_000978271,0.284398, 0.249780
pr_001949831,0.284398, 0.249780
pr_000935117,0.284398, 0.249780
pr_000974030,0.284398, 0.249780
pr_001901740,0.284398, 0.249780
pr_002146270,0.284398, 0.249780
pr_000736090,0.284398, 0.249780
pr_000381131,0.284398, 0.249780
pr_001030605,0.284398, 0.249780
pr_001703962,0.284398, 0.249780
pr_000640132,0.284398, 0.249780
pr_000768972,0.284398, 0.249780
pr_001030054,0.284398, 0.249780
pr_000426157,0.284398, 0.249780
pr_002099112,0.284398, 0.249780
pr_001738278,0.284398, 0.249780
pr_000971765,0.284398, 0.249780
pr_000904689,0.284398, 0.249780
pr_001113149,0.284398, 0.249780
pr_000713844,0.284398, 0.249780
pr_000238082,0.284398, 0.249780
pr_000746907,0.284398, 0.249780
pr_000843626,0.284398, 0.249780
pr_000735894,0.284398, 0.249780
pr_000990005,0.284398, 0.249780
pr_000464385,0.284398, 0.249780
pr_001016601,0.284398, 0.249780
pr_002161214,0.284398, 0.249780
pr_000937801,0.284398, 0.249780
pr_001949854,0.284398, 0.249780
pr_002172022,0.284398, 0.249780
pr_000743462,0.284398, 0.249780
pr_000003963,0.284398, 0.249780
pr_000834465,0.284398, 0.249780
pr_000755560,0.284398, 0.249780
pr_001768103,0.284398, 0.249780
pr_000607068,0.284398, 0.249780
pr_002075902,0.284398, 0.249780
pr_000179538,0.284398, 0.249780
pr_001639528,0.284398, 0.249780
pr_000861509,0.284398, 0.249780
pr_001993837,0.284398, 0.249780
pr_000856630,0.284398, 0.249780
pr_001017794,0.284398, 0.249780
pr_000857369,0.284398, 0.249780
pr_000360670,0.284398, 0.249780
pr_000435051,0.284398, 0.249780
pr_002106158,0.284398, 0.249780
pr_000610671,0.284398, 0.249780
pr_000336520,0.284398, 0.249780
pr_000730690,0.284398, 0.249780
pr_000636541,0.284398, 0.249780
pr_002114915,0.284398, 0.249780
pr_001832273,0.284398, 0.249780
pr_002178462,0.284398, 0.249780
pr_001594894,0.284398, 0.249780
pr_000590251,0.284398, 0.249780
pr_000756992,0.284398, 0.249780
pr_001118580,0.284398, 0.249780
pr_000635452,0.284398, 0.249780
pr_000897160,0.284398, 0.249780
pr_001021433,0.284398, 0.249780
pr_000690403,0.284398, 0.249780
pr_000593218,0.284398, 0.249780
pr_001105564,0.284398, 0.249780
pr_001992109,0.284398, 0.249780
pr_000240691,0.284398, 0.249780
pr_000593702,0.284398, 0.249780
pr_001926792,0.284398, 0.249780
pr_000977796,0.284398, 0.249780
pr_000710689,0.284398, 0.249780
pr_001954488,0.284398, 0.249780
pr_001582809,0.284398, 0.249780
pr_000986362,0.284398, 0.249780
pr_000568031,0.284398, 0.249780
pr_000883930,0.284398, 0.249780
pr_000360702,0.284398, 0.249780
pr_000847220,0.284398, 0.249780
pr_000235548,0.284398, 0.249780
pr_000968300,0.284398, 0.249780
pr_000981472,0.284398, 0.249780
pr_000607648,0.284398, 0.249780
pr_001417971,0.284398, 0.249780
pr_000653644,0.284398, 0.249780
pr_002110582,0.284398, 0.249780
pr_000648238,0.284398, 0.249780
pr_001037493,0.284398, 0.249780
pr_001714408,0.284398, 0.249780
pr_001748199,0.284398, 0.249780
pr_001901620,0.284398, 0.249780
pr_000871980,0.284398, 0.249780
pr_002060771,0.284398, 0.249780
pr_000841284,0.284398, 0.249780
pr_001685958,0.284398, 0.249780
pr_000360473,0.284398, 0.249780
pr_000838240,0.284398, 0.249780
pr_001030981,0.284398, 0.249780
pr_000742139,0.284398, 0.249780
pr_000833076,0.284398, 0.249780
pr_000203036,0.284398, 0.249780
pr_001007371,0.284398, 0.249780
pr_000833698,0.284398, 0.249780
pr_001406960,0.284398, 0.249780
pr_000839999,0.284398, 0.249780
pr_000914422,0.284398, 0.249780
pr_002193273,0.284398, 0.249780
pr_000709148,0.284398, 0.249780
pr_000887544,0.284398, 0.249780
pr_002145467,0.284398, 0.249780
pr_001640747,0.284398, 0.249780
pr_000742786,0.284398, 0.249780
pr_000842862,0.284398, 0.249780
pr_001725114,0.284398, 0.249780
pr_000838093,0.284398, 0.249780
pr_001002355,0.284398, 0.249780
pr_000835726,0.284398, 0.249780
pr_000867434,0.284398, 0.249780
pr_001031115,0.284398, 0.249780
pr_000934786,0.284398, 0.249780
pr_001032306,0.284398, 0.249780
pr_000713386,0.284398, 0.249780
pr_001714372,0.284398, 0.249780
pr_000721080,0.284398, 0.249780
pr_001993821,0.284398, 0.249780
pr_001124343,0.284398, 0.249780
pr_001141187,0.284398, 0.249780
pr_000975334,0.284398, 0.249780
pr_002143323,0.284398, 0.249780
pr_000861566,0.284398, 0.249780
pr_001002253,0.284398, 0.249780
pr_000906715,0.284398, 0.249780
pr_000710763,0.284398, 0.249780
pr_001584899,0.284398, 0.249780
pr_000178517,0.284398, 0.249780
pr_000860804,0.284398, 0.249780
pr_000890121,0.284398, 0.249780
pr_000709687,0.284398, 0.249780
pr_000587938,0.284398, 0.249780
pr_000969388,0.284398, 0.249780
pr_000656624,0.284398, 0.249780
pr_002174211,0.284398, 0.249780
pr_002099388,0.284398, 0.249780
pr_000940321,0.284398, 0.249780
pr_000657271,0.284398, 0.249780
pr_001901387,0.284398, 0.249780
pr_002152169,0.284398, 0.249780
pr_000922069,0.284398, 0.249780
pr_000970612,0.284398, 0.249780
pr_000608677,0.284398, 0.249780
pr_000361285,0.284398, 0.249780
pr_000844749,0.284398, 0.249780
pr_001846523,0.284398, 0.249780
pr_001054806,0.284398, 0.249780
pr_001824966,0.284398, 0.249780
pr_000841912,0.284398, 0.249780
pr_001404362,0.284398, 0.249780
pr_000583967,0.284398, 0.249780
pr_000978719,0.284398, 0.249780
pr_001966333,0.284398, 0.249780
pr_000860011,0.284398, 0.249780
pr_000908949,0.284398, 0.249780
pr_001866941,0.284398, 0.249780
pr_000881450,0.284398, 0.249780
pr_000583941,0.284398, 0.249780
pr_001901246,0.284398, 0.249780
pr_000917081,0.284398, 0.249780
pr_001993836,0.284398, 0.249780
pr_000642502,0.284398, 0.249780
pr_000979041,0.284398, 0.249780
pr_000710728,0.284398, 0.249780
pr_000871366,0.284398, 0.249780
pr_000857540,0.284398, 0.249780
pr_001403895,0.284398, 0.249780
pr_001404525,0.284398, 0.249780
pr_001582549,0.284398, 0.249780
pr_000379200,0.284398, 0.249780
pr_001964251,0.284398, 0.249780
pr_001131815,0.284398, 0.249780
pr_001717149,0.284398, 0.249780
pr_000272239,0.284398, 0.249780
pr_002103173,0.284398, 0.249780
pr_001153629,0.284398, 0.249780
pr_002065430,0.284398, 0.249780
pr_000757187,0.284398, 0.249780
pr_000929143,0.284398, 0.249780
pr_002189693,0.284398, 0.249780
pr_000843706,0.284398, 0.249780
pr_000927815,0.284398, 0.249780
pr_001113626,0.284398, 0.249780
pr_000743917,0.284398, 0.249780
pr_001122672,0.284398, 0.249780
pr_001059252,0.284398, 0.249780
pr_001417867,0.284398, 0.249780
pr_000003469,0.284398, 0.249783
pr_001163590,0.284398, 0.249784
pr_001636103,0.284398, 0.249792
pr_000658215,0.284398, 0.249793
pr_000834430,0.284398, 0.249799
pr_000435715,0.284398, 0.249802
pr_000437772,0.284398, 0.249818
pr_000742412,0.284398, 0.249822
pr_000446780,0.284398, 0.249835
pr_000412577,0.284398, 0.249837
pr_000265259,0.284398, 0.249854
pr_000253966,0.284398, 0.249854
pr_000166921,0.284398, 0.249854
pr_000172044,0.284398, 0.249854
pr_000402887,0.284398, 0.249854
pr_001634876,0.284398, 0.249860
pr_001079657,0.284398, 0.249860
pr_000965650,0.284398, 0.249860
pr_000391571,0.284398, 0.249860
pr_001596116,0.284398, 0.249862
pr_000860535,0.284398, 0.249862
pr_000583529,0.284398, 0.249862
pr_001162184,0.284398, 0.249864
pr_002145686,0.284398, 0.249864
pr_001031949,0.284398, 0.249873
pr_000464563,0.284398, 0.249883
pr_001124016,0.284398, 0.249890
pr_000605775,0.284398, 0.249890
pr_000305113,0.284398, 0.249890
pr_000931347,0.284398, 0.249890
pr_000964629,0.284398, 0.249890
