Product ID : 7800 # of JPs covered : 1 : 90 : Environmental/Natural Resources, 
OID,Confidence at Map Node,Error at Map Node
pr_000979946,0.041381,0.000000
pr_000896879,0.041381,0.000000
pr_000569509,0.041381,0.000000
pr_001650803,0.041381,0.000000
pr_000984599,0.041381,0.000000
pr_001820731,0.041381,0.000000
pr_001820684,0.041381,0.000000
pr_001820567,0.041381,0.000000
pr_001016673,0.041381,0.000000
pr_001145892,0.041381,0.000000
pr_000316114,0.041381,0.000000
pr_000814037,0.041381,0.000000
pr_000814415,0.041381,0.000000
pr_001095988,0.041381,0.000000
pr_000750694,0.041381,0.000000
pr_001059753,0.041381,0.000000
pr_001635075,0.041381,0.000000
pr_001114804,0.041381,0.000000
pr_001113744,0.041381,0.000000
pr_001113269,0.041381,0.000000
pr_000876342,0.041381,0.000000
pr_001722889,0.041381,0.000000
pr_000929858,0.041381,0.000000
pr_000967985,0.041381,0.000000
pr_001791967,0.041381,0.000000
pr_000587142,0.041381,0.000000
pr_001152064,0.041381,0.000000
pr_001116810,0.041381,0.000000
pr_000346781,0.041381,0.000000
pr_000962810,0.041381,0.000000
pr_001111161,0.041381,0.000000
pr_000962808,0.041381,0.000000
pr_000984710,0.041381,0.000000
pr_001961685,0.041381,0.000000
pr_001632281,0.041381,0.000000
pr_001114682,0.041381,0.000000
pr_001590696,0.041381,0.000000
pr_000915710,0.041381,0.000000
pr_001009261,0.041381,0.000000
pr_001053429,0.041381,0.000000
pr_000727009,0.041381,0.000000
pr_000888079,0.041381,0.000000
pr_001056411,0.041381,0.000000
pr_001715786,0.041381,0.000000
pr_000814812,0.041381,0.000000
pr_001680255,0.041381,0.000000
pr_001819500,0.041381,0.000000
pr_000967997,0.041381,0.000000
pr_001007617,0.041381,0.000000
pr_001007629,0.041381,0.000000
pr_000883932,0.041381,0.000000
pr_001701113,0.041381,0.000000
pr_001815799,0.041381,0.000000
pr_000954963,0.041381,0.000000
pr_000954968,0.041381,0.000000
pr_001072031,0.041381,0.000000
pr_001706825,0.041381,0.000000
pr_001023487,0.041381,0.000000
pr_001825372,0.041381,0.000000
pr_001825023,0.041381,0.000000
pr_000641109,0.041381,0.000000
pr_000913860,0.041381,0.000000
pr_001018190,0.041381,0.000000
pr_001018486,0.041381,0.000000
pr_001075307,0.041381,0.000000
pr_001074964,0.041381,0.000000
pr_001387675,0.041381,0.000000
pr_001383792,0.041381,0.000000
pr_001688096,0.041381,0.000000
pr_001704851,0.041381,0.000000
pr_001646641,0.041381,0.000000
pr_001646612,0.041381,0.000000
pr_001152399,0.041381,0.000000
pr_001055564,0.041381,0.000000
pr_001055670,0.041381,0.000000
pr_000912981,0.041381,0.000000
pr_001029540,0.041381,0.000000
pr_001029582,0.041381,0.000000
pr_001029623,0.041381,0.000000
pr_001768567,0.041381,0.000000
pr_001769201,0.041381,0.000000
pr_001769701,0.041381,0.000000
pr_001769720,0.041381,0.000000
pr_001769268,0.041381,0.000000
pr_000099350,0.041381,0.000000
pr_000982074,0.041381,0.000000
pr_000951494,0.041381,0.000000
pr_000440482,0.041381,0.000000
pr_000213133,0.041381,0.000000
pr_000899384,0.041381,0.000000
pr_000728479,0.041381,0.000000
pr_001019154,0.041381,0.000000
pr_000586848,0.041381,0.000000
pr_001675457,0.041381,0.000000
pr_000997239,0.041381,0.000000
pr_001115287,0.041381,0.000000
pr_000916222,0.041381,0.000000
pr_000916224,0.041381,0.000000
pr_000640849,0.041381,0.000000
pr_000936323,0.041381,0.000000
pr_000848405,0.041381,0.000000
pr_001060089,0.041381,0.000000
pr_001056079,0.041381,0.000000
pr_000880960,0.041381,0.000000
pr_000562007,0.041381,0.000000
pr_001101193,0.041381,0.000000
pr_000191295,0.041381,0.000000
pr_000486830,0.041381,0.000000
pr_000734670,0.041381,0.000000
pr_000734654,0.041381,0.000000
pr_000745615,0.041381,0.000000
pr_000757715,0.041381,0.000000
pr_000341185,0.041381,0.000000
pr_001036888,0.041381,0.000000
pr_000556466,0.041381,0.000000
pr_000556417,0.041381,0.000000
pr_000958988,0.041381,0.000000
pr_000002839,0.041381,0.000000
pr_001010381,0.041381,0.000000
pr_000854932,0.041381,0.000000
pr_000305030,0.041381,0.000000
pr_001018475,0.041381,0.000000
pr_000877991,0.041381,0.000000
pr_000923480,0.041381,0.000000
pr_000023521,0.041381,0.000000
pr_001693802,0.041381,0.000000
pr_001693795,0.041381,0.000000
pr_001693778,0.041381,0.000000
pr_001693820,0.041381,0.000000
pr_000938661,0.041381,0.000000
pr_000989067,0.041381,0.000000
pr_000907982,0.041381,0.000000
pr_000222974,0.041381,0.000000
pr_000918214,0.041381,0.000000
pr_001698767,0.041381,0.000000
pr_001699170,0.041381,0.000000
pr_001698871,0.041381,0.000000
pr_001698860,0.041381,0.000000
pr_001633833,0.041381,0.000000
pr_001634276,0.041381,0.000000
pr_000012788,0.041381,0.000000
pr_001006310,0.041381,0.000000
pr_001023050,0.041381,0.000000
pr_001747407,0.041381,0.000000
pr_001746542,0.041381,0.000000
pr_001716605,0.041381,0.000000
pr_001716624,0.041381,0.000000
pr_000890276,0.041381,0.000000
pr_001008865,0.041381,0.000000
pr_000766466,0.041381,0.000000
pr_001017576,0.041381,0.000000
pr_000899448,0.041381,0.000000
pr_000232539,0.041381,0.000000
pr_000922686,0.041381,0.000000
pr_000214824,0.041381,0.000000
pr_000914056,0.041381,0.000000
pr_000900212,0.041381,0.000000
pr_001621611,0.041381,0.000000
pr_001619705,0.041381,0.000000
pr_001601565,0.041381,0.000000
pr_001120963,0.041381,0.000000
pr_000916031,0.041381,0.000000
pr_000932925,0.041381,0.000000
pr_001726951,0.041381,0.000000
pr_000972552,0.041381,0.000000
pr_000972511,0.041381,0.000000
pr_000933359,0.041381,0.000000
pr_001652570,0.041381,0.000000
pr_000845908,0.041381,0.000000
pr_000234015,0.041381,0.000000
pr_000905298,0.041381,0.000000
pr_000960567,0.041381,0.000000
pr_000490526,0.041381,0.000000
pr_000230318,0.041381,0.000000
pr_000916201,0.041381,0.000000
pr_000916216,0.041381,0.000000
pr_000589120,0.041381,0.000000
pr_000890722,0.041381,0.000000
pr_000981283,0.041381,0.000000
pr_001707007,0.041381,0.000000
pr_000332286,0.041381,0.000000
pr_000889134,0.041381,0.000000
pr_000711537,0.041381,0.000000
pr_001701961,0.041381,0.000000
pr_000187596,0.041381,0.000000
pr_000981003,0.041381,0.000000
pr_000986025,0.041381,0.000000
pr_001006300,0.041381,0.000000
pr_000734666,0.041381,0.000000
pr_000848039,0.041381,0.000000
pr_000767762,0.041381,0.000000
pr_000166316,0.041381,0.000000
pr_000968067,0.041381,0.000001
pr_000645621,0.041381,0.000001
pr_000447086,0.041381,0.000001
pr_000207769,0.041381,0.000001
pr_000837348,0.041381,0.000001
pr_001109206,0.041381,0.000001
pr_001117457,0.041381,0.000001
pr_001017557,0.041381,0.000001
pr_001706044,0.041381,0.000001
pr_000628224,0.041381,0.000001
pr_000645038,0.041381,0.000001
pr_000173207,0.041381,0.000001
pr_000339079,0.041381,0.000001
pr_000231946,0.041381,0.000001
pr_000735183,0.041381,0.000001
pr_000188915,0.041381,0.000001
pr_000851743,0.041381,0.000001
pr_000879553,0.041381,0.000001
pr_000919656,0.041381,0.000001
pr_000989019,0.041381,0.000001
pr_000025961,0.041381,0.000001
pr_000166705,0.041381,0.000001
pr_001152330,0.041381,0.000001
pr_000764304,0.041381,0.000001
pr_001061297,0.041381,0.000001
pr_000572445,0.041381,0.000001
pr_000836997,0.041381,0.000001
pr_001078209,0.041381,0.000001
pr_001026802,0.041381,0.000001
pr_001022766,0.041381,0.000001
pr_000171226,0.041381,0.000001
pr_000167971,0.041381,0.000001
pr_000999893,0.041381,0.000001
pr_001009646,0.041381,0.000001
pr_000856269,0.041381,0.000001
pr_000960837,0.041381,0.000001
pr_000205693,0.041381,0.000001
pr_000339089,0.041381,0.000001
pr_001703154,0.041381,0.000001
pr_000511806,0.041381,0.000001
pr_000886601,0.041381,0.000001
pr_000764496,0.041381,0.000001
pr_000822785,0.041381,0.000001
pr_001651472,0.041381,0.000001
pr_000905177,0.041381,0.000001
pr_000861738,0.041381,0.000001
pr_000510179,0.041381,0.000001
pr_000811038,0.041381,0.000001
pr_000828900,0.041381,0.000001
pr_000450731,0.041381,0.000001
pr_000652807,0.041381,0.000001
pr_000911109,0.041381,0.000001
pr_000724762,0.041381,0.000001
pr_000659411,0.041381,0.000001
pr_000978499,0.041381,0.000001
pr_000075956,0.041381,0.000001
pr_000568099,0.041381,0.000001
pr_000191716,0.041381,0.000001
pr_000644617,0.041381,0.000001
pr_001647340,0.041381,0.000001
pr_000234011,0.041381,0.000001
pr_000648084,0.041381,0.000001
pr_001036360,0.041381,0.000001
pr_001636360,0.041381,0.000001
pr_001604338,0.041381,0.000001
pr_000305865,0.041381,0.000001
pr_000563014,0.041381,0.000001
pr_000166460,0.041381,0.000001
pr_001026032,0.041381,0.000001
pr_000882217,0.041381,0.000001
pr_000896653,0.041381,0.000001
pr_001621941,0.041381,0.000001
pr_001590067,0.041381,0.000001
pr_000854078,0.041381,0.000001
pr_000657890,0.041381,0.000001
pr_000970792,0.041381,0.000001
pr_000231618,0.041381,0.000001
pr_000989115,0.041381,0.000001
pr_000170112,0.041381,0.000001
pr_000542267,0.041381,0.000001
pr_000592762,0.041381,0.000001
pr_000165941,0.041381,0.000001
pr_000158298,0.041381,0.000001
pr_000944486,0.041381,0.000001
pr_000295136,0.041381,0.000001
pr_000597068,0.041381,0.000001
pr_000594725,0.041381,0.000001
pr_000901490,0.041381,0.000001
pr_001083944,0.041381,0.000001
pr_000527896,0.041381,0.000001
pr_000690436,0.041381,0.000001
pr_000764690,0.041381,0.000001
pr_000171630,0.041381,0.000001
pr_000630946,0.041381,0.000002
pr_000193181,0.041381,0.000002
pr_000222299,0.041381,0.000002
pr_000217225,0.041381,0.000002
pr_000926853,0.041381,0.000002
pr_000690154,0.041381,0.000002
pr_000591290,0.041381,0.000002
pr_001715085,0.041381,0.000002
pr_000923702,0.041381,0.000002
pr_001655007,0.041381,0.000002
pr_000221174,0.041381,0.000002
pr_001048915,0.041381,0.000002
pr_001687394,0.041381,0.000002
pr_000790987,0.041381,0.000002
pr_000739153,0.041381,0.000002
pr_000861764,0.041381,0.000002
pr_000318641,0.041381,0.000002
pr_000238068,0.041381,0.000002
pr_001692621,0.041381,0.000002
pr_001009384,0.041381,0.000002
pr_000170794,0.041381,0.000002
pr_000489856,0.041381,0.000002
pr_000824138,0.041381,0.000002
pr_000319594,0.041381,0.000002
pr_000539434,0.041381,0.000002
pr_001124212,0.041381,0.000002
pr_001591361,0.041381,0.000002
pr_001118439,0.041381,0.000002
pr_001619687,0.041381,0.000002
pr_000011988,0.041381,0.000002
pr_000181090,0.041381,0.000002
pr_001388698,0.041381,0.000002
pr_000586061,0.041381,0.000002
pr_001084066,0.041381,0.000002
pr_000210862,0.041381,0.000002
pr_000098737,0.041381,0.000002
pr_001584269,0.041381,0.000002
pr_000877567,0.041381,0.000002
pr_000535933,0.041381,0.000002
pr_001010093,0.041381,0.000002
pr_000916419,0.041381,0.000003
pr_001658011,0.041381,0.000003
pr_000170658,0.041381,0.000003
pr_000327630,0.041381,0.000003
pr_000848054,0.041381,0.000003
pr_000669670,0.041381,0.000003
pr_001116981,0.041381,0.000003
pr_001599511,0.041381,0.000003
pr_000305040,0.041381,0.000003
pr_001680246,0.041381,0.000003
pr_001037663,0.041381,0.000003
pr_001009479,0.041381,0.000003
pr_000718080,0.041381,0.000003
pr_001145277,0.041381,0.000003
pr_000531106,0.041381,0.000003
pr_000529490,0.041381,0.000003
pr_000158921,0.041381,0.000003
pr_000945831,0.041381,0.000003
pr_000014828,0.041381,0.000003
pr_001078385,0.041381,0.000003
pr_000280804,0.041381,0.000003
pr_000166538,0.041381,0.000003
pr_000900208,0.041381,0.000003
pr_000587969,0.041381,0.000003
pr_000323501,0.041381,0.000004
pr_000019631,0.041381,0.000004
pr_000234056,0.041381,0.000004
pr_000814743,0.041381,0.000004
pr_000848265,0.041381,0.000004
pr_000636953,0.041381,0.000004
pr_000725686,0.041381,0.000004
pr_000740612,0.041381,0.000004
pr_000847579,0.041381,0.000004
pr_000327776,0.041381,0.000004
pr_001078138,0.041381,0.000004
pr_001056309,0.041381,0.000004
pr_000341192,0.041381,0.000004
pr_000440921,0.041381,0.000004
pr_000160958,0.041381,0.000004
pr_000656406,0.041381,0.000004
pr_000915706,0.041381,0.000004
pr_000443760,0.041381,0.000004
pr_000563113,0.041381,0.000005
pr_000658461,0.041381,0.000005
pr_000858095,0.041381,0.000005
pr_000172704,0.041381,0.000005
pr_000725774,0.041381,0.000005
pr_000021466,0.041381,0.000005
pr_000812789,0.041381,0.000005
pr_000220387,0.041381,0.000005
pr_000210751,0.041381,0.000005
pr_000178854,0.041381,0.000005
pr_000767498,0.041381,0.000005
pr_000874398,0.041381,0.000005
pr_000527345,0.041381,0.000005
pr_000913907,0.041381,0.000006
pr_000197414,0.041381,0.000006
pr_001622646,0.041381,0.000006
pr_000896937,0.041381,0.000006
pr_000163922,0.041381,0.000006
pr_001645419,0.041381,0.000006
pr_001035856,0.041381,0.000006
pr_000160857,0.041381,0.000006
pr_000980993,0.041381,0.000006
pr_001944672,0.041381,0.000006
pr_000003083,0.041381,0.000006
pr_000169293,0.041381,0.000006
pr_000926505,0.041381,0.000007
pr_000640756,0.041381,0.000007
pr_001160658,0.041381,0.000007
pr_000160257,0.041381,0.000007
pr_001770011,0.041381,0.000007
pr_000019462,0.041381,0.000007
pr_000012865,0.041381,0.000007
pr_000177311,0.041381,0.000008
pr_000598166,0.041381,0.000008
pr_000340904,0.041381,0.000008
pr_000342297,0.041381,0.000008
pr_000277527,0.041381,0.000009
pr_000691373,0.041381,0.000009
pr_001688031,0.041381,0.000009
pr_001621166,0.041381,0.000009
pr_001063935,0.041381,0.000009
pr_000326053,0.041381,0.000011
pr_000289234,0.041381,0.000011
pr_001012311,0.041381,0.000011
pr_001769714,0.041381,0.000012
pr_000094219,0.041381,0.000012
pr_000222601,0.041381,0.000013
pr_002186959,0.041381,0.000013
pr_001141126,0.041381,0.000013
pr_001700407,0.041381,0.000013
pr_001605163,0.041381,0.000014
pr_000772162,0.041381,0.000014
pr_000655125,0.041381,0.000015
pr_000904278,0.041381,0.000015
us_000512961,0.041381,0.000018
pr_000627139,0.041381,0.000018
pr_001742400,0.041381,0.000020
pr_000576736,0.041381,0.000020
pr_000195627,0.041381,0.000021
pr_000574233,0.041381,0.000021
pr_000294661,0.041381,0.000023
pr_000110229,0.041381,0.000025
pr_002274009,0.041381,0.000025
pr_000305280,0.041381,0.000026
us_000557250,0.041381,0.000027
pr_001030955,0.041381,0.000030
pr_000187991,0.041381,0.000031
pr_000194926,0.041381,0.000031
us_000481171,0.041381,0.000038
pr_000762700,0.041381,0.000042
pr_000191408,0.041381,0.000042
pr_000904033,0.041381,0.000043
pr_000168200,0.041381,0.000047
pr_000173381,0.041381,0.000050
pr_000802688,0.041381,0.000051
pr_001065274,0.041381,0.000053
pr_000951995,0.041381,0.000055
pr_000771526,0.041381,0.000061
pr_001655815,0.041381,0.000073
us_000484418,0.041381,0.000077
pr_000987368,0.041381,0.000087
pr_000230875,0.041381,0.000097
us_000511713,0.041381,0.000104
us_000503247,0.041381,0.000119
us_000576194,0.041381,0.000184
pr_000996337,0.041381,0.000878
us_000506109,0.041381,0.001540
us_000500628,0.041381,0.001697
us_000474274,0.041381,0.026678
us_000383726,0.041381,0.145759
us_000491159,0.041381,0.237695
us_000393608,0.041381,0.251683
us_000621302,0.041381,0.261089
us_000621216,0.041381,0.263595
us_000618413,0.041381,0.282993
us_000583802,0.041381,0.286548
us_000621572,0.041381,0.286705
us_000620946,0.041381,0.299021
us_000621678,0.041381,0.300098
us_000620579,0.041381,0.302764
us_000620762,0.041381,0.311192
us_000483411,0.041381,0.315452
us_000619421,0.041381,0.328764
us_000575018,0.041381,0.331702
us_000537943,0.041381,0.346874
us_000621226,0.041381,0.348938
us_000491118,0.041381,0.365876
us_000502162,0.041381,0.371222
us_000491121,0.041381,0.378133
us_000553868,0.041381,0.378595
us_000579287,0.041381,0.379995
us_000491163,0.041381,0.380325
us_000579263,0.041381,0.389610
us_000614369,0.041381,0.391283
us_000526621,0.041381,0.392924
us_000567432,0.041381,0.394888
us_000526626,0.041381,0.398163
us_000392118,0.041381,0.403945
us_000526351,0.041381,0.405894
us_000526397,0.041381,0.408220
us_000388216,0.041381,0.410263
us_000484756,0.041381,0.415626
us_000497653,0.041381,0.417999
us_000526511,0.041381,0.419679
us_000387641,0.041381,0.426797
us_000394804,0.041381,0.427202
us_000526622,0.041381,0.432722
us_000343197,0.041381,0.439604
us_000393110,0.041381,0.441794
us_000567537,0.041381,0.444696
us_000526523,0.041381,0.464324
us_000567536,0.041381,0.616238
us_000621774,0.041381,1.271913
pr_000426580,0.041157,0.000000
pr_000022418,0.041157,0.000022
pr_001085749,0.041157,0.000099
us_000602805,0.041157,0.005749
us_000605092,0.041157,0.005784
us_000622052,0.041157,0.025856
us_000621039,0.041157,0.040838
us_000589627,0.041157,0.074164
us_000620283,0.041157,0.098710
us_000616937,0.041157,0.133346
us_000583839,0.041157,0.143952
us_000583820,0.041157,0.147408
us_000574627,0.041157,0.148322
us_000579768,0.041157,0.154219
us_000580285,0.041157,0.155406
us_000551444,0.041157,0.161779
us_000573813,0.041157,0.178564
us_000584237,0.041157,0.187763
us_000584236,0.041157,0.187763
us_000584235,0.041157,0.187764
us_000551542,0.041157,0.187955
us_000583892,0.041157,0.188300
us_000583877,0.041157,0.188306
us_000558205,0.041157,0.190156
us_000552486,0.041157,0.191177
us_000552487,0.041157,0.193150
us_000551933,0.041157,0.193515
us_000583854,0.041157,0.193878
us_000583828,0.041157,0.193889
us_000583789,0.041157,0.194112
us_000551199,0.041157,0.194296
us_000582787,0.041157,0.197956
us_000583075,0.041157,0.198607
us_000583848,0.041157,0.198646
us_000580087,0.041157,0.199218
us_000579972,0.041157,0.199595
us_000580962,0.041157,0.201414
us_000580318,0.041157,0.202158
us_000580290,0.041157,0.202164
us_000580295,0.041157,0.202164
us_000565658,0.041157,0.205857
us_000565652,0.041157,0.205872
us_000574139,0.041157,0.207532
us_000574085,0.041157,0.210665
us_000565004,0.041157,0.212038
us_000565544,0.041157,0.219635
us_000558686,0.041157,0.219860
us_000566078,0.041157,0.220525
us_000553355,0.041157,0.222393
us_000551940,0.041157,0.222895
us_000558684,0.041157,0.223134
us_000553973,0.041157,0.223580
us_000553768,0.041157,0.223621
us_000617665,0.041157,0.386736
us_000605420,0.041157,0.644030
pr_001712917,0.040561,0.000000
pr_000021383,0.040561,0.000000
pr_000203902,0.040561,0.000001
pr_000204838,0.040561,0.000008
pr_001152605,0.040561,0.000018
us_000575400,0.040561,0.006392
us_000469936,0.040561,0.018548
pr_001750879,0.040411,0.000000
us_000474596,0.040411,0.000000
pr_000256387,0.040411,0.000000
pr_001856523,0.040411,0.000000
us_000487617,0.040411,0.000000
pr_000265112,0.040411,0.000003
us_000436810,0.040411,0.000023
us_000620354,0.040411,0.000043
us_000620699,0.040411,0.000092
us_000620646,0.040411,0.000093
us_000572188,0.040411,0.000379
us_000502826,0.040411,0.003431
us_000513649,0.040411,0.006523
us_000593375,0.040411,0.120427
us_000619425,0.040411,1.230338
us_000614125,0.040411,1.265871
us_000619661,0.040411,1.266571
us_000622661,0.040411,1.338155
us_000613260,0.040411,1.367251
us_000583606,0.040411,1.372381
us_000545522,0.040411,1.445816
us_000583449,0.040411,1.480614
us_000614158,0.040411,1.495611
us_000566731,0.040411,1.542979
us_000614733,0.040411,1.548169
us_000617549,0.040411,1.556186
us_000596460,0.040411,1.570386
us_000567906,0.040411,1.571917
us_000594312,0.040411,1.578464
us_000543228,0.040411,1.592246
us_000603463,0.040411,1.602525
us_000602412,0.040411,1.602677
us_000545246,0.040411,1.611196
us_000545524,0.040411,1.612114
us_000611064,0.040411,1.621012
us_000485186,0.040411,1.623700
us_000531182,0.040411,1.631653
us_000598817,0.040411,1.640378
us_000518676,0.040411,1.648009
us_000594669,0.040411,1.677618
us_000608196,0.040411,1.692159
us_000613546,0.040411,1.694533
us_000618563,0.040411,1.703684
us_000613620,0.040411,1.711120
us_000566437,0.040411,1.715644
us_000598261,0.040411,1.735708
us_000569138,0.040411,1.737217
us_000569133,0.040411,1.737217
us_000556082,0.040411,1.753974
us_000589405,0.040411,1.767214
us_000601312,0.040411,2.156973
us_000514343,0.040411,2.513230
pr_001907263,0.040355,0.000000
pr_002247096,0.040355,0.000000
pr_002244073,0.040355,0.000000
us_000501477,0.040355,0.000000
pr_002253337,0.040355,0.000000
us_000493733,0.040355,0.000000
pr_001796254,0.040355,0.000000
us_000482460,0.040355,0.000000
us_000482831,0.040355,0.000000
pr_000709553,0.040355,0.000000
pr_000619504,0.040355,0.000001
us_000484593,0.040355,0.000008
us_000590328,0.040355,0.000028
us_000486571,0.040355,0.000029
us_000598547,0.040355,0.000092
us_000489226,0.040355,0.000159
us_000621728,0.040355,0.000209
us_000189842,0.040355,0.000221
us_000540779,0.040355,0.000255
us_000158498,0.040355,0.000606
us_000619009,0.040355,0.001032
us_000481004,0.040355,0.002429
us_000587915,0.040355,0.002912
us_000596993,0.040355,0.003972
us_000619184,0.040355,0.004810
us_000619749,0.040355,0.008591
us_000594595,0.040355,0.030068
us_000576211,0.040355,0.155447
us_000621930,0.040355,0.441076
pr_000664863,0.040201,0.000000
us_000576147,0.040201,0.000000
us_000465661,0.040201,0.000001
us_000467143,0.040201,0.000001
us_000527344,0.040201,0.000003
pr_001835584,0.040201,0.000010
us_000555059,0.040201,0.000017
us_000460843,0.040201,0.000019
pr_000538704,0.040201,0.000023
pr_000731469,0.040201,0.000029
pr_000882340,0.040201,0.000029
pr_000382607,0.040201,0.000034
pr_000002682,0.040201,0.000043
pr_000414090,0.040201,0.000076
pr_000292386,0.040201,0.000076
pr_000401215,0.040201,0.000085
pr_000836503,0.040201,0.000098
pr_000410984,0.040201,0.000135
pr_000286738,0.040201,0.000273
us_000507706,0.040201,0.000890
us_000537338,0.040201,0.284744
pr_000740466,0.038997,0.000000
pr_001078952,0.038997,0.000000
us_000558692,0.038997,0.000001
us_000603495,0.038997,0.000001
us_000619610,0.038997,0.000016
us_000585504,0.038997,0.027090
us_000539840,0.038997,0.128495
us_000536832,0.038997,0.133295
us_000473923,0.038997,0.154899
us_000474105,0.038997,0.158519
us_000588657,0.038997,0.174751
us_000542493,0.038997,0.191041
us_000166233,0.038997,0.196528
us_000622643,0.038997,0.199665
us_000563164,0.038997,0.212289
us_000216672,0.038997,0.227979
us_000619444,0.038997,1.053934
pr_000900229,0.038523,0.000000
pr_001724150,0.038523,0.000000
pr_000264297,0.038523,0.000000
pr_000874838,0.038523,0.000000
pr_001406751,0.038523,0.000000
pr_000992645,0.038523,0.000000
pr_000223484,0.038523,0.000000
pr_000587728,0.038523,0.000000
pr_001599735,0.038523,0.000000
pr_001045248,0.038523,0.000000
us_000524356,0.038523,0.000000
pr_001406241,0.038523,0.000000
us_000306740,0.038523,0.000000
pr_000209872,0.038523,0.000000
pr_000417205,0.038523,0.000000
pr_000701129,0.038523,0.000000
pr_000658766,0.038523,0.000000
us_000555186,0.038523,0.000001
pr_000398632,0.038523,0.000006
us_000584689,0.038523,0.000008
us_000592224,0.038523,0.000025
us_000579434,0.038523,0.000035
us_000465613,0.038523,0.003066
us_000470114,0.038523,0.004278
us_000280838,0.038523,0.004577
us_000470077,0.038523,0.005389
us_000460027,0.038523,0.005566
us_000479106,0.038523,0.011568
us_000481290,0.038523,0.011768
us_000208994,0.038523,0.018046
us_000489154,0.038523,0.021569
us_000463973,0.038523,0.023739
us_000471886,0.038523,0.031284
us_000464783,0.038523,0.047847
us_000361769,0.038523,0.048422
us_000425726,0.038523,0.048541
us_000460397,0.038523,0.048742
us_000460920,0.038523,0.048940
us_000461425,0.038523,0.048961
us_000442875,0.038523,0.049052
us_000460961,0.038523,0.049143
us_000460954,0.038523,0.049143
us_000460950,0.038523,0.049143
us_000460250,0.038523,0.049247
us_000302551,0.038523,0.049298
us_000256533,0.038523,0.053773
us_000040060,0.038523,0.056180
us_000478603,0.038523,0.060608
us_000478393,0.038523,0.131053
pr_001028239,0.038494,0.000000
pr_001116163,0.038494,0.000000
pr_001656494,0.038494,0.000000
pr_001701110,0.038494,0.000000
pr_001642784,0.038494,0.000000
pr_001727775,0.038494,0.000000
us_000596611,0.038494,0.000000
pr_000952040,0.038494,0.000000
pr_002050647,0.038494,0.000000
pr_001615499,0.038494,0.000000
pr_000969356,0.038494,0.000000
pr_001411843,0.038494,0.000000
us_000522216,0.038494,0.000000
pr_001121773,0.038494,0.000000
us_000543810,0.038494,0.000000
pr_001161498,0.038494,0.000000
pr_001590428,0.038494,0.000000
pr_001161368,0.038494,0.000000
pr_001638133,0.038494,0.000000
pr_000229998,0.038494,0.000001
us_000555262,0.038494,0.000001
pr_001406855,0.038494,0.000001
pr_000900228,0.038494,0.000003
pr_000587799,0.038494,0.000003
pr_002066217,0.038494,0.000009
us_000464085,0.038494,0.000253
us_000488099,0.038494,0.000440
us_000570418,0.038494,0.011636
us_000514164,0.038494,0.016331
us_000554195,0.038494,0.020474
us_000477517,0.038494,0.045158
us_000505761,0.038494,0.101269
us_000268574,0.038494,0.221199
us_000552950,0.038494,0.261622
us_000495642,0.038494,0.276702
us_000552485,0.038494,0.279752
us_000518171,0.038494,0.282486
us_000543292,0.038494,0.289660
us_000571236,0.038494,0.289837
us_000524632,0.038494,0.291859
us_000510790,0.038494,0.296942
us_000557061,0.038494,0.297759
us_000475720,0.038494,0.297961
us_000553404,0.038494,0.298480
us_000535621,0.038494,0.302994
us_000579804,0.038494,0.303641
us_000543489,0.038494,0.304004
us_000557159,0.038494,0.304640
us_000509988,0.038494,0.305333
us_000553634,0.038494,0.305643
us_000493158,0.038494,0.305967
us_000534426,0.038494,0.306214
us_000555844,0.038494,0.306645
us_000551985,0.038494,0.312870
us_000466680,0.038494,0.312947
us_000553632,0.038494,0.313279
us_000552174,0.038494,0.313819
us_000478547,0.038494,0.313980
us_000535500,0.038494,0.314045
us_000478347,0.038494,0.314127
us_000553630,0.038494,0.314402
us_000558294,0.038494,0.314817
us_000579944,0.038494,0.314852
us_000553631,0.038494,0.314953
us_000553633,0.038494,0.314953
us_000502451,0.038494,0.316673
us_000496605,0.038494,0.318112
us_000460216,0.038494,0.319231
us_000534836,0.038494,0.320908
us_000556651,0.038494,0.323015
us_000466115,0.038494,0.327733
us_000578860,0.038494,0.328063
us_000525008,0.038494,0.329924
us_000534567,0.038494,0.334075
us_000462139,0.038494,0.334456
us_000544279,0.038494,0.349057
us_000567914,0.038494,0.351927
us_000462103,0.038494,0.354201
us_000545674,0.038494,0.357711
us_000518040,0.038494,0.361153
us_000589791,0.038494,0.368903
us_000591311,0.038494,0.372881
us_000591157,0.038494,0.502257
us_000557909,0.038494,0.568195
us_000534403,0.038494,0.578728
us_000461057,0.038494,0.588368
us_000559128,0.038494,0.630724
us_000556364,0.038494,0.803767
us_000552755,0.038494,0.881697
us_000576497,0.038494,0.897051
us_000552216,0.038494,1.082747
us_000588867,0.038494,1.148724
us_000285016,0.038494,1.228974
us_000509338,0.038494,2.170219
us_000460208,0.038494,2.401767
us_000570001,0.037950,0.000000
pr_002066377,0.037950,0.000000
pr_001828495,0.037950,0.000000
pr_000644100,0.037950,0.000000
pr_001751027,0.037950,0.000000
pr_000942640,0.037950,0.000000
us_000524572,0.037950,0.000000
us_000571727,0.037950,0.000002
pr_000256439,0.037950,0.000002
pr_001714480,0.037950,0.000004
us_000538386,0.037950,0.047717
us_000546616,0.037950,0.048988
us_000526127,0.037950,0.049450
