Product ID : 7842 # of JPs covered : 1 : 435 : Tax Prep-Pass-Through-Planning, 
us_000561191,0.309498,0.089946
us_000594112,0.309498,0.142571
us_000604127,0.309498,0.148665
us_000565182,0.309498,0.149090
us_000556855,0.309498,0.149487
us_000601059,0.309498,0.149711
us_000600037,0.309498,0.150150
us_000539120,0.309498,0.150845
us_000552616,0.309498,0.150886
us_000511561,0.309498,0.150886
us_000604612,0.309498,0.151740
us_000604150,0.309498,0.152073
us_000505304,0.309498,0.152323
us_000520260,0.309498,0.152451
us_000521882,0.309498,0.152693
us_000540981,0.309498,0.154073
us_000604307,0.309498,0.154073
us_000603244,0.309498,0.154073
us_000603325,0.309498,0.154073
us_000603785,0.309498,0.154073
us_000603408,0.309498,0.154073
us_000505335,0.309498,0.154344
us_000602224,0.309498,0.155586
us_000571344,0.309498,0.158153
us_000585082,0.309498,0.158546
us_000521286,0.309498,0.159169
us_000556035,0.309498,0.160287
us_000590115,0.309498,0.160458
us_000505320,0.309498,0.160479
us_000531475,0.309498,0.160660
us_000541226,0.309498,0.160660
us_000521240,0.309498,0.161411
us_000522373,0.309498,0.161681
us_000616404,0.309498,0.161930
us_000566477,0.309498,0.163139
us_000557606,0.309498,0.164001
us_000538529,0.309498,0.164074
us_000537485,0.309498,0.164150
us_000521891,0.309498,0.164864
us_000525323,0.309498,0.164864
us_000537130,0.309498,0.164940
us_000515504,0.309498,0.165003
us_000614593,0.309498,0.165683
us_000558385,0.309498,0.165906
us_000558368,0.309498,0.166702
us_000542633,0.309498,0.176470
us_000553721,0.309498,0.178952
us_000503977,0.309498,0.182980
us_000539903,0.309498,0.209012
us_000514518,0.309498,0.213448
us_000536806,0.309498,0.220073
us_000539921,0.309498,0.222663
us_000522372,0.309498,0.225957
us_000537534,0.309498,0.226728
us_000586194,0.309498,0.233204
us_000612358,0.309498,0.233720
us_000523792,0.309498,0.234331
us_000562485,0.309498,0.240275
us_000531320,0.309498,0.253394
us_000553683,0.309498,0.335286
us_000553691,0.309498,0.361346
us_000555937,0.309498,0.383472
us_000524372,0.309498,0.532354
us_000523963,0.309498,0.814663
us_000521827,0.282393,0.000002
us_000580909,0.282393,0.000002
us_000581337,0.282393,0.000002
pr_000733435,0.282393,0.000004
pr_001155407,0.282393,0.000005
pr_000911058,0.282393,0.000013
pr_001155587,0.282393,0.000014
pr_001155932,0.282393,0.000018
us_000599125,0.282393,0.013292
us_000594174,0.162046,0.000000
us_000571165,0.162046,0.000000
us_000548838,0.162046,0.000001
us_000585593,0.162046,0.000001
us_000517177,0.162046,0.000001
us_000534901,0.162046,0.000003
us_000524596,0.162046,0.000003
us_000560460,0.162046,0.000011
us_000537926,0.162046,0.000146
pr_001191012,0.162046,0.000279
us_000591703,0.162046,0.001010
us_000572220,0.162046,0.001220
us_000546843,0.162046,0.002415
us_000600348,0.162046,0.004180
us_000521728,0.162046,0.009949
us_000540061,0.162046,0.010753
us_000553730,0.162046,0.012503
us_000565465,0.162046,0.026044
us_000585005,0.162046,0.029285
us_000505106,0.162046,0.039852
us_000587446,0.162046,0.045110
us_000572101,0.162046,0.070956
us_000550035,0.162046,0.203131
us_000505437,0.162046,0.218383
us_000519381,0.162046,1.334058
pr_000891918,0.106303,0.000000
pr_001048769,0.106303,0.000000
pr_000255072,0.106303,0.000000
pr_000621383,0.106303,0.000000
pr_000970030,0.106303,0.000003
pr_000475600,0.106303,0.000003
us_000465062,0.106303,0.000005
us_000520459,0.106303,0.000005
pr_001025380,0.106303,0.000009
us_000466712,0.106303,0.000010
us_000461614,0.106303,0.000010
pr_000785328,0.106303,0.000012
pr_000292083,0.106303,0.000015
pr_001922857,0.106303,0.000019
pr_000752974,0.106303,0.000023
pr_001107341,0.106303,0.000044
pr_001927481,0.106303,0.000074
pr_000902603,0.106303,0.000106
pr_001619029,0.106303,0.000124
pr_000651887,0.106303,0.000135
pr_000840279,0.106303,0.000182
pr_000790316,0.106303,0.000197
pr_000829171,0.106303,0.000231
us_000027474,0.106303,0.000277
pr_000749361,0.106303,0.000355
us_000574937,0.106303,0.004120
us_000493228,0.106303,0.010590
us_000487916,0.106303,0.013164
us_000563523,0.106303,0.029426
us_000084482,0.106303,1.469930
us_000536340,0.106303,2.606279
us_000536315,0.106303,2.627717
us_000523222,0.106303,2.727983
us_000085273,0.106303,2.937751
us_000547013,0.101614,0.000000
us_000476196,0.101614,0.080000
us_000554904,0.101614,0.311731
us_000554882,0.101614,0.517258
us_000585273,0.101614,0.554866
us_000548720,0.101614,0.634373
us_000558929,0.101614,0.660597
us_000563381,0.101614,0.668038
us_000549356,0.101614,0.683888
us_000553905,0.101614,0.706396
us_000484471,0.101614,0.707123
us_000581229,0.101614,0.715975
us_000553921,0.101614,0.716450
us_000553929,0.101614,0.717876
us_000507897,0.101614,0.727550
us_000572284,0.101614,0.734230
us_000591712,0.101614,0.744718
us_000553931,0.101614,0.746932
us_000555964,0.101614,0.751169
us_000591460,0.101614,0.776994
us_000545588,0.101614,0.833848
us_000469761,0.101614,0.837415
us_000545640,0.101614,0.844641
us_000577897,0.101614,0.849158
us_000582271,0.101614,0.855757
us_000565884,0.101614,0.856411
us_000587392,0.101614,0.862907
us_000575049,0.101614,0.875268
us_000577963,0.101614,0.879522
us_000513808,0.101614,0.887662
us_000587359,0.101614,0.891582
us_000569305,0.101614,0.898136
us_000587311,0.101614,0.907078
us_000528635,0.101614,0.921211
us_000553363,0.101614,0.932115
us_000541895,0.101614,0.951942
us_000592062,0.101614,0.953564
us_000527015,0.101614,0.998339
us_000573866,0.101614,1.122136
us_000525648,0.098538,0.000018
us_000580645,0.098538,0.000850
us_000552221,0.098538,0.313783
us_000500994,0.098538,0.354583
us_000523776,0.098538,0.376343
us_000524949,0.098538,0.377026
us_000500933,0.098538,0.395650
us_000465121,0.098538,0.405294
us_000484294,0.098538,0.414184
us_000465617,0.098538,0.437382
us_000572542,0.098538,0.455349
us_000534210,0.098538,0.487742
us_000468881,0.098538,0.497839
us_000497936,0.098538,0.515829
us_000093193,0.098538,0.538477
us_000459275,0.098538,0.900375
us_000459279,0.098538,0.937100
us_000491852,0.094440,0.000000
pr_001038450,0.094440,0.000000
pr_002160143,0.094440,0.000000
pr_000668463,0.094440,0.000000
pr_001937723,0.094440,0.000000
pr_001048568,0.094440,0.000000
pr_001747637,0.094440,0.000000
pr_000758249,0.094440,0.000000
pr_002136144,0.094440,0.000000
pr_000884141,0.094440,0.000000
pr_001871743,0.094440,0.000000
pr_002084723,0.094440,0.000000
pr_000955084,0.094440,0.000000
pr_002137149,0.094440,0.000000
pr_002189660,0.094440,0.000000
pr_000847704,0.094440,0.000000
pr_001037306,0.094440,0.000000
pr_000642040,0.094440,0.000000
pr_000996229,0.094440,0.000000
pr_001026110,0.094440,0.000000
pr_001098847,0.094440,0.000000
pr_002142213,0.094440,0.000000
pr_001662474,0.094440,0.000000
pr_002108621,0.094440,0.000000
pr_000758200,0.094440,0.000000
pr_000893037,0.094440,0.000000
pr_000865428,0.094440,0.000000
pr_001937111,0.094440,0.000000
pr_000951247,0.094440,0.000000
pr_001038024,0.094440,0.000000
pr_002182062,0.094440,0.000000
pr_001640064,0.094440,0.000000
pr_000918514,0.094440,0.000000
pr_000749966,0.094440,0.000000
pr_001815313,0.094440,0.000000
pr_000782149,0.094440,0.000000
pr_002199057,0.094440,0.000000
pr_001766496,0.094440,0.000000
pr_001092491,0.094440,0.000000
pr_002229789,0.094440,0.000000
pr_002058166,0.094440,0.000000
pr_002073551,0.094440,0.000000
pr_001953212,0.094440,0.000000
pr_002215583,0.094440,0.000000
pr_000964683,0.094440,0.000000
pr_000752188,0.094440,0.000000
pr_000860294,0.094440,0.000000
pr_002202412,0.094440,0.000000
pr_000859299,0.094440,0.000000
pr_000907660,0.094440,0.000000
pr_000970630,0.094440,0.000000
pr_001011591,0.094440,0.000000
pr_000978782,0.094440,0.000000
pr_000825705,0.094440,0.000000
pr_000709751,0.094440,0.000000
pr_001746613,0.094440,0.000000
pr_000789186,0.094440,0.000000
pr_000747591,0.094440,0.000000
pr_001938286,0.094440,0.000000
pr_000856358,0.094440,0.000000
pr_002192018,0.094440,0.000000
pr_000737902,0.094440,0.000000
pr_000768556,0.094440,0.000000
pr_000974736,0.094440,0.000000
pr_001076594,0.094440,0.000000
pr_000920921,0.094440,0.000000
pr_001109298,0.094440,0.000000
pr_001046141,0.094440,0.000000
pr_001612302,0.094440,0.000000
pr_000877084,0.094440,0.000000
pr_001618246,0.094440,0.000000
pr_001011767,0.094440,0.000000
pr_000860286,0.094440,0.000000
pr_000606832,0.094440,0.000000
pr_001944567,0.094440,0.000000
pr_000816621,0.094440,0.000000
pr_000911894,0.094440,0.000000
pr_000651357,0.094440,0.000000
pr_000860926,0.094440,0.000000
pr_000863478,0.094440,0.000000
pr_001031708,0.094440,0.000000
pr_000831605,0.094440,0.000000
pr_000960531,0.094440,0.000000
pr_002060394,0.094440,0.000000
pr_000860982,0.094440,0.000000
pr_000815446,0.094440,0.000000
pr_000754241,0.094440,0.000000
pr_000752551,0.094440,0.000000
pr_002220907,0.094440,0.000000
pr_001082583,0.094440,0.000000
pr_001738218,0.094440,0.000000
pr_000649977,0.094440,0.000000
pr_000608116,0.094440,0.000000
pr_001708371,0.094440,0.000000
pr_001734942,0.094440,0.000000
pr_000781260,0.094440,0.000000
pr_001608386,0.094440,0.000000
pr_000968038,0.094440,0.000000
pr_000768728,0.094440,0.000000
pr_000789130,0.094440,0.000000
pr_001827793,0.094440,0.000000
pr_001746508,0.094440,0.000000
pr_000752331,0.094440,0.000000
pr_002162644,0.094440,0.000000
pr_000786779,0.094440,0.000000
pr_000648217,0.094440,0.000000
pr_001816761,0.094440,0.000000
pr_001150944,0.094440,0.000000
pr_001866018,0.094440,0.000000
pr_001817010,0.094440,0.000000
pr_001017113,0.094440,0.000000
pr_001019633,0.094440,0.000000
pr_001715076,0.094440,0.000000
pr_000749861,0.094440,0.000000
pr_000814948,0.094440,0.000000
pr_001109735,0.094440,0.000000
pr_001961850,0.094440,0.000000
pr_000810561,0.094440,0.000000
pr_000607614,0.094440,0.000000
pr_000858155,0.094440,0.000000
pr_002194820,0.094440,0.000000
pr_000649277,0.094440,0.000000
pr_000928510,0.094440,0.000000
pr_000994939,0.094440,0.000000
pr_001919793,0.094440,0.000000
pr_000607572,0.094440,0.000000
pr_001707488,0.094440,0.000000
pr_000609199,0.094440,0.000000
pr_000953416,0.094440,0.000000
pr_001016315,0.094440,0.000000
pr_002054575,0.094440,0.000000
pr_001818822,0.094440,0.000000
pr_000814902,0.094440,0.000000
pr_001924854,0.094440,0.000000
pr_001135709,0.094440,0.000000
pr_001849222,0.094440,0.000000
pr_002180981,0.094440,0.000000
pr_000744434,0.094440,0.000000
pr_001009150,0.094440,0.000000
pr_000757886,0.094440,0.000000
pr_002169463,0.094440,0.000000
pr_002113936,0.094440,0.000000
pr_000823957,0.094440,0.000000
pr_001592366,0.094440,0.000000
pr_001012826,0.094440,0.000000
pr_000747489,0.094440,0.000000
pr_000610769,0.094440,0.000000
pr_001048891,0.094440,0.000000
pr_000757001,0.094440,0.000000
pr_000609194,0.094440,0.000000
pr_000605824,0.094440,0.000000
pr_002182038,0.094440,0.000000
pr_000906891,0.094440,0.000000
pr_000761727,0.094440,0.000000
pr_000662742,0.094440,0.000000
pr_000876238,0.094440,0.000000
pr_000880034,0.094440,0.000000
pr_000709507,0.094440,0.000000
pr_000758097,0.094440,0.000000
pr_001679306,0.094440,0.000000
pr_000786955,0.094440,0.000000
pr_001915689,0.094440,0.000000
pr_001978454,0.094440,0.000000
pr_001742273,0.094440,0.000000
pr_000959017,0.094440,0.000000
pr_001078159,0.094440,0.000000
pr_001396377,0.094440,0.000000
pr_000989861,0.094440,0.000000
pr_000790886,0.094440,0.000000
pr_001582084,0.094440,0.000000
pr_002149061,0.094440,0.000000
pr_001978442,0.094440,0.000000
pr_000751298,0.094440,0.000000
pr_000758561,0.094440,0.000000
pr_000944115,0.094440,0.000000
pr_001607271,0.094440,0.000000
pr_001982536,0.094440,0.000000
pr_000943419,0.094440,0.000000
pr_000427754,0.094440,0.000000
pr_000413928,0.094440,0.000001
pr_001937487,0.094440,0.000001
pr_002229928,0.094440,0.000001
pr_000610703,0.094440,0.000001
pr_000889213,0.094440,0.000001
pr_002194240,0.094440,0.000001
pr_001070209,0.094440,0.000001
pr_001009778,0.094440,0.000001
pr_001949314,0.094440,0.000001
pr_000749719,0.094440,0.000001
pr_000900708,0.094440,0.000001
pr_001951858,0.094440,0.000001
pr_000953223,0.094440,0.000001
pr_000770001,0.094440,0.000001
pr_002123225,0.094440,0.000001
pr_000745449,0.094440,0.000001
pr_000607500,0.094440,0.000001
us_000521064,0.094440,0.000002
us_000492040,0.094440,0.000002
pr_001926322,0.094440,0.000003
pr_002150292,0.094440,0.000003
pr_000999017,0.094440,0.000003
pr_000819199,0.094440,0.000003
pr_000912047,0.094440,0.000003
pr_001968804,0.094440,0.000003
pr_001032172,0.094440,0.000003
us_000500119,0.094440,0.000003
pr_001011442,0.094440,0.000004
pr_001626370,0.094440,0.000010
pr_001746903,0.094440,0.000025
us_000467161,0.094440,0.000075
pr_002087316,0.094440,0.000078
pr_000785059,0.094440,0.000118
us_000493322,0.094440,0.000186
us_000519468,0.094440,0.000375
pr_000419678,0.094440,0.000388
us_000534697,0.094440,0.002553
us_000527974,0.094440,0.003131
us_000458695,0.094440,0.011969
us_000586851,0.094440,0.013561
us_000470805,0.094440,0.398820
us_000542148,0.094440,2.464985
us_000589220,0.080652,0.000000
us_000519688,0.080652,0.000000
us_000534691,0.080652,0.000000
pr_001433489,0.080652,0.001187
us_000549392,0.080652,0.006831
us_000529244,0.080652,0.009878
us_000518157,0.080652,0.061836
us_000496631,0.055551,0.000000
us_000516928,0.055551,0.000001
pr_001899374,0.055551,0.000001
pr_001897249,0.055551,0.000001
us_000526449,0.055551,0.000012
us_000522490,0.055551,0.000012
pr_001395605,0.055551,0.000324
us_000578363,0.055551,0.786196
us_000586403,0.055551,0.824197
us_000599962,0.055551,0.836033
us_000594445,0.055551,0.836245
us_000555794,0.055551,0.879991
us_000548077,0.055551,0.889923
us_000531008,0.055551,0.896051
us_000574331,0.055551,0.906318
us_000562637,0.055551,0.911084
us_000549299,0.055551,1.078801
us_000560519,0.055551,1.102103
us_000546328,0.055551,1.114219
us_000555531,0.054144,0.854498
us_000513805,0.054144,0.855048
us_000546124,0.054144,0.875189
us_000514226,0.054144,0.895035
us_000566054,0.054144,0.921615
us_000514162,0.054144,0.939638
us_000550031,0.054144,0.952148
pr_001040721,0.051358,0.000004
pr_001899059,0.051358,0.000095
pr_001685497,0.051358,0.000113
us_000529262,0.051358,0.003566
us_000564281,0.051358,0.572061
us_000510336,0.051358,0.584822
us_000567480,0.051358,0.590315
us_000570727,0.051358,0.636469
us_000552665,0.051358,0.669857
us_000511505,0.051358,0.690139
us_000508560,0.051358,0.700345
us_000591300,0.051358,0.714791
us_000554255,0.051358,0.720076
us_000571796,0.051358,0.722381
us_000554262,0.051358,0.726155
us_000554254,0.051358,0.749485
us_000586247,0.051358,0.755625
us_000586941,0.051358,0.768115
us_000565936,0.051358,0.772765
us_000572093,0.051358,0.772998
us_000600240,0.051358,0.797453
us_000586459,0.051358,0.801240
us_000561915,0.051358,0.802808
us_000581181,0.051358,0.820820
us_000534165,0.051358,0.824316
us_000539008,0.051358,0.824969
us_000589668,0.051358,0.827640
us_000556479,0.051358,0.827726
us_000571446,0.051358,0.835238
us_000586284,0.051358,0.835955
us_000562083,0.051358,0.843203
us_000612035,0.051358,0.844290
us_000586302,0.051358,0.854141
us_000589647,0.051358,0.858045
us_000571445,0.051358,0.875460
us_000600087,0.051358,0.876003
us_000575070,0.051358,0.883329
us_000488113,0.051358,0.890322
us_000550877,0.051358,0.894709
us_000523070,0.051358,0.898158
us_000611685,0.051358,0.898708
us_000611683,0.051358,0.903308
us_000524202,0.051358,0.907504
us_000475917,0.051358,0.917916
us_000543170,0.051358,0.926572
us_000576282,0.051358,0.942527
us_000572683,0.051358,0.950587
us_000586352,0.051358,1.006735
us_000522525,0.051358,1.303435
us_000507162,0.046708,0.000000
us_000521815,0.046708,0.000000
us_000497566,0.046708,0.000000
pr_000486107,0.046708,0.000000
pr_001721640,0.046708,0.000000
us_000561724,0.046708,0.000000
pr_000244161,0.046708,0.000007
pr_002072175,0.046708,0.000021
pr_002066992,0.046708,0.000030
pr_002083393,0.046708,0.000055
pr_002069037,0.046708,0.000065
us_000524228,0.046708,0.001207
us_000592228,0.046708,0.001621
us_000608292,0.046708,0.001688
us_000582086,0.046708,0.002424
us_000589566,0.046708,0.002728
pr_001714397,0.046708,0.002750
us_000582338,0.046708,0.002769
us_000562602,0.046708,0.002951
us_000601460,0.046708,0.004378
us_000533969,0.046708,0.004504
us_000540563,0.046708,0.004761
us_000541993,0.046708,0.007323
us_000477390,0.046708,0.007687
us_000542555,0.046708,0.007856
us_000586419,0.046708,0.016472
us_000515183,0.046708,0.021604
us_000548226,0.046708,0.026212
us_000594151,0.046708,0.030306
us_000140433,0.046708,0.034312
us_000516735,0.046708,0.038202
us_000202616,0.046708,0.042227
us_000528081,0.046708,0.050866
us_000533436,0.046708,0.053126
us_000332785,0.046708,0.065722
us_000538697,0.046708,0.071802
pr_001640653,0.027470,0.000001
pr_000743068,0.027470,0.000001
pr_000736467,0.027470,0.000018
pr_000882906,0.027470,0.000018
pr_000654404,0.027470,0.000018
pr_000639113,0.027470,0.000018
pr_000959210,0.027470,0.000022
pr_001035755,0.027470,0.000044
pr_000716887,0.027470,0.000059
pr_000953400,0.027470,0.000079
pr_001650878,0.027470,0.000079
pr_000735226,0.027470,0.000079
pr_000661872,0.027470,0.000094
pr_000912592,0.027470,0.000097
pr_000727368,0.027470,0.000108
pr_001600859,0.027470,0.000124
pr_000856153,0.027470,0.000161
pr_001397571,0.027470,0.000168
pr_000998561,0.027470,0.000184
pr_000578176,0.027470,0.000324
pr_000849567,0.027470,0.000402
pr_000560507,0.027470,0.000558
pr_000628513,0.027470,0.000668
pr_000908069,0.027470,0.004280
us_000582705,0.027470,0.020104
pr_000170024,0.027470,0.021115
us_000597202,0.016272,0.000000
us_000531688,0.016272,0.000000
us_000579986,0.016272,0.000000
us_000536448,0.016272,0.309727
us_000545508,0.016272,0.527041
us_000519475,0.016272,0.538759
us_000561719,0.016272,0.553309
us_000525814,0.016272,0.569744
us_000554566,0.016272,0.598700
us_000554290,0.016272,0.599002
us_000588573,0.016272,0.610769
us_000539056,0.016272,0.619630
us_000517035,0.016272,0.623643
us_000537367,0.016272,0.634706
us_000509221,0.016272,0.635408
us_000562978,0.016272,0.639578
us_000558201,0.016272,0.641232
us_000595631,0.016272,0.646645
us_000546178,0.016272,0.652284
us_000538526,0.016272,0.661023
us_000553482,0.016272,0.662811
us_000569614,0.016272,0.663475
us_000562220,0.016272,0.677974
us_000523400,0.016272,0.678567
us_000614347,0.016272,0.681638
us_000531983,0.016272,0.684731
us_000522747,0.016272,0.685562
us_000574910,0.016272,0.685562
us_000579765,0.016272,0.685902
us_000587622,0.016272,0.686146
us_000558630,0.016272,0.686667
us_000531697,0.016272,0.691529
us_000573985,0.016272,0.695699
us_000615735,0.016272,0.704641
us_000516847,0.016272,0.709257
us_000538286,0.016272,0.711050
us_000561510,0.016272,0.712036
us_000509144,0.016272,0.712373
us_000514198,0.016272,0.716475
us_000528903,0.016272,0.722643
us_000509067,0.016272,0.722763
us_000573591,0.016272,0.725628
us_000519166,0.016272,0.726910
us_000503273,0.016272,0.727943
us_000537009,0.016272,0.728531
us_000578684,0.016272,0.737662
us_000557285,0.016272,0.749421
us_000542339,0.016272,0.785751
us_000554260,0.012490,0.000000
us_000554006,0.012490,0.000000
us_000604043,0.012490,0.000000
us_000513298,0.012490,0.000000
us_000505599,0.012490,0.000000
us_000504247,0.012490,0.000000
us_000515474,0.012490,0.000000
us_000504409,0.012490,0.000000
pr_001384960,0.012490,0.000000
us_000609503,0.012490,0.000002
us_000532180,0.012490,0.000002
us_000571194,0.012490,0.000002
us_000562973,0.012490,0.000002
us_000600273,0.012490,0.000002
us_000507810,0.012490,0.000002
us_000610680,0.012490,0.000002
us_000563155,0.012490,0.000012
us_000504406,0.012490,0.000012
us_000613164,0.012490,0.000012
us_000547202,0.012490,0.000012
pr_001333114,0.012490,0.000146
us_000530479,0.012490,0.000186
us_000529116,0.012490,0.000187
pr_001301711,0.012490,0.000199
pr_001288781,0.012490,0.000214
pr_001317844,0.012490,0.000223
pr_001256068,0.012490,0.000223
pr_001322426,0.012490,0.000223
pr_001307144,0.012490,0.000299
us_000504189,0.012490,0.000386
us_000589798,0.012490,0.000457
pr_001212006,0.012490,0.000476
pr_001249438,0.012490,0.000500
pr_001260153,0.012490,0.000500
pr_001450874,0.012490,0.000507
pr_001293711,0.012490,0.000518
pr_001323251,0.012490,0.000539
pr_001509732,0.012490,0.000545
pr_001191011,0.012490,0.000553
pr_001155738,0.012490,0.000877
us_000508878,0.012490,0.001010
us_000503720,0.012490,0.001010
us_000528655,0.012490,0.001195
us_000555125,0.012490,0.001213
us_000509982,0.012490,0.001756
us_000503178,0.012490,0.001786
us_000565165,0.012490,0.002202
us_000512627,0.012490,0.002495
pr_001258366,0.012490,0.002561
us_000513897,0.012490,0.002806
us_000503124,0.012490,0.003721
us_000504164,0.012490,0.003848
us_000505159,0.012490,0.004033
us_000583458,0.012490,0.004039
us_000504168,0.012490,0.004108
us_000504289,0.012490,0.019535
us_000565345,0.012490,0.110672
