OID,Sq Dist to BMU, BMU Map Loc,Sq Dist to Nbr Map Node, Neighbor Node Map Loc,Sq Dist to Nbr Map Node, Neighbor Node Map Loc,Sq Dist to Nbr Map Node, Neighbor Node Map Loc,Sq Dist to Nbr Map Node, Neighbor Node Map Loc,Sq Dist to Nbr Map Node, Neighbor Node Map Loc,Sq Dist to Nbr Map Node, Neighbor Node Map Loc,Sq Dist to Nbr Map Node, Neighbor Node Map Loc,Sq Dist to Nbr Map Node, Neighbor Node Map Loc,
6255,0.06733695,(36|46),0.09730973,(37|47),0.09826635,(37|45),0.10108107,(37|46),0.12498231,(36|47),0.34046159,(35|46),0.36899578,(35|47),0.38853953,(36|45),0.51965918,(35|45),
6256,0.00048116,(17|25),0.00105746,(18|25),0.00385082,(17|26),0.00446209,(18|26),0.00522452,(17|24),0.00553926,(16|26),0.00696633,(18|24),0.01175778,(16|24),0.01180784,(16|25),
6257,0.00570778,(18|3),0.02435766,(19|4),0.06644447,(19|3),0.12337919,(19|2),0.13455353,(18|4),0.20165598,(18|2),0.50655914,(17|4),0.51847167,(17|3),0.54166996,(17|2),
6258,0.01807678,(43|45),0.05429000,(44|44),0.09920260,(43|46),0.09948764,(43|44),0.10260857,(42|44),0.10791903,(44|45),0.15253510,(42|45),0.27364483,(44|46),0.47719231,(42|46),
6259,0.00426896,(36|46),0.02187572,(37|47),0.02381448,(37|45),0.09341020,(36|47),0.10392042,(37|46),0.31985345,(35|46),0.36002020,(35|47),0.38302761,(36|45),0.51860437,(35|45),
626,0.00000000,(26|31),0.00000392,(26|30),0.00000401,(27|31),0.00005762,(26|32),0.00021972,(25|31),0.00097679,(27|30),0.00346459,(25|32),0.00763442,(27|32),0.00985263,(25|30),
6260,0.03617503,(31|0),0.06886021,(31|1),0.11129069,(30|0),0.21241464,(30|1),0.30038932,(32|0),0.30965641,(31|49),0.36296916,(32|49),0.41307991,(30|49),0.59834570,(32|1),
6261,0.00000000,(40|34),0.00000003,(41|34),0.00000004,(39|34),0.00000011,(40|33),0.00000013,(40|35),0.00001673,(41|33),0.00226447,(39|33),0.01831894,(41|35),0.69077444,(39|35),
6262,0.00000000,(39|25),0.00000000,(39|24),0.00000002,(40|25),0.00000064,(38|25),0.00000190,(39|26),0.00004903,(40|26),0.00007340,(40|24),0.00290269,(38|26),0.45401511,(38|24),
6263,0.00000000,(2|26),0.00000000,(2|27),0.00000007,(1|26),0.00000007,(2|25),0.00000011,(3|26),0.00005198,(1|25),0.00009038,(3|27),0.00040203,(3|25),0.00056933,(1|27),
6264,0.00264052,(10|5),0.02489894,(11|4),0.02994298,(10|4),0.04374206,(11|6),0.08591108,(10|6),0.09434431,(11|5),0.11912644,(9|6),0.12929146,(9|5),0.17154139,(9|4),
6265,0.00635079,(13|3),0.04803830,(13|2),0.08555631,(14|3),0.08657584,(14|2),0.10396610,(12|3),0.13335610,(12|2),0.39352062,(12|4),0.42416053,(13|4),0.52336069,(14|4),
6266,0.01637869,(47|39),0.04402345,(47|40),0.04813974,(48|39),0.07416116,(47|38),0.07598593,(48|40),0.08958337,(48|38),0.09845470,(46|38),0.13636887,(46|40),0.14120291,(46|39),
6267,0.00043631,(3|37),0.00974000,(3|36),0.01131483,(4|37),0.01390534,(4|36),0.03558701,(4|38),0.05039105,(3|38),0.07609041,(2|36),0.08184936,(2|37),0.27910831,(2|38),
6268,0.09601909,(25|24),0.10308681,(26|24),0.10324287,(26|25),0.10756337,(24|23),0.10845794,(25|23),0.10938977,(24|25),0.10986375,(24|24),0.11315573,(25|25),0.12790413,(26|23),
6269,0.00544229,(30|6),0.00977659,(30|7),0.05313066,(31|7),0.05506034,(29|7),0.05679766,(29|6),0.12323800,(31|6),0.12802086,(30|5),0.26556473,(29|5),0.47264849,(31|5),
627,0.00000000,(3|41),0.00000108,(4|41),0.00000222,(3|40),0.00000440,(3|42),0.00002476,(2|41),0.00025587,(4|40),0.00050524,(2|40),0.00171004,(2|42),0.04039694,(4|42),
6270,0.00000000,(45|8),0.00000000,(44|8),0.00000028,(45|9),0.00000046,(45|7),0.00000067,(46|8),0.00016375,(46|9),0.00018793,(44|9),0.00059992,(46|7),0.00355715,(44|7),
6271,0.00189501,(35|2),0.05241431,(35|1),0.10404208,(34|1),0.11827547,(36|1),0.14037869,(36|2),0.27088200,(34|2),0.48487621,(35|3),0.51086029,(34|3),0.52392517,(36|3),
6272,0.00522235,(35|39),0.07847799,(34|40),0.08589867,(34|39),0.09091326,(36|40),0.09530422,(36|39),0.11436201,(35|40),0.19381535,(35|38),0.24943221,(36|38),0.36550661,(34|38),
6273,0.00000000,(17|15),0.00000001,(18|15),0.00000018,(17|16),0.00000074,(16|15),0.00000299,(17|14),0.00027664,(16|14),0.00040889,(18|14),0.00046763,(16|16),0.98672509,(18|16),
6274,0.04537585,(10|4),0.07920374,(10|5),0.09825629,(11|5),0.09833118,(11|4),0.12623499,(10|3),0.17229522,(11|3),0.20359503,(9|3),0.29769688,(9|5),0.43643665,(9|4),
6275,0.00000000,(36|14),0.00000000,(36|13),0.00000004,(35|14),0.00000015,(37|14),0.00000098,(36|15),0.00000379,(37|13),0.00003643,(37|15),0.43854386,(35|15),0.66003925,(35|13),
6276,0.00180019,(36|40),0.00631831,(37|39),0.06826862,(36|39),0.07869165,(37|40),0.08499956,(35|41),0.09426805,(35|40),0.12064341,(36|41),0.12511557,(35|39),0.15465805,(37|41),
6277,0.00339408,(14|31),0.00683063,(13|32),0.04946411,(14|32),0.07180003,(13|31),0.07521426,(14|30),0.09722352,(15|31),0.10735805,(13|30),0.15557289,(15|30),0.19778823,(15|32),
6278,0.00000000,(5|19),0.00000000,(5|18),0.00000003,(6|19),0.00000005,(5|20),0.00000007,(4|19),0.00009191,(6|20),0.00016395,(4|18),0.00026163,(4|20),0.58968961,(6|18),
6279,0.00000000,(32|23),0.00000046,(33|23),0.00000446,(31|23),0.00001002,(32|24),0.00001664,(32|22),0.00034446,(31|22),0.00064628,(33|22),0.00382127,(31|24),0.00429206,(33|24),
6280,0.00708548,(38|7),0.02775330,(39|7),0.04243309,(39|6),0.06727336,(39|8),0.10252894,(38|6),0.10522951,(37|7),0.11160813,(38|8),0.19245514,(37|6),0.33000621,(37|8),
6281,0.01567061,(30|6),0.03338046,(31|6),0.04413939,(29|6),0.06718839,(31|7),0.07347925,(30|7),0.07838141,(29|7),0.20332895,(30|5),0.20960165,(29|5),0.23575059,(31|5),
6282,0.00000516,(35|44),0.00072618,(35|43),0.00398828,(36|44),0.01093413,(35|45),0.06457440,(34|44),0.06806422,(34|45),0.10248050,(34|43),0.20842098,(36|45),0.62229335,(36|43),
6283,0.00000019,(23|5),0.00022310,(23|6),0.00082878,(22|5),0.00151109,(24|5),0.00165761,(23|4),0.00196361,(24|6),0.00689547,(22|4),0.03705577,(22|6),0.06063512,(24|4),
6284,0.00114472,(19|26),0.00360969,(18|26),0.00859036,(20|26),0.01361181,(20|25),0.02304901,(19|25),0.02329943,(18|27),0.02362748,(18|25),0.02652966,(20|27),0.03534050,(19|27),
6285,0.00000003,(0|6),0.00000335,(0|7),0.00002093,(49|6),0.00002932,(0|5),0.00009509,(1|6),0.00075426,(1|7),0.00568270,(49|5),0.01147958,(1|5),0.36823601,(49|7),
6286,0.00000003,(0|6),0.00000335,(0|7),0.00002093,(49|6),0.00002932,(0|5),0.00009509,(1|6),0.00075426,(1|7),0.00568270,(49|5),0.01147958,(1|5),0.36823601,(49|7),
6287,0.00000000,(36|14),0.00000000,(36|13),0.00000004,(35|14),0.00000015,(37|14),0.00000098,(36|15),0.00000379,(37|13),0.00003643,(37|15),0.43854386,(35|15),0.66003925,(35|13),
6288,0.00000000,(10|8),0.00000057,(10|7),0.00000306,(11|8),0.00000716,(10|9),0.00001557,(9|8),0.00012955,(9|7),0.00226748,(9|9),0.00972173,(11|7),0.01876474,(11|9),
6289,0.00000000,(2|26),0.00000000,(2|27),0.00000007,(1|26),0.00000007,(2|25),0.00000011,(3|26),0.00005198,(1|25),0.00009038,(3|27),0.00040203,(3|25),0.00056933,(1|27),
629,0.00000000,(8|12),0.00000018,(8|13),0.00000023,(9|12),0.00000101,(7|12),0.00001491,(8|11),0.00015358,(7|13),0.00054125,(9|13),0.00134882,(9|11),0.00311940,(7|11),
6290,0.00000000,(10|8),0.00000057,(10|7),0.00000306,(11|8),0.00000716,(10|9),0.00001557,(9|8),0.00012955,(9|7),0.00226748,(9|9),0.00972173,(11|7),0.01876474,(11|9),
6291,0.00281109,(31|13),0.00382911,(30|13),0.00694302,(31|14),0.00873503,(30|12),0.00924067,(31|12),0.01452172,(30|14),0.02682810,(32|13),0.03761624,(32|12),0.04864252,(32|14),
6292,0.00000000,(36|14),0.00000000,(36|13),0.00000004,(35|14),0.00000015,(37|14),0.00000098,(36|15),0.00000379,(37|13),0.00003643,(37|15),0.43854386,(35|15),0.66003925,(35|13),
6293,0.00192624,(38|23),0.00438714,(37|23),0.09780160,(37|22),0.10578651,(38|22),0.12356804,(38|24),0.15899412,(37|24),0.53387173,(39|23),0.54023673,(39|22),0.55388080,(39|24),
6294,0.00001562,(34|5),0.00624953,(34|4),0.01250082,(35|5),0.01318819,(34|6),0.01731350,(33|5),0.04790324,(33|4),0.12927707,(35|4),0.66499478,(35|6),0.97044718,(33|6),
6295,0.00000000,(2|26),0.00000000,(2|27),0.00000007,(1|26),0.00000007,(2|25),0.00000011,(3|26),0.00005198,(1|25),0.00009038,(3|27),0.00040203,(3|25),0.00056933,(1|27),
6296,0.00047451,(10|27),0.00962022,(10|28),0.02838075,(11|28),0.02979297,(9|28),0.03447053,(9|27),0.04257585,(10|26),0.04810429,(11|27),0.06069212,(9|26),0.06760057,(11|26),
6297,0.00000000,(5|6),0.00000000,(5|7),0.00000010,(6|7),0.00000059,(4|7),0.00005454,(4|6),0.71415633,(6|6),0.97513825,(4|5),0.98921448,(6|5),0.99617535,(5|5),
6298,0.03961220,(6|14),0.04897985,(5|14),0.06249669,(6|15),0.09591507,(7|15),0.09729899,(5|15),0.09991257,(7|14),0.10850274,(5|13),0.17163271,(6|13),0.21183433,(7|13),
6299,0.00048116,(17|25),0.00105746,(18|25),0.00385082,(17|26),0.00446209,(18|26),0.00522452,(17|24),0.00553926,(16|26),0.00696633,(18|24),0.01175778,(16|24),0.01180784,(16|25),
63,0.00000001,(41|46),0.00001241,(42|46),0.00001474,(40|46),0.00003289,(41|45),0.00012609,(41|47),0.00029443,(40|45),0.00162319,(40|47),0.00487382,(42|47),0.01348659,(42|45),
630,0.00000459,(28|2),0.00082945,(27|2),0.00090743,(28|3),0.00282436,(29|2),0.02086083,(28|1),0.07044478,(27|3),0.09872856,(29|3),0.22708489,(27|1),0.86957836,(29|1),
6300,0.00000000,(28|39),0.00000344,(28|38),0.00000816,(29|39),0.00001954,(27|39),0.00005370,(28|40),0.00103823,(29|38),0.00545133,(27|38),0.00844446,(27|40),0.04633069,(29|40),
6301,0.00114472,(19|26),0.00360969,(18|26),0.00859036,(20|26),0.01361181,(20|25),0.02304901,(19|25),0.02329943,(18|27),0.02362748,(18|25),0.02652966,(20|27),0.03534050,(19|27),
6302,0.00544229,(30|6),0.00977659,(30|7),0.05313066,(31|7),0.05506034,(29|7),0.05679766,(29|6),0.12323800,(31|6),0.12802086,(30|5),0.26556473,(29|5),0.47264849,(31|5),
6303,0.00708548,(38|7),0.02775330,(39|7),0.04243309,(39|6),0.06727336,(39|8),0.10252894,(38|6),0.10522951,(37|7),0.11160813,(38|8),0.19245514,(37|6),0.33000621,(37|8),
6304,0.00013725,(37|46),0.00534523,(36|46),0.00759087,(37|45),0.00789591,(37|47),0.02175732,(38|46),0.03172840,(38|47),0.04632413,(38|45),0.07528355,(36|47),0.38404044,(36|45),
6305,0.02813737,(35|2),0.06509465,(35|1),0.07148858,(36|1),0.09006949,(36|2),0.16317190,(34|1),0.26964232,(34|2),0.47801502,(35|3),0.51060082,(34|3),0.51852922,(36|3),
6306,0.00000000,(46|30),0.00000001,(47|30),0.00000385,(46|31),0.00001078,(46|29),0.00019636,(45|30),0.00052972,(47|29),0.00264460,(45|29),0.00773683,(47|31),0.02995117,(45|31),
6307,0.00231423,(26|14),0.00839544,(26|13),0.01681133,(25|14),0.01869039,(25|15),0.02777978,(26|15),0.05928721,(27|13),0.07084566,(27|14),0.07110981,(25|13),0.08070123,(27|15),
6308,0.01174209,(15|7),0.03878389,(14|7),0.08862389,(16|8),0.09146351,(16|7),0.09200181,(15|8),0.09663936,(14|6),0.10690533,(14|8),0.14068667,(15|6),0.29631430,(16|6),
6309,0.00518404,(30|6),0.02178451,(30|7),0.03798544,(31|6),0.04672823,(31|7),0.04800775,(29|7),0.05600293,(29|6),0.14268399,(30|5),0.25830589,(31|5),0.26157656,(29|5),
631,0.00000000,(48|42),0.00000773,(48|43),0.00002157,(47|42),0.00004238,(48|41),0.00018569,(49|42),0.00029509,(47|43),0.00354519,(47|41),0.00600985,(49|41),0.00845820,(49|43),
6310,0.00000000,(17|15),0.00000001,(18|15),0.00000018,(17|16),0.00000074,(16|15),0.00000299,(17|14),0.00027664,(16|14),0.00040889,(18|14),0.00046763,(16|16),0.98672509,(18|16),
6311,0.02145621,(25|25),0.02393343,(24|24),0.03407398,(25|24),0.05077994,(26|24),0.09236034,(26|25),0.11475102,(24|26),0.16055196,(25|26),0.16219682,(26|26),0.20557041,(24|25),
6312,0.00708548,(38|7),0.02775330,(39|7),0.04243309,(39|6),0.06727336,(39|8),0.10252894,(38|6),0.10522951,(37|7),0.11160813,(38|8),0.19245514,(37|6),0.33000621,(37|8),
6313,0.04862533,(48|39),0.04915859,(47|40),0.06333612,(47|39),0.07366693,(48|38),0.08506699,(48|40),0.08520872,(49|40),0.08549978,(47|38),0.10517240,(49|38),0.18692307,(49|39),
6314,0.00048116,(17|25),0.00105746,(18|25),0.00385082,(17|26),0.00446209,(18|26),0.00522452,(17|24),0.00553926,(16|26),0.00696633,(18|24),0.01175778,(16|24),0.01180784,(16|25),
6315,0.00000000,(40|37),0.00000515,(40|36),0.00001478,(40|38),0.00002006,(41|37),0.00016586,(39|37),0.00089347,(39|38),0.00121088,(41|36),0.00805774,(39|36),0.04540359,(41|38),
6316,0.00002138,(36|3),0.00398628,(35|3),0.01064112,(36|4),0.02195382,(36|2),0.03320955,(37|3),0.11860412,(37|4),0.20037149,(35|4),0.21041772,(37|2),0.21659537,(35|2),
6317,0.00000000,(34|10),0.00000977,(35|10),0.00001448,(34|11),0.00002362,(33|10),0.00004592,(34|9),0.00073775,(35|9),0.00136537,(33|9),0.00313945,(35|11),0.00333403,(33|11),
6318,0.00000000,(40|37),0.00000515,(40|36),0.00001478,(40|38),0.00002006,(41|37),0.00016586,(39|37),0.00089347,(39|38),0.00121088,(41|36),0.00805774,(39|36),0.04540359,(41|38),
6319,0.00742229,(8|49),0.00784145,(7|49),0.02097380,(9|49),0.04213508,(7|48),0.04451720,(9|0),0.04651821,(8|48),0.06214506,(7|0),0.08159168,(9|48),0.10140888,(8|0),
632,0.00000019,(23|5),0.00022310,(23|6),0.00082878,(22|5),0.00151109,(24|5),0.00165761,(23|4),0.00196361,(24|6),0.00689547,(22|4),0.03705577,(22|6),0.06063512,(24|4),
6320,0.00000000,(5|6),0.00000000,(5|7),0.00000010,(6|7),0.00000059,(4|7),0.00005454,(4|6),0.71415633,(6|6),0.97513825,(4|5),0.98921448,(6|5),0.99617535,(5|5),
6321,0.00000000,(5|19),0.00000000,(5|18),0.00000003,(6|19),0.00000005,(5|20),0.00000007,(4|19),0.00009191,(6|20),0.00016395,(4|18),0.00026163,(4|20),0.58968961,(6|18),
6322,0.00099066,(1|3),0.00600732,(0|3),0.05044945,(0|2),0.08289652,(0|4),0.09291603,(1|4),0.09676859,(2|2),0.10215285,(1|2),0.21473963,(2|3),0.27510206,(2|4),
6323,0.00339408,(14|31),0.00683063,(13|32),0.04946411,(14|32),0.07180003,(13|31),0.07521426,(14|30),0.09722352,(15|31),0.10735805,(13|30),0.15557289,(15|30),0.19778823,(15|32),
6324,0.00000000,(5|19),0.00000000,(5|18),0.00000003,(6|19),0.00000005,(5|20),0.00000007,(4|19),0.00009191,(6|20),0.00016395,(4|18),0.00026163,(4|20),0.58968961,(6|18),
6325,0.00000041,(24|43),0.00001668,(23|43),0.00012973,(25|43),0.00038326,(24|44),0.01231747,(24|42),0.01623388,(25|44),0.11671911,(23|42),0.14803024,(23|44),0.87414533,(25|42),
6326,0.01541833,(11|44),0.02400077,(12|43),0.03915422,(10|44),0.04249042,(12|44),0.04855850,(10|45),0.07484169,(10|43),0.09160541,(11|43),0.11825174,(11|45),0.36197155,(12|45),
6327,0.01174209,(15|7),0.03878389,(14|7),0.08862389,(16|8),0.09146351,(16|7),0.09200181,(15|8),0.09663936,(14|6),0.10690533,(14|8),0.14068667,(15|6),0.29631430,(16|6),
6328,0.01807678,(43|45),0.05429000,(44|44),0.09920260,(43|46),0.09948764,(43|44),0.10260857,(42|44),0.10791903,(44|45),0.15253510,(42|45),0.27364483,(44|46),0.47719231,(42|46),
6329,0.01884545,(10|0),0.01919694,(10|49),0.08245689,(11|49),0.09479812,(11|0),0.10671828,(9|49),0.11657720,(10|1),0.16592320,(9|0),0.18309730,(11|1),0.23504667,(9|1),
633,0.00000000,(26|31),0.00000392,(26|30),0.00000401,(27|31),0.00005762,(26|32),0.00021972,(25|31),0.00097679,(27|30),0.00346459,(25|32),0.00763442,(27|32),0.00985263,(25|30),
6330,0.00000003,(37|32),0.00003777,(38|32),0.00004977,(37|31),0.00025222,(36|32),0.00060095,(37|33),0.00237769,(38|33),0.00321229,(36|31),0.00413093,(38|31),0.00598021,(36|33),
6331,0.00281109,(31|13),0.00382911,(30|13),0.00694302,(31|14),0.00873503,(30|12),0.00924067,(31|12),0.01452172,(30|14),0.02682810,(32|13),0.03761624,(32|12),0.04864252,(32|14),
6332,0.00000000,(39|25),0.00000000,(39|24),0.00000002,(40|25),0.00000064,(38|25),0.00000190,(39|26),0.00004903,(40|26),0.00007340,(40|24),0.00290269,(38|26),0.45401511,(38|24),
6333,0.01018672,(21|1),0.02816077,(21|2),0.08163011,(22|2),0.09649101,(20|1),0.10506232,(20|2),0.11935288,(22|1),0.21159064,(21|0),0.33049998,(20|0),0.33994763,(22|0),
6334,0.03638476,(5|14),0.03707461,(6|15),0.06810940,(4|15),0.11197574,(5|13),0.11971727,(5|15),0.13979841,(6|14),0.19704365,(6|13),0.55541621,(4|13),0.55555560,(4|14),
6335,0.00000019,(23|5),0.00022310,(23|6),0.00082878,(22|5),0.00151109,(24|5),0.00165761,(23|4),0.00196361,(24|6),0.00689547,(22|4),0.03705577,(22|6),0.06063512,(24|4),
6336,0.00422700,(35|42),0.09666892,(34|42),0.11961052,(35|41),0.13186902,(34|43),0.16024068,(34|41),0.22147927,(36|41),0.26354025,(36|42),0.48546332,(36|43),0.48999460,(35|43),
6337,0.01248315,(36|21),0.05742429,(37|21),0.07488911,(35|21),0.07616086,(35|22),0.08150490,(37|20),0.08641880,(36|22),0.10759288,(37|22),0.12587877,(36|20),0.13822695,(35|20),
6338,0.00055750,(4|0),0.00644841,(3|0),0.02984476,(5|1),0.03764381,(5|0),0.04088947,(4|1),0.09214161,(4|49),0.10029400,(3|49),0.10892087,(5|49),0.19926655,(3|1),
6339,0.00245054,(6|41),0.01662690,(7|41),0.03999625,(5|42),0.04256325,(6|42),0.04552927,(6|40),0.04648946,(7|42),0.05018248,(5|40),0.05227782,(5|41),0.06650720,(7|40),
634,0.00000000,(8|12),0.00000018,(8|13),0.00000023,(9|12),0.00000101,(7|12),0.00001491,(8|11),0.00015358,(7|13),0.00054125,(9|13),0.00134882,(9|11),0.00311940,(7|11),
6340,0.00000000,(36|14),0.00000000,(36|13),0.00000004,(35|14),0.00000015,(37|14),0.00000098,(36|15),0.00000379,(37|13),0.00003643,(37|15),0.43854386,(35|15),0.66003925,(35|13),
6341,0.00000000,(3|41),0.00000108,(4|41),0.00000222,(3|40),0.00000440,(3|42),0.00002476,(2|41),0.00025587,(4|40),0.00050524,(2|40),0.00171004,(2|42),0.04039694,(4|42),
6342,0.00711954,(7|42),0.01620978,(7|41),0.01879828,(6|41),0.04127685,(7|43),0.04420229,(6|42),0.07430087,(8|41),0.08538167,(6|43),0.09222365,(8|42),0.12743717,(8|43),
6343,0.06071541,(5|13),0.12277609,(6|14),0.12502973,(5|14),0.13420975,(6|13),0.14633206,(6|12),0.37912712,(5|12),0.55343811,(4|12),0.55541621,(4|13),0.55555560,(4|14),
6344,0.04052509,(13|2),0.07868561,(13|3),0.08765363,(14|1),0.10111411,(14|3),0.10905724,(12|3),0.11823502,(13|1),0.15957170,(12|2),0.17493655,(14|2),0.21472434,(12|1),
6345,0.00569683,(40|7),0.02952776,(40|6),0.03726279,(40|8),0.03855683,(39|6),0.05093942,(39|7),0.06505050,(41|8),0.06999108,(39|8),0.07228220,(41|7),0.11066264,(41|6),
6346,0.00000000,(20|40),0.00000001,(20|41),0.00000010,(21|40),0.00000174,(19|40),0.00000252,(20|39),0.00003593,(21|41),0.00014486,(21|39),0.00079656,(19|39),0.02168158,(19|41),
6347,0.00189501,(35|2),0.05241431,(35|1),0.10404208,(34|1),0.11827547,(36|1),0.14037869,(36|2),0.27088200,(34|2),0.48487621,(35|3),0.51086029,(34|3),0.52392517,(36|3),
6348,0.00043631,(3|37),0.00974000,(3|36),0.01131483,(4|37),0.01390534,(4|36),0.03558701,(4|38),0.05039105,(3|38),0.07609041,(2|36),0.08184936,(2|37),0.27910831,(2|38),
6349,0.00099066,(1|3),0.00600732,(0|3),0.05044945,(0|2),0.08289652,(0|4),0.09291603,(1|4),0.09676859,(2|2),0.10215285,(1|2),0.21473963,(2|3),0.27510206,(2|4),
635,0.00000190,(32|36),0.00006986,(31|36),0.00152774,(31|35),0.00159258,(31|37),0.00189162,(33|36),0.00504836,(32|37),0.04557579,(32|35),0.05888364,(33|37),0.20088099,(33|35),
6350,0.05505765,(12|2),0.07061062,(12|3),0.08359634,(13|2),0.10695690,(13|3),0.12657005,(11|2),0.13446969,(11|3),0.19047169,(13|1),0.19651546,(12|1),0.20217668,(11|1),
6351,0.02813737,(35|2),0.06509465,(35|1),0.07148858,(36|1),0.09006949,(36|2),0.16317190,(34|1),0.26964232,(34|2),0.47801502,(35|3),0.51060082,(34|3),0.51852922,(36|3),
6352,0.01637869,(47|39),0.04402345,(47|40),0.04813974,(48|39),0.07416116,(47|38),0.07598593,(48|40),0.08958337,(48|38),0.09845470,(46|38),0.13636887,(46|40),0.14120291,(46|39),
6353,0.00000000,(10|8),0.00000057,(10|7),0.00000306,(11|8),0.00000716,(10|9),0.00001557,(9|8),0.00012955,(9|7),0.00226748,(9|9),0.00972173,(11|7),0.01876474,(11|9),
6354,0.00047451,(10|27),0.00962022,(10|28),0.02838075,(11|28),0.02979297,(9|28),0.03447053,(9|27),0.04257585,(10|26),0.04810429,(11|27),0.06069212,(9|26),0.06760057,(11|26),
6355,0.00000005,(30|42),0.00000289,(30|43),0.00000633,(31|42),0.00016374,(30|41),0.00053574,(29|42),0.00208529,(31|41),0.02595802,(29|41),0.38839316,(29|43),0.78339571,(31|43),
6356,0.00000000,(20|34),0.00000002,(19|34),0.00000952,(21|34),0.00001580,(20|35),0.00002288,(20|33),0.00022025,(19|33),0.00130750,(19|35),0.00200504,(21|35),0.00252917,(21|33),
6357,0.00000023,(21|44),0.00013004,(22|44),0.00044214,(21|43),0.00054202,(22|43),0.00073775,(20|44),0.00288378,(21|45),0.04365980,(20|43),0.07726564,(20|45),0.16942358,(22|45),
6358,0.06733695,(36|46),0.09730973,(37|47),0.09826635,(37|45),0.10108107,(37|46),0.12498231,(36|47),0.34046159,(35|46),0.36899578,(35|47),0.38853953,(36|45),0.51965918,(35|45),
6359,0.00000000,(20|34),0.00000002,(19|34),0.00000952,(21|34),0.00001580,(20|35),0.00002288,(20|33),0.00022025,(19|33),0.00130750,(19|35),0.00200504,(21|35),0.00252917,(21|33),
636,0.00000000,(10|8),0.00000057,(10|7),0.00000306,(11|8),0.00000716,(10|9),0.00001557,(9|8),0.00012955,(9|7),0.00226748,(9|9),0.00972173,(11|7),0.01876474,(11|9),
6360,0.00339408,(14|31),0.00683063,(13|32),0.04946411,(14|32),0.07180003,(13|31),0.07521426,(14|30),0.09722352,(15|31),0.10735805,(13|30),0.15557289,(15|30),0.19778823,(15|32),
6361,0.00422700,(35|42),0.09666892,(34|42),0.11961052,(35|41),0.13186902,(34|43),0.16024068,(34|41),0.22147927,(36|41),0.26354025,(36|42),0.48546332,(36|43),0.48999460,(35|43),
6362,0.00570778,(18|3),0.02435766,(19|4),0.06644447,(19|3),0.12337919,(19|2),0.13455353,(18|4),0.20165598,(18|2),0.50655914,(17|4),0.51847167,(17|3),0.54166996,(17|2),
6363,0.00000000,(5|19),0.00000000,(5|18),0.00000003,(6|19),0.00000005,(5|20),0.00000007,(4|19),0.00009191,(6|20),0.00016395,(4|18),0.00026163,(4|20),0.58968961,(6|18),
6364,0.01337308,(24|2),0.08420710,(23|3),0.10744141,(23|2),0.11091696,(23|1),0.23233172,(24|3),0.34535312,(25|1),0.35181659,(24|1),0.67083925,(25|2),0.78010154,(25|3),
6365,0.00013725,(37|46),0.00534523,(36|46),0.00759087,(37|45),0.00789591,(37|47),0.02175732,(38|46),0.03172840,(38|47),0.04632413,(38|45),0.07528355,(36|47),0.38404044,(36|45),
6366,0.01567061,(30|6),0.03338046,(31|6),0.04413939,(29|6),0.06718839,(31|7),0.07347925,(30|7),0.07838141,(29|7),0.20332895,(30|5),0.20960165,(29|5),0.23575059,(31|5),
6367,0.00000005,(30|31),0.00003027,(29|31),0.00007677,(30|32),0.00010147,(30|30),0.00056468,(31|31),0.00235083,(29|30),0.00592547,(31|32),0.00906755,(31|30),0.01725460,(29|32),
6368,0.04537585,(10|4),0.07920374,(10|5),0.09825629,(11|5),0.09833118,(11|4),0.12623499,(10|3),0.17229522,(11|3),0.20359503,(9|3),0.29769688,(9|5),0.43643665,(9|4),
6369,0.01174209,(15|7),0.03878389,(14|7),0.08862389,(16|8),0.09146351,(16|7),0.09200181,(15|8),0.09663936,(14|6),0.10690533,(14|8),0.14068667,(15|6),0.29631430,(16|6),
637,0.00000000,(10|8),0.00000057,(10|7),0.00000306,(11|8),0.00000716,(10|9),0.00001557,(9|8),0.00012955,(9|7),0.00226748,(9|9),0.00972173,(11|7),0.01876474,(11|9),
6370,0.00138974,(16|12),0.10465255,(15|12),0.17612229,(16|13),0.24696620,(17|12),0.40652153,(16|11),0.42841536,(15|13),0.58889967,(15|11),0.78084165,(17|13),0.96301299,(17|11),
6371,0.00231423,(26|14),0.00839544,(26|13),0.01681133,(25|14),0.01869039,(25|15),0.02777978,(26|15),0.05928721,(27|13),0.07084566,(27|14),0.07110981,(25|13),0.08070123,(27|15),
6372,0.00161056,(8|42),0.00178433,(8|41),0.00544101,(7|42),0.01145303,(9|42),0.01873012,(9|43),0.02889893,(9|41),0.05564685,(7|41),0.05654973,(8|43),0.08971235,(7|43),
6373,0.00000000,(26|31),0.00000392,(26|30),0.00000401,(27|31),0.00005762,(26|32),0.00021972,(25|31),0.00097679,(27|30),0.00346459,(25|32),0.00763442,(27|32),0.00985263,(25|30),
6374,0.00000000,(5|19),0.00000000,(5|18),0.00000003,(6|19),0.00000005,(5|20),0.00000007,(4|19),0.00009191,(6|20),0.00016395,(4|18),0.00026163,(4|20),0.58968961,(6|18),
6375,0.00000000,(39|25),0.00000000,(39|24),0.00000002,(40|25),0.00000064,(38|25),0.00000190,(39|26),0.00004903,(40|26),0.00007340,(40|24),0.00290269,(38|26),0.45401511,(38|24),
