Product ID : 7875 # of JPs covered : 1 : 426 : Tax Prep-Foreign Individual, 
pr_000828251,0.099082,0.228255
us_000614433,0.099082,0.228665
us_000548508,0.099082,0.229209
us_000523179,0.099082,0.229241
pr_000718766,0.099082,0.230351
pr_001141555,0.099082,0.233135
us_000524752,0.099082,0.235643
pr_001089812,0.099082,0.236718
pr_001687499,0.099082,0.240731
us_000572102,0.099082,0.242909
us_000521924,0.099082,0.243153
us_000536960,0.099082,0.243340
pr_001155495,0.099082,0.252113
us_000480375,0.099082,0.252447
us_000593460,0.099082,0.254712
pr_001090706,0.099082,0.275890
us_000572683,0.099082,0.278782
pr_001159430,0.099082,0.291154
pr_001117987,0.099082,0.295882
us_000542217,0.099082,0.340329
us_000510445,0.099082,0.342440
us_000541161,0.099082,0.389388
pr_000772448,0.099082,0.392559
pr_001861301,0.099082,0.434122
us_000197895,0.099082,0.450445
us_000558396,0.099082,0.466718
us_000571169,0.099082,0.519175
pr_000724494,0.099082,0.569391
pr_000723327,0.099082,0.584713
us_000475103,0.099082,0.621365
us_000529940,0.099082,0.685427
pr_000721526,0.099082,0.719471
us_000524153,0.099082,0.789447
us_000584637,0.099082,0.830044
us_000465228,0.099082,0.839795
pr_001565723,0.099082,1.048411
pr_001563439,0.099082,1.050720
pr_001561009,0.099082,1.054564
pr_001561225,0.099082,1.054708
pr_001565700,0.099082,1.054983
pr_001572994,0.099082,1.055969
pr_001562003,0.099082,1.056428
pr_001572864,0.099082,1.056519
pr_001574256,0.099082,1.058893
pr_001571836,0.099082,1.060705
pr_001570513,0.099082,1.060705
pr_001576114,0.099082,1.060705
pr_001575418,0.099082,1.061564
pr_001572142,0.099082,1.066957
pr_001319974,0.099082,1.070778
pr_001567549,0.099082,1.072739
pr_001568686,0.099082,1.083691
pr_001487181,0.099082,1.094804
us_000528350,0.099082,1.113951
pr_001573460,0.099082,1.116909
pr_001564684,0.099082,1.119408
pr_001576926,0.099082,1.134838
pr_001566409,0.099082,1.147500
pr_001572518,0.099082,1.216653
us_000601180,0.098435,0.029197
us_000553677,0.098435,0.030338
us_000516920,0.098435,0.173802
us_000548181,0.098435,0.194111
pr_001264384,0.098435,0.205092
us_000539178,0.098435,0.211502
us_000537075,0.098435,0.213400
us_000570423,0.098435,0.213677
us_000546132,0.098435,0.213884
us_000507850,0.098435,0.214483
us_000548190,0.098435,0.215326
pr_001325682,0.098435,0.216515
pr_001274382,0.098435,0.217436
us_000508456,0.098435,0.221483
us_000535945,0.098435,0.222827
us_000539869,0.098435,0.223758
us_000533127,0.098435,0.223913
us_000513431,0.098435,0.223946
us_000542130,0.098435,0.224563
us_000512609,0.098435,0.224838
us_000528241,0.098435,0.225091
us_000521266,0.098435,0.225564
us_000579973,0.098435,0.225945
us_000516531,0.098435,0.226122
us_000534837,0.098435,0.226146
pr_001325085,0.098435,0.226257
us_000516325,0.098435,0.227827
us_000513262,0.098435,0.230910
us_000516587,0.098435,0.231016
pr_001318405,0.098435,0.231567
us_000541351,0.098435,0.231799
us_000542132,0.098435,0.231876
pr_001322012,0.098435,0.233554
us_000521344,0.098435,0.234595
us_000528752,0.098435,0.234895
pr_001264867,0.098435,0.235982
us_000520481,0.098435,0.240492
us_000575232,0.098435,0.244694
us_000541347,0.098435,0.247082
us_000488347,0.098435,0.247919
pr_001467192,0.098435,0.252767
pr_001234145,0.098435,0.254163
us_000544222,0.098435,0.265557
us_000539090,0.098435,0.270661
us_000569488,0.098435,0.279418
us_000570581,0.098435,0.283692
us_000545153,0.098435,0.300405
pr_001192546,0.094889,0.000000
pr_001280906,0.094889,0.000000
pr_002121424,0.094889,0.000000
pr_001885061,0.094889,0.000000
pr_001254618,0.094889,0.000000
pr_001796159,0.094889,0.000000
pr_001494409,0.094889,0.000000
pr_001785178,0.094889,0.000000
pr_001373685,0.094889,0.000000
pr_002006101,0.094889,0.000000
pr_002250011,0.094889,0.000000
pr_001204543,0.094889,0.000000
pr_001209007,0.094889,0.000000
pr_001356587,0.094889,0.000000
pr_001211440,0.094889,0.000000
pr_001259270,0.094889,0.000000
pr_001336863,0.094889,0.000000
pr_001275428,0.094889,0.000000
pr_001208363,0.094889,0.000000
pr_001892734,0.094889,0.000000
pr_001384874,0.094889,0.000000
pr_001894180,0.094889,0.000000
pr_000923390,0.094889,0.000000
pr_001775085,0.094889,0.000000
pr_001274602,0.094889,0.000000
pr_001282669,0.094889,0.000000
pr_001279289,0.094889,0.000000
pr_001277929,0.094889,0.000000
pr_001968881,0.094889,0.000000
us_000613150,0.094889,0.000000
us_000613590,0.094889,0.000001
us_000615511,0.094889,0.000122
us_000606847,0.094889,0.000312
us_000618497,0.094889,0.000373
us_000580799,0.094889,0.000978
us_000600241,0.094889,0.001229
pr_001344850,0.094889,0.001703
pr_001261734,0.094889,0.001860
pr_001367295,0.094889,0.002478
pr_001276549,0.094889,0.002478
pr_001358184,0.094889,0.002478
us_000506382,0.094889,0.003120
pr_001284391,0.094889,0.003556
pr_001442879,0.094889,0.003741
pr_001230687,0.094889,0.004262
pr_001273380,0.094889,0.004623
pr_001210525,0.094889,0.004623
pr_001234346,0.094889,0.004623
pr_001373807,0.094889,0.004623
pr_001205802,0.094889,0.004623
pr_001357009,0.094889,0.004623
pr_001313509,0.094889,0.004623
pr_001440467,0.094889,0.005314
pr_001201860,0.094889,0.006558
pr_001210511,0.094889,0.006558
pr_001275946,0.094889,0.008659
pr_001446821,0.094889,0.008851
us_000536940,0.094889,0.010998
us_000539536,0.094889,0.012692
pr_001361006,0.094889,0.016288
us_000513893,0.094889,0.018958
pr_001270596,0.094889,0.019384
pr_001433223,0.094889,0.019864
pr_001336210,0.094889,0.020911
pr_001311689,0.094889,0.020911
pr_001422483,0.094889,0.021222
us_000582567,0.094889,0.025685
us_000607511,0.094889,0.030051
pr_001482543,0.094889,0.030091
us_000612304,0.094889,0.289858
us_000546252,0.094889,0.350356
us_000612152,0.094889,0.385376
us_000611895,0.094889,0.397872
us_000540061,0.094889,0.417581
us_000585469,0.094889,0.444014
us_000567496,0.094889,0.452332
us_000561296,0.094889,0.466742
us_000554434,0.094889,0.488283
us_000612240,0.094889,0.647956
us_000621437,0.094889,0.679938
us_000532938,0.094889,0.683363
us_000561640,0.094889,0.690698
us_000511561,0.094889,0.701017
us_000563299,0.094889,0.703498
pr_000774364,0.094135,0.000000
pr_000814673,0.094135,0.000000
pr_001413771,0.094135,0.000000
pr_000766086,0.094135,0.000000
us_000588186,0.094135,0.000000
us_000450839,0.094135,0.000000
us_000537029,0.094135,0.000000
us_000577125,0.094135,0.002538
us_000586072,0.094135,0.005236
us_000591762,0.094135,0.011824
us_000560739,0.094135,0.015288
us_000555106,0.094135,0.016166
us_000524607,0.094135,0.017877
us_000553316,0.094135,0.027438
pr_002221549,0.094135,0.030527
us_000566561,0.093950,0.000000
pr_000601863,0.093950,0.000000
us_000619144,0.093950,0.000043
us_000596923,0.093950,0.000238
pr_001537685,0.093950,0.000334
pr_001553866,0.093950,0.000596
us_000601140,0.093950,0.000768
us_000565378,0.093950,0.041890
us_000600712,0.093950,0.063356
us_000612151,0.093950,0.092500
us_000555700,0.093950,0.120678
us_000540293,0.093950,0.123933
us_000533710,0.093950,0.125164
us_000513328,0.093950,0.134449
us_000528903,0.093950,0.134708
us_000504180,0.093950,0.136563
us_000524615,0.093950,0.136920
pr_001177506,0.093950,0.137187
us_000556361,0.093950,0.138104
us_000512084,0.093950,0.138129
pr_001334033,0.093950,0.138674
us_000541455,0.093950,0.139026
us_000562799,0.093950,0.140493
us_000561804,0.093950,0.141180
pr_001545374,0.093950,0.141791
pr_001199356,0.093950,0.142955
pr_001231949,0.093950,0.144200
us_000531157,0.093950,0.145306
pr_001429323,0.093950,0.147795
us_000472449,0.093290,0.000000
us_000500298,0.093290,0.000000
pr_001062309,0.093290,0.000000
pr_001007868,0.093290,0.000000
pr_001057034,0.093290,0.000000
pr_001018767,0.093290,0.000000
pr_000846096,0.093290,0.000000
pr_001149644,0.093290,0.000000
pr_001052713,0.093290,0.000000
pr_001054097,0.093290,0.000000
pr_001058940,0.093290,0.000000
pr_001054535,0.093290,0.000000
pr_000944653,0.093290,0.000000
pr_001616949,0.093290,0.000000
pr_001053949,0.093290,0.000000
pr_001105485,0.093290,0.000000
pr_001099698,0.093290,0.000000
pr_002110706,0.093290,0.000000
pr_000937670,0.093290,0.000000
pr_001051304,0.093290,0.000000
pr_001086425,0.093290,0.000000
pr_000951424,0.093290,0.000000
pr_001131969,0.093290,0.000000
pr_001057858,0.093290,0.000000
pr_001141112,0.093290,0.000000
pr_001591462,0.093290,0.000000
pr_000936902,0.093290,0.000000
pr_001111759,0.093290,0.000000
pr_001151632,0.093290,0.000000
pr_001400846,0.093290,0.000000
pr_000956303,0.093290,0.000000
pr_000953524,0.093290,0.000000
pr_001134393,0.093290,0.000000
pr_000937974,0.093290,0.000000
pr_001151972,0.093290,0.000000
pr_000936987,0.093290,0.000000
pr_000784384,0.093290,0.000000
pr_001151569,0.093290,0.000000
pr_001054239,0.093290,0.000000
pr_001056917,0.093290,0.000000
us_000536322,0.093290,0.000000
us_000526709,0.093290,0.000000
us_000494938,0.093290,0.000001
us_000492426,0.093290,0.000001
us_000582444,0.093290,0.000001
us_000521881,0.093290,0.000001
us_000557904,0.093290,0.000002
us_000489418,0.093290,0.000002
us_000518722,0.093290,0.000002
us_000486479,0.093290,0.000002
us_000516243,0.093290,0.000003
us_000502080,0.093290,0.000004
us_000501010,0.093290,0.000004
pr_000890203,0.093290,0.000005
us_000513342,0.093290,0.000005
us_000558101,0.093290,0.000010
pr_000758149,0.093290,0.000012
us_000496491,0.093290,0.000013
pr_001076356,0.093290,0.000013
us_000484731,0.093290,0.000013
us_000521446,0.093290,0.000014
us_000501102,0.093290,0.000014
us_000503755,0.093290,0.000015
us_000508247,0.093290,0.000015
us_000510848,0.093290,0.000016
us_000518857,0.093290,0.000019
us_000478111,0.093290,0.000019
us_000521092,0.093290,0.000020
us_000544250,0.093290,0.000021
us_000599033,0.093290,0.000024
us_000540392,0.093290,0.000025
us_000599734,0.093290,0.000025
us_000492965,0.093290,0.000025
pr_000781908,0.093290,0.000027
pr_000849021,0.093290,0.000027
pr_000668281,0.093290,0.000027
pr_000668335,0.093290,0.000027
pr_000559736,0.093290,0.000027
pr_000871022,0.093290,0.000027
pr_000676299,0.093290,0.000027
pr_000825670,0.093290,0.000027
pr_001045648,0.093290,0.000027
us_000466640,0.093290,0.000028
us_000477479,0.093290,0.000029
us_000506546,0.093290,0.000032
us_000544388,0.093290,0.000034
us_000547049,0.093290,0.000037
us_000516990,0.093290,0.000038
us_000488535,0.093290,0.000039
us_000511867,0.093290,0.000041
us_000511668,0.093290,0.000041
us_000508589,0.093290,0.000043
us_000506325,0.093290,0.000044
us_000502874,0.093290,0.000045
us_000502213,0.093290,0.000045
us_000554244,0.093290,0.000047
us_000495965,0.093290,0.000048
us_000607763,0.093290,0.000050
us_000601582,0.093290,0.000050
us_000601997,0.093290,0.000050
us_000602751,0.093290,0.000050
us_000512525,0.093290,0.000050
us_000488725,0.093290,0.000051
us_000517960,0.093290,0.000052
us_000483332,0.093290,0.000053
us_000515375,0.093290,0.000057
us_000499027,0.093290,0.000058
us_000499341,0.093290,0.000059
us_000562118,0.093290,0.000060
us_000501082,0.093290,0.000061
us_000545610,0.093290,0.000066
us_000462225,0.093290,0.000066
us_000510837,0.093290,0.000072
us_000512113,0.093290,0.000074
us_000513393,0.093290,0.000079
us_000520797,0.093290,0.000086
us_000499301,0.093290,0.000089
us_000502714,0.093290,0.000090
pr_000944933,0.093290,0.000102
pr_000995781,0.093290,0.000102
pr_000946972,0.093290,0.000102
pr_001058002,0.093290,0.000102
pr_001135018,0.093290,0.000102
pr_001134269,0.093290,0.000102
pr_000936151,0.093290,0.000102
pr_001087112,0.093290,0.000102
pr_001074902,0.093290,0.000102
pr_000945419,0.093290,0.000102
pr_001138268,0.093290,0.000102
pr_001052991,0.093290,0.000102
pr_000938120,0.093290,0.000102
pr_000947699,0.093290,0.000102
pr_001058315,0.093290,0.000102
pr_001053672,0.093290,0.000102
pr_000955752,0.093290,0.000102
pr_001049934,0.093290,0.000102
pr_001198023,0.093290,0.000102
pr_001058430,0.093290,0.000102
pr_001054150,0.093290,0.000102
us_000575357,0.093290,0.000106
us_000479067,0.093290,0.000107
us_000481850,0.093290,0.000107
us_000534339,0.093290,0.000112
us_000576620,0.093290,0.000114
us_000596378,0.093290,0.000123
us_000497910,0.093290,0.000133
us_000130205,0.093290,0.000135
us_000523917,0.093290,0.000138
us_000501058,0.093290,0.000147
us_000541505,0.093290,0.000148
pr_000972489,0.093290,0.000159
us_000498324,0.093290,0.000198
us_000548189,0.093290,0.000199
us_000586134,0.093290,0.000200
us_000512458,0.093290,0.000211
us_000492237,0.093290,0.000229
us_000497188,0.093290,0.000266
us_000500577,0.093290,0.000270
pr_000748635,0.093290,0.000386
us_000463142,0.093290,0.000531
pr_000662050,0.093290,0.000557
us_000575687,0.093290,0.000760
pr_000187149,0.093290,0.000929
pr_001928289,0.093290,0.001049
us_000126110,0.093290,0.001520
pr_002193077,0.093290,0.001721
pr_002199038,0.093290,0.001721
pr_000857766,0.093290,0.001742
pr_002115395,0.093290,0.001778
pr_000171906,0.093290,0.001812
pr_000953595,0.093290,0.001872
us_000583902,0.093290,0.001905
pr_001024383,0.093290,0.002115
pr_000582012,0.093290,0.002240
pr_000867770,0.093290,0.002367
pr_000298310,0.093290,0.002367
pr_000172359,0.093290,0.002367
pr_000281810,0.093290,0.002367
pr_000488149,0.093290,0.002374
pr_001896145,0.093290,0.002590
us_000472168,0.093290,0.002596
us_000487195,0.093290,0.002620
pr_000263726,0.093290,0.002791
us_000472389,0.093290,0.002940
pr_000730922,0.093290,0.002990
us_000513115,0.093290,0.003209
pr_001914135,0.093290,0.003411
us_000471173,0.093290,0.003722
pr_001393038,0.093290,0.004248
pr_001923978,0.093290,0.004523
pr_000830155,0.093290,0.004584
pr_000676471,0.093290,0.004599
pr_001011958,0.093290,0.004673
us_000475090,0.093290,0.004726
pr_000586095,0.093290,0.004901
pr_000645491,0.093290,0.005004
us_000489116,0.093290,0.005293
pr_000979696,0.093290,0.005403
pr_002088909,0.093290,0.005403
pr_001660259,0.093290,0.005403
pr_002078461,0.093290,0.005403
pr_002085102,0.093290,0.005403
pr_000898474,0.093290,0.005403
pr_000725313,0.093290,0.005403
pr_002079349,0.093290,0.005403
pr_002085340,0.093290,0.005403
pr_002077389,0.093290,0.005403
pr_000952439,0.093290,0.005403
pr_002149068,0.093290,0.005403
pr_002085407,0.093290,0.005403
pr_001924725,0.093290,0.005403
pr_001683262,0.093290,0.005487
pr_001945484,0.093290,0.005945
pr_000641890,0.093290,0.006378
pr_000859950,0.093290,0.006378
pr_000845443,0.093290,0.006378
pr_001973177,0.093290,0.006407
pr_000261760,0.093290,0.007062
pr_000730129,0.093290,0.007524
pr_001659953,0.093290,0.009081
pr_001138371,0.093290,0.009192
pr_002144779,0.093290,0.009634
pr_000630025,0.093290,0.009782
pr_000129416,0.093290,0.009867
pr_001946098,0.093290,0.010119
pr_000856757,0.093290,0.010748
us_000473834,0.093290,0.012582
pr_001122303,0.093290,0.015006
us_000494842,0.093290,0.015928
pr_001689792,0.093290,0.017509
pr_002077667,0.093290,0.018051
pr_001662075,0.093290,0.018513
pr_000627809,0.093290,0.025626
pr_000250653,0.093290,0.026923
us_000601792,0.093290,0.035995
pr_000514478,0.093290,0.039751
us_000502373,0.093290,0.045055
pr_000952999,0.093290,0.052405
pr_000685791,0.093290,0.058209
us_000472273,0.093290,0.070252
us_000574176,0.093290,0.076063
us_000562551,0.093290,0.112519
pr_001915800,0.093290,0.165775
pr_000858714,0.093290,0.180614
us_000459666,0.093290,0.269734
us_000536478,0.093290,0.512730
us_000608733,0.092889,0.000000
pr_000894490,0.092889,0.000019
pr_000813201,0.092889,0.000040
us_000594754,0.092889,0.000110
us_000598683,0.092889,0.000114
pr_001141000,0.092889,0.000117
us_000613410,0.092889,0.000118
us_000616704,0.092889,0.000135
us_000618879,0.092889,0.000220
us_000618881,0.092889,0.000220
us_000618887,0.092889,0.000220
us_000610659,0.092889,0.000228
us_000585363,0.092889,0.000319
us_000613966,0.092889,0.000601
pr_000900475,0.092889,0.000740
us_000605433,0.092889,0.001550
us_000615321,0.092889,0.002408
us_000604500,0.092889,0.002989
us_000519748,0.092889,0.003457
pr_001800556,0.092889,0.004168
us_000613661,0.092889,0.004197
pr_000720311,0.092889,0.013537
us_000532674,0.092889,0.016645
pr_000107895,0.092889,0.030781
us_000600107,0.092889,0.184817
us_000471985,0.092889,0.206349
us_000508560,0.092889,0.214508
us_000594945,0.092689,0.288885
us_000579837,0.092689,0.367670
us_000526641,0.092689,0.391712
us_000580297,0.092689,0.392352
us_000588313,0.092689,0.393308
us_000577343,0.092689,0.400693
us_000573870,0.092689,0.409170
us_000614452,0.092689,0.429585
us_000576297,0.092689,0.442190
us_000618617,0.092689,0.458665
us_000580314,0.092689,0.543037
us_000614692,0.092689,0.882322
us_000558701,0.092130,0.000000
us_000536483,0.092130,0.000000
us_000613501,0.092130,0.319351
us_000563372,0.092130,0.331754
us_000587649,0.092130,0.334804
us_000530837,0.092130,0.355421
us_000521477,0.092130,0.371134
us_000587579,0.092130,0.398547
us_000603754,0.092130,0.399214
us_000571600,0.092130,0.404884
us_000601466,0.092130,0.411860
us_000604749,0.092130,0.416984
us_000580645,0.092130,0.423032
us_000600266,0.092130,0.424498
us_000606083,0.092130,0.428463
us_000603506,0.092130,0.429255
us_000603919,0.092130,0.429321
us_000600946,0.092130,0.435401
us_000601687,0.092130,0.440273
us_000597302,0.092130,0.441403
us_000583543,0.092130,0.444256
us_000583754,0.092130,0.445686
us_000604157,0.092130,0.447027
us_000604630,0.092130,0.450439
us_000603627,0.092130,0.450852
us_000461461,0.092130,0.459148
us_000603573,0.092130,0.460468
us_000465617,0.092130,0.462753
us_000602036,0.092130,0.468961
us_000604921,0.092130,0.469129
us_000537766,0.092130,0.489202
us_000617233,0.092130,0.495219
us_000525266,0.092130,0.496895
us_000557246,0.092130,0.498675
us_000571531,0.092130,0.501305
us_000604935,0.092130,0.501499
us_000611748,0.092130,0.536416
us_000513999,0.092130,0.568843
us_000600396,0.092130,0.587141
us_000596882,0.092130,0.644211
us_000494177,0.092130,0.766447
us_000604626,0.092130,1.073992
us_000597981,0.092130,1.230062
us_000561948,0.087517,0.218748
us_000581416,0.087517,0.246393
us_000580238,0.087517,0.253117
us_000508552,0.087517,0.261840
us_000580151,0.087517,0.265612
us_000573711,0.087517,0.266047
us_000613715,0.087517,0.266073
us_000622579,0.087517,0.266524
us_000621549,0.087517,0.270235
us_000561344,0.087517,0.272863
us_000612864,0.087517,0.273562
us_000612966,0.087517,0.278759
us_000539121,0.087517,0.281308
us_000621375,0.087517,0.282170
us_000621956,0.087517,0.282790
us_000622087,0.087517,0.283019
us_000610922,0.087517,0.283134
us_000573399,0.087517,0.288909
us_000613746,0.087517,0.292243
us_000573551,0.087517,0.292723
us_000617561,0.087517,0.301056
us_000593720,0.087517,0.301369
us_000573293,0.087517,0.303312
us_000589859,0.087517,0.305850
us_000614465,0.087517,0.306288
us_000542787,0.087517,0.307135
us_000476592,0.087517,0.308020
us_000542786,0.087517,0.312277
us_000573648,0.087517,0.316023
us_000589854,0.087517,0.318623
us_000571589,0.087517,0.321514
us_000588411,0.087517,0.322789
us_000593086,0.087517,0.323929
us_000619304,0.087517,0.331132
us_000614361,0.087517,0.331799
us_000619078,0.087517,0.332216
us_000595317,0.087517,0.332401
us_000615186,0.087517,0.333163
us_000619002,0.087517,0.333964
us_000471217,0.087517,0.334926
us_000618677,0.087517,0.335850
us_000538291,0.087517,0.336938
us_000587662,0.087517,0.337456
us_000530888,0.087517,0.340539
us_000577788,0.087517,0.341031
us_000554723,0.087517,0.341551
us_000476625,0.087517,0.347407
us_000529817,0.087517,0.351578
us_000537751,0.087517,0.358570
us_000586302,0.087517,0.417552
us_000618620,0.087517,0.510729
us_000613934,0.087517,0.582800
us_000604104,0.087517,0.732421
us_000566810,0.087517,0.810489
us_000567738,0.087517,0.914931
pr_002152446,0.087369,0.000000
us_000543316,0.087369,0.000004
us_000553737,0.087369,0.000009
us_000553257,0.087369,0.000016
us_000588548,0.087369,0.000032
us_000588546,0.087369,0.000032
us_000557327,0.087369,0.000042
us_000515648,0.087369,0.000043
us_000507369,0.087369,0.000047
us_000563656,0.087369,0.000049
us_000552277,0.087369,0.000055
us_000580415,0.087369,0.000055
us_000574349,0.087369,0.000507
pr_001774940,0.087369,0.000695
us_000604804,0.087369,0.001102
us_000600369,0.087369,0.001266
pr_001798426,0.087369,0.002591
us_000509982,0.087369,0.002634
us_000508984,0.087369,0.002658
us_000586449,0.087369,0.002852
pr_001941326,0.087369,0.003003
pr_002120703,0.087369,0.004414
pr_001789221,0.087369,0.004414
us_000577548,0.087369,0.011362
us_000546074,0.087369,0.014301
us_000570760,0.087369,0.028948
us_000588785,0.087369,0.053440
us_000584680,0.087369,0.067145
us_000556716,0.087369,0.068258
us_000558014,0.087369,0.068625
us_000589754,0.087369,0.069657
us_000483191,0.087369,0.075391
us_000554934,0.087369,0.076102
us_000536422,0.087369,0.076255
us_000517515,0.087369,0.076331
us_000578486,0.087369,0.077533
pr_001786396,0.087369,0.078466
pr_001786441,0.087369,0.078765
us_000558682,0.087369,0.081159
us_000512494,0.087369,0.082063
pr_001695161,0.087369,0.082264
us_000532291,0.087369,0.082821
us_000520655,0.087369,0.082943
pr_001865945,0.087369,0.083239
pr_001789937,0.087369,0.084552
us_000507828,0.087369,0.085630
pr_002000809,0.087369,0.085656
us_000574710,0.087369,0.085842
us_000530100,0.087369,0.086043
us_000556682,0.087369,0.086358
us_000572411,0.087369,0.086874
pr_001914475,0.087369,0.087089
us_000561147,0.087369,0.087380
pr_001690039,0.087369,0.087650
pr_001786209,0.087369,0.088838
us_000478951,0.087369,0.089612
us_000569667,0.087369,0.089679
us_000510209,0.087369,0.089786
us_000546012,0.087369,0.090091
pr_001777379,0.087369,0.090617
us_000531219,0.087369,0.090953
us_000574512,0.087369,0.091209
pr_001789985,0.087369,0.091235
pr_001783692,0.087369,0.091250
pr_001807890,0.087369,0.091250
us_000509728,0.087369,0.091342
pr_001791400,0.087369,0.091364
us_000516519,0.087369,0.091548
pr_001723251,0.087369,0.091627
pr_001139894,0.087369,0.091873
pr_001996051,0.087369,0.091873
pr_001939519,0.087369,0.092327
pr_001724424,0.087369,0.092768
pr_001997544,0.087369,0.093141
us_000513907,0.087369,0.094155
us_000528322,0.087369,0.094309
pr_002014643,0.087369,0.095099
pr_001938960,0.087369,0.095503
pr_001882977,0.087369,0.095538
pr_001802949,0.087369,0.095539
us_000507145,0.087369,0.095579
pr_001997329,0.087369,0.095710
pr_002192096,0.087369,0.095794
pr_001787225,0.087369,0.096139
pr_001852948,0.087369,0.096176
pr_001854634,0.087369,0.096176
pr_001853410,0.087369,0.096176
pr_001781190,0.087369,0.096318
pr_001790102,0.087369,0.096325
pr_001775070,0.087369,0.096362
pr_001939913,0.087369,0.096876
pr_001124694,0.087369,0.096881
pr_001939041,0.087369,0.096929
pr_001144090,0.087369,0.096991
pr_001790292,0.087369,0.096991
pr_001198490,0.087369,0.096991
us_000531743,0.087369,0.097315
pr_001675897,0.087369,0.097403
pr_001781245,0.087369,0.097550
pr_001800983,0.087369,0.097580
pr_001783095,0.087369,0.097602
pr_001777140,0.087369,0.097602
pr_002000390,0.087369,0.097602
pr_001776339,0.087369,0.097602
pr_001884201,0.087369,0.097602
us_000512094,0.087369,0.097613
pr_001787728,0.087369,0.097918
us_000521093,0.087369,0.098174
us_000574685,0.087369,0.098374
us_000517937,0.087369,0.099313
pr_001888744,0.087369,0.099560
pr_001716379,0.087369,0.100250
pr_001774734,0.087369,0.100287
pr_001888104,0.087369,0.100322
pr_001780866,0.087369,0.100374
pr_001784634,0.087369,0.100637
pr_002119202,0.087369,0.100637
pr_001854720,0.087369,0.100637
pr_001854357,0.087369,0.100637
pr_001904301,0.087369,0.100637
pr_002000519,0.087369,0.100778
pr_001790055,0.087369,0.100778
pr_001868314,0.087369,0.100778
pr_001853747,0.087369,0.100778
pr_001953979,0.087369,0.100940
pr_001914750,0.087369,0.101248
pr_001853979,0.087369,0.101451
pr_001126328,0.087369,0.101451
pr_001777245,0.087369,0.101451
pr_001940899,0.087369,0.101451
pr_001889238,0.087369,0.101451
pr_002120570,0.087369,0.101451
pr_001781126,0.087369,0.101451
pr_001690040,0.087369,0.101451
pr_001851639,0.087369,0.101451
pr_001788048,0.087369,0.101793
us_000508719,0.087369,0.102045
pr_001154831,0.087369,0.102774
pr_001938627,0.087369,0.104810
pr_001774928,0.087369,0.105718
pr_001156583,0.087369,0.106278
pr_001120587,0.087369,0.107340
pr_001166455,0.087369,0.109677
pr_002123449,0.087369,0.111396
us_000510677,0.087369,0.111641
pr_001141618,0.087369,0.112289
pr_001150000,0.087369,0.116704
us_000510456,0.087369,0.117498
pr_001883606,0.087369,0.117580
pr_001145602,0.087369,0.119706
pr_001159363,0.087369,0.119706
pr_001161538,0.087369,0.119706
pr_001942388,0.087369,0.119706
pr_001143922,0.087369,0.121743
pr_001784716,0.087369,0.123403
us_000511956,0.087369,0.125446
pr_001146873,0.087369,0.125865
us_000563977,0.087369,0.126088
us_000589487,0.087369,0.126847
pr_001887913,0.087369,0.127811
pr_001871772,0.087369,0.128851
pr_001903952,0.087369,0.131557
pr_001147554,0.087369,0.135939
pr_001776321,0.087369,0.137783
us_000512689,0.087369,0.139264
pr_001141002,0.087369,0.139430
pr_002101187,0.087369,0.141427
pr_002180900,0.087369,0.141427
us_000562089,0.087369,0.142322
pr_001141856,0.087369,0.143255
pr_001141667,0.087369,0.145941
pr_001876962,0.087369,0.146525
pr_001135634,0.087369,0.147368
us_000512127,0.087369,0.148542
pr_001889732,0.087369,0.153545
pr_001155907,0.087369,0.155557
pr_001853570,0.087369,0.158731
pr_001801998,0.087369,0.222947
pr_002256223,0.087369,0.244902
us_000541370,0.087369,0.325303
pr_002139481,0.087369,0.325789
pr_001093327,0.087369,0.380650
us_000507481,0.087369,0.511547
pr_001562664,0.087369,0.971141
pr_001570707,0.087369,0.973286
pr_001567419,0.087369,0.979048
pr_001560726,0.087369,0.979462
pr_001573439,0.087369,0.980379
pr_001568879,0.087369,0.982763
pr_001571712,0.087369,0.982798
pr_001563946,0.087369,0.984451
pr_001572752,0.087369,0.988711
pr_001569729,0.087369,0.989726
pr_001576629,0.087369,0.990641
pr_001575417,0.087369,0.996017
pr_001575871,0.087369,0.996141
pr_001577175,0.087369,1.006393
pr_001572258,0.087369,1.014291
pr_001575230,0.087369,1.014496
pr_001570917,0.087369,1.014898
pr_001561740,0.087369,1.023116
pr_001562087,0.087369,1.049950
pr_001568126,0.087369,1.053162
pr_001575557,0.087369,1.196670
pr_001570594,0.087369,1.299506
us_000549943,0.085916,0.000000
pr_000829158,0.085916,0.000000
pr_001718207,0.085916,0.000000
pr_000759963,0.085916,0.000000
pr_001064097,0.085916,0.000000
pr_001709776,0.085916,0.000000
pr_000835908,0.085916,0.000000
us_000513553,0.085916,0.000000
us_000519431,0.085916,0.000000
us_000542255,0.085916,0.000000
pr_001129645,0.085916,0.000418
us_000568599,0.085916,0.000567
pr_000226281,0.085916,0.001228
pr_002068051,0.085916,0.002840
us_000550566,0.085916,0.003064
pr_001680066,0.085916,0.006941
pr_001787852,0.085916,0.009563
us_000576346,0.085916,0.013612
us_000572214,0.085916,0.019340
us_000614987,0.085916,0.093798
us_000594802,0.085916,0.712765
us_000549331,0.085916,1.323791
us_000491190,0.085916,1.337655
us_000535171,0.085916,1.421473
