id,jps
"4425","[[14,394]]"
"4450","[[4,364]]"
"4474","[[42,278]]"
"4475","[[10,291]]"
"4540","[[17,117]]"
"4565","[[4,364]]"
"4575","[[41,252]]"
"4599","[[13,143]]"
"4661","[[49,266]]"
"4763","[[42,255]]"
"4766","[[17,424]]"
"4812","[[10,291]]"
"4813","[[8,390]]"
"4825","[[26,216]]"
"4890","[[32,382]]"
"4971","[[48,371]]"
"4976","[[19,398]]"
"4992","[[59,339]]"
"5067","[[59,435]]"
"5068","[[42,278]]"
"5081","[[3,332]]"
"5308","[[27,341]]"
"5315","[[59,437]]"
"5337","[[10,97,291]]"
"5415","[[59,436]]"
"5459","[[59,339]]"
"5495","[[20,198,208]]"
"5526","[[21,138,295]]"
"5544","[[19,129,395]]"
"5607","[[3,68,332]]"
"5661","[[27,58]]"
"5714","[[36,123,391]]"
"5809","[[35,121,379]]"
"5836","[[19,129,397]]"
"5901","[[32,222,383]]"
"5967","[[4,69,366]]"
"5981","[[59,437]]"
"5986","[[26,210]]"
"6015","[[7,90,378]]"
"6024","[[2,67,284]]"
"6048","[[38,243]]"
"6062","[[19,129,396]]"
"6077","[[21,138,403]]"
"6184","[[52,269,438]]"
"5519","[[10,97,292]]"
"5535","[[35,121]]"
"5554","[[3,68,332]]"
"5567","[[61,283,362]]"
"5637","[[42,255,262]]"
"5812","[[4,69,366]]"
"5871","[[59,426]]"
"5893","[[59,436]]"
"5907","[[38,243]]"
"5913","[[6,85,409]]"
"5914","[[61,283,361]]"
"5923","[[21,138,295]]"
"5950","[[36,123]]"
"5991","[[21,138,295]]"
"5994","[[39,211]]"
"6030","[[7,90,229]]"
"6032","[[27,341]]"
"6100","[[10,97,226]]"
"6128","[[61,283,362]]"
"6141","[[39,211]]"
"6214","[[51,87,374]]"
"6229","[[13,108,441]]"
"6312","[[52,269,438]]"
"6338","[[32,222,382]]"
"6406","[[20,198,208]]"
"6436","[[12,104,293]]"
"6443","[[7,90,381]]"
"6461","[[8,91,276]]"
"6531","[[27,56]]"
"6571","[[48,265,371]]"
"6601","[[41,252]]"
"6649","[[13,108]]"
"6664","[[20,208]]"
"6666","[[13,108,143]]"
"6733","[[8,91,276]]"
"6736","[[35,121,380]]"
"6743","[[13,143]]"
"6756","[[12,104,293]]"
"6799","[[19,129,395]]"
"6829","[[26,210],[6,85]]"
"6848","[[52,269,438]]"
"6868","[[4,69]]"
"6931","[[6,85,413]]"
"6946","[[42,255,262]]"
"6976","[[8,91,390]]"
"6992","[[36,123,474]]"
"7024","[[20,198,208]]"
"7039","[[26,216]]"
"7056","[[2,67,284]]"
"7109","[[26,247]]"
"7146","[[52,269,433]]"
"7196","[[21,138]]"
"7227","[[21,138,407]]"
"7334","[[19,129,397]]"
"7354","[[42,255,262]]"
"7380","[[32,222,384]]"
"7396","[[51,87]]"
"7407","[[59,426]]"
"7445","[[21,138,407]]"
"7451","[[36,123,474]]"
"7452","[[19,129,398]]"
"7529","[[21,138,402]]"
"7546","[[8,91,390],[20,208]]"
"7559","[[41,252]]"
"7594","[[9,79,466]]"
"7602","[[6,85,413]]"
"7611","[[36,123,392]]"
"7619","[[35,121,380]]"
"7785","[[19,129,397]]"
"7804","[[36,123,391]]"
"7831","[[12,104,387]]"
"7862","[[17,117,424]]"
"7894","[[21,138,295]]"
"7934","[[59,339]]"
"7982","[[48,265,371]]"
"7994","[[19,129,398]]"
"8062","[[1,66,359]]"
"8151","[[42,255,262]]"
"8230","[[2,284]]"
"68","[[6,85]]"
"107","[[12,214]]"
"155","[[10,97]]"
"334","[[10,97]]"
"351","[[13,143]]"
"489","[[26,186]]"
"534","[[27,56]]"
"562","[[27,58]]"
"607","[[26,210]]"
"611","[[36,225]]"
"698","[[1,66]]"
"926","[[26,210]]"
"931","[[26,216]]"
"942","[[10,97]]"
"990","[[27,50]]"
"1070","[[9,79]]"
"1093","[[19,129]]"
"1095","[[21,138]]"
"1131","[[7,229]]"
"1139","[[2,67]]"
"1193","[[20,198]]"
"1285","[[10,97]]"
"1307","[[2,67]]"
"1354","[[27,58]]"
"1409","[[26,186]]"
"1465","[[14,111]]"
"1519","[[10,97]]"
"1530","[[3,330]]"
"1533","[[8,91]]"
"1583","[[26,186]]"
"1594","[[21,256]]"
"1602","[[51,87]]"
"1615","[[17,117]]"
"1639","[[18,122]]"
"1710","[[26,186]]"
"1733","[[21,295]]"
"1738","[[27,56]]"
"1770","[[13,259]]"
"1803","[[10,291]]"
"1808","[[13,259]]"
"1815","[[10,292]]"
"1884","[[27,54]]"
"1907","[[49,266]]"
"1917","[[6,409]]"
"1974","[[10,291]]"
"1999","[[53,126]]"
"2008","[[6,224]]"
"2020","[[12,293]]"
"2066","[[53,126]]"
"2087","[[6,288]]"
"2095","[[41,252]]"
"2098","[[3,332]]"
"2128","[[27,54]]"
"2131","[[61,363]]"
"2168","[[42,262]]"
"2179","[[7,381]]"
"2227","[[36,393]]"
"2240","[[42,278]]"
"2241","[[6,85]]"
"2284","[[8,389]]"
"2334","[[59,340]]"
"2350","[[19,398]]"
"2353","[[32,222]]"
"2388","[[19,401]]"
"2465","[[21,403]]"
"2499","[[19,129]]"
"2541","[[29,96]]"
"2599","[[29,96]]"
"2602","[[48,296]]"
"2622","[[6,412]]"
"2677","[[27,58]]"
"2688","[[59,435]]"
"2701","[[3,333]]"
"2711","[[15,63]]"
"2740","[[8,389]]"
"2826","[[59,339]]"
"2848","[[6,224]]"
"2853","[[7,378]]"
"2886","[[13,442]]"
"2904","[[27,427]]"
"2951","[[2,233]]"
"3013","[[59,339]]"
"3098","[[59,426]]"
"3117","[[10,292]]"
"3144","[[20,198]]"
"3164","[[17,421]]"
"3182","[[41,252]]"
"3184","[[4,365]]"
"3195","[[36,225]]"
"3219","[[61,362]]"
"3224","[[10,291]]"
"3293","[[6,85]]"
"3447","[[7,378]]"
"3543","[[1,358]]"
"3549","[[61,362]]"
"3594","[[10,291]]"
"3601","[[21,407]]"
"3627","[[8,389]]"
"3644","[[59,339]]"
"3797","[[36,225]]"
"3842","[[14,394]]"
"3887","[[61,362]]"
"3898","[[59,426]]"
"3982","[[32,384]]"
"3991","[[1,358]]"
"4002","[[52,438]]"
"4024","[[9,286]]"
"4045","[[13,76]]"
"4051","[[10,291]]"
"4072","[[3,333]]"
"4093","[[10,291]]"
"4136","[[32,384]]"
"4181","[[19,395]]"
"4192","[[32,209]]"
"4203","[[14,394]]"
"4209","[[4,69]]"
"4243","[[35,380]]"
"4272","[[19,398]]"
"4284","[[7,90]]"
"4316","[[42,262]]"
"4350","[[53,126]]"
"4452","[[12,387]]"
"4522","[[26,210]]"
"4639","[[12,293]]"
"4673","[[7,90]]"
"4696","[[21,138]]"
"4746","[[3,331]]"
"4797","[[48,370]]"
"4811","[[10,292]]"
"4823","[[36,392]]"
"4846","[[10,292]]"
"4918","[[19,396]]"
"4985","[[2,233]]"
"5012","[[21,295]]"
"5021","[[8,276]]"
"5092","[[10,292]]"
"5101","[[59,336]]"
"5107","[[32,382]]"
"5149","[[14,111]]"
"5185","[[6,409]]"
"5223","[[10,291]]"
"5227","[[17,424]]"
"5250","[[18,444]]"
"5257","[[36,391]]"
"5276","[[19,398]]"
"5284","[[20,208]]"
"5381","[[12,104,214]]"
"5452","[[26,248]]"
"5454","[[41,252]]"
"5469","[[17,117]]"
"5472","[[61,283,363]]"
"5514","[[59,435]]"
"5524","[[32,222,382]]"
"5532","[[49,266],[17,117]]"
"5591","[[59,436]]"
"5642","[[20,198,130]]"
"5643","[[7,90]]"
"5677","[[36,123,225]]"
"5790","[[6,85]]"
"5793","[[17,117,420]]"
"5843","[[59,426]]"
"5884","[[38,243]]"
"5910","[[12,104,214]]"
"5931","[[35,121]]"
"5997","[[48,265,371]]"
"6039","[[10,97,292]]"
"6060","[[6,85,414]]"
"6072","[[20,198,227]]"
"6171","[[13,108],[36,225]]"
"6180","[[35,121,379]]"
"6224","[[6,85,409]]"
"6225","[[20,198,208]]"
"6249","[[14,110,394]]"
"6259","[[17,117,420]]"
"6322","[[12,104,293]]"
"6351","[[4,69,369]]"
"6352","[[3,68,332]]"
"6421","[[27,427]]"
"6441","[[6,85,413]]"
"6485","[[17,117,425]]"
"6530","[[36,123,477]]"
"6536","[[51,87,374]]"
"6582","[[7,90,378]]"
"6610","[[10,97,291]]"
"6624","[[6,85,416]]"
"6687","[[12,104,214]]"
"6691","[[27,427]]"
"6702","[[59,436]]"
"6747","[[1,66]]"
"6770","[[27,58]]"
"6779","[[36,123,393]]"
"6782","[[48,265,370]]"
"7085","[[51,87,377]]"
"7142","[[8,91,276]]"
"7167","[[9,79,463]]"
"7273","[[10,97,312]]"
"7297","[[12,104,293]]"
"7320","[[7,90]]"
"7345","[[42,255]]"
"7365","[[41,252]]"
"7378","[[59,336]]"
"7390","[[19,129,395]]"
"7573","[[9,79,465]]"
"7618","[[3,68,330]]"
"7646","[[51,87]]"
"7684","[[10,97,303]]"
"7718","[[36,123,391]]"
"7898","[[6,85,288]]"
"7901","[[35,121,379]]"
"7906","[[10,97,468]]"
"7907","[[3,68,331]]"
"7938","[[7,90],[6,224]]"
"7973","[[7,90]]"
"8028","[[26,216]]"
"8079","[[26,210],[6,85]]"
"8111","[[27,56]]"
"8246","[[12,104,293]]"
"60","[[17,117]]"
"89","[[26,157]]"
"135","[[26,186]]"
"234","[[7,90]]"
"299","[[10,97]]"
"432","[[6,85]]"
"512","[[19,129]]"
"516","[[9,79]]"
"586","[[6,85]]"
"662","[[21,138]]"
"682","[[10,97]]"
"716","[[10,97]]"
"774","[[51,250]]"
"796","[[4,69]]"
"813","[[36,225]]"
"842","[[21,138]]"
"870","[[2,67]]"
"920","[[7,90],[19,129]]"
"943","[[21,138]]"
"1052","[[14,110]]"
"1057","[[10,97]]"
"1114","[[39,211]]"
"1140","[[10,97]]"
"1151","[[6,224]]"
"1162","[[36,123]]"
"1178","[[26,210]]"
"1197","[[2,67]]"
"1310","[[21,138]]"
"1337","[[12,214]]"
"1363","[[51,87]]"
"1367","[[19,129]]"
"1379","[[3,332]]"
"1416","[[1,66]]"
"1462","[[12,293]]"
"1510","[[2,233]]"
"1548","[[3,332]]"
"1604","[[41,252]]"
"1633","[[27,50]]"
"1730","[[19,129]]"
"1743","[[3,332]]"
"1813","[[26,215]]"
"1824","[[1,66]]"
"1837","[[36,123]]"
"1847","[[10,292]]"
"1880","[[26,210]]"
"1906","[[32,209]]"
"1924","[[51,376]]"
"2034","[[10,292]]"
"2035","[[21,403]]"
"2046","[[3,330]]"
"2138","[[6,85]]"
"2140","[[1,359]]"
"2158","[[36,123]]"
"2161","[[6,413]]"
"2182","[[52,433]]"
"2225","[[9,78]]"
"2528","[[36,391]]"
"2532","[[27,427]]"
"2561","[[14,394]]"
"2562","[[18,444]]"
"2575","[[8,232]]"
"2609","[[52,438]]"
"2686","[[36,391]]"
"2717","[[59,340]]"
"2734","[[17,420]]"
"2756","[[19,401]]"
"2764","[[8,276]]"
"2960","[[12,293]]"
"2978","[[8,276]]"
"3019","[[8,390]]"
"3026","[[42,262]]"
"3039","[[19,397]]"
"3049","[[42,262]]"
"3147","[[2,284]]"
"3245","[[51,374]]"
"3398","[[1,66]]"
"3420","[[48,371]]"
"3426","[[9,286]]"
"3428","[[4,364]]"
"3444","[[10,291]]"
"3461","[[10,292]]"
"3465","[[59,339]]"
"3495","[[59,435]]"
"3528","[[26,216]]"
"3530","[[6,413]]"
"3598","[[10,291]]"
"3645","[[6,85,409]]"
"3656","[[9,287]]"
"3737","[[39,211]]"
"3746","[[19,398]]"
"3772","[[59,435]]"
"3809","[[6,409]]"
"3828","[[52,433]]"
"3845","[[7,90]]"
"3959","[[3,332]]"
"4061","[[9,79]]"
"4121","[[13,443]]"
"4164","[[10,291]]"
"4166","[[10,291]]"
"4202","[[27,427]]"
"4275","[[35,379]]"
"4310","[[12,214]]"
"4395","[[42,278]]"
"4473","[[59,335]]"
"4518","[[27,341]]"
"4547","[[10,291]]"
"4582","[[1,66]]"
"4602","[[27,58]]"
"4666","[[13,108]]"
"4703","[[48,371]]"
"4731","[[10,292]]"
"4753","[[61,360]]"
"4787","[[18,444]]"
"4838","[[36,392]]"
"4989","[[26,216]]"
"4999","[[17,421]]"
"5008","[[8,390]]"
"5044","[[32,384]]"
"5089","[[59,339]]"
"5098","[[20,208]]"
"5103","[[35,379]]"
"5120","[[6,85]]"
"5133","[[36,225]]"
"5164","[[6,297]]"
"5206","[[2,327]]"
"5219","[[21,402]]"
"5230","[[10,291]]"
"5231","[[29,96]]"
"5262","[[19,397]]"
"5263","[[13,143]]"
"5357","[[61,283,363]]"
"5398","[[13,108,143]]"
"5400","[[32,222,383]]"
"5402","[[61,283,361]]"
"5427","[[51,375],[7,90]]"
"5437","[[6,85,224]]"
"5447","[[36,123,392]]"
"5478","[[59,435]]"
"5502","[[6,85,297]]"
"5585","[[36,123,391]]"
"5614","[[26,248]]"
"5647","[[36,123,391]]"
"5681","[[6,85,418]]"
"5708","[[12,104,214]]"
"5729","[[6,85,288]]"
"5735","[[32,222,384]]"
"5761","[[36,123,391]]"
"5787","[[26,216]]"
"5820","[[59,435]]"
"5864","[[35,121,379]]"
"5883","[[27,58]]"
"5889","[[8,91,276]]"
"5969","[[27,50]]"
"5987","[[4,69,368]]"
"5996","[[21,138,403]]"
"6028","[[20,198,130]]"
"6053","[[59,336]]"
"6113","[[9,79,466]]"
"6212","[[7,90,378]]"
"6243","[[26,210]]"
"6260","[[2,67,233]]"
"6353","[[6,85]]"
"6390","[[12,104,293]]"
"6403","[[8,91,390]]"
"6463","[[21,138,403]]"
"6472","[[36,123,391]]"
"6483","[[13,108]]"
"6499","[[36,123,391]]"
"6597","[[7,90]]"
"6598","[[32,222,383]]"
"6657","[[10,97,473]]"
"6685","[[14,110,394]]"
"6711","[[7,90,378]]"
"6807","[[32,222,384]]"
"6871","[[61,283,362]]"
"6966","[[13,108],[36,225]]"
"6979","[[17,117,424]]"
"7038","[[42,255,262]]"
"7050","[[59,336]]"
"7052","[[59,426]]"
"7127","[[35,121,379]]"
"7136","[[13,108,440]]"
"7187","[[13,108,143]]"
"7220","[[52,269,408]]"
"7222","[[20,198,208]]"
"7253","[[10,97,291]]"
"7254","[[36,123,475]]"
"7269","[[59,426]]"
"7271","[[19,129,398]]"
"7426","[[32,222,382]]"
"7459","[[19,129,396]]"
"7477","[[61,283,362]]"
"7499","[[36,123,391]]"
"7506","[[32,222,383]]"
"7515","[[52,269,438]]"
"7520","[[27,341]]"
"7536","[[19,129,395]]"
"7577","[[2,67,326]]"
"7586","[[61,283,361]]"
"7616","[[42,255,278]]"
"7628","[[51,87,374]]"
"7637","[[9,79,78]]"
"7672","[[12,104,214]]"
"7674","[[18,122,444]]"
"7680","[[59,436]]"
"7706","[[19,129,401]]"
"7707","[[3,68,333]]"
"7728","[[59,336]]"
"7786","[[61,283,362]]"
"7808","[[39,211]]"
"7850","[[10,97,291]]"
"7958","[[13,108],[36,225]]"
"7972","[[12,104,387]]"
"8008","[[20,198,130]]"
"8108","[[52,269,408]]"
"8186","[[55,280]]"
"8209","[[36,123,391]]"
"8234","[[42,278]]"
"8241","[[32,383]]"
"8252","[[38,243]]"
"59","[[4,69]]"
"73","[[6,85]]"
"174","[[39,211]]"
"211","[[12,214]]"
"247","[[14,110]]"
"284","[[19,129],[14,110]]"
"317","[[6,224]]"
"378","[[10,97]]"
"383","[[12,214]]"
"395","[[7,229]]"
"420","[[6,85]]"
"449","[[10,226]]"
"505","[[1,66]]"
"538","[[17,117]]"
"548","[[36,123]]"
"604","[[8,91]]"
"614","[[26,157]]"
"645","[[14,110]]"
"646","[[9,79]]"
"673","[[10,97]]"
"676","[[13,108]]"
"683","[[3,68]]"
"806","[[27,50]]"
"809","[[26,186]]"
"874","[[21,138]]"
"948","[[20,198]]"
"955","[[26,157]]"
"979","[[36,225]]"
"982","[[10,226]]"
"1021","[[2,67],[20,198]]"
"1064","[[1,66]]"
"1069","[[7,90]]"
"1177","[[21,138]]"
"1220","[[27,50]]"
"1233","[[7,90]]"
"1288","[[26,216]]"
"1295","[[2,67]]"
"1318","[[13,143]]"
"1335","[[51,87]]"
"1350","[[6,224]]"
"1365","[[26,216]]"
"1373","[[35,121]]"
"1422","[[29,96]]"
"1440","[[10,291]]"
"1453","[[6,85]]"
"1455","[[19,129]]"
"1459","[[7,90]]"
"1585","[[17,117]]"
"1657","[[27,50]]"
"1678","[[26,186]]"
"1692","[[8,232]]"
"1759","[[6,224]]"
"1786","[[12,293]]"
"1810","[[6,85]]"
"1817","[[4,69]]"
"1831","[[26,186]]"
"1856","[[15,63]]"
"1870","[[19,398]]"
"1897","[[36,391]]"
"1964","[[42,255]]"
"1969","[[3,332]]"
"1996","[[61,360]]"
"2030","[[41,252]]"
"2062","[[14,111]]"
"2079","[[36,391]]"
"2115","[[53,126]]"
"2132","[[3,332]]"
"2135","[[13,76]]"
"2170","[[9,79]]"
"2178","[[32,222]]"
"2217","[[35,379]]"
"2231","[[3,329]]"
"2244","[[41,252]]"
"2287","[[48,370]]"
"2310","[[35,379]]"
"2344","[[38,243]]"
"2362","[[6,418]]"
"2366","[[8,390]]"
"2439","[[26,210]]"
"2484","[[38,243]]"
"2559","[[59,336]]"
"2569","[[2,328]]"
"2627","[[59,437]]"
"2645","[[10,291]]"
"2659","[[12,214]]"
"2675","[[17,420]]"
"2730","[[38,243]]"
"2741","[[42,262]]"
"2744","[[1,358]]"
"2767","[[29,96]]"
"2798","[[59,437]]"
"2813","[[39,211]]"
"2879","[[21,138]]"
"2893","[[26,210]]"
"2899","[[4,364]]"
"2913","[[10,226]]"
"3010","[[18,445]]"
"3012","[[36,391]]"
"3014","[[48,371]]"
"3038","[[48,371]]"
"3251","[[36,225]]"
"3271","[[3,68]]"
"3277","[[59,436]]"
"3286","[[61,363]]"
"3306","[[32,382]]"
"3358","[[3,68]]"
"3405","[[3,331]]"
"3410","[[19,398]]"
"3414","[[14,394]]"
"3417","[[35,379]]"
"3435","[[17,424]]"
"3464","[[3,331]]"
"3497","[[3,333]]"
"3535","[[10,291]]"
"3547","[[32,222]]"
"3552","[[52,438]]"
"3558","[[14,394]]"
"3568","[[36,391]]"
"3629","[[10,291]]"
"3630","[[51,377]]"
"3631","[[48,265,371]]"
"3638","[[3,333]]"
"3649","[[42,255]]"
"3652","[[35,379]]"
"3659","[[3,234]]"
"3669","[[59,339]]"
"3705","[[19,396]]"
"3711","[[6,409]]"
"3752","[[13,439]]"
"3796","[[7,381]]"
"3825","[[4,364]]"
"3868","[[6,409]]"
"3955","[[4,369]]"
"3988","[[36,392]]"
"4006","[[21,402]]"
"4026","[[19,401]]"
"4055","[[14,394]]"
"4108","[[19,398]]"
"4186","[[17,424]]"
"4199","[[3,68]]"
"4266","[[19,401]]"
"4314","[[42,278]]"
"4339","[[9,78]]"
"4376","[[35,379]]"
"4559","[[51,87]]"
"4614","[[42,262]]"
"4623","[[52,438]]"
"4645","[[10,292]]"
"4652","[[6,416]]"
"4669","[[55,280]]"
"4698","[[42,262]]"
"4754","[[59,435]]"
"4789","[[8,276]]"
"4820","[[35,379]]"
"4910","[[12,387]]"
"5000","[[35,121]]"
"5025","[[19,395]]"
"5034","[[6,85]]"
"5036","[[53,126]]"
"5042","[[6,290]]"
"5125","[[4,369]]"
"5135","[[13,442]]"
"5153","[[12,293]]"
"5292","[[27,58]]"
"5312","[[52,269,438]]"
"5333","[[8,91,277]]"
"5343","[[17,117,420]]"
"5387","[[59,339]]"
"5394","[[6,85,288]]"
"5451","[[8,91,276]]"
"5504","[[7,90]]"
"5543","[[7,90,381]]"
"5551","[[12,104,387]]"
"5636","[[19,129,401]]"
"5710","[[19,129,401]]"
"5713","[[20,198,208]]"
"5730","[[59,435]]"
"5757","[[6,85,297]]"
"5788","[[6,85]]"
"5794","[[14,110,394]]"
"5804","[[36,123,225]]"
"5823","[[61,283,363]]"
"5933","[[7,90,378]]"
"5944","[[59,436]]"
"5970","[[14,110,394]]"
"6008","[[20,198,208]]"
"6042","[[32,222,382]]"
"6076","[[52,269,438]]"
"6136","[[32,222,384]]"
"6211","[[36,123,391]]"
"91","[[26,190]]"
"130","[[27,58]]"
"136","[[21,138]]"
"153","[[20,198]]"
"236","[[12,214]]"
"273","[[4,69]]"
"302","[[4,69]]"
"305","[[17,117]]"
"358",
"421","[[1,66]]"
"435","[[27,56]]"
"460","[[27,50]]"
"463","[[26,186]]"
"519","[[51,87]]"
"524","[[27,50]]"
"527","[[14,110]]"
"532","[[14,110]]"
"543","[[17,117]]"
"567","[[13,76]]"
"624","[[26,216]]"
"625","[[3,68]]"
"685","[[7,90]]"
"795","[[1,66]]"
"817","[[26,186]]"
"840","[[17,117]]"
"858","[[51,87]]"
"886","[[17,117]]"
"898","[[10,97]]"
"1046","[[10,226]]"
"1063","[[19,205]]"
"1077","[[10,97]]"
"1098","[[9,79]]"
"1207","[[26,186]]"
"1215","[[2,67]]"
"1234","[[19,129]]"
"1263","[[2,233]]"
"1269","[[13,143]]"
"1274","[[3,68]]"
"1292","[[13,108]]"
"1346","[[26,247]]"
"1377","[[10,291]]"
"1392","[[4,69]]"
"1432","[[10,292]]"
"1439","[[21,242]]"
"1468","[[19,205]]"
"1469","[[61,283]]"
"1541","[[26,186]]"
"1542","[[61,283]]"
"1547","[[12,293]]"
"1562","[[41,252]]"
"1580","[[61,283]]"
"1608","[[27,58]]"
"1672","[[27,54]]"
"1693","[[19,129]]"
"1713","[[42,255]]"
"1793","[[27,50]]"
"1818","[[38,243]]"
"1820","[[48,371]]"
"1919","[[48,370]]"
"1937","[[26,190]]"
"1978","[[14,394]]"
"1985","[[6,85]]"
"2086","[[27,427]]"
"2173","[[8,276]]"
"2282","[[59,437]]"
"2358","[[52,433]]"
"2385","[[1,358]]"
"2402","[[10,292]]"
"2413","[[13,143]]"
"2444","[[38,243]]"
"2479","[[26,216]]"
"2521","[[20,198]]"
"2523","[[7,90]]"
"2557","[[61,363]]"
"2568","[[4,365]]"
"2581","[[14,394]]"
"2597","[[21,256]]"
"2615","[[51,374]]"
"2749","[[14,111]]"
"2763","[[19,401]]"
"2817","[[48,296]]"
"2874","[[14,394]]"
"2908","[[50,267]]"
"2923","[[1,359]]"
"2957","[[19,396]]"
"2958","[[19,396]]"
"2963","[[48,296]]"
"2975","[[21,295]]"
"2993","[[14,111]]"
"3042","[[38,243]]"
"3048","[[27,58]]"
"3073","[[59,340]]"
"3127","[[14,111]]"
"3141","[[27,427]]"
"3210","[[38,243]]"
"3213","[[9,286]]"
"3321","[[14,394]]"
"3355","[[52,438]]"
"3364","[[6,416]]"
"3365","[[13,236]]"
"3477","[[4,364]]"
"3491","[[52,408]]"
"3494","[[14,110]]"
"3518","[[12,214]]"
"3591","[[38,243]]"
"3635","[[14,394]]"
"3761","[[36,391]]"
"3767","[[17,424]]"
"3774","[[59,426]]"
"4000","[[59,339]]"
"4067","[[21,402]]"
"4084","[[8,277]]"
"4120","[[10,292]]"
"4154","[[26,210]]"
"4165","[[7,378]]"
"4169","[[13,441]]"
"4204","[[42,278]]"
"4278","[[52,408]]"
"4328","[[14,111]]"
"4379","[[27,341]]"
"4386","[[41,252]]"
"4391","[[42,278]]"
"4399","[[12,293]]"
"4401","[[32,382]]"
"4402","[[26,216]]"
"4530","[[6,413]]"
"4543","[[35,380]]"
"4549","[[38,243]]"
"4556","[[29,96]]"
"4579","[[8,276]]"
"4592","[[3,331]]"
"4607","[[59,336]]"
"4650","[[59,336]]"
"4659","[[6,413]]"
"4677","[[4,364]]"
"4762","[[20,208]]"
"4782","[[10,291]]"
"4836","[[7,229]]"
"4894","[[52,438]]"
"4920","[[42,262]]"
"4967","[[27,341]]"
"4995","[[59,426]]"
"5033","[[42,262]]"
"5041","[[59,336]]"
"5060","[[19,398]]"
"5078","[[36,393]]"
"5118","[[13,443]]"
"5157","[[4,364]]"
"5181","[[36,225]]"
"5201","[[32,222]]"
"5228","[[4,69]]"
"5269","[[59,336]]"
"5285","[[17,117]]"
"5297","[[36,123,391]]"
"5307","[[19,129,401]]"
"5345","[[59,435]]"
"5487","[[14,110,394]]"
"5499","[[36,123,392]]"
"5500","[[19,129,401]]"
"5517","[[10,97,292]]"
"5536","[[4,69,364]]"
"5624","[[21,138,295]]"
"5750","[[20,198,130]]"
"5776","[[14,110,111]]"
"5792","[[61,283,362]]"
"5802","[[6,85,416]]"
"5815","[[61,283,362]]"
"5912","[[19,129,397]]"
"5918","[[7,90],[51,377]]"
"5926","[[12,104,293]]"
"5927","[[10,97,292]]"
"5930","[[18,122],[52,269,438]]"
"5942","[[10,97,292]]"
"5953","[[10,97,292]]"
"5993","[[32,222,382]]"
"6040","[[59,336]]"
"6046","[[51,87,377]]"
"6130","[[42,255,262]]"
"6134","[[14,110,394]]"
"6238","[[51,87,374]]"
"6250","[[61,283,362]]"
"6254","[[52,269]]"
"6278","[[59,336]]"
"6361","[[51,87,374]]"
"6374","[[59,336]]"
"6384","[[32,222,384]]"
"6395","[[8,91,390]]"
"6399","[[42,255,262]]"
"6432","[[51,87,377]]"
"6440","[[19,129,399]]"
"6466","[[10,97,292]]"
"6519","[[18,122,444]]"
"6538","[[2,67]]"
"6560","[[1,66,359]]"
"6563","[[27,56]]"
"6570","[[51,87,374]]"
"6587","[[20,198,130]]"
"6614","[[59,426]]"
"6620","[[52,269,438]]"
"6684","[[19,129,398]]"
"6797","[[42,255]]"
"6877","[[13,108,221]]"
"6886","[[59,435]]"
"6921","[[61,283,362]]"
"7001","[[19,129,398]]"
"7022","[[3,68,332]]"
"7027","[[13,108,76]]"
"7092","[[14,110,394]]"
"7176","[[6,85]]"
"7300","[[20,198,130]]"
"7326","[[61,283,362]]"
"7332","[[52,269,438]]"
"7338","[[36,123,475]]"
"7366","[[59,435]]"
"7371","[[59,339]]"
"7437","[[12,104,214]]"
"7442","[[8,91,390]]"
"7473","[[42,255,262]]"
"7507","[[12,104,293]]"
"7509","[[8,91,390]]"
"7550","[[49,266],[17,117]]"
"7571","[[13,108]]"
"7596","[[59,426]]"
"7640","[[38,243]]"
"7644","[[10,97,291]]"
"7694","[[3,68,331]]"
"7761","[[6,85,416]]"
"7779","[[21,138,404]]"
"7791","[[8,91,390]]"
"7823","[[7,90,378]]"
"7827","[[4,69,366]]"
"7855","[[32,222,384]]"
"7888","[[26,216]]"
"7940","[[51,87,376]]"
"7946","[[10,97,469]]"
"7951","[[4,69,367]]"
"7959","[[61,361]]"
"7964","[[7,90,229]]"
"8034","[[36,123,392]]"
"8078","[[42,255,278]]"
"8115","[[13,108]]"
"8123","[[9,79,78]]"
"8125","[[9,79,78]]"
"8161","[[32,382]]"
"8174","[[13,108]]"
"8203","[[21,138,295]]"
"8226","[[32,384]]"
"104","[[6,224]]"
"112","[[19,129]]"
"151","[[6,85]]"
"184","[[26,215]]"
"199","[[12,104]]"
"264","[[6,85]]"
"301","[[3,68]]"
"324","[[32,222]]"
"347","[[10,97]]"
"393","[[12,214]]"
"502","[[12,104]]"
"563","[[17,117]]"
"612","[[17,117]]"
"656","[[26,190]]"
"665","[[17,117]]"
"674","[[26,186]]"
"690","[[3,68]]"
"833","[[1,66]]"
"957","[[19,205]]"
"961","[[17,117]]"
"1015","[[1,66]]"
"1018","[[8,91]]"
"1096","[[2,67]]"
"1099","[[3,68]]"
"1125","[[17,117]]"
"1137","[[8,232]]"
"1173","[[2,67]]"
"1199","[[3,68]]"
"1246","[[13,143]]"
"1264","[[39,211]]"
"1284","[[6,224]]"
"1289","[[2,233]]"
"1302","[[2,233]]"
"1317","[[27,50]]"
"1329","[[2,284]]"
"1356","[[13,108]]"
"1368","[[12,293]]"
"1405","[[6,224]]"
"1454","[[13,236]]"
"1470","[[3,261]]"
