OID,Prospect_LU_Date,Num Opt Event Dates,Num Link Event Dates,Num Src Event Dates,
us_000609901,2019-02-02 23:40:58,0,0,6,OPT|,LNK|,SRC|,EvSt,EvType,source,EvID,3371300,EvDt,2018-02-12 13:37:24,numJPGs,1,JPGJP_Start,srcType,30,JPG,36,JPst,225,JPend,JPGJP_End,EvEnd,EvSt,EvType,source,EvID,3371298,EvDt,2018-02-12 13:37:25,numJPGs,1,JPGJP_Start,srcType,30,JPG,36,JPst,123,JPend,JPGJP_End,EvEnd,EvSt,EvType,source,EvID,3371297,EvDt,2018-02-12 13:37:30,numJPGs,1,JPGJP_Start,srcType,30,JPG,13,JPst,108,JPend,JPGJP_End,EvEnd,EvSt,EvType,source,EvID,3371301,EvDt,2018-02-12 13:37:46,numJPGs,1,JPGJP_Start,srcType,30,JPG,36,JPst,391,JPend,JPGJP_End,EvEnd,EvSt,EvType,source,EvID,3371299,EvDt,2018-02-12 13:39:45,numJPGs,1,JPGJP_Start,srcType,30,JPG,13,JPst,221,JPend,JPGJP_End,EvEnd,EvSt,EvType,source,EvID,3371302,EvDt,2018-11-11 00:32:28,numJPGs,1,JPGJP_Start,srcType,65,JPG,36,JPst,476,JPend,JPGJP_End,EvEnd,
us_000609902,2019-02-02 23:40:58,0,21,10,OPT|,LNK|,EvSt,EvType,link,EvID,78502,EvDt,2007-12-11 16:50:00,numJPGs,1,JPGJP_Start,optKey,3,JPG,4,JPst,69,JPend,JPGJP_End,EvEnd,EvSt,EvType,link,EvID,78979,EvDt,2007-12-12 17:02:00,numJPGs,1,JPGJP_Start,optKey,3,JPG,4,JPst,69,JPend,JPGJP_End,EvEnd,EvSt,EvType,link,EvID,309484,EvDt,2010-10-21 13:15:00,numJPGs,1,JPGJP_Start,optKey,3,JPG,8,JPst,232,JPend,JPGJP_End,EvEnd,EvSt,EvType,link,EvID,6387894,EvDt,2012-07-26 17:51:47,numJPGs,1,JPGJP_Start,optKey,3,JPG,8,JPst,232,JPend,JPGJP_End,EvEnd,EvSt,EvType,link,EvID,6957865,EvDt,2012-09-12 12:17:32,numJPGs,1,JPGJP_Start,optKey,3,JPG,8,JPst,277,JPend,JPGJP_End,EvEnd,EvSt,EvType,link,EvID,7040876,EvDt,2012-09-21 12:22:14,numJPGs,1,JPGJP_Start,optKey,3,JPG,4,JPst,367,JPend,JPGJP_End,EvEnd,EvSt,EvType,link,EvID,7633449,EvDt,2012-11-16 15:34:19,numJPGs,1,JPGJP_Start,optKey,3,JPG,4,JPst,369,JPend,JPGJP_End,EvEnd,EvSt,EvType,link,EvID,7656440,EvDt,2012-11-21 11:41:20,numJPGs,1,JPGJP_Start,optKey,3,JPG,8,JPst,232,JPend,JPGJP_End,EvEnd,EvSt,EvType,link,EvID,8091981,EvDt,2013-02-04 18:24:17,numJPGs,1,JPGJP_Start,optKey,3,JPG,4,JPst,69,JPend,JPGJP_End,EvEnd,EvSt,EvType,link,EvID,10988389,EvDt,2013-05-02 14:01:55,numJPGs,1,JPGJP_Start,optKey,3,JPG,8,JPst,232,JPend,JPGJP_End,EvEnd,EvSt,EvType,link,EvID,11096650,EvDt,2013-06-20 18:45:00,numJPGs,1,JPGJP_Start,optKey,3,JPG,8,JPst,390,JPend,JPGJP_End,EvEnd,EvSt,EvType,link,EvID,11101518,EvDt,2013-06-20 19:16:56,numJPGs,1,JPGJP_Start,optKey,3,JPG,8,JPst,232,JPend,JPGJP_End,EvEnd,EvSt,EvType,link,EvID,12476143,EvDt,2013-12-17 18:05:09,numJPGs,1,JPGJP_Start,optKey,3,JPG,8,JPst,232,JPend,JPGJP_End,EvEnd,EvSt,EvType,link,EvID,14955120,EvDt,2014-08-11 17:09:50,numJPGs,1,JPGJP_Start,optKey,3,JPG,2,JPst,326,JPend,JPGJP_End,EvEnd,EvSt,EvType,link,EvID,23220451,EvDt,2016-04-20 12:20:40,numJPGs,1,JPGJP_Start,optKey,3,JPG,8,JPst,390,JPend,JPGJP_End,EvEnd,EvSt,EvType,link,EvID,23602919,EvDt,2016-05-23 16:36:41,numJPGs,1,JPGJP_Start,optKey,3,JPG,8,JPst,91,389,JPend,JPGJP_End,EvEnd,EvSt,EvType,link,EvID,25811441,EvDt,2016-10-28 11:52:40,numJPGs,1,JPGJP_Start,optKey,3,JPG,8,JPst,91,276,JPend,JPGJP_End,EvEnd,EvSt,EvType,link,EvID,29597885,EvDt,2017-07-21 03:45:25,numJPGs,1,JPGJP_Start,optKey,3,JPG,8,JPst,91,232,JPend,JPGJP_End,EvEnd,EvSt,EvType,link,EvID,29668257,EvDt,2017-07-27 23:16:17,numJPGs,1,JPGJP_Start,optKey,3,JPG,8,JPst,91,390,JPend,JPGJP_End,EvEnd,EvSt,EvType,link,EvID,30270260,EvDt,2017-10-17 20:37:32,numJPGs,1,JPGJP_Start,optKey,3,JPG,8,JPst,91,390,JPend,JPGJP_End,EvEnd,EvSt,EvType,link,EvID,31263191,EvDt,2017-11-06 21:03:08,numJPGs,1,JPGJP_Start,optKey,3,JPG,8,JPst,91,389,JPend,JPGJP_End,EvEnd,SRC|,EvSt,EvType,source,EvID,928297,EvDt,2016-04-13 13:42:39,numJPGs,1,JPGJP_Start,srcType,68,JPG,12,JPst,104,JPend,JPGJP_End,EvEnd,EvSt,EvType,source,EvID,928290,EvDt,2018-07-31 13:54:09,numJPGs,1,JPGJP_Start,srcType,41,JPG,8,JPst,232,JPend,JPGJP_End,EvEnd,EvSt,EvType,source,EvID,928289,EvDt,2018-08-14 18:09:25,numJPGs,1,JPGJP_Start,srcType,30,JPG,17,JPst,117,JPend,JPGJP_End,EvEnd,EvSt,EvType,source,EvID,928291,EvDt,2018-11-10 23:59:27,numJPGs,1,JPGJP_Start,srcType,65,JPG,4,JPst,69,JPend,JPGJP_End,EvEnd,EvSt,EvType,source,EvID,928292,EvDt,2018-11-10 23:59:27,numJPGs,1,JPGJP_Start,srcType,65,JPG,17,JPst,117,JPend,JPGJP_End,EvEnd,EvSt,EvType,source,EvID,928293,EvDt,2018-11-10 23:59:27,numJPGs,1,JPGJP_Start,srcType,65,JPG,8,JPst,232,JPend,JPGJP_End,EvEnd,EvSt,EvType,source,EvID,928294,EvDt,2018-11-10 23:59:27,numJPGs,1,JPGJP_Start,srcType,65,JPG,4,JPst,369,JPend,JPGJP_End,EvEnd,EvSt,EvType,source,EvID,928295,EvDt,2018-11-10 23:59:27,numJPGs,1,JPGJP_Start,srcType,65,JPG,8,JPst,389,JPend,JPGJP_End,EvEnd,EvSt,EvType,source,EvID,928296,EvDt,2018-11-10 23:59:27,numJPGs,1,JPGJP_Start,srcType,65,JPG,8,JPst,390,JPend,JPGJP_End,EvEnd,EvSt,EvType,source,EvID,928298,EvDt,2018-12-17 16:56:39,numJPGs,1,JPGJP_Start,srcType,120,JPG,8,JPst,277,JPend,JPGJP_End,EvEnd,
us_000609903,2019-02-02 23:40:58,0,0,1,OPT|,LNK|,SRC|,EvSt,EvType,source,EvID,3565471,EvDt,2018-11-11 00:32:28,numJPGs,1,JPGJP_Start,srcType,65,JPG,61,JPst,362,JPend,JPGJP_End,EvEnd,
us_000609904,2019-02-02 23:40:58,0,0,2,OPT|,LNK|,SRC|,EvSt,EvType,source,EvID,3458155,EvDt,2017-04-29 07:10:40,numJPGs,1,JPGJP_Start,srcType,134,JPG,59,JPst,481,JPend,JPGJP_End,EvEnd,EvSt,EvType,source,EvID,3458154,EvDt,2018-11-11 00:32:28,numJPGs,1,JPGJP_Start,srcType,65,JPG,59,JPst,435,JPend,JPGJP_End,EvEnd,
us_000609906,2019-02-02 23:40:58,1,0,1,OPT|,EvSt,EvType,opt,EvID,268564,EvDt,2018-07-11 14:03:33,numJPGs,1,JPGJP_Start,optKey,-2,JPG,-10,JPst,-9,JPend,JPGJP_End,EvEnd,LNK|,SRC|,EvSt,EvType,source,EvID,3565478,EvDt,2018-11-11 00:32:28,numJPGs,1,JPGJP_Start,srcType,65,JPG,52,JPst,433,JPend,JPGJP_End,EvEnd,
us_000609907,2019-02-02 23:40:58,1,0,2,OPT|,EvSt,EvType,opt,EvID,249047,EvDt,2017-11-15 14:36:44,numJPGs,1,JPGJP_Start,optKey,-2,JPG,-10,JPst,-9,JPend,JPGJP_End,EvEnd,LNK|,SRC|,EvSt,EvType,source,EvID,3566599,EvDt,2018-03-06 17:51:13,numJPGs,1,JPGJP_Start,srcType,30,JPG,10,JPst,97,JPend,JPGJP_End,EvEnd,EvSt,EvType,source,EvID,3566600,EvDt,2018-11-11 00:32:29,numJPGs,1,JPGJP_Start,srcType,65,JPG,20,JPst,208,JPend,JPGJP_End,EvEnd,
us_000609908,2019-02-02 23:40:58,0,0,3,OPT|,LNK|,SRC|,EvSt,EvType,source,EvID,3495027,EvDt,2017-05-17 15:34:32,numJPGs,1,JPGJP_Start,srcType,30,JPG,3,JPst,234,JPend,JPGJP_End,EvEnd,EvSt,EvType,source,EvID,3495028,EvDt,2017-05-17 15:34:38,numJPGs,1,JPGJP_Start,srcType,30,JPG,9,JPst,240,JPend,JPGJP_End,EvEnd,EvSt,EvType,source,EvID,3495029,EvDt,2018-11-11 00:32:29,numJPGs,1,JPGJP_Start,srcType,65,JPG,3,JPst,333,JPend,JPGJP_End,EvEnd,
us_000609909,2019-02-02 23:40:58,0,7,7,OPT|,LNK|,EvSt,EvType,link,EvID,34693727,EvDt,2018-05-01 18:49:43,numJPGs,1,JPGJP_Start,optKey,3,JPG,10,JPst,97,292,JPend,JPGJP_End,EvEnd,EvSt,EvType,link,EvID,34303414,EvDt,2018-05-01 21:10:59,numJPGs,1,JPGJP_Start,optKey,3,JPG,10,JPst,97,292,JPend,JPGJP_End,EvEnd,EvSt,EvType,link,EvID,34582378,EvDt,2018-05-04 18:11:46,numJPGs,1,JPGJP_Start,optKey,3,JPG,10,JPst,97,291,JPend,JPGJP_End,EvEnd,EvSt,EvType,link,EvID,36102398,EvDt,2018-07-18 15:50:50,numJPGs,1,JPGJP_Start,optKey,3,JPG,13,JPst,108,441,JPend,JPGJP_End,EvEnd,EvSt,EvType,link,EvID,36306030,EvDt,2018-07-31 15:26:04,numJPGs,1,JPGJP_Start,optKey,3,JPG,13,JPst,108,441,JPend,JPGJP_End,EvEnd,EvSt,EvType,link,EvID,36553053,EvDt,2018-08-15 15:15:03,numJPGs,1,JPGJP_Start,optKey,3,JPG,13,JPst,108,JPend,JPGJP_End,EvEnd,EvSt,EvType,link,EvID,39035596,EvDt,2019-01-11 16:25:45,numJPGs,1,JPGJP_Start,optKey,3,JPG,10,JPst,97,291,JPend,JPGJP_End,EvEnd,SRC|,EvSt,EvType,source,EvID,3566603,EvDt,2018-07-02 02:08:05,numJPGs,1,JPGJP_Start,srcType,9,JPG,13,JPst,76,JPend,JPGJP_End,EvEnd,EvSt,EvType,source,EvID,3566604,EvDt,2018-07-02 02:08:05,numJPGs,1,JPGJP_Start,srcType,9,JPG,29,JPst,96,JPend,JPGJP_End,EvEnd,EvSt,EvType,source,EvID,3566605,EvDt,2018-07-02 02:08:05,numJPGs,1,JPGJP_Start,srcType,9,JPG,10,JPst,97,JPend,JPGJP_End,EvEnd,EvSt,EvType,source,EvID,3566606,EvDt,2018-07-02 02:08:05,numJPGs,1,JPGJP_Start,srcType,9,JPG,13,JPst,108,JPend,JPGJP_End,EvEnd,EvSt,EvType,source,EvID,3566607,EvDt,2018-07-02 02:08:05,numJPGs,1,JPGJP_Start,srcType,9,JPG,13,JPst,143,JPend,JPGJP_End,EvEnd,EvSt,EvType,source,EvID,3566608,EvDt,2018-07-02 02:08:05,numJPGs,1,JPGJP_Start,srcType,9,JPG,32,JPst,222,JPend,JPGJP_End,EvEnd,EvSt,EvType,source,EvID,3566602,EvDt,2018-11-11 00:32:29,numJPGs,1,JPGJP_Start,srcType,65,JPG,10,JPst,291,JPend,JPGJP_End,EvEnd,
us_000609910,2019-02-02 23:40:58,0,3,1,OPT|,LNK|,EvSt,EvType,link,EvID,30962375,EvDt,2017-11-08 17:57:51,numJPGs,1,JPGJP_Start,optKey,3,JPG,41,JPst,252,JPend,JPGJP_End,EvEnd,EvSt,EvType,link,EvID,32555888,EvDt,2018-01-31 14:35:11,numJPGs,1,JPGJP_Start,optKey,3,JPG,41,JPst,252,JPend,JPGJP_End,EvEnd,EvSt,EvType,link,EvID,34133627,EvDt,2018-04-10 17:03:19,numJPGs,1,JPGJP_Start,optKey,3,JPG,42,JPst,255,262,JPend,JPGJP_End,EvEnd,SRC|,EvSt,EvType,source,EvID,3332754,EvDt,2016-04-27 17:48:30,numJPGs,1,JPGJP_Start,srcType,96,JPG,41,JPst,252,JPend,JPGJP_End,EvEnd,
us_000609912,2019-02-02 23:40:58,0,0,2,OPT|,LNK|,SRC|,EvSt,EvType,source,EvID,3566614,EvDt,2018-05-29 18:30:16,numJPGs,1,JPGJP_Start,srcType,30,JPG,17,JPst,117,JPend,JPGJP_End,EvEnd,EvSt,EvType,source,EvID,3566615,EvDt,2018-11-11 00:32:29,numJPGs,1,JPGJP_Start,srcType,65,JPG,12,JPst,214,JPend,JPGJP_End,EvEnd,
us_000609913,2019-02-02 23:40:58,0,0,5,OPT|,LNK|,SRC|,EvSt,EvType,source,EvID,3566617,EvDt,2018-01-23 21:19:52,numJPGs,1,JPGJP_Start,srcType,30,JPG,20,JPst,208,JPend,JPGJP_End,EvEnd,EvSt,EvType,source,EvID,3566616,EvDt,2018-01-23 21:20:01,numJPGs,1,JPGJP_Start,srcType,30,JPG,20,JPst,198,JPend,JPGJP_End,EvEnd,EvSt,EvType,source,EvID,3566618,EvDt,2018-01-23 21:20:05,numJPGs,1,JPGJP_Start,srcType,30,JPG,61,JPst,283,JPend,JPGJP_End,EvEnd,EvSt,EvType,source,EvID,3566619,EvDt,2018-11-11 00:32:29,numJPGs,1,JPGJP_Start,srcType,65,JPG,61,JPst,360,JPend,JPGJP_End,EvEnd,EvSt,EvType,source,EvID,3566620,EvDt,2018-11-11 00:32:29,numJPGs,1,JPGJP_Start,srcType,65,JPG,61,JPst,362,JPend,JPGJP_End,EvEnd,
us_000609914,2019-02-02 23:40:58,0,3,2,OPT|,LNK|,EvSt,EvType,link,EvID,20495425,EvDt,2015-09-25 11:57:23,numJPGs,1,JPGJP_Start,optKey,3,JPG,48,JPst,371,JPend,JPGJP_End,EvEnd,EvSt,EvType,link,EvID,22093409,EvDt,2016-02-03 10:43:16,numJPGs,1,JPGJP_Start,optKey,3,JPG,48,JPst,371,JPend,JPGJP_End,EvEnd,EvSt,EvType,link,EvID,31051632,EvDt,2017-11-07 19:19:32,numJPGs,1,JPGJP_Start,optKey,3,JPG,48,JPst,265,371,JPend,JPGJP_End,EvEnd,SRC|,EvSt,EvType,source,EvID,3241430,EvDt,2017-09-28 20:04:12,numJPGs,1,JPGJP_Start,srcType,58,JPG,32,JPst,222,JPend,JPGJP_End,EvEnd,EvSt,EvType,source,EvID,3241431,EvDt,2018-11-11 00:19:16,numJPGs,1,JPGJP_Start,srcType,65,JPG,48,JPst,371,JPend,JPGJP_End,EvEnd,
us_000609915,2019-02-02 23:40:58,0,0,3,OPT|,LNK|,SRC|,EvSt,EvType,source,EvID,3538396,EvDt,2017-08-08 20:43:54,numJPGs,1,JPGJP_Start,srcType,30,JPG,55,JPst,280,JPend,JPGJP_End,EvEnd,EvSt,EvType,source,EvID,3538395,EvDt,2017-08-08 20:43:59,numJPGs,1,JPGJP_Start,srcType,30,JPG,52,JPst,269,JPend,JPGJP_End,EvEnd,EvSt,EvType,source,EvID,3538397,EvDt,2018-11-11 00:32:29,numJPGs,1,JPGJP_Start,srcType,65,JPG,52,JPst,438,JPend,JPGJP_End,EvEnd,
us_000609917,2019-02-02 23:40:58,0,5,3,OPT|,LNK|,EvSt,EvType,link,EvID,22433516,EvDt,2016-02-24 12:11:45,numJPGs,1,JPGJP_Start,optKey,3,JPG,8,JPst,276,JPend,JPGJP_End,EvEnd,EvSt,EvType,link,EvID,23149470,EvDt,2016-04-14 22:13:28,numJPGs,1,JPGJP_Start,optKey,3,JPG,8,JPst,276,JPend,JPGJP_End,EvEnd,EvSt,EvType,link,EvID,29105749,EvDt,2017-06-07 14:05:21,numJPGs,1,JPGJP_Start,optKey,3,JPG,8,JPst,91,276,JPend,JPGJP_End,EvEnd,EvSt,EvType,link,EvID,35769597,EvDt,2018-06-26 11:08:30,numJPGs,1,JPGJP_Start,optKey,3,JPG,35,JPst,121,380,JPend,JPGJP_End,EvEnd,EvSt,EvType,link,EvID,37587670,EvDt,2018-11-13 21:59:07,numJPGs,1,JPGJP_Start,optKey,3,JPG,8,JPst,91,276,JPend,JPGJP_End,EvEnd,SRC|,EvSt,EvType,source,EvID,1173905,EvDt,2017-12-20 17:00:08,numJPGs,1,JPGJP_Start,srcType,30,JPG,8,JPst,276,JPend,JPGJP_End,EvEnd,EvSt,EvType,source,EvID,1173906,EvDt,2018-11-11 00:32:28,numJPGs,1,JPGJP_Start,srcType,65,JPG,8,JPst,276,JPend,JPGJP_End,EvEnd,EvSt,EvType,source,EvID,1173907,EvDt,2019-01-05 23:38:38,numJPGs,1,JPGJP_Start,srcType,65,JPG,21,JPst,295,JPend,JPGJP_End,EvEnd,
us_000609918,2019-02-02 23:40:58,0,0,2,OPT|,LNK|,SRC|,EvSt,EvType,source,EvID,3566576,EvDt,2017-12-22 17:35:10,numJPGs,1,JPGJP_Start,srcType,30,JPG,8,JPst,276,JPend,JPGJP_End,EvEnd,EvSt,EvType,source,EvID,3566577,EvDt,2018-11-11 00:32:28,numJPGs,1,JPGJP_Start,srcType,65,JPG,8,JPst,276,JPend,JPGJP_End,EvEnd,
us_000609921,2019-02-02 23:40:58,1,3,9,OPT|,EvSt,EvType,opt,EvID,191419,EvDt,2016-04-26 13:41:12,numJPGs,1,JPGJP_Start,optKey,-1,JPG,48,JPst,265,JPend,JPGJP_End,EvEnd,LNK|,EvSt,EvType,link,EvID,281207,EvDt,2010-08-30 12:03:00,numJPGs,1,JPGJP_Start,optKey,3,JPG,12,JPst,104,JPend,JPGJP_End,EvEnd,EvSt,EvType,link,EvID,5042046,EvDt,2012-03-06 10:52:00,numJPGs,1,JPGJP_Start,optKey,3,JPG,52,JPst,408,JPend,JPGJP_End,EvEnd,EvSt,EvType,link,EvID,31191488,EvDt,2017-11-07 22:59:24,numJPGs,1,JPGJP_Start,optKey,3,JPG,48,JPst,265,296,JPend,JPGJP_End,EvEnd,SRC|,EvSt,EvType,source,EvID,859913,EvDt,2016-04-12 13:50:34,numJPGs,1,JPGJP_Start,srcType,68,JPG,12,JPst,104,JPend,JPGJP_End,EvEnd,EvSt,EvType,source,EvID,859905,EvDt,2018-07-27 15:02:34,numJPGs,1,JPGJP_Start,srcType,30,JPG,9,JPst,79,JPend,JPGJP_End,EvEnd,EvSt,EvType,source,EvID,859907,EvDt,2018-07-27 15:02:36,numJPGs,1,JPGJP_Start,srcType,30,JPG,9,JPst,240,JPend,JPGJP_End,EvEnd,EvSt,EvType,source,EvID,859910,EvDt,2018-07-27 15:02:40,numJPGs,1,JPGJP_Start,srcType,30,JPG,12,JPst,293,JPend,JPGJP_End,EvEnd,EvSt,EvType,source,EvID,859906,EvDt,2018-07-27 15:02:42,numJPGs,1,JPGJP_Start,srcType,30,JPG,53,JPst,126,JPend,JPGJP_End,EvEnd,EvSt,EvType,source,EvID,859909,EvDt,2018-07-27 15:02:43,numJPGs,1,JPGJP_Start,srcType,30,JPG,52,JPst,269,JPend,JPGJP_End,EvEnd,EvSt,EvType,source,EvID,859908,EvDt,2018-07-27 15:02:50,numJPGs,1,JPGJP_Start,srcType,30,JPG,48,JPst,265,JPend,JPGJP_End,EvEnd,EvSt,EvType,source,EvID,859911,EvDt,2018-11-10 23:31:49,numJPGs,1,JPGJP_Start,srcType,65,JPG,12,JPst,214,JPend,JPGJP_End,EvEnd,EvSt,EvType,source,EvID,859912,EvDt,2018-11-10 23:31:49,numJPGs,1,JPGJP_Start,srcType,65,JPG,48,JPst,296,JPend,JPGJP_End,EvEnd,
us_000609922,2019-02-02 23:40:58,0,0,4,OPT|,LNK|,SRC|,EvSt,EvType,source,EvID,3566630,EvDt,2018-04-26 14:26:04,numJPGs,1,JPGJP_Start,srcType,30,JPG,19,JPst,129,JPend,JPGJP_End,EvEnd,EvSt,EvType,source,EvID,3566631,EvDt,2018-11-11 00:32:30,numJPGs,1,JPGJP_Start,srcType,65,JPG,20,JPst,130,JPend,JPGJP_End,EvEnd,EvSt,EvType,source,EvID,3566632,EvDt,2018-11-11 00:32:30,numJPGs,1,JPGJP_Start,srcType,65,JPG,20,JPst,208,JPend,JPGJP_End,EvEnd,EvSt,EvType,source,EvID,3566633,EvDt,2018-11-11 00:32:30,numJPGs,1,JPGJP_Start,srcType,65,JPG,19,JPst,401,JPend,JPGJP_End,EvEnd,
us_000609923,2019-02-02 23:40:58,0,3,5,OPT|,LNK|,EvSt,EvType,link,EvID,377239,EvDt,2011-02-22 12:07:00,numJPGs,1,JPGJP_Start,optKey,3,JPG,51,JPst,250,JPend,JPGJP_End,EvEnd,EvSt,EvType,link,EvID,7633551,EvDt,2012-11-16 15:53:05,numJPGs,1,JPGJP_Start,optKey,3,JPG,19,JPst,129,JPend,JPGJP_End,EvEnd,EvSt,EvType,link,EvID,30857908,EvDt,2017-11-08 14:14:43,numJPGs,1,JPGJP_Start,optKey,3,JPG,18,JPst,122,444,JPend,JPGJP_End,EvEnd,SRC|,EvSt,EvType,source,EvID,619038,EvDt,2011-03-18 14:24:01,numJPGs,1,JPGJP_Start,srcType,83,JPG,7,JPst,90,JPend,JPGJP_End,EvEnd,EvSt,EvType,source,EvID,619040,EvDt,2011-06-18 04:49:24,numJPGs,1,JPGJP_Start,srcType,107,JPG,18,JPst,264,JPend,JPGJP_End,EvEnd,EvSt,EvType,source,EvID,619039,EvDt,2017-10-03 03:15:04,numJPGs,1,JPGJP_Start,srcType,92,JPG,7,JPst,251,JPend,JPGJP_End,EvEnd,EvSt,EvType,source,EvID,619036,EvDt,2018-06-04 17:23:59,numJPGs,1,JPGJP_Start,srcType,30,JPG,32,JPst,209,JPend,JPGJP_End,EvEnd,EvSt,EvType,source,EvID,619037,EvDt,2018-11-11 00:32:30,numJPGs,1,JPGJP_Start,srcType,65,JPG,18,JPst,444,JPend,JPGJP_End,EvEnd,
us_000609925,2019-02-02 23:40:58,0,1,2,OPT|,LNK|,EvSt,EvType,link,EvID,31577013,EvDt,2017-12-01 16:32:00,numJPGs,1,JPGJP_Start,optKey,3,JPG,61,JPst,283,362,JPend,JPGJP_End,EvEnd,SRC|,EvSt,EvType,source,EvID,3566636,EvDt,2018-04-04 14:29:10,numJPGs,1,JPGJP_Start,srcType,30,JPG,2,JPst,93,JPend,JPGJP_End,EvEnd,EvSt,EvType,source,EvID,3566637,EvDt,2018-11-11 00:32:30,numJPGs,1,JPGJP_Start,srcType,65,JPG,61,JPst,362,JPend,JPGJP_End,EvEnd,
us_000609926,2019-02-02 23:40:58,1,0,3,OPT|,EvSt,EvType,opt,EvID,250376,EvDt,2018-04-26 13:43:40,numJPGs,1,JPGJP_Start,optKey,-2,JPG,-10,JPst,-9,JPend,JPGJP_End,EvEnd,LNK|,SRC|,EvSt,EvType,source,EvID,3566638,EvDt,2018-04-04 15:32:46,numJPGs,1,JPGJP_Start,srcType,30,JPG,2,JPst,93,JPend,JPGJP_End,EvEnd,EvSt,EvType,source,EvID,3566639,EvDt,2018-11-11 00:32:30,numJPGs,1,JPGJP_Start,srcType,65,JPG,61,JPst,362,JPend,JPGJP_End,EvEnd,EvSt,EvType,source,EvID,3566640,EvDt,2018-11-11 00:32:30,numJPGs,1,JPGJP_Start,srcType,65,JPG,35,JPst,380,JPend,JPGJP_End,EvEnd,
us_000609927,2019-02-02 23:40:58,0,0,1,OPT|,LNK|,SRC|,EvSt,EvType,source,EvID,3562826,EvDt,2018-11-11 00:32:18,numJPGs,1,JPGJP_Start,srcType,65,JPG,21,JPst,403,JPend,JPGJP_End,EvEnd,
us_000609928,2019-02-02 23:40:58,0,1,1,OPT|,LNK|,EvSt,EvType,link,EvID,33615408,EvDt,2018-03-14 15:00:10,numJPGs,1,JPGJP_Start,optKey,3,JPG,21,JPst,138,JPend,JPGJP_End,EvEnd,SRC|,EvSt,EvType,source,EvID,3562827,EvDt,2018-11-11 00:32:18,numJPGs,1,JPGJP_Start,srcType,65,JPG,21,JPst,403,JPend,JPGJP_End,EvEnd,
us_000609930,2019-02-02 23:40:58,0,0,5,OPT|,LNK|,SRC|,EvSt,EvType,source,EvID,2576813,EvDt,2018-07-16 16:35:19,numJPGs,1,JPGJP_Start,srcType,30,JPG,32,JPst,222,JPend,JPGJP_End,EvEnd,EvSt,EvType,source,EvID,2576812,EvDt,2018-07-16 16:35:30,numJPGs,1,JPGJP_Start,srcType,30,JPG,19,JPst,129,JPend,JPGJP_End,EvEnd,EvSt,EvType,source,EvID,2576811,EvDt,2018-07-16 16:35:39,numJPGs,1,JPGJP_Start,srcType,30,JPG,9,JPst,79,JPend,JPGJP_End,EvEnd,EvSt,EvType,source,EvID,2576814,EvDt,2018-07-16 16:35:46,numJPGs,1,JPGJP_Start,srcType,30,JPG,61,JPst,283,JPend,JPGJP_End,EvEnd,EvSt,EvType,source,EvID,2576815,EvDt,2018-11-11 00:32:30,numJPGs,1,JPGJP_Start,srcType,65,JPG,61,JPst,362,JPend,JPGJP_End,EvEnd,
us_000609931,2019-02-02 23:40:58,0,2,2,OPT|,LNK|,EvSt,EvType,link,EvID,33525661,EvDt,2018-03-09 19:54:33,numJPGs,1,JPGJP_Start,optKey,3,JPG,36,JPst,123,475,JPend,JPGJP_End,EvEnd,EvSt,EvType,link,EvID,33581989,EvDt,2018-03-12 18:31:19,numJPGs,1,JPGJP_Start,optKey,3,JPG,36,JPst,123,475,JPend,JPGJP_End,EvEnd,SRC|,EvSt,EvType,source,EvID,3566649,EvDt,2018-11-11 00:32:30,numJPGs,1,JPGJP_Start,srcType,65,JPG,36,JPst,393,JPend,JPGJP_End,EvEnd,EvSt,EvType,source,EvID,3566650,EvDt,2018-11-11 00:32:30,numJPGs,1,JPGJP_Start,srcType,65,JPG,36,JPst,475,JPend,JPGJP_End,EvEnd,
us_000609933,2019-02-02 23:40:58,0,1,2,OPT|,LNK|,EvSt,EvType,link,EvID,31267241,EvDt,2017-11-07 15:42:11,numJPGs,1,JPGJP_Start,optKey,3,JPG,20,JPst,198,130,JPend,JPGJP_End,EvEnd,SRC|,EvSt,EvType,source,EvID,3551195,EvDt,2018-11-11 00:31:55,numJPGs,1,JPGJP_Start,srcType,65,JPG,20,JPst,130,JPend,JPGJP_End,EvEnd,EvSt,EvType,source,EvID,3551196,EvDt,2018-11-11 00:31:55,numJPGs,1,JPGJP_Start,srcType,65,JPG,20,JPst,208,JPend,JPGJP_End,EvEnd,
us_000609934,2019-02-02 23:40:58,0,0,1,OPT|,LNK|,SRC|,EvSt,EvType,source,EvID,3566652,EvDt,2018-11-11 00:32:30,numJPGs,1,JPGJP_Start,srcType,65,JPG,26,JPst,216,JPend,JPGJP_End,EvEnd,
us_000609935,2019-02-02 23:40:58,1,0,1,OPT|,EvSt,EvType,opt,EvID,284654,EvDt,2019-01-29 14:22:21,numJPGs,1,JPGJP_Start,optKey,-2,JPG,-10,JPst,-9,JPend,JPGJP_End,EvEnd,LNK|,SRC|,EvSt,EvType,source,EvID,3566654,EvDt,2018-11-11 00:32:30,numJPGs,1,JPGJP_Start,srcType,65,JPG,7,JPst,378,JPend,JPGJP_End,EvEnd,
