Product ID : 7842 # of JPs covered : 1 : 435 : Tax Prep-Pass-Through-Planning, 
pr_000891222,0.268605,0.000000
pr_001079797,0.268605,0.000000
pr_000841020,0.268605,0.000000
pr_001609074,0.268605,0.000000
us_000521202,0.268605,0.000000
pr_001411559,0.268605,0.000000
us_000515278,0.268605,0.000000
pr_000986786,0.268605,0.000000
pr_001050322,0.268605,0.000000
pr_000856409,0.268605,0.000000
us_000539450,0.268605,0.000000
pr_001739135,0.268605,0.000000
pr_000986522,0.268605,0.000000
pr_001672813,0.268605,0.000000
pr_000825782,0.268605,0.000000
us_000526154,0.268605,0.000000
us_000575618,0.268605,0.000000
us_000579541,0.268605,0.000000
pr_002114181,0.268605,0.000001
us_000566980,0.268605,0.000001
us_000570538,0.268605,0.000001
us_000549708,0.268605,0.000001
us_000597961,0.268605,0.000001
us_000512807,0.268605,0.000002
pr_000690416,0.268605,0.000002
pr_001921144,0.268605,0.000002
us_000535825,0.268605,0.000003
pr_000788089,0.268605,0.000005
pr_000811684,0.268605,0.000005
pr_001067351,0.268605,0.000005
us_000480503,0.268605,0.000005
us_000613484,0.268605,0.000007
us_000613829,0.268605,0.000007
us_000518828,0.268605,0.000007
us_000551795,0.268605,0.000008
us_000600688,0.268605,0.000012
pr_000747399,0.268605,0.000013
pr_001974878,0.268605,0.000014
pr_002060797,0.268605,0.000016
pr_000987123,0.268605,0.000031
pr_002192062,0.268605,0.000037
pr_001915463,0.268605,0.000037
pr_001948338,0.268605,0.000038
pr_001960003,0.268605,0.000038
pr_001918653,0.268605,0.000041
pr_001649576,0.268605,0.000044
pr_001915827,0.268605,0.000053
pr_002062687,0.268605,0.000054
pr_001917710,0.268605,0.000064
us_000560789,0.268605,0.000072
pr_001112813,0.268605,0.000077
us_000509777,0.268605,0.000078
us_000475441,0.268605,0.000132
pr_001152447,0.268605,0.000197
us_000534802,0.268605,0.000210
us_000571671,0.268605,0.000280
pr_002137097,0.268605,0.000318
us_000535020,0.268605,0.000393
pr_002143324,0.268605,0.000420
pr_002184213,0.268605,0.000470
us_000615508,0.268605,0.000539
pr_000873214,0.268605,0.000644
us_000566385,0.268605,0.000898
us_000481491,0.268605,0.001077
us_000570814,0.268605,0.001109
pr_002136225,0.268605,0.001146
us_000523252,0.268605,0.001604
pr_002183206,0.268605,0.001832
us_000517431,0.268605,0.003487
us_000551059,0.268605,0.005531
us_000534524,0.268605,0.007799
us_000478104,0.268605,0.009265
pr_002168220,0.268605,0.011652
us_000564573,0.268605,0.032116
us_000580543,0.268605,0.045067
us_000599704,0.268605,0.256242
us_000582132,0.268605,0.256494
us_000576395,0.268605,0.270723
us_000606308,0.268605,0.281889
us_000622031,0.268605,0.357696
us_000619999,0.268605,0.582867
pr_001146969,0.244688,0.000000
pr_000929347,0.244688,0.000000
pr_000362272,0.244688,0.000000
pr_000570422,0.244688,0.000000
pr_000750275,0.244688,0.000000
pr_001067405,0.244688,0.000000
pr_001040472,0.244688,0.000000
pr_000941201,0.244688,0.000000
pr_001155916,0.244688,0.000000
pr_000560178,0.244688,0.000000
us_000613536,0.244688,0.000002
us_000555339,0.244688,0.000003
us_000564464,0.244688,0.000007
us_000623022,0.244688,0.000016
us_000505412,0.244688,0.000346
us_000400970,0.244688,0.000349
us_000463131,0.244688,0.000395
us_000576895,0.244688,0.000862
us_000461798,0.244688,0.001293
us_000232034,0.244688,0.001904
us_000053095,0.244688,0.004857
pr_000626287,0.238855,0.000000
pr_001023495,0.238855,0.000000
pr_001652129,0.238855,0.000000
pr_000718879,0.238855,0.000000
pr_000517964,0.238855,0.000000
us_000574067,0.238855,0.000000
pr_001044302,0.238855,0.000000
us_000546788,0.238855,0.000000
us_000620451,0.238855,0.000001
us_000517933,0.238855,0.000014
us_000575688,0.238855,0.000020
pr_002197788,0.238855,0.000031
us_000590245,0.238855,0.000047
us_000575752,0.238855,0.000072
us_000568995,0.238855,0.000363
us_000520732,0.238855,0.000501
us_000571616,0.238855,0.013169
us_000599941,0.238855,0.016300
pr_001714430,0.218496,0.000000
pr_001716674,0.218496,0.000000
pr_000512922,0.218496,0.000000
us_000509113,0.218496,0.000000
us_000603332,0.218496,0.000000
us_000511851,0.218496,0.000000
us_000512624,0.218496,0.000000
us_000513639,0.218496,0.000001
us_000563314,0.218496,0.000002
us_000553093,0.218496,0.000003
pr_002170324,0.218496,0.000003
pr_001946922,0.218496,0.000009
us_000583053,0.218496,0.000011
pr_001166591,0.218496,0.000014
pr_001140263,0.218496,0.000028
pr_002170651,0.218496,0.000032
us_000539712,0.218496,0.000080
pr_000834085,0.218496,0.000360
us_000467467,0.218496,0.000540
us_000495693,0.218496,0.001098
us_000497602,0.218496,0.001233
us_000615585,0.218496,0.001458
us_000557704,0.218496,0.001567
us_000516694,0.218496,0.002203
us_000518394,0.218496,0.002738
us_000575432,0.218496,0.004899
pr_000384451,0.203893,0.000000
pr_000763491,0.203893,0.000000
pr_001020607,0.203893,0.000000
pr_001148774,0.203893,0.000000
us_000490013,0.203893,0.000000
pr_000348495,0.203893,0.000000
pr_001199359,0.203893,0.000000
pr_001227870,0.203893,0.000000
pr_001229886,0.203893,0.000000
pr_001311014,0.203893,0.000000
pr_001509778,0.203893,0.000000
pr_002274010,0.203893,0.000000
pr_002274011,0.203893,0.000000
us_000518917,0.203893,0.000000
pr_000186826,0.203893,0.000000
pr_000724263,0.203893,0.000000
pr_000895266,0.203893,0.000000
pr_000387440,0.203893,0.000000
pr_000509876,0.203893,0.000000
pr_000750124,0.203893,0.000000
pr_001071589,0.203893,0.000000
us_000522534,0.203893,0.000000
us_000506720,0.203893,0.000000
us_000506575,0.203893,0.000000
us_000506522,0.203893,0.000000
pr_000377721,0.203893,0.000000
us_000574290,0.203893,0.000001
us_000506305,0.203893,0.000001
us_000505386,0.203893,0.000001
us_000505284,0.203893,0.000001
us_000507150,0.203893,0.000002
us_000466077,0.203893,0.000003
us_000500936,0.203893,0.000003
pr_000274204,0.203893,0.000003
pr_000264442,0.203893,0.000004
us_000505479,0.203893,0.000005
pr_001518993,0.203893,0.000007
us_000468198,0.203893,0.000007
us_000511839,0.203893,0.000008
us_000510044,0.203893,0.000012
us_000504782,0.203893,0.000017
us_000508671,0.203893,0.000024
us_000505318,0.203893,0.000031
us_000504234,0.203893,0.000102
us_000506594,0.203893,0.000138
us_000503987,0.203893,0.000184
us_000476213,0.203893,0.000260
us_000614988,0.203893,0.000350
us_000506729,0.203893,0.000381
us_000572523,0.203893,0.000427
us_000505527,0.203893,0.000598
us_000599548,0.203893,0.000964
pr_001160425,0.200785,0.000000
pr_001551032,0.200785,0.000000
pr_001894448,0.200785,0.000000
pr_001887098,0.200785,0.000000
pr_001892984,0.200785,0.000000
pr_001895043,0.200785,0.000000
pr_001388653,0.200785,0.000000
us_000612293,0.200785,0.000000
us_000592042,0.200785,0.000000
us_000512600,0.200785,0.000000
pr_001093334,0.200785,0.000000
pr_001879171,0.200785,0.000000
pr_001222233,0.200785,0.000000
pr_000960446,0.200785,0.000000
pr_002168051,0.200785,0.000000
us_000611911,0.200785,0.000000
us_000614905,0.200785,0.000000
pr_001434531,0.200785,0.000001
pr_000869382,0.200785,0.000001
pr_000858930,0.200785,0.000001
pr_001506948,0.200785,0.000001
pr_000637498,0.200785,0.000001
pr_000887537,0.200785,0.000001
pr_000768057,0.200785,0.000001
pr_000707111,0.200785,0.000001
pr_000788340,0.200785,0.000001
pr_001301537,0.200785,0.000002
us_000612612,0.200785,0.000003
us_000470268,0.200785,0.000005
pr_001017268,0.200785,0.000008
pr_000708929,0.200785,0.000017
us_000509688,0.200785,0.000105
us_000594945,0.200785,0.000179
us_000573984,0.200785,0.000608
us_000486994,0.200785,0.000754
us_000535930,0.200785,0.001553
us_000563257,0.200785,0.002048
us_000513984,0.200785,0.007115
us_000547064,0.200785,0.137430
us_000547155,0.200785,0.137640
us_000548507,0.200785,0.161474
pr_001696389,0.197622,0.000000
pr_001727110,0.197622,0.000000
us_000615786,0.197622,0.000000
pr_000373573,0.197622,0.000000
us_000596129,0.197622,0.000109
us_000570943,0.197622,0.000115
us_000585857,0.197622,0.000119
us_000613991,0.197622,0.003595
us_000613425,0.197622,0.003731
us_000601059,0.197622,0.006355
us_000536955,0.197622,0.007562
us_000578385,0.197622,0.027347
us_000566783,0.197622,0.029808
us_000555463,0.197622,0.030718
us_000538286,0.197622,0.031458
us_000577714,0.197622,0.031851
us_000508806,0.197622,0.032000
us_000604612,0.197622,0.032529
us_000600366,0.197622,0.032638
us_000604024,0.197622,0.033135
us_000591192,0.197622,0.033372
us_000542516,0.197622,0.035628
us_000569190,0.197622,0.035782
us_000553949,0.197622,0.036170
us_000515450,0.197622,0.036207
us_000612941,0.197622,0.036383
us_000528650,0.197622,0.036713
us_000565499,0.197622,0.036779
us_000545449,0.197622,0.036998
us_000483043,0.197622,0.037789
us_000588734,0.197622,0.038016
us_000593278,0.197622,0.038427
us_000592880,0.197622,0.038470
us_000552775,0.197622,0.038503
us_000603879,0.197622,0.038563
us_000559039,0.197622,0.038655
us_000511315,0.197622,0.038916
us_000529592,0.197622,0.038947
us_000521558,0.197622,0.039008
us_000555466,0.197622,0.039140
us_000569637,0.197622,0.039299
us_000559061,0.197622,0.039414
us_000583359,0.197622,0.039447
us_000571963,0.197622,0.039607
us_000552728,0.197622,0.040062
us_000600791,0.197622,0.040066
us_000615400,0.197622,0.040192
us_000591239,0.197622,0.040247
us_000577960,0.197622,0.040273
us_000585082,0.197622,0.040274
us_000600286,0.197622,0.040288
us_000615124,0.197622,0.040413
us_000529667,0.197622,0.040431
us_000619252,0.197622,0.040489
us_000466658,0.197622,0.040648
us_000505357,0.197622,0.040661
us_000603639,0.197622,0.040675
us_000604307,0.197622,0.040707
us_000604611,0.197622,0.040708
us_000603785,0.197622,0.040712
us_000618836,0.197622,0.040725
us_000533710,0.197622,0.040766
us_000571552,0.197622,0.040868
us_000621399,0.197622,0.040918
us_000621394,0.197622,0.040919
us_000547629,0.197622,0.041068
us_000555456,0.197622,0.041399
us_000621561,0.197622,0.041444
us_000566477,0.197622,0.041458
us_000597220,0.197622,0.041504
us_000543538,0.197622,0.041521
us_000592938,0.197622,0.041705
us_000555909,0.197622,0.041727
us_000622895,0.197622,0.041846
us_000571123,0.197622,0.041865
us_000588206,0.197622,0.042244
us_000621690,0.197622,0.042250
us_000622295,0.197622,0.042374
us_000556855,0.197622,0.042938
us_000574165,0.197622,0.043222
us_000618704,0.197622,0.046019
us_000529572,0.197622,0.052061
us_000620150,0.197622,0.070914
us_000552748,0.197622,0.071154
us_000555937,0.197622,0.088066
us_000552941,0.197622,0.103540
us_000604150,0.197622,0.103604
us_000604127,0.197622,0.116129
us_000617282,0.197622,0.133916
us_000513691,0.197622,0.166561
us_000594339,0.197622,0.189984
us_000622457,0.197622,0.246954
us_000604135,0.197622,0.741994
us_000578230,0.197622,0.962320
us_000619961,0.197622,1.001357
pr_000736520,0.193733,0.000000
pr_001689599,0.193733,0.000000
us_000620011,0.193733,0.000000
us_000506638,0.193733,0.000000
us_000610653,0.193733,0.000000
us_000538669,0.193733,0.000000
us_000562037,0.193733,0.000000
us_000538910,0.193733,0.000001
pr_002231327,0.193733,0.000356
us_000594954,0.193733,0.001469
us_000622144,0.193733,0.003146
us_000591113,0.193733,0.003647
us_000614457,0.193733,0.004860
us_000597414,0.193733,0.006018
us_000611079,0.193733,0.009658
us_000620767,0.193733,0.009694
us_000608890,0.193733,0.035120
us_000614987,0.193733,0.045597
us_000622746,0.193733,0.948306
us_000621020,0.193733,1.269885
us_000581964,0.193733,1.341174
us_000569056,0.193733,1.583490
us_000614591,0.193733,1.668240
us_000612221,0.193733,1.737329
us_000573488,0.193733,1.784719
us_000597708,0.193733,1.845859
us_000573551,0.193733,1.862591
us_000614778,0.193733,1.941593
us_000597619,0.193733,1.970169
us_000597724,0.193733,1.987256
us_000612887,0.193733,2.057305
us_000553031,0.193733,2.061859
us_000618864,0.193733,2.065279
us_000597525,0.193733,2.164349
us_000618078,0.193733,2.176131
us_000586105,0.193733,2.181334
us_000558651,0.193733,2.186673
us_000618647,0.193733,2.187036
us_000609291,0.193733,2.194160
us_000589379,0.193733,2.198288
us_000589377,0.193733,2.199299
us_000579158,0.193733,2.204239
us_000608785,0.193733,2.221072
us_000608591,0.193733,2.222345
us_000607639,0.193733,2.222755
us_000608820,0.193733,2.229893
us_000564102,0.193733,2.231071
us_000608019,0.193733,2.232854
us_000607650,0.193733,2.234097
us_000607851,0.193733,2.241397
us_000566380,0.193733,2.246971
us_000615152,0.193733,2.250988
us_000579124,0.193733,2.252891
us_000573810,0.193733,2.256828
us_000611456,0.193733,2.263428
us_000587125,0.193733,2.263520
us_000569044,0.193733,2.263914
us_000579069,0.193733,2.264666
us_000596248,0.193733,2.268601
us_000579154,0.193733,2.272800
us_000558605,0.193733,2.284178
us_000579217,0.193733,2.287967
us_000579121,0.193733,2.294854
us_000585815,0.193733,2.296255
us_000579066,0.193733,2.296556
us_000585696,0.193733,2.307794
us_000615012,0.193733,2.311675
us_000573240,0.193733,2.316345
us_000570677,0.193733,2.316567
us_000581610,0.193733,2.319858
us_000566644,0.193733,2.334335
us_000618673,0.193733,2.343104
us_000610789,0.193733,2.344091
us_000615362,0.193733,2.346114
us_000607516,0.193733,2.347327
us_000610639,0.193733,2.364254
us_000610332,0.193733,2.367417
us_000607946,0.193733,2.368499
us_000612456,0.193733,2.369813
us_000611606,0.193733,2.372107
us_000566630,0.193733,2.373169
us_000620556,0.193733,2.377557
us_000579479,0.193733,2.379990
us_000610503,0.193733,2.380180
us_000580081,0.193733,2.380632
us_000611047,0.193733,2.385454
us_000600039,0.193733,2.388910
us_000607607,0.193733,2.391022
us_000612563,0.193733,2.392469
us_000579413,0.193733,2.393048
us_000620015,0.193733,2.394597
us_000587141,0.193733,2.397063
us_000595942,0.193733,2.397799
us_000595963,0.193733,2.400623
us_000505069,0.193733,2.403902
us_000608064,0.193733,2.404831
us_000611303,0.193733,2.404861
us_000612890,0.193733,2.405126
us_000611566,0.193733,2.407940
us_000578631,0.193733,2.408019
us_000609158,0.193733,2.408649
us_000608839,0.193733,2.409296
us_000609625,0.193733,2.409982
us_000608993,0.193733,2.410981
us_000609027,0.193733,2.412440
us_000607901,0.193733,2.413148
us_000610217,0.193733,2.413436
us_000610181,0.193733,2.414171
us_000610832,0.193733,2.414232
us_000608600,0.193733,2.414475
us_000606744,0.193733,2.414477
us_000610220,0.193733,2.414574
us_000608124,0.193733,2.414750
us_000611690,0.193733,2.414803
us_000610948,0.193733,2.414869
us_000611533,0.193733,2.414886
us_000610257,0.193733,2.414892
us_000610693,0.193733,2.415049
us_000618558,0.193733,2.415661
us_000608251,0.193733,2.415686
us_000609596,0.193733,2.415781
us_000606491,0.193733,2.415801
us_000608233,0.193733,2.415973
us_000610357,0.193733,2.416028
us_000608617,0.193733,2.416227
us_000611214,0.193733,2.416721
us_000579412,0.193733,2.418705
us_000595971,0.193733,2.424902
us_000595941,0.193733,2.425738
us_000595972,0.193733,2.425801
us_000595965,0.193733,2.426753
us_000553409,0.193733,2.428678
us_000595757,0.193733,2.430790
us_000595975,0.193733,2.431095
us_000620284,0.193733,2.431377
us_000620097,0.193733,2.431789
us_000611680,0.193733,2.433956
us_000612404,0.193733,2.435814
us_000612412,0.193733,2.437260
us_000576385,0.193733,2.442553
us_000579483,0.193733,2.443017
us_000585321,0.193733,2.448368
us_000608678,0.193733,2.448649
us_000530837,0.193733,2.452511
us_000618130,0.193733,2.454761
us_000586345,0.193733,2.456031
us_000588659,0.193733,2.460065
us_000466049,0.193733,2.464206
us_000582127,0.193733,2.465163
us_000465617,0.193733,2.467243
us_000610495,0.193733,2.476260
us_000581583,0.193733,2.477328
us_000608597,0.193733,2.504765
us_000608412,0.193733,2.520313
us_000607465,0.193733,2.524203
us_000586848,0.193733,2.606321
us_000506835,0.193733,2.683030
us_000585080,0.193733,2.817694
us_000460883,0.193733,2.822083
us_000485373,0.175992,0.002794
us_000594857,0.175992,0.003185
us_000565560,0.175992,0.281904
us_000609553,0.175992,0.294599
us_000618580,0.175992,0.344458
us_000525814,0.175992,0.361000
us_000592004,0.175992,0.370338
us_000617127,0.175992,0.395575
us_000487419,0.175444,0.000000
pr_000540947,0.175444,0.000000
pr_001733905,0.175444,0.000000
pr_000612064,0.175444,0.000000
us_000622958,0.175444,0.000000
us_000481967,0.175444,0.000000
us_000547422,0.175444,0.000000
us_000547421,0.175444,0.000000
us_000484309,0.175444,0.000001
us_000062848,0.175444,0.000002
pr_001625224,0.175444,0.000009
pr_000019221,0.175444,0.000019
us_000578082,0.175444,0.000056
us_000588192,0.175444,0.000056
pr_001840587,0.175444,0.000060
pr_000653450,0.175444,0.000062
pr_001740174,0.175444,0.000062
us_000558250,0.175444,0.000068
pr_000199724,0.175444,0.000071
us_000493777,0.175444,0.000076
us_000501068,0.175444,0.000080
us_000589848,0.175444,0.000099
us_000581502,0.175444,0.000121
us_000602025,0.175444,0.000122
us_000596457,0.175444,0.000151
us_000529031,0.175444,0.000183
us_000584900,0.175444,0.000228
us_000506860,0.175444,0.000354
us_000577214,0.175444,0.000561
us_000574108,0.175444,0.001433
us_000511096,0.175444,0.012181
us_000587399,0.175444,0.012302
us_000590110,0.175444,0.018304
us_000557663,0.175444,0.021219
us_000615584,0.175444,0.330511
us_000469236,0.163734,0.000000
us_000590150,0.163734,0.000000
pr_002259446,0.163734,0.000000
pr_001064706,0.163734,0.000000
us_000498125,0.163734,0.000002
us_000498023,0.163734,0.000002
us_000519718,0.163734,0.000012
pr_000971245,0.163734,0.000021
pr_000742501,0.163734,0.000031
us_000611938,0.163734,0.003009
us_000546293,0.163734,0.003506
us_000577299,0.163734,0.022193
pr_000559420,0.143867,0.000000
pr_000631729,0.143867,0.000000
us_000560242,0.143867,0.000000
us_000559972,0.143867,0.000000
us_000462508,0.143867,0.000000
us_000502981,0.143867,0.000000
us_000493913,0.143867,0.000000
pr_001087844,0.143867,0.000000
us_000481385,0.143867,0.000000
pr_000877794,0.143867,0.000198
us_000548228,0.143867,0.003644
us_000567566,0.143867,0.845192
us_000518920,0.143867,0.961421
us_000574935,0.143867,1.426089
us_000459150,0.143867,6.408702
us_000539129,0.140937,0.000014
us_000549800,0.140937,0.000151
us_000563299,0.140937,0.000306
us_000511561,0.140937,0.000315
us_000622749,0.140937,0.002072
us_000609122,0.140937,0.301171
us_000615436,0.140937,0.338676
us_000612673,0.140937,0.360994
us_000620008,0.140937,0.369009
us_000612654,0.140937,0.370160
us_000612642,0.140937,0.376714
us_000511518,0.140937,0.408087
pr_000592911,0.139054,0.000000
pr_000514287,0.139054,0.000000
pr_000298907,0.139054,0.000000
pr_000590620,0.139054,0.000000
pr_000596726,0.139054,0.000000
pr_000590592,0.139054,0.000000
pr_000004240,0.139054,0.000000
pr_000903718,0.139054,0.000000
pr_000295415,0.139054,0.000000
pr_001100952,0.139054,0.000000
pr_000623560,0.139054,0.000000
pr_000378547,0.139054,0.000000
us_000603606,0.139054,0.000000
us_000478026,0.139054,0.000000
us_000558080,0.139054,0.120972
us_000601262,0.139054,0.155521
us_000520138,0.139054,0.157687
us_000606968,0.139054,0.172559
us_000614848,0.139054,0.422129
us_000577136,0.139054,0.471237
us_000622124,0.139054,0.543050
us_000622463,0.139054,0.545492
us_000382053,0.139054,0.548875
us_000467763,0.139054,0.550997
us_000525674,0.139054,0.551964
us_000591770,0.139054,0.557649
us_000616245,0.139054,0.559844
us_000395170,0.139054,0.563086
us_000467140,0.139054,0.565297
us_000621679,0.139054,0.565649
us_000545165,0.139054,0.573887
us_000094731,0.139054,0.576277
us_000620689,0.139054,0.576554
us_000095687,0.139054,0.579958
us_000620266,0.139054,0.581249
us_000460016,0.139054,0.584678
us_000585215,0.139054,0.585584
us_000094982,0.139054,0.586271
us_000618749,0.139054,0.589482
us_000488275,0.139054,0.593558
us_000619674,0.139054,0.596683
us_000537179,0.139054,0.597004
us_000481255,0.139054,0.598327
us_000488401,0.139054,0.600373
us_000100936,0.139054,0.601054
us_000589777,0.139054,0.601756
us_000545171,0.139054,0.603337
us_000570706,0.139054,0.603874
us_000557145,0.139054,0.604037
us_000568131,0.139054,0.605516
us_000581089,0.139054,0.606950
us_000521283,0.139054,0.607708
us_000598573,0.139054,0.607872
us_000506982,0.139054,0.608515
us_000507002,0.139054,0.608915
us_000517982,0.139054,0.609368
us_000209566,0.139054,0.611258
us_000485254,0.139054,0.611722
us_000086581,0.139054,0.612793
us_000037463,0.139054,0.615581
us_000506979,0.139054,0.618061
us_000510605,0.139054,0.618139
us_000583927,0.139054,0.618194
us_000585242,0.139054,0.619076
us_000597522,0.139054,0.621025
us_000597502,0.139054,0.621043
us_000570010,0.139054,0.621923
us_000461195,0.139054,0.621954
us_000480565,0.139054,0.622212
us_000483293,0.139054,0.622632
us_000462817,0.139054,0.623691
us_000616223,0.139054,0.624028
us_000469491,0.139054,0.624452
us_000499423,0.139054,0.626152
us_000483973,0.139054,0.627574
us_000516460,0.139054,0.628096
us_000583823,0.139054,0.628345
us_000591904,0.139054,0.630796
us_000575807,0.139054,0.631700
us_000463527,0.139054,0.631906
us_000331249,0.139054,0.631969
us_000592884,0.139054,0.632079
us_000592819,0.139054,0.632228
us_000592060,0.139054,0.633188
us_000590949,0.139054,0.633469
us_000591926,0.139054,0.633677
us_000526281,0.139054,0.633834
us_000467260,0.139054,0.634256
us_000592608,0.139054,0.635020
us_000530129,0.139054,0.635644
us_000591224,0.139054,0.636041
us_000516789,0.139054,0.636506
us_000463821,0.139054,0.637729
us_000486841,0.139054,0.637984
us_000592503,0.139054,0.638046
us_000586244,0.139054,0.639026
us_000480652,0.139054,0.639099
us_000280579,0.139054,0.639122
us_000590243,0.139054,0.639870
us_000590217,0.139054,0.639907
us_000486914,0.139054,0.640079
us_000480568,0.139054,0.640084
us_000571642,0.139054,0.640338
us_000586309,0.139054,0.641017
us_000038585,0.139054,0.641726
us_000559748,0.139054,0.642381
us_000516148,0.139054,0.642855
us_000495648,0.139054,0.643673
us_000483455,0.139054,0.644042
us_000476651,0.139054,0.644136
us_000586367,0.139054,0.644410
us_000583913,0.139054,0.644744
us_000555200,0.139054,0.645619
us_000589778,0.139054,0.646596
us_000282700,0.139054,0.646598
us_000546097,0.139054,0.646658
us_000590896,0.139054,0.647148
us_000567281,0.139054,0.648261
us_000473191,0.139054,0.650403
us_000384168,0.139054,0.650507
us_000470066,0.139054,0.656791
us_000459041,0.139054,0.657042
us_000501784,0.139054,0.659657
us_000479604,0.139054,0.660234
us_000464568,0.139054,0.660823
us_000537240,0.139054,0.663476
us_000472271,0.139054,0.664050
us_000459305,0.139054,0.668124
us_000523700,0.139054,0.674834
us_000465081,0.139054,0.677297
us_000499416,0.139054,0.681663
us_000483417,0.139054,0.688312
us_000523290,0.139054,0.689951
us_000174645,0.139054,0.691067
us_000277442,0.139054,0.693445
us_000469441,0.139054,0.695128
us_000530326,0.139054,0.699491
us_000523907,0.139054,0.721933
us_000537502,0.139054,0.758102
us_000467262,0.139054,0.936799
us_000460622,0.139054,0.988313
pr_001016543,0.132426,0.000000
pr_001402709,0.132426,0.000000
pr_000525068,0.132426,0.000000
pr_000604580,0.132426,0.000000
pr_000626826,0.132426,0.000000
pr_000629281,0.132426,0.000000
pr_000629279,0.132426,0.000000
us_000509868,0.132426,0.000000
pr_000662469,0.132426,0.000000
pr_000566896,0.132426,0.000000
pr_000568919,0.132426,0.000000
us_000518992,0.132426,0.000001
us_000616624,0.132426,0.000010
us_000513740,0.132426,0.000026
us_000498554,0.132426,0.000255
us_000534428,0.132426,0.001052
us_000488756,0.132426,0.001186
us_000495606,0.132426,0.001597
us_000526639,0.132426,0.001696
us_000527886,0.132426,0.002523
us_000529862,0.132426,0.005515
us_000564767,0.132426,0.400695
us_000595991,0.132426,0.674573
pr_001115731,0.112299,0.000000
pr_000630993,0.112299,0.000000
pr_000850951,0.112299,0.000000
us_000475406,0.112299,0.000000
pr_001651630,0.112299,0.000000
us_000614971,0.112299,0.000000
us_000535100,0.112299,0.000000
pr_001904699,0.112299,0.000000
pr_001710733,0.112299,0.000000
pr_002066513,0.112299,0.000000
us_000615706,0.112299,0.000002
us_000617433,0.112299,0.000002
pr_002271601,0.112299,0.000005
us_000577730,0.112299,0.000466
us_000586137,0.112299,0.000714
us_000604374,0.112299,0.007967
us_000583354,0.112299,0.014161
us_000604645,0.112299,0.017147
us_000020682,0.112299,0.021685
pr_001075137,0.104412,0.000000
pr_001038247,0.104412,0.000000
us_000553598,0.104412,0.000000
pr_000236467,0.104412,0.000000
pr_001765880,0.104412,0.000000
pr_000861706,0.104412,0.000000
pr_001833067,0.104412,0.000000
us_000550808,0.104412,0.000000
us_000475426,0.104412,0.000000
pr_001614214,0.104412,0.000000
pr_000158605,0.104412,0.000000
pr_000968722,0.104412,0.000000
pr_001037367,0.104412,0.000000
us_000531538,0.104412,0.000000
us_000534016,0.104412,0.000000
pr_001600731,0.104412,0.000000
pr_000841358,0.104412,0.000000
us_000531582,0.104412,0.000000
pr_000018420,0.104412,0.000000
pr_000872788,0.104412,0.000000
pr_001105024,0.104412,0.000000
pr_001084373,0.104412,0.000000
pr_000673806,0.104412,0.000000
pr_000855455,0.104412,0.000000
pr_001038265,0.104412,0.000000
pr_000863294,0.104412,0.000000
pr_000979511,0.104412,0.000000
pr_000751514,0.104412,0.000000
pr_000883506,0.104412,0.000000
pr_000858585,0.104412,0.000000
pr_000813999,0.104412,0.000000
pr_000790866,0.104412,0.000000
pr_000258190,0.104412,0.000000
pr_000773929,0.104412,0.000000
pr_001019286,0.104412,0.000000
pr_000880219,0.104412,0.000000
pr_001038058,0.104412,0.000000
us_000489188,0.104412,0.000000
pr_000904148,0.104412,0.000000
pr_000829033,0.104412,0.000000
pr_000691572,0.104412,0.000000
pr_000737316,0.104412,0.000000
pr_000860003,0.104412,0.000000
pr_000782425,0.104412,0.000000
pr_000880236,0.104412,0.000000
pr_000729932,0.104412,0.000000
pr_000776753,0.104412,0.000000
pr_000775679,0.104412,0.000000
pr_002096307,0.104412,0.000000
us_000528659,0.104412,0.000000
us_000540491,0.104412,0.000001
pr_000819030,0.104412,0.000001
pr_000449349,0.104412,0.000002
pr_001932038,0.104412,0.000002
us_000585576,0.104412,0.000003
pr_000765764,0.104412,0.000003
pr_001145597,0.104412,0.000004
pr_002106886,0.104412,0.000004
pr_000690959,0.104412,0.000005
pr_001985803,0.104412,0.000005
us_000486581,0.104412,0.000012
us_000614321,0.104412,0.000021
pr_001902054,0.104412,0.000033
us_000514673,0.104412,0.000035
us_000263844,0.104412,0.000047
pr_000330343,0.104412,0.000207
pr_000164114,0.104412,0.000269
us_000599563,0.104412,0.000357
us_000517689,0.104412,0.000406
us_000481227,0.104412,0.000762
us_000588809,0.104412,0.017204
us_000611683,0.104412,0.021069
us_000587304,0.104412,0.962948
us_000586285,0.104412,1.030086
pr_001705716,0.103906,0.000000
us_000511623,0.103906,0.000000
pr_001628095,0.103906,0.000000
us_000465286,0.103906,0.000000
us_000600492,0.103906,0.000000
us_000602400,0.103906,0.000000
us_000614546,0.103906,0.000000
us_000519816,0.103906,0.000000
us_000328809,0.103906,0.000000
us_000613198,0.103906,0.000000
pr_001705091,0.103906,0.000001
us_000621549,0.103906,0.000001
us_000510069,0.103906,0.000001
pr_001587878,0.103906,0.000001
us_000612898,0.103906,0.000002
us_000612667,0.103906,0.000002
pr_002054539,0.103906,0.000003
us_000622309,0.103906,0.000004
pr_001604002,0.103906,0.000009
pr_001047286,0.103906,0.000013
us_000606316,0.103906,0.000021
us_000602087,0.103906,0.000030
us_000589542,0.103906,0.000038
pr_001952492,0.103906,0.000142
us_000612160,0.103906,0.039663
us_000587985,0.101660,0.000000
