Product ID : 889 # of JPs covered : 1 : 79 : Corp Law, 
us_000494579,0.187667, 0.032041
us_000481242,0.187667, 0.034038
us_000562930,0.187667, 0.034880
us_000530025,0.187667, 0.036607
us_000500589,0.187667, 0.040333
us_000478796,0.187667, 0.040442
us_000593309,0.187667, 0.042399
us_000592043,0.187667, 0.049421
us_000579054,0.187667, 0.055969
us_000516082,0.187667, 0.066339
us_000302679,0.187667, 0.066877
us_000547362,0.187667, 0.067653
us_000528730,0.187667, 0.068764
us_000560083,0.187667, 0.082274
us_000488361,0.187667, 0.092010
us_000496235,0.187667, 0.093503
us_000514614,0.187667, 0.093786
us_000473904,0.187667, 0.104884
us_000526920,0.187667, 0.114898
us_000471174,0.187667, 0.190850
us_000550323,0.187667, 0.191377
us_000508259,0.187667, 0.262400
us_000560018,0.186545, 0.000000
us_000496481,0.186545, 0.000000
us_000542437,0.186545, 0.000000
us_000498187,0.186545, 0.000000
us_000490207,0.186545, 0.000000
us_000568084,0.186545, 0.000000
us_000317432,0.186545, 0.000000
pr_000662377,0.186545, 0.000005
pr_000655063,0.186545, 0.000005
pr_000652169,0.186545, 0.000005
pr_001683384,0.186545, 0.000005
us_000551594,0.186545, 0.000006
us_000575417,0.186545, 0.000011
pr_000864603,0.186545, 0.000013
pr_002155384,0.186545, 0.000016
pr_001957490,0.186545, 0.000016
pr_001046043,0.186545, 0.000016
pr_001693078,0.186545, 0.000016
us_000531720,0.186545, 0.000026
us_000576915,0.186545, 0.000052
us_000516953,0.186545, 0.000061
pr_000253756,0.186545, 0.000061
pr_001859777,0.186545, 0.000062
pr_002082458,0.186545, 0.000062
us_000601368,0.186545, 0.000245
us_000588214,0.186545, 0.000258
us_000579740,0.186545, 0.000283
us_000183889,0.186545, 0.000778
us_000585396,0.186545, 0.000786
us_000542307,0.186545, 0.000991
us_000520615,0.186545, 0.001954
us_000599646,0.186545, 0.002128
us_000570567,0.186545, 0.002238
us_000610415,0.186545, 0.002887
us_000552624,0.186545, 0.003052
us_000568913,0.186545, 0.004199
us_000552472,0.186545, 0.007006
us_000610516,0.186545, 0.011880
us_000571730,0.186545, 0.027695
us_000458499,0.186545, 0.035945
us_000595325,0.186545, 0.043414
us_000486182,0.186545, 0.074639
us_000584909,0.182552, 0.000000
us_000606724,0.182552, 0.000000
us_000556872,0.182552, 0.000000
us_000578888,0.182552, 0.000000
us_000593003,0.182552, 0.000000
us_000555030,0.182552, 0.000000
us_000578042,0.182552, 0.000000
us_000586673,0.182552, 0.000000
us_000600189,0.182552, 0.000000
us_000578681,0.182552, 0.000000
us_000572275,0.182552, 0.000000
us_000586053,0.182552, 0.000000
us_000614903,0.182552, 0.000000
us_000604804,0.182552, 0.000000
us_000546096,0.182552, 0.000000
us_000558716,0.182552, 0.000000
us_000528043,0.182552, 0.000000
us_000529022,0.182552, 0.000000
us_000600176,0.182552, 0.000000
us_000594945,0.182552, 0.000000
us_000600362,0.182552, 0.000000
us_000528463,0.182552, 0.000000
us_000586055,0.182552, 0.000000
us_000529944,0.182552, 0.000000
pr_002206423,0.182552, 0.000000
pr_000998664,0.182552, 0.000000
pr_001659615,0.182552, 0.000000
pr_000398873,0.182552, 0.000000
pr_001720986,0.182552, 0.000000
pr_002137183,0.182552, 0.000000
pr_000735359,0.182552, 0.000000
pr_001988076,0.182552, 0.000000
pr_001702580,0.182552, 0.000000
pr_002219174,0.182552, 0.000000
pr_002219354,0.182552, 0.000000
pr_001753027,0.182552, 0.000000
pr_002113139,0.182552, 0.000000
pr_001095224,0.182552, 0.000000
pr_002144286,0.182552, 0.000000
pr_001737179,0.182552, 0.000000
pr_002077018,0.182552, 0.000000
pr_002093370,0.182552, 0.000000
pr_002210105,0.182552, 0.000000
pr_002082021,0.182552, 0.000000
pr_002173841,0.182552, 0.000000
pr_000380080,0.182552, 0.000000
pr_001665231,0.182552, 0.000000
pr_002159714,0.182552, 0.000000
pr_002172955,0.182552, 0.000000
pr_000873226,0.182552, 0.000000
pr_001968687,0.182552, 0.000000
pr_002096421,0.182552, 0.000000
pr_001926681,0.182552, 0.000000
pr_002056324,0.182552, 0.000000
pr_002199044,0.182552, 0.000000
pr_002111489,0.182552, 0.000000
pr_002069980,0.182552, 0.000000
pr_002058183,0.182552, 0.000000
pr_001987437,0.182552, 0.000000
pr_001732892,0.182552, 0.000000
pr_002233560,0.182552, 0.000000
pr_002077582,0.182552, 0.000000
pr_002084836,0.182552, 0.000000
pr_002197744,0.182552, 0.000000
pr_000902044,0.182552, 0.000000
pr_000897168,0.182552, 0.000000
pr_001875940,0.182552, 0.000000
pr_002157461,0.182552, 0.000000
pr_002082042,0.182552, 0.000000
pr_002114194,0.182552, 0.000000
pr_002079803,0.182552, 0.000000
pr_001664602,0.182552, 0.000000
pr_002168209,0.182552, 0.000000
pr_001845821,0.182552, 0.000000
pr_001699276,0.182552, 0.000000
pr_001406876,0.182552, 0.000000
us_000495336,0.182552, 0.000005
us_000464764,0.182552, 0.000005
us_000257941,0.182552, 0.000005
us_000595950,0.182552, 0.000005
us_000514973,0.182552, 0.000005
us_000522075,0.182552, 0.000005
pr_000094828,0.182552, 0.000006
us_000524555,0.182552, 0.000006
pr_001149756,0.182552, 0.000009
pr_001134261,0.182552, 0.000009
pr_000873761,0.182552, 0.000014
us_000460734,0.182552, 0.000015
pr_000892724,0.182552, 0.000015
pr_000893738,0.182552, 0.000016
pr_000718454,0.182552, 0.000018
us_000489162,0.182552, 0.000030
us_000372093,0.182552, 0.000030
us_000354198,0.182552, 0.000030
us_000465434,0.182552, 0.000032
pr_000386786,0.182552, 0.000051
pr_001155052,0.182552, 0.000051
pr_000375581,0.182552, 0.000051
pr_000597223,0.182552, 0.000051
pr_001156807,0.182552, 0.000051
pr_001158641,0.182552, 0.000051
pr_000389354,0.182552, 0.000051
pr_001621737,0.182552, 0.000051
pr_000510914,0.182552, 0.000051
pr_000592536,0.182552, 0.000056
us_000491469,0.182552, 0.000084
us_000546536,0.182552, 0.000195
us_000524537,0.182552, 0.000209
us_000528525,0.182552, 0.000283
us_000575868,0.182552, 0.001216
us_000512693,0.182552, 0.001355
us_000471418,0.182552, 0.001459
pr_001022708,0.182552, 0.001666
us_000568999,0.182552, 0.002910
us_000506679,0.182552, 0.006689
us_000505021,0.182552, 0.008001
us_000485001,0.182552, 0.010282
us_000550494,0.182552, 0.011400
us_000563388,0.182552, 0.011852
us_000600406,0.182552, 0.012203
us_000485516,0.182552, 0.012496
us_000483239,0.182552, 0.056242
us_000595593,0.182552, 0.131385
pr_001326479,0.182552, 0.986497
us_000534387,0.181555, 0.000001
pr_000113488,0.181555, 0.051127
pr_000123912,0.181555, 0.051127
pr_001724457,0.128535, 0.000000
us_000615070,0.128535, 0.000001
us_000595517,0.128535, 0.000001
us_000461684,0.128535, 0.000001
us_000489767,0.128535, 0.000004
us_000588234,0.128535, 0.000006
us_000610226,0.128535, 0.000007
pr_000282890,0.128535, 0.000008
pr_000860722,0.128535, 0.000008
us_000584243,0.128535, 0.000010
us_000589574,0.128535, 0.000010
us_000591041,0.128535, 0.000010
us_000472311,0.128535, 0.000010
us_000582733,0.128535, 0.000010
us_000581817,0.128535, 0.000010
us_000567307,0.128535, 0.000010
us_000592387,0.128535, 0.000010
us_000595537,0.128535, 0.000010
us_000603450,0.128535, 0.000010
us_000611286,0.128535, 0.000010
us_000470861,0.128535, 0.000011
us_000598779,0.128535, 0.000020
us_000579136,0.128535, 0.000028
us_000596058,0.128535, 0.000028
us_000613064,0.128535, 0.000028
pr_000692813,0.128535, 0.000029
us_000496604,0.128535, 0.000032
us_000543847,0.128535, 0.000033
us_000573784,0.128535, 0.000035
us_000560907,0.128535, 0.000039
us_000601871,0.128535, 0.000042
pr_000167885,0.128535, 0.000063
pr_001087384,0.128535, 0.000076
pr_000840363,0.128535, 0.000099
pr_001057620,0.128535, 0.000101
us_000524910,0.128535, 0.000148
pr_000815778,0.128535, 0.000235
pr_000887834,0.128535, 0.000449
pr_000870994,0.128535, 0.000538
us_000556230,0.128535, 0.000568
us_000522749,0.128535, 0.000824
us_000524338,0.128535, 0.000881
us_000513680,0.128535, 0.003097
us_000538108,0.128535, 0.003534
us_000538848,0.128535, 0.006559
us_000550337,0.128535, 0.010670
us_000493711,0.128535, 0.011048
us_000557348,0.128535, 0.011820
us_000501492,0.128535, 0.023509
us_000582428,0.128535, 0.029337
us_000473388,0.128535, 0.051436
us_000500061,0.128535, 0.131358
us_000567715,0.128535, 0.168187
us_000482016,0.123058, 0.000000
us_000569225,0.123058, 0.000000
us_000537297,0.123058, 0.000000
us_000560584,0.123058, 0.000000
us_000484649,0.123058, 0.000006
us_000474621,0.123058, 0.000006
pr_000725856,0.123058, 0.000095
pr_000790386,0.123058, 0.000556
pr_000382199,0.123058, 0.005464
us_000565940,0.123058, 0.010714
us_000575799,0.123058, 0.047700
us_000591732,0.123058, 0.103133
us_000576969,0.123058, 0.140029
us_000593975,0.123058, 0.170219
us_000595019,0.123058, 0.171368
us_000593387,0.123058, 0.171368
us_000593865,0.123058, 0.172567
us_000585934,0.123058, 0.175878
us_000599012,0.123058, 0.177095
us_000585846,0.123058, 0.178192
us_000512061,0.123058, 0.182379
us_000583001,0.123058, 0.183585
us_000576824,0.123058, 0.185091
us_000575801,0.123058, 0.186185
us_000568558,0.123058, 0.187051
us_000602974,0.123058, 0.187334
us_000576681,0.123058, 0.187334
us_000592792,0.123058, 0.187334
us_000576768,0.123058, 0.187334
us_000591071,0.123058, 0.187494
us_000571149,0.123058, 0.187558
us_000585649,0.123058, 0.189617
us_000556888,0.123058, 0.191268
us_000596230,0.123058, 0.191451
us_000568334,0.123058, 0.191841
us_000595108,0.123058, 0.191855
us_000498496,0.123058, 0.192323
us_000523403,0.123058, 0.193849
us_000568978,0.123058, 0.195275
us_000479698,0.123058, 0.196347
us_000535746,0.123058, 0.198257
us_000588809,0.123058, 0.201847
us_000576631,0.123058, 0.202154
us_000477529,0.123058, 0.202475
us_000617320,0.123058, 0.202996
us_000600166,0.123058, 0.203371
us_000576771,0.123058, 0.203371
us_000596979,0.123058, 0.205321
us_000569440,0.123058, 0.206843
us_000598400,0.123058, 0.206927
us_000602975,0.123058, 0.207444
us_000575818,0.123058, 0.210132
us_000475144,0.123058, 0.211899
us_000522553,0.123058, 0.211975
us_000570129,0.123058, 0.212262
us_000579446,0.123058, 0.214313
us_000543217,0.123058, 0.217119
us_000587516,0.123058, 0.217687
us_000511770,0.123058, 0.222941
us_000581329,0.123058, 0.225854
us_000561520,0.123058, 0.229178
us_000600483,0.123058, 0.230094
us_000606911,0.123058, 0.232383
us_000588034,0.123058, 0.233121
us_000555708,0.123058, 0.233244
us_000585766,0.123058, 0.233248
us_000561542,0.123058, 0.234094
us_000594385,0.123058, 0.234172
us_000594384,0.123058, 0.234172
us_000590198,0.123058, 0.240848
us_000535522,0.123058, 0.243551
us_000591305,0.123058, 0.245609
us_000594418,0.123058, 0.247295
us_000592691,0.123058, 0.249642
us_000608489,0.123058, 0.249925
us_000576602,0.123058, 0.250027
us_000592565,0.123058, 0.250138
us_000608491,0.123058, 0.250138
us_000577386,0.123058, 0.250138
us_000577387,0.123058, 0.250138
us_000615293,0.123058, 0.255462
us_000559631,0.123058, 0.256530
us_000501062,0.123058, 0.256764
us_000586021,0.123058, 0.259327
us_000559597,0.123058, 0.263072
us_000583805,0.123058, 0.271992
us_000470168,0.123058, 0.273898
us_000515331,0.123058, 0.274054
us_000608829,0.123058, 0.274760
us_000592038,0.123058, 0.280871
us_000616365,0.123058, 0.282546
us_000577388,0.123058, 0.284439
us_000587346,0.123058, 0.285204
us_000592384,0.123058, 0.287284
us_000592566,0.123058, 0.293990
us_000608565,0.123058, 0.310095
us_000567229,0.123058, 0.310529
us_000565829,0.123058, 0.313155
us_000579945,0.123058, 0.317003
us_000576587,0.123058, 0.317357
us_000597251,0.123058, 0.331625
us_000594386,0.123058, 0.340847
us_000594387,0.123058, 0.371718
us_000490209,0.123058, 0.377070
us_000472719,0.123058, 0.377246
us_000533841,0.123058, 0.383757
us_000482479,0.123058, 0.409970
us_000576772,0.123058, 0.413325
us_000580721,0.123058, 0.477613
us_000502530,0.123058, 0.478179
us_000556877,0.123058, 0.621728
us_000540888,0.123058, 0.650321
us_000615485,0.123058, 0.666488
us_000591577,0.123058, 0.842285
us_000553041,0.106624, 0.000000
us_000552308,0.106624, 0.000000
pr_001644419,0.106624, 0.000000
us_000567686,0.106624, 0.000000
us_000534668,0.106624, 0.000000
us_000567680,0.106624, 0.000000
us_000571706,0.106624, 0.000000
us_000553099,0.106624, 0.000000
us_000552105,0.106624, 0.000000
us_000552103,0.106624, 0.000000
us_000534696,0.106624, 0.000000
us_000503598,0.106624, 0.000000
us_000498930,0.106624, 0.000000
us_000523009,0.106624, 0.000000
us_000528890,0.106624, 0.000000
us_000504446,0.106624, 0.000000
us_000555385,0.106624, 0.000000
us_000489506,0.106624, 0.000000
us_000498541,0.106624, 0.000000
us_000498444,0.106624, 0.000000
pr_000594926,0.106624, 0.000002
pr_000888948,0.106624, 0.000002
pr_001071050,0.106624, 0.000003
pr_000837717,0.106624, 0.000004
pr_001070843,0.106624, 0.000007
pr_001111011,0.106624, 0.000010
pr_001816886,0.106624, 0.000010
pr_000945480,0.106624, 0.000017
pr_000737528,0.106624, 0.000019
pr_001671998,0.106624, 0.000020
pr_000563130,0.106624, 0.000028
pr_001705915,0.106624, 0.000039
us_000606569,0.106624, 0.000044
us_000599477,0.106624, 0.000112
us_000460541,0.106624, 0.000675
us_000478077,0.106624, 0.000705
us_000536994,0.106624, 0.000879
us_000542906,0.106624, 0.000909
us_000503156,0.106624, 0.001068
us_000475086,0.106624, 0.001075
us_000514786,0.106624, 0.001088
us_000496794,0.106624, 0.001132
us_000594844,0.106624, 0.001325
us_000550677,0.106624, 0.001611
us_000498933,0.106624, 0.001893
us_000478617,0.106624, 0.001925
us_000577298,0.106624, 0.002137
us_000497079,0.106624, 0.002565
us_000516751,0.106624, 0.002677
us_000478183,0.106624, 0.003127
us_000542089,0.106624, 0.003305
us_000501803,0.106624, 0.003769
us_000614369,0.106624, 0.004512
us_000505246,0.106624, 0.006259
us_000499614,0.106624, 0.007320
us_000542579,0.106624, 0.009862
us_000483650,0.106624, 0.010035
us_000477095,0.106624, 0.010301
us_000566346,0.106624, 0.010845
us_000562589,0.106624, 0.015323
us_000475890,0.106624, 0.015475
us_000565017,0.106624, 0.017221
us_000582549,0.106624, 0.018585
us_000546377,0.106624, 0.021337
us_000575308,0.106624, 0.026354
us_000469801,0.106624, 0.030733
us_000538390,0.106624, 0.031518
us_000463636,0.106624, 0.034271
us_000587536,0.106624, 0.065471
us_000314503,0.106624, 0.127623
us_000529455,0.106624, 6.773587
us_000587547,0.106624, 8.514680
us_000473374,0.103996, 0.000000
us_000487875,0.103996, 0.000000
pr_000104294,0.103996, 0.042346
pr_000132364,0.103996, 0.042960
pr_000077247,0.103996, 0.042960
pr_000084662,0.103996, 0.042960
pr_000096264,0.103996, 0.043749
pr_000130654,0.103996, 0.045068
pr_000122850,0.103996, 0.045068
pr_000170375,0.103996, 0.045068
pr_000169312,0.103996, 0.045068
pr_000104253,0.103996, 0.045068
pr_000084766,0.103996, 0.045068
pr_000092909,0.103996, 0.045068
pr_000125149,0.103996, 0.045068
pr_000136659,0.103996, 0.045068
pr_000114000,0.103996, 0.045068
pr_000077197,0.103996, 0.045098
pr_000087727,0.103996, 0.045266
pr_000091026,0.103996, 0.045912
pr_000080329,0.103996, 0.045912
pr_000084515,0.103996, 0.046419
pr_000078384,0.103996, 0.046419
pr_000103633,0.103996, 0.046419
pr_000096804,0.103996, 0.046419
pr_000084881,0.103996, 0.046419
pr_000102699,0.103996, 0.046419
pr_000091229,0.103996, 0.046419
us_000460720,0.091809, 0.000000
us_000496168,0.091809, 0.000000
us_000482150,0.091809, 0.000000
us_000467043,0.091809, 0.000000
us_000489992,0.091809, 0.000000
us_000334760,0.091809, 0.000000
us_000477817,0.091809, 0.000000
us_000467165,0.091809, 0.000000
us_000489558,0.091809, 0.000000
us_000485892,0.091809, 0.000000
us_000550366,0.091809, 0.000000
us_000472932,0.091809, 0.000000
us_000475471,0.091809, 0.000000
us_000462576,0.091809, 0.000000
us_000055459,0.091809, 0.000000
us_000337159,0.091809, 0.000000
pr_001910025,0.091809, 0.000000
pr_002040499,0.091809, 0.000000
pr_001790175,0.091809, 0.000000
pr_001851203,0.091809, 0.000000
pr_001795157,0.091809, 0.000000
pr_002121895,0.091809, 0.000000
pr_002099522,0.091809, 0.000000
pr_002230926,0.091809, 0.000000
pr_001975808,0.091809, 0.000000
pr_002080868,0.091809, 0.000000
pr_001888714,0.091809, 0.000000
pr_001895037,0.091809, 0.000000
pr_002244087,0.091809, 0.000000
pr_001940059,0.091809, 0.000000
pr_001635031,0.091809, 0.000000
pr_001886219,0.091809, 0.000000
pr_001895424,0.091809, 0.000000
pr_002198244,0.091809, 0.000000
pr_001835231,0.091809, 0.000000
pr_001610021,0.091809, 0.000000
pr_001719640,0.091809, 0.000000
pr_002063817,0.091809, 0.000000
pr_001942211,0.091809, 0.000000
pr_002069481,0.091809, 0.000000
pr_001398993,0.091809, 0.000000
pr_001815064,0.091809, 0.000000
pr_001895133,0.091809, 0.000000
pr_001939302,0.091809, 0.000000
pr_002244139,0.091809, 0.000000
pr_001138603,0.091809, 0.000000
pr_002245401,0.091809, 0.000000
pr_001806050,0.091809, 0.000000
pr_001942590,0.091809, 0.000000
pr_001895463,0.091809, 0.000000
pr_002121350,0.091809, 0.000000
pr_001889539,0.091809, 0.000000
pr_002204781,0.091809, 0.000000
pr_001729582,0.091809, 0.000000
pr_002132328,0.091809, 0.000000
pr_001625422,0.091809, 0.000000
pr_001894976,0.091809, 0.000000
pr_001907633,0.091809, 0.000000
pr_001840212,0.091809, 0.000000
pr_001905968,0.091809, 0.000000
pr_001733356,0.091809, 0.000000
pr_001942557,0.091809, 0.000000
pr_001884664,0.091809, 0.000000
pr_002105308,0.091809, 0.000000
pr_001397452,0.091809, 0.000000
pr_002176529,0.091809, 0.000000
pr_001963421,0.091809, 0.000000
pr_002053779,0.091809, 0.000000
pr_002136151,0.091809, 0.000000
pr_001154010,0.091809, 0.000000
pr_001942195,0.091809, 0.000000
pr_001898640,0.091809, 0.000000
pr_002222870,0.091809, 0.000000
pr_001908659,0.091809, 0.000000
pr_001583809,0.091809, 0.000000
pr_001907472,0.091809, 0.000000
pr_002123605,0.091809, 0.000000
pr_001899381,0.091809, 0.000000
pr_001786250,0.091809, 0.000000
pr_001940604,0.091809, 0.000000
pr_001980777,0.091809, 0.000000
pr_002065757,0.091809, 0.000000
pr_002121870,0.091809, 0.000000
pr_002201026,0.091809, 0.000000
pr_001906133,0.091809, 0.000000
pr_002121938,0.091809, 0.000000
us_000460885,0.091809, 0.000000
us_000265889,0.091809, 0.000001
pr_001884379,0.091809, 0.000001
pr_001802625,0.091809, 0.000001
pr_001936294,0.091809, 0.000001
pr_001906164,0.091809, 0.000001
pr_001391552,0.091809, 0.000001
pr_001906137,0.091809, 0.000001
pr_001158271,0.091809, 0.000001
pr_001907198,0.091809, 0.000001
pr_001888757,0.091809, 0.000001
pr_001901513,0.091809, 0.000002
pr_001104374,0.091809, 0.000003
pr_000755902,0.091809, 0.000003
pr_000946972,0.091809, 0.000003
pr_001134268,0.091809, 0.000003
pr_000882684,0.091809, 0.000003
pr_001053652,0.091809, 0.000003
pr_001628306,0.091809, 0.000003
pr_001134269,0.091809, 0.000003
pr_000934956,0.091809, 0.000003
pr_001149587,0.091809, 0.000003
pr_001135018,0.091809, 0.000003
pr_001098658,0.091809, 0.000003
pr_001614140,0.091809, 0.000003
pr_001011612,0.091809, 0.000003
pr_000946603,0.091809, 0.000003
pr_000848162,0.091809, 0.000003
pr_001134817,0.091809, 0.000003
pr_001137097,0.091809, 0.000003
pr_001058248,0.091809, 0.000003
pr_001049934,0.091809, 0.000003
pr_001153498,0.091809, 0.000003
pr_001028027,0.091809, 0.000005
us_000595288,0.091809, 0.000006
pr_001802613,0.091809, 0.000006
pr_001120535,0.091809, 0.000006
pr_001787351,0.091809, 0.000006
us_000550108,0.091809, 0.000006
us_000558039,0.091809, 0.000007
us_000573322,0.091809, 0.000007
pr_002171482,0.091809, 0.000007
pr_001939875,0.091809, 0.000007
pr_001948843,0.091809, 0.000007
pr_001889118,0.091809, 0.000007
pr_001882165,0.091809, 0.000007
pr_001942956,0.091809, 0.000007
us_000471298,0.091809, 0.000007
pr_001167614,0.091809, 0.000007
pr_000768914,0.091809, 0.000009
us_000574733,0.091809, 0.000011
us_000608993,0.091809, 0.000011
us_000460710,0.091809, 0.000013
pr_000728222,0.091809, 0.000017
pr_001881379,0.091809, 0.000018
pr_001121113,0.091809, 0.000024
pr_001022269,0.091809, 0.000024
pr_001747433,0.091809, 0.000024
pr_001143067,0.091809, 0.000024
pr_000914305,0.091809, 0.000024
pr_000952103,0.091809, 0.000024
us_000493301,0.091809, 0.000025
pr_000587458,0.091809, 0.000026
pr_001635522,0.091809, 0.000026
pr_000708661,0.091809, 0.000030
us_000503362,0.091809, 0.000032
pr_001107469,0.091809, 0.000035
pr_000983870,0.091809, 0.000038
pr_000565403,0.091809, 0.000038
pr_001118135,0.091809, 0.000038
pr_000663060,0.091809, 0.000049
pr_001119496,0.091809, 0.000064
pr_001956873,0.091809, 0.000068
pr_000957808,0.091809, 0.000073
pr_001730442,0.091809, 0.000078
us_000556710,0.091809, 0.000084
pr_000932349,0.091809, 0.000088
pr_001150507,0.091809, 0.000098
pr_001656133,0.091809, 0.000100
pr_001874867,0.091809, 0.000117
pr_001889405,0.091809, 0.000156
pr_000948885,0.091809, 0.000161
pr_001027166,0.091809, 0.000174
us_000590316,0.091809, 0.000206
us_000569382,0.091809, 0.000209
us_000459439,0.091809, 0.000221
pr_001039909,0.091809, 0.000227
pr_001028602,0.091809, 0.000237
us_000580254,0.091809, 0.000238
pr_001071658,0.091809, 0.000240
pr_001406313,0.091809, 0.000272
pr_001936712,0.091809, 0.000275
us_000593893,0.091809, 0.000314
us_000600361,0.091809, 0.000320
us_000508929,0.091809, 0.000354
us_000265094,0.091809, 0.000374
pr_000738861,0.091809, 0.000447
us_000615525,0.091809, 0.000576
us_000459543,0.091809, 0.000614
us_000479705,0.091809, 0.000620
us_000474211,0.091809, 0.000620
us_000575375,0.091809, 0.000705
us_000604530,0.091809, 0.000750
us_000484774,0.091809, 0.000811
us_000591279,0.091809, 0.000816
us_000574851,0.091809, 0.000871
us_000607888,0.091809, 0.000895
us_000488446,0.091809, 0.000950
us_000558013,0.091809, 0.001036
us_000502938,0.091809, 0.001310
us_000474201,0.091809, 0.001334
us_000506460,0.091809, 0.001376
us_000611752,0.091809, 0.001416
us_000471199,0.091809, 0.001538
pr_001120105,0.091809, 0.002137
us_000547658,0.091809, 0.002156
pr_001084616,0.091809, 0.002268
pr_002232365,0.091809, 0.002353
us_000505282,0.091809, 0.002404
us_000592067,0.091809, 0.002430
pr_000772293,0.091809, 0.002454
us_000307611,0.091809, 0.002639
us_000479553,0.091809, 0.002717
pr_001600964,0.091809, 0.003058
pr_001049279,0.091809, 0.003058
pr_000174038,0.091809, 0.003153
pr_000636450,0.091809, 0.003901
pr_001015146,0.091809, 0.003901
pr_000970293,0.091809, 0.003901
pr_000917463,0.091809, 0.003901
pr_001087476,0.091809, 0.003990
us_000540044,0.091809, 0.004134
pr_000198291,0.091809, 0.004276
us_000531135,0.091809, 0.004291
pr_000916278,0.091809, 0.004293
pr_000292094,0.091809, 0.004442
pr_000911590,0.091809, 0.004540
pr_000975116,0.091809, 0.004644
pr_000739495,0.091809, 0.004644
pr_000179039,0.091809, 0.004644
us_000478256,0.091809, 0.004646
pr_000216985,0.091809, 0.004662
us_000459242,0.091809, 0.004818
pr_000762073,0.091809, 0.004883
pr_000171901,0.091809, 0.004883
pr_002109984,0.091809, 0.004883
pr_001927761,0.091809, 0.004883
pr_002165855,0.091809, 0.004883
pr_001168360,0.091809, 0.004883
pr_001955954,0.091809, 0.004883
pr_001062592,0.091809, 0.004883
pr_002099349,0.091809, 0.004883
pr_002155402,0.091809, 0.004883
pr_000582290,0.091809, 0.004883
pr_000876742,0.091809, 0.004883
pr_000849840,0.091809, 0.004883
pr_001994143,0.091809, 0.004883
pr_000171817,0.091809, 0.004883
pr_002188368,0.091809, 0.004883
pr_000577634,0.091809, 0.004883
pr_000707890,0.091809, 0.004883
pr_001959379,0.091809, 0.004883
pr_001048793,0.091809, 0.004886
pr_000566026,0.091809, 0.004887
pr_001969680,0.091809, 0.004971
us_000480966,0.091809, 0.005502
pr_002082157,0.091809, 0.005520
pr_000172478,0.091809, 0.005551
us_000328918,0.091809, 0.005897
us_000586359,0.091809, 0.006457
us_000571559,0.091809, 0.006573
pr_000970055,0.091809, 0.006712
us_000477178,0.091809, 0.007974
us_000560134,0.091809, 0.008083
pr_001956984,0.091809, 0.008242
us_000515537,0.091809, 0.010378
us_000250631,0.091809, 0.011997
us_000472642,0.091809, 0.012070
us_000546164,0.091809, 0.012219
pr_000691299,0.091809, 0.012372
us_000604666,0.091809, 0.012489
us_000513291,0.091809, 0.012530
pr_001821368,0.091809, 0.013063
us_000233054,0.091809, 0.014036
us_000488739,0.091809, 0.014959
us_000487034,0.091809, 0.015194
us_000489551,0.091809, 0.015330
us_000485991,0.091809, 0.015960
us_000544342,0.091809, 0.023246
us_000467835,0.091809, 0.023362
us_000507199,0.091809, 0.026088
us_000539101,0.091809, 0.028527
us_000464685,0.091809, 0.031216
us_000479767,0.091809, 0.031567
us_000584281,0.091809, 0.032872
us_000539063,0.091809, 0.033406
us_000474168,0.091809, 0.034844
us_000463865,0.091809, 0.037198
us_000474041,0.091809, 0.039983
us_000472781,0.091809, 0.040570
us_000588355,0.091809, 0.042041
us_000535507,0.091809, 0.046052
us_000017113,0.091809, 0.049843
us_000594953,0.091809, 0.052466
us_000490773,0.091809, 0.053314
us_000352337,0.091809, 0.053473
us_000572335,0.091809, 0.057789
us_000484871,0.091809, 0.076576
us_000498694,0.091809, 0.099217
us_000528497,0.091809, 0.101306
us_000529914,0.091809, 0.107250
us_000550531,0.091809, 0.157218
us_000535832,0.091809, 0.234843
us_000513075,0.091809, 0.279443
us_000538378,0.091809, 0.297040
us_000506302,0.091809, 0.346667
us_000469544,0.091809, 0.375093
us_000499512,0.091809, 0.428810
us_000535479,0.091809, 0.447256
us_000529132,0.091809, 0.517559
us_000582734,0.091809, 0.613068
us_000553997,0.071767, 0.000000
us_000541581,0.071767, 0.000000
us_000278479,0.071767, 0.000000
us_000462211,0.071767, 0.000000
us_000460795,0.071767, 0.000000
us_000579698,0.071767, 0.000000
us_000549087,0.071767, 0.000000
us_000549089,0.071767, 0.000000
us_000485418,0.071767, 0.000000
us_000447477,0.071767, 0.000000
us_000462165,0.071767, 0.000000
us_000481079,0.071767, 0.000000
us_000548979,0.071767, 0.000000
us_000483228,0.071767, 0.000000
us_000462113,0.071767, 0.000000
us_000539387,0.071767, 0.000000
us_000438341,0.071767, 0.000000
pr_001627957,0.071767, 0.000000
pr_001145177,0.071767, 0.000000
us_000570257,0.071767, 0.000000
us_000479632,0.071767, 0.000000
pr_000298367,0.071767, 0.000001
pr_001620395,0.071767, 0.000001
pr_000384447,0.071767, 0.000001
pr_001825403,0.071767, 0.000001
pr_000764598,0.071767, 0.000001
pr_001155863,0.071767, 0.000001
pr_000629350,0.071767, 0.000001
pr_000389808,0.071767, 0.000001
pr_001156935,0.071767, 0.000001
pr_001158850,0.071767, 0.000001
pr_001035554,0.071767, 0.000001
pr_001828659,0.071767, 0.000001
pr_000764229,0.071767, 0.000001
pr_000616765,0.071767, 0.000001
pr_001071265,0.071767, 0.000001
