Product ID : 1034 # of JPs covered : 1 : 224 : Employment Litigation, 
us_000467844,0.054803, 0.071799
us_000541796,0.054803, 0.071825
us_000491086,0.054803, 0.071861
us_000444666,0.054803, 0.071956
us_000576001,0.054803, 0.072026
us_000573263,0.054803, 0.072065
us_000560727,0.054803, 0.072208
us_000269714,0.054803, 0.072226
us_000610686,0.054803, 0.072235
us_000475095,0.054803, 0.072374
us_000575274,0.054803, 0.072392
us_000575470,0.054803, 0.072446
us_000472285,0.054803, 0.072476
us_000574551,0.054803, 0.072748
us_000596658,0.054803, 0.072821
us_000583661,0.054803, 0.072839
us_000478477,0.054803, 0.072902
us_000588793,0.054803, 0.072942
us_000604300,0.054803, 0.073024
us_000585990,0.054803, 0.073099
us_000456685,0.054803, 0.073240
us_000575413,0.054803, 0.073270
us_000249422,0.054803, 0.073277
us_000458805,0.054803, 0.073348
us_000574678,0.054803, 0.073375
us_000610282,0.054803, 0.073385
us_000222293,0.054803, 0.073481
us_000464363,0.054803, 0.073551
us_000513986,0.054803, 0.073571
us_000487525,0.054803, 0.073586
us_000108103,0.054803, 0.073614
us_000485901,0.054803, 0.073617
us_000001271,0.054803, 0.073618
us_000503515,0.054803, 0.073719
us_000403651,0.054803, 0.073820
us_000242444,0.054803, 0.074017
us_000562586,0.054803, 0.074306
us_000603447,0.054803, 0.074316
us_000372301,0.054803, 0.074351
us_000480096,0.054803, 0.074358
us_000192727,0.054803, 0.074379
us_000576114,0.054803, 0.074397
us_000468420,0.054803, 0.074406
us_000487301,0.054803, 0.074413
us_000546645,0.054803, 0.074595
us_000470379,0.054803, 0.074595
us_000473980,0.054803, 0.074613
us_000459519,0.054803, 0.074749
us_000587689,0.054803, 0.074774
us_000595406,0.054803, 0.074812
us_000599963,0.054803, 0.074820
us_000155377,0.054803, 0.074820
us_000608644,0.054803, 0.074835
us_000491103,0.054803, 0.074879
us_000491097,0.054803, 0.074879
us_000463097,0.054803, 0.074879
us_000473934,0.054803, 0.074879
us_000491106,0.054803, 0.074879
us_000463112,0.054803, 0.074879
us_000491248,0.054803, 0.074879
us_000013403,0.054803, 0.074879
us_000551464,0.054803, 0.075043
us_000318241,0.054803, 0.075130
us_000520735,0.054803, 0.075157
us_000614264,0.054803, 0.075173
us_000549810,0.054803, 0.075176
us_000486360,0.054803, 0.075293
us_000471186,0.054803, 0.075293
us_000153893,0.054803, 0.075305
us_000464095,0.054803, 0.075341
us_000487951,0.054803, 0.075344
us_000544076,0.054803, 0.075448
us_000476891,0.054803, 0.075457
us_000472186,0.054803, 0.075489
us_000471874,0.054803, 0.075573
us_000586333,0.054803, 0.075654
us_000575027,0.054803, 0.075685
us_000475912,0.054803, 0.075685
us_000603392,0.054803, 0.075685
us_000575020,0.054803, 0.075685
us_000488641,0.054803, 0.075704
us_000563962,0.054803, 0.075740
us_000482362,0.054803, 0.075759
us_000563893,0.054803, 0.075759
us_000563737,0.054803, 0.075759
us_000597852,0.054803, 0.075759
us_000565347,0.054803, 0.075785
us_000575676,0.054803, 0.075788
us_000600370,0.054803, 0.075788
us_000514367,0.054803, 0.075830
us_000561612,0.054803, 0.075868
us_000605055,0.054803, 0.075879
us_000594709,0.054803, 0.075882
us_000565406,0.054803, 0.075882
us_000464863,0.054803, 0.075992
us_000487901,0.054803, 0.076021
us_000465623,0.054803, 0.076036
us_000586915,0.054803, 0.076056
us_000616992,0.054803, 0.076063
us_000227667,0.054803, 0.076084
us_000468384,0.054803, 0.076086
us_000550057,0.054803, 0.076086
us_000480144,0.054803, 0.076086
us_000467241,0.054803, 0.076167
us_000512031,0.054803, 0.076178
us_000472541,0.054803, 0.076205
us_000464864,0.054803, 0.076205
us_000470484,0.054803, 0.076249
us_000601407,0.054803, 0.076261
us_000488524,0.054803, 0.076278
us_000459086,0.054803, 0.076308
us_000543639,0.054803, 0.076308
us_000577855,0.054803, 0.076312
us_000554471,0.054803, 0.076351
us_000512911,0.054803, 0.076362
us_000596741,0.054803, 0.076377
us_000475922,0.054803, 0.076436
us_000445923,0.054803, 0.076455
us_000531731,0.054803, 0.076486
us_000551763,0.054803, 0.076494
us_000513081,0.054803, 0.076494
us_000546720,0.054803, 0.076495
us_000461932,0.054803, 0.076580
us_000476725,0.054803, 0.076610
us_000465480,0.054803, 0.076626
us_000473382,0.054803, 0.076639
us_000564843,0.054803, 0.076686
us_000462738,0.054803, 0.076687
us_000569863,0.054803, 0.076701
us_000486947,0.054803, 0.076707
us_000105920,0.054803, 0.076707
us_000576217,0.054803, 0.076847
us_000572448,0.054803, 0.076857
us_000470481,0.054803, 0.076897
us_000462169,0.054803, 0.076899
us_000465577,0.054803, 0.076944
us_000592809,0.054803, 0.076968
us_000543764,0.054803, 0.076994
us_000594711,0.054803, 0.076997
us_000594712,0.054803, 0.076997
us_000487363,0.054803, 0.077030
us_000482694,0.054803, 0.077064
us_000467487,0.054803, 0.077099
us_000458822,0.054803, 0.077099
us_000472789,0.054803, 0.077099
us_000471631,0.054803, 0.077099
us_000477889,0.054803, 0.077108
us_000523396,0.054803, 0.077123
us_000498080,0.054803, 0.077128
us_000253356,0.054803, 0.077133
us_000519317,0.054803, 0.077136
us_000476804,0.054803, 0.077155
us_000549705,0.054803, 0.077209
us_000473920,0.054803, 0.077228
us_000499505,0.054803, 0.077228
us_000259245,0.054803, 0.077229
us_000487866,0.054803, 0.077328
us_000477840,0.054803, 0.077328
us_000472477,0.054803, 0.077328
us_000474282,0.054803, 0.077328
us_000002380,0.054803, 0.077328
us_000550730,0.054803, 0.077328
us_000474046,0.054803, 0.077328
us_000064259,0.054803, 0.077328
us_000571556,0.054803, 0.077328
us_000480283,0.054803, 0.077330
us_000482332,0.054803, 0.077338
us_000476177,0.054803, 0.077384
us_000474307,0.054803, 0.077384
us_000460161,0.054803, 0.077406
us_000355928,0.054803, 0.077406
us_000462379,0.054803, 0.077406
us_000260839,0.054803, 0.077406
us_000467426,0.054803, 0.077406
us_000486627,0.054803, 0.077412
us_000095689,0.054803, 0.077412
us_000465571,0.054803, 0.077412
us_000509457,0.054803, 0.077430
us_000479320,0.054803, 0.077430
us_000572603,0.054803, 0.077456
us_000478096,0.054803, 0.077471
us_000467192,0.054803, 0.077477
us_000466101,0.054803, 0.077477
us_000325660,0.054803, 0.077477
us_000490621,0.054803, 0.077477
us_000464546,0.054803, 0.077477
us_000576376,0.054803, 0.077510
us_000498060,0.054803, 0.077551
us_000291225,0.054803, 0.077551
us_000461735,0.054803, 0.077551
us_000470238,0.054803, 0.077551
us_000472816,0.054803, 0.077551
us_000502348,0.054803, 0.077551
us_000571798,0.054803, 0.077601
us_000467950,0.054803, 0.077686
us_000252340,0.054803, 0.077707
us_000517894,0.054803, 0.077785
us_000578346,0.054803, 0.077889
us_000475036,0.054803, 0.077942
us_000080544,0.054803, 0.078016
us_000473214,0.054803, 0.078053
us_000084546,0.054803, 0.078080
us_000513990,0.054803, 0.078128
us_000480637,0.054803, 0.078146
us_000575513,0.054803, 0.078222
us_000595902,0.054803, 0.078240
us_000575461,0.054803, 0.078243
us_000575458,0.054803, 0.078243
us_000484122,0.054803, 0.078243
us_000474065,0.054803, 0.078243
us_000605818,0.054803, 0.078336
us_000577127,0.054803, 0.078343
us_000589155,0.054803, 0.078343
us_000485751,0.054803, 0.078343
us_000472575,0.054803, 0.078343
us_000593487,0.054803, 0.078343
us_000488256,0.054803, 0.078343
us_000393715,0.054803, 0.078343
us_000477414,0.054803, 0.078343
us_000577126,0.054803, 0.078343
us_000409047,0.054803, 0.078343
us_000466100,0.054803, 0.078413
us_000587848,0.054803, 0.078427
us_000572546,0.054803, 0.078445
us_000130643,0.054803, 0.078445
us_000466102,0.054803, 0.078445
us_000610731,0.054803, 0.078445
us_000472026,0.054803, 0.078445
us_000467932,0.054803, 0.078445
us_000468861,0.054803, 0.078445
us_000465449,0.054803, 0.078445
us_000472930,0.054803, 0.078445
us_000575433,0.054803, 0.078445
us_000463555,0.054803, 0.078445
us_000459591,0.054803, 0.078445
us_000466103,0.054803, 0.078445
us_000485519,0.054803, 0.078445
us_000576195,0.054803, 0.078445
us_000461801,0.054803, 0.078445
us_000467919,0.054803, 0.078445
us_000470452,0.054803, 0.078445
us_000573116,0.054803, 0.078445
us_000477949,0.054803, 0.078445
us_000468286,0.054803, 0.078445
us_000485017,0.054803, 0.078445
us_000083637,0.054803, 0.078445
us_000598823,0.054803, 0.078445
us_000564856,0.054803, 0.078445
us_000027297,0.054803, 0.078445
us_000472984,0.054803, 0.078484
us_000568276,0.054803, 0.078554
us_000466866,0.054803, 0.078605
us_000493148,0.054803, 0.078605
us_000467643,0.054803, 0.078605
us_000476153,0.054803, 0.078605
us_000470850,0.054803, 0.078605
us_000462903,0.054803, 0.078605
us_000467876,0.054803, 0.078605
us_000467655,0.054803, 0.078605
us_000467664,0.054803, 0.078605
us_000474595,0.054803, 0.078605
us_000467073,0.054803, 0.078605
us_000462949,0.054803, 0.078605
us_000463051,0.054803, 0.078605
us_000466901,0.054803, 0.078605
us_000476152,0.054803, 0.078605
us_000507216,0.054803, 0.078605
us_000466949,0.054803, 0.078605
us_000487158,0.054803, 0.078605
us_000519491,0.054803, 0.078605
us_000302747,0.054803, 0.078605
us_000470351,0.054803, 0.078605
us_000155665,0.054803, 0.078605
us_000476154,0.054803, 0.078605
us_000471647,0.054803, 0.078605
us_000465614,0.054803, 0.078605
us_000462924,0.054803, 0.078605
us_000477974,0.054803, 0.078609
us_000482802,0.054803, 0.078628
us_000581883,0.054803, 0.078656
us_000540342,0.054803, 0.078730
us_000511575,0.054803, 0.078777
us_000478378,0.054803, 0.078787
us_000566416,0.054803, 0.078801
us_000547011,0.054803, 0.078809
us_000603827,0.054803, 0.078839
us_000601410,0.054803, 0.078873
us_000563853,0.054803, 0.078939
us_000005497,0.054803, 0.078953
us_000486667,0.054803, 0.078965
us_000004139,0.054803, 0.078965
us_000593126,0.054803, 0.079002
us_000575311,0.054803, 0.079169
us_000096622,0.054803, 0.079199
us_000585222,0.054803, 0.079200
us_000473137,0.054803, 0.079296
us_000316993,0.054803, 0.079296
us_000477718,0.054803, 0.079296
us_000459168,0.054803, 0.079296
us_000475916,0.054803, 0.079367
us_000479253,0.054803, 0.079392
us_000602094,0.054803, 0.079501
us_000459090,0.054803, 0.079518
us_000482957,0.054803, 0.079615
us_000464528,0.054803, 0.079727
us_000599904,0.054803, 0.079739
us_000531343,0.054803, 0.079777
us_000564526,0.054803, 0.079777
us_000445391,0.054803, 0.079795
us_000363313,0.054803, 0.079795
us_000486487,0.054803, 0.079795
us_000008725,0.054803, 0.079812
us_000477117,0.054803, 0.079849
us_000519626,0.054803, 0.079897
us_000474309,0.054803, 0.079916
us_000486753,0.054803, 0.079916
us_000458844,0.054803, 0.079916
us_000474100,0.054803, 0.079916
us_000481928,0.054803, 0.079916
us_000487886,0.054803, 0.079916
us_000499355,0.054803, 0.079916
us_000471437,0.054803, 0.079916
us_000467594,0.054803, 0.079916
us_000467309,0.054803, 0.079916
us_000474075,0.054803, 0.079916
us_000553900,0.054803, 0.079916
us_000549694,0.054803, 0.079916
us_000459322,0.054803, 0.079916
us_000471704,0.054803, 0.079916
us_000486951,0.054803, 0.079916
us_000490004,0.054803, 0.079916
us_000470399,0.054803, 0.079916
us_000480744,0.054803, 0.079916
us_000459156,0.054803, 0.079916
us_000360702,0.054803, 0.079916
us_000487216,0.054803, 0.079916
us_000492849,0.054803, 0.079916
us_000474413,0.054803, 0.079916
us_000500450,0.054803, 0.079916
us_000503827,0.054803, 0.079916
us_000505780,0.054803, 0.079916
us_000489220,0.054803, 0.079916
us_000468695,0.054803, 0.079916
us_000487891,0.054803, 0.079916
us_000503688,0.054803, 0.079916
us_000464811,0.054803, 0.079916
us_000485455,0.054803, 0.079916
us_000467590,0.054803, 0.079916
us_000175225,0.054803, 0.079916
us_000474312,0.054803, 0.079916
us_000474377,0.054803, 0.079916
us_000177838,0.054803, 0.079916
us_000472451,0.054803, 0.079916
us_000126806,0.054803, 0.079916
us_000458837,0.054803, 0.079916
us_000519537,0.054803, 0.079916
us_000490536,0.054803, 0.079916
us_000506103,0.054803, 0.079916
us_000474400,0.054803, 0.079916
us_000480677,0.054803, 0.079916
us_000608025,0.054803, 0.079916
us_000489202,0.054803, 0.079916
us_000471806,0.054803, 0.079916
us_000505874,0.054803, 0.079916
us_000564078,0.054803, 0.079916
us_000467716,0.054803, 0.079916
us_000491346,0.054803, 0.079916
us_000459285,0.054803, 0.079916
us_000495938,0.054803, 0.079916
us_000400925,0.054803, 0.079916
us_000487788,0.054803, 0.079916
us_000471863,0.054803, 0.079916
us_000571581,0.054803, 0.079916
us_000464837,0.054803, 0.079916
us_000553899,0.054803, 0.079916
us_000478755,0.054803, 0.079916
us_000117184,0.054803, 0.079916
us_000503959,0.054803, 0.079916
us_000464844,0.054803, 0.079916
us_000174532,0.054803, 0.079916
us_000467568,0.054803, 0.079916
us_000473813,0.054803, 0.079916
us_000266163,0.054803, 0.079916
us_000499377,0.054803, 0.079916
us_000459262,0.054803, 0.079916
us_000503717,0.054803, 0.079916
us_000102823,0.054803, 0.079916
us_000468231,0.054803, 0.079924
us_000547188,0.054803, 0.079986
us_000543963,0.054803, 0.079990
us_000568794,0.054803, 0.080046
us_000505640,0.054803, 0.080147
us_000563921,0.054803, 0.080147
us_000573649,0.054803, 0.080158
us_000490568,0.054803, 0.080201
us_000486366,0.054803, 0.080381
us_000038678,0.054803, 0.080381
us_000564266,0.054803, 0.080533
us_000477942,0.054803, 0.080663
us_000524839,0.054803, 0.080690
us_000611268,0.054803, 0.080783
us_000480634,0.054803, 0.080811
us_000582126,0.054803, 0.081044
us_000035090,0.054803, 0.081047
us_000473561,0.054803, 0.081094
us_000500522,0.054803, 0.081141
us_000354789,0.054803, 0.081141
us_000511746,0.054803, 0.081141
us_000468223,0.054803, 0.081221
us_000604878,0.054803, 0.081238
us_000525449,0.054803, 0.081243
us_000462213,0.054803, 0.081262
us_000468277,0.054803, 0.081262
us_000493129,0.054803, 0.081262
us_000478417,0.054803, 0.081262
us_000475010,0.054803, 0.081262
us_000269918,0.054803, 0.081262
us_000461949,0.054803, 0.081262
us_000473859,0.054803, 0.081262
us_000550249,0.054803, 0.081262
us_000463904,0.054803, 0.081262
us_000461944,0.054803, 0.081262
us_000459697,0.054803, 0.081262
us_000500090,0.054803, 0.081262
us_000492575,0.054803, 0.081262
us_000462319,0.054803, 0.081262
us_000288613,0.054803, 0.081262
us_000477731,0.054803, 0.081262
us_000503579,0.054803, 0.081262
us_000609423,0.054803, 0.081262
us_000459626,0.054803, 0.081262
us_000486523,0.054803, 0.081262
us_000463212,0.054803, 0.081262
us_000458648,0.054803, 0.081262
us_000459186,0.054803, 0.081262
us_000470511,0.054803, 0.081262
us_000463854,0.054803, 0.081262
us_000564848,0.054803, 0.081262
us_000474115,0.054803, 0.081262
us_000463748,0.054803, 0.081262
us_000491711,0.054803, 0.081262
us_000550081,0.054803, 0.081262
us_000463811,0.054803, 0.081262
us_000462233,0.054803, 0.081262
us_000470068,0.054803, 0.081262
us_000464449,0.054803, 0.081262
us_000181500,0.054803, 0.081262
us_000564393,0.054803, 0.081262
us_000519498,0.054803, 0.081262
us_000458733,0.054803, 0.081262
us_000565019,0.054803, 0.081262
us_000479083,0.054803, 0.081262
us_000486525,0.054803, 0.081262
us_000478678,0.054803, 0.081262
us_000477713,0.054803, 0.081262
us_000564797,0.054803, 0.081262
us_000463834,0.054803, 0.081262
us_000315332,0.054803, 0.081262
us_000563796,0.054803, 0.081262
us_000463226,0.054803, 0.081262
us_000350247,0.054803, 0.081262
us_000463427,0.054803, 0.081262
us_000463907,0.054803, 0.081262
us_000309370,0.054803, 0.081262
us_000463925,0.054803, 0.081262
us_000470457,0.054803, 0.081262
us_000608228,0.054803, 0.081262
us_000463780,0.054803, 0.081262
us_000464456,0.054803, 0.081262
us_000498263,0.054803, 0.081262
us_000489640,0.054803, 0.081262
us_000549805,0.054803, 0.081262
us_000246727,0.054803, 0.081262
us_000556784,0.054803, 0.081262
us_000471677,0.054803, 0.081262
us_000502898,0.054803, 0.081262
us_000552160,0.054803, 0.081262
us_000458739,0.054803, 0.081262
us_000474063,0.054803, 0.081262
us_000468226,0.054803, 0.081262
us_000499346,0.054803, 0.081262
us_000345523,0.054803, 0.081262
us_000343985,0.054803, 0.081262
us_000478575,0.054803, 0.081262
us_000486237,0.054803, 0.081262
us_000406551,0.054803, 0.081262
us_000459682,0.054803, 0.081262
us_000458819,0.054803, 0.081262
us_000459690,0.054803, 0.081262
us_000489862,0.054803, 0.081262
us_000487662,0.054803, 0.081262
us_000467105,0.054803, 0.081262
us_000470576,0.054803, 0.081262
us_000470522,0.054803, 0.081262
us_000464443,0.054803, 0.081262
us_000520762,0.054803, 0.081262
us_000480211,0.054803, 0.081262
us_000458784,0.054803, 0.081262
us_000486253,0.054803, 0.081262
us_000469840,0.054803, 0.081262
us_000474351,0.054803, 0.081262
us_000477089,0.054803, 0.081262
us_000465469,0.054803, 0.081262
us_000470501,0.054803, 0.081262
us_000201828,0.054803, 0.081262
us_000463887,0.054803, 0.081262
us_000240133,0.054803, 0.081262
us_000564342,0.054803, 0.081262
us_000562712,0.054803, 0.081262
us_000006571,0.054803, 0.081262
us_000464405,0.054803, 0.081262
us_000497634,0.054803, 0.081262
us_000507525,0.054803, 0.081262
us_000318070,0.054803, 0.081262
us_000505510,0.054803, 0.081262
us_000472782,0.054803, 0.081262
us_000458997,0.054803, 0.081262
us_000436938,0.054803, 0.081262
us_000494174,0.054803, 0.081262
us_000470207,0.054803, 0.081262
us_000462399,0.054803, 0.081262
us_000502899,0.054803, 0.081262
us_000341245,0.054803, 0.081262
us_000601224,0.054803, 0.081262
us_000564813,0.054803, 0.081262
us_000468944,0.054803, 0.081262
us_000458742,0.054803, 0.081262
us_000474134,0.054803, 0.081262
us_000470319,0.054803, 0.081262
us_000481128,0.054803, 0.081262
us_000498825,0.054803, 0.081262
us_000459818,0.054803, 0.081262
us_000463838,0.054803, 0.081262
us_000494204,0.054803, 0.081262
us_000492200,0.054803, 0.081262
us_000464461,0.054803, 0.081262
us_000552387,0.054803, 0.081262
us_000551051,0.054803, 0.081262
us_000253320,0.054803, 0.081262
us_000459183,0.054803, 0.081262
us_000458550,0.054803, 0.081262
us_000486269,0.054803, 0.081262
us_000463220,0.054803, 0.081262
us_000470519,0.054803, 0.081262
us_000500201,0.054803, 0.081262
us_000565153,0.054803, 0.081262
us_000563990,0.054803, 0.081262
us_000565196,0.054803, 0.081262
us_000500534,0.054803, 0.081262
us_000463314,0.054803, 0.081262
us_000464942,0.054803, 0.081262
us_000488232,0.054803, 0.081262
us_000469518,0.054803, 0.081262
us_000472101,0.054803, 0.081262
us_000484916,0.054803, 0.081262
us_000463903,0.054803, 0.081262
us_000459004,0.054803, 0.081262
us_000229851,0.054803, 0.081262
us_000458556,0.054803, 0.081262
us_000486628,0.054803, 0.081262
us_000485539,0.054803, 0.081262
us_000563904,0.054803, 0.081262
us_000473848,0.054803, 0.081262
us_000469824,0.054803, 0.081262
us_000472594,0.054803, 0.081262
us_000480212,0.054803, 0.081262
us_000490364,0.054803, 0.081262
us_000462131,0.054803, 0.081262
us_000499313,0.054803, 0.081262
us_000496888,0.054803, 0.081262
us_000465494,0.054803, 0.081262
us_000464471,0.054803, 0.081262
us_000506629,0.054803, 0.081262
us_000477971,0.054803, 0.081262
us_000489063,0.054803, 0.081262
us_000500439,0.054803, 0.081262
us_000571822,0.054803, 0.081262
us_000473230,0.054803, 0.081262
us_000164643,0.054803, 0.081262
us_000096950,0.054803, 0.081262
us_000467232,0.054803, 0.081262
us_000486670,0.054803, 0.081262
us_000564346,0.054803, 0.081262
us_000557933,0.054803, 0.081283
us_000585290,0.054803, 0.081289
us_000569935,0.054803, 0.081363
us_000508652,0.054803, 0.081382
us_000548558,0.054803, 0.081446
us_000584131,0.054803, 0.081509
us_000606585,0.054803, 0.081547
us_000500254,0.054803, 0.081547
us_000547378,0.054803, 0.081563
us_000495314,0.054803, 0.081657
us_000405440,0.054803, 0.081727
us_000473968,0.054803, 0.081767
us_000458960,0.054803, 0.081825
us_000607261,0.054803, 0.081825
us_000602538,0.054803, 0.081853
us_000547992,0.054803, 0.081863
us_000057563,0.054803, 0.081898
us_000496581,0.054803, 0.081919
us_000486334,0.054803, 0.081933
us_000565721,0.054803, 0.082096
us_000490620,0.054803, 0.082107
us_000259878,0.054803, 0.082237
us_000573747,0.054803, 0.082257
us_000463249,0.054803, 0.082489
us_000479130,0.054803, 0.082631
us_000609437,0.054803, 0.082893
us_000605815,0.054803, 0.083086
us_000548621,0.054803, 0.083104
us_000498993,0.054803, 0.083108
us_000588259,0.054803, 0.083151
us_000536349,0.054803, 0.083177
us_000550257,0.054803, 0.083178
us_000544012,0.054803, 0.083299
us_000477389,0.054803, 0.083490
us_000469823,0.054803, 0.083500
us_000470768,0.054803, 0.083500
us_000493176,0.054803, 0.083550
us_000490817,0.054803, 0.083598
us_000468122,0.054803, 0.083667
us_000192186,0.054803, 0.083731
us_000462937,0.054803, 0.083759
us_000463736,0.054803, 0.083883
us_000466630,0.054803, 0.083939
us_000612017,0.054803, 0.084063
us_000467067,0.054803, 0.084070
us_000129801,0.054803, 0.084248
us_000073215,0.054803, 0.084394
us_000582200,0.054803, 0.084456
us_000056989,0.054803, 0.084642
us_000557943,0.054803, 0.084729
us_000490959,0.054803, 0.084749
us_000551128,0.054803, 0.084750
us_000589654,0.054803, 0.084870
us_000507382,0.054803, 0.084921
us_000467128,0.054803, 0.084993
us_000571786,0.054803, 0.085304
us_000552256,0.054803, 0.085343
us_000482732,0.054803, 0.085636
us_000548566,0.054803, 0.085671
us_000564401,0.054803, 0.085712
us_000471096,0.054803, 0.085834
us_000591390,0.054803, 0.085838
us_000476923,0.054803, 0.085838
us_000470357,0.054803, 0.085897
us_000616368,0.054803, 0.085920
us_000562025,0.054803, 0.085954
us_000480164,0.054803, 0.085966
us_000472991,0.054803, 0.085998
us_000478394,0.054803, 0.085998
us_000550464,0.054803, 0.085998
us_000486440,0.054803, 0.086128
us_000493695,0.054803, 0.086329
us_000576266,0.054803, 0.086334
us_000568932,0.054803, 0.086503
us_000364992,0.054803, 0.086509
us_000340124,0.054803, 0.086538
us_000524404,0.054803, 0.086645
us_000484137,0.054803, 0.087142
us_000545440,0.054803, 0.087217
us_000470783,0.054803, 0.087259
us_000469624,0.054803, 0.087309
us_000073427,0.054803, 0.087309
us_000489230,0.054803, 0.087309
us_000480481,0.054803, 0.087309
us_000472359,0.054803, 0.087386
us_000565338,0.054803, 0.087590
us_000118738,0.054803, 0.087851
us_000479075,0.054803, 0.088037
us_000472880,0.054803, 0.088120
us_000551093,0.054803, 0.088244
us_000459222,0.054803, 0.088263
us_000489208,0.054803, 0.088263
us_000584336,0.054803, 0.088296
us_000103859,0.054803, 0.088391
us_000480236,0.054803, 0.088395
us_000559996,0.054803, 0.088481
us_000500497,0.054803, 0.088501
us_000540988,0.054803, 0.088511
us_000564847,0.054803, 0.088633
us_000486236,0.054803, 0.088639
us_000485484,0.054803, 0.088655
us_000464887,0.054803, 0.088655
us_000467214,0.054803, 0.088655
us_000495519,0.054803, 0.088655
us_000503437,0.054803, 0.088729
us_000550561,0.054803, 0.088992
us_000575037,0.054803, 0.089138
us_000468358,0.054803, 0.089372
us_000519442,0.054803, 0.089511
us_000491061,0.054803, 0.089609
us_000508135,0.054803, 0.089609
us_000560457,0.054803, 0.089747
us_000566197,0.054803, 0.089757
us_000480990,0.054803, 0.090106
us_000574680,0.054803, 0.090572
us_000487545,0.054803, 0.090599
us_000489474,0.054803, 0.090633
pr_000680866,0.054803, 0.090886
us_000598712,0.054803, 0.091002
us_000609659,0.054803, 0.091246
us_000592234,0.054803, 0.091562
us_000560543,0.054803, 0.091678
us_000467892,0.054803, 0.091832
us_000564599,0.054803, 0.092431
us_000577392,0.054803, 0.092440
us_000597452,0.054803, 0.092461
us_000129174,0.054803, 0.092521
us_000590258,0.054803, 0.092526
us_000554503,0.054803, 0.092819
us_000341532,0.054803, 0.092851
us_000585689,0.054803, 0.092923
us_000371834,0.054803, 0.093247
us_000595929,0.054803, 0.093314
us_000366791,0.054803, 0.093646
us_000465063,0.054803, 0.094182
us_000461889,0.054803, 0.094331
us_000491258,0.054803, 0.094784
us_000484120,0.054803, 0.094979
us_000531592,0.054803, 0.095340
us_000583715,0.054803, 0.095383
us_000518053,0.054803, 0.095487
us_000472768,0.054803, 0.095597
us_000474352,0.054803, 0.096141
us_000499120,0.054803, 0.096172
us_000503387,0.054803, 0.096643
us_000489065,0.054803, 0.096689
us_000560021,0.054803, 0.096701
us_000585189,0.054803, 0.096760
us_000503899,0.054803, 0.097068
us_000468078,0.054803, 0.097109
us_000559651,0.054803, 0.097133
us_000576171,0.054803, 0.097144
us_000469758,0.054803, 0.097199
us_000461928,0.054803, 0.097236
us_000474661,0.054803, 0.097270
us_000546664,0.054803, 0.097424
us_000563822,0.054803, 0.097485
us_000545648,0.054803, 0.097635
us_000535253,0.054803, 0.097690
us_000146451,0.054803, 0.097723
us_000605074,0.054803, 0.097978
us_000465215,0.054803, 0.098506
us_000569182,0.054803, 0.098660
us_000557563,0.054803, 0.098733
us_000481811,0.054803, 0.098813
us_000496111,0.054803, 0.099219
us_000572051,0.054803, 0.099299
us_000550953,0.054803, 0.099353
us_000464775,0.054803, 0.099631
us_000589134,0.054803, 0.099663
us_000500385,0.054803, 0.099714
us_000474358,0.054803, 0.099852
us_000565974,0.054803, 0.099897
us_000532797,0.054803, 0.100011
us_000563012,0.054803, 0.100013
us_000605089,0.054803, 0.100335
us_000595790,0.054803, 0.100571
us_000597269,0.054803, 0.100585
us_000492054,0.054803, 0.100829
us_000480095,0.054803, 0.101149
us_000558450,0.054803, 0.101174
us_000564826,0.054803, 0.101350
us_000557567,0.054803, 0.101377
us_000583263,0.054803, 0.101548
us_000564811,0.054803, 0.101570
us_000487961,0.054803, 0.101636
us_000586245,0.054803, 0.101660
us_000489805,0.054803, 0.101813
us_000118733,0.054803, 0.102462
us_000240943,0.054803, 0.103038
us_000583299,0.054803, 0.103145
us_000487230,0.054803, 0.103149
us_000560366,0.054803, 0.103236
us_000561812,0.054803, 0.103384
us_000522722,0.054803, 0.103770
us_000560130,0.054803, 0.103800
us_000468311,0.054803, 0.104226
us_000338716,0.054803, 0.104309
us_000329006,0.054803, 0.104401
us_000508786,0.054803, 0.104462
us_000487067,0.054803, 0.104640
us_000600533,0.054803, 0.105256
us_000311291,0.054803, 0.105992
us_000499620,0.054803, 0.106013
us_000351993,0.054803, 0.106025
us_000617208,0.054803, 0.106360
us_000607674,0.054803, 0.106392
us_000478460,0.054803, 0.106967
us_000615425,0.054803, 0.106968
us_000578664,0.054803, 0.107062
us_000566311,0.054803, 0.107884
us_000467678,0.054803, 0.108039
us_000499311,0.054803, 0.108051
us_000471358,0.054803, 0.108086
pr_001003985,0.054803, 0.108372
us_000568375,0.054803, 0.108472
us_000513027,0.054803, 0.108574
us_000470122,0.054803, 0.108918
us_000491261,0.054803, 0.109057
us_000379432,0.054803, 0.109935
us_000560740,0.054803, 0.110130
us_000499290,0.054803, 0.110186
us_000536521,0.054803, 0.110627
us_000592696,0.054803, 0.111349
us_000591690,0.054803, 0.111419
us_000470386,0.054803, 0.111434
us_000469519,0.054803, 0.111845
us_000559285,0.054803, 0.111898
us_000463968,0.054803, 0.112112
us_000317656,0.054803, 0.112391
us_000475803,0.054803, 0.112576
us_000612576,0.054803, 0.113125
us_000545467,0.054803, 0.113581
us_000513331,0.054803, 0.114180
us_000468393,0.054803, 0.115417
us_000592249,0.054803, 0.115516
us_000481000,0.054803, 0.115705
us_000564638,0.054803, 0.115770
