Product ID : 976 # of JPs covered : 1 : 58 : State Income, 
pr_001620383,0.058780, 0.048695
pr_001003379,0.058780, 0.048695
pr_001147798,0.058780, 0.048695
pr_000566429,0.058780, 0.048695
pr_000568525,0.058780, 0.048695
pr_000571187,0.058780, 0.048695
pr_000636751,0.058780, 0.048695
pr_000370440,0.058780, 0.048701
pr_001146620,0.058780, 0.048930
pr_000566974,0.058780, 0.048930
pr_001671330,0.058780, 0.048998
pr_001155631,0.058780, 0.048998
pr_000568813,0.058780, 0.049158
pr_000372184,0.058780, 0.049571
pr_001150533,0.058780, 0.049589
pr_001146601,0.058780, 0.049589
pr_001673490,0.058780, 0.049589
pr_001122131,0.058780, 0.049589
pr_001148697,0.058780, 0.049589
pr_001150548,0.058780, 0.049589
pr_000819996,0.058780, 0.049589
pr_000726772,0.058780, 0.049589
pr_001155035,0.058780, 0.049589
pr_002028717,0.058780, 0.049589
pr_001614143,0.058780, 0.049589
pr_001146318,0.058780, 0.049589
pr_001149950,0.058780, 0.049589
pr_001612384,0.058780, 0.049589
pr_001155671,0.058780, 0.049589
pr_000395538,0.058780, 0.049589
pr_001673594,0.058780, 0.049589
pr_001146849,0.058780, 0.049589
pr_001608717,0.058780, 0.049589
pr_001612221,0.058780, 0.049589
pr_001149986,0.058780, 0.049589
pr_001146682,0.058780, 0.049589
pr_000816518,0.058780, 0.049589
pr_001146779,0.058780, 0.049589
pr_000821798,0.058780, 0.049589
pr_001670730,0.058780, 0.049589
pr_000374709,0.058780, 0.049589
pr_001612354,0.058780, 0.049589
pr_001033500,0.058780, 0.049589
pr_001612265,0.058780, 0.049589
pr_000817984,0.058780, 0.049589
pr_000369633,0.058780, 0.049589
pr_001672020,0.058780, 0.049589
pr_000818385,0.058780, 0.049589
pr_000565265,0.058780, 0.049589
pr_000875217,0.058780, 0.049589
pr_001154906,0.058780, 0.049589
pr_001148724,0.058780, 0.049589
pr_000568175,0.058780, 0.049589
pr_001611550,0.058780, 0.049589
pr_000568936,0.058780, 0.049589
pr_001147716,0.058780, 0.049589
pr_001149574,0.058780, 0.049589
pr_001613435,0.058780, 0.049589
pr_001671381,0.058780, 0.049589
pr_001613450,0.058780, 0.049589
pr_000394989,0.058780, 0.049589
pr_001150389,0.058780, 0.049589
pr_001722581,0.058780, 0.049589
pr_001151475,0.058780, 0.049589
pr_001611430,0.058780, 0.049589
pr_001033767,0.058780, 0.049589
pr_001612608,0.058780, 0.049589
pr_000373731,0.058780, 0.049589
pr_000566458,0.058780, 0.049589
pr_001146913,0.058780, 0.049589
pr_000384131,0.058780, 0.049589
pr_001146857,0.058780, 0.049589
pr_000568935,0.058780, 0.049589
pr_001148103,0.058780, 0.049589
pr_001679902,0.058780, 0.049589
pr_000232523,0.058780, 0.049589
pr_000371067,0.058780, 0.049589
pr_001148945,0.058780, 0.049589
pr_000745593,0.058780, 0.049589
pr_000566159,0.058780, 0.049589
pr_001146586,0.058780, 0.049589
pr_001073601,0.058780, 0.049589
pr_000396376,0.058780, 0.049589
pr_000564381,0.058780, 0.049589
pr_001611467,0.058780, 0.049589
pr_001611359,0.058780, 0.049589
pr_000829129,0.058780, 0.049589
pr_001146320,0.058780, 0.049589
pr_001671937,0.058780, 0.049589
pr_001146086,0.058780, 0.049589
pr_001158812,0.058780, 0.049589
pr_000370336,0.058780, 0.049589
pr_000645591,0.058780, 0.049589
pr_001146524,0.058780, 0.049589
pr_001001407,0.058780, 0.049589
pr_000369736,0.058780, 0.049589
pr_001146929,0.058780, 0.049589
pr_001611658,0.058780, 0.049589
pr_000625253,0.058780, 0.049589
pr_000820944,0.058780, 0.049589
pr_000697412,0.058780, 0.049589
pr_000973520,0.058780, 0.049589
pr_000395394,0.058780, 0.049595
pr_000519645,0.058780, 0.049599
pr_001611515,0.058780, 0.049651
pr_001610569,0.058780, 0.049665
pr_001151337,0.058780, 0.049824
pr_001595779,0.058780, 0.049824
pr_001671255,0.058780, 0.049886
pr_001151515,0.058780, 0.049892
pr_001613515,0.058780, 0.049892
pr_000288020,0.058780, 0.050212
pr_001673518,0.058780, 0.050319
pr_000365149,0.058780, 0.050473
pr_000363007,0.058780, 0.050473
pr_000506032,0.058780, 0.050473
pr_000371661,0.058780, 0.050473
pr_001613350,0.058780, 0.050491
pr_000570704,0.058780, 0.050491
pr_000826660,0.058780, 0.050491
pr_001612264,0.058780, 0.050491
pr_001149998,0.058780, 0.050491
pr_000820496,0.058780, 0.050491
pr_001147261,0.058780, 0.050491
pr_001671350,0.058780, 0.050491
pr_000369796,0.058780, 0.050491
pr_001155964,0.058780, 0.050491
pr_001033790,0.058780, 0.050491
pr_001157751,0.058780, 0.050491
pr_001154722,0.058780, 0.050491
pr_001150680,0.058780, 0.050491
pr_000287031,0.058780, 0.050491
pr_001168040,0.058780, 0.050491
pr_001684567,0.058780, 0.050491
pr_000375006,0.058780, 0.050491
pr_000636848,0.058780, 0.050491
pr_001035583,0.058780, 0.050491
pr_001148682,0.058780, 0.050491
pr_001674500,0.058780, 0.050491
pr_000910440,0.058780, 0.050491
pr_000567644,0.058780, 0.050491
pr_001874038,0.058780, 0.050491
pr_001613377,0.058780, 0.050491
pr_001613380,0.058780, 0.050491
pr_001147338,0.058780, 0.050491
pr_000818495,0.058780, 0.050491
pr_001147723,0.058780, 0.050491
pr_000567205,0.058780, 0.050491
pr_001614027,0.058780, 0.050491
pr_000820373,0.058780, 0.050491
pr_000375266,0.058780, 0.050491
pr_000364085,0.058780, 0.050491
pr_000656049,0.058780, 0.050491
pr_001146637,0.058780, 0.050491
pr_001147735,0.058780, 0.050491
pr_001155910,0.058780, 0.050491
pr_001155474,0.058780, 0.050491
pr_001147769,0.058780, 0.050491
pr_001124100,0.058780, 0.050491
pr_000961330,0.058780, 0.050491
pr_001612190,0.058780, 0.050491
pr_001611295,0.058780, 0.050491
pr_001613264,0.058780, 0.050491
pr_000435840,0.058780, 0.050491
pr_000567743,0.058780, 0.050491
pr_000368978,0.058780, 0.050491
pr_000370445,0.058780, 0.050491
pr_001150289,0.058780, 0.050491
pr_000397272,0.058780, 0.050491
pr_001155686,0.058780, 0.050491
pr_001146801,0.058780, 0.050491
pr_001871565,0.058780, 0.050491
pr_001147485,0.058780, 0.050491
pr_001150585,0.058780, 0.050491
pr_001820266,0.058780, 0.050491
pr_000638695,0.058780, 0.050491
pr_001147790,0.058780, 0.050491
pr_000910930,0.058780, 0.050491
pr_000733236,0.058780, 0.050491
pr_001147956,0.058780, 0.050491
pr_001146351,0.058780, 0.050491
pr_001147404,0.058780, 0.050491
pr_000625520,0.058780, 0.050491
pr_001612224,0.058780, 0.050491
pr_001857523,0.058780, 0.050491
pr_001671995,0.058780, 0.050491
pr_001673621,0.058780, 0.050491
pr_001871813,0.058780, 0.050491
pr_000699368,0.058780, 0.050491
pr_000568521,0.058780, 0.050491
pr_000566382,0.058780, 0.050491
pr_001073639,0.058780, 0.050491
pr_001147495,0.058780, 0.050491
pr_000560198,0.058780, 0.050491
pr_000568505,0.058780, 0.050491
pr_001147965,0.058780, 0.050491
pr_001149873,0.058780, 0.050491
pr_001684615,0.058780, 0.050491
pr_001147527,0.058780, 0.050491
pr_000368388,0.058780, 0.050491
pr_000363530,0.058780, 0.050491
pr_001146579,0.058780, 0.050491
pr_000363703,0.058780, 0.050491
pr_000373012,0.058780, 0.050491
pr_001150326,0.058780, 0.050491
pr_001613434,0.058780, 0.050491
pr_000566412,0.058780, 0.050491
pr_001613172,0.058780, 0.050491
pr_001612609,0.058780, 0.050491
pr_000570494,0.058780, 0.050491
pr_001685472,0.058780, 0.050491
pr_001148975,0.058780, 0.050491
pr_001820075,0.058780, 0.050491
pr_000559030,0.058780, 0.050491
pr_001146456,0.058780, 0.050491
pr_001155510,0.058780, 0.050491
pr_001702716,0.058780, 0.050491
pr_001673442,0.058780, 0.050491
pr_000374042,0.058780, 0.050491
pr_001148551,0.058780, 0.050491
pr_001614161,0.058780, 0.050491
pr_001151435,0.058780, 0.050491
pr_001147477,0.058780, 0.050491
pr_001134599,0.058780, 0.050491
pr_001034313,0.058780, 0.050491
pr_001409381,0.058780, 0.050491
pr_001010699,0.058780, 0.050491
pr_001871554,0.058780, 0.050491
pr_001149922,0.058780, 0.050491
pr_001145931,0.058780, 0.050491
pr_001147839,0.058780, 0.050491
pr_000565849,0.058780, 0.050491
pr_000822247,0.058780, 0.050491
pr_000662490,0.058780, 0.050491
pr_001147128,0.058780, 0.050491
pr_001685473,0.058780, 0.050491
pr_000566748,0.058780, 0.050491
pr_001820074,0.058780, 0.050491
pr_000372594,0.058780, 0.050491
pr_001151220,0.058780, 0.050491
pr_001677167,0.058780, 0.050491
pr_001613188,0.058780, 0.050491
pr_000372172,0.058780, 0.050491
pr_000519685,0.058780, 0.050491
pr_000627190,0.058780, 0.050491
pr_001162510,0.058780, 0.050491
pr_001874243,0.058780, 0.050491
pr_001150046,0.058780, 0.050491
pr_000646007,0.058780, 0.050491
pr_001146189,0.058780, 0.050491
pr_000624333,0.058780, 0.050491
pr_000817600,0.058780, 0.050491
pr_001159009,0.058780, 0.050491
pr_000570394,0.058780, 0.050491
pr_001165843,0.058780, 0.050491
pr_000397192,0.058780, 0.050491
pr_001146986,0.058780, 0.050491
pr_001872372,0.058780, 0.050491
pr_001872668,0.058780, 0.050491
pr_001149755,0.058780, 0.050491
pr_000566824,0.058780, 0.050491
pr_001150104,0.058780, 0.050491
pr_001155766,0.058780, 0.050491
pr_001150330,0.058780, 0.050491
pr_001145574,0.058780, 0.050491
pr_000888688,0.058780, 0.050491
pr_000394477,0.058780, 0.050491
pr_001673505,0.058780, 0.050491
pr_000617523,0.058780, 0.050491
pr_001873240,0.058780, 0.050491
pr_001147934,0.058780, 0.050491
pr_000551057,0.058780, 0.050491
pr_001150436,0.058780, 0.050491
pr_001146648,0.058780, 0.050491
pr_001137244,0.058780, 0.050491
pr_001012808,0.058780, 0.050491
pr_001149886,0.058780, 0.050491
pr_000567338,0.058780, 0.050491
pr_000638353,0.058780, 0.050491
pr_001151496,0.058780, 0.050491
pr_001874123,0.058780, 0.050491
pr_000431329,0.058780, 0.050491
pr_001671964,0.058780, 0.050491
pr_000910549,0.058780, 0.050491
pr_001611522,0.058780, 0.050491
pr_001734455,0.058780, 0.050491
pr_001612155,0.058780, 0.050491
pr_000564597,0.058780, 0.050491
pr_000641643,0.058780, 0.050491
pr_001675827,0.058780, 0.050491
pr_001151257,0.058780, 0.050491
pr_001123603,0.058780, 0.050491
pr_001093634,0.058780, 0.050491
pr_001146161,0.058780, 0.050491
pr_001065982,0.058780, 0.050491
pr_000644621,0.058780, 0.050491
pr_000518972,0.058780, 0.050491
pr_000372322,0.058780, 0.050491
pr_001155996,0.058780, 0.050491
pr_001589209,0.058780, 0.050491
pr_000635567,0.058780, 0.050491
pr_001150693,0.058780, 0.050491
pr_000817279,0.058780, 0.050491
pr_001148674,0.058780, 0.050491
pr_000690849,0.058780, 0.050491
pr_000393583,0.058780, 0.050491
pr_001613092,0.058780, 0.050491
pr_001150078,0.058780, 0.050491
pr_000518664,0.058780, 0.050491
pr_000431215,0.058780, 0.050491
pr_001148016,0.058780, 0.050491
pr_001405732,0.058780, 0.050491
pr_001820076,0.058780, 0.050491
pr_001684962,0.058780, 0.050491
pr_001612474,0.058780, 0.050491
pr_001146559,0.058780, 0.050491
pr_001146568,0.058780, 0.050491
pr_001147265,0.058780, 0.050491
pr_001702769,0.058780, 0.050491
pr_001034988,0.058780, 0.050491
pr_000644051,0.058780, 0.050491
pr_001613358,0.058780, 0.050491
pr_000566521,0.058780, 0.050491
pr_000566515,0.058780, 0.050491
pr_001150026,0.058780, 0.050491
pr_001035094,0.058780, 0.050491
pr_001700852,0.058780, 0.050491
pr_000818129,0.058780, 0.050491
pr_001147392,0.058780, 0.050491
pr_001146785,0.058780, 0.050491
pr_000621081,0.058780, 0.050491
pr_001147489,0.058780, 0.050491
pr_001146632,0.058780, 0.050491
pr_000553892,0.058780, 0.050491
pr_001613504,0.058780, 0.050491
pr_000555215,0.058780, 0.050491
pr_001071267,0.058780, 0.050491
pr_000877480,0.058780, 0.050491
pr_001147257,0.058780, 0.050491
pr_000362573,0.058780, 0.050491
pr_000560580,0.058780, 0.050491
pr_001820078,0.058780, 0.050491
pr_001589208,0.058780, 0.050491
pr_000641083,0.058780, 0.050491
pr_001589211,0.058780, 0.050491
pr_000823135,0.058780, 0.050491
pr_001147175,0.058780, 0.050491
pr_000396695,0.058780, 0.050491
pr_000362229,0.058780, 0.050491
pr_001146261,0.058780, 0.050491
pr_001405704,0.058780, 0.050491
pr_001149005,0.058780, 0.050491
pr_000570635,0.058780, 0.050491
pr_000916594,0.058780, 0.050491
pr_001150664,0.058780, 0.050491
pr_000619053,0.058780, 0.050491
pr_000559456,0.058780, 0.050491
pr_001602033,0.058780, 0.050491
pr_001155853,0.058780, 0.050491
pr_001147447,0.058780, 0.050491
pr_001623847,0.058780, 0.050491
pr_001612416,0.058780, 0.050491
pr_001149040,0.058780, 0.050491
pr_000654866,0.058780, 0.050491
pr_000395826,0.058780, 0.050491
pr_001147429,0.058780, 0.050491
pr_001155513,0.058780, 0.050491
pr_001873332,0.058780, 0.050491
pr_000915230,0.058780, 0.050491
pr_000570391,0.058780, 0.050491
pr_001148033,0.058780, 0.050491
pr_001158025,0.058780, 0.050491
pr_001146268,0.058780, 0.050491
pr_000372405,0.058780, 0.050491
pr_000567029,0.058780, 0.050491
pr_001147731,0.058780, 0.050491
pr_001149710,0.058780, 0.050491
pr_000394275,0.058780, 0.050491
pr_000636784,0.058780, 0.050491
pr_000570319,0.058780, 0.050491
pr_001147547,0.058780, 0.050491
pr_001147523,0.058780, 0.050491
pr_001589207,0.058780, 0.050491
pr_001146458,0.058780, 0.050491
pr_001673378,0.058780, 0.050491
pr_000568557,0.058780, 0.050497
pr_001147141,0.058780, 0.050553
pr_001147660,0.058780, 0.050553
pr_000660976,0.058780, 0.050553
pr_000729493,0.058780, 0.050565
pr_000821434,0.058780, 0.050585
pr_000568587,0.058780, 0.050725
pr_001146745,0.058780, 0.050726
pr_001613371,0.058780, 0.050726
pr_001613189,0.058780, 0.050726
pr_000644277,0.058780, 0.050726
pr_001614755,0.058780, 0.050726
pr_000570226,0.058780, 0.050726
pr_001155416,0.058780, 0.050726
pr_001871644,0.058780, 0.050726
pr_001149924,0.058780, 0.050726
pr_000914959,0.058780, 0.050726
pr_001149148,0.058780, 0.050726
pr_000640026,0.058780, 0.050726
pr_000817637,0.058780, 0.050726
pr_001146352,0.058780, 0.050726
pr_000864787,0.058780, 0.050726
pr_001620987,0.058780, 0.050726
pr_001146840,0.058780, 0.050794
pr_001150594,0.058780, 0.050794
pr_000566427,0.058780, 0.050794
pr_001146896,0.058780, 0.050794
pr_001148533,0.058780, 0.050794
pr_001101950,0.058780, 0.050794
pr_001149906,0.058780, 0.050794
pr_001154864,0.058780, 0.050794
pr_001671962,0.058780, 0.050870
pr_001872754,0.058780, 0.050870
pr_001154832,0.058780, 0.050932
pr_001146554,0.058780, 0.051146
pr_000373279,0.058780, 0.051383
pr_000393330,0.058780, 0.051383
pr_000394757,0.058780, 0.051383
pr_000394097,0.058780, 0.051383
pr_000394849,0.058780, 0.051383
pr_000556380,0.058780, 0.051383
pr_000369086,0.058780, 0.051383
pr_000507085,0.058780, 0.051383
pr_000363938,0.058780, 0.051383
pr_000109796,0.058780, 0.051399
pr_001611551,0.058780, 0.051401
pr_000118128,0.058780, 0.051401
pr_001613356,0.058780, 0.051401
pr_001148741,0.058780, 0.051401
pr_001671162,0.058780, 0.051401
pr_001612267,0.058780, 0.051401
pr_000566346,0.058780, 0.051401
pr_000648931,0.058780, 0.051401
pr_001611360,0.058780, 0.051401
pr_000567597,0.058780, 0.051401
pr_000370672,0.058780, 0.051401
pr_000637884,0.058780, 0.051401
pr_000373199,0.058780, 0.051401
pr_001147308,0.058780, 0.051401
pr_000741942,0.058780, 0.051401
pr_000569969,0.058780, 0.051401
pr_000392561,0.058780, 0.051401
pr_001146551,0.058780, 0.051401
pr_001110621,0.058780, 0.051401
pr_001037632,0.058780, 0.051401
pr_001147082,0.058780, 0.051401
pr_000365116,0.058780, 0.051401
pr_001611351,0.058780, 0.051401
pr_001612443,0.058780, 0.051401
pr_000976042,0.058780, 0.051401
pr_000622900,0.058780, 0.051401
pr_001612276,0.058780, 0.051401
pr_001614595,0.058780, 0.051401
pr_000968527,0.058780, 0.051401
pr_000644169,0.058780, 0.051401
pr_001612314,0.058780, 0.051401
pr_000658710,0.058780, 0.051401
pr_000897712,0.058780, 0.051401
pr_000569252,0.058780, 0.051401
pr_000396347,0.058780, 0.051401
pr_001611172,0.058780, 0.051401
pr_001148000,0.058780, 0.051401
pr_001033799,0.058780, 0.051401
pr_001699424,0.058780, 0.051401
pr_000394172,0.058780, 0.051401
pr_000363517,0.058780, 0.051401
pr_001147243,0.058780, 0.051401
pr_001612396,0.058780, 0.051401
pr_000567268,0.058780, 0.051401
pr_000570537,0.058780, 0.051401
pr_001147249,0.058780, 0.051401
pr_001612282,0.058780, 0.051401
pr_000396520,0.058780, 0.051401
pr_001147294,0.058780, 0.051401
pr_000629533,0.058780, 0.051401
pr_000647198,0.058780, 0.051401
pr_001147702,0.058780, 0.051401
pr_001611342,0.058780, 0.051401
pr_000974610,0.058780, 0.051401
pr_000384369,0.058780, 0.051401
pr_000369772,0.058780, 0.051401
pr_000637860,0.058780, 0.051401
pr_001684970,0.058780, 0.051401
pr_001146610,0.058780, 0.051401
pr_000571241,0.058780, 0.051401
pr_000974613,0.058780, 0.051401
pr_000372695,0.058780, 0.051401
pr_000636857,0.058780, 0.051401
pr_000372339,0.058780, 0.051401
pr_000386959,0.058780, 0.051401
pr_000636809,0.058780, 0.051401
pr_001145970,0.058780, 0.051401
pr_001154860,0.058780, 0.051401
pr_000383754,0.058780, 0.051401
pr_000370072,0.058780, 0.051401
pr_001148729,0.058780, 0.051401
pr_000373360,0.058780, 0.051401
pr_000567211,0.058780, 0.051401
pr_000503900,0.058780, 0.051401
pr_000363511,0.058780, 0.051401
pr_000631005,0.058780, 0.051401
pr_001152738,0.058780, 0.051401
pr_000731799,0.058780, 0.051401
pr_001611686,0.058780, 0.051401
pr_001600265,0.058780, 0.051401
pr_001726344,0.058780, 0.051401
pr_001150262,0.058780, 0.051401
pr_001146258,0.058780, 0.051401
pr_000568253,0.058780, 0.051401
pr_000566805,0.058780, 0.051401
pr_000636904,0.058780, 0.051401
pr_001674906,0.058780, 0.051401
pr_000383228,0.058780, 0.051401
pr_000383231,0.058780, 0.051401
pr_001613279,0.058780, 0.051401
pr_000649686,0.058780, 0.051401
pr_000393724,0.058780, 0.051401
pr_000626054,0.058780, 0.051401
pr_000713453,0.058780, 0.051401
pr_000365684,0.058780, 0.051401
pr_001673820,0.058780, 0.051401
pr_000393921,0.058780, 0.051401
pr_001149684,0.058780, 0.051401
pr_001613977,0.058780, 0.051401
pr_000371887,0.058780, 0.051401
pr_001048232,0.058780, 0.051401
pr_001613285,0.058780, 0.051401
pr_000926246,0.058780, 0.051401
pr_000967484,0.058780, 0.051401
pr_000365418,0.058780, 0.051401
pr_000288012,0.058780, 0.051401
pr_001612199,0.058780, 0.051401
pr_000627641,0.058780, 0.051401
pr_001673504,0.058780, 0.051401
pr_000711254,0.058780, 0.051401
pr_000560841,0.058780, 0.051401
pr_001034101,0.058780, 0.051401
pr_001147754,0.058780, 0.051401
pr_001975744,0.058780, 0.051401
pr_001611437,0.058780, 0.051401
pr_000395344,0.058780, 0.051401
pr_000396412,0.058780, 0.051401
pr_000566811,0.058780, 0.051401
pr_001613258,0.058780, 0.051401
pr_000645019,0.058780, 0.051401
pr_000564639,0.058780, 0.051401
pr_000384010,0.058780, 0.051401
pr_000568976,0.058780, 0.051401
pr_000879717,0.058780, 0.051401
pr_000396648,0.058780, 0.051401
pr_001645517,0.058780, 0.051401
pr_001618489,0.058780, 0.051401
pr_000395616,0.058780, 0.051401
pr_001145871,0.058780, 0.051401
pr_000567761,0.058780, 0.051401
pr_001871816,0.058780, 0.051401
pr_000620832,0.058780, 0.051401
pr_000569073,0.058780, 0.051401
pr_001598489,0.058780, 0.051401
pr_000369279,0.058780, 0.051401
pr_000394835,0.058780, 0.051401
pr_000372991,0.058780, 0.051401
pr_001612218,0.058780, 0.051401
pr_001871520,0.058780, 0.051401
pr_000363249,0.058780, 0.051401
pr_000824828,0.058780, 0.051401
pr_000564581,0.058780, 0.051401
pr_000817671,0.058780, 0.051401
pr_000388103,0.058780, 0.051401
pr_001611563,0.058780, 0.051401
pr_000369216,0.058780, 0.051401
pr_001611548,0.058780, 0.051401
pr_000230408,0.058780, 0.051401
pr_001155161,0.058780, 0.051401
pr_001874235,0.058780, 0.051401
pr_001142562,0.058780, 0.051401
pr_000571304,0.058780, 0.051401
pr_000585091,0.058780, 0.051401
pr_000657054,0.058780, 0.051401
pr_001690191,0.058780, 0.051401
pr_000375658,0.058780, 0.051401
pr_001146381,0.058780, 0.051401
pr_001608792,0.058780, 0.051401
pr_000690804,0.058780, 0.051401
pr_001871413,0.058780, 0.051401
pr_001611294,0.058780, 0.051401
pr_001690211,0.058780, 0.051401
pr_001612298,0.058780, 0.051401
pr_001019813,0.058780, 0.051401
pr_001612230,0.058780, 0.051401
pr_001692175,0.058780, 0.051401
pr_001066860,0.058780, 0.051401
pr_001146497,0.058780, 0.051401
pr_001680059,0.058780, 0.051401
pr_000509407,0.058780, 0.051401
pr_000394041,0.058780, 0.051401
pr_000372793,0.058780, 0.051401
pr_001402025,0.058780, 0.051401
pr_000690872,0.058780, 0.051401
pr_001156731,0.058780, 0.051401
pr_000518617,0.058780, 0.051401
pr_000518720,0.058780, 0.051401
pr_000548145,0.058780, 0.051401
pr_001625294,0.058780, 0.051401
pr_000368382,0.058780, 0.051401
pr_000519874,0.058780, 0.051401
pr_000384838,0.058780, 0.051401
pr_001611479,0.058780, 0.051401
pr_001613181,0.058780, 0.051401
pr_001613396,0.058780, 0.051401
pr_000370000,0.058780, 0.051401
pr_001611347,0.058780, 0.051401
pr_000546328,0.058780, 0.051401
pr_000648915,0.058780, 0.051401
pr_000746434,0.058780, 0.051401
pr_000370183,0.058780, 0.051401
pr_001670695,0.058780, 0.051401
pr_001871681,0.058780, 0.051401
pr_001149597,0.058780, 0.051401
pr_001157620,0.058780, 0.051401
pr_001684898,0.058780, 0.051401
pr_001871687,0.058780, 0.051401
pr_001150617,0.058780, 0.051401
pr_001036486,0.058780, 0.051401
pr_001612621,0.058780, 0.051401
pr_000637368,0.058780, 0.051401
pr_001120604,0.058780, 0.051401
pr_000880405,0.058780, 0.051401
pr_001679800,0.058780, 0.051401
pr_001033642,0.058780, 0.051401
pr_000570614,0.058780, 0.051401
pr_000897675,0.058780, 0.051401
pr_001147509,0.058780, 0.051401
pr_000519889,0.058780, 0.051401
pr_000641091,0.058780, 0.051401
pr_000520348,0.058780, 0.051401
pr_000641044,0.058780, 0.051401
pr_000619403,0.058780, 0.051401
pr_000644103,0.058780, 0.051401
pr_001614176,0.058780, 0.051401
pr_000657664,0.058780, 0.051401
pr_001677542,0.058780, 0.051401
pr_000374039,0.058780, 0.051401
pr_000642301,0.058780, 0.051401
pr_001147471,0.058780, 0.051401
pr_000831462,0.058780, 0.051401
pr_001679815,0.058780, 0.051401
pr_000615118,0.058780, 0.051401
pr_000555309,0.058780, 0.051401
pr_000725205,0.058780, 0.051401
pr_000395929,0.058780, 0.051401
pr_001077107,0.058780, 0.051401
pr_000372867,0.058780, 0.051401
pr_000881580,0.058780, 0.051401
pr_001613202,0.058780, 0.051401
pr_000384914,0.058780, 0.051401
pr_000911101,0.058780, 0.051401
pr_000431403,0.058780, 0.051401
pr_001150587,0.058780, 0.051401
pr_000821604,0.058780, 0.051401
pr_000551253,0.058780, 0.051401
pr_001150041,0.058780, 0.051401
pr_001623727,0.058780, 0.051401
pr_000567760,0.058780, 0.051401
pr_000910689,0.058780, 0.051401
pr_000640607,0.058780, 0.051401
pr_000645607,0.058780, 0.051401
pr_001059393,0.058780, 0.051401
pr_001149243,0.058780, 0.051401
pr_001614684,0.058780, 0.051401
pr_001684988,0.058780, 0.051401
pr_000506070,0.058780, 0.051401
pr_000910168,0.058780, 0.051401
pr_000568350,0.058780, 0.051401
pr_000585021,0.058780, 0.051401
pr_001620312,0.058780, 0.051401
pr_000726677,0.058780, 0.051401
pr_000932252,0.058780, 0.051401
pr_000559860,0.058780, 0.051401
pr_000570217,0.058780, 0.051401
pr_001612472,0.058780, 0.051401
pr_001612419,0.058780, 0.051401
pr_000986858,0.058780, 0.051401
pr_001728231,0.058780, 0.051401
pr_000823345,0.058780, 0.051401
pr_000397735,0.058780, 0.051401
pr_000619607,0.058780, 0.051401
pr_000555586,0.058780, 0.051401
pr_001154770,0.058780, 0.051401
pr_000571356,0.058780, 0.051401
pr_000926176,0.058780, 0.051401
pr_001612291,0.058780, 0.051401
pr_001656977,0.058780, 0.051401
pr_001147435,0.058780, 0.051401
pr_001029109,0.058780, 0.051401
pr_000363745,0.058780, 0.051401
pr_000389160,0.058780, 0.051401
pr_001621729,0.058780, 0.051401
pr_001147278,0.058780, 0.051401
pr_000392532,0.058780, 0.051401
pr_001120503,0.058780, 0.051401
pr_000566335,0.058780, 0.051401
pr_001415156,0.058780, 0.051401
pr_001874252,0.058780, 0.051401
pr_000516500,0.058780, 0.051401
pr_000887186,0.058780, 0.051401
pr_001856070,0.058780, 0.051401
pr_001680070,0.058780, 0.051401
pr_001677200,0.058780, 0.051401
pr_000702071,0.058780, 0.051401
pr_000570599,0.058780, 0.051401
pr_000368469,0.058780, 0.051401
pr_001148657,0.058780, 0.051401
pr_000932126,0.058780, 0.051401
pr_001807004,0.058780, 0.051401
pr_001149846,0.058780, 0.051401
pr_001611450,0.058780, 0.051401
pr_000285727,0.058780, 0.051401
pr_001148751,0.058780, 0.051401
pr_000697665,0.058780, 0.051401
pr_000517703,0.058780, 0.051401
pr_000570750,0.058780, 0.051401
pr_000567789,0.058780, 0.051401
pr_001033605,0.058780, 0.051401
pr_000567750,0.058780, 0.051401
pr_001672090,0.058780, 0.051401
pr_001625838,0.058780, 0.051401
pr_000566966,0.058780, 0.051401
pr_001614011,0.058780, 0.051401
pr_000620583,0.058780, 0.051401
pr_000393853,0.058780, 0.051401
pr_000818623,0.058780, 0.051401
pr_000621787,0.058780, 0.051401
pr_000384053,0.058780, 0.051401
pr_001147502,0.058780, 0.051401
pr_001621385,0.058780, 0.051401
pr_000567738,0.058780, 0.051401
pr_000646101,0.058780, 0.051401
pr_000629075,0.058780, 0.051401
pr_001148642,0.058780, 0.051401
pr_000374679,0.058780, 0.051401
pr_000387649,0.058780, 0.051401
pr_000393545,0.058780, 0.051401
pr_000393572,0.058780, 0.051401
pr_001146995,0.058780, 0.051401
pr_001149556,0.058780, 0.051401
pr_002204066,0.058780, 0.051401
pr_000645950,0.058780, 0.051401
pr_000392414,0.058780, 0.051401
pr_001700822,0.058780, 0.051401
pr_001149538,0.058780, 0.051401
pr_000392474,0.058780, 0.051401
pr_001702801,0.058780, 0.051401
pr_001677505,0.058780, 0.051401
pr_000910361,0.058780, 0.051401
pr_000571129,0.058780, 0.051401
pr_001685012,0.058780, 0.051401
pr_000859073,0.058780, 0.051401
pr_001150245,0.058780, 0.051401
pr_000373128,0.058780, 0.051401
pr_000910564,0.058780, 0.051401
pr_000656570,0.058780, 0.051401
pr_001671259,0.058780, 0.051401
pr_000623337,0.058780, 0.051401
pr_001859344,0.058780, 0.051401
pr_001621377,0.058780, 0.051401
pr_000372609,0.058780, 0.051401
pr_001679819,0.058780, 0.051401
pr_000570422,0.058780, 0.051401
pr_001612555,0.058780, 0.051401
pr_001147176,0.058780, 0.051401
