Product ID : 1023 # of JPs covered : 1 : 90 : Environmental/Natural Resources, 
us_000565113,0.501720, 0.145009
us_000599905,0.501720, 0.145709
us_000539522,0.501720, 0.147794
us_000605752,0.501720, 0.149218
us_000580756,0.501720, 0.151677
us_000598634,0.501720, 0.152604
us_000574174,0.501720, 0.152855
us_000133133,0.501720, 0.153165
us_000588488,0.501720, 0.153343
us_000546619,0.501720, 0.164222
us_000545668,0.501720, 0.170033
us_000466194,0.501720, 0.185053
us_000496534,0.501720, 0.189449
us_000480851,0.501720, 0.190528
us_000155196,0.501720, 0.193071
us_000511445,0.501720, 0.204746
us_000509576,0.501720, 0.211288
us_000560188,0.501720, 0.310978
us_000491660,0.501720, 0.383757
us_000493103,0.501720, 0.711753
us_000477709,0.490172, 0.049764
us_000473553,0.490172, 0.106491
us_000470014,0.490172, 0.109805
us_000459657,0.490172, 0.147938
us_000574520,0.490172, 0.173123
us_000518085,0.427726, 0.000011
us_000491541,0.427726, 0.429790
us_000485288,0.427726, 0.701539
us_000494683,0.427726, 0.709784
us_000472627,0.427726, 0.728362
us_000492603,0.427726, 0.851723
us_000077221,0.427726, 0.864529
us_000491450,0.427726, 1.076507
us_000474784,0.427726, 1.080699
us_000015766,0.427726, 1.171127
us_000557830,0.426138, 0.000006
us_000516558,0.426138, 0.000862
us_000524789,0.426138, 0.000862
pr_000788690,0.423430, 0.000000
pr_000575906,0.423430, 0.000000
pr_001030630,0.423430, 0.000000
pr_000612515,0.423430, 0.000925
us_000500241,0.423430, 0.779288
us_000482265,0.423430, 3.323870
us_000563913,0.390295, 0.000000
us_000500623,0.390295, 0.000000
us_000495935,0.390295, 0.000000
pr_000618132,0.390295, 0.000007
pr_001059081,0.390295, 0.000019
us_000487072,0.390295, 0.003240
pr_000653891,0.390295, 0.003555
us_000469261,0.390295, 0.021301
us_000472628,0.390295, 0.023399
us_000486296,0.390295, 1.255143
us_000554403,0.390295, 1.354187
us_000450965,0.390295, 1.397169
us_000228501,0.390295, 1.448989
us_000117504,0.390295, 1.497065
us_000508897,0.390295, 1.512733
us_000559000,0.390295, 1.573284
us_000591526,0.390295, 1.622000
pr_000302672,0.353494, 0.000000
pr_000547735,0.353494, 0.000000
us_000480134,0.353494, 0.000000
us_000504725,0.353494, 0.000000
us_000500920,0.353494, 0.000000
us_000519481,0.353494, 0.000000
us_000491514,0.353494, 0.000000
us_000556321,0.353494, 0.219098
us_000501696,0.353494, 0.242528
us_000273017,0.353494, 0.254197
us_000113845,0.353494, 0.258604
us_000508210,0.353494, 0.262272
us_000482002,0.353494, 0.301134
us_000583266,0.353494, 0.302957
us_000615576,0.353494, 0.318987
us_000119792,0.353494, 0.321924
us_000557664,0.353494, 0.328658
us_000513614,0.353494, 0.349185
us_000566037,0.353494, 0.352465
us_000564386,0.353494, 0.353053
us_000183064,0.353494, 0.355463
us_000501420,0.353494, 0.365060
us_000560137,0.353494, 0.365989
us_000503865,0.353494, 0.372371
us_000538932,0.353494, 0.372407
us_000112005,0.353494, 0.377131
us_000547632,0.353494, 0.377438
us_000514607,0.353494, 0.382340
us_000474171,0.353494, 0.385299
us_000535040,0.353494, 0.396156
us_000512432,0.353494, 0.396456
us_000610975,0.353494, 0.397620
us_000578045,0.353494, 0.399060
us_000469814,0.353494, 0.399790
us_000491267,0.353494, 0.402899
us_000583344,0.353494, 0.404768
us_000479336,0.353494, 0.407308
us_000499857,0.353494, 0.408706
us_000539135,0.353494, 0.409583
us_000512613,0.353494, 0.409741
us_000552760,0.353494, 0.410109
us_000342784,0.353494, 0.410266
us_000472840,0.353494, 0.410449
us_000074195,0.353494, 0.412531
us_000575435,0.353494, 0.413968
us_000541922,0.353494, 0.415593
us_000526085,0.353494, 0.419548
us_000525679,0.353494, 0.419756
us_000162351,0.353494, 0.422442
us_000488052,0.353494, 0.425450
us_000559324,0.353494, 0.427923
us_000611021,0.353494, 0.433801
us_000532438,0.353494, 0.437113
us_000277289,0.353494, 0.438160
us_000481953,0.353494, 0.442938
us_000477678,0.353494, 0.449412
us_000547772,0.353494, 0.452146
us_000547778,0.353494, 0.454984
us_000542105,0.353494, 0.454984
us_000477149,0.353494, 0.458798
us_000501562,0.353494, 0.459299
us_000042175,0.353494, 0.459975
us_000591505,0.353494, 0.469745
us_000496671,0.353494, 0.472754
us_000495823,0.353494, 0.474588
us_000478802,0.353494, 0.474588
us_000590441,0.353494, 0.476491
us_000495077,0.353494, 0.486560
us_000547773,0.353494, 0.489429
us_000477624,0.353494, 0.494900
us_000512547,0.353494, 0.496908
us_000526798,0.353494, 0.498807
us_000499819,0.353494, 0.500307
us_000495273,0.353494, 0.501728
us_000477746,0.353494, 0.501728
us_000480189,0.353494, 0.501812
us_000485603,0.353494, 0.509679
us_000507419,0.353494, 0.511157
us_000497062,0.353494, 0.512389
us_000520925,0.353494, 0.521146
us_000507311,0.353494, 0.523417
us_000495355,0.353494, 0.536234
us_000501264,0.282377, 0.000000
us_000536388,0.282377, 0.000004
us_000497225,0.282377, 0.204225
us_000594065,0.282377, 0.218744
us_000194961,0.282377, 0.239368
us_000507759,0.282377, 0.245181
us_000489538,0.282377, 0.262071
us_000477688,0.282377, 0.262454
us_000548999,0.282377, 0.268426
us_000472823,0.282377, 0.288764
us_000508213,0.282377, 0.291131
us_000498892,0.282377, 0.302441
us_000531356,0.282377, 0.306258
us_000546867,0.282377, 0.314899
us_000239867,0.282377, 0.317966
us_000575447,0.282377, 0.323068
us_000473840,0.282377, 0.329672
us_000016184,0.282377, 0.331230
us_000480558,0.282377, 0.332544
us_000507373,0.282377, 0.356893
us_000478480,0.282377, 0.363545
us_000153668,0.282377, 0.369619
us_000527538,0.282377, 0.375239
us_000494094,0.282377, 0.375996
us_000356006,0.282377, 0.376042
us_000486392,0.282377, 0.378791
us_000494400,0.282377, 0.384506
us_000554957,0.282377, 0.385517
us_000575377,0.282377, 0.386340
us_000555223,0.282377, 0.388627
us_000365615,0.282377, 0.389091
us_000414403,0.282377, 0.391919
us_000539023,0.282377, 0.398544
us_000554440,0.282377, 0.402222
us_000575475,0.282377, 0.405119
us_000539076,0.282377, 0.405401
us_000526139,0.282377, 0.405941
us_000560385,0.282377, 0.406602
us_000017359,0.282377, 0.407656
us_000549040,0.282377, 0.407710
us_000473462,0.282377, 0.412846
us_000476197,0.282377, 0.419741
us_000494337,0.282377, 0.420498
us_000494766,0.282377, 0.422139
us_000611945,0.282377, 0.423785
us_000300081,0.282377, 0.427491
us_000059364,0.282377, 0.428187
us_000572195,0.282377, 0.435884
us_000527943,0.282377, 0.436293
us_000006645,0.282377, 0.438596
us_000464326,0.282377, 0.441372
us_000017824,0.282377, 0.442137
us_000527780,0.282377, 0.446070
us_000473487,0.282377, 0.447626
us_000494787,0.282377, 0.448574
us_000518926,0.282377, 0.451170
us_000533424,0.282377, 0.452653
us_000473632,0.282377, 0.452858
us_000359874,0.282377, 0.453474
us_000476271,0.282377, 0.455615
us_000513879,0.282377, 0.455615
us_000476613,0.282377, 0.455615
us_000474353,0.282377, 0.456084
us_000492769,0.282377, 0.468863
us_000346990,0.282377, 0.475007
us_000464382,0.282377, 0.478036
us_000476251,0.282377, 0.480747
us_000308992,0.282377, 0.483133
us_000497923,0.282377, 0.488264
us_000486986,0.282377, 0.499815
us_000527873,0.282377, 0.499897
us_000533395,0.282377, 0.500850
us_000203842,0.282377, 0.504190
us_000488071,0.282377, 0.504236
us_000476413,0.282377, 0.504642
us_000570266,0.282377, 0.506202
us_000562945,0.282377, 0.508941
us_000582897,0.282377, 0.511426
us_000202753,0.282377, 0.511426
us_000003384,0.282377, 0.511426
us_000476211,0.282377, 0.511426
us_000547775,0.282377, 0.511707
us_000500985,0.282377, 0.512056
us_000064527,0.282377, 0.512380
us_000555145,0.282377, 0.519283
us_000476429,0.282377, 0.522774
us_000495031,0.282377, 0.523322
us_000460009,0.282377, 0.527472
us_000464435,0.282377, 0.527649
us_000559044,0.282377, 0.531831
us_000359338,0.282377, 0.535431
us_000480746,0.282377, 0.536329
us_000505710,0.282377, 0.536535
us_000477715,0.282377, 0.540965
us_000470257,0.282377, 0.540965
us_000492495,0.282377, 0.550129
us_000558589,0.282377, 0.550655
us_000492713,0.282377, 0.550655
us_000478231,0.282377, 0.555708
us_000478297,0.282377, 0.555708
us_000496035,0.282377, 0.555708
us_000520647,0.282377, 0.555708
us_000582900,0.282377, 0.555708
us_000534254,0.282377, 0.577900
us_000497861,0.282377, 0.586955
us_000494882,0.282377, 0.592209
us_000482474,0.282377, 0.615053
us_000495026,0.282377, 0.627266
us_000478772,0.282377, 0.629918
us_000472751,0.282377, 0.648909
us_000569670,0.282377, 0.748779
us_000476200,0.282377, 0.749030
us_000482452,0.282377, 0.928870
pr_001409340,0.278881, 0.000000
pr_001707527,0.278881, 0.000000
pr_001616583,0.278881, 0.000000
pr_001724022,0.278881, 0.000000
pr_000103591,0.278881, 0.000000
pr_000407720,0.278881, 0.000000
pr_001405015,0.278881, 0.000000
pr_001743439,0.278881, 0.000000
pr_000114618,0.278881, 0.000000
pr_001410935,0.278881, 0.000000
pr_001408284,0.278881, 0.000000
pr_001593037,0.278881, 0.000000
pr_001018731,0.278881, 0.000000
pr_001403854,0.278881, 0.000000
pr_001616939,0.278881, 0.000000
pr_001748853,0.278881, 0.000000
pr_000408363,0.278881, 0.000000
pr_001411033,0.278881, 0.000000
pr_001411061,0.278881, 0.000000
pr_000608772,0.278881, 0.000000
pr_000814675,0.278881, 0.000000
pr_001406595,0.278881, 0.000000
pr_000668907,0.278881, 0.000000
pr_000850361,0.278881, 0.000000
pr_001404539,0.278881, 0.000000
pr_002230875,0.278881, 0.000001
us_000513324,0.278881, 0.000002
us_000587129,0.278881, 0.000018
us_000571375,0.278881, 0.000357
us_000487584,0.278881, 0.008830
us_000380733,0.278881, 0.011650
us_000531557,0.278881, 0.043594
us_000540539,0.278881, 0.059178
us_000473201,0.278881, 1.079837
us_000522360,0.278881, 1.089025
us_000500339,0.278881, 1.265846
us_000468677,0.252639, 0.000008
us_000568662,0.252639, 0.331261
us_000476734,0.252639, 0.468772
us_000534936,0.252639, 0.503149
us_000547815,0.252639, 0.524989
us_000547816,0.252639, 0.524989
us_000533459,0.252639, 0.527349
us_000500666,0.252639, 0.545103
us_000507406,0.252639, 0.546359
us_000487728,0.252639, 0.548692
us_000500919,0.252639, 0.556609
us_000518442,0.252639, 0.557104
us_000557512,0.252639, 0.560753
us_000485318,0.252639, 0.572040
us_000495049,0.252639, 0.583160
us_000521028,0.245831, 0.010177
us_000542665,0.245831, 0.017668
us_000532969,0.245831, 0.148112
us_000475805,0.245831, 0.282076
us_000500461,0.245831, 0.311308
us_000476106,0.245831, 0.328658
us_000531634,0.245831, 0.332960
us_000589689,0.245831, 0.348694
us_000486353,0.245831, 0.354714
us_000529111,0.245831, 0.380324
us_000465070,0.245831, 0.456331
us_000501601,0.231086, 0.000008
us_000497688,0.231086, 0.000009
us_000569029,0.196236, 0.000055
us_000123932,0.196236, 0.048561
us_000114121,0.196236, 0.049772
us_000599673,0.196236, 0.049772
us_000599544,0.196236, 0.049772
us_000599674,0.196236, 0.049772
us_000595469,0.196236, 0.049772
us_000599795,0.196236, 0.049772
us_000577069,0.196236, 0.049772
us_000600644,0.196236, 0.050981
us_000599285,0.196236, 0.050981
us_000580130,0.196236, 0.050981
us_000611247,0.196236, 0.050981
us_000581995,0.196236, 0.050981
us_000549437,0.196236, 0.050981
us_000602638,0.196236, 0.050981
us_000595475,0.196236, 0.050981
us_000595499,0.196236, 0.050981
us_000599602,0.196236, 0.050981
us_000595500,0.196236, 0.050981
us_000600625,0.196236, 0.050981
us_000595474,0.196236, 0.050981
us_000583505,0.196236, 0.050981
us_000573459,0.196236, 0.050981
us_000579782,0.196236, 0.050981
us_000522928,0.196236, 0.050981
us_000584129,0.196236, 0.050981
us_000595476,0.196236, 0.050981
us_000595473,0.196236, 0.050981
us_000583520,0.196236, 0.050981
us_000584160,0.196236, 0.050981
us_000596222,0.196236, 0.050981
us_000601819,0.196236, 0.056618
pr_001934753,0.196236, 0.057395
pr_001663210,0.196236, 0.057455
pr_001611286,0.196236, 0.058376
pr_001930348,0.196236, 0.059561
pr_002194758,0.196236, 0.059561
pr_001876747,0.196236, 0.059936
pr_001816143,0.196236, 0.060664
pr_002201776,0.196236, 0.060862
pr_001416422,0.196236, 0.060862
pr_001593252,0.196236, 0.061268
pr_001614842,0.196236, 0.061795
pr_001654910,0.196236, 0.061795
pr_001140701,0.196236, 0.062179
pr_001685976,0.196236, 0.062179
pr_001590707,0.196236, 0.062179
pr_001686108,0.196236, 0.062179
pr_002123364,0.196236, 0.062179
pr_002123358,0.196236, 0.062179
pr_001115759,0.196236, 0.062179
pr_001655098,0.196236, 0.062179
pr_001115139,0.196236, 0.062327
pr_001685973,0.196236, 0.062343
pr_001924518,0.196236, 0.062419
pr_001140263,0.196236, 0.062462
pr_001397113,0.196236, 0.062462
pr_001629970,0.196236, 0.062569
pr_001821307,0.196236, 0.062616
pr_001108675,0.196236, 0.062616
pr_002131448,0.196236, 0.062778
pr_002056351,0.196236, 0.062778
pr_001640467,0.196236, 0.062778
pr_001975659,0.196236, 0.063127
pr_002118874,0.196236, 0.063127
pr_001948557,0.196236, 0.063127
pr_001707515,0.196236, 0.063127
pr_001960131,0.196236, 0.063127
pr_001822693,0.196236, 0.063127
pr_001708115,0.196236, 0.063361
pr_001994102,0.196236, 0.063361
pr_001767226,0.196236, 0.063361
pr_001665531,0.196236, 0.063376
pr_001663205,0.196236, 0.063376
pr_002177657,0.196236, 0.063376
pr_001138489,0.196236, 0.063511
pr_001954448,0.196236, 0.063511
pr_001140272,0.196236, 0.063511
pr_002118959,0.196236, 0.063511
pr_001651220,0.196236, 0.063511
pr_001739041,0.196236, 0.063511
pr_001922935,0.196236, 0.063511
pr_001740179,0.196236, 0.063511
pr_002123423,0.196236, 0.063511
pr_002123347,0.196236, 0.063511
pr_001654956,0.196236, 0.063511
pr_002118918,0.196236, 0.063511
pr_001652304,0.196236, 0.063511
pr_001157962,0.196236, 0.063511
pr_001662522,0.196236, 0.063891
pr_002135463,0.196236, 0.063891
pr_001843842,0.196236, 0.063978
pr_001655027,0.196236, 0.063978
pr_001647458,0.196236, 0.064125
pr_001397084,0.196236, 0.064325
pr_001672611,0.196236, 0.064325
pr_001583794,0.196236, 0.064340
pr_001663198,0.196236, 0.064340
pr_002161226,0.196236, 0.064475
pr_001953436,0.196236, 0.064475
pr_001971590,0.196236, 0.064475
pr_002124456,0.196236, 0.064475
pr_002170651,0.196236, 0.064475
pr_001960995,0.196236, 0.064475
pr_001914746,0.196236, 0.064475
pr_001155362,0.196236, 0.064475
pr_001912864,0.196236, 0.064475
pr_001614612,0.196236, 0.064475
pr_002099472,0.196236, 0.064709
pr_001969519,0.196236, 0.064709
pr_002106936,0.196236, 0.064709
pr_001972455,0.196236, 0.064709
pr_002124458,0.196236, 0.064709
pr_002181082,0.196236, 0.064709
pr_001583739,0.196236, 0.064756
pr_001931297,0.196236, 0.064859
pr_002141368,0.196236, 0.064859
pr_001705235,0.196236, 0.064859
pr_001946862,0.196236, 0.064859
pr_002118873,0.196236, 0.064859
pr_001149130,0.196236, 0.064859
pr_001960249,0.196236, 0.064859
pr_001957744,0.196236, 0.064859
pr_001693497,0.196236, 0.064859
pr_002158639,0.196236, 0.064859
pr_001705258,0.196236, 0.064859
pr_001928822,0.196236, 0.064859
pr_001631762,0.196236, 0.064859
pr_001140671,0.196236, 0.064859
pr_001815188,0.196236, 0.064859
pr_001635738,0.196236, 0.064859
pr_002185678,0.196236, 0.064859
pr_002076825,0.196236, 0.064859
pr_001391567,0.196236, 0.064859
pr_002228644,0.196236, 0.064859
pr_001605489,0.196236, 0.064859
pr_001117147,0.196236, 0.064859
pr_002124444,0.196236, 0.064859
pr_001595554,0.196236, 0.064859
pr_001640059,0.196236, 0.064859
pr_001910819,0.196236, 0.064859
pr_002202123,0.196236, 0.064859
pr_001977375,0.196236, 0.064859
pr_001153337,0.196236, 0.064859
pr_001921416,0.196236, 0.064859
pr_001704723,0.196236, 0.064859
pr_001922767,0.196236, 0.064859
pr_002193041,0.196236, 0.064859
pr_002201818,0.196236, 0.064859
pr_001632573,0.196236, 0.064859
pr_001705254,0.196236, 0.064859
pr_001955929,0.196236, 0.064859
pr_002124455,0.196236, 0.064859
pr_002195072,0.196236, 0.064859
pr_001818658,0.196236, 0.064859
pr_001583683,0.196236, 0.064859
pr_001647159,0.196236, 0.064859
pr_001767863,0.196236, 0.064859
pr_001929424,0.196236, 0.064859
pr_002167966,0.196236, 0.064859
pr_001666900,0.196236, 0.064891
pr_001633126,0.196236, 0.064953
pr_001655081,0.196236, 0.065488
pr_001618349,0.196236, 0.065838
pr_001677826,0.196236, 0.066071
pr_002174257,0.196236, 0.066222
pr_002229006,0.196236, 0.066222
pr_001929437,0.196236, 0.066222
pr_001913785,0.196236, 0.066222
pr_001960291,0.196236, 0.066222
pr_001769217,0.196236, 0.066222
pr_002171833,0.196236, 0.066222
pr_002187103,0.196236, 0.066222
pr_001922463,0.196236, 0.066222
pr_001602685,0.196236, 0.066222
pr_001711110,0.196236, 0.066222
pr_001874617,0.196236, 0.066222
pr_002108527,0.196236, 0.066222
pr_001402623,0.196236, 0.066222
pr_001813100,0.196236, 0.066222
pr_001847128,0.196236, 0.066222
pr_001961856,0.196236, 0.066222
pr_001849430,0.196236, 0.066222
pr_001960120,0.196236, 0.066222
pr_001739801,0.196236, 0.066222
pr_001602547,0.196236, 0.066222
pr_001626934,0.196236, 0.066222
pr_001162746,0.196236, 0.066222
pr_001140284,0.196236, 0.066222
pr_001415552,0.196236, 0.066222
pr_002112791,0.196236, 0.066222
pr_001587402,0.196236, 0.066222
pr_002123362,0.196236, 0.066222
pr_001901149,0.196236, 0.066222
pr_001391134,0.196236, 0.066222
pr_002055553,0.196236, 0.066222
pr_001768393,0.196236, 0.066222
pr_002132208,0.196236, 0.066222
pr_001896797,0.196236, 0.066222
pr_002223242,0.196236, 0.066222
pr_001399303,0.196236, 0.066222
pr_001980769,0.196236, 0.066222
pr_001911313,0.196236, 0.066222
pr_001717648,0.196236, 0.066222
pr_002191702,0.196236, 0.066222
pr_001133658,0.196236, 0.066222
pr_002186976,0.196236, 0.066222
pr_002112485,0.196236, 0.066222
pr_002057094,0.196236, 0.066222
pr_001676210,0.196236, 0.066222
pr_002118926,0.196236, 0.066222
pr_001899423,0.196236, 0.066222
pr_001124210,0.196236, 0.066222
pr_001983801,0.196236, 0.066222
pr_001611104,0.196236, 0.066222
pr_001910805,0.196236, 0.066222
pr_002132202,0.196236, 0.066222
pr_002198050,0.196236, 0.066222
pr_001965048,0.196236, 0.066222
pr_001965045,0.196236, 0.066222
pr_001140402,0.196236, 0.066222
pr_001120489,0.196236, 0.066222
pr_001918758,0.196236, 0.066222
pr_001664410,0.196236, 0.066222
pr_001926714,0.196236, 0.066222
pr_001899288,0.196236, 0.066222
pr_001956990,0.196236, 0.066222
pr_001818576,0.196236, 0.066222
pr_001767491,0.196236, 0.066222
pr_002123201,0.196236, 0.066222
pr_001688636,0.196236, 0.066222
pr_001720631,0.196236, 0.066222
pr_001148867,0.196236, 0.066222
pr_001924542,0.196236, 0.066222
pr_001655015,0.196236, 0.066222
pr_001730698,0.196236, 0.066222
pr_001830585,0.196236, 0.066222
pr_002057434,0.196236, 0.066222
pr_001846490,0.196236, 0.066222
pr_002228988,0.196236, 0.066222
pr_001946291,0.196236, 0.066222
pr_001121914,0.196236, 0.066222
pr_002197671,0.196236, 0.066222
pr_001140251,0.196236, 0.066222
pr_002149150,0.196236, 0.066222
pr_002169464,0.196236, 0.066222
pr_001650969,0.196236, 0.066222
pr_001588092,0.196236, 0.066222
pr_002193321,0.196236, 0.066222
pr_002132222,0.196236, 0.066222
pr_001661013,0.196236, 0.066222
pr_001909504,0.196236, 0.066222
pr_001140221,0.196236, 0.066222
pr_001975756,0.196236, 0.066222
pr_001963486,0.196236, 0.066222
pr_001960117,0.196236, 0.066222
pr_001643073,0.196236, 0.066222
pr_002075365,0.196236, 0.066222
pr_002072282,0.196236, 0.066222
pr_002070671,0.196236, 0.066222
pr_001694562,0.196236, 0.066222
pr_001818600,0.196236, 0.066222
pr_001398050,0.196236, 0.066222
pr_001823189,0.196236, 0.066222
pr_002198932,0.196236, 0.066222
pr_002197746,0.196236, 0.066222
pr_001945308,0.196236, 0.066222
pr_001134844,0.196236, 0.066222
pr_001160671,0.196236, 0.066222
pr_002189485,0.196236, 0.066222
pr_001953500,0.196236, 0.066222
pr_001413100,0.196236, 0.066222
pr_001150455,0.196236, 0.066222
pr_001667589,0.196236, 0.066222
pr_001972432,0.196236, 0.066222
pr_001694336,0.196236, 0.066222
pr_001861923,0.196236, 0.066222
pr_001690855,0.196236, 0.066222
pr_001969468,0.196236, 0.066222
pr_001688283,0.196236, 0.066222
pr_001142541,0.196236, 0.066222
pr_001739323,0.196236, 0.066222
pr_001662609,0.196236, 0.066222
pr_002189612,0.196236, 0.066222
pr_001930103,0.196236, 0.066222
pr_001864446,0.196236, 0.066222
pr_001982487,0.196236, 0.066222
pr_001928567,0.196236, 0.066222
pr_001616087,0.196236, 0.066222
pr_002189480,0.196236, 0.066222
pr_001898618,0.196236, 0.066222
pr_001597885,0.196236, 0.066222
pr_001162239,0.196236, 0.066222
pr_001980964,0.196236, 0.066222
pr_001820721,0.196236, 0.066222
pr_001586805,0.196236, 0.066222
pr_001818659,0.196236, 0.066222
pr_001740620,0.196236, 0.066222
pr_001140344,0.196236, 0.066222
pr_002132203,0.196236, 0.066222
pr_001950910,0.196236, 0.066222
pr_001112977,0.196236, 0.066222
pr_001767684,0.196236, 0.066222
pr_001961749,0.196236, 0.066222
pr_001121194,0.196236, 0.066222
pr_002060673,0.196236, 0.066222
pr_002156726,0.196236, 0.066222
pr_002160220,0.196236, 0.066222
pr_002100186,0.196236, 0.066222
pr_001674957,0.196236, 0.066222
pr_001652536,0.196236, 0.066222
pr_001956672,0.196236, 0.066222
pr_001857076,0.196236, 0.066222
pr_001871836,0.196236, 0.066222
pr_001766119,0.196236, 0.066222
pr_001929680,0.196236, 0.066222
pr_001121973,0.196236, 0.066222
pr_001656928,0.196236, 0.066222
pr_001584568,0.196236, 0.066222
pr_002069572,0.196236, 0.066222
pr_002123419,0.196236, 0.066222
pr_002131452,0.196236, 0.066222
pr_001121582,0.196236, 0.066222
pr_001667605,0.196236, 0.066222
pr_001925835,0.196236, 0.066222
pr_001583773,0.196236, 0.066222
pr_002226005,0.196236, 0.066222
pr_001993952,0.196236, 0.066222
pr_002134537,0.196236, 0.066222
pr_002157695,0.196236, 0.066222
pr_002158760,0.196236, 0.066222
pr_001655092,0.196236, 0.066222
pr_001863509,0.196236, 0.066222
pr_001414229,0.196236, 0.066222
pr_001415357,0.196236, 0.066222
pr_002162427,0.196236, 0.066222
pr_001599502,0.196236, 0.066222
pr_001154100,0.196236, 0.066222
pr_001928473,0.196236, 0.066222
pr_001957888,0.196236, 0.066222
pr_002197869,0.196236, 0.066222
pr_001900604,0.196236, 0.066222
pr_001903463,0.196236, 0.066222
pr_001588088,0.196236, 0.066222
pr_002201837,0.196236, 0.066222
pr_001977462,0.196236, 0.066222
pr_001140370,0.196236, 0.066222
pr_002114172,0.196236, 0.066222
pr_002053070,0.196236, 0.066222
pr_001645943,0.196236, 0.066222
pr_001596967,0.196236, 0.066222
pr_001913803,0.196236, 0.066222
pr_001829626,0.196236, 0.066222
pr_001974962,0.196236, 0.066222
pr_002238737,0.196236, 0.066222
pr_002136893,0.196236, 0.066222
pr_001957052,0.196236, 0.066222
pr_001933067,0.196236, 0.066222
pr_001946353,0.196236, 0.066222
pr_001653879,0.196236, 0.066222
pr_001413279,0.196236, 0.066222
pr_002225997,0.196236, 0.066222
pr_001972246,0.196236, 0.066222
pr_002111499,0.196236, 0.066222
pr_001123164,0.196236, 0.066222
pr_001596168,0.196236, 0.066222
pr_001139730,0.196236, 0.066222
pr_002110395,0.196236, 0.066222
pr_002166578,0.196236, 0.066222
pr_001614089,0.196236, 0.066222
pr_001392060,0.196236, 0.066222
pr_001913787,0.196236, 0.066222
pr_002159753,0.196236, 0.066222
pr_001832257,0.196236, 0.066222
pr_001645343,0.196236, 0.066222
pr_001915691,0.196236, 0.066222
pr_001719988,0.196236, 0.066222
pr_001847725,0.196236, 0.066222
pr_002155307,0.196236, 0.066222
pr_002176758,0.196236, 0.066222
pr_001821571,0.196236, 0.066222
pr_002123441,0.196236, 0.066222
pr_001977459,0.196236, 0.066222
pr_001837452,0.196236, 0.066222
pr_001830571,0.196236, 0.066222
pr_001969524,0.196236, 0.066222
pr_001625331,0.196236, 0.066222
pr_002065594,0.196236, 0.066222
pr_001640046,0.196236, 0.066222
pr_001921213,0.196236, 0.066222
pr_001138297,0.196236, 0.066293
pr_001696332,0.196236, 0.066386
pr_002116517,0.196236, 0.066464
pr_002181886,0.196236, 0.066862
pr_001901624,0.196236, 0.067664
pr_001153362,0.196236, 0.068148
pr_001079124,0.196236, 0.068611
pr_000600387,0.196236, 0.070496
pr_001013607,0.196236, 0.071800
pr_001601747,0.196236, 0.087589
pr_000612227,0.193284, 0.000000
pr_000175173,0.193284, 0.000000
pr_000918595,0.193284, 0.000000
pr_000511281,0.193284, 0.000000
us_000561236,0.193284, 0.000000
us_000568709,0.193284, 0.000000
us_000495972,0.193284, 0.000000
us_000501611,0.193284, 0.000003
pr_001105608,0.193284, 0.000004
us_000492612,0.193284, 0.167492
us_000498318,0.193284, 0.390662
pr_000402070,0.188585, 0.000000
pr_000008423,0.188585, 0.000000
pr_000017534,0.188585, 0.000000
us_000526178,0.188585, 0.000026
us_000533449,0.188585, 0.000039
us_000527728,0.188585, 0.000108
us_000526133,0.188585, 0.000182
us_000499211,0.188585, 0.000182
us_000546856,0.188585, 0.000182
us_000566479,0.188585, 0.104122
us_000482675,0.188585, 0.105654
us_000568509,0.188585, 0.115687
us_000308656,0.188585, 0.124818
us_000581137,0.188585, 0.130505
us_000555683,0.188585, 0.135907
us_000499949,0.188585, 0.138038
us_000477766,0.188585, 0.143366
us_000580788,0.188585, 0.146526
us_000598927,0.188585, 0.146571
us_000540176,0.188585, 0.148133
us_000493443,0.188585, 0.148339
us_000578134,0.188585, 0.150027
us_000548245,0.188585, 0.152637
us_000238673,0.188585, 0.154395
us_000489077,0.188585, 0.156180
us_000512962,0.188585, 0.156821
us_000577003,0.188585, 0.157049
us_000498465,0.188585, 0.157772
us_000489377,0.188585, 0.158191
us_000599349,0.188585, 0.158490
us_000487313,0.188585, 0.158533
us_000540492,0.188585, 0.159862
us_000536373,0.188585, 0.161575
us_000539845,0.188585, 0.161834
us_000485857,0.188585, 0.163181
us_000516694,0.188585, 0.165345
us_000559868,0.188585, 0.167545
us_000617373,0.188585, 0.169249
us_000548089,0.188585, 0.169675
us_000524355,0.188585, 0.171137
us_000568096,0.188585, 0.171596
us_000566586,0.188585, 0.171954
us_000522910,0.188585, 0.172153
us_000493928,0.188585, 0.172728
us_000585544,0.188585, 0.173374
us_000575120,0.188585, 0.173592
us_000540743,0.188585, 0.173663
us_000507776,0.188585, 0.173760
us_000586641,0.188585, 0.173844
us_000523278,0.188585, 0.174452
us_000544809,0.188585, 0.175431
us_000562789,0.188585, 0.175530
us_000508125,0.188585, 0.175653
us_000489898,0.188585, 0.177140
us_000578286,0.188585, 0.177350
us_000461365,0.188585, 0.177375
us_000544807,0.188585, 0.177868
us_000574484,0.188585, 0.178727
us_000554372,0.188585, 0.180696
us_000566913,0.188585, 0.182292
us_000561695,0.188585, 0.183579
us_000582495,0.188585, 0.184858
us_000550259,0.188585, 0.185991
us_000213252,0.188585, 0.186204
us_000489367,0.188585, 0.186513
