Product ID : 1018 # of JPs covered : 1 : 91 : ERISA, 
OID,Confidence at Map Node,Error at Map Node
us_000501796,0.456385, 0.206096
us_000529718,0.456385, 0.206106
us_000522327,0.456385, 0.206150
us_000502221,0.456385, 0.206222
us_000614013,0.456385, 0.206325
us_000478936,0.456385, 0.206470
us_000479199,0.456385, 0.206470
us_000615777,0.456385, 0.206618
us_000082610,0.456385, 0.206834
us_000555804,0.456385, 0.207005
us_000481985,0.456385, 0.207350
us_000484869,0.456385, 0.207371
us_000485122,0.456385, 0.207466
us_000481054,0.456385, 0.207485
us_000521920,0.456385, 0.207503
us_000587528,0.456385, 0.207630
us_000539293,0.456385, 0.207763
us_000573739,0.456385, 0.207941
us_000487547,0.456385, 0.207966
us_000607062,0.456385, 0.208639
us_000470176,0.456385, 0.209975
us_000465058,0.456385, 0.210035
us_000487580,0.456385, 0.210318
us_000489279,0.456385, 0.210582
us_000484642,0.456385, 0.210839
us_000492521,0.456385, 0.212510
us_000475369,0.456385, 0.212618
us_000556936,0.456385, 0.212764
us_000602915,0.456385, 0.212799
us_000551877,0.456385, 0.214005
us_000559820,0.456385, 0.214618
us_000470476,0.456385, 0.215201
us_000522773,0.456385, 0.217480
us_000509216,0.456385, 0.217709
us_000480319,0.456385, 0.217878
us_000602108,0.456385, 0.220032
us_000479778,0.456385, 0.220673
us_000477266,0.456385, 0.221172
us_000523562,0.456385, 0.221636
us_000516979,0.456385, 0.223084
us_000532881,0.456385, 0.223351
us_000534447,0.456385, 0.224421
us_000612986,0.456385, 0.227812
us_000483632,0.456385, 0.228922
us_000477793,0.456385, 0.228924
us_000502226,0.456385, 0.232021
us_000573552,0.456385, 0.233346
us_000483793,0.456385, 0.233453
us_000506327,0.456385, 0.233917
us_000576307,0.456385, 0.235513
us_000477299,0.456385, 0.236836
us_000484561,0.456385, 0.239562
us_000517223,0.456385, 0.241787
us_000485317,0.456385, 0.245891
us_000583965,0.456385, 0.247648
us_000572428,0.456385, 0.251741
us_000502150,0.456385, 0.255357
us_000534429,0.456385, 0.260488
us_000335002,0.456385, 0.263698
us_000501683,0.456385, 0.263837
us_000610618,0.456385, 0.275282
us_000546119,0.456385, 0.276896
us_000488127,0.456385, 0.277095
us_000536894,0.456385, 0.279789
us_000524938,0.456385, 0.289062
us_000470135,0.456385, 0.300302
us_000541367,0.456385, 0.303279
us_000551405,0.456385, 0.307208
us_000512580,0.456385, 0.313340
us_000470199,0.456385, 0.314241
us_000596041,0.456385, 0.314781
us_000503969,0.456385, 0.320709
us_000204645,0.456385, 0.333619
us_000297398,0.456385, 0.335293
us_000333239,0.456385, 0.353211
us_000587100,0.456385, 0.363348
us_000559273,0.456385, 0.370323
us_000525917,0.456385, 0.370579
us_000486165,0.456385, 0.375285
us_000526454,0.456385, 0.380107
us_000520501,0.456385, 0.429644
us_000471154,0.456385, 0.494948
us_000500086,0.456385, 0.505963
us_000504978,0.456385, 0.647080
us_000503206,0.456385, 0.656820
us_000583602,0.456385, 0.827694
us_000494282,0.456385, 1.077128
us_000529370,0.408628, 0.000007
us_000511285,0.408628, 0.000007
us_000551308,0.408628, 0.000007
us_000531032,0.408628, 0.000576
us_000529454,0.408628, 0.006645
us_000526321,0.408628, 0.199673
us_000534880,0.408628, 0.200249
us_000534257,0.408628, 0.205264
us_000550536,0.408628, 0.208324
us_000549128,0.408628, 0.212596
us_000536858,0.408628, 0.230278
us_000534795,0.408628, 0.230278
us_000524624,0.408628, 0.230278
us_000483916,0.408628, 0.233544
us_000467425,0.408628, 0.233544
us_000540992,0.408628, 0.233544
us_000535766,0.408628, 0.233544
us_000551585,0.408628, 0.233544
us_000549868,0.408628, 0.233544
us_000534389,0.408628, 0.233544
us_000536536,0.408628, 0.233544
us_000505786,0.408628, 0.233544
us_000537114,0.408628, 0.233544
us_000503753,0.408628, 0.233544
us_000540764,0.408628, 0.233544
us_000549444,0.408628, 0.233544
us_000540989,0.408628, 0.233544
us_000505499,0.408628, 0.233544
us_000503765,0.408628, 0.233544
us_000540991,0.408628, 0.233544
us_000504573,0.408628, 0.233544
us_000540993,0.408628, 0.233544
us_000549460,0.408628, 0.233544
us_000530282,0.408628, 0.234618
us_000462373,0.408628, 0.235055
us_000524798,0.408628, 0.237254
us_000556626,0.408628, 0.260132
us_000534890,0.408628, 0.261033
us_000534891,0.408628, 0.261033
us_000525282,0.408628, 0.261033
us_000524614,0.408628, 0.270374
us_000609453,0.408628, 0.270374
us_000535320,0.408628, 0.270374
us_000541312,0.408628, 0.270374
us_000535368,0.408628, 0.270374
us_000534745,0.408628, 0.271397
us_000525914,0.408628, 0.275293
us_000540766,0.408628, 0.275293
us_000534855,0.408628, 0.275293
us_000534124,0.408628, 0.275293
us_000503190,0.408628, 0.275293
us_000503778,0.408628, 0.275293
us_000505916,0.408628, 0.275293
us_000607996,0.408628, 0.275293
us_000503100,0.408628, 0.275293
us_000534126,0.408628, 0.275293
us_000503761,0.408628, 0.275293
us_000525751,0.408628, 0.275293
us_000503114,0.408628, 0.276155
us_000525062,0.408628, 0.276435
us_000462490,0.408628, 0.276457
us_000606373,0.408628, 0.276544
pr_000589009,0.408628, 0.325936
pr_000287251,0.358854, 0.000000
us_000617318,0.358854, 0.000002
us_000590972,0.358854, 0.000002
us_000201933,0.358854, 0.000020
us_000514740,0.358854, 0.000021
us_000491776,0.358854, 0.000813
us_000181284,0.358854, 0.000818
us_000468567,0.358854, 0.000974
us_000503086,0.358854, 0.001228
us_000491943,0.358854, 0.002078
us_000499823,0.358854, 0.003216
us_000604554,0.358854, 0.003400
us_000602639,0.358854, 0.003493
pr_000899548,0.358854, 0.005098
us_000472844,0.358854, 0.011486
us_000484905,0.358854, 0.012216
us_000482075,0.358854, 0.019005
us_000208774,0.358854, 0.020028
us_000570534,0.358854, 0.033105
us_000584588,0.358854, 0.034556
us_000520076,0.358854, 0.118729
us_000574402,0.358854, 0.136647
us_000495279,0.358854, 0.184269
us_000569996,0.358854, 0.285741
us_000516668,0.358854, 0.308348
us_000488131,0.358854, 0.337682
us_000556240,0.358854, 0.357786
us_000589489,0.358854, 0.361305
us_000591259,0.358854, 0.361324
us_000490368,0.358854, 0.363518
us_000568039,0.358854, 0.363775
us_000495533,0.358854, 0.364072
us_000464754,0.358854, 0.364263
us_000557073,0.358854, 0.364758
us_000505838,0.358854, 0.364853
us_000614289,0.358854, 0.366607
us_000615201,0.358854, 0.366824
us_000503083,0.358854, 0.368021
us_000521906,0.358854, 0.368021
us_000499457,0.358854, 0.368021
us_000466501,0.358854, 0.368202
us_000503058,0.358854, 0.368252
us_000507425,0.358854, 0.368433
us_000505979,0.358854, 0.368543
us_000499835,0.358854, 0.368571
us_000496253,0.358854, 0.368571
us_000543493,0.358854, 0.368652
us_000030829,0.358854, 0.368907
us_000464292,0.358854, 0.368978
us_000591562,0.358854, 0.369339
us_000477644,0.358854, 0.369632
us_000606910,0.358854, 0.369770
us_000515702,0.358854, 0.369976
us_000464562,0.358854, 0.369976
us_000526949,0.358854, 0.370114
us_000493598,0.358854, 0.370358
us_000593256,0.358854, 0.370729
us_000576127,0.358854, 0.370776
us_000586855,0.358854, 0.371071
us_000549295,0.358854, 0.371327
us_000617558,0.358854, 0.371493
us_000576652,0.358854, 0.371493
us_000508387,0.358854, 0.371493
us_000614412,0.358854, 0.371493
us_000615743,0.358854, 0.371493
us_000583419,0.358854, 0.371493
us_000576490,0.358854, 0.371493
us_000583418,0.358854, 0.371493
us_000605091,0.358854, 0.371493
us_000614792,0.358854, 0.371493
us_000578603,0.358854, 0.371493
us_000584166,0.358854, 0.371493
us_000593012,0.358854, 0.371493
us_000515574,0.358854, 0.371605
us_000500606,0.358854, 0.371684
us_000483870,0.358854, 0.371724
us_000592869,0.358854, 0.371724
us_000614114,0.358854, 0.371724
us_000578019,0.358854, 0.372043
us_000544334,0.358854, 0.372043
us_000512160,0.358854, 0.372199
us_000592736,0.358854, 0.372274
us_000592802,0.358854, 0.372274
us_000592745,0.358854, 0.372274
us_000483438,0.358854, 0.372553
us_000497854,0.358854, 0.372721
us_000470179,0.358854, 0.372861
us_000614115,0.358854, 0.373087
us_000543621,0.358854, 0.373181
us_000543729,0.358854, 0.373377
us_000588982,0.358854, 0.373431
us_000502740,0.358854, 0.374161
us_000507119,0.358854, 0.374474
us_000606188,0.358854, 0.375384
us_000502905,0.358854, 0.375391
us_000482190,0.358854, 0.375869
us_000478583,0.358854, 0.375873
us_000502753,0.358854, 0.376082
us_000559221,0.358854, 0.377235
us_000165185,0.358854, 0.377307
us_000435391,0.358854, 0.377647
us_000464075,0.358854, 0.377817
us_000613315,0.358854, 0.378429
us_000526123,0.358854, 0.379000
us_000497489,0.358854, 0.379044
us_000522374,0.358854, 0.379084
us_000606946,0.358854, 0.379674
us_000581035,0.358854, 0.379799
us_000523082,0.358854, 0.380669
us_000507027,0.358854, 0.380669
us_000544338,0.358854, 0.380669
us_000544319,0.358854, 0.380669
us_000522811,0.358854, 0.380669
us_000516949,0.358854, 0.380669
us_000544335,0.358854, 0.380669
us_000508805,0.358854, 0.380669
us_000609095,0.358854, 0.380669
us_000517183,0.358854, 0.380669
us_000521619,0.358854, 0.380669
us_000509507,0.358854, 0.380669
us_000509140,0.358854, 0.380669
us_000544346,0.358854, 0.380669
us_000502393,0.358854, 0.380669
us_000528389,0.358854, 0.380669
us_000521072,0.358854, 0.380669
us_000502417,0.358854, 0.380669
us_000616136,0.358854, 0.380669
us_000545401,0.358854, 0.380669
us_000521994,0.358854, 0.380669
us_000567339,0.358854, 0.380669
us_000543462,0.358854, 0.380669
us_000506872,0.358854, 0.380669
us_000510365,0.358854, 0.380669
us_000502887,0.358854, 0.380669
us_000500481,0.358854, 0.380669
us_000606173,0.358854, 0.380669
us_000543666,0.358854, 0.380669
us_000515809,0.358854, 0.380669
us_000508697,0.358854, 0.380669
us_000499459,0.358854, 0.380669
us_000517187,0.358854, 0.380669
us_000502230,0.358854, 0.380669
us_000544339,0.358854, 0.380669
us_000567792,0.358854, 0.380669
us_000544331,0.358854, 0.380669
us_000544341,0.358854, 0.380811
us_000546445,0.358854, 0.380900
us_000554790,0.358854, 0.380900
us_000506746,0.358854, 0.380900
us_000503069,0.358854, 0.380900
us_000502973,0.358854, 0.380900
us_000544230,0.358854, 0.380900
us_000609349,0.358854, 0.380900
us_000525906,0.358854, 0.381040
us_000532207,0.358854, 0.381219
us_000499958,0.358854, 0.381219
us_000512194,0.358854, 0.381413
us_000475990,0.358854, 0.381826
us_000609371,0.358854, 0.382236
us_000544343,0.358854, 0.382345
us_000472706,0.358854, 0.382482
us_000546449,0.358854, 0.382617
us_000567378,0.358854, 0.382924
us_000465471,0.358854, 0.382989
us_000490482,0.358854, 0.384353
us_000487742,0.358854, 0.384396
us_000546851,0.358854, 0.384589
us_000512436,0.358854, 0.384637
us_000524461,0.358854, 0.384786
us_000520834,0.358854, 0.384909
us_000521412,0.358854, 0.384909
us_000614367,0.358854, 0.384909
us_000544392,0.358854, 0.384975
us_000544358,0.358854, 0.384975
us_000544405,0.358854, 0.384975
us_000465980,0.358854, 0.385155
us_000544899,0.358854, 0.385345
us_000544379,0.358854, 0.385637
us_000488308,0.358854, 0.386058
us_000479597,0.358854, 0.386368
us_000608548,0.358854, 0.386529
us_000554570,0.358854, 0.386688
us_000493576,0.358854, 0.386810
us_000508894,0.358854, 0.386928
us_000529433,0.358854, 0.386928
us_000517555,0.358854, 0.386928
us_000516589,0.358854, 0.386928
us_000521326,0.358854, 0.386928
us_000532255,0.358854, 0.387720
us_000480373,0.358854, 0.388205
us_000080345,0.358854, 0.389095
us_000486650,0.358854, 0.389443
us_000494043,0.358854, 0.391116
us_000553770,0.358854, 0.393589
us_000499537,0.358854, 0.394503
us_000504824,0.358854, 0.394521
us_000514648,0.358854, 0.394910
us_000543470,0.358854, 0.394922
us_000459505,0.358854, 0.394989
us_000587690,0.358854, 0.395557
us_000608655,0.358854, 0.396140
us_000501979,0.358854, 0.396396
us_000615348,0.358854, 0.396912
us_000569963,0.358854, 0.397096
us_000476595,0.358854, 0.397332
us_000481702,0.358854, 0.397741
us_000521483,0.358854, 0.397982
us_000599315,0.358854, 0.398646
us_000480952,0.358854, 0.399416
us_000508444,0.358854, 0.400526
us_000614322,0.358854, 0.400557
us_000614116,0.358854, 0.400696
us_000469341,0.358854, 0.401553
us_000504887,0.358854, 0.401849
us_000567136,0.358854, 0.402698
us_000473542,0.358854, 0.403627
us_000558216,0.358854, 0.404011
us_000512656,0.358854, 0.404320
us_000491899,0.358854, 0.406638
us_000550570,0.358854, 0.409778
us_000500824,0.358854, 0.410181
us_000516594,0.358854, 0.410273
us_000515263,0.358854, 0.410295
us_000493556,0.358854, 0.414150
us_000606019,0.358854, 0.415582
us_000522059,0.358854, 0.415912
us_000491911,0.358854, 0.419279
us_000495494,0.358854, 0.421497
us_000496505,0.358854, 0.421982
us_000516187,0.358854, 0.422222
us_000516912,0.358854, 0.423132
us_000497385,0.358854, 0.424220
us_000514356,0.358854, 0.424782
us_000188772,0.358854, 0.425276
us_000554745,0.358854, 0.425672
us_000508955,0.358854, 0.428706
us_000499979,0.358854, 0.430981
us_000517850,0.358854, 0.431667
us_000537085,0.358854, 0.433151
us_000524400,0.358854, 0.433954
us_000543017,0.358854, 0.434815
us_000512070,0.358854, 0.436360
us_000513003,0.358854, 0.436449
us_000512315,0.358854, 0.440032
us_000492674,0.358854, 0.441120
us_000556173,0.358854, 0.441169
us_000615506,0.358854, 0.441253
us_000544489,0.358854, 0.441911
us_000481570,0.358854, 0.442196
us_000569926,0.358854, 0.442594
us_000503241,0.358854, 0.443843
us_000515862,0.358854, 0.444023
us_000502294,0.358854, 0.445645
us_000544404,0.358854, 0.446417
us_000557185,0.358854, 0.447540
us_000477818,0.358854, 0.448407
us_000615342,0.358854, 0.448428
us_000518611,0.358854, 0.448454
us_000575788,0.358854, 0.448666
us_000515747,0.358854, 0.449360
us_000527968,0.358854, 0.450586
us_000503898,0.358854, 0.452068
us_000533222,0.358854, 0.453392
us_000490165,0.358854, 0.453490
us_000477595,0.358854, 0.458136
us_000439761,0.358854, 0.461202
us_000498652,0.358854, 0.462533
us_000209596,0.358854, 0.464878
us_000490085,0.358854, 0.468869
us_000486710,0.358854, 0.468897
us_000605218,0.358854, 0.471835
us_000494203,0.358854, 0.474722
us_000580607,0.358854, 0.476563
us_000495458,0.358854, 0.485732
us_000464571,0.358854, 0.491548
us_000470592,0.358854, 0.492805
us_000512699,0.358854, 0.493593
us_000474216,0.358854, 0.493653
us_000515322,0.358854, 0.495413
us_000462787,0.358854, 0.496536
us_000473174,0.358854, 0.500609
us_000487874,0.358854, 0.507651
us_000498831,0.358854, 0.519274
us_000506584,0.358854, 0.519522
us_000479946,0.358854, 0.521750
us_000501987,0.358854, 0.522763
us_000461999,0.358854, 0.527348
us_000582903,0.358854, 0.527701
us_000484567,0.358854, 0.528207
us_000498762,0.358854, 0.530768
us_000498746,0.358854, 0.530936
us_000606158,0.358854, 0.531888
us_000515025,0.358854, 0.534707
us_000195933,0.358854, 0.535056
us_000496561,0.358854, 0.536667
us_000526393,0.358854, 0.539975
us_000587234,0.358854, 0.542054
us_000544403,0.358854, 0.542076
us_000480668,0.358854, 0.549699
us_000544490,0.358854, 0.553765
us_000490204,0.358854, 0.556227
us_000500289,0.358854, 0.557069
us_000486386,0.358854, 0.558130
us_000472908,0.358854, 0.559451
us_000528366,0.358854, 0.559781
us_000533064,0.358854, 0.563581
us_000513784,0.358854, 0.575164
us_000512995,0.358854, 0.590248
us_000478997,0.358854, 0.594980
us_000545305,0.358854, 0.603647
us_000490399,0.358854, 0.605753
us_000449092,0.358854, 0.605886
us_000464886,0.358854, 0.614992
us_000508025,0.358854, 0.615332
us_000536722,0.358854, 0.617727
us_000459527,0.358854, 0.635316
us_000473249,0.358854, 0.642694
us_000203066,0.358854, 0.669051
us_000477037,0.358854, 0.689051
us_000496039,0.358854, 0.711931
us_000480770,0.358854, 0.728163
us_000503165,0.358854, 0.733026
us_000509098,0.358854, 0.750136
us_000535641,0.358854, 0.752382
us_000536656,0.358854, 0.782430
us_000492447,0.358854, 0.822538
us_000524525,0.358854, 0.930519
us_000491859,0.358854, 1.023108
us_000470080,0.358854, 1.074612
us_000469041,0.358854, 1.239675
us_000500145,0.358854, 1.339764
us_000494235,0.358854, 1.355282
us_000527546,0.358854, 1.393202
us_000003136,0.358854, 1.404645
us_000460408,0.358854, 1.749061
us_000479544,0.358854, 2.087887
us_000466723,0.358854, 2.238382
pr_001637873,0.346401, 0.000000
pr_001856557,0.346401, 0.000000
pr_001834760,0.346401, 0.000000
pr_001389488,0.346401, 0.000000
pr_001056395,0.346401, 0.000000
pr_002081624,0.346401, 0.000000
pr_000852862,0.346401, 0.000000
pr_000386626,0.346401, 0.000000
pr_001034759,0.346401, 0.000000
pr_001035318,0.346401, 0.000000
pr_000508093,0.346401, 0.000000
pr_000374821,0.346401, 0.000000
us_000485407,0.346401, 0.000000
us_000368073,0.346401, 0.000000
us_000595328,0.346401, 0.000000
us_000600708,0.346401, 0.000000
us_000545215,0.346401, 0.000000
us_000614397,0.346401, 0.000000
us_000593063,0.346401, 0.000000
us_000545830,0.346401, 0.000000
us_000486578,0.346401, 0.000000
pr_000640761,0.346401, 0.000001
pr_001707235,0.346401, 0.000001
pr_002096413,0.346401, 0.000002
pr_002124599,0.346401, 0.000002
pr_001907296,0.346401, 0.000002
pr_002052247,0.346401, 0.000002
us_000492420,0.346401, 0.000002
us_000523168,0.346401, 0.000002
us_000479998,0.346401, 0.000003
us_000474079,0.346401, 0.000003
us_000461610,0.346401, 0.000003
us_000460963,0.346401, 0.000003
us_000194359,0.346401, 0.000003
us_000489434,0.346401, 0.000003
us_000201775,0.346401, 0.000004
us_000495487,0.346401, 0.000004
us_000494695,0.346401, 0.000004
us_000517625,0.346401, 0.000004
us_000588060,0.346401, 0.000004
us_000516990,0.346401, 0.000004
us_000552602,0.346401, 0.000004
us_000492919,0.346401, 0.000004
us_000486918,0.346401, 0.000004
us_000513952,0.346401, 0.000004
us_000516250,0.346401, 0.000004
us_000616107,0.346401, 0.000004
us_000533665,0.346401, 0.000004
us_000606697,0.346401, 0.000004
us_000615042,0.346401, 0.000004
us_000496698,0.346401, 0.000004
us_000584695,0.346401, 0.000004
us_000599070,0.346401, 0.000004
us_000590120,0.346401, 0.000004
us_000599090,0.346401, 0.000004
pr_001664698,0.346401, 0.000008
pr_001977699,0.346401, 0.000008
pr_002083870,0.346401, 0.000008
pr_002113896,0.346401, 0.000008
pr_002112608,0.346401, 0.000008
pr_002082318,0.346401, 0.000008
pr_001756731,0.346401, 0.000008
pr_002084756,0.346401, 0.000008
pr_001663930,0.346401, 0.000008
pr_002116388,0.346401, 0.000008
us_000518578,0.346401, 0.000009
us_000564488,0.346401, 0.000014
pr_001665830,0.346401, 0.000015
pr_001966384,0.346401, 0.000015
us_000482131,0.346401, 0.000017
us_000484015,0.346401, 0.000021
us_000589697,0.346401, 0.000028
us_000615491,0.346401, 0.000028
us_000520693,0.346401, 0.000028
us_000510848,0.346401, 0.000028
us_000598108,0.346401, 0.000028
us_000491600,0.346401, 0.000028
us_000487024,0.346401, 0.000028
us_000534279,0.346401, 0.000028
us_000538400,0.346401, 0.000028
us_000514447,0.346401, 0.000028
us_000520559,0.346401, 0.000028
us_000516965,0.346401, 0.000028
us_000577257,0.346401, 0.000028
us_000527025,0.346401, 0.000028
us_000528908,0.346401, 0.000030
pr_002110409,0.346401, 0.000036
pr_002111460,0.346401, 0.000038
pr_002212401,0.346401, 0.000038
pr_001397154,0.346401, 0.000038
pr_002086675,0.346401, 0.000038
pr_002086141,0.346401, 0.000045
pr_002094124,0.346401, 0.000051
us_000489655,0.346401, 0.000063
us_000488049,0.346401, 0.000063
us_000500073,0.346401, 0.000063
us_000538170,0.346401, 0.000063
us_000557284,0.346401, 0.000063
us_000563128,0.346401, 0.000063
us_000503255,0.346401, 0.000073
us_000527054,0.346401, 0.000073
us_000502713,0.346401, 0.000073
pr_001054185,0.346401, 0.000073
us_000599169,0.346401, 0.000073
us_000611885,0.346401, 0.000073
us_000494142,0.346401, 0.000073
pr_000937983,0.346401, 0.000073
us_000579464,0.346401, 0.000073
us_000506203,0.346401, 0.000073
us_000496329,0.346401, 0.000073
us_000590550,0.346401, 0.000079
us_000590525,0.346401, 0.000079
us_000590845,0.346401, 0.000079
us_000590779,0.346401, 0.000079
us_000590748,0.346401, 0.000079
us_000590718,0.346401, 0.000079
us_000590822,0.346401, 0.000079
us_000590715,0.346401, 0.000079
us_000541137,0.346401, 0.000079
us_000590829,0.346401, 0.000079
us_000590834,0.346401, 0.000079
us_000590714,0.346401, 0.000079
us_000590860,0.346401, 0.000079
us_000590841,0.346401, 0.000079
us_000590556,0.346401, 0.000079
us_000590647,0.346401, 0.000079
us_000562222,0.346401, 0.000079
us_000590580,0.346401, 0.000079
us_000573157,0.346401, 0.000079
us_000590578,0.346401, 0.000079
us_000590765,0.346401, 0.000079
us_000537656,0.346401, 0.000079
us_000529735,0.346401, 0.000079
us_000590529,0.346401, 0.000079
us_000544061,0.346401, 0.000079
us_000590850,0.346401, 0.000079
us_000590707,0.346401, 0.000079
us_000590747,0.346401, 0.000079
us_000590644,0.346401, 0.000079
us_000590645,0.346401, 0.000079
us_000540032,0.346401, 0.000079
us_000590561,0.346401, 0.000079
us_000524609,0.346401, 0.000079
us_000544683,0.346401, 0.000079
us_000590831,0.346401, 0.000079
us_000590743,0.346401, 0.000079
us_000590657,0.346401, 0.000079
us_000545005,0.346401, 0.000079
us_000590563,0.346401, 0.000079
us_000497758,0.346401, 0.000079
us_000590515,0.346401, 0.000079
us_000590595,0.346401, 0.000079
us_000526887,0.346401, 0.000079
us_000573979,0.346401, 0.000083
us_000505885,0.346401, 0.000085
us_000567203,0.346401, 0.000099
pr_001660950,0.346401, 0.000099
us_000484477,0.346401, 0.000139
us_000585880,0.346401, 0.000139
us_000504555,0.346401, 0.000139
us_000582171,0.346401, 0.000139
us_000542316,0.346401, 0.000139
us_000499443,0.346401, 0.000139
us_000535772,0.346401, 0.000157
us_000174850,0.346401, 0.000160
us_000519007,0.346401, 0.000230
us_000489249,0.346401, 0.000240
us_000295517,0.346401, 0.000282
us_000465191,0.346401, 0.000291
us_000571428,0.346401, 0.000292
us_000484246,0.346401, 0.000344
us_000580089,0.346401, 0.000396
us_000519516,0.346401, 0.000443
us_000583768,0.346401, 0.000527
pr_000908124,0.346401, 0.000542
pr_000908130,0.346401, 0.000590
us_000549457,0.346401, 0.000616
us_000576071,0.346401, 0.000620
us_000589100,0.346401, 0.000635
pr_001036942,0.346401, 0.000639
us_000544731,0.346401, 0.000989
us_000557977,0.346401, 0.001038
us_000599871,0.346401, 0.001168
us_000611278,0.346401, 0.001203
us_000538591,0.346401, 0.001208
us_000507286,0.346401, 0.001251
us_000557127,0.346401, 0.001344
us_000548745,0.346401, 0.001489
us_000526568,0.346401, 0.001489
us_000556808,0.346401, 0.001496
us_000485552,0.346401, 0.001502
us_000522825,0.346401, 0.001538
us_000480574,0.346401, 0.001587
us_000537067,0.346401, 0.001594
us_000552871,0.346401, 0.001635
us_000512072,0.346401, 0.001832
us_000550459,0.346401, 0.001980
us_000549257,0.346401, 0.001992
pr_000226350,0.346401, 0.002099
us_000513899,0.346401, 0.002139
us_000561752,0.346401, 0.002253
us_000523157,0.346401, 0.002300
us_000494764,0.346401, 0.002344
us_000547195,0.346401, 0.002362
us_000524701,0.346401, 0.002398
us_000509043,0.346401, 0.002404
us_000539645,0.346401, 0.002438
us_000502020,0.346401, 0.002540
us_000566825,0.346401, 0.002605
us_000569854,0.346401, 0.002613
us_000532976,0.346401, 0.002713
us_000503893,0.346401, 0.002744
us_000542141,0.346401, 0.002824
us_000587580,0.346401, 0.003131
us_000526915,0.346401, 0.003168
us_000517459,0.346401, 0.003339
us_000556308,0.346401, 0.003365
us_000556336,0.346401, 0.003387
us_000500890,0.346401, 0.003388
us_000528763,0.346401, 0.003404
us_000532685,0.346401, 0.003502
us_000555484,0.346401, 0.003834
us_000563129,0.346401, 0.003848
us_000536785,0.346401, 0.003867
us_000577786,0.346401, 0.003874
us_000526235,0.346401, 0.004254
us_000502708,0.346401, 0.004254
us_000613996,0.346401, 0.004301
us_000519307,0.346401, 0.004308
us_000615725,0.346401, 0.004393
us_000595829,0.346401, 0.004394
us_000493854,0.346401, 0.004728
us_000492738,0.346401, 0.005030
us_000507371,0.346401, 0.006164
us_000564469,0.346401, 0.007449
us_000531346,0.346401, 0.008269
us_000563492,0.346401, 0.008638
us_000504595,0.346401, 0.009768
us_000528902,0.346401, 0.010292
us_000511335,0.346401, 0.011310
us_000540033,0.346401, 0.013401
us_000480975,0.346401, 0.016102
us_000605586,0.346401, 0.017546
us_000572498,0.346401, 0.019420
us_000535388,0.346401, 0.020265
us_000458704,0.346401, 0.021262
us_000486755,0.346401, 0.024909
us_000501411,0.346401, 0.029463
us_000572839,0.346401, 0.029629
us_000472038,0.346401, 0.030349
us_000497723,0.346401, 0.030859
us_000494579,0.346401, 0.032041
us_000481242,0.346401, 0.034038
us_000562930,0.346401, 0.034880
us_000530025,0.346401, 0.036607
us_000500589,0.346401, 0.040333
us_000478796,0.346401, 0.040442
us_000593309,0.346401, 0.042399
us_000592043,0.346401, 0.049421
us_000579054,0.346401, 0.055969
us_000516082,0.346401, 0.066339
us_000302679,0.346401, 0.066877
us_000547362,0.346401, 0.067653
us_000528730,0.346401, 0.068764
us_000560083,0.346401, 0.082274
us_000488361,0.346401, 0.092010
us_000496235,0.346401, 0.093503
us_000514614,0.346401, 0.093786
us_000473904,0.346401, 0.104884
us_000526920,0.346401, 0.114898
us_000471174,0.346401, 0.190850
us_000550323,0.346401, 0.191377
us_000508259,0.346401, 0.262400
us_000584909,0.341041, 0.000000
us_000606724,0.341041, 0.000000
us_000556872,0.341041, 0.000000
us_000578888,0.341041, 0.000000
us_000593003,0.341041, 0.000000
us_000555030,0.341041, 0.000000
us_000578042,0.341041, 0.000000
us_000586673,0.341041, 0.000000
us_000600189,0.341041, 0.000000
us_000578681,0.341041, 0.000000
us_000572275,0.341041, 0.000000
us_000586053,0.341041, 0.000000
us_000614903,0.341041, 0.000000
us_000604804,0.341041, 0.000000
us_000546096,0.341041, 0.000000
us_000558716,0.341041, 0.000000
us_000528043,0.341041, 0.000000
us_000529022,0.341041, 0.000000
us_000600176,0.341041, 0.000000
us_000594945,0.341041, 0.000000
us_000600362,0.341041, 0.000000
us_000528463,0.341041, 0.000000
us_000586055,0.341041, 0.000000
us_000529944,0.341041, 0.000000
pr_002206423,0.341041, 0.000000
pr_000998664,0.341041, 0.000000
pr_001659615,0.341041, 0.000000
pr_000398873,0.341041, 0.000000
pr_001720986,0.341041, 0.000000
pr_002137183,0.341041, 0.000000
pr_000735359,0.341041, 0.000000
pr_001988076,0.341041, 0.000000
pr_001702580,0.341041, 0.000000
pr_002219174,0.341041, 0.000000
pr_002219354,0.341041, 0.000000
pr_001753027,0.341041, 0.000000
pr_002113139,0.341041, 0.000000
pr_001095224,0.341041, 0.000000
pr_002144286,0.341041, 0.000000
pr_001737179,0.341041, 0.000000
pr_002077018,0.341041, 0.000000
pr_002093370,0.341041, 0.000000
pr_002210105,0.341041, 0.000000
pr_002082021,0.341041, 0.000000
pr_002173841,0.341041, 0.000000
pr_000380080,0.341041, 0.000000
pr_001665231,0.341041, 0.000000
pr_002159714,0.341041, 0.000000
pr_002172955,0.341041, 0.000000
pr_000873226,0.341041, 0.000000
pr_001968687,0.341041, 0.000000
pr_002096421,0.341041, 0.000000
pr_001926681,0.341041, 0.000000
pr_002056324,0.341041, 0.000000
pr_002199044,0.341041, 0.000000
