Product ID : 7753 # of JPs covered : 2 : 97 : Healthcare, 303 : Health Business M&A, 
OID,Confidence at Map Node,Error at Map Node
us_000540174,0.445390,1.031163
us_000574858,0.445390,1.252538
us_000574302,0.445373,0.095287
us_000615700,0.445373,0.097413
us_000591769,0.445373,0.100755
us_000573969,0.445373,0.118653
us_000494215,0.445373,0.119600
us_000310186,0.445373,0.119609
us_000613752,0.445373,0.122125
us_000553270,0.445373,0.126317
us_000492303,0.445373,0.127678
us_000592638,0.445373,0.130020
us_000566558,0.445373,0.130459
us_000438948,0.445373,0.130943
us_000594919,0.445373,0.134039
us_000592387,0.445373,0.137570
us_000574354,0.445373,0.138056
us_000574561,0.445373,0.140332
us_000579292,0.445373,0.150840
us_000613374,0.445373,0.201641
us_000613081,0.445373,0.240768
us_000592517,0.445373,0.273192
us_000574340,0.445373,0.337074
us_000563817,0.445373,0.363582
us_000492515,0.445373,0.543738
us_000613839,0.445373,1.550744
us_000615525,0.445360,0.076248
us_000488695,0.445360,0.078664
us_000613270,0.445360,0.081650
us_000488701,0.445360,0.086986
us_000572545,0.445360,0.089623
us_000559515,0.445360,0.093544
us_000538955,0.445360,0.094436
us_000574852,0.445360,0.096950
us_000574716,0.445360,0.097131
us_000590306,0.445360,0.098888
us_000583193,0.445360,0.100370
us_000543248,0.445360,0.100788
us_000563474,0.445360,0.101110
us_000591287,0.445360,0.102381
us_000591282,0.445360,0.102381
us_000591281,0.445360,0.102382
us_000562338,0.445360,0.102638
us_000522204,0.445360,0.104457
us_000592528,0.445360,0.105504
us_000596411,0.445360,0.105812
us_000486292,0.445360,0.106019
us_000593333,0.445360,0.106143
us_000592678,0.445360,0.107001
us_000591280,0.445360,0.107574
us_000591278,0.445360,0.107574
us_000591279,0.445360,0.107574
us_000590317,0.445360,0.107587
us_000594537,0.445360,0.109214
us_000590211,0.445360,0.110450
us_000559988,0.445360,0.111444
us_000582780,0.445360,0.113306
us_000587856,0.445360,0.114060
us_000583573,0.445360,0.114243
us_000576960,0.445360,0.114251
us_000342810,0.445360,0.115286
us_000418100,0.445360,0.118949
us_000559479,0.445360,0.155356
us_000582786,0.445360,0.193659
us_000562437,0.445360,0.242564
us_000563217,0.445360,0.311302
us_000535431,0.445305,1.184667
us_000593788,0.445305,1.212038
us_000568443,0.445305,1.214836
us_000550762,0.445305,1.214881
us_000502358,0.445305,1.221975
us_000597531,0.445305,1.261159
us_000615309,0.445305,1.262781
us_000573137,0.445305,1.287922
us_000554826,0.445305,1.321768
us_000582553,0.445305,1.341194
us_000617906,0.445305,1.998819
us_000620504,0.445305,2.091095
us_000558582,0.445293,0.459183
us_000489580,0.445293,0.465219
us_000592480,0.445273,0.432853
us_000620198,0.445273,0.629774
us_000597281,0.445273,0.659742
us_000572575,0.445160,0.015559
us_000591859,0.445160,0.018131
us_000500784,0.445160,0.018263
us_000548149,0.445160,0.018926
us_000513115,0.445160,0.019005
us_000593634,0.445160,0.019474
us_000486488,0.445160,0.019539
us_000486759,0.445160,0.019660
us_000493505,0.445160,0.019783
us_000518435,0.445160,0.019912
us_000496025,0.445160,0.019983
us_000616741,0.445160,0.020022
us_000569939,0.445160,0.020125
us_000593653,0.445160,0.020231
us_000574969,0.445160,0.020449
us_000595068,0.445160,0.020473
us_000583748,0.445160,0.020474
us_000613415,0.445160,0.020482
us_000578120,0.445160,0.020552
us_000514519,0.445160,0.020582
us_000541278,0.445160,0.020609
us_000593787,0.445160,0.020675
us_000596836,0.445160,0.020703
us_000596463,0.445160,0.020722
us_000587786,0.445160,0.020730
us_000532806,0.445160,0.020739
us_000575356,0.445160,0.020745
us_000584972,0.445160,0.020768
us_000596279,0.445160,0.020772
us_000548546,0.445160,0.020844
us_000553697,0.445160,0.020888
us_000595258,0.445160,0.020912
us_000593633,0.445160,0.020945
us_000593632,0.445160,0.020945
us_000576744,0.445160,0.020957
us_000574086,0.445160,0.020971
us_000591715,0.445160,0.021028
us_000588964,0.445160,0.021035
us_000585020,0.445160,0.021108
us_000615874,0.445160,0.021175
us_000524118,0.445160,0.021258
us_000592535,0.445160,0.021291
us_000587036,0.445160,0.021374
us_000584954,0.445160,0.021392
us_000584953,0.445160,0.021392
us_000584952,0.445160,0.021392
us_000616295,0.445160,0.021408
us_000517162,0.445160,0.021454
us_000590508,0.445160,0.021466
us_000588369,0.445160,0.021517
us_000616396,0.445160,0.021536
us_000587464,0.445160,0.021552
us_000585019,0.445160,0.021600
us_000573990,0.445160,0.021608
us_000589924,0.445160,0.021625
us_000558639,0.445160,0.021667
us_000597843,0.445160,0.021779
us_000584351,0.445160,0.021789
us_000549596,0.445160,0.021813
us_000590299,0.445160,0.021882
us_000538092,0.445160,0.021935
us_000587906,0.445160,0.021960
us_000583801,0.445160,0.022104
us_000491212,0.445160,0.022225
us_000582742,0.445160,0.022266
us_000478062,0.445160,0.022439
us_000504252,0.445160,0.022639
us_000555474,0.445160,0.022655
us_000535837,0.445160,0.022669
us_000563510,0.445160,0.022704
us_000485114,0.445160,0.022743
us_000467108,0.445160,0.022801
us_000573949,0.445160,0.022920
us_000616792,0.445160,0.022921
us_000544225,0.445160,0.022957
us_000616884,0.445160,0.022965
us_000486575,0.445160,0.023122
us_000537409,0.445160,0.023254
us_000587707,0.445160,0.023258
us_000576349,0.445160,0.023265
us_000594859,0.445160,0.023289
us_000532567,0.445160,0.023345
us_000616683,0.445160,0.023345
us_000488600,0.445160,0.023359
us_000556097,0.445160,0.023526
us_000518090,0.445160,0.023553
us_000537707,0.445160,0.023603
us_000535953,0.445160,0.023614
us_000569631,0.445160,0.023777
us_000280084,0.445160,0.023781
us_000542467,0.445160,0.023796
us_000486003,0.445160,0.023851
us_000553371,0.445160,0.023883
us_000535856,0.445160,0.023922
us_000551295,0.445160,0.023998
us_000520836,0.445160,0.024021
us_000541708,0.445160,0.024026
us_000587775,0.445160,0.024151
us_000520603,0.445160,0.024191
us_000617788,0.445160,0.024248
us_000534588,0.445160,0.024256
us_000537728,0.445160,0.024347
us_000568687,0.445160,0.024354
us_000490155,0.445160,0.024609
us_000485545,0.445160,0.024622
us_000538248,0.445160,0.024655
us_000077301,0.445160,0.024672
us_000514441,0.445160,0.024808
us_000481116,0.445160,0.024938
us_000509138,0.445160,0.024956
us_000505115,0.445160,0.024966
us_000545888,0.445160,0.025025
us_000486568,0.445160,0.025031
us_000479290,0.445160,0.025070
us_000535465,0.445160,0.025082
us_000493829,0.445160,0.025133
us_000531699,0.445160,0.025139
us_000542260,0.445160,0.025143
us_000531990,0.445160,0.025152
us_000581082,0.445160,0.025157
us_000531971,0.445160,0.025181
us_000538411,0.445160,0.025236
us_000549427,0.445160,0.025258
us_000545839,0.445160,0.025296
us_000508119,0.445160,0.025368
us_000613767,0.445160,0.025375
us_000542777,0.445160,0.025375
us_000568106,0.445160,0.025385
us_000518091,0.445160,0.025393
us_000541464,0.445160,0.025407
us_000549837,0.445160,0.025449
us_000537408,0.445160,0.025469
us_000502803,0.445160,0.025545
us_000495995,0.445160,0.025573
us_000568042,0.445160,0.025581
us_000502695,0.445160,0.025623
us_000486549,0.445160,0.025651
us_000473208,0.445160,0.025659
us_000559936,0.445160,0.025662
us_000613844,0.445160,0.025666
us_000558254,0.445160,0.025695
us_000535078,0.445160,0.025697
us_000559874,0.445160,0.025733
us_000559871,0.445160,0.025733
us_000559869,0.445160,0.025733
us_000587283,0.445160,0.025739
us_000552699,0.445160,0.025866
us_000543837,0.445160,0.025868
us_000555385,0.445160,0.025889
us_000533858,0.445160,0.025905
us_000548783,0.445160,0.025926
us_000613756,0.445160,0.025947
us_000484764,0.445160,0.025995
us_000614739,0.445160,0.026031
us_000559553,0.445160,0.026077
us_000522999,0.445160,0.026224
us_000481125,0.445160,0.026302
us_000472722,0.445160,0.026447
us_000481768,0.445160,0.026592
us_000582678,0.445160,0.026653
us_000472767,0.445160,0.026680
us_000615464,0.445160,0.026692
us_000570495,0.445160,0.026736
us_000615509,0.445160,0.026793
us_000462053,0.445160,0.026817
us_000503060,0.445160,0.026887
us_000502351,0.445160,0.026938
us_000485535,0.445160,0.026951
us_000502688,0.445160,0.026977
us_000554166,0.445160,0.027001
us_000556170,0.445160,0.027138
us_000570866,0.445160,0.027237
us_000577832,0.445160,0.027253
us_000542967,0.445160,0.027269
us_000544221,0.445160,0.027340
us_000482945,0.445160,0.027520
us_000560120,0.445160,0.027629
us_000556235,0.445160,0.027774
us_000509184,0.445160,0.027806
us_000477900,0.445160,0.027808
us_000285162,0.445160,0.027828
us_000527515,0.445160,0.028248
us_000550677,0.445160,0.028436
us_000574505,0.445160,0.028446
us_000476248,0.445160,0.028617
us_000550681,0.445160,0.028625
us_000612416,0.445160,0.028664
us_000500729,0.445160,0.028723
us_000470733,0.445160,0.028799
us_000564835,0.445160,0.028899
us_000594986,0.445160,0.028973
us_000531300,0.445160,0.029260
us_000503739,0.445160,0.029701
us_000528063,0.445160,0.029948
us_000499778,0.445160,0.030000
us_000617865,0.445160,0.030246
us_000565370,0.445160,0.030465
us_000524400,0.445160,0.030750
us_000521467,0.445160,0.030825
us_000514806,0.445160,0.030910
us_000568059,0.445160,0.031430
us_000469091,0.445160,0.031536
us_000542487,0.445160,0.031844
us_000520083,0.445160,0.031933
us_000519541,0.445160,0.032003
us_000591154,0.445160,0.032033
us_000479713,0.445160,0.032139
us_000599064,0.445160,0.032147
us_000520503,0.445160,0.032221
us_000478174,0.445160,0.032272
us_000619018,0.445160,0.032286
us_000475955,0.445160,0.032597
us_000585023,0.445160,0.032848
us_000548180,0.445160,0.033077
us_000552553,0.445160,0.033211
us_000558453,0.445160,0.034809
us_000612942,0.445160,0.035468
us_000587693,0.445160,0.035745
us_000547338,0.445160,0.035815
us_000496031,0.445160,0.035901
us_000478196,0.445160,0.036306
us_000506255,0.445160,0.036344
us_000573120,0.445160,0.036403
us_000613766,0.445160,0.036747
us_000565366,0.445160,0.037043
us_000532800,0.445160,0.037307
us_000613805,0.445160,0.037419
us_000561307,0.445160,0.037679
us_000613383,0.445160,0.039146
us_000556800,0.445160,0.039438
us_000483000,0.445160,0.039744
us_000558742,0.445160,0.039859
us_000570156,0.445160,0.040157
us_000576117,0.445160,0.040276
us_000512851,0.445160,0.040579
us_000461806,0.445160,0.040828
us_000506026,0.445160,0.041306
us_000561302,0.445160,0.041702
us_000552744,0.445160,0.041769
us_000593514,0.445160,0.042090
us_000524131,0.445160,0.042946
us_000492115,0.445160,0.043063
us_000462232,0.445160,0.043591
us_000614382,0.445160,0.043981
us_000613054,0.445160,0.044653
us_000583770,0.445160,0.044666
us_000559683,0.445160,0.044720
us_000527277,0.445160,0.045827
us_000495692,0.445160,0.046082
us_000474357,0.445160,0.047057
us_000549940,0.445160,0.047354
us_000506127,0.445160,0.047793
us_000545964,0.445160,0.048060
us_000146970,0.445160,0.048370
us_000472086,0.445160,0.048384
us_000467212,0.445160,0.048795
us_000500750,0.445160,0.048813
us_000497416,0.445160,0.049309
us_000467561,0.445160,0.049959
us_000563442,0.445160,0.051272
us_000615474,0.445160,0.051594
us_000580135,0.445160,0.052073
us_000567345,0.445160,0.052835
us_000528133,0.445160,0.053056
us_000594866,0.445160,0.053209
us_000525664,0.445160,0.054261
us_000593469,0.445160,0.054452
us_000555555,0.445160,0.056886
us_000536808,0.445160,0.057063
us_000520505,0.445160,0.057349
us_000479299,0.445160,0.057582
us_000481816,0.445160,0.058983
us_000523670,0.445160,0.059205
us_000486462,0.445160,0.059454
us_000598192,0.445160,0.060490
us_000595266,0.445160,0.062206
us_000588587,0.445160,0.063272
us_000480501,0.445160,0.063418
us_000468482,0.445160,0.065482
us_000593276,0.445160,0.065661
us_000588150,0.445160,0.068187
us_000586240,0.445160,0.068892
us_000556517,0.445160,0.069391
us_000614144,0.445160,0.069599
us_000575302,0.445160,0.071220
us_000542091,0.445160,0.071800
us_000567675,0.445160,0.074689
us_000507755,0.445160,0.075253
us_000587878,0.445160,0.077053
us_000506212,0.445160,0.078567
us_000467229,0.445160,0.082078
us_000536828,0.445160,0.083015
us_000551894,0.445160,0.085218
us_000584386,0.445160,0.085409
us_000583356,0.445160,0.085542
us_000615466,0.445160,0.085607
us_000558875,0.445160,0.085665
us_000609440,0.445160,0.087430
us_000560992,0.445160,0.088668
us_000502607,0.445160,0.092482
us_000468458,0.445160,0.092915
us_000591919,0.445160,0.095054
us_000532874,0.445160,0.095198
us_000616480,0.445160,0.095892
us_000612109,0.445160,0.100880
us_000523640,0.445160,0.101299
us_000566374,0.445160,0.102058
us_000517522,0.445160,0.102949
us_000482143,0.445160,0.105156
us_000482227,0.445160,0.106597
us_000567638,0.445160,0.109259
us_000485033,0.445160,0.113175
us_000564701,0.445160,0.113418
us_000593702,0.445160,0.120445
us_000479990,0.445160,0.125223
us_000612420,0.445160,0.125803
us_000541739,0.445160,0.126380
us_000541634,0.445160,0.140486
us_000614364,0.445160,0.140571
us_000621848,0.445160,0.141485
us_000521611,0.445160,0.144103
us_000539970,0.445160,0.145004
us_000535570,0.445160,0.152781
us_000559625,0.445160,0.154633
us_000598802,0.445160,0.156576
us_000148462,0.445160,0.157065
us_000546892,0.445160,0.164198
us_000614398,0.445160,0.165637
us_000536060,0.445160,0.168605
us_000594050,0.445160,0.176122
us_000478692,0.445160,0.181271
us_000509233,0.445160,0.183019
us_000523912,0.445160,0.186353
us_000592592,0.445160,0.194798
us_000584434,0.445160,0.199248
us_000403370,0.445160,0.210102
us_000546115,0.445160,0.210682
us_000481064,0.445160,0.215580
us_000568771,0.445160,0.215678
us_000590026,0.445160,0.216950
us_000540719,0.445160,0.218862
us_000470747,0.445160,0.223322
us_000519378,0.445160,0.224286
us_000470950,0.445160,0.226545
us_000554077,0.445160,0.227781
us_000532013,0.445160,0.232452
us_000553861,0.445160,0.232900
us_000547526,0.445160,0.239958
us_000545932,0.445160,0.247387
us_000534683,0.445160,0.262093
us_000538441,0.445160,0.265856
us_000616762,0.445160,0.284573
us_000480913,0.445160,0.297240
us_000177513,0.445160,0.303094
us_000583611,0.445160,0.311991
us_000521673,0.445160,0.324601
us_000488586,0.445160,0.324654
us_000569094,0.445160,0.327759
us_000614953,0.445160,0.329385
us_000553305,0.445160,0.340834
us_000586940,0.445160,0.348390
us_000490762,0.445160,0.392839
us_000570660,0.445160,0.481866
us_000614698,0.445160,0.487529
us_000592838,0.445160,0.500048
us_000541377,0.445160,0.500914
us_000519501,0.445160,0.503714
us_000544051,0.445160,0.560819
us_000577666,0.445160,0.573462
us_000545713,0.445160,0.598839
us_000555945,0.445160,0.672013
us_000614278,0.445160,0.713380
us_000592392,0.445160,0.789410
us_000483276,0.445160,0.910700
us_000465704,0.445160,0.913745
us_000552593,0.445160,0.943398
us_000520882,0.445160,0.974340
us_000583259,0.445160,0.987651
us_000366352,0.445160,1.348168
us_000589527,0.445160,1.667951
us_000507726,0.445160,1.717998
us_000616638,0.445160,3.981205
us_000572183,0.445159,0.942872
us_000620839,0.445159,1.097445
us_000563253,0.445159,1.164509
us_000553729,0.445159,1.347824
us_000565512,0.445159,1.415044
us_000619572,0.445035,0.068526
us_000620201,0.445035,0.069705
us_000560055,0.445035,0.072411
us_000584515,0.445035,0.072923
us_000619820,0.445035,0.073608
us_000599542,0.445035,0.074011
us_000618692,0.445035,0.074497
us_000618691,0.445035,0.074497
us_000618851,0.445035,0.074506
us_000618757,0.445035,0.074820
us_000598510,0.445035,0.074867
us_000618687,0.445035,0.075103
us_000598877,0.445035,0.075711
us_000618636,0.445035,0.075904
us_000479960,0.445035,0.076499
us_000618534,0.445035,0.078311
us_000598954,0.445035,0.080298
us_000493429,0.445035,0.080559
us_000493532,0.445035,0.081060
us_000482239,0.445035,0.082204
us_000620587,0.445035,0.082683
us_000599610,0.445035,0.083578
us_000617961,0.445035,0.087019
us_000617417,0.445035,0.088521
us_000587267,0.445035,0.090525
us_000586844,0.445035,0.092645
us_000594971,0.445035,0.095757
us_000592815,0.445035,0.098958
us_000616338,0.445035,0.101879
us_000612247,0.445035,0.102162
us_000612188,0.445035,0.102285
us_000615932,0.445035,0.102468
us_000521368,0.445035,0.103015
us_000587038,0.445035,0.106841
us_000612079,0.445035,0.108374
us_000587612,0.445035,0.108408
us_000583198,0.445035,0.110159
us_000598959,0.445035,0.110295
us_000583737,0.445035,0.113005
us_000599771,0.445035,0.113374
us_000612888,0.445035,0.113688
us_000612886,0.445035,0.113689
us_000554890,0.445035,0.122214
us_000619445,0.445035,0.127771
us_000595302,0.445035,0.127797
us_000574892,0.445035,1.143908
us_000573683,0.445011,0.167064
us_000490706,0.445011,0.180897
us_000496924,0.445011,0.194624
us_000552469,0.445011,0.195038
us_000499779,0.445011,1.106154
us_000620797,0.444993,0.230706
us_000518925,0.444993,0.265304
us_000567920,0.444993,0.275698
us_000545655,0.444993,0.278498
us_000583969,0.444993,0.280736
us_000614576,0.444993,0.313795
us_000547040,0.444993,0.329298
us_000586969,0.444993,0.336324
us_000555740,0.444993,0.343285
us_000594837,0.444993,0.370776
us_000583542,0.444993,0.409721
us_000585184,0.444993,0.422260
us_000620254,0.444993,0.441472
us_000618443,0.444993,0.550950
us_000591155,0.444993,0.939419
us_000594778,0.444993,3.824077
us_000495927,0.444987,0.107858
us_000491119,0.444987,0.126251
us_000502437,0.444987,0.133408
us_000494578,0.444987,0.134572
us_000489271,0.444987,0.180009
us_000622393,0.444918,0.066279
us_000621223,0.444918,0.079204
us_000515986,0.444918,0.095306
us_000615825,0.444918,0.103967
us_000618669,0.444918,0.109909
us_000595144,0.444918,0.112639
us_000616390,0.444918,0.112794
us_000616389,0.444918,0.112795
us_000616387,0.444918,0.112795
us_000616652,0.444918,0.114584
us_000547641,0.444918,0.119328
us_000616386,0.444918,0.122671
us_000583369,0.444918,0.133924
us_000533422,0.444918,0.135936
us_000557309,0.444918,0.136644
us_000546568,0.444918,0.139393
us_000459195,0.444918,0.139721
us_000479018,0.444918,0.141858
us_000595151,0.444918,0.144488
us_000468895,0.444918,0.145274
us_000595129,0.444918,0.148647
us_000585647,0.444861,0.185382
us_000616946,0.444861,0.188411
us_000588029,0.444861,0.196778
us_000539815,0.444861,0.200209
us_000540383,0.444861,0.201551
us_000617302,0.444861,0.201982
us_000539932,0.444861,0.206807
us_000587509,0.444861,0.207633
us_000585605,0.444861,0.222676
us_000587209,0.444861,0.242908
us_000586680,0.444861,0.245665
us_000622406,0.444861,0.365174
us_000620124,0.444861,0.372782
us_000586912,0.444861,0.412171
us_000621484,0.444861,0.932979
us_000597364,0.444785,0.034406
us_000515887,0.444785,0.036024
us_000596236,0.444785,0.036154
us_000619023,0.444785,0.039954
us_000527022,0.444785,0.040713
us_000496056,0.444785,0.040893
us_000618505,0.444785,0.041037
us_000618564,0.444785,0.041257
us_000596856,0.444785,0.041820
us_000553291,0.444785,0.041943
us_000597284,0.444785,0.041978
us_000564294,0.444785,0.042303
us_000531638,0.444785,0.043330
us_000556504,0.444785,0.045978
us_000572739,0.444785,0.046574
us_000599865,0.444785,0.047947
us_000531709,0.444785,0.075631
us_000525413,0.444785,0.090786
us_000531594,0.444785,0.113081
us_000489235,0.444785,0.201588
us_000479722,0.444785,0.532599
us_000599836,0.444785,0.697073
us_000518380,0.444773,0.025276
us_000522640,0.444773,0.025829
us_000568896,0.444773,0.026655
us_000518257,0.444773,0.027384
us_000530156,0.444773,0.028800
us_000498631,0.444773,0.029742
us_000577886,0.444773,0.030724
us_000551064,0.444773,0.031609
us_000528544,0.444773,0.031779
us_000507214,0.444773,0.031905
us_000510518,0.444773,0.031915
us_000515467,0.444773,0.032861
us_000496315,0.444773,0.033657
us_000594126,0.444773,0.034174
us_000569021,0.444773,0.034381
us_000563380,0.444773,0.034391
us_000518493,0.444773,0.035269
us_000499618,0.444773,0.035337
us_000497982,0.444773,0.035363
us_000591408,0.444773,0.035373
us_000560396,0.444773,0.035560
us_000567444,0.444773,0.036034
us_000524426,0.444773,0.036270
us_000517829,0.444773,0.036657
us_000517243,0.444773,0.037058
us_000560628,0.444773,0.037144
us_000558498,0.444773,0.037211
us_000487880,0.444773,0.037507
us_000489135,0.444773,0.038138
us_000488970,0.444773,0.038379
us_000497381,0.444773,0.038505
us_000587453,0.444773,0.038510
us_000486103,0.444773,0.039112
us_000500150,0.444773,0.040910
us_000522189,0.444773,0.041671
us_000519764,0.444773,0.042048
us_000547787,0.444773,0.042384
us_000548476,0.444773,0.042598
us_000548478,0.444773,0.042599
us_000508964,0.444773,0.042633
us_000564658,0.444773,0.042655
us_000524208,0.444773,0.042850
us_000535590,0.444773,0.043046
us_000519899,0.444773,0.043100
us_000550492,0.444773,0.043107
us_000560911,0.444773,0.043135
us_000498454,0.444773,0.043378
us_000513017,0.444773,0.043683
us_000583213,0.444773,0.044901
us_000598103,0.444773,0.045127
us_000565887,0.444773,0.046196
us_000540270,0.444773,0.047473
us_000578968,0.444773,0.049189
us_000568948,0.444773,0.050206
us_000512881,0.444773,0.051040
us_000489681,0.444773,0.051136
us_000555085,0.444773,0.051648
us_000582500,0.444773,0.052142
us_000516667,0.444773,0.052414
us_000498309,0.444773,0.052524
us_000582027,0.444773,0.052989
us_000493380,0.444773,0.053010
us_000592633,0.444773,0.053709
us_000506809,0.444773,0.053756
us_000569622,0.444773,0.054004
us_000503467,0.444773,0.054944
us_000514676,0.444773,0.056448
us_000520546,0.444773,0.056862
us_000594367,0.444773,0.058724
us_000556588,0.444773,0.059637
us_000568678,0.444773,0.060513
us_000595073,0.444773,0.061517
us_000506199,0.444773,0.062780
us_000490889,0.444773,0.064068
us_000553782,0.444773,0.064893
us_000548090,0.444773,0.064925
us_000510974,0.444773,0.068414
us_000521551,0.444773,0.068836
us_000518816,0.444773,0.072497
us_000561254,0.444773,0.075274
us_000579200,0.444773,0.075534
us_000618193,0.444773,0.075625
us_000503090,0.444773,0.077536
us_000568156,0.444773,0.079552
us_000560630,0.444773,0.080936
us_000560626,0.444773,0.080979
us_000493222,0.444773,0.083123
us_000558286,0.444773,0.086938
us_000545112,0.444773,0.087095
us_000497963,0.444773,0.088602
us_000497065,0.444773,0.089384
us_000536109,0.444773,0.090233
us_000538267,0.444773,0.091347
us_000585461,0.444773,0.094059
us_000569064,0.444773,0.094822
us_000549280,0.444773,0.101738
us_000552424,0.444773,0.102663
us_000506653,0.444773,0.107447
us_000488143,0.444773,0.120837
us_000537310,0.444773,0.128543
us_000576992,0.444773,0.132536
us_000554395,0.444773,0.136432
us_000502360,0.444773,0.142487
us_000524591,0.444773,0.154648
us_000529876,0.444773,0.157521
us_000571768,0.444773,0.163629
us_000612144,0.444773,0.170746
us_000564362,0.444773,0.171912
us_000587959,0.444773,0.176132
us_000513022,0.444773,0.177550
us_000528312,0.444773,0.199258
us_000508267,0.444773,0.237120
us_000498716,0.444773,0.241500
us_000507066,0.444773,0.252172
us_000548162,0.444773,0.277697
us_000598025,0.444773,0.284255
us_000524023,0.444773,0.299197
us_000496990,0.444773,0.330879
us_000486045,0.444773,0.352966
us_000518192,0.444773,0.381304
us_000510279,0.444773,0.386525
us_000571247,0.444773,0.387207
us_000584252,0.444773,0.397332
us_000618797,0.444773,0.400233
us_000599466,0.444773,0.402146
us_000485817,0.444773,0.402422
us_000565146,0.444773,0.416060
us_000548696,0.444773,0.417008
us_000551903,0.444773,0.428266
us_000542126,0.444773,0.429371
us_000568128,0.444773,0.436588
us_000549792,0.444773,0.444221
us_000561388,0.444773,0.456193
us_000500799,0.444773,0.464807
us_000581937,0.444773,0.491326
us_000616121,0.444773,0.513509
us_000617217,0.444773,0.517813
us_000576227,0.444773,0.587900
us_000565168,0.444773,0.610509
us_000595095,0.444773,0.667065
us_000511732,0.444773,0.715774
us_000596996,0.444773,0.897219
us_000621239,0.444773,1.291612
us_000616281,0.444750,0.254480
us_000584473,0.444750,0.278355
us_000584864,0.444750,0.285618
us_000622481,0.444750,0.657820
us_000488836,0.444663,0.257462
us_000493707,0.444663,0.268137
us_000534517,0.444663,0.281064
us_000360429,0.444663,0.286296
us_000523453,0.444663,0.291133
us_000493699,0.444663,0.294150
us_000363533,0.444663,0.299383
us_000574664,0.444663,0.304106
us_000549858,0.444663,0.314132
us_000555104,0.444663,0.319259
us_000360384,0.444663,0.325716
us_000493426,0.444663,0.385504
us_000588075,0.444663,0.398029
us_000365906,0.444663,0.403878
us_000588788,0.444663,0.405595
us_000550141,0.444663,0.428296
us_000615781,0.444663,0.465115
us_000534472,0.444663,0.487370
us_000614897,0.444663,0.542358
us_000493345,0.444663,0.596786
us_000530358,0.444663,0.897864
us_000536656,0.444663,1.016081
us_000587931,0.444663,1.318098
us_000523356,0.444546,0.408642
us_000549808,0.444512,0.559556
us_000593694,0.444507,0.098197
us_000535080,0.444507,0.100589
us_000618585,0.444507,0.100910
us_000560411,0.444507,0.103737
us_000549029,0.444507,0.103969
us_000516255,0.444507,0.109422
us_000584663,0.444507,0.113154
us_000525065,0.444507,0.121517
us_000523954,0.444507,0.122168
us_000584628,0.444507,0.140775
us_000548277,0.444507,0.151205
us_000515392,0.444507,0.223787
us_000535081,0.444507,0.225746
us_000594333,0.444507,0.226203
us_000579891,0.444507,0.229994
us_000595365,0.444507,0.230130
us_000598961,0.444507,0.230242
us_000621704,0.444507,0.233102
us_000518467,0.444507,0.234866
us_000590879,0.444507,0.235050
us_000583652,0.444507,0.236615
us_000590360,0.444507,0.237235
us_000620672,0.444507,0.237678
us_000608669,0.444507,0.238032
us_000518479,0.444507,0.238553
us_000583560,0.444507,0.239379
us_000583989,0.444507,0.239960
us_000535262,0.444507,0.240408
us_000619216,0.444507,0.241273
us_000583609,0.444507,0.241448
us_000600421,0.444507,0.242199
us_000524560,0.444507,0.243237
us_000568177,0.444507,0.243790
us_000524863,0.444507,0.244269
us_000525840,0.444507,0.244980
us_000598313,0.444507,0.245324
us_000525106,0.444507,0.245423
us_000583837,0.444507,0.248300
us_000535706,0.444507,0.249843
us_000597745,0.444507,0.250066
us_000619103,0.444507,0.253394
us_000544838,0.444507,0.262874
us_000524958,0.444507,0.268429
us_000611128,0.444507,0.313686
us_000537242,0.444507,0.319871
us_000584537,0.444507,0.338734
us_000568275,0.444507,0.369555
us_000621404,0.444479,0.170280
us_000619821,0.444479,0.375328
us_000621434,0.444479,0.375725
us_000622459,0.444479,0.401135
us_000617893,0.444479,0.465802
us_000618690,0.444479,0.520247
us_000620115,0.444479,0.523728
us_000597932,0.444479,0.621610
us_000621413,0.444427,0.228273
us_000621674,0.444427,0.280728
us_000588295,0.444427,0.284217
us_000588034,0.444427,0.313563
us_000587681,0.444427,0.315226
us_000622989,0.444427,0.316721
us_000588222,0.444427,0.328898
us_000588971,0.444427,0.331049
us_000587730,0.444427,0.333093
us_000619062,0.444427,0.357681
us_000588848,0.444427,0.368621
us_000587627,0.444427,0.371651
us_000622780,0.444427,0.380374
us_000589091,0.444427,0.382142
us_000516236,0.444427,0.412508
us_000516126,0.444427,0.427309
us_000587602,0.444427,0.449465
us_000617393,0.444427,0.479760
us_000588555,0.444427,0.567991
us_000587748,0.444427,0.595140
us_000587734,0.444427,0.601381
us_000587744,0.444427,0.669458
us_000588169,0.444427,0.820472
us_000619354,0.444427,0.967967
us_000619031,0.444427,0.994662
us_000588370,0.444427,1.024434
us_000621869,0.444427,1.797207
us_000621262,0.444427,1.934608
us_000588448,0.444427,1.935991
us_000556381,0.444401,0.165485
us_000622496,0.444401,0.230463
us_000598660,0.444401,0.252252
us_000615085,0.444401,0.256304
us_000622336,0.444401,0.260951
us_000620777,0.444401,0.264686
us_000615646,0.444401,0.280348
us_000595402,0.444203,0.120062
us_000595791,0.444203,0.121167
us_000595840,0.444203,0.134633
us_000493931,0.444203,0.134833
us_000595404,0.444203,0.135734
us_000595403,0.444203,0.136946
us_000596658,0.444203,0.140515
