Product ID : 1009 # of JPs covered : 1 : 67 : Banking, 
OID,Confidence at Map Node,Error at Map Node
pr_002139455,0.522655, 0.136046
pr_000867959,0.522655, 0.136046
pr_000869050,0.522655, 0.136046
pr_000856000,0.522655, 0.136046
pr_000712602,0.522655, 0.136046
pr_000923287,0.522655, 0.136046
pr_000872949,0.522655, 0.136046
pr_001762854,0.522655, 0.136046
pr_001413137,0.522655, 0.136046
pr_001735815,0.522655, 0.136046
pr_001979294,0.522655, 0.136046
pr_001975884,0.522655, 0.136046
pr_000984515,0.522655, 0.136046
pr_001036266,0.522655, 0.136046
pr_000829037,0.522655, 0.136046
pr_000848896,0.522655, 0.136046
pr_000734921,0.522655, 0.136046
pr_000738303,0.522655, 0.136046
pr_001766075,0.522655, 0.136046
pr_000987482,0.522655, 0.136046
pr_000860949,0.522655, 0.136046
pr_000993801,0.522655, 0.136046
pr_001585034,0.522655, 0.136046
pr_000864334,0.522655, 0.136046
pr_001967790,0.522655, 0.136046
pr_000859834,0.522655, 0.136046
pr_002162386,0.522655, 0.136046
pr_000998932,0.522655, 0.136046
pr_000653153,0.522655, 0.136046
pr_000854418,0.522655, 0.136046
pr_000865384,0.522655, 0.136046
pr_001937433,0.522655, 0.136046
pr_002141698,0.522655, 0.136046
pr_000740870,0.522655, 0.136046
pr_000661882,0.522655, 0.136046
pr_001659670,0.522655, 0.136046
pr_001981771,0.522655, 0.136046
pr_000844198,0.522655, 0.136046
pr_000743849,0.522655, 0.136046
pr_000855549,0.522655, 0.136046
pr_001922402,0.522655, 0.136046
pr_000880891,0.522655, 0.136046
pr_000738374,0.522655, 0.136046
pr_000670724,0.522655, 0.136046
pr_000830653,0.522655, 0.136046
pr_001933404,0.522655, 0.136046
pr_000862501,0.522655, 0.136046
pr_000745315,0.522655, 0.136046
pr_001920278,0.522655, 0.136046
pr_000668674,0.522655, 0.136046
pr_000947290,0.522655, 0.136046
pr_000925466,0.522655, 0.136046
pr_000859578,0.522655, 0.136046
pr_000704044,0.522655, 0.136046
pr_000907151,0.522655, 0.136046
pr_001909519,0.522655, 0.136046
pr_001641064,0.522655, 0.136046
pr_000723246,0.522655, 0.136046
pr_001918871,0.522655, 0.136046
pr_000744515,0.522655, 0.136046
pr_001086159,0.522655, 0.136046
pr_002108766,0.522655, 0.136046
pr_001620516,0.522655, 0.136046
pr_000886341,0.522655, 0.136046
pr_001911495,0.522655, 0.136046
pr_001749737,0.522655, 0.136046
pr_001669774,0.522655, 0.136046
pr_002233298,0.522655, 0.136046
pr_000978040,0.522655, 0.136046
pr_001073032,0.522655, 0.136046
pr_000827531,0.522655, 0.136046
pr_001412121,0.522655, 0.136046
pr_000979945,0.522655, 0.136046
pr_000987631,0.522655, 0.136046
pr_000900092,0.522655, 0.136046
pr_000712182,0.522655, 0.136046
pr_000872838,0.522655, 0.136046
pr_001927610,0.522655, 0.136046
pr_000970013,0.522655, 0.136046
pr_000738504,0.522655, 0.136046
pr_001769292,0.522655, 0.136046
pr_000976837,0.522655, 0.136046
pr_000556700,0.522655, 0.136046
pr_001745822,0.522655, 0.136046
pr_001648637,0.522655, 0.136046
pr_001647911,0.522655, 0.136046
pr_000857780,0.522655, 0.136046
pr_001695990,0.522655, 0.136046
pr_000666118,0.522655, 0.136046
pr_000979769,0.522655, 0.136046
pr_000443758,0.522655, 0.136046
pr_001736717,0.522655, 0.136046
pr_000720049,0.522655, 0.136046
pr_001718838,0.522655, 0.136046
pr_001746907,0.522655, 0.136046
pr_000739173,0.522655, 0.136046
pr_001866823,0.522655, 0.136046
pr_001627162,0.522655, 0.136046
pr_001986526,0.522655, 0.136046
pr_001927509,0.522655, 0.136046
pr_000859565,0.522655, 0.136046
pr_000653702,0.522655, 0.136046
pr_000870776,0.522655, 0.136046
pr_002132276,0.522655, 0.136046
pr_000736576,0.522655, 0.136046
pr_000640494,0.522655, 0.136046
pr_000735763,0.522655, 0.136046
pr_001697205,0.522655, 0.136046
pr_000648607,0.522655, 0.136046
pr_000442281,0.522655, 0.136046
pr_000667857,0.522655, 0.136046
pr_000945231,0.522655, 0.136046
pr_000870191,0.522655, 0.136046
pr_000706368,0.522655, 0.136046
pr_001921757,0.522655, 0.136046
pr_000883830,0.522655, 0.136046
pr_000984001,0.522655, 0.136046
pr_000883229,0.522655, 0.136046
pr_000988020,0.522655, 0.136046
pr_001686042,0.522655, 0.136046
pr_002231238,0.522655, 0.136046
pr_000665827,0.522655, 0.136046
pr_000824512,0.522655, 0.136046
pr_000853963,0.522655, 0.136046
pr_001015993,0.522655, 0.136046
pr_001019410,0.522655, 0.136046
pr_002117641,0.522655, 0.136046
pr_002141920,0.522655, 0.136046
pr_000971935,0.522655, 0.136046
pr_000903366,0.522655, 0.136046
pr_001653789,0.522655, 0.136046
pr_000441308,0.522655, 0.136046
pr_002152168,0.522655, 0.136046
pr_001647492,0.522655, 0.136046
pr_001905818,0.522655, 0.136046
pr_000912529,0.522655, 0.136046
pr_000736327,0.522655, 0.136046
pr_000857067,0.522655, 0.136047
pr_001007711,0.522655, 0.136047
pr_000709011,0.522655, 0.136047
pr_000650351,0.522655, 0.136049
pr_000876333,0.522655, 0.136049
pr_000637423,0.522655, 0.136049
pr_000705837,0.522655, 0.136054
pr_000568292,0.522655, 0.136069
pr_000967788,0.522655, 0.136071
pr_000736331,0.522655, 0.136073
pr_000578519,0.522655, 0.136073
pr_000870489,0.522655, 0.136073
pr_000567802,0.522655, 0.136073
pr_000999680,0.522655, 0.136073
pr_000857924,0.522655, 0.136073
pr_000736377,0.522655, 0.136073
pr_000581605,0.522655, 0.136073
pr_000670506,0.522655, 0.136073
pr_001073447,0.522655, 0.136073
pr_000843919,0.522655, 0.136073
pr_000988957,0.522655, 0.136076
pr_000995556,0.522655, 0.136080
pr_001765553,0.522655, 0.136088
pr_001157901,0.522655, 0.136096
pr_001000814,0.522655, 0.136112
pr_002127945,0.522655, 0.136113
pr_000698202,0.522655, 0.136118
pr_000694997,0.522655, 0.136118
pr_000887171,0.522655, 0.136118
pr_000635163,0.522655, 0.136118
pr_001393446,0.522655, 0.136118
pr_000995440,0.522655, 0.136125
pr_000741347,0.522655, 0.136144
pr_000861630,0.522655, 0.136144
pr_000857912,0.522655, 0.136144
pr_000824798,0.522655, 0.136145
pr_001737418,0.522655, 0.136167
pr_001743340,0.522655, 0.136167
pr_000898767,0.522655, 0.136167
pr_001121517,0.522655, 0.136169
pr_001743150,0.522655, 0.136169
pr_000746828,0.522655, 0.136169
pr_001769700,0.522655, 0.136169
pr_001121474,0.522655, 0.136169
pr_001907235,0.522655, 0.136171
pr_000728456,0.522655, 0.136172
pr_000572424,0.522655, 0.136201
pr_001866813,0.522655, 0.136211
pr_001153376,0.522655, 0.136241
pr_000989101,0.522655, 0.136263
pr_001105453,0.522655, 0.136263
pr_000858328,0.522655, 0.136302
pr_000691380,0.522655, 0.136322
pr_000850890,0.522655, 0.136334
pr_000989103,0.522655, 0.136335
pr_000440091,0.522655, 0.136445
pr_000696153,0.522655, 0.136446
pr_001070232,0.522655, 0.136470
pr_001649965,0.522655, 0.136471
pr_000736538,0.522655, 0.136471
pr_000883949,0.522655, 0.136471
pr_000882857,0.522655, 0.136471
pr_002153110,0.522655, 0.136471
pr_000998056,0.522655, 0.136471
pr_000663968,0.522655, 0.136471
pr_000968290,0.522655, 0.136471
pr_002139444,0.522655, 0.136474
pr_002229925,0.522655, 0.136474
pr_000876965,0.522655, 0.136477
pr_001152146,0.522655, 0.136502
pr_000737477,0.522655, 0.136524
pr_000859835,0.522655, 0.136554
pr_000970430,0.522655, 0.136554
pr_000826147,0.522655, 0.136574
pr_001946854,0.522655, 0.136593
pr_000970524,0.522655, 0.136638
pr_000985121,0.522655, 0.136638
pr_001143225,0.522655, 0.136639
pr_001743184,0.522655, 0.136665
pr_000693485,0.522655, 0.136679
pr_000637087,0.522655, 0.136899
pr_000476901,0.522655, 0.136939
pr_001688306,0.522655, 0.137029
pr_001153749,0.522655, 0.137079
pr_000904761,0.522655, 0.137153
pr_000486458,0.522655, 0.137308
pr_000433841,0.522655, 0.137317
pr_000700103,0.522655, 0.137466
pr_000831468,0.522655, 0.137633
pr_000580491,0.522655, 0.137695
pr_000663478,0.522655, 0.137701
pr_001019420,0.522655, 0.137728
pr_001914943,0.522655, 0.137777
pr_000982805,0.522655, 0.137802
pr_000706180,0.522655, 0.138000
pr_001036970,0.522655, 0.138045
pr_000736296,0.522655, 0.138170
pr_000866927,0.522655, 0.138317
pr_000587731,0.522655, 0.138764
pr_001928332,0.522655, 0.138764
pr_001735155,0.522655, 0.138764
pr_000846836,0.522655, 0.138764
pr_001659807,0.522655, 0.138764
pr_000847578,0.522655, 0.138768
pr_001074192,0.522655, 0.138963
pr_001080103,0.522655, 0.139667
pr_000670551,0.522655, 0.139926
pr_001002650,0.522655, 0.140054
pr_000923817,0.522655, 0.140125
pr_000939285,0.522655, 0.140315
pr_000857696,0.522655, 0.140522
pr_000585978,0.522655, 0.140690
pr_000890571,0.522655, 0.141072
pr_000644713,0.522655, 0.141074
pr_000974089,0.522655, 0.141195
pr_001979264,0.522655, 0.141583
pr_000856465,0.522655, 0.142320
pr_001134697,0.522655, 0.142802
pr_000916982,0.522655, 0.143496
pr_001914913,0.522655, 0.143496
pr_001000208,0.522655, 0.143540
pr_000578883,0.522655, 0.143601
pr_000580507,0.522655, 0.143617
pr_000981365,0.522655, 0.143943
pr_000585858,0.522655, 0.144287
pr_000903518,0.522655, 0.145990
pr_001153155,0.522655, 0.146008
pr_000830992,0.522655, 0.146095
pr_000732348,0.522655, 0.146095
pr_002228518,0.522655, 0.146095
pr_000465575,0.522655, 0.146122
pr_001597668,0.522655, 0.146280
pr_000973180,0.522655, 0.146490
pr_002162534,0.522655, 0.146599
pr_000660815,0.522655, 0.147083
pr_001969561,0.522655, 0.148527
pr_000821865,0.522655, 0.148860
pr_000734031,0.522655, 0.148875
pr_000891472,0.522655, 0.149273
pr_000547776,0.522655, 0.149369
pr_000842875,0.522655, 0.149377
pr_000952999,0.522655, 0.149603
pr_002179505,0.522655, 0.150421
pr_002179506,0.522655, 0.150781
pr_001009473,0.522655, 0.151125
pr_001582511,0.522655, 0.151384
pr_000725719,0.522655, 0.151718
pr_000939988,0.522655, 0.151805
pr_001003020,0.522655, 0.152223
pr_001063599,0.522655, 0.153345
pr_000645579,0.522655, 0.155945
pr_000830066,0.522655, 0.168250
pr_000855583,0.522655, 0.168820
pr_001585866,0.522655, 0.170493
pr_001695424,0.522655, 0.172502
pr_001164176,0.522655, 0.262657
pr_001035929,0.522655, 0.971333
pr_001685985,0.522655, 0.981866
pr_001038011,0.522655, 1.033276
pr_001058576,0.522655, 1.097639
pr_001834091,0.393563, 0.000001
pr_002094945,0.393563, 0.000001
pr_001709274,0.393563, 0.000001
pr_000665117,0.393563, 0.000001
pr_000246753,0.393563, 0.000001
pr_000589830,0.393563, 0.000001
pr_000411458,0.393563, 0.000001
pr_000234512,0.393563, 0.000001
pr_000864154,0.393563, 0.000001
pr_001843474,0.393563, 0.000001
pr_002142138,0.393563, 0.000001
pr_002064612,0.393563, 0.000001
pr_002190619,0.393563, 0.000001
pr_001977310,0.393563, 0.000001
pr_001862580,0.393563, 0.000001
pr_000606542,0.393563, 0.000001
pr_000760100,0.393563, 0.000002
pr_000918735,0.393563, 0.000005
pr_000595010,0.393563, 0.000005
pr_000302856,0.393563, 0.000005
pr_001597641,0.393563, 0.000006
pr_000908791,0.393563, 0.000007
pr_000720111,0.393563, 0.000010
pr_002230903,0.393563, 0.000011
pr_002142165,0.393563, 0.000013
pr_000343137,0.393563, 0.000014
pr_001935894,0.393563, 0.000015
pr_000263206,0.393563, 0.000018
pr_001039073,0.393563, 0.000019
pr_001873373,0.393563, 0.000020
pr_001947652,0.393563, 0.000023
pr_000834824,0.393563, 0.000026
pr_001582828,0.393563, 0.000026
pr_001403491,0.393563, 0.000028
pr_000453534,0.393563, 0.000049
pr_000692331,0.393563, 0.000087
pr_001086004,0.393563, 0.000121
pr_000273144,0.393563, 0.000185
pr_000833843,0.393563, 0.000982
us_000458921,0.393563, 0.112024
pr_000925751,0.393563, 0.115925
pr_000121385,0.393563, 0.152641
pr_001813195,0.291596, 0.000000
pr_001409902,0.291596, 0.000001
pr_001138160,0.291596, 0.000147
pr_000464189,0.291596, 0.000272
us_000484184,0.291596, 0.003524
pr_000145997,0.291596, 0.085830
pr_000410426,0.291596, 0.087801
pr_000359143,0.291596, 0.087949
pr_000380479,0.291596, 0.088818
pr_000121472,0.291596, 0.090735
pr_000412775,0.291596, 0.090740
pr_000360682,0.291596, 0.090964
pr_000091022,0.291596, 0.091406
pr_000276704,0.291596, 0.091784
pr_000412871,0.291596, 0.092043
pr_000076671,0.291596, 0.093652
pr_000411229,0.291596, 0.093665
pr_000092955,0.291596, 0.093679
pr_000345485,0.291596, 0.093691
pr_000119177,0.291596, 0.093691
pr_000089129,0.291596, 0.093691
pr_000381200,0.291596, 0.093695
pr_000379160,0.291596, 0.093695
pr_000359784,0.291596, 0.093695
pr_000098499,0.291596, 0.093695
pr_000378524,0.291596, 0.093695
pr_000114448,0.291596, 0.093695
pr_000410868,0.291596, 0.093695
pr_000167207,0.291596, 0.093695
pr_000381735,0.291596, 0.093718
pr_000405940,0.291596, 0.093781
pr_000380439,0.291596, 0.093852
pr_000094665,0.291596, 0.093882
pr_000107104,0.291596, 0.093942
pr_000086435,0.291596, 0.094139
pr_000402748,0.291596, 0.094172
pr_000379977,0.291596, 0.094214
pr_000362055,0.291596, 0.094595
pr_000361922,0.291596, 0.094667
pr_000166216,0.291596, 0.094755
pr_000158513,0.291596, 0.094874
pr_000274204,0.291596, 0.096679
pr_000169047,0.291596, 0.096679
pr_000379617,0.291596, 0.096679
pr_000412177,0.291596, 0.096704
pr_000106238,0.291596, 0.096704
pr_000120966,0.291596, 0.096706
pr_000107763,0.291596, 0.096709
pr_000359809,0.291596, 0.096709
pr_000359856,0.291596, 0.096709
pr_000103203,0.291596, 0.096709
pr_000406037,0.291596, 0.096709
pr_000112479,0.291596, 0.096709
pr_000376462,0.291596, 0.096709
pr_000120128,0.291596, 0.096709
pr_000126677,0.291596, 0.096709
pr_000296269,0.291596, 0.096709
pr_000359588,0.291596, 0.096709
pr_000298843,0.291596, 0.096709
pr_000093821,0.291596, 0.096709
pr_000376698,0.291596, 0.096709
pr_000261514,0.291596, 0.096709
pr_000294450,0.291596, 0.096709
pr_000338726,0.291596, 0.096709
pr_000178639,0.291596, 0.096709
pr_000152341,0.291596, 0.096709
pr_000121418,0.291596, 0.096709
pr_000094719,0.291596, 0.096709
pr_000103197,0.291596, 0.096709
pr_000162524,0.291596, 0.096709
pr_000398632,0.291596, 0.096709
pr_000412969,0.291596, 0.096709
pr_000406223,0.291596, 0.096709
pr_000107121,0.291596, 0.096709
pr_000286139,0.291596, 0.096709
pr_000377986,0.291596, 0.096709
pr_000258268,0.291596, 0.096709
pr_000377024,0.291596, 0.096709
pr_000103956,0.291596, 0.096709
pr_000360068,0.291596, 0.096709
pr_000377721,0.291596, 0.096709
pr_000119015,0.291596, 0.096709
pr_000413594,0.291596, 0.096709
pr_000088683,0.291596, 0.096714
pr_000359476,0.291596, 0.096716
pr_000114473,0.291596, 0.096745
pr_000410926,0.291596, 0.096768
pr_000293329,0.291596, 0.096779
pr_000381610,0.291596, 0.096791
pr_000161865,0.291596, 0.096794
pr_000398598,0.291596, 0.096811
pr_000381286,0.291596, 0.096820
pr_000270859,0.291596, 0.096829
pr_000081669,0.291596, 0.096829
pr_000411214,0.291596, 0.096829
pr_000107555,0.291596, 0.096896
pr_000410672,0.291596, 0.096896
pr_000080671,0.291596, 0.096896
pr_000268972,0.291596, 0.096896
pr_000380894,0.291596, 0.096922
pr_000103962,0.291596, 0.096923
pr_000285488,0.291596, 0.096948
pr_000095825,0.291596, 0.096972
pr_000414117,0.291596, 0.097053
pr_000335002,0.291596, 0.097106
pr_000162878,0.291596, 0.097117
pr_000290948,0.291596, 0.097562
pr_000311320,0.291596, 0.097563
pr_000168828,0.291596, 0.097728
pr_000105681,0.291596, 0.098328
pr_000122904,0.291596, 0.098675
pr_000114445,0.291596, 0.098820
pr_000095678,0.291596, 0.098820
pr_000122305,0.291596, 0.098820
pr_000079648,0.291596, 0.099120
pr_000132792,0.291596, 0.099167
pr_000129233,0.291596, 0.099253
pr_000410307,0.291596, 0.099284
pr_000151949,0.291596, 0.099297
pr_000411528,0.291596, 0.099409
pr_000411346,0.291596, 0.100630
pr_000401376,0.291596, 0.103443
pr_000328989,0.291596, 0.104155
pr_000077755,0.291596, 0.105520
pr_000376765,0.291596, 0.106617
pr_000286937,0.291596, 0.107681
pr_000376986,0.291596, 0.109543
pr_000161227,0.291596, 0.122776
pr_000359149,0.291596, 0.123104
pr_000158139,0.291596, 0.126707
pr_000169753,0.291596, 0.128454
pr_000366432,0.291596, 0.250630
pr_000951094,0.270277, 0.000000
us_000570613,0.270277, 0.000006
us_000505553,0.270277, 0.000009
us_000469590,0.270277, 0.000010
us_000536106,0.270277, 0.000028
pr_000379213,0.270277, 0.000032
us_000057597,0.270277, 0.005064
us_000529439,0.270277, 0.011803
us_000491464,0.270277, 0.020498
pr_001129814,0.216791, 0.000000
pr_001130253,0.216791, 0.000000
pr_001401058,0.216791, 0.000000
pr_001126350,0.216791, 0.000000
pr_001130343,0.216791, 0.000000
pr_001014452,0.216791, 0.000000
pr_001128564,0.216791, 0.000000
pr_000553631,0.216791, 0.000000
pr_000979388,0.216791, 0.000000
pr_001126527,0.216791, 0.000000
pr_001128467,0.216791, 0.000000
pr_000979316,0.216791, 0.000000
pr_001128274,0.216791, 0.000000
us_000558652,0.216791, 0.000000
us_000542920,0.216791, 0.000000
us_000553651,0.216791, 0.000000
pr_001612512,0.216791, 0.000000
pr_000689893,0.216791, 0.000000
pr_001661875,0.216791, 0.000003
pr_001056907,0.216791, 0.000003
pr_000733337,0.216791, 0.000003
pr_001682170,0.216791, 0.000003
pr_000626543,0.216791, 0.000003
pr_001008637,0.216791, 0.000004
pr_002095344,0.216791, 0.000004
us_000537309,0.216791, 0.000006
pr_000526777,0.216791, 0.000007
pr_001013248,0.216791, 0.000007
pr_001033568,0.216791, 0.000012
pr_000847702,0.216791, 0.000015
pr_002062722,0.216791, 0.000019
pr_001999429,0.216791, 0.000020
pr_000633068,0.216791, 0.000026
us_000597549,0.216791, 0.000044
us_000551173,0.216791, 0.000098
us_000542916,0.216791, 0.000543
us_000476765,0.216791, 0.000860
us_000546502,0.216791, 0.001415
us_000594803,0.216791, 0.002058
us_000483853,0.216791, 0.003330
us_000478803,0.216791, 0.016506
us_000545942,0.216791, 0.032574
us_000537082,0.216791, 0.038749
us_000497706,0.216791, 0.065039
us_000531618,0.216791, 4.458370
us_000491042,0.216791, 4.718196
us_000553041,0.204925, 0.000000
us_000552308,0.204925, 0.000000
pr_001644419,0.204925, 0.000000
us_000567686,0.204925, 0.000000
us_000534668,0.204925, 0.000000
us_000567680,0.204925, 0.000000
us_000571706,0.204925, 0.000000
us_000553099,0.204925, 0.000000
us_000552105,0.204925, 0.000000
us_000552103,0.204925, 0.000000
us_000534696,0.204925, 0.000000
us_000503598,0.204925, 0.000000
us_000498930,0.204925, 0.000000
us_000523009,0.204925, 0.000000
us_000528890,0.204925, 0.000000
us_000504446,0.204925, 0.000000
us_000555385,0.204925, 0.000000
us_000489506,0.204925, 0.000000
us_000498541,0.204925, 0.000000
us_000498444,0.204925, 0.000000
pr_000594926,0.204925, 0.000002
pr_000888948,0.204925, 0.000002
pr_001071050,0.204925, 0.000003
pr_000837717,0.204925, 0.000004
pr_001070843,0.204925, 0.000007
pr_001111011,0.204925, 0.000010
pr_001816886,0.204925, 0.000010
pr_000945480,0.204925, 0.000017
pr_000737528,0.204925, 0.000019
pr_001671998,0.204925, 0.000020
pr_000563130,0.204925, 0.000028
pr_001705915,0.204925, 0.000039
us_000606569,0.204925, 0.000044
us_000599477,0.204925, 0.000112
us_000460541,0.204925, 0.000675
us_000478077,0.204925, 0.000705
us_000536994,0.204925, 0.000879
us_000542906,0.204925, 0.000909
us_000503156,0.204925, 0.001068
us_000475086,0.204925, 0.001075
us_000514786,0.204925, 0.001088
us_000496794,0.204925, 0.001132
us_000594844,0.204925, 0.001325
us_000550677,0.204925, 0.001611
us_000498933,0.204925, 0.001893
us_000478617,0.204925, 0.001925
us_000577298,0.204925, 0.002137
us_000497079,0.204925, 0.002565
us_000516751,0.204925, 0.002677
us_000478183,0.204925, 0.003127
us_000542089,0.204925, 0.003305
us_000501803,0.204925, 0.003769
us_000614369,0.204925, 0.004512
us_000505246,0.204925, 0.006259
us_000499614,0.204925, 0.007320
us_000542579,0.204925, 0.009862
us_000483650,0.204925, 0.010035
us_000477095,0.204925, 0.010301
us_000566346,0.204925, 0.010845
us_000562589,0.204925, 0.015323
us_000475890,0.204925, 0.015475
us_000565017,0.204925, 0.017221
us_000582549,0.204925, 0.018585
us_000546377,0.204925, 0.021337
us_000575308,0.204925, 0.026354
us_000469801,0.204925, 0.030733
us_000538390,0.204925, 0.031518
us_000463636,0.204925, 0.034271
us_000587536,0.204925, 0.065471
us_000314503,0.204925, 0.127623
us_000529455,0.204925, 6.773587
us_000587547,0.204925, 8.514680
pr_001637873,0.178982, 0.000000
pr_001856557,0.178982, 0.000000
pr_001834760,0.178982, 0.000000
pr_001389488,0.178982, 0.000000
pr_001056395,0.178982, 0.000000
pr_002081624,0.178982, 0.000000
pr_000852862,0.178982, 0.000000
pr_000386626,0.178982, 0.000000
pr_001034759,0.178982, 0.000000
pr_001035318,0.178982, 0.000000
pr_000508093,0.178982, 0.000000
pr_000374821,0.178982, 0.000000
us_000485407,0.178982, 0.000000
us_000368073,0.178982, 0.000000
us_000595328,0.178982, 0.000000
us_000600708,0.178982, 0.000000
us_000545215,0.178982, 0.000000
us_000614397,0.178982, 0.000000
us_000593063,0.178982, 0.000000
us_000545830,0.178982, 0.000000
us_000486578,0.178982, 0.000000
pr_000640761,0.178982, 0.000001
pr_001707235,0.178982, 0.000001
pr_002096413,0.178982, 0.000002
pr_002124599,0.178982, 0.000002
pr_001907296,0.178982, 0.000002
pr_002052247,0.178982, 0.000002
us_000492420,0.178982, 0.000002
us_000523168,0.178982, 0.000002
us_000479998,0.178982, 0.000003
us_000474079,0.178982, 0.000003
us_000461610,0.178982, 0.000003
us_000460963,0.178982, 0.000003
us_000194359,0.178982, 0.000003
us_000489434,0.178982, 0.000003
us_000201775,0.178982, 0.000004
us_000495487,0.178982, 0.000004
us_000494695,0.178982, 0.000004
us_000517625,0.178982, 0.000004
us_000588060,0.178982, 0.000004
us_000516990,0.178982, 0.000004
us_000552602,0.178982, 0.000004
us_000492919,0.178982, 0.000004
us_000486918,0.178982, 0.000004
us_000513952,0.178982, 0.000004
us_000516250,0.178982, 0.000004
us_000616107,0.178982, 0.000004
us_000533665,0.178982, 0.000004
us_000606697,0.178982, 0.000004
us_000615042,0.178982, 0.000004
us_000496698,0.178982, 0.000004
us_000584695,0.178982, 0.000004
us_000599070,0.178982, 0.000004
us_000590120,0.178982, 0.000004
us_000599090,0.178982, 0.000004
pr_001664698,0.178982, 0.000008
pr_001977699,0.178982, 0.000008
pr_002083870,0.178982, 0.000008
pr_002113896,0.178982, 0.000008
pr_002112608,0.178982, 0.000008
pr_002082318,0.178982, 0.000008
pr_001756731,0.178982, 0.000008
pr_002084756,0.178982, 0.000008
pr_001663930,0.178982, 0.000008
pr_002116388,0.178982, 0.000008
us_000518578,0.178982, 0.000009
us_000564488,0.178982, 0.000014
pr_001665830,0.178982, 0.000015
pr_001966384,0.178982, 0.000015
us_000482131,0.178982, 0.000017
us_000484015,0.178982, 0.000021
us_000589697,0.178982, 0.000028
us_000615491,0.178982, 0.000028
us_000520693,0.178982, 0.000028
us_000510848,0.178982, 0.000028
us_000598108,0.178982, 0.000028
us_000491600,0.178982, 0.000028
us_000487024,0.178982, 0.000028
us_000534279,0.178982, 0.000028
us_000538400,0.178982, 0.000028
us_000514447,0.178982, 0.000028
us_000520559,0.178982, 0.000028
us_000516965,0.178982, 0.000028
us_000577257,0.178982, 0.000028
us_000527025,0.178982, 0.000028
us_000528908,0.178982, 0.000030
pr_002110409,0.178982, 0.000036
pr_002111460,0.178982, 0.000038
pr_002212401,0.178982, 0.000038
pr_001397154,0.178982, 0.000038
pr_002086675,0.178982, 0.000038
pr_002086141,0.178982, 0.000045
pr_002094124,0.178982, 0.000051
us_000489655,0.178982, 0.000063
us_000488049,0.178982, 0.000063
us_000500073,0.178982, 0.000063
us_000538170,0.178982, 0.000063
us_000557284,0.178982, 0.000063
us_000563128,0.178982, 0.000063
us_000503255,0.178982, 0.000073
us_000527054,0.178982, 0.000073
us_000502713,0.178982, 0.000073
pr_001054185,0.178982, 0.000073
us_000599169,0.178982, 0.000073
us_000611885,0.178982, 0.000073
us_000494142,0.178982, 0.000073
pr_000937983,0.178982, 0.000073
us_000579464,0.178982, 0.000073
us_000506203,0.178982, 0.000073
us_000496329,0.178982, 0.000073
us_000590550,0.178982, 0.000079
us_000590525,0.178982, 0.000079
us_000590845,0.178982, 0.000079
us_000590779,0.178982, 0.000079
us_000590748,0.178982, 0.000079
us_000590718,0.178982, 0.000079
us_000590822,0.178982, 0.000079
us_000590715,0.178982, 0.000079
us_000541137,0.178982, 0.000079
us_000590829,0.178982, 0.000079
us_000590834,0.178982, 0.000079
us_000590714,0.178982, 0.000079
us_000590860,0.178982, 0.000079
us_000590841,0.178982, 0.000079
us_000590556,0.178982, 0.000079
us_000590647,0.178982, 0.000079
us_000562222,0.178982, 0.000079
us_000590580,0.178982, 0.000079
us_000573157,0.178982, 0.000079
us_000590578,0.178982, 0.000079
us_000590765,0.178982, 0.000079
us_000537656,0.178982, 0.000079
us_000529735,0.178982, 0.000079
us_000590529,0.178982, 0.000079
us_000544061,0.178982, 0.000079
us_000590850,0.178982, 0.000079
us_000590707,0.178982, 0.000079
us_000590747,0.178982, 0.000079
us_000590644,0.178982, 0.000079
us_000590645,0.178982, 0.000079
us_000540032,0.178982, 0.000079
us_000590561,0.178982, 0.000079
us_000524609,0.178982, 0.000079
us_000544683,0.178982, 0.000079
us_000590831,0.178982, 0.000079
us_000590743,0.178982, 0.000079
us_000590657,0.178982, 0.000079
us_000545005,0.178982, 0.000079
us_000590563,0.178982, 0.000079
us_000497758,0.178982, 0.000079
us_000590515,0.178982, 0.000079
us_000590595,0.178982, 0.000079
us_000526887,0.178982, 0.000079
us_000573979,0.178982, 0.000083
us_000505885,0.178982, 0.000085
us_000567203,0.178982, 0.000099
pr_001660950,0.178982, 0.000099
us_000484477,0.178982, 0.000139
us_000585880,0.178982, 0.000139
us_000504555,0.178982, 0.000139
us_000582171,0.178982, 0.000139
us_000542316,0.178982, 0.000139
us_000499443,0.178982, 0.000139
us_000535772,0.178982, 0.000157
us_000174850,0.178982, 0.000160
us_000519007,0.178982, 0.000230
us_000489249,0.178982, 0.000240
us_000295517,0.178982, 0.000282
us_000465191,0.178982, 0.000291
us_000571428,0.178982, 0.000292
us_000484246,0.178982, 0.000344
us_000580089,0.178982, 0.000396
us_000519516,0.178982, 0.000443
us_000583768,0.178982, 0.000527
pr_000908124,0.178982, 0.000542
pr_000908130,0.178982, 0.000590
us_000549457,0.178982, 0.000616
us_000576071,0.178982, 0.000620
us_000589100,0.178982, 0.000635
pr_001036942,0.178982, 0.000639
us_000544731,0.178982, 0.000989
us_000557977,0.178982, 0.001038
us_000599871,0.178982, 0.001168
us_000611278,0.178982, 0.001203
us_000538591,0.178982, 0.001208
us_000507286,0.178982, 0.001251
us_000557127,0.178982, 0.001344
us_000548745,0.178982, 0.001489
us_000526568,0.178982, 0.001489
