Product ID : 7792 # of JPs covered : 1 : 216 : Accounting-Non-Profit, 
OID,Confidence at Map Node,Error at Map Node
us_000553220,0.058674,0.092148
us_000580685,0.058674,0.095088
us_000547238,0.058674,0.095581
pr_000524992,0.058674,0.096510
us_000599625,0.058674,0.099308
us_000527926,0.058674,0.102819
us_000513378,0.058674,0.107012
us_000564093,0.058674,0.109477
us_000540328,0.058674,0.110213
us_000464960,0.058674,0.121575
us_000574724,0.058674,0.123101
us_000586410,0.058674,0.136831
us_000508229,0.058674,0.139808
us_000569565,0.058674,0.143193
us_000531132,0.058674,0.167079
us_000521145,0.058674,0.172559
us_000117545,0.058674,0.175534
us_000513463,0.058674,0.240651
us_000234446,0.058674,0.265095
us_000517984,0.058674,0.282732
us_000531379,0.058674,0.319770
us_000536023,0.058674,0.344238
us_000529451,0.058674,0.360827
us_000483287,0.058674,0.406941
us_000555022,0.058674,0.499093
us_000528856,0.058674,0.992185
us_000566559,0.058674,1.000396
us_000525680,0.058674,1.042375
us_000520366,0.058674,1.290648
us_000591023,0.058481,0.024698
us_000592653,0.057333,0.149348
us_000546863,0.057333,0.159275
pr_001801098,0.057333,0.171815
us_000556028,0.057333,0.189410
us_000555485,0.057333,0.191232
pr_001777904,0.057333,0.191373
pr_001001704,0.057333,0.193345
pr_001854399,0.057333,0.209301
us_000617547,0.057333,0.211126
us_000540191,0.057333,0.218371
us_000564133,0.057333,0.221377
us_000528579,0.057333,0.223130
pr_001781275,0.057333,0.224384
us_000614536,0.057333,0.227733
pr_001854174,0.057333,0.238105
us_000553252,0.057333,0.247304
us_000564551,0.057333,0.251375
pr_001776771,0.057333,0.254977
pr_001854457,0.057333,0.256020
pr_001884682,0.057333,0.262705
us_000516332,0.057333,0.263818
pr_001942977,0.057333,0.267827
pr_001444531,0.057333,1.155648
pr_000434034,0.057276,0.002443
us_000539843,0.057276,0.035747
pr_001286398,0.057276,0.036498
pr_001312754,0.057276,0.047555
pr_001426979,0.057276,0.055790
pr_001548001,0.057276,0.055790
pr_001447058,0.057276,0.055790
pr_001115057,0.057276,0.055792
us_000542301,0.057276,0.056445
us_000492107,0.057276,0.225907
us_000526363,0.057276,0.767889
pr_001191072,0.057247,0.000000
pr_001250815,0.057247,0.000000
pr_001226924,0.057247,0.000000
pr_001275583,0.057247,0.000000
pr_001314086,0.057247,0.000000
pr_001337291,0.057247,0.000000
pr_001303651,0.057247,0.000000
pr_001346162,0.057247,0.000000
pr_001251350,0.057247,0.000000
pr_001214458,0.057247,0.000000
pr_001357697,0.057247,0.000000
pr_001476267,0.057247,0.000000
pr_001308374,0.057247,0.000000
pr_001337519,0.057247,0.000000
pr_001235929,0.057247,0.000000
pr_001378069,0.057247,0.000000
pr_001280097,0.057247,0.000000
pr_001455325,0.057247,0.000000
pr_001353602,0.057247,0.000000
pr_001270994,0.057247,0.000000
pr_001205585,0.057247,0.000000
pr_001468026,0.057247,0.000000
pr_001266141,0.057247,0.000000
pr_001266275,0.057247,0.000000
pr_001208747,0.057247,0.000000
pr_000515926,0.057247,0.000000
pr_001273715,0.057247,0.000000
pr_001265910,0.057247,0.000000
pr_001330701,0.057247,0.000000
pr_001224965,0.057247,0.000000
pr_001324289,0.057247,0.000000
pr_001362380,0.057247,0.000000
pr_001261685,0.057247,0.000000
pr_001358760,0.057247,0.000000
pr_000554915,0.057247,0.000000
pr_001355165,0.057247,0.000000
pr_001424621,0.057247,0.000000
pr_001323395,0.057247,0.000000
pr_001320896,0.057247,0.000000
pr_001313986,0.057247,0.000000
pr_001350446,0.057247,0.000000
pr_001294658,0.057247,0.000000
pr_001237229,0.057247,0.000000
pr_001240875,0.057247,0.000000
pr_001309443,0.057247,0.000000
pr_001225061,0.057247,0.000000
pr_001209150,0.057247,0.000000
pr_001278879,0.057247,0.000000
pr_001305612,0.057247,0.000000
pr_001237400,0.057247,0.000000
pr_001189980,0.057247,0.000000
pr_001362073,0.057247,0.000000
pr_001313195,0.057247,0.000000
pr_001213566,0.057247,0.000000
pr_000720793,0.057247,0.000000
pr_001340112,0.057247,0.000000
pr_001327623,0.057247,0.000000
pr_001261113,0.057247,0.000000
us_000503042,0.057247,0.000000
pr_001357435,0.057247,0.000000
pr_001325794,0.057247,0.000000
pr_001246227,0.057247,0.000000
pr_001239096,0.057247,0.000000
pr_001218945,0.057247,0.000000
pr_001332260,0.057247,0.000000
pr_001340379,0.057247,0.000000
pr_001234725,0.057247,0.000000
pr_001362074,0.057247,0.000000
pr_001292302,0.057247,0.000000
pr_001304106,0.057247,0.000000
pr_001245330,0.057247,0.000000
pr_001351514,0.057247,0.000000
pr_001189678,0.057247,0.000000
pr_001364166,0.057247,0.000000
pr_001236772,0.057247,0.000000
pr_001198986,0.057247,0.000000
pr_001182734,0.057247,0.000000
pr_001252421,0.057247,0.000000
pr_001194104,0.057247,0.000000
pr_001322901,0.057247,0.000000
pr_001268109,0.057247,0.000000
pr_001213564,0.057247,0.000000
pr_001244268,0.057247,0.000000
pr_001295064,0.057247,0.000000
pr_001237536,0.057247,0.000000
pr_001219175,0.057247,0.000000
pr_001305740,0.057247,0.000000
pr_001365414,0.057247,0.000000
pr_001330832,0.057247,0.000000
us_000600178,0.057247,0.000000
pr_001266451,0.057247,0.000000
pr_001360775,0.057247,0.000000
pr_001717130,0.057247,0.000000
pr_001244001,0.057247,0.000000
pr_001241591,0.057247,0.000000
pr_001458399,0.057247,0.000000
pr_001269613,0.057247,0.000000
pr_001442275,0.057247,0.000000
pr_001332617,0.057247,0.000000
pr_001262573,0.057247,0.000000
pr_001311503,0.057247,0.000000
pr_001168999,0.057247,0.000000
pr_001221492,0.057247,0.000000
pr_001312170,0.057247,0.000000
pr_001207859,0.057247,0.000000
pr_001336880,0.057247,0.000000
pr_001200420,0.057247,0.000000
pr_001210623,0.057247,0.000000
pr_001322241,0.057247,0.000000
pr_001301870,0.057247,0.000000
pr_001223453,0.057247,0.000000
pr_001264494,0.057247,0.000000
pr_001182738,0.057247,0.000000
pr_001244314,0.057247,0.000000
pr_001384924,0.057247,0.000000
pr_001342819,0.057247,0.000000
pr_001553215,0.057247,0.000000
pr_001196636,0.057247,0.000000
pr_001288769,0.057247,0.000000
pr_001294784,0.057247,0.000000
pr_001171510,0.057247,0.000000
pr_001325971,0.057247,0.000000
pr_001361188,0.057247,0.000000
pr_001268679,0.057247,0.000000
pr_001252688,0.057247,0.000000
pr_001324773,0.057247,0.000000
pr_001188526,0.057247,0.000000
us_000606091,0.057247,0.000000
pr_001339699,0.057247,0.000000
pr_001345755,0.057247,0.000000
pr_001264496,0.057247,0.000000
pr_001260705,0.057247,0.000000
pr_001326428,0.057247,0.000000
pr_001343795,0.057247,0.000000
pr_001222560,0.057247,0.000000
pr_001350269,0.057247,0.000000
pr_001210759,0.057247,0.000000
pr_001377044,0.057247,0.000000
pr_001338369,0.057247,0.000000
pr_001266761,0.057247,0.000000
pr_001253096,0.057247,0.000000
pr_001408484,0.057247,0.000000
pr_001283252,0.057247,0.000000
pr_001384399,0.057247,0.000000
pr_001239884,0.057247,0.000000
pr_001350004,0.057247,0.000000
pr_001231612,0.057247,0.000000
pr_001362252,0.057247,0.000000
pr_001202338,0.057247,0.000000
pr_001309134,0.057247,0.000000
pr_001323311,0.057247,0.000000
pr_001275932,0.057247,0.000000
pr_001273400,0.057247,0.000000
pr_001279593,0.057247,0.000000
pr_001210096,0.057247,0.000000
pr_001357389,0.057247,0.000000
pr_001283384,0.057247,0.000000
pr_001187630,0.057247,0.000000
pr_001551301,0.057247,0.000000
pr_001294655,0.057247,0.000000
pr_000746852,0.057247,0.000000
pr_001181979,0.057247,0.000000
pr_001256253,0.057247,0.000000
pr_001378240,0.057247,0.000000
pr_001230415,0.057247,0.000000
pr_001208399,0.057247,0.000000
pr_001518678,0.057247,0.000000
pr_001207362,0.057247,0.000000
pr_001296612,0.057247,0.000000
pr_001367898,0.057247,0.000000
pr_001255718,0.057247,0.000000
pr_001261066,0.057247,0.000000
pr_001367632,0.057247,0.000000
pr_001284277,0.057247,0.000000
pr_001290034,0.057247,0.000000
pr_001283609,0.057247,0.000000
pr_001319515,0.057247,0.000000
pr_001342461,0.057247,0.000000
pr_001379135,0.057247,0.000000
pr_001281290,0.057247,0.000000
pr_001357120,0.057247,0.000000
pr_001233703,0.057247,0.000000
pr_001289658,0.057247,0.000000
pr_001177384,0.057247,0.000000
pr_001255054,0.057247,0.000000
pr_001492486,0.057247,0.000000
pr_001477813,0.057247,0.000000
pr_001187325,0.057247,0.000000
pr_001274732,0.057247,0.000000
pr_001175519,0.057247,0.000000
pr_001261198,0.057247,0.000000
pr_001280092,0.057247,0.000000
pr_001202347,0.057247,0.000000
pr_001190230,0.057247,0.000000
pr_001228844,0.057247,0.000000
pr_001351020,0.057247,0.000000
pr_001301998,0.057247,0.000000
pr_001188030,0.057247,0.000000
pr_001338676,0.057247,0.000000
pr_001223155,0.057247,0.000000
pr_001220526,0.057247,0.000000
pr_001330782,0.057247,0.000000
pr_001211643,0.057247,0.000000
pr_001303826,0.057247,0.000000
pr_001313112,0.057247,0.000000
pr_001374717,0.057247,0.000000
pr_001313110,0.057247,0.000000
pr_001321049,0.057247,0.000000
pr_001210881,0.057247,0.000000
pr_001195920,0.057247,0.000000
pr_001362434,0.057247,0.000000
pr_001217127,0.057247,0.000000
pr_001322238,0.057247,0.000000
pr_001368353,0.057247,0.000000
pr_001529591,0.057247,0.000000
pr_001263038,0.057247,0.000000
pr_001209891,0.057247,0.000000
pr_001179701,0.057247,0.000000
pr_001208125,0.057247,0.000000
pr_001359340,0.057247,0.000000
pr_001293817,0.057247,0.000000
pr_001193657,0.057247,0.000000
pr_001227511,0.057247,0.000000
pr_001351818,0.057247,0.000000
pr_001369685,0.057247,0.000000
pr_001468505,0.057247,0.000000
pr_001345323,0.057247,0.000000
pr_001256111,0.057247,0.000000
pr_001267831,0.057247,0.000000
pr_001453857,0.057247,0.000000
pr_001330347,0.057247,0.000000
pr_001246719,0.057247,0.000000
pr_001218891,0.057247,0.000000
pr_001351024,0.057247,0.000000
pr_001291725,0.057247,0.000000
pr_001334965,0.057247,0.000000
pr_001366398,0.057247,0.000000
pr_001172408,0.057247,0.000000
pr_001182379,0.057247,0.000000
pr_001232276,0.057247,0.000000
pr_001379740,0.057247,0.000000
pr_001215826,0.057247,0.000000
pr_001325703,0.057247,0.000000
pr_001221065,0.057247,0.000000
pr_001174938,0.057247,0.000000
pr_001244622,0.057247,0.000000
pr_001253395,0.057247,0.000000
pr_001177745,0.057247,0.000000
pr_001302624,0.057247,0.000000
pr_001177878,0.057247,0.000000
pr_001289348,0.057247,0.000000
pr_001311155,0.057247,0.000000
pr_001187093,0.057247,0.000000
pr_001259403,0.057247,0.000000
pr_001244090,0.057247,0.000000
pr_001246053,0.057247,0.000000
pr_001261419,0.057247,0.000000
pr_001385774,0.057247,0.000000
pr_001295115,0.057247,0.000000
pr_001262087,0.057247,0.000000
pr_001339082,0.057247,0.000000
pr_001214932,0.057247,0.000000
pr_001331369,0.057247,0.000000
pr_001286491,0.057247,0.000000
pr_001175169,0.057247,0.000000
pr_001375380,0.057247,0.000000
pr_001295990,0.057247,0.000000
pr_001209326,0.057247,0.000000
pr_001201807,0.057247,0.000000
pr_001351595,0.057247,0.000000
pr_001231739,0.057247,0.000000
pr_001370798,0.057247,0.000000
pr_001342959,0.057247,0.000000
pr_001241335,0.057247,0.000000
pr_001241202,0.057247,0.000000
pr_001304188,0.057247,0.000000
pr_001207196,0.057247,0.000000
pr_001220835,0.057247,0.000000
pr_001277989,0.057247,0.000000
pr_001372756,0.057247,0.000000
pr_001550982,0.057247,0.000000
pr_001369425,0.057247,0.000000
pr_001386401,0.057247,0.000000
pr_001444403,0.057247,0.000000
pr_001201581,0.057247,0.000000
pr_001379301,0.057247,0.000000
pr_001234234,0.057247,0.000000
pr_001299073,0.057247,0.000000
pr_001431050,0.057247,0.000000
pr_001170751,0.057247,0.000000
pr_001384574,0.057247,0.000000
pr_001330210,0.057247,0.000000
pr_001251529,0.057247,0.000000
pr_001266637,0.057247,0.000000
pr_001228666,0.057247,0.000000
pr_001286847,0.057247,0.000000
pr_001271800,0.057247,0.000000
pr_001220784,0.057247,0.000000
pr_001360348,0.057247,0.000000
pr_001239391,0.057247,0.000000
pr_001288580,0.057247,0.000000
pr_001277191,0.057247,0.000000
pr_001536723,0.057247,0.000000
pr_001287383,0.057247,0.000000
pr_001447474,0.057247,0.000000
pr_001189541,0.057247,0.000000
pr_001205630,0.057247,0.000000
pr_001373168,0.057247,0.000000
pr_001356229,0.057247,0.000000
pr_001217251,0.057247,0.000000
pr_001255226,0.057247,0.000000
pr_001268375,0.057247,0.000000
pr_001333897,0.057247,0.000000
pr_001278699,0.057247,0.000000
pr_001354136,0.057247,0.000000
pr_001244803,0.057247,0.000000
pr_001261548,0.057247,0.000000
pr_001348436,0.057247,0.000000
pr_001345275,0.057247,0.000000
pr_001196595,0.057247,0.000000
pr_001246103,0.057247,0.000000
pr_001317915,0.057247,0.000000
pr_001300050,0.057247,0.000000
pr_001229070,0.057247,0.000000
pr_001291109,0.057247,0.000000
pr_001277720,0.057247,0.000000
pr_001196158,0.057247,0.000000
pr_001184649,0.057247,0.000000
pr_001252199,0.057247,0.000000
pr_001203499,0.057247,0.000000
pr_001261983,0.057247,0.000000
pr_001299688,0.057247,0.000000
pr_001223508,0.057247,0.000000
pr_001294173,0.057247,0.000000
pr_001255793,0.057247,0.000000
pr_001265746,0.057247,0.000000
pr_001536988,0.057247,0.000000
pr_001201805,0.057247,0.000000
pr_001232587,0.057247,0.000000
pr_001218277,0.057247,0.000000
pr_001272825,0.057247,0.000000
pr_001317739,0.057247,0.000000
pr_001169313,0.057247,0.000000
pr_001329974,0.057247,0.000000
pr_001247561,0.057247,0.000000
pr_001238728,0.057247,0.000000
pr_001474828,0.057247,0.000000
pr_001441558,0.057247,0.000000
pr_001371070,0.057247,0.000000
pr_001234547,0.057247,0.000000
pr_001068576,0.057247,0.000000
pr_001260214,0.057247,0.000000
pr_001329840,0.057247,0.000000
pr_001249788,0.057247,0.000000
pr_001384887,0.057247,0.000000
pr_001230719,0.057247,0.000000
pr_001223282,0.057247,0.000000
pr_001525949,0.057247,0.000000
pr_001374058,0.057247,0.000000
pr_001360345,0.057247,0.000000
pr_001316409,0.057247,0.000000
pr_001220789,0.057247,0.000000
pr_001265085,0.057247,0.000000
pr_001377349,0.057247,0.000000
pr_001299427,0.057247,0.000000
pr_001234679,0.057247,0.000000
pr_001299730,0.057247,0.000000
pr_001519384,0.057247,0.000000
pr_001212665,0.057247,0.000000
pr_001371602,0.057247,0.000000
pr_001177872,0.057247,0.000000
pr_001313994,0.057247,0.000000
pr_001205589,0.057247,0.000000
pr_001313558,0.057247,0.000000
pr_001224350,0.057247,0.000000
pr_001224483,0.057247,0.000000
pr_001248323,0.057247,0.000000
pr_001209941,0.057247,0.000000
pr_001019125,0.057247,0.000000
pr_001367153,0.057247,0.000000
pr_001340119,0.057247,0.000000
pr_001336612,0.057247,0.000000
pr_001169443,0.057247,0.000000
pr_001379612,0.057247,0.000000
pr_001327443,0.057247,0.000000
pr_001235439,0.057247,0.000000
pr_001386977,0.057247,0.000000
pr_001250812,0.057247,0.000000
pr_001278875,0.057247,0.000000
pr_001304232,0.057247,0.000000
pr_001242539,0.057247,0.000000
pr_001276783,0.057247,0.000000
pr_001455338,0.057247,0.000000
pr_001334347,0.057247,0.000000
pr_001290154,0.057247,0.000000
pr_001375863,0.057247,0.000000
pr_001233183,0.057247,0.000000
pr_001319328,0.057247,0.000000
pr_001370174,0.057247,0.000000
pr_001366689,0.057247,0.000000
pr_001179467,0.057247,0.000000
pr_001273728,0.057247,0.000000
pr_001462116,0.057247,0.000000
pr_001343413,0.057247,0.000000
pr_001324278,0.057247,0.000000
pr_001209931,0.057247,0.000000
pr_001477476,0.057247,0.000000
pr_001556273,0.057247,0.000000
pr_001212483,0.057247,0.000000
pr_001385292,0.057247,0.000000
pr_001293579,0.057247,0.000000
pr_001183086,0.057247,0.000000
pr_001220353,0.057247,0.000000
pr_001341584,0.057247,0.000000
pr_001257394,0.057247,0.000000
pr_001208072,0.057247,0.000000
pr_001251340,0.057247,0.000000
pr_001368822,0.057247,0.000000
pr_001297802,0.057247,0.000000
pr_001357574,0.057247,0.000000
pr_001271636,0.057247,0.000000
pr_001222315,0.057247,0.000000
pr_001281968,0.057247,0.000000
pr_001183390,0.057247,0.000000
pr_001311311,0.057247,0.000000
pr_001211150,0.057247,0.000000
pr_001326540,0.057247,0.000000
pr_001199803,0.057247,0.000000
pr_001233180,0.057247,0.000000
pr_001251036,0.057247,0.000000
pr_001239503,0.057247,0.000000
pr_001375997,0.057247,0.000000
pr_001253564,0.057247,0.000000
pr_001373336,0.057247,0.000000
pr_001268248,0.057247,0.000000
pr_001365797,0.057247,0.000000
pr_001365664,0.057247,0.000000
pr_001293448,0.057247,0.000000
pr_001293315,0.057247,0.000000
pr_001248613,0.057247,0.000000
pr_001438463,0.057247,0.000000
pr_001213554,0.057247,0.000000
pr_001429357,0.057247,0.000000
pr_001184639,0.057247,0.000000
pr_001196778,0.057247,0.000000
pr_001275818,0.057247,0.000000
pr_001255966,0.057247,0.000000
pr_001299238,0.057247,0.000000
pr_001203174,0.057247,0.000000
pr_001363619,0.057247,0.000000
pr_001211025,0.057247,0.000000
pr_001279161,0.057247,0.000000
pr_001500273,0.057247,0.000000
pr_001210130,0.057247,0.000000
pr_001381772,0.057247,0.000000
pr_001180327,0.057247,0.000000
pr_001194116,0.057247,0.000000
pr_001213685,0.057247,0.000000
pr_001378183,0.057247,0.000000
pr_001185707,0.057247,0.000000
pr_001244691,0.057247,0.000000
pr_001336568,0.057247,0.000000
pr_001537446,0.057247,0.000000
pr_001367628,0.057247,0.000000
pr_001170251,0.057247,0.000000
pr_001285663,0.057247,0.000000
pr_001177246,0.057247,0.000000
pr_001228235,0.057247,0.000000
pr_001222622,0.057247,0.000000
pr_001197840,0.057247,0.000000
pr_001449998,0.057247,0.000000
pr_001345941,0.057247,0.000000
pr_001199932,0.057247,0.000000
pr_001187003,0.057247,0.000000
us_000502930,0.057247,0.000000
pr_001264371,0.057247,0.000000
pr_001230248,0.057247,0.000000
pr_001215207,0.057247,0.000000
pr_001199099,0.057247,0.000000
pr_001168924,0.057247,0.000000
pr_001373597,0.057247,0.000000
pr_001281707,0.057247,0.000000
pr_001183084,0.057247,0.000000
pr_001369056,0.057247,0.000000
pr_001228670,0.057247,0.000000
pr_001451461,0.057247,0.000000
pr_001475078,0.057247,0.000000
pr_001207224,0.057247,0.000000
pr_001235099,0.057247,0.000000
pr_001291705,0.057247,0.000000
pr_001186422,0.057247,0.000000
pr_001232296,0.057247,0.000000
pr_001338243,0.057247,0.000000
pr_001185224,0.057247,0.000000
pr_001528626,0.057247,0.000000
pr_001490690,0.057247,0.000000
pr_001216663,0.057247,0.000000
pr_001336698,0.057247,0.000000
pr_001254639,0.057247,0.000000
pr_001371249,0.057247,0.000000
pr_001354504,0.057247,0.000000
pr_001206024,0.057247,0.000000
pr_001225864,0.057247,0.000000
pr_001361046,0.057247,0.000000
pr_001168611,0.057247,0.000000
pr_001196951,0.057247,0.000000
pr_001216228,0.057247,0.000000
pr_001345633,0.057247,0.000000
pr_001328508,0.057247,0.000000
pr_001217998,0.057247,0.000000
pr_001262123,0.057247,0.000000
pr_001175152,0.057247,0.000000
pr_000750338,0.057247,0.000000
pr_001194117,0.057247,0.000000
pr_001302513,0.057247,0.000000
pr_001378499,0.057247,0.000000
pr_001272960,0.057247,0.000000
pr_001183132,0.057247,0.000000
pr_001173988,0.057247,0.000000
pr_001319943,0.057247,0.000000
pr_001329175,0.057247,0.000000
pr_001178926,0.057247,0.000000
pr_001282988,0.057247,0.000000
pr_001245635,0.057247,0.000000
pr_001287752,0.057247,0.000000
pr_001225426,0.057247,0.000000
pr_001225559,0.057247,0.000000
pr_001322232,0.057247,0.000000
pr_001232161,0.057247,0.000000
pr_001309808,0.057247,0.000000
pr_001304600,0.057247,0.000000
pr_001288206,0.057247,0.000000
pr_001275943,0.057247,0.000000
pr_001429179,0.057247,0.000000
pr_001346656,0.057247,0.000000
pr_001201565,0.057247,0.000000
pr_001196293,0.057247,0.000000
pr_001328286,0.057247,0.000000
pr_001324896,0.057247,0.000000
pr_001246962,0.057247,0.000000
pr_001343497,0.057247,0.000000
pr_001472882,0.057247,0.000000
pr_001234385,0.057247,0.000000
pr_001305099,0.057247,0.000000
pr_001193226,0.057247,0.000000
pr_001262120,0.057247,0.000000
pr_001279037,0.057247,0.000000
pr_001295841,0.057247,0.000000
pr_001179462,0.057247,0.000000
pr_001188513,0.057247,0.000000
pr_001486453,0.057247,0.000000
pr_001192464,0.057247,0.000000
pr_001454624,0.057247,0.000000
pr_001222441,0.057247,0.000000
pr_001315586,0.057247,0.000000
pr_001312957,0.057247,0.000000
pr_001253745,0.057247,0.000000
pr_001208918,0.057247,0.000000
pr_001241278,0.057247,0.000000
pr_001200102,0.057247,0.000000
pr_001439796,0.057247,0.000000
pr_001011052,0.057247,0.000000
pr_001310601,0.057247,0.000000
pr_001293009,0.057247,0.000000
pr_001175280,0.057247,0.000000
pr_001418568,0.057247,0.000000
pr_001552885,0.057247,0.000000
pr_001278806,0.057247,0.000000
pr_001201301,0.057247,0.000000
pr_001330207,0.057247,0.000000
pr_001293881,0.057247,0.000000
pr_001296866,0.057247,0.000000
pr_001177901,0.057247,0.000000
pr_001337222,0.057247,0.000000
pr_001276172,0.057247,0.000000
pr_001366119,0.057247,0.000000
pr_001321463,0.057247,0.000000
pr_001215465,0.057247,0.000000
pr_001221113,0.057247,0.000000
pr_001299058,0.057247,0.000000
pr_001189539,0.057247,0.000000
pr_001361040,0.057247,0.000000
pr_001179464,0.057247,0.000000
pr_001300246,0.057247,0.000000
pr_001215331,0.057247,0.000000
pr_001194558,0.057247,0.000000
pr_001296734,0.057247,0.000000
pr_001222310,0.057247,0.000000
pr_001208680,0.057247,0.000000
pr_001236820,0.057247,0.000000
pr_001348094,0.057247,0.000000
pr_001250883,0.057247,0.000000
pr_001372081,0.057247,0.000000
pr_001356190,0.057247,0.000000
pr_001211631,0.057247,0.000000
pr_001218315,0.057247,0.000000
pr_001311935,0.057247,0.000000
pr_001382188,0.057247,0.000000
pr_001278276,0.057247,0.000000
pr_001251511,0.057247,0.000000
pr_001232596,0.057247,0.000000
pr_001217550,0.057247,0.000000
pr_001188020,0.057247,0.000000
pr_001270130,0.057247,0.000000
pr_001308862,0.057247,0.000000
pr_001237848,0.057247,0.000000
pr_001212525,0.057247,0.000000
pr_001334294,0.057247,0.000000
pr_001253607,0.057247,0.000000
pr_001307530,0.057247,0.000000
pr_001313496,0.057247,0.000000
pr_001377466,0.057247,0.000000
pr_001442124,0.057247,0.000000
pr_001349954,0.057247,0.000000
pr_001271462,0.057247,0.000000
pr_001189178,0.057247,0.000000
pr_001509666,0.057247,0.000000
pr_001241016,0.057247,0.000000
pr_001229260,0.057247,0.000000
pr_001169896,0.057247,0.000000
pr_001387082,0.057247,0.000000
pr_001203532,0.057247,0.000000
pr_001354892,0.057247,0.000000
pr_001342833,0.057247,0.000000
pr_001187087,0.057247,0.000000
pr_001386675,0.057247,0.000000
pr_001213721,0.057247,0.000000
pr_001184896,0.057247,0.000000
pr_001291409,0.057247,0.000000
pr_001370781,0.057247,0.000000
pr_001371853,0.057247,0.000000
pr_001466561,0.057247,0.000000
pr_001376929,0.057247,0.000000
pr_001264118,0.057247,0.000000
pr_001261408,0.057247,0.000000
pr_001311142,0.057247,0.000000
pr_001379861,0.057247,0.000000
pr_001290772,0.057247,0.000000
pr_001180273,0.057247,0.000000
pr_001375900,0.057247,0.000000
pr_001297501,0.057247,0.000000
pr_001282721,0.057247,0.000000
pr_001530598,0.057247,0.000000
pr_001190909,0.057247,0.000000
pr_001330463,0.057247,0.000000
pr_001213197,0.057247,0.000000
pr_001270088,0.057247,0.000000
pr_001370521,0.057247,0.000000
pr_001350938,0.057247,0.000000
pr_001275209,0.057247,0.000000
pr_001213727,0.057247,0.000000
pr_001081303,0.057247,0.000000
pr_001338863,0.057247,0.000000
pr_001333092,0.057247,0.000000
pr_001167410,0.057247,0.000000
pr_001459525,0.057247,0.000000
pr_001258459,0.057247,0.000000
pr_001303833,0.057247,0.000000
pr_001300107,0.057247,0.000000
pr_001333756,0.057247,0.000000
pr_001311144,0.057247,0.000000
pr_001298832,0.057247,0.000000
pr_001248398,0.057247,0.000000
pr_001218441,0.057247,0.000000
pr_001275642,0.057247,0.000000
pr_001217682,0.057247,0.000000
pr_001198692,0.057247,0.000000
pr_001319151,0.057247,0.000000
pr_001253608,0.057247,0.000000
pr_001186415,0.057247,0.000000
pr_001345464,0.057247,0.000000
pr_001285705,0.057247,0.000000
pr_001139932,0.057247,0.000000
pr_001234113,0.057247,0.000000
pr_001322535,0.057247,0.000000
pr_001435489,0.057247,0.000000
pr_001541191,0.057247,0.000000
pr_001215286,0.057247,0.000000
pr_001320099,0.057247,0.000000
pr_001304199,0.057247,0.000000
pr_001378224,0.057247,0.000000
pr_001366919,0.057247,0.000000
pr_001332992,0.057247,0.000000
pr_001267187,0.057247,0.000000
pr_001247687,0.057247,0.000000
pr_001541369,0.057247,0.000000
pr_001234601,0.057247,0.000000
pr_001465491,0.057247,0.000000
pr_001299679,0.057247,0.000000
pr_001333315,0.057247,0.000000
pr_001272481,0.057247,0.000000
pr_001347550,0.057247,0.000000
pr_001289489,0.057247,0.000000
pr_001432683,0.057247,0.000000
pr_001172484,0.057247,0.000000
pr_001350755,0.057247,0.000000
pr_001297453,0.057247,0.000000
pr_001251955,0.057247,0.000000
pr_001259174,0.057247,0.000000
pr_001330818,0.057247,0.000000
pr_001284631,0.057247,0.000000
pr_001225120,0.057247,0.000000
pr_001321825,0.057247,0.000000
pr_001359040,0.057247,0.000000
pr_001359704,0.057247,0.000000
pr_001238735,0.057247,0.000000
pr_001253122,0.057247,0.000000
pr_001319027,0.057247,0.000000
pr_001212214,0.057247,0.000000
pr_001320627,0.057247,0.000000
pr_001190687,0.057247,0.000000
pr_001315942,0.057247,0.000000
pr_001299677,0.057247,0.000000
pr_001213411,0.057247,0.000000
pr_001451386,0.057247,0.000000
pr_001531176,0.057247,0.000000
pr_001370524,0.057247,0.000000
pr_001309620,0.057247,0.000000
pr_001228107,0.057247,0.000000
pr_001340562,0.057247,0.000000
pr_001171817,0.057247,0.000000
pr_001343726,0.057247,0.000000
pr_001279644,0.057247,0.000000
pr_001308073,0.057247,0.000000
pr_001276401,0.057247,0.000000
pr_001175773,0.057247,0.000000
pr_001201262,0.057247,0.000000
pr_001231574,0.057247,0.000000
pr_001177421,0.057247,0.000000
pr_001367801,0.057247,0.000000
pr_001208994,0.057247,0.000000
pr_001331222,0.057247,0.000000
pr_001201396,0.057247,0.000000
pr_001345592,0.057247,0.000000
pr_001189354,0.057247,0.000000
pr_001195450,0.057247,0.000000
pr_001221429,0.057247,0.000000
pr_001241503,0.057247,0.000000
pr_001266162,0.057247,0.000000
pr_001188591,0.057247,0.000000
pr_001327432,0.057247,0.000000
pr_001208862,0.057247,0.000000
pr_001227218,0.057247,0.000000
pr_001290514,0.057247,0.000000
pr_001219330,0.057247,0.000000
pr_001251827,0.057247,0.000000
pr_001527256,0.057247,0.000000
pr_001246485,0.057247,0.000000
pr_001363624,0.057247,0.000000
pr_001221733,0.057247,0.000000
pr_001373285,0.057247,0.000000
pr_001533269,0.057247,0.000000
pr_001203352,0.057247,0.000000
pr_001306339,0.057247,0.000000
pr_001234995,0.057247,0.000000
pr_001225125,0.057247,0.000000
pr_001378973,0.057247,0.000000
pr_001185659,0.057247,0.000000
