Product ID : 7875 # of JPs covered : 1 : 426 : Tax Prep-Foreign Individual, 
us_000558111,0.348368,1.379116
pr_001237932,0.348368,1.379221
pr_001249765,0.348368,1.379221
pr_001322314,0.348368,1.379273
pr_001350330,0.348368,1.379322
pr_001176124,0.348368,1.379437
us_000507763,0.348368,1.379566
us_000574404,0.348368,1.379600
us_000561356,0.348368,1.379613
pr_001350442,0.348368,1.379819
us_000508519,0.348368,1.379899
us_000513789,0.348368,1.380123
pr_001352403,0.348368,1.380231
pr_001257474,0.348368,1.380561
us_000531027,0.348368,1.380741
us_000511201,0.348368,1.380963
pr_001308326,0.348368,1.381000
us_000546217,0.348368,1.381063
pr_001554883,0.348368,1.381148
us_000572348,0.348368,1.381253
pr_001364882,0.348368,1.381331
pr_001347262,0.348368,1.381570
pr_001203775,0.348368,1.381628
us_000507791,0.348368,1.381773
us_000616018,0.348368,1.381885
us_000513484,0.348368,1.381942
pr_001273848,0.348368,1.381946
us_000510534,0.348368,1.382101
pr_001199942,0.348368,1.382118
pr_001273414,0.348368,1.382176
pr_001356980,0.348368,1.382207
pr_001311823,0.348368,1.382207
pr_001237250,0.348368,1.382207
pr_001204143,0.348368,1.382207
pr_001558180,0.348368,1.382244
us_000618009,0.348368,1.382253
pr_001323694,0.348368,1.382288
pr_001280691,0.348368,1.382529
pr_001360540,0.348368,1.382529
pr_001195264,0.348368,1.382567
pr_001204597,0.348368,1.382567
pr_001310024,0.348368,1.382666
pr_001317471,0.348368,1.382674
us_000557479,0.348368,1.382728
us_000579689,0.348368,1.382820
pr_001323476,0.348368,1.382837
pr_001342456,0.348368,1.382860
pr_001201019,0.348368,1.382882
pr_001205911,0.348368,1.382935
pr_001198915,0.348368,1.383012
pr_001275437,0.348368,1.383070
us_000595492,0.348368,1.383608
pr_001501363,0.348368,1.383688
us_000533227,0.348368,1.383706
pr_001335224,0.348368,1.383870
us_000565110,0.348368,1.384017
pr_001338827,0.348368,1.384094
pr_001249865,0.348368,1.384134
pr_001505394,0.348368,1.384136
us_000511512,0.348368,1.384545
pr_001556869,0.348368,1.384567
us_000537052,0.348368,1.385093
pr_001421220,0.348368,1.385142
pr_001204081,0.348368,1.385168
us_000523763,0.348368,1.385244
us_000513966,0.348368,1.385375
us_000511368,0.348368,1.385502
pr_001320434,0.348368,1.385598
pr_001441145,0.348368,1.385699
us_000506773,0.348368,1.386080
pr_001348147,0.348368,1.386199
us_000539453,0.348368,1.386237
pr_001207319,0.348368,1.386270
us_000613171,0.348368,1.386369
pr_001269952,0.348368,1.386389
pr_001206724,0.348368,1.386474
pr_001339790,0.348368,1.386492
pr_001274536,0.348368,1.386612
us_000553307,0.348368,1.386623
pr_001361061,0.348368,1.386816
us_000554546,0.348368,1.386948
us_000560456,0.348368,1.387214
pr_001425560,0.348368,1.387218
pr_001255584,0.348368,1.387808
pr_001287821,0.348368,1.387848
pr_001427244,0.348368,1.388186
pr_001343834,0.348368,1.388306
pr_001451178,0.348368,1.388416
us_000513481,0.348368,1.388463
us_000519451,0.348368,1.388677
pr_001237809,0.348368,1.388865
pr_001205437,0.348368,1.389020
us_000510193,0.348368,1.389319
pr_001351716,0.348368,1.389489
pr_001243772,0.348368,1.389818
us_000565730,0.348368,1.389935
us_000512634,0.348368,1.390172
pr_001363994,0.348368,1.390211
pr_001254200,0.348368,1.390394
us_000534791,0.348368,1.390468
us_000525950,0.348368,1.390580
us_000556340,0.348368,1.390590
pr_001288479,0.348368,1.390607
us_000513501,0.348368,1.390761
pr_001206259,0.348368,1.390901
us_000582278,0.348368,1.390919
pr_001287689,0.348368,1.391012
us_000512346,0.348368,1.391089
pr_001208396,0.348368,1.391115
pr_001319128,0.348368,1.391245
pr_001336891,0.348368,1.391250
us_000533454,0.348368,1.391412
us_000589037,0.348368,1.391457
us_000563670,0.348368,1.391479
pr_001275462,0.348368,1.391487
us_000512819,0.348368,1.391491
us_000511866,0.348368,1.391544
us_000506726,0.348368,1.391683
pr_001270248,0.348368,1.391824
pr_001274666,0.348368,1.391934
us_000527447,0.348368,1.392603
pr_001205789,0.348368,1.392882
pr_001249663,0.348368,1.392910
pr_001208661,0.348368,1.393023
pr_001278136,0.348368,1.393151
pr_001421977,0.348368,1.393465
pr_001430352,0.348368,1.393512
pr_001336168,0.348368,1.393657
us_000534449,0.348368,1.394007
us_000549082,0.348368,1.394188
us_000508465,0.348368,1.394483
pr_001237186,0.348368,1.394498
pr_001337047,0.348368,1.394535
pr_001278857,0.348368,1.394627
pr_001209386,0.348368,1.394809
pr_001267209,0.348368,1.394884
us_000557658,0.348368,1.395169
us_000508678,0.348368,1.395180
us_000536776,0.348368,1.395213
pr_001322328,0.348368,1.395350
pr_001431552,0.348368,1.395414
us_000513665,0.348368,1.395746
pr_001322821,0.348368,1.395755
us_000600832,0.348368,1.395793
pr_001309634,0.348368,1.396330
us_000507971,0.348368,1.396462
us_000531607,0.348368,1.396477
us_000506645,0.348368,1.396523
us_000527767,0.348368,1.396582
pr_001317837,0.348368,1.396744
pr_001544251,0.348368,1.396925
us_000591914,0.348368,1.397021
pr_001359279,0.348368,1.397116
pr_001308887,0.348368,1.397197
us_000617856,0.348368,1.397210
us_000558960,0.348368,1.397240
pr_001200296,0.348368,1.397377
pr_001356330,0.348368,1.397729
pr_001466746,0.348368,1.397735
pr_001237987,0.348368,1.397757
us_000556719,0.348368,1.397948
us_000565806,0.348368,1.398987
pr_001180250,0.348368,1.399038
us_000529707,0.348368,1.399100
pr_001340823,0.348368,1.399576
us_000564415,0.348368,1.399717
us_000510819,0.348368,1.399727
pr_001324367,0.348368,1.400089
us_000595853,0.348368,1.400193
pr_001352271,0.348368,1.400263
pr_001211465,0.348368,1.400613
us_000527581,0.348368,1.400664
us_000509816,0.348368,1.400714
us_000617430,0.348368,1.400741
pr_001274374,0.348368,1.400926
us_000516791,0.348368,1.400939
us_000531803,0.348368,1.400960
us_000523883,0.348368,1.401006
pr_001348106,0.348368,1.401311
us_000586198,0.348368,1.401349
us_000584707,0.348368,1.401388
us_000514262,0.348368,1.401523
us_000619277,0.348368,1.401664
pr_001271070,0.348368,1.401683
pr_001335608,0.348368,1.401914
pr_001360060,0.348368,1.402210
us_000554573,0.348368,1.402385
us_000614221,0.348368,1.402405
us_000532702,0.348368,1.402597
us_000587613,0.348368,1.402933
pr_001249300,0.348368,1.403256
us_000513101,0.348368,1.403448
pr_001190881,0.348368,1.403566
pr_001350072,0.348368,1.403636
us_000532128,0.348368,1.403660
pr_001202089,0.348368,1.403761
pr_001350746,0.348368,1.403885
us_000612778,0.348368,1.404157
pr_001288768,0.348368,1.404518
pr_001257936,0.348368,1.404668
pr_001320310,0.348368,1.404776
us_000552642,0.348368,1.404971
pr_001434316,0.348368,1.405217
pr_001345557,0.348368,1.405311
us_000519281,0.348368,1.405332
pr_001511517,0.348368,1.405669
us_000508998,0.348368,1.405709
us_000531257,0.348368,1.405764
pr_001212003,0.348368,1.405781
us_000515674,0.348368,1.405786
pr_001264713,0.348368,1.405843
pr_001363997,0.348368,1.406032
pr_001332709,0.348368,1.406129
us_000585821,0.348368,1.406255
pr_001256439,0.348368,1.406974
us_000573946,0.348368,1.407023
pr_001331635,0.348368,1.407049
us_000583703,0.348368,1.407078
us_000615554,0.348368,1.407222
us_000512154,0.348368,1.407431
us_000565643,0.348368,1.407538
pr_001257991,0.348368,1.407953
us_000564972,0.348368,1.407979
us_000517080,0.348368,1.408055
pr_001206621,0.348368,1.408243
us_000528654,0.348368,1.408493
us_000516377,0.348368,1.408599
us_000612806,0.348368,1.408701
us_000558001,0.348368,1.408713
us_000514012,0.348368,1.408770
us_000596864,0.348368,1.408881
us_000557697,0.348368,1.408939
pr_001341730,0.348368,1.408968
us_000587845,0.348368,1.409033
us_000511809,0.348368,1.409123
pr_001285722,0.348368,1.409237
us_000520461,0.348368,1.409348
pr_001211337,0.348368,1.409670
pr_001168874,0.348368,1.409748
pr_001217130,0.348368,1.409748
pr_001273948,0.348368,1.409811
us_000565469,0.348368,1.409840
us_000513530,0.348368,1.409985
pr_001211722,0.348368,1.410308
pr_001237496,0.348368,1.410440
pr_001269505,0.348368,1.410562
us_000506470,0.348368,1.410635
us_000554562,0.348368,1.410770
us_000562821,0.348368,1.411030
pr_001485750,0.348368,1.411060
us_000561825,0.348368,1.411379
pr_001362723,0.348368,1.411553
us_000547187,0.348368,1.411598
pr_001335335,0.348368,1.411599
pr_001518422,0.348368,1.411750
us_000571240,0.348368,1.411830
pr_001431333,0.348368,1.411843
us_000612106,0.348368,1.412307
us_000559149,0.348368,1.412368
us_000540202,0.348368,1.412445
us_000534999,0.348368,1.412517
pr_001501407,0.348368,1.412551
us_000600148,0.348368,1.412759
pr_001273280,0.348368,1.412791
us_000596883,0.348368,1.412876
us_000615827,0.348368,1.413101
pr_001275165,0.348368,1.413138
pr_001210590,0.348368,1.413138
us_000601535,0.348368,1.413182
us_000549732,0.348368,1.413203
pr_001335537,0.348368,1.413479
pr_001341794,0.348368,1.413752
pr_001271274,0.348368,1.413793
us_000509342,0.348368,1.413982
pr_001212336,0.348368,1.414207
pr_001534004,0.348368,1.414334
pr_001502528,0.348368,1.414350
pr_001340904,0.348368,1.414362
us_000510978,0.348368,1.414692
pr_001264871,0.348368,1.414782
pr_001307440,0.348368,1.414914
pr_001268041,0.348368,1.414972
pr_001269298,0.348368,1.415069
pr_001485979,0.348368,1.415118
us_000519602,0.348368,1.415256
us_000531298,0.348368,1.415326
us_000589776,0.348368,1.415411
us_000528858,0.348368,1.415443
pr_001495950,0.348368,1.415464
us_000561336,0.348368,1.415489
us_000610952,0.348368,1.415536
us_000538210,0.348368,1.415579
us_000526069,0.348368,1.415704
us_000564142,0.348368,1.415854
pr_001259393,0.348368,1.415860
pr_001259083,0.348368,1.416024
us_000534277,0.348368,1.416249
pr_001344433,0.348368,1.416663
pr_001335731,0.348368,1.416663
pr_001359364,0.348368,1.416663
pr_001275405,0.348368,1.416663
us_000537542,0.348368,1.416669
pr_001256325,0.348368,1.416682
pr_001354877,0.348368,1.416757
pr_001318103,0.348368,1.416996
pr_001238972,0.348368,1.417066
us_000554555,0.348368,1.417428
pr_001200127,0.348368,1.417588
pr_001249848,0.348368,1.417603
pr_001264285,0.348368,1.417652
us_000506757,0.348368,1.417767
pr_001506336,0.348368,1.417770
pr_001348377,0.348368,1.417851
us_000594788,0.348368,1.418335
us_000582407,0.348368,1.418423
pr_001359002,0.348368,1.418765
us_000514517,0.348368,1.418927
us_000513510,0.348368,1.419157
us_000612658,0.348368,1.419449
pr_001465140,0.348368,1.419845
pr_001267075,0.348368,1.420007
us_000562827,0.348368,1.420732
us_000593833,0.348368,1.420930
pr_001249847,0.348368,1.420963
pr_001339200,0.348368,1.421022
us_000523076,0.348368,1.421568
us_000513408,0.348368,1.421703
pr_001208288,0.348368,1.422198
pr_001209285,0.348368,1.422265
us_000546335,0.348368,1.422501
us_000506880,0.348368,1.422611
us_000610412,0.348368,1.422834
pr_001203732,0.348368,1.423155
us_000532669,0.348368,1.423205
pr_001206148,0.348368,1.423591
pr_001350682,0.348368,1.423731
us_000590141,0.348368,1.424216
us_000526293,0.348368,1.424466
us_000565458,0.348368,1.424731
pr_001336107,0.348368,1.424898
pr_001281076,0.348368,1.424950
pr_001271536,0.348368,1.425004
us_000617882,0.348368,1.425072
pr_001333801,0.348368,1.425647
us_000569309,0.348368,1.425677
us_000548661,0.348368,1.426101
us_000594011,0.348368,1.426280
us_000616606,0.348368,1.426515
pr_001199429,0.348368,1.426522
us_000529356,0.348368,1.427185
us_000542805,0.348368,1.427862
pr_001420088,0.348368,1.428243
pr_001340912,0.348368,1.428289
us_000507128,0.348368,1.428384
us_000600001,0.348368,1.428476
us_000510012,0.348368,1.428746
pr_001427465,0.348368,1.429002
pr_001284447,0.348368,1.429366
us_000527184,0.348368,1.429432
pr_001360768,0.348368,1.429443
us_000529713,0.348368,1.429492
us_000513839,0.348368,1.430096
us_000570694,0.348368,1.430113
us_000545609,0.348368,1.430314
us_000515513,0.348368,1.430591
pr_001205743,0.348368,1.430655
pr_001419707,0.348368,1.431197
pr_001317681,0.348368,1.431410
us_000509953,0.348368,1.431852
us_000608060,0.348368,1.431872
pr_001209461,0.348368,1.431995
pr_001498508,0.348368,1.432017
pr_001147861,0.348368,1.432256
pr_001307516,0.348368,1.432491
pr_001256080,0.348368,1.432594
pr_001200337,0.348368,1.433683
pr_001255027,0.348368,1.433912
pr_001200264,0.348368,1.433912
pr_001264759,0.348368,1.433912
pr_001354353,0.348368,1.434040
us_000554576,0.348368,1.434064
us_000513346,0.348368,1.434461
pr_001272999,0.348368,1.434906
pr_001199204,0.348368,1.435011
pr_001339989,0.348368,1.435190
pr_001199335,0.348368,1.435479
us_000618696,0.348368,1.435728
pr_001351493,0.348368,1.435953
us_000561047,0.348368,1.436766
us_000539278,0.348368,1.436989
us_000563427,0.348368,1.437451
pr_001283896,0.348368,1.437842
us_000513658,0.348368,1.437858
pr_001435135,0.348368,1.437961
us_000542225,0.348368,1.437997
pr_001547799,0.348368,1.438132
us_000557232,0.348368,1.438168
pr_001206605,0.348368,1.438310
us_000507740,0.348368,1.438489
pr_001351728,0.348368,1.438669
pr_001323306,0.348368,1.438920
pr_001273928,0.348368,1.438964
pr_001498173,0.348368,1.439166
pr_001270161,0.348368,1.439197
pr_001503871,0.348368,1.439327
us_000518501,0.348368,1.439480
pr_001181831,0.348368,1.439623
pr_001199140,0.348368,1.440388
us_000532987,0.348368,1.440670
pr_001343897,0.348368,1.440878
pr_001204897,0.348368,1.440904
us_000523870,0.348368,1.440946
us_000593132,0.348368,1.441192
us_000528372,0.348368,1.441252
pr_001324172,0.348368,1.441521
pr_001514246,0.348368,1.442072
us_000612820,0.348368,1.442355
us_000558255,0.348368,1.442412
us_000555829,0.348368,1.442486
us_000508016,0.348368,1.442511
pr_001307041,0.348368,1.442665
us_000513637,0.348368,1.442757
pr_000752607,0.348368,1.443151
us_000507885,0.348368,1.443272
us_000525915,0.348368,1.443419
pr_001208915,0.348368,1.443435
us_000508335,0.348368,1.443543
pr_001208510,0.348368,1.444070
us_000586095,0.348368,1.444082
pr_001268182,0.348368,1.444229
us_000608837,0.348368,1.444329
us_000515234,0.348368,1.444427
us_000506762,0.348368,1.444464
pr_001449849,0.348368,1.444653
pr_001272435,0.348368,1.444712
pr_001342554,0.348368,1.444720
us_000584682,0.348368,1.444881
pr_001337457,0.348368,1.445384
pr_001238524,0.348368,1.446030
pr_001340722,0.348368,1.446127
us_000531842,0.348368,1.446200
us_000588526,0.348368,1.446226
pr_001307984,0.348368,1.446270
us_000561856,0.348368,1.446421
us_000508439,0.348368,1.446694
us_000512111,0.348368,1.446766
pr_001422968,0.348368,1.447303
pr_001311234,0.348368,1.447433
pr_001320775,0.348368,1.447672
pr_001530670,0.348368,1.447828
us_000512801,0.348368,1.448020
us_000520550,0.348368,1.448176
us_000532028,0.348368,1.448546
pr_001332331,0.348368,1.449139
us_000511869,0.348368,1.449254
us_000514598,0.348368,1.449556
pr_001266960,0.348368,1.449793
us_000511412,0.348368,1.450075
us_000526588,0.348368,1.450202
pr_001320714,0.348368,1.450291
pr_001210320,0.348368,1.450904
pr_001267199,0.348368,1.451267
pr_001273751,0.348368,1.451309
us_000548668,0.348368,1.451368
us_000528669,0.348368,1.451465
pr_001210900,0.348368,1.451493
us_000510526,0.348368,1.451735
pr_001550366,0.348368,1.451923
pr_001193554,0.348368,1.452001
us_000523464,0.348368,1.452290
us_000554321,0.348368,1.452302
pr_001199928,0.348368,1.452320
us_000555208,0.348368,1.452383
us_000552208,0.348368,1.453004
pr_001274491,0.348368,1.453119
pr_001280869,0.348368,1.453268
pr_001282091,0.348368,1.453324
pr_001210149,0.348368,1.453575
pr_001528082,0.348368,1.453665
us_000554015,0.348368,1.453967
pr_001206958,0.348368,1.454148
pr_001200243,0.348368,1.454223
pr_001335526,0.348368,1.454529
pr_001258782,0.348368,1.454779
us_000555626,0.348368,1.454844
pr_001350155,0.348368,1.455105
pr_001282486,0.348368,1.455107
pr_001322831,0.348368,1.455621
us_000615721,0.348368,1.456359
pr_001530550,0.348368,1.456542
pr_001280626,0.348368,1.456807
pr_001311101,0.348368,1.457424
us_000509160,0.348368,1.457471
pr_001322020,0.348368,1.457492
pr_001338482,0.348368,1.457877
pr_001255847,0.348368,1.458909
us_000600496,0.348368,1.458962
pr_001356558,0.348368,1.459306
us_000506297,0.348368,1.459690
us_000531899,0.348368,1.459783
pr_001203541,0.348368,1.461027
pr_001257244,0.348368,1.461382
us_000512771,0.348368,1.461450
pr_001206257,0.348368,1.461653
us_000568831,0.348368,1.461753
pr_001277734,0.348368,1.461811
us_000509938,0.348368,1.462159
pr_001286814,0.348368,1.462446
pr_001238726,0.348368,1.463128
us_000511224,0.348368,1.463225
us_000557181,0.348368,1.463340
us_000531385,0.348368,1.463542
us_000561354,0.348368,1.463636
pr_001320406,0.348368,1.463777
pr_001255238,0.348368,1.463899
pr_001273548,0.348368,1.465198
pr_001269346,0.348368,1.465290
pr_001200947,0.348368,1.465489
pr_001239108,0.348368,1.465499
pr_001199082,0.348368,1.465618
pr_001546382,0.348368,1.465692
us_000571197,0.348368,1.465779
us_000461129,0.348368,1.466377
us_000505994,0.348368,1.466396
pr_001210817,0.348368,1.466478
us_000610652,0.348368,1.466618
us_000591823,0.348368,1.466715
us_000511801,0.348368,1.467104
us_000593167,0.348368,1.467979
pr_001418398,0.348368,1.468211
us_000520412,0.348368,1.468333
us_000533573,0.348368,1.468789
us_000514259,0.348368,1.469589
us_000603811,0.348368,1.469659
us_000507903,0.348368,1.469660
us_000545737,0.348368,1.469670
pr_001323235,0.348368,1.470264
pr_001307694,0.348368,1.470445
pr_001354675,0.348368,1.470989
pr_001199426,0.348368,1.471035
pr_001280661,0.348368,1.471044
pr_001204837,0.348368,1.471072
pr_001426421,0.348368,1.471229
pr_001258592,0.348368,1.471402
pr_001260410,0.348368,1.471476
pr_001448619,0.348368,1.471855
pr_001255655,0.348368,1.472662
pr_001265263,0.348368,1.473381
us_000510908,0.348368,1.473767
us_000552723,0.348368,1.474147
us_000563307,0.348368,1.474471
us_000514571,0.348368,1.475111
us_000513869,0.348368,1.475511
us_000531800,0.348368,1.475686
us_000528200,0.348368,1.476015
pr_001358302,0.348368,1.476081
pr_001237742,0.348368,1.476081
pr_001339469,0.348368,1.476247
us_000519734,0.348368,1.476379
pr_001358666,0.348368,1.477375
pr_001321783,0.348368,1.477413
us_000509024,0.348368,1.477719
pr_001317632,0.348368,1.477850
pr_001360746,0.348368,1.478012
pr_001284757,0.348368,1.478472
pr_001207229,0.348368,1.478647
us_000536955,0.348368,1.478947
us_000519115,0.348368,1.479239
us_000537533,0.348368,1.479387
pr_001361033,0.348368,1.479396
pr_001364377,0.348368,1.479999
pr_001502567,0.348368,1.480703
us_000524441,0.348368,1.480711
pr_001359683,0.348368,1.480929
pr_001210129,0.348368,1.481027
pr_001425784,0.348368,1.481222
pr_001339700,0.348368,1.481373
pr_001441582,0.348368,1.481420
pr_001238115,0.348368,1.481576
us_000612926,0.348368,1.481676
pr_001281788,0.348368,1.482103
pr_001346745,0.348368,1.482118
pr_001358490,0.348368,1.482303
us_000598327,0.348368,1.482473
us_000553296,0.348368,1.482828
pr_001539559,0.348368,1.483512
pr_001207342,0.348368,1.483657
us_000514422,0.348368,1.484842
us_000539029,0.348368,1.484957
pr_001201730,0.348368,1.485083
pr_001334063,0.348368,1.485122
pr_001506689,0.348368,1.485361
us_000514161,0.348368,1.486030
pr_001532785,0.348368,1.486156
us_000513795,0.348368,1.486747
pr_001202063,0.348368,1.486807
us_000571289,0.348368,1.486834
pr_001271265,0.348368,1.486908
pr_001443662,0.348368,1.487152
pr_001359058,0.348368,1.487211
us_000507731,0.348368,1.487460
pr_001236982,0.348368,1.487811
us_000539060,0.348368,1.488531
pr_001200199,0.348368,1.488566
pr_001200958,0.348368,1.488859
us_000562889,0.348368,1.489081
us_000514605,0.348368,1.490105
pr_000751603,0.348368,1.490463
pr_001204820,0.348368,1.490531
pr_001265266,0.348368,1.490750
us_000540289,0.348368,1.491005
pr_001555144,0.348368,1.491365
us_000505806,0.348368,1.491513
pr_001418567,0.348368,1.491827
pr_001204389,0.348368,1.491899
us_000607577,0.348368,1.492085
pr_001260263,0.348368,1.492452
us_000552783,0.348368,1.492693
pr_001350610,0.348368,1.493586
pr_001423438,0.348368,1.493718
us_000563331,0.348368,1.494385
pr_001192844,0.348368,1.494459
pr_001247384,0.348368,1.495130
us_000565704,0.348368,1.495290
pr_001338064,0.348368,1.495704
us_000512138,0.348368,1.496219
us_000536833,0.348368,1.496289
pr_001211459,0.348368,1.496981
pr_001355253,0.348368,1.497059
pr_001363659,0.348368,1.497628
us_000507817,0.348368,1.497869
us_000573455,0.348368,1.497902
pr_001424678,0.348368,1.498120
us_000511525,0.348368,1.498248
pr_001249142,0.348368,1.498376
pr_001332045,0.348368,1.498476
pr_001256380,0.348368,1.499520
pr_001354371,0.348368,1.499651
us_000616301,0.348368,1.499808
pr_001487243,0.348368,1.500215
us_000554636,0.348368,1.501262
us_000506341,0.348368,1.501538
us_000513507,0.348368,1.501967
us_000533345,0.348368,1.502258
us_000591574,0.348368,1.502580
us_000508193,0.348368,1.502642
pr_001205422,0.348368,1.502643
pr_001174234,0.348368,1.502789
pr_001177190,0.348368,1.503253
pr_001347057,0.348368,1.503687
pr_001473295,0.348368,1.503924
pr_001477057,0.348368,1.503942
pr_001335741,0.348368,1.505537
us_000600988,0.348368,1.505715
pr_001350410,0.348368,1.505736
pr_001237938,0.348368,1.506112
us_000587491,0.348368,1.506168
us_000507724,0.348368,1.506264
pr_001285178,0.348368,1.506290
pr_001201656,0.348368,1.506438
pr_001200374,0.348368,1.506539
pr_001322316,0.348368,1.506590
pr_001553335,0.348368,1.507203
pr_001207197,0.348368,1.507274
us_000548459,0.348368,1.507453
pr_001540160,0.348368,1.507481
pr_001354326,0.348368,1.508993
pr_001258646,0.348368,1.509070
pr_001267995,0.348368,1.509140
pr_001442136,0.348368,1.509541
us_000556817,0.348368,1.510083
pr_001448761,0.348368,1.511137
us_000546816,0.348368,1.511412
us_000573710,0.348368,1.511886
pr_001341302,0.348368,1.512606
pr_001424575,0.348368,1.513079
pr_001211083,0.348368,1.513565
pr_001317297,0.348368,1.513565
pr_001284999,0.348368,1.513786
pr_001418197,0.348368,1.513827
us_000547015,0.348368,1.513960
pr_001239059,0.348368,1.514221
us_000579667,0.348368,1.516109
us_000618118,0.348368,1.516829
us_000525438,0.348368,1.518452
pr_001358462,0.348368,1.518666
pr_001483840,0.348368,1.520497
us_000509022,0.348368,1.521036
pr_001351943,0.348368,1.521688
pr_001501604,0.348368,1.521784
pr_001354883,0.348368,1.522379
us_000520427,0.348368,1.522411
us_000612306,0.348368,1.523190
pr_001356978,0.348368,1.523287
us_000585619,0.348368,1.523373
us_000511105,0.348368,1.523438
pr_001343900,0.348368,1.526312
us_000531262,0.348368,1.527866
us_000576581,0.348368,1.528304
pr_001201012,0.348368,1.529389
pr_001264824,0.348368,1.530404
us_000612666,0.348368,1.530609
us_000589651,0.348368,1.532119
us_000561721,0.348368,1.533557
us_000601301,0.348368,1.533570
pr_001443749,0.348368,1.533766
pr_001206111,0.348368,1.533983
us_000556018,0.348368,1.534424
us_000519611,0.348368,1.534529
pr_001319741,0.348368,1.535033
us_000608871,0.348368,1.538858
us_000579125,0.348368,1.539225
pr_001209803,0.348368,1.541173
us_000563948,0.348368,1.541373
us_000615650,0.348368,1.542336
pr_001441766,0.348368,1.543703
us_000618530,0.348368,1.546647
pr_001207394,0.348368,1.547849
us_000528188,0.348368,1.550078
pr_001187673,0.348368,1.551200
pr_001335008,0.348368,1.552080
us_000539485,0.348368,1.553420
pr_001358653,0.348368,1.553651
us_000509127,0.348368,1.555151
us_000579895,0.348368,1.555199
pr_001209936,0.348368,1.555525
us_000508544,0.348368,1.555577
pr_001206787,0.348368,1.556003
pr_001331961,0.348368,1.556869
us_000603490,0.348368,1.559877
us_000574697,0.348368,1.560639
pr_001204699,0.348368,1.560874
us_000622616,0.348368,1.561398
pr_001206358,0.348368,1.561424
us_000569383,0.348368,1.562570
us_000514510,0.348368,1.564057
pr_001237941,0.348368,1.565610
pr_001256858,0.348368,1.566750
us_000506296,0.348368,1.567471
pr_001238840,0.348368,1.567913
us_000206190,0.348368,1.568178
us_000516189,0.348368,1.569214
pr_001320552,0.348368,1.570708
pr_001419561,0.348368,1.571245
pr_001344827,0.348368,1.574405
pr_001201240,0.348368,1.576332
pr_001336810,0.348368,1.579176
us_000521471,0.348368,1.581003
us_000617175,0.348368,1.582063
pr_001174953,0.348368,1.582348
us_000528297,0.348368,1.584782
pr_001335518,0.348368,1.586786
pr_001259656,0.348368,1.588811
pr_001354669,0.348368,1.589788
pr_001439293,0.348368,1.590094
pr_001336990,0.348368,1.590550
pr_001274409,0.348368,1.591656
pr_001484499,0.348368,1.592507
pr_001331650,0.348368,1.593126
pr_001264941,0.348368,1.593659
pr_001202323,0.348368,1.594537
us_000532637,0.348368,1.596361
us_000596397,0.348368,1.597306
pr_001423658,0.348368,1.598648
us_000553589,0.348368,1.599083
pr_001481181,0.348368,1.603827
us_000525611,0.348368,1.604554
us_000519289,0.348368,1.604773
us_000581389,0.348368,1.606377
us_000533092,0.348368,1.606799
pr_001322296,0.348368,1.606938
us_000507732,0.348368,1.607448
us_000542428,0.348368,1.607964
pr_001266806,0.348368,1.608573
us_000542693,0.348368,1.612386
us_000597081,0.348368,1.614345
pr_001195573,0.348368,1.615167
us_000517765,0.348368,1.616557
pr_001528835,0.348368,1.616696
us_000527714,0.348368,1.618542
pr_001324180,0.348368,1.622318
us_000587501,0.348368,1.623376
us_000557044,0.348368,1.623844
pr_001202175,0.348368,1.624376
us_000514234,0.348368,1.624754
us_000600810,0.348368,1.624925
us_000563596,0.348368,1.625292
pr_001337945,0.348368,1.626754
pr_001319459,0.348368,1.627677
pr_001237350,0.348368,1.630163
pr_001346835,0.348368,1.634981
pr_001259088,0.348368,1.637322
us_000603617,0.348368,1.639493
pr_001249501,0.348368,1.640958
pr_001353342,0.348368,1.640996
us_000573426,0.348368,1.646208
pr_001322089,0.348368,1.649202
pr_001257764,0.348368,1.650280
us_000597814,0.348368,1.652668
pr_001256909,0.348368,1.652756
pr_001205669,0.348368,1.653496
pr_001255317,0.348368,1.657431
us_000552908,0.348368,1.665695
pr_001558198,0.348368,1.666055
pr_001524477,0.348368,1.667855
pr_001205791,0.348368,1.670489
us_000506289,0.348368,1.671024
pr_001427143,0.348368,1.677837
us_000510309,0.348368,1.678541
pr_001207704,0.348368,1.679420
pr_001322944,0.348368,1.681672
pr_001282327,0.348368,1.683561
pr_001239025,0.348368,1.684547
us_000570920,0.348368,1.685722
pr_001508121,0.348368,1.686161
pr_001308604,0.348368,1.686379
pr_001206591,0.348368,1.688820
pr_001275010,0.348368,1.691073
us_000514170,0.348368,1.693793
us_000586117,0.348368,1.696708
us_000514244,0.348368,1.698145
us_000593385,0.348368,1.703686
pr_001479149,0.348368,1.708370
us_000577339,0.348368,1.716913
pr_001213142,0.348368,1.723817
us_000514258,0.348368,1.724634
pr_001207419,0.348368,1.744323
us_000540097,0.348368,1.745430
pr_001522576,0.348368,1.750086
us_000508216,0.348368,1.759265
us_000611969,0.348368,1.761183
us_000570318,0.348368,1.762808
pr_001324327,0.348368,1.765030
us_000617168,0.348368,1.766535
us_000561664,0.348368,1.767220
pr_001467733,0.348368,1.767715
us_000618852,0.348368,1.769741
us_000534934,0.348368,1.788405
us_000571353,0.348368,1.790566
pr_001437575,0.348368,1.792824
us_000524290,0.348368,1.794169
pr_001423489,0.348368,1.798106
us_000524303,0.348368,1.807848
