id,jps
"1261","[[26,216]]"
"1262","[[10,97]]"
"1263","[[2,233]]"
"1264","[[39,211]]"
"1265","[[1,66]]"
"1266","[[8,232]]"
"1267","[[26,190]]"
"1268","[[20,198]]"
"1269","[[13,143]]"
"1270","[[6,85]]"
"1271","[[51,87]]"
"1272","[[12,104]]"
"1273","[[21,138]]"
"1274","[[3,68]]"
"1275","[[14,110]]"
"1276","[[19,129]]"
"1277","[[7,90]]"
"1278","[[9,79]]"
"1279","[[27,58]]"
"1280","[[10,97]]"
"1281","[[17,117]]"
"1282","[[26,186]]"
"1284","[[6,224]]"
"1285","[[10,97]]"
"1286","[[12,104]]"
"1287","[[27,50]]"
"1288","[[26,216]]"
"1289","[[2,233]]"
"1290","[[9,79]]"
"1291","[[17,117]]"
"1292","[[13,108]]"
"1293","[[27,50]]"
"1294","[[7,90]]"
"1295","[[2,67]]"
"1296","[[21,138]]"
"1297","[[19,129]]"
"1298","[[6,85]]"
"1299","[[14,110]]"
"1300","[[8,91]]"
"1301","[[3,68]]"
"1302","[[2,233]]"
"1303","[[7,90]]"
"1304","[[26,186]]"
"1305","[[20,198]]"
"1306","[[10,97]]"
"1307","[[2,67]]"
"1308","[[27,56]]"
"1309","[[4,69]]"
"1310","[[21,138]]"
"1311","[[1,66]]"
"1312","[[7,90]]"
"1313","[[32,222]]"
"1314","[[13,143]]"
"1315","[[38,243]]"
"1316","[[9,79]]"
"1317","[[27,50]]"
"1318","[[13,143]]"
"1319","[[3,68]]"
"1320","[[6,85]]"
"1321","[[12,104]]"
"1322","[[14,110]]"
"1323","[[19,129]]"
"1324","[[26,216]]"
"1325","[[12,104]]"
"1326","[[7,90]]"
"1327","[[3,332]]"
"1328","[[6,85]]"
"1329","[[2,284]]"
"1330","[[27,56]]"
"1331","[[48,296]]"
"1332","[[26,186]]"
"1333","[[36,123]]"
"1334","[[14,110]]"
"1335","[[51,87]]"
"1336","[[21,295]]"
"1337","[[12,214]]"
"1338","[[8,91]]"
"1339","[[20,198]]"
"1340","[[36,123]]"
"1341","[[10,226]]"
"1342","[[9,79]]"
"1343","[[27,50]]"
"1345","[[20,198]]"
"1346","[[26,247]]"
"1347","[[3,332]]"
"1348","[[4,69]]"
"1349","[[9,79]]"
"1350","[[6,224]]"
"1351","[[26,186]]"
"1352","[[7,229]]"
"1353","[[19,205]]"
"1354","[[27,58]]"
"1355","[[21,256]]"
"1356","[[13,108]]"
"1357","[[13,108]]"
"1358","[[14,110]]"
"1359","[[8,276]]"
"1360","[[2,233]]"
"1361","[[17,117]]"
"1362","[[3,332]]"
"1363","[[51,87]]"
"1364","[[26,210]]"
"1365","[[26,216]]"
"1366","[[10,292]]"
"1367","[[19,129]]"
"1368","[[12,293]]"
"1369","[[10,292]]"
"1370","[[27,56]]"
"1371","[[2,326]]"
"1372","[[1,66]]"
"1373","[[35,121]]"
"1374","[[2,233]]"
"1375","[[6,85]]"
"1376","[[26,186]]"
"1377","[[10,291]]"
"1378","[[7,90]]"
"1379","[[3,332]]"
"1380","[[27,50]]"
"1381","[[14,110]]"
"1382","[[20,198]]"
"1383","[[42,278]]"
"1384","[[27,50]]"
"1385","[[10,292]]"
"1386","[[48,371]]"
"1387","[[12,104],[17,117]]"
"1388","[[36,123]]"
"1389","[[26,190]]"
"1390","[[2,284]]"
"1391","[[26,157]]"
"1392","[[4,69]]"
"1393","[[3,330]]"
"1394","[[13,143]]"
"1395","[[29,96]]"
"1396","[[38,243]]"
"1397","[[18,122]]"
"1398","[[9,79]]"
"1399","[[21,138]]"
"1400","[[8,232]]"
"1401","[[51,250]]"
"1402","[[19,129]]"
"1403","[[17,117]]"
"1404","[[42,255]]"
"1405","[[6,224]]"
"1406","[[20,198]]"
"1407","[[6,224]]"
"1408","[[47,260]]"
"1409","[[26,186]]"
"1410","[[10,292]]"
"1411","[[27,54]]"
"1412","[[6,85],[17,117]]"
"1413","[[36,123]]"
"1414","[[51,87]]"
"1415","[[14,110]]"
"1416","[[1,66]]"
"1417","[[12,214]]"
"1418","[[3,261]]"
"1419","[[38,243]]"
"1420","[[36,225]]"
"1422","[[29,96]]"
"1423","[[14,110]]"
"1424","[[26,216]]"
"1426","[[20,198]]"
"1427","[[2,284]]"
"1428","[[19,129]]"
"1429","[[26,210]]"
"1430","[[42,255]]"
"1431","[[19,129]]"
"1432","[[10,292]]"
"1433","[[27,56]]"
"1434","[[2,233]]"
"1435","[[12,293]]"
"1436","[[17,117]]"
"1437","[[26,157]]"
"1438","[[26,186]]"
"1439","[[21,242]]"
"1440","[[10,291]]"
"1441","[[8,276]]"
"1443","[[7,229]]"
"1444","[[4,69]]"
"1445","[[3,331]]"
"1446","[[6,297]]"
"1447","[[9,79]]"
"1448","[[48,265]]"
"1449","[[36,225]]"
"1450","[[38,243]]"
"1451","[[27,50]]"
"1452","[[18,122]]"
"1453","[[6,85]]"
"1454","[[13,236]]"
"1455","[[19,129]]"
"1456","[[9,79]]"
"1457","[[39,211]]"
"1458","[[27,58]]"
"1459","[[7,90]]"
"1460","[[27,56]]"
"1461","[[35,121]]"
"1462","[[12,293]]"
"1463","[[17,117]]"
"1464","[[10,292]]"
"1465","[[14,111]]"
"1466","[[7,229]]"
"1467","[[1,66]]"
"1468","[[19,205]]"
"1469","[[61,283]]"
"1470","[[3,261]]"
"1471","[[27,54]]"
"1472","[[14,110]]"
"1473","[[13,76]]"
"1474","[[6,85]]"
"1475","[[42,278]]"
"1476","[[10,292]]"
"1477","[[4,69]]"
"1478","[[18,122]]"
"1479","[[8,91]]"
"1480","[[51,87]]"
"1481","[[38,243]]"
"1482","[[9,79]]"
"1483","[[26,190]]"
"1484","[[10,292]]"
"1485","[[27,50]]"
"1486","[[26,186]]"
"1487","[[61,283]]"
"1488","[[19,129]]"
"1489","[[3,331]]"
"1490","[[36,225]]"
"1491","[[1,237]]"
"1492","[[21,138]]"
"1493","[[26,186]]"
"1494","[[12,293]]"
"1495","[[20,198]]"
"1496","[[47,260]]"
"1497","[[6,224]]"
"1498","[[26,186]]"
"1499","[[10,292]]"
"1500","[[13,143]]"
"1501","[[10,291]]"
"1502","[[27,56]]"
"1503","[[7,90]]"
"1504","[[9,79]]"
"1505","[[26,157]]"
"1506","[[42,255]]"
"1507","[[8,276]]"
"1508","[[17,117]]"
"1509","[[26,210]]"
"1510","[[2,233]]"
"1511","[[19,205]]"
"1512","[[15,63]]"
"1513","[[6,85]]"
"1514","[[27,50]]"
"1515","[[14,110]]"
"1516","[[35,121]]"
"1517","[[29,96]]"
"1518","[[42,255]]"
"1519","[[10,97]]"
"1520","[[47,260]]"
"1521","[[10,291]]"
"1522","[[4,69]]"
"1523","[[9,79]]"
"1524","[[14,110]]"
"1525","[[6,85]]"
"1526","[[35,121]]"
"1527","[[48,371]]"
"1528","[[35,121]]"
"1529","[[36,123]]"
"1530","[[3,330]]"
"1531","[[1,66]]"
"1532","[[10,292]]"
"1533","[[8,91]]"
"1534","[[19,129]]"
"1535","[[26,216]]"
"1536","[[27,58]]"
"1537","[[17,117]]"
"1538","[[21,295]]"
"1539","[[51,87]]"
"1540","[[9,79]]"
"1541","[[26,186]]"
"1542","[[61,283]]"
"1543","[[39,211]]"
"1544","[[13,76]]"
"1545","[[27,56]]"
"1546","[[18,122]]"
"1547","[[12,293]]"
"1548","[[3,332]]"
"1549","[[6,85]]"
"1550","[[48,265]]"
"1551","[[36,123]]"
"1552","[[26,215]]"
"1553","[[14,110]]"
"1554","[[8,232]]"
"1555","[[9,79]]"
"1556","[[42,255]]"
"1557","[[20,198]]"
"1558","[[27,54]]"
"1559","[[51,87]]"
"1560","[[10,226]]"
"1561","[[26,190]]"
"1562","[[41,252]]"
"1563","[[3,331]]"
"1564","[[4,69]]"
"1565","[[21,138]]"
"1566","[[1,66]]"
"1567","[[10,291]]"
"1568","[[35,121]]"
"1569","[[6,297]]"
"1570","[[42,255]]"
"1571","[[3,234]]"
"1572","[[48,371]]"
"1573","[[14,110]]"
"1574","[[27,50]]"
"1575","[[7,90]]"
"1576","[[19,129]]"
"1577","[[1,66]]"
"1578","[[36,123]]"
"1579","[[26,157]]"
"1580","[[61,283]]"
"1581","[[8,276]]"
"1582","[[27,56]]"
"1583","[[26,186]]"
"1584","[[8,91]]"
"1585","[[17,117]]"
"1586","[[10,292]]"
"1587","[[1,66]]"
"1588","[[42,255]]"
"1589","[[26,216]]"
"1590","[[18,122]]"
"1591","[[48,265]]"
"1592","[[36,123]]"
"1593","[[6,224]]"
"1594","[[21,256]]"
"1595","[[51,87]]"
"1596","[[4,69]]"
"1597","[[10,291]]"
"1598","[[6,85]]"
"1599","[[9,79]]"
"1600","[[2,233]]"
"1601","[[10,291]]"
"1602","[[51,87]]"
"1603","[[26,247]]"
"1604","[[41,252]]"
"1605","[[12,214]]"
"1606","[[6,85]]"
"1607","[[26,186]]"
"1608","[[27,58]]"
"1609","[[19,205]]"
"1610","[[14,110]]"
"1611","[[42,255]]"
"1612","[[26,186]]"
"1613","[[10,292]]"
"1614","[[36,225]]"
"1615","[[17,117]]"
"1616","[[27,56]]"
"1617","[[6,297]]"
"1618","[[20,198]]"
"1619","[[3,234]]"
"1620","[[27,58]]"
"1621","[[21,295]]"
"1622","[[26,186]]"
"1623","[[14,110]]"
"1624","[[13,143]]"
"1625","[[27,56]]"
"1626","[[7,90]]"
"1627","[[61,283]]"
"1628","[[17,117]]"
"1629","[[26,216]]"
"1630","[[6,224]]"
"1631","[[1,66]]"
"1632","[[1,66]]"
"1633","[[27,50]]"
"1634","[[12,293]]"
"1635","[[39,211]]"
"1636","[[48,296]]"
"1637","[[10,292]]"
"1638","[[2,67]]"
"1639","[[18,122]]"
"1640","[[10,292]]"
"1641","[[26,186]]"
"1642","[[3,331]]"
"1643","[[6,224]]"
"1644","[[35,121]]"
"1645","[[9,79]]"
"1646","[[7,229]]"
"1647","[[53,126]]"
"1648","[[27,54]]"
"1649","[[6,85]]"
"1650","[[13,76]]"
"1651","[[19,205]]"
"1652","[[38,243]]"
"1653","[[14,110]]"
"1654","[[9,79]]"
"1655","[[8,232]]"
"1656","[[3,330]]"
"1657","[[27,50]]"
"1658","[[52,269]]"
"1659","[[19,205]]"
"1660","[[42,255]]"
"1661","[[10,291]]"
"1662","[[4,69]]"
"1663","[[17,117]]"
"1664","[[26,186]]"
"1665","[[48,371]]"
"1666","[[29,96]]"
"1667","[[4,69]]"
"1668","[[27,50]]"
"1669","[[3,234]]"
"1670","[[26,216]]"
"1671","[[10,291]]"
"1672","[[27,54]]"
"1673","[[36,123]]"
"1674","[[26,186]]"
"1675","[[6,224]]"
"1676","[[35,121]]"
"1677","[[53,126]]"
"1678","[[26,186]]"
"1679","[[14,110]]"
"1680","[[3,332]]"
"1681","[[7,90]]"
"1682","[[13,143]]"
"1683","[[27,56]]"
"1684","[[1,66]]"
"1685","[[7,90]]"
"1687","[[26,216]]"
"1688","[[6,85]]"
"1689","[[2,233]]"
"1690","[[48,265]]"
"1691","[[26,157]]"
"1692","[[8,232]]"
"1693","[[19,129]]"
"1694","[[38,243]]"
"1695","[[10,291]]"
"1696","[[52,269]]"
"1697","[[26,186]]"
"1698","[[12,214]]"
"1699","[[27,50]]"
"1700","[[6,85]]"
"1701","[[35,121]]"
"1702","[[9,240]]"
"1703","[[7,90]]"
"1704","[[48,265]]"
"1705","[[10,292]]"
"1706","[[17,117]]"
"1707","[[14,110]]"
"1708","[[13,143]]"
"1709","[[27,58]]"
"1710","[[26,186]]"
"1711","[[39,211]]"
"1712","[[2,233]]"
"1713","[[42,255]]"
"1714","[[4,69]]"
"1715","[[1,66]]"
"1716","[[21,138]]"
"1717","[[19,205]]"
"1718","[[6,224]]"
"1719","[[3,234]]"
"1720","[[35,121]]"
"1721","[[18,122]]"
"1722","[[10,292]]"
"1723","[[13,108]]"
"1724","[[12,293]]"
"1725","[[13,259]]"
"1726","[[26,157]]"
"1727","[[1,66]]"
"1728","[[26,186]]"
"1729","[[53,126]]"
"1730","[[19,129]]"
"1731","[[51,87]]"
"1732","[[13,235]]"
"1733","[[21,295]]"
"1734","[[20,198]]"
"1735","[[10,226]]"
"1736","[[6,297]]"
"1737","[[38,243]]"
"1738","[[27,56]]"
"1739","[[48,265]]"
"1740","[[19,129]]"
"1741","[[42,255]]"
"1742","[[14,110]]"
"1743","[[3,332]]"
"1744","[[4,69]]"
"1745","[[8,91]]"
"1746","[[36,123]]"
"1747","[[26,210]]"
"1748","[[36,123]]"
"1749","[[9,79]]"
"1750","[[41,252]]"
"1751","[[52,269]]"
"1752","[[13,143]]"
"1753","[[42,255]]"
"1754","[[12,293]]"
"1755","[[29,96]]"
"1756","[[51,87]]"
"1757","[[27,54]]"
"1758","[[9,79]]"
"1759","[[6,224]]"
"1760","[[26,216]]"
"1761","[[26,247]]"
"1762","[[19,205]]"
"1763","[[61,283]]"
"1764","[[21,138]]"
"1765","[[10,291]]"
"1766","[[27,50]]"
"1767","[[4,69]]"
"1768","[[51,87]]"
"1769","[[53,126]]"
"1770","[[13,259]]"
"1771","[[7,229]]"
"1772","[[15,63]]"
"1773","[[41,252]]"
"1774","[[13,221]]"
"1775","[[10,291]]"
"1776","[[27,56]]"
"1777","[[3,331]]"
"1778","[[38,243]]"
"1779","[[48,296]]"
"1780","[[14,110]]"
"1781","[[1,66]]"
"1782","[[35,121]]"
"1783","[[36,123]]"
"1784","[[26,186]]"
"1785","[[52,269]]"
"1786","[[12,293]]"
"1787","[[19,129]]"
"1788","[[26,216]]"
"1789","[[6,224]]"
"1790","[[4,69]]"
"1791","[[42,255]]"
"1792","[[6,85]]"
"1793","[[27,50]]"
"1794","[[21,256]]"
"1795","[[8,91]]"
"1796","[[2,233]]"
"1797","[[3,331]]"
"1798","[[26,210]]"
"1799","[[18,122]]"
"1800","[[3,234]]"
"1801","[[7,90]]"
"1802","[[35,121]]"
"1803","[[10,291]]"
"1804","[[19,205]]"
"1805","[[52,269]]"
"1806","[[26,157]]"
"1807","[[42,255]]"
"1808","[[13,259]]"
"1809","[[48,265]]"
"1810","[[6,85]]"
"1811","[[14,110]]"
"1812","[[53,126]]"
"1813","[[26,215]]"
"1814","[[27,58]]"
"1815","[[10,292]]"
"1816","[[12,293]]"
"1817","[[4,69]]"
"1818","[[38,243]]"
"1819","[[29,96]]"
"1820","[[48,371]]"
"1821","[[7,378]]"
"1822","[[21,434]]"
"1824","[[1,66]]"
"1825","[[8,232]]"
"1826","[[17,117]]"
"1827","[[13,108]]"
"1828","[[27,56]]"
"1829","[[19,129]]"
"1830","[[10,291]]"
"1831","[[26,186]]"
"1832","[[41,252]]"
"1833","[[9,79]]"
"1834","[[26,186]]"
"1835","[[7,90]]"
"1836","[[10,291]]"
"1837","[[36,123]]"
"1838","[[26,190]]"
"1839","[[27,50]]"
"1840","[[6,85]]"
"1841","[[3,234]]"
"1842","[[48,296]]"
"1843","[[61,283]]"
"1844","[[13,143]]"
"1845","[[35,379]]"
"1846","[[38,243]]"
"1847","[[10,292]]"
"1848","[[59,336]]"
"1849","[[29,96]]"
"1850","[[2,328]]"
"1851","[[51,374]]"
"1853","[[10,291]]"
"1854","[[13,108]]"
"1855","[[61,363]]"
"1856","[[15,63]]"
"1857","[[10,292]]"
"1858","[[42,255]]"
"1859","[[12,294]]"
"1860","[[26,216]]"
"1861","[[4,365]]"
"1862","[[3,333]]"
"1863","[[19,395]]"
"1864","[[6,416]]"
"1865","[[21,404]]"
"1867","[[27,56]]"
"1868","[[6,290]]"
"1869","[[9,79]]"
"1870","[[19,398]]"
"1871","[[17,424]]"
"1872","[[14,394]]"
"1873","[[56,281]]"
"1874","[[36,225]]"
"1875","[[2,327]]"
"1876","[[51,87,377]]"
"1877","[[53,126]]"
"1878","[[39,211]]"
"1879","[[61,360]]"
"1880","[[26,210]]"
"1881","[[35,379]]"
"1882","[[27,50]]"
"1883","[[6,224]]"
"1884","[[27,54]]"
"1885","[[12,293]]"
"1886","[[7,90]]"
"1887","[[2,284]]"
"1888","[[42,278]]"
"1889","[[10,291]]"
"1890","[[29,96]]"
"1891","[[19,396]]"
"1892","[[13,259]]"
"1893","[[18,122]]"
"1894","[[26,248]]"
"1895","[[6,297]]"
"1896","[[14,394]]"
"1897","[[36,391]]"
"1898","[[59,336]]"
"1899","[[21,403]]"
"1900","[[3,285]]"
"1901","[[41,252]]"
"1902","[[4,366]]"
"1903","[[3,331]]"
"1904","[[27,427]]"
"1905","[[10,291]]"
"1906","[[32,209]]"
"1907","[[49,266]]"
"1908","[[8,390]]"
"1909","[[27,56]]"
"1910","[[2,284]]"
"1911","[[42,262]]"
"1912","[[17,424]]"
"1913","[[13,143]]"
"1914","[[10,292]]"
"1915","[[26,216]]"
"1916","[[12,214]]"
"1917","[[6,409]]"
"1918","[[1,358]]"
"1919","[[48,370]]"
"1920","[[19,396]]"
"1921","[[35,379]]"
"1922","[[15,63]]"
"1923","[[3,330]]"
"1924","[[51,376]]"
"1925","[[6,289]]"
"1926","[[56,281]]"
"1927","[[7,90]]"
"1928","[[36,123]]"
"1929","[[14,394]]"
"1930","[[27,58]]"
"1931","[[7,229]]"
"1932","[[41,252]]"
"1933","[[21,256]]"
"1934","[[38,243]]"
"1935","[[10,292]]"
"1936","[[42,262]]"
"1937","[[26,190]]"
"1938","[[10,292]]"
"1939","[[6,412]]"
"1940","[[3,330]]"
"1941","[[48,370]]"
"1942","[[13,108]]"
"1943","[[54,279]]"
"1944","[[6,414]]"
"1945","[[14,394]]"
"1946","[[27,56]]"
"1947","[[39,211]]"
"1948","[[36,225]]"
"1949","[[59,435]]"
"1950","[[35,380]]"
"1951","[[9,286]]"
"1952","[[18,444]]"
"1953","[[3,285]]"
"1954","[[27,341]]"
"1955","[[53,126]]"
"1956","[[13,143]]"
"1957","[[19,205]]"
"1958","[[4,69]]"
"1959","[[12,293]]"
"1960","[[2,328]]"
"1961","[[10,292]]"
"1962","[[9,79]]"
"1963","[[2,327]]"
"1964","[[42,255]]"
"1965","[[17,420]]"
"1966","[[26,248]]"
"1967","[[35,379]]"
"1968","[[52,408]]"
"1969","[[3,332]]"
"1970","[[38,243]]"
"1971","[[42,262]]"
"1972","[[21,295]]"
"1973","[[48,371]]"
"1974","[[10,291]]"
"1975","[[1,358]]"
"1976","[[36,225]]"
"1977","[[51,375]]"
"1978","[[14,394]]"
"1979","[[6,290]]"
"1980","[[41,252]]"
"1981","[[27,58]]"
"1982","[[51,374]]"
"1983","[[58,217]]"
"1984","[[12,293]]"
"1985","[[6,85]]"
"1986","[[10,291]]"
"1987","[[36,391]]"
"1988","[[3,333]]"
"1989","[[61,362]]"
"1990","[[26,216]]"
"1991","[[32,222]]"
"1992","[[48,296]]"
"1993","[[13,76]]"
"1994","[[21,295]]"
"1995","[[19,396]]"
"1996","[[61,360]]"
"1997","[[10,292]]"
"1998","[[61,363]]"
"1999","[[53,126]]"
"2000","[[7,381]]"
"2001","[[3,329]]"
"2002","[[8,390]]"
"2003","[[4,367]]"
"2004","[[19,400]]"
"2005","[[51,87]]"
"2006","[[27,56]]"
"2007","[[6,289]]"
"2008","[[6,224]]"
"2009","[[17,422]]"
"2010","[[57,282]]"
"2011","[[3,332]]"
"2012","[[2,284]]"
"2013","[[10,291]]"
"2014","[[36,392]]"
"2015","[[61,360]]"
"2016","[[61,360]]"
"2017","[[54,279]]"
"2018","[[9,286]]"
"2019","[[12,294]]"
"2020","[[12,293]]"
"2021","[[6,297]]"
"2022","[[7,229]]"
"2023","[[19,396]]"
"2024","[[38,243]]"
"2025","[[56,281]]"
"2026","[[27,54]]"
"2027","[[8,389]]"
"2028","[[3,261]]"
"2029","[[48,371]]"
"2030","[[41,252]]"
"2031","[[1,358]]"
"2032","[[14,110]]"
"2033","[[4,69]]"
"2034","[[10,292]]"
"2035","[[21,403]]"
"2036","[[27,50]]"
"2037","[[19,398]]"
"2038","[[52,438]]"
"2039","[[27,58]]"
"2040","[[36,225]]"
"2041","[[6,85]]"
"2042","[[51,373]]"
"2043","[[51,377]]"
"2044","[[13,108]]"
"2045","[[42,262]]"
"2046","[[3,330]]"
"2047","[[19,398]]"
"2048","[[17,420]]"
"2049","[[27,427]]"
"2050","[[32,209]]"
"2051","[[35,380]]"
"2052","[[12,293]]"
"2053","[[10,291]]"
"2054","[[7,378]]"
"2055","[[10,97]]"
"2056","[[6,85]]"
"2057","[[9,287]]"
"2058","[[58,217]]"
"2059","[[6,85]]"
"2060","[[61,362]]"
"2061","[[27,56]]"
"2062","[[14,111]]"
"2063","[[2,233]]"
"2064","[[26,216]]"
"2065","[[7,90]]"
"2066","[[53,126]]"
"2067","[[13,143]]"
"2068","[[14,394]]"
"2069","[[8,390]]"
"2070","[[4,364]]"
"2071","[[21,403]]"
"2072","[[26,210]]"
"2073","[[10,292]]"
"2074","[[19,398]]"
"2075","[[6,224]]"
"2076","[[29,96]]"
"2077","[[42,255]]"
"2078","[[1,359]]"
"2079","[[36,391]]"
"2080","[[49,266]]"
"2081","[[38,243]]"
"2082","[[48,371]]"
"2083","[[50,267]]"
"2084","[[10,292]]"
"2085","[[3,333]]"
"2086","[[27,427]]"
"2087","[[6,288]]"
"2088","[[7,229]]"
"2089","[[14,394]]"
"2090","[[35,380]]"
"2091","[[27,58]]"
"2092","[[52,438]]"
"2093","[[18,122]]"
"2094","[[17,420]]"
"2095","[[41,252]]"
"2096","[[12,293]]"
"2097","[[9,287]]"
"2098","[[3,332]]"
"2099","[[61,363]]"
"2100","[[42,262]]"
"2101","[[6,411]]"
"2102","[[15,63]]"
"2103","[[54,279]]"
"2104","[[19,397]]"
"2105","[[21,256]]"
"2106","[[36,391]]"
"2107","[[10,292]]"
"2108","[[26,248]]"
"2109","[[10,292]]"
"2110","[[13,143]]"
"2111","[[26,190]]"
"2112","[[3,329]]"
"2113","[[35,121]]"
"2114","[[51,377]]"
"2115","[[53,126]]"
"2116","[[8,277]]"
"2117","[[36,225]]"
"2118","[[26,210]]"
"2119","[[48,370]]"
"2120","[[6,297]]"
"2121","[[9,145]]"
"2122","[[4,364]]"
"2123","[[17,422]]"
"2124","[[61,363]]"
"2125","[[42,262]]"
"2126","[[38,243]]"
"2127","[[61,361]]"
"2128","[[27,54]]"
"2129","[[10,291]]"
"2130","[[12,214]]"
"2131","[[61,363]]"
"2132","[[3,332]]"
"2133","[[7,229]]"
"2134","[[59,336]]"
"2135","[[13,76]]"
"2136","[[27,56]]"
"2137","[[10,226]]"
"2138","[[6,85]]"
"2139","[[52,433]]"
"2140","[[1,359]]"
"2141","[[48,371]]"
"2142","[[2,326]]"
"2143","[[3,261]]"
"2144","[[36,225]]"
"2145","[[20,198]]"
"2146","[[27,50]]"
"2147","[[26,216]]"
"2148","[[8,276]]"
"2149","[[51,377]]"
"2150","[[19,396]]"
"2151","[[10,292]]"
"2152","[[42,262]]"
"2153","[[17,423]]"
"2154","[[14,111]]"
"2155","[[21,295]]"
"2156","[[27,50]]"
"2157","[[6,297]]"
"2158","[[36,123]]"
"2159","[[19,398]]"
"2160","[[48,370]]"
"2161","[[6,413]]"
"2162","[[20,130]]"
"2163","[[13,143]]"
"2164","[[3,332]]"
"2165","[[12,293]]"
"2166","[[35,380]]"
"2167","[[27,58]]"
"2168","[[42,262]]"
"2169","[[10,292]]"
"2170","[[9,79]]"
"2171","[[41,252]]"
"2172","[[14,394]]"
"2173","[[8,276]]"
"2174","[[38,243]]"
"2175","[[4,364]]"
"2176","[[39,211]]"
"2177","[[53,126]]"
"2178","[[32,222]]"
"2179","[[7,381]]"
"2180","[[2,233]]"
"2181","[[10,291]]"
"2182","[[52,433]]"
"2183","[[3,330]]"
"2184","[[61,362]]"
"2185","[[6,409]]"
"2186","[[17,420]]"
"2187","[[38,243]]"
"2188","[[35,379]]"
"2189","[[12,387]]"
"2190","[[13,76]]"
"2191","[[27,56]]"
"2192","[[21,295]]"
"2193","[[7,381]]"
"2194","[[26,248]]"
"2195","[[19,399]]"
"2196","[[27,427]]"
"2197","[[59,336]]"
"2198","[[51,377]]"
"2199","[[12,293]]"
"2200","[[20,198]]"
"2201","[[42,255]]"
"2202","[[6,410]]"
"2203","[[21,295]]"
"2204","[[10,292]]"
"2205","[[7,378]]"
"2206","[[13,143]]"
"2207","[[1,66]]"
"2208","[[8,390]]"
"2209","[[19,398]]"
"2210","[[14,394]]"
"2211","[[61,361]]"
"2212","[[48,296]]"
"2213","[[6,224]]"
"2214","[[42,255]]"
"2215","[[51,373]]"
"2216","[[14,110]]"
"2217","[[35,379]]"
"2218","[[38,243]]"
"2219","[[26,216]]"
"2220","[[10,291]]"
"2221","[[3,332]]"
"2222","[[50,267]]"
"2223","[[4,365]]"
"2224","[[2,326]]"
"2225","[[9,78]]"
"2226","[[36,225]]"
"2227","[[36,393]]"
"2228","[[36,391]]"
"2229","[[10,292]]"
"2230","[[55,280]]"
"2231","[[3,329]]"
"2232","[[9,286]]"
"2233","[[3,331]]"
"2234","[[12,214]]"
"2235","[[27,50]]"
"2236","[[17,423]]"
"2237","[[3,331]]"
"2238","[[14,394]]"
"2239","[[13,108]]"
"2240","[[42,278]]"
"2241","[[6,85]]"
"2242","[[27,341]]"
"2243","[[12,293]]"
"2244","[[41,252]]"
"2245","[[49,266]]"
"2246","[[19,401]]"
"2247","[[9,286]]"
"2248","[[27,427]]"
"2249","[[10,292]]"
"2250","[[26,216]]"
"2251","[[8,232]]"
"2252","[[10,292]]"
"2253","[[21,295]]"
"2254","[[19,401]]"
"2255","[[21,256]]"
"2256","[[48,371]]"
"2257","[[6,224]]"
"2258","[[52,438]]"
"2259","[[61,362]]"
"2260","[[61,363]]"
"2261","[[29,96]]"
"2262","[[42,278]]"
"2263","[[51,87]]"
"2264","[[36,392]]"
"2265","[[17,423]]"
"2266","[[27,341]]"
"2267","[[4,365]]"
"2268","[[27,50]]"
"2269","[[10,291]]"
"2270","[[12,293]]"
"2271","[[3,332]]"
"2272","[[32,222]]"
"2273","[[18,445]]"
"2274","[[6,224]]"
"2275","[[42,262]]"
"2276","[[7,90]]"
"2277","[[35,380]]"
"2278","[[2,233]]"
"2279","[[6,418]]"
"2280","[[10,292]]"
"2281","[[27,54]]"
"2282","[[59,437]]"
"2283","[[26,248]]"
"2284","[[8,389]]"
"2285","[[8,276]]"
"2286","[[1,359]]"
"2287","[[48,370]]"
"2288","[[3,332]]"
"2289","[[2,326]]"
"2290","[[10,292]]"
"2291","[[8,232]]"
"2292","[[51,377]]"
"2293","[[19,397]]"
"2294","[[13,143]]"
"2295","[[42,263]]"
"2296","[[36,393]]"
"2297","[[6,288]]"
"2298","[[14,394]]"
"2299","[[12,293]]"
"2300","[[56,281]]"
"2301","[[8,390]]"
"2302","[[38,243]]"
"2303","[[9,145]]"
"2304","[[3,332]]"
"2305","[[7,378]]"
"2306","[[27,56]]"
"2307","[[21,295]]"
"2308","[[13,143]]"
"2309","[[4,364]]"
"2310","[[35,379]]"
"2311","[[6,85]]"
"2312","[[10,291]]"
"2313","[[27,427]]"
"2314","[[61,363]]"
"2315","[[26,215]]"
"2316","[[19,399]]"
"2317","[[12,387]]"
"2318","[[17,424]]"
"2319","[[6,412]]"
"2320","[[59,336]]"
"2321","[[52,408]]"
"2322","[[14,111]]"
"2323","[[27,58]]"
"2324","[[10,291]]"
"2325","[[3,331]]"
"2326","[[42,278]]"
"2327","[[38,243]]"
"2328","[[10,291]]"
"2329","[[7,90]]"
"2330","[[53,126]]"
"2331","[[49,266]]"
"2332","[[27,427]]"
"2333","[[4,369]]"
"2334","[[59,340]]"
"2335","[[19,401]]"
"2336","[[26,210]]"
"2337","[[19,395]]"
"2338","[[36,225]]"
"2339","[[20,208]]"
"2340","[[10,226]]"
"2341","[[8,390]]"
"2342","[[27,58]]"
"2343","[[42,255]]"
"2344","[[38,243]]"
