Product ID : 7792 # of JPs covered : 1 : 216 : Accounting-Non-Profit, 
pr_000633534,0.578079,0.087434
pr_000513677,0.578079,0.087434
pr_000705121,0.578079,0.087434
pr_000697484,0.578079,0.087434
pr_000651478,0.578079,0.087434
pr_000736927,0.578079,0.087434
pr_000994356,0.578079,0.087434
pr_000823998,0.578079,0.087434
pr_000723335,0.578079,0.087434
pr_000651116,0.578079,0.087434
us_000258701,0.578079,0.087924
us_000240904,0.578079,0.088447
pr_001040100,0.578079,0.088596
pr_000928454,0.578079,0.089095
pr_000846806,0.578079,0.089271
pr_001008894,0.578079,0.089271
us_000477991,0.578079,0.089598
us_000521844,0.578079,0.089617
us_000486607,0.578079,0.089737
us_000512907,0.578079,0.089923
us_000466773,0.578079,0.090058
us_000461125,0.578079,0.090191
us_000580720,0.578079,0.090212
pr_000559606,0.578079,0.090343
pr_000558159,0.578079,0.090343
pr_000981528,0.578079,0.090343
pr_000748191,0.578079,0.090343
pr_000926263,0.578079,0.090343
pr_000714809,0.578079,0.090343
us_000470008,0.578079,0.090717
us_000271938,0.578079,0.090802
us_000479298,0.578079,0.090810
us_000615370,0.578079,0.090825
pr_000570047,0.578079,0.090880
pr_000556335,0.578079,0.090992
us_000382464,0.578079,0.091182
us_000486368,0.578079,0.091289
us_000458779,0.578079,0.091383
us_000496771,0.578079,0.091466
us_000458806,0.578079,0.091475
pr_000715366,0.578079,0.091874
pr_000720408,0.578079,0.091874
pr_000862620,0.578079,0.091874
pr_000653220,0.578079,0.091874
pr_000513066,0.578079,0.091874
pr_000821695,0.578079,0.091874
pr_000743582,0.578079,0.091874
pr_001063348,0.578079,0.091874
pr_000720567,0.578079,0.091874
pr_000747757,0.578079,0.091874
pr_000914904,0.578079,0.091874
pr_000695970,0.578079,0.091874
pr_000695712,0.578079,0.091874
pr_000553093,0.578079,0.091874
pr_001041313,0.578079,0.091874
pr_000557137,0.578079,0.091874
pr_001043420,0.578079,0.091874
pr_000863059,0.578079,0.091874
pr_000718930,0.578079,0.091874
pr_000746015,0.578079,0.091874
pr_000716710,0.578079,0.091874
pr_000655191,0.578079,0.091874
pr_001063268,0.578079,0.091874
pr_000890807,0.578079,0.091874
pr_000696365,0.578079,0.091874
pr_000717260,0.578079,0.091874
pr_000718770,0.578079,0.091874
pr_000853293,0.578079,0.091874
pr_001001204,0.578079,0.091874
us_000466848,0.578079,0.092008
us_000467074,0.578079,0.092132
us_000481857,0.578079,0.092596
pr_001004303,0.578079,0.092835
pr_000720814,0.578079,0.093305
pr_000369781,0.578079,0.093524
pr_000718918,0.578079,0.093535
pr_001001339,0.578079,0.093535
pr_000849885,0.578079,0.093579
pr_000558020,0.578079,0.093579
us_000483832,0.578079,0.094511
us_000511150,0.578079,0.094687
pr_000512582,0.578079,0.094782
pr_000396854,0.578079,0.094782
pr_000712323,0.578079,0.094782
pr_000986918,0.578079,0.094782
pr_000897612,0.578079,0.094782
pr_000654707,0.578079,0.094782
pr_000715669,0.578079,0.094782
us_000489633,0.578079,0.094869
us_000341395,0.578079,0.095173
pr_000891298,0.578079,0.095398
pr_000957822,0.578079,0.096607
pr_000633380,0.578079,0.096831
pr_000560870,0.578079,0.096831
pr_000839398,0.578079,0.096831
pr_000700847,0.578079,0.096831
us_000563346,0.578079,0.096954
pr_000871874,0.578079,0.096978
us_000458904,0.578079,0.097872
pr_001905443,0.578079,0.100175
us_000479265,0.578079,0.101228
pr_000559787,0.578079,0.101583
us_000615514,0.578079,0.102662
pr_001008357,0.578079,0.102752
us_000500754,0.578079,0.102856
us_000530215,0.578079,0.103699
pr_001148621,0.578079,0.104397
us_000479274,0.578079,0.106184
pr_001395141,0.578079,0.106576
us_000488199,0.578079,0.107151
pr_000708350,0.578079,0.108477
us_000482022,0.578079,0.109966
us_000356093,0.578079,0.111352
us_000508449,0.578079,0.112355
us_000460522,0.578079,0.113130
us_000469888,0.578079,0.115105
us_000529810,0.578079,0.115491
pr_000721514,0.578079,0.116447
us_000483075,0.578079,0.116676
pr_000859797,0.578079,0.118651
pr_000708397,0.578079,0.128231
us_000456768,0.578079,0.137428
pr_000655702,0.578079,0.154326
pr_000655619,0.578079,0.156692
pr_000551878,0.578079,0.156692
pr_000714140,0.578079,0.156692
pr_000715212,0.578079,0.156692
pr_000651117,0.578079,0.156692
pr_000651732,0.578079,0.161132
pr_000651566,0.578079,0.161132
pr_000502928,0.578079,0.161132
pr_000511993,0.578079,0.161132
pr_000558428,0.578079,0.161132
pr_000552758,0.578079,0.161132
pr_000627817,0.578079,0.161132
pr_000695301,0.578079,0.161132
pr_000554832,0.578079,0.161132
pr_000655295,0.578079,0.161132
pr_000655172,0.578079,0.161132
pr_000716791,0.578079,0.161132
pr_000655714,0.578079,0.161132
pr_000561369,0.578079,0.161132
pr_000700808,0.578079,0.161132
us_000467949,0.578079,0.168498
pr_000631068,0.578079,0.171483
pr_000511997,0.578079,0.174550
pr_000652411,0.578079,0.174550
pr_000628003,0.578079,0.174550
pr_000558283,0.578079,0.177628
pr_000699393,0.578079,0.178989
pr_000553871,0.578079,0.178989
pr_000695866,0.578079,0.189340
pr_000628694,0.578079,0.198617
pr_000695413,0.578079,0.198617
pr_001600004,0.578079,0.202788
us_000477119,0.578079,0.205852
pr_000556175,0.578079,0.220014
pr_000715430,0.578079,0.220350
pr_000747981,0.578079,0.254284
pr_000290930,0.578079,0.258198
us_000235325,0.578079,0.259919
pr_000819521,0.578079,0.262242
pr_000724148,0.578079,0.262242
us_000485423,0.578079,0.263691
pr_000892640,0.578079,0.266419
pr_000827819,0.578079,0.270727
pr_000719191,0.578079,0.270727
pr_000877359,0.578079,0.270727
pr_000715742,0.578079,0.270727
pr_001054798,0.578079,0.270727
pr_000513446,0.578079,0.270727
pr_000714258,0.578079,0.272593
pr_000560754,0.578079,0.275167
pr_000722803,0.578079,0.275167
pr_000919648,0.578079,0.275167
pr_000718739,0.578079,0.275167
pr_000840733,0.578079,0.275167
pr_000753850,0.578079,0.275167
pr_000948159,0.578079,0.275167
pr_000752339,0.578079,0.275167
pr_000558316,0.578079,0.275460
pr_000808736,0.578079,0.280810
us_000460528,0.578079,0.284173
pr_001001384,0.578079,0.285518
pr_000871780,0.578079,0.285518
us_000448348,0.578079,0.287361
us_000458498,0.578079,0.288849
pr_000745699,0.578079,0.289857
pr_000557500,0.578079,0.291662
us_000471149,0.578079,0.291843
us_000472436,0.578079,0.291954
us_000470458,0.578079,0.292416
us_000351857,0.578079,0.292744
us_000612012,0.578079,0.295417
us_000472737,0.578079,0.297710
us_000470775,0.578079,0.300583
pr_000776818,0.578079,0.300953
us_000561599,0.578079,0.301250
us_000374560,0.578079,0.306704
pr_001131170,0.578079,0.309438
pr_000809804,0.578079,0.313878
pr_000559850,0.578079,0.313878
pr_000654806,0.578079,0.313878
pr_000633099,0.578079,0.313878
us_000182424,0.578079,0.319367
us_000300684,0.578079,0.325750
pr_000548466,0.578079,0.327540
us_000388584,0.578079,0.337711
pr_000982273,0.578079,0.339138
pr_000776196,0.578079,0.343182
pr_000628015,0.578079,0.350336
pr_000628014,0.578079,0.365126
pr_000557064,0.578079,0.368035
pr_000636282,0.578079,0.389047
pr_000971572,0.578079,0.390081
pr_000631827,0.578079,0.393487
pr_001143348,0.578079,0.397414
pr_000723955,0.578079,0.398477
pr_001014602,0.578079,0.398477
pr_001015775,0.578079,0.398477
us_000496071,0.578079,0.400655
pr_000654779,0.578079,0.401017
pr_000819649,0.578079,0.401854
pr_000715594,0.578079,0.403838
us_000603327,0.578079,0.406119
pr_000971611,0.578079,0.410611
pr_000722633,0.578079,0.410611
pr_000843867,0.578079,0.410611
pr_000888683,0.578079,0.410611
pr_001002342,0.578079,0.410611
us_000460736,0.578079,0.413856
pr_001008596,0.578079,0.414919
pr_001159577,0.578079,0.414919
pr_000748902,0.578079,0.414919
pr_001042205,0.578079,0.414919
pr_001044382,0.578079,0.414919
pr_001792207,0.578079,0.414919
us_000470347,0.578079,0.415840
us_000385195,0.578079,0.416328
us_000468378,0.578079,0.418638
pr_000753149,0.578079,0.419359
pr_000993600,0.578079,0.419359
pr_001003886,0.578079,0.419359
pr_001008775,0.578079,0.419359
pr_001041771,0.578079,0.419359
pr_000848616,0.578079,0.419359
pr_000864591,0.578079,0.419359
pr_001001746,0.578079,0.419359
pr_001814838,0.578079,0.419359
pr_001001300,0.578079,0.419359
pr_000871837,0.578079,0.419359
pr_001001914,0.578079,0.419359
pr_000719954,0.578079,0.419359
pr_001001882,0.578079,0.419359
pr_000871292,0.578079,0.419359
pr_001008604,0.578079,0.419359
pr_000875648,0.578079,0.419359
pr_000745598,0.578079,0.419359
pr_000919483,0.578079,0.419359
pr_000979411,0.578079,0.419359
us_000501811,0.578079,0.420595
us_000479378,0.578079,0.420775
us_000467361,0.578079,0.420878
pr_000753817,0.578079,0.424092
pr_001013011,0.578079,0.424316
us_000473443,0.578079,0.424573
us_000464708,0.578079,0.425336
us_000477923,0.578079,0.426447
us_000461074,0.578079,0.426472
us_000464494,0.578079,0.426712
us_000387318,0.578079,0.426714
us_000464660,0.578079,0.426736
us_000465101,0.578079,0.426743
us_000466309,0.578079,0.427419
us_000479286,0.578079,0.427968
pr_000747986,0.578079,0.428178
pr_000723884,0.578079,0.428178
us_000468887,0.578079,0.428619
us_000468240,0.578079,0.428740
us_000469861,0.578079,0.428742
us_000466611,0.578079,0.428822
us_000460318,0.578079,0.430537
pr_000746055,0.578079,0.432618
pr_000989651,0.578079,0.432618
us_000467771,0.578079,0.433408
us_000472710,0.578079,0.433563
us_000484340,0.578079,0.434219
us_000278264,0.578079,0.434254
us_000564351,0.578079,0.434833
us_000466842,0.578079,0.437084
us_000001515,0.578079,0.437101
us_000446997,0.578079,0.438299
us_000458450,0.578079,0.439581
us_000472709,0.578079,0.440247
us_000460337,0.578079,0.440323
us_000483798,0.578079,0.441936
us_000460752,0.578079,0.442696
us_000468203,0.578079,0.443644
us_000466313,0.578079,0.444217
us_000505627,0.578079,0.448112
us_000467840,0.578079,0.448990
pr_001016536,0.578079,0.450477
pr_000874016,0.578079,0.450477
pr_001008897,0.578079,0.450477
pr_000757563,0.578079,0.450477
us_000468430,0.578079,0.454860
pr_000720533,0.578079,0.454917
pr_000896302,0.578079,0.454917
pr_001042148,0.578079,0.454917
pr_000926313,0.578079,0.454917
pr_000718955,0.578079,0.454917
us_000469686,0.578079,0.460775
us_000468652,0.578079,0.461656
us_000458526,0.578079,0.469466
us_000479082,0.578079,0.472077
us_000469398,0.578079,0.475097
us_000591077,0.578079,0.475614
pr_000746036,0.578079,0.476090
us_000467127,0.578079,0.481335
pr_000750217,0.578079,0.483497
pr_000751311,0.578079,0.483497
us_000462617,0.578079,0.490357
us_000480516,0.578079,0.490732
us_000358366,0.578079,0.493794
us_000464373,0.578079,0.496352
us_000463019,0.578079,0.496437
us_000531078,0.578079,0.498761
us_000460913,0.578079,0.524471
pr_000724269,0.578079,0.528769
us_000472647,0.578079,0.543978
pr_001012988,0.578079,0.567771
us_000493195,0.578079,0.580493
pr_000982287,0.578079,0.600078
pr_001044047,0.578079,0.600078
pr_000878605,0.578079,0.608562
pr_000954870,0.578079,0.608562
pr_001021922,0.578079,0.617064
pr_000746052,0.578079,0.629498
pr_000926140,0.578079,0.631809
us_000198344,0.578079,0.643714
us_000459479,0.578079,0.644158
pr_000723027,0.578079,0.647010
us_000242533,0.578079,0.654860
us_000463160,0.578079,0.662213
us_000469619,0.578079,0.668529
us_000460147,0.578079,0.690298
us_000387354,0.578079,0.701315
us_000458917,0.578079,0.707704
us_000466983,0.578079,0.752206
us_000460041,0.578079,0.768408
pr_001043619,0.578079,0.847203
pr_001685984,0.578079,0.981430
us_000275755,0.578079,1.071384
us_000544548,0.568360,0.000009
us_000590521,0.568360,0.000017
us_000590534,0.568360,0.000017
us_000590559,0.568360,0.000017
us_000590564,0.568360,0.000017
us_000590593,0.568360,0.000017
us_000590595,0.568360,0.000017
us_000590663,0.568360,0.000017
us_000590730,0.568360,0.000017
us_000590745,0.568360,0.000017
us_000590760,0.568360,0.000017
us_000590758,0.568360,0.000017
us_000590762,0.568360,0.000017
us_000590772,0.568360,0.000017
us_000590779,0.568360,0.000017
us_000590792,0.568360,0.000017
us_000590816,0.568360,0.000017
us_000590833,0.568360,0.000017
us_000590843,0.568360,0.000017
us_000590855,0.568360,0.000017
us_000551235,0.568360,0.000032
us_000545777,0.568360,0.000926
us_000545370,0.568360,0.004084
us_000528824,0.568360,0.284163
pr_001706569,0.568360,0.323805
pr_001159323,0.568360,0.346457
us_000478185,0.568360,0.346647
us_000538645,0.568360,0.358865
pr_001159300,0.568360,0.359650
us_000619306,0.568360,0.370027
us_000477613,0.568360,0.383096
pr_001706568,0.568360,0.388979
us_000534045,0.568360,0.391442
us_000542236,0.568360,0.397128
pr_001088959,0.568360,0.434954
pr_001042905,0.568360,0.436224
pr_001089737,0.568360,0.440297
us_000535117,0.568360,0.453588
us_000545234,0.568360,0.457375
pr_001117029,0.568360,0.459553
pr_001089399,0.568360,0.459821
pr_001044624,0.568360,0.463767
pr_001043320,0.568360,0.475668
us_000486614,0.568360,0.477283
pr_001044394,0.568360,0.482056
us_000530475,0.568360,0.486519
pr_001014441,0.568360,0.491392
us_000504383,0.568360,0.494782
us_000581146,0.568360,0.496086
pr_001089427,0.568360,0.505521
us_000476378,0.568360,0.511609
pr_001090916,0.568360,0.526210
us_000550438,0.568360,0.535310
pr_001017204,0.568360,0.537047
us_000269821,0.568360,0.540386
us_000477651,0.568360,0.544601
us_000517519,0.568360,0.546770
pr_001101637,0.568360,0.548213
us_000551084,0.568360,0.556369
us_000549503,0.568360,0.556682
pr_001087705,0.568360,0.557311
us_000485235,0.568360,0.558710
us_000504622,0.568360,0.571704
pr_001087861,0.568360,0.571935
pr_001087721,0.568360,0.571935
us_000532351,0.568360,0.578323
pr_001154048,0.568360,0.579314
us_000549388,0.568360,0.580126
pr_001089455,0.568360,0.582444
pr_001088966,0.568360,0.593281
pr_001075158,0.568360,0.593281
pr_001015777,0.568360,0.593281
us_000477459,0.568360,0.601621
pr_001044029,0.568360,0.604447
pr_001088078,0.568360,0.604447
pr_001102561,0.568360,0.604447
pr_001096867,0.568360,0.604447
pr_001142647,0.568360,0.604447
pr_002259165,0.568360,0.604447
pr_001087689,0.568360,0.604447
pr_001001981,0.568360,0.604447
pr_001012097,0.568360,0.604447
pr_001089495,0.568360,0.604447
pr_001011411,0.568360,0.624286
us_000480532,0.568360,0.780035
us_000465138,0.568360,0.780750
us_000247934,0.568360,0.781726
us_000581712,0.568360,0.796430
us_000538752,0.568360,0.799909
pr_001143097,0.568360,0.801500
us_000471694,0.568360,0.810441
us_000477477,0.568360,0.845831
pr_001087752,0.568360,0.854176
us_000567849,0.568360,0.857909
pr_001015809,0.568360,0.866639
us_000485835,0.568360,0.879913
us_000500782,0.568360,0.916532
us_000610900,0.568360,0.925357
pr_001041805,0.568360,0.927342
us_000476423,0.568360,0.933655
us_000466239,0.568360,0.956996
us_000430656,0.568360,0.976833
us_000477501,0.568360,1.020098
us_000254553,0.568360,1.025976
us_000570086,0.568360,1.148533
us_000342021,0.568360,1.211957
pr_001042590,0.568360,1.244544
us_000285552,0.568360,1.249138
us_000609525,0.568360,1.286012
us_000469268,0.568360,1.309970
us_000030767,0.568360,1.587334
pr_001029973,0.568360,2.261536
us_000494202,0.568360,2.484585
us_000548978,0.568360,0.012848
pr_000392096,0.568360,0.091920
pr_001141572,0.568360,0.119240
pr_000373351,0.568360,0.130861
us_000482490,0.568360,0.518537
us_000570804,0.520924,0.000049
us_000535290,0.520924,0.000178
pr_001002018,0.520924,0.000195
pr_001095552,0.520924,0.000252
pr_001148729,0.520924,0.000252
pr_001155658,0.520924,0.000252
pr_000393968,0.520924,0.000252
pr_000565107,0.520924,0.000252
pr_000568587,0.520924,0.000478
pr_000663981,0.520924,0.000705
pr_000516954,0.520924,0.001780
pr_000556342,0.520924,0.002263
us_000459404,0.520924,0.002774
us_000571948,0.520924,0.003048
pr_001158628,0.520924,0.003109
pr_000717340,0.520924,0.004210
pr_000512283,0.520924,0.004782
pr_000516888,0.520924,0.005308
pr_001401316,0.520924,0.005559
us_000171838,0.520924,0.008894
pr_001791686,0.520924,0.009796
pr_001727784,0.520924,0.010568
pr_000518393,0.520924,0.011349
pr_000635315,0.520924,0.014304
pr_000517737,0.520924,0.030333
us_000518889,0.520924,0.037070
us_000479696,0.520924,0.081585
pr_000554975,0.520924,0.086578
us_000526767,0.508219,0.000516
us_000621631,0.508219,0.001334
us_000557864,0.508219,0.022552
us_000596183,0.508219,0.034149
us_000578997,0.508219,0.036626
pr_000873857,0.508219,0.040217
us_000458953,0.508219,0.040285
us_000504729,0.508219,0.052591
us_000473221,0.508219,0.063299
us_000522551,0.508219,0.063991
pr_001273283,0.508219,0.065564
pr_001285601,0.508219,0.065564
pr_001214178,0.508219,0.067768
us_000480382,0.508219,0.068085
pr_001218009,0.508219,0.075118
us_000520831,0.508219,0.075965
us_000581360,0.508219,0.076343
us_000511300,0.508219,0.081668
us_000521170,0.508219,0.114624
pr_000723227,0.508219,0.116385
pr_001453294,0.508219,0.117173
pr_001315211,0.508219,0.129027
us_000513876,0.508219,0.130581
pr_001274616,0.508219,0.155628
pr_001271025,0.508219,0.159983
us_000528958,0.508219,0.168969
pr_000719356,0.508219,0.216187
pr_001347964,0.508219,0.256252
us_000613708,0.508219,0.262353
pr_000632561,0.508219,0.264863
us_000509924,0.508219,0.281824
us_000472934,0.508219,0.339153
us_000486056,0.508219,0.365229
pr_001252906,0.508219,0.434382
us_000538097,0.508219,0.455269
us_000548113,0.508219,0.481930
pr_001222262,0.508219,0.532114
us_000585316,0.508219,0.543617
us_000501416,0.508219,0.556785
us_000485357,0.508219,0.567353
us_000552294,0.508219,0.570365
us_000530554,0.508219,0.574780
us_000503949,0.508219,0.577125
us_000513796,0.508219,0.605997
us_000314146,0.508219,0.607917
pr_001079545,0.508219,0.609035
us_000534278,0.508219,0.619546
pr_001546762,0.508219,0.641843
us_000522358,0.508219,0.681226
us_000505690,0.508219,0.690943
us_000519282,0.508219,0.739575
us_000491075,0.508219,0.960123
us_000479021,0.476265,0.375447
us_000508547,0.476265,0.431418
us_000595564,0.476265,0.450119
us_000551077,0.476265,0.453973
us_000538415,0.476265,0.462894
pr_001090815,0.476265,0.466119
pr_001089074,0.476265,0.478365
pr_001088858,0.476265,0.490967
pr_001090704,0.476265,0.499449
pr_001394403,0.476265,0.510483
pr_001087654,0.476265,0.510483
us_000526074,0.476265,0.589506
pr_001087391,0.476265,0.664554
pr_001100361,0.476265,0.678791
us_000519839,0.476265,0.740079
us_000521163,0.476265,0.746588
pr_001090823,0.476265,0.794380
us_000506489,0.476265,0.799072
us_000004320,0.476265,0.985973
us_000614647,0.474036,0.000011
pr_000903732,0.474036,0.000183
us_000554309,0.466328,0.000003
pr_000521971,0.466328,0.001691
pr_000992934,0.466328,0.001794
us_000576688,0.466328,0.006658
us_000559136,0.456702,0.000000
us_000600576,0.456702,0.000000
pr_000015287,0.456702,0.000000
us_000541307,0.456702,0.000001
pr_000636068,0.456702,0.000001
pr_000559414,0.456702,0.000001
pr_000513595,0.456702,0.000001
pr_000365889,0.456702,0.000001
pr_000713270,0.456702,0.000001
pr_000513215,0.456702,0.000001
pr_000521960,0.456702,0.000001
pr_000556348,0.456702,0.000001
pr_000560865,0.456702,0.000001
pr_000555386,0.456702,0.000001
pr_000655486,0.456702,0.000001
pr_000555388,0.456702,0.000001
pr_000655256,0.456702,0.000001
pr_000654985,0.456702,0.000001
pr_000655371,0.456702,0.000001
pr_000656974,0.456702,0.000001
pr_000636063,0.456702,0.000001
pr_000697263,0.456702,0.000001
pr_000655916,0.456702,0.000001
pr_000551032,0.456702,0.000001
pr_000544152,0.456702,0.000001
pr_001148068,0.456702,0.000001
pr_000699117,0.456702,0.000002
us_000603954,0.456702,0.000402
pr_002040927,0.456702,0.000441
pr_001853646,0.456702,0.000603
us_000483966,0.456702,0.001121
pr_000824880,0.456702,0.001173
pr_000848658,0.456702,0.001174
pr_000652332,0.456702,0.001507
pr_002003275,0.456702,0.002575
us_000474424,0.453284,0.000000
us_000548258,0.453284,0.000000
us_000543688,0.453284,0.000000
pr_001389359,0.453284,0.000773
pr_001847081,0.453284,0.001044
pr_002002797,0.453284,0.005540
us_000580757,0.426727,0.000000
pr_000008962,0.426727,0.000000
pr_001082781,0.426727,0.000002
pr_001157658,0.426727,0.000257
pr_001801361,0.426727,0.000257
pr_000619830,0.426727,0.001973
pr_000514642,0.426727,0.010679
us_000558680,0.405968,0.000000
us_000580449,0.405968,0.000000
pr_001890081,0.405968,0.000000
us_000510321,0.405968,0.000001
us_000496914,0.405968,0.000002
us_000553230,0.405968,0.000002
us_000553098,0.405968,0.000002
us_000472660,0.405968,0.000003
us_000543390,0.405968,0.000003
us_000551667,0.405968,0.000003
us_000551626,0.405968,0.000003
us_000524284,0.405968,0.000003
us_000467937,0.405968,0.000004
us_000383536,0.405968,0.000004
us_000590949,0.405968,0.000004
us_000506348,0.405968,0.000004
us_000563404,0.405968,0.000005
us_000577595,0.405968,0.000005
us_000563093,0.405968,0.000006
us_000487157,0.405968,0.000006
us_000492809,0.405968,0.000006
us_000517980,0.405968,0.000009
us_000580769,0.405968,0.000010
us_000591279,0.405968,0.000010
us_000491279,0.405968,0.000018
us_000491066,0.405968,0.000018
us_000547052,0.405968,0.000019
us_000573772,0.405968,0.000031
us_000574427,0.405968,0.000033
us_000483549,0.405968,0.000034
us_000528548,0.405968,0.000035
us_000591704,0.405968,0.000035
pr_001001758,0.405968,0.000036
pr_001890505,0.405968,0.000036
pr_001141558,0.405968,0.000036
pr_001890455,0.405968,0.000036
us_000595808,0.405968,0.000043
pr_000938242,0.405968,0.000043
pr_001022891,0.405968,0.000043
us_000526447,0.405968,0.000054
us_000496371,0.405968,0.000054
pr_001086126,0.405968,0.000056
pr_001603538,0.405968,0.000056
pr_000573314,0.405968,0.000056
pr_000701014,0.405968,0.000056
pr_001638738,0.405968,0.000056
pr_000899579,0.405968,0.000057
pr_000874676,0.405968,0.000057
pr_000998985,0.405968,0.000057
pr_000893078,0.405968,0.000057
us_000522253,0.405968,0.000057
pr_000758400,0.405968,0.000061
pr_001699890,0.405968,0.000061
us_000532232,0.405968,0.000061
us_000570352,0.405968,0.000063
pr_000210252,0.405968,0.000065
us_000536533,0.405968,0.000069
us_000578247,0.405968,0.000069
pr_001074526,0.405968,0.000070
pr_000697435,0.405968,0.000073
pr_000889450,0.405968,0.000073
pr_000969338,0.405968,0.000073
pr_001080046,0.405968,0.000073
pr_000880668,0.405968,0.000073
us_000547013,0.405968,0.000076
us_000547164,0.405968,0.000077
us_000514401,0.405968,0.000081
us_000543426,0.405968,0.000081
pr_000729279,0.405968,0.000082
pr_000634007,0.405968,0.000082
pr_000972397,0.405968,0.000082
pr_001025605,0.405968,0.000082
pr_000836073,0.405968,0.000082
us_000533892,0.405968,0.000083
us_000544947,0.405968,0.000085
us_000510108,0.405968,0.000087
us_000517258,0.405968,0.000090
us_000570711,0.405968,0.000092
pr_000949888,0.405968,0.000096
pr_001699884,0.405968,0.000105
pr_000013442,0.405968,0.000107
us_000580413,0.405968,0.000108
us_000557154,0.405968,0.000120
us_000561237,0.405968,0.000120
pr_000717172,0.405968,0.000121
us_000477225,0.405968,0.000125
pr_001417437,0.405968,0.000127
pr_001733316,0.405968,0.000141
us_000506748,0.405968,0.000231
pr_001123811,0.405968,0.000247
us_000527195,0.405968,0.000261
us_000480146,0.405968,0.000266
pr_000162702,0.405968,0.000271
pr_000189463,0.405968,0.000274
us_000564987,0.405968,0.000276
us_000523007,0.405968,0.000288
pr_001654764,0.405968,0.000296
pr_001611073,0.405968,0.000300
us_000528452,0.405968,0.000322
pr_000326323,0.405968,0.000325
pr_001651549,0.405968,0.000335
pr_000581308,0.405968,0.000335
us_000572029,0.405968,0.000347
pr_000893179,0.405968,0.000377
us_000480499,0.405968,0.000380
us_000538721,0.405968,0.000403
pr_001417631,0.405968,0.000419
us_000532360,0.405968,0.000420
us_000570012,0.405968,0.000427
pr_001719161,0.405968,0.000433
pr_001597678,0.405968,0.000454
us_000592424,0.405968,0.000459
pr_001160257,0.405968,0.000467
pr_001103219,0.405968,0.000467
pr_001139433,0.405968,0.000467
pr_001400643,0.405968,0.000467
pr_001139931,0.405968,0.000467
pr_001143030,0.405968,0.000467
pr_001970983,0.405968,0.000467
pr_000729860,0.405968,0.000467
pr_001139935,0.405968,0.000467
pr_002138442,0.405968,0.000467
pr_001406433,0.405968,0.000467
us_000486211,0.405968,0.000483
us_000577572,0.405968,0.000508
us_000613521,0.405968,0.000515
pr_001965068,0.405968,0.000525
pr_001651551,0.405968,0.000537
us_000600387,0.405968,0.000551
us_000583820,0.405968,0.000566
us_000542418,0.405968,0.000567
pr_001984127,0.405968,0.000583
us_000518984,0.405968,0.000601
us_000593403,0.405968,0.000607
pr_000012181,0.405968,0.000616
us_000610214,0.405968,0.000619
pr_001642839,0.405968,0.000625
pr_001633723,0.405968,0.000638
pr_000902752,0.405968,0.000638
pr_000324775,0.405968,0.000638
pr_001813865,0.405968,0.000652
us_000485589,0.405968,0.000666
us_000591600,0.405968,0.000673
pr_000990280,0.405968,0.000676
us_000527496,0.405968,0.000685
pr_000162193,0.405968,0.000712
pr_001678722,0.405968,0.000723
pr_001600964,0.405968,0.000766
pr_001049279,0.405968,0.000766
pr_001162990,0.405968,0.000766
pr_001019513,0.405968,0.000766
pr_001101252,0.405968,0.000766
us_000512184,0.405968,0.000776
us_000545571,0.405968,0.000788
us_000572046,0.405968,0.000832
pr_001119406,0.405968,0.000837
pr_001139905,0.405968,0.000839
pr_001993073,0.405968,0.000860
pr_000978103,0.405968,0.000868
pr_001699486,0.405968,0.000910
us_000586986,0.405968,0.000910
us_000487726,0.405968,0.000930
pr_000692273,0.405968,0.000939
us_000512861,0.405968,0.000974
us_000508041,0.405968,0.000994
pr_001142696,0.405968,0.001009
pr_000127031,0.405968,0.001041
us_000539279,0.405968,0.001050
us_000588825,0.405968,0.001064
us_000540790,0.405968,0.001087
pr_001086952,0.405968,0.001121
pr_001018172,0.405968,0.001122
us_000579379,0.405968,0.001139
us_000513946,0.405968,0.001140
us_000475278,0.405968,0.001149
us_000526679,0.405968,0.001161
us_000508444,0.405968,0.001205
pr_000968248,0.405968,0.001280
us_000562765,0.405968,0.001296
us_000525821,0.405968,0.001363
us_000560116,0.405968,0.001364
us_000497240,0.405968,0.001371
us_000506100,0.405968,0.001394
pr_000020858,0.405968,0.001447
us_000540480,0.405968,0.001526
pr_001024969,0.405968,0.001544
us_000501683,0.405968,0.001556
pr_001044120,0.405968,0.001642
pr_001067388,0.405968,0.001642
us_000507064,0.405968,0.001652
us_000538267,0.405968,0.001660
pr_000933360,0.405968,0.001708
pr_001131871,0.405968,0.001757
us_000482000,0.405968,0.001812
us_000585518,0.405968,0.001840
pr_001700793,0.405968,0.001876
us_000585696,0.405968,0.001945
pr_001005930,0.405968,0.001976
us_000464236,0.405968,0.002014
pr_000832151,0.405968,0.002061
pr_001120946,0.405968,0.002083
pr_002232365,0.405968,0.002092
pr_000638144,0.405968,0.002095
us_000508417,0.405968,0.002109
pr_001874616,0.405968,0.002124
us_000559089,0.405968,0.002148
us_000480798,0.405968,0.002179
us_000548640,0.405968,0.002338
pr_000223442,0.405968,0.002347
us_000597306,0.405968,0.002548
pr_001589547,0.405968,0.002606
us_000515789,0.405968,0.002735
us_000593413,0.405968,0.002794
pr_000647176,0.405968,0.002840
us_000563410,0.405968,0.002902
pr_002228496,0.405968,0.002925
us_000494614,0.405968,0.002957
pr_001698788,0.405968,0.003001
pr_000564634,0.405968,0.003013
