OID,Sq Dist to BMU, BMU Map Loc,Sq Dist to Nbr Map Node, Neighbor Node Map Loc,Sq Dist to Nbr Map Node, Neighbor Node Map Loc,Sq Dist to Nbr Map Node, Neighbor Node Map Loc,Sq Dist to Nbr Map Node, Neighbor Node Map Loc,Sq Dist to Nbr Map Node, Neighbor Node Map Loc,Sq Dist to Nbr Map Node, Neighbor Node Map Loc,Sq Dist to Nbr Map Node, Neighbor Node Map Loc,Sq Dist to Nbr Map Node, Neighbor Node Map Loc,
5625,0.00000020,(38|32),0.00000351,(39|31),0.00002029,(37|32),0.00002053,(38|31),0.00005300,(39|32),0.00008614,(38|33),0.00022107,(37|33),0.00335265,(39|33),0.06960567,(37|31),
5626,0.04841513,(26|31),0.05805790,(25|31),0.06838832,(25|32),0.10299781,(25|30),0.12865727,(26|32),0.16724040,(27|30),0.16725372,(27|31),0.34435465,(26|30),0.36397669,(27|32),
5627,0.00000240,(35|14),0.00000406,(36|14),0.00004784,(36|13),0.00007028,(35|15),0.00123785,(36|15),0.09846669,(35|13),0.69670486,(34|15),0.86348540,(34|14),1.00000000,(34|13),
5628,0.03628614,(26|31),0.04254082,(25|31),0.07099658,(25|32),0.07662077,(25|30),0.14485753,(26|30),0.18285597,(27|30),0.30799601,(26|32),0.40294327,(27|31),0.72224462,(27|32),
5629,0.00596144,(20|7),0.05907543,(20|6),0.09427712,(21|7),0.12293019,(21|6),0.15592225,(20|8),0.34317917,(21|8),0.36280265,(19|6),0.36987008,(19|7),0.39089445,(19|8),
563,0.00003412,(25|12),0.00007316,(25|13),0.00017261,(26|12),0.00039651,(25|11),0.00051629,(24|12),0.00619993,(26|11),0.01530622,(24|11),0.13505305,(26|13),0.23051453,(24|13),
5630,0.00596144,(20|7),0.05907543,(20|6),0.09427712,(21|7),0.12293019,(21|6),0.15592225,(20|8),0.34317917,(21|8),0.36280265,(19|6),0.36987008,(19|7),0.39089445,(19|8),
5631,0.10581665,(30|22),0.10948759,(29|23),0.15762996,(29|21),0.20104103,(29|22),0.44884893,(30|21),0.52108762,(31|21),0.52493727,(31|22),0.53856854,(31|23),0.54212518,(30|23),
5632,0.03918301,(4|14),0.03940375,(4|15),0.05238212,(3|14),0.05321855,(5|14),0.06430668,(3|13),0.09766838,(3|15),0.10078981,(5|15),0.17174394,(4|13),0.20705963,(5|13),
5633,0.00052462,(19|44),0.02430262,(20|44),0.02618426,(18|44),0.04676388,(20|43),0.04993413,(18|45),0.05905318,(19|43),0.06349355,(19|45),0.08499978,(18|43),0.13221008,(20|45),
5634,0.03013999,(21|5),0.08154915,(22|5),0.12607959,(20|6),0.12994217,(21|6),0.26387599,(21|4),0.28945532,(22|4),0.30203628,(20|5),0.34760900,(20|4),0.40404561,(22|6),
5635,0.11164958,(28|24),0.11258074,(29|25),0.15516772,(29|23),0.21587565,(29|24),0.46134947,(27|24),0.51096638,(28|25),0.51915382,(27|25),0.53476231,(27|23),0.53565429,(28|23),
5636,0.00004145,(27|21),0.00029951,(27|22),0.05930914,(28|21),0.11632395,(26|21),0.31941241,(26|22),0.38293490,(28|22),0.43750313,(26|20),0.46051034,(27|20),0.94675148,(28|20),
5637,0.03324161,(45|25),0.03798459,(44|24),0.05035486,(46|25),0.05988604,(44|25),0.06085420,(46|24),0.06429981,(45|24),0.07417861,(45|26),0.08012609,(46|26),0.27451926,(44|26),
5638,0.03232516,(20|7),0.05000281,(20|6),0.07303227,(21|7),0.10025460,(21|6),0.15472948,(20|8),0.34820427,(21|8),0.34841582,(19|6),0.36845934,(19|7),0.39065555,(19|8),
5639,0.01199789,(12|40),0.01819598,(13|39),0.04458440,(13|40),0.05094214,(12|41),0.05168365,(12|39),0.05875199,(11|41),0.07242931,(11|40),0.16391680,(13|41),0.25756786,(11|39),
564,0.00036941,(25|33),0.00045786,(26|33),0.00129204,(25|34),0.00329255,(24|33),0.01076948,(26|34),0.28001764,(25|32),0.50832844,(26|32),0.67261153,(24|32),0.80679178,(24|34),
5640,0.00230552,(30|2),0.00329838,(30|1),0.00410558,(29|1),0.01015237,(31|2),0.01081537,(31|1),0.03721543,(30|3),0.21783176,(29|2),0.27982958,(31|3),0.33324798,(29|3),
5641,0.00234116,(33|14),0.19278918,(32|15),0.20654389,(34|15),0.21783539,(33|15),0.26585741,(32|14),0.31047293,(34|14),0.31690418,(32|13),0.43439078,(33|13),0.46577226,(34|13),
5642,0.06608994,(26|25),0.07582444,(26|26),0.09189969,(27|26),0.09540454,(26|24),0.09702068,(27|25),0.10787527,(25|24),0.12654048,(27|24),0.13212003,(25|26),0.19541040,(25|25),
5643,0.00003901,(17|21),0.00004476,(16|20),0.00099555,(16|21),0.00148034,(17|20),0.06058546,(17|22),0.14086628,(18|21),0.59736204,(18|20),0.85849118,(18|22),0.98720330,(16|22),
5644,0.00005160,(32|9),0.00021914,(32|8),0.00136782,(32|10),0.03491976,(33|9),0.18869577,(33|8),0.22585237,(31|9),0.42853475,(31|8),0.70270628,(31|10),0.98035049,(33|10),
5645,0.10597454,(29|25),0.11125035,(28|24),0.21485589,(29|24),0.33831080,(30|24),0.44817544,(28|26),0.48461010,(29|26),0.51075774,(28|25),0.53894866,(30|25),0.54689527,(30|26),
5646,0.09397166,(16|41),0.11541128,(17|41),0.13952242,(17|40),0.15421198,(16|42),0.15995411,(16|40),0.16925334,(15|42),0.19242688,(17|42),0.21437593,(15|41),0.31266651,(15|40),
5647,0.02221009,(18|44),0.02875836,(19|45),0.03183652,(17|45),0.03354298,(18|45),0.03372956,(17|44),0.05326462,(19|43),0.05581197,(19|44),0.07434539,(18|43),0.07640896,(17|43),
5648,0.00519352,(46|22),0.00577630,(45|22),0.00706828,(46|23),0.01523437,(45|23),0.02541023,(47|23),0.04652565,(47|22),0.08526986,(47|21),0.24294015,(46|21),0.25406868,(45|21),
5649,0.00000049,(33|22),0.00000298,(33|21),0.00031523,(34|21),0.20804411,(34|22),0.51977736,(32|22),0.57231361,(32|21),0.61663675,(33|23),0.99544686,(34|23),0.99679929,(32|23),
565,0.00000240,(35|14),0.00000406,(36|14),0.00004784,(36|13),0.00007028,(35|15),0.00123785,(36|15),0.09846669,(35|13),0.69670486,(34|15),0.86348540,(34|14),1.00000000,(34|13),
5650,0.03211639,(2|39),0.04380803,(3|40),0.05496994,(2|40),0.06479848,(1|38),0.07722514,(1|40),0.09969658,(1|39),0.14500234,(2|38),0.25538617,(3|39),0.53966560,(3|38),
5651,0.07636513,(10|18),0.09907363,(9|18),0.11192207,(11|17),0.13224884,(10|17),0.14856119,(9|17),0.23601853,(11|18),0.30245417,(9|19),0.39064921,(10|19),0.47980738,(11|19),
5652,0.00000028,(35|18),0.00000036,(34|18),0.00000040,(35|17),0.00001603,(36|17),0.00002027,(34|17),0.09013478,(36|18),0.29310733,(34|19),0.91570938,(36|19),0.95238787,(35|19),
5653,0.00854012,(14|13),0.04267539,(14|12),0.05501366,(13|14),0.07396632,(13|13),0.14633173,(13|12),0.20103706,(15|12),0.30917912,(14|14),0.30995024,(15|13),0.39057393,(15|14),
5654,0.02898191,(6|36),0.03455713,(7|35),0.03838059,(7|36),0.04563518,(6|37),0.05928378,(5|35),0.05978370,(6|35),0.08408671,(7|37),0.11988059,(5|36),0.17316265,(5|37),
5655,0.11164958,(28|24),0.11258074,(29|25),0.14124936,(29|23),0.19560671,(29|24),0.46134947,(27|24),0.51096638,(28|25),0.51915382,(27|25),0.53476231,(27|23),0.53493058,(28|23),
5656,0.00487591,(29|1),0.00551255,(30|0),0.00756032,(30|2),0.01125351,(30|1),0.09861512,(29|0),0.20480670,(29|2),0.53215721,(28|1),0.54534362,(28|2),0.54652034,(28|0),
5657,0.09655931,(16|41),0.13722224,(17|41),0.14973231,(16|42),0.16133499,(15|42),0.18556814,(17|40),0.19229240,(17|42),0.19687230,(16|40),0.21154408,(15|41),0.35086419,(15|40),
5658,0.00000023,(48|12),0.00000152,(47|12),0.00000836,(49|12),0.00001021,(48|11),0.00005465,(49|13),0.00063983,(48|13),0.00265919,(47|13),0.00411062,(47|11),0.78281271,(49|11),
5659,0.02014660,(18|44),0.02668962,(19|44),0.04298322,(17|44),0.04559305,(18|45),0.05342075,(19|45),0.06013593,(17|45),0.13618951,(17|43),0.15906837,(19|43),0.17068428,(18|43),
566,0.00106273,(30|26),0.05543105,(30|25),0.14165318,(31|26),0.22512724,(31|27),0.32976976,(30|27),0.50026244,(31|25),0.59319770,(29|26),0.67180687,(29|25),0.92287570,(29|27),
5660,0.10581665,(30|22),0.10948759,(29|23),0.15762996,(29|21),0.20104103,(29|22),0.44884893,(30|21),0.52108762,(31|21),0.52493727,(31|22),0.53856854,(31|23),0.54212518,(30|23),
5661,0.00000240,(35|14),0.00000406,(36|14),0.00004784,(36|13),0.00007028,(35|15),0.00123785,(36|15),0.09846669,(35|13),0.69670486,(34|15),0.86348540,(34|14),1.00000000,(34|13),
5662,0.00000522,(32|29),0.00001287,(33|29),0.00007900,(33|30),0.00054027,(33|28),0.00288219,(32|30),0.12693457,(31|29),0.52474058,(32|28),0.79637504,(31|30),0.97055304,(31|28),
5663,0.02898191,(6|36),0.03455713,(7|35),0.03838059,(7|36),0.04563518,(6|37),0.05928378,(5|35),0.05978370,(6|35),0.08408671,(7|37),0.11988059,(5|36),0.17316265,(5|37),
5664,0.00000034,(42|32),0.00000411,(42|31),0.00000472,(42|33),0.00003029,(41|31),0.00007016,(43|33),0.00013046,(41|32),0.00037515,(41|33),0.05806365,(43|32),0.80756825,(43|31),
5665,0.00000018,(47|3),0.00000072,(47|2),0.00000245,(48|3),0.00000398,(48|4),0.00005474,(47|4),0.00017644,(48|2),0.00123532,(46|3),0.00165970,(46|2),0.00976845,(46|4),
5666,0.00000120,(30|30),0.00000258,(30|29),0.00006109,(31|31),0.00011821,(31|30),0.05854726,(31|29),0.06202567,(30|31),0.26569989,(29|30),0.54719710,(29|29),1.00000000,(29|31),
5667,0.03023614,(4|14),0.03336767,(3|14),0.03924015,(4|15),0.04837237,(3|13),0.05412343,(5|14),0.08066891,(3|15),0.09802405,(4|13),0.10155706,(5|15),0.14107366,(5|13),
5668,0.00003709,(12|27),0.00008016,(11|27),0.00033680,(13|27),0.00104138,(11|28),0.00212498,(12|26),0.00402233,(12|28),0.01001783,(13|28),0.01071764,(11|26),0.01732833,(13|26),
5669,0.01165848,(16|27),0.04538794,(17|27),0.09084273,(15|26),0.12956254,(15|28),0.14521518,(16|28),0.14532340,(16|26),0.17730211,(15|27),0.18900270,(17|26),0.25282402,(17|28),
567,0.00036941,(25|33),0.00045786,(26|33),0.00129204,(25|34),0.00329255,(24|33),0.01076948,(26|34),0.28001764,(25|32),0.50832844,(26|32),0.67261153,(24|32),0.80679178,(24|34),
5670,0.01293166,(13|37),0.05679042,(13|38),0.12248331,(14|37),0.15592118,(14|38),0.18754708,(13|36),0.19472591,(12|38),0.22365346,(12|37),0.23778029,(14|36),0.48304456,(12|36),
5671,0.01923964,(16|38),0.02783866,(16|37),0.03458744,(15|38),0.03738948,(17|38),0.06161174,(15|37),0.13070554,(16|39),0.15862923,(17|37),0.25119738,(15|39),0.48889782,(17|39),
5672,0.04597911,(35|21),0.09084138,(35|20),0.12598983,(34|22),0.17286657,(34|20),0.20283843,(36|20),0.21026587,(34|21),0.55075915,(36|22),0.55118759,(35|22),0.55159540,(36|21),
5673,0.07456656,(4|9),0.11482360,(5|9),0.12558354,(4|10),0.18125370,(5|10),0.19833136,(5|8),0.21953746,(4|8),0.22510657,(3|9),0.29285324,(3|10),0.30062747,(3|8),
5674,0.00625586,(15|37),0.01262094,(15|38),0.01516897,(16|38),0.03239901,(15|36),0.03285179,(16|37),0.08748853,(14|38),0.09874948,(14|37),0.16317253,(16|36),0.23879892,(14|36),
5675,0.00003901,(17|21),0.00004476,(16|20),0.00099555,(16|21),0.00148034,(17|20),0.06058546,(17|22),0.14086628,(18|21),0.59736204,(18|20),0.85849118,(18|22),0.98720330,(16|22),
5676,0.00000522,(32|29),0.00001287,(33|29),0.00007900,(33|30),0.00054027,(33|28),0.00288219,(32|30),0.12693457,(31|29),0.52474058,(32|28),0.79637504,(31|30),0.97055304,(31|28),
5677,0.02691240,(20|44),0.05558390,(19|44),0.05900437,(19|45),0.07072436,(20|43),0.07594427,(20|45),0.09607933,(19|43),0.12063349,(21|43),0.13290208,(21|44),0.13314099,(21|45),
5678,0.00000037,(40|20),0.00000052,(39|20),0.00000110,(39|19),0.00000960,(41|20),0.00001156,(39|21),0.00014875,(41|19),0.00053169,(40|21),0.00585720,(41|21),0.00866981,(40|19),
5679,0.01259007,(30|46),0.01990490,(31|47),0.02671776,(29|45),0.06328529,(29|47),0.06843796,(30|47),0.11535421,(29|46),0.16316432,(31|46),0.19211639,(30|45),0.41286217,(31|45),
568,0.00003412,(25|12),0.00007316,(25|13),0.00017261,(26|12),0.00039651,(25|11),0.00051629,(24|12),0.00619993,(26|11),0.01530622,(24|11),0.13505305,(26|13),0.23051453,(24|13),
5680,0.02432674,(21|5),0.07072476,(22|5),0.14545405,(21|6),0.20754654,(20|6),0.26465568,(21|4),0.31742527,(22|4),0.38927029,(20|5),0.40909509,(22|6),0.42584308,(20|4),
5681,0.06596100,(4|10),0.07259233,(4|9),0.07612949,(5|11),0.09926561,(5|9),0.10936844,(4|11),0.14745410,(5|10),0.26554024,(3|11),0.39782995,(3|9),0.53789179,(3|10),
5682,0.00000629,(32|23),0.00003574,(32|24),0.01400271,(32|22),0.02273088,(31|23),0.06248915,(33|23),0.50059468,(31|24),0.62213933,(33|24),0.96106851,(31|22),0.98878330,(33|22),
5683,0.00004145,(27|21),0.00029951,(27|22),0.05930914,(28|21),0.11632395,(26|21),0.31941241,(26|22),0.38293490,(28|22),0.43750313,(26|20),0.46051034,(27|20),0.94675148,(28|20),
5684,0.00817455,(12|42),0.01286794,(12|41),0.01309172,(11|42),0.01432732,(11|41),0.02568520,(13|41),0.02952406,(13|42),0.04554887,(12|43),0.10579252,(11|43),0.54830452,(13|43),
5685,0.00234057,(31|1),0.00662530,(30|2),0.00697528,(30|1),0.02105345,(32|1),0.02153989,(31|0),0.02389156,(30|0),0.03030779,(31|2),0.04856589,(32|0),0.29977740,(32|2),
5686,0.11164958,(28|24),0.11258074,(29|25),0.15516772,(29|23),0.21587565,(29|24),0.46134947,(27|24),0.51096638,(28|25),0.51915382,(27|25),0.53476231,(27|23),0.53565429,(28|23),
5687,0.01447077,(20|7),0.09449792,(20|6),0.11352221,(21|6),0.14599344,(20|8),0.30217719,(21|7),0.34899480,(19|7),0.36666487,(19|6),0.37733896,(19|8),0.40525490,(21|8),
5688,0.00000037,(40|20),0.00000052,(39|20),0.00000110,(39|19),0.00000960,(41|20),0.00001156,(39|21),0.00014875,(41|19),0.00053169,(40|21),0.00585720,(41|21),0.00866981,(40|19),
5689,0.00000042,(35|28),0.00000378,(34|28),0.00000541,(34|27),0.00001302,(36|28),0.00003615,(35|27),0.00108257,(35|29),0.00192962,(36|29),0.00454436,(36|27),0.24669537,(34|29),
5690,0.06608994,(26|25),0.07582444,(26|26),0.09189969,(27|26),0.09540454,(26|24),0.09702068,(27|25),0.10787527,(25|24),0.12654048,(27|24),0.13212003,(25|26),0.19541040,(25|25),
5691,0.03023614,(4|14),0.03336767,(3|14),0.03924015,(4|15),0.04837237,(3|13),0.05412343,(5|14),0.08066891,(3|15),0.09802405,(4|13),0.10155706,(5|15),0.14107366,(5|13),
5692,0.03324161,(45|25),0.03798459,(44|24),0.05035486,(46|25),0.05988604,(44|25),0.06085420,(46|24),0.06429981,(45|24),0.07417861,(45|26),0.08012609,(46|26),0.27451926,(44|26),
5693,0.02008355,(15|37),0.03073253,(16|38),0.03644691,(15|38),0.03870935,(15|36),0.04430964,(16|37),0.10289416,(14|38),0.13505647,(14|37),0.15422956,(16|36),0.24861314,(14|36),
5694,0.00519352,(46|22),0.00577630,(45|22),0.00706828,(46|23),0.01523437,(45|23),0.02541023,(47|23),0.04652565,(47|22),0.08526986,(47|21),0.24294015,(46|21),0.25406868,(45|21),
5695,0.00000020,(38|32),0.00000351,(39|31),0.00002029,(37|32),0.00002053,(38|31),0.00005300,(39|32),0.00008614,(38|33),0.00022107,(37|33),0.00335265,(39|33),0.06960567,(37|31),
5696,0.00000002,(35|38),0.00000536,(34|38),0.00003081,(35|37),0.00006630,(35|39),0.00029398,(36|39),0.00032020,(36|38),0.00261657,(34|39),0.00903709,(36|37),0.03216124,(34|37),
5697,0.03324161,(45|25),0.03798459,(44|24),0.05035486,(46|25),0.05988604,(44|25),0.06085420,(46|24),0.06429981,(45|24),0.07417861,(45|26),0.08012609,(46|26),0.27451926,(44|26),
5698,0.00000008,(4|1),0.00000017,(3|1),0.00000039,(4|0),0.00000041,(3|2),0.00000044,(5|0),0.00000459,(4|2),0.00002222,(3|0),1.00000000,(5|1),1.00000000,(5|2),
5699,0.02958419,(6|11),0.03527920,(5|11),0.12792475,(5|10),0.14825015,(6|10),0.17985618,(5|12),0.24798278,(7|10),0.28319066,(7|11),0.41866496,(7|12),0.47795384,(6|12),
57,0.00000733,(24|49),0.00001626,(24|0),0.00009736,(25|48),0.00012987,(25|49),0.00025378,(24|48),0.00114690,(23|0),0.00207814,(25|0),0.00488084,(23|49),0.05465630,(23|48),
570,0.00003294,(28|39),0.00005632,(29|40),0.00007667,(28|40),0.00011630,(29|39),0.00060114,(29|38),0.00140758,(28|38),0.00367237,(27|39),0.01457085,(27|40),0.13494815,(27|38),
5700,0.01923964,(16|38),0.02783866,(16|37),0.03458744,(15|38),0.03738948,(17|38),0.06161174,(15|37),0.13070554,(16|39),0.15862923,(17|37),0.25119738,(15|39),0.48889782,(17|39),
5701,0.00034749,(21|20),0.00095122,(21|21),0.00326720,(22|20),0.01329557,(22|21),0.03957674,(20|21),0.06374917,(22|19),0.12863056,(21|19),0.13848223,(20|20),0.20041402,(20|19),
5702,0.02374276,(10|17),0.05696424,(9|17),0.06330707,(10|18),0.10227160,(9|18),0.10379862,(10|16),0.10884278,(11|17),0.23335853,(11|18),0.28289007,(9|16),0.36424439,(11|16),
5703,0.00000120,(30|30),0.00000258,(30|29),0.00006109,(31|31),0.00011821,(31|30),0.05854726,(31|29),0.06202567,(30|31),0.26569989,(29|30),0.54719710,(29|29),1.00000000,(29|31),
5704,0.00000034,(42|32),0.00000411,(42|31),0.00000472,(42|33),0.00003029,(41|31),0.00007016,(43|33),0.00013046,(41|32),0.00037515,(41|33),0.05806365,(43|32),0.80756825,(43|31),
5705,0.04460959,(0|37),0.06044696,(0|38),0.09928797,(1|37),0.10308244,(1|38),0.11431945,(49|37),0.11603590,(0|36),0.14408407,(49|38),0.17064076,(1|36),0.26421034,(49|36),
5706,0.00000083,(31|37),0.00001917,(32|36),0.00002446,(31|36),0.00002526,(30|37),0.00005476,(32|37),0.09443759,(31|38),0.82906830,(30|36),0.83194256,(32|38),0.98353297,(30|38),
5707,0.02532070,(20|44),0.02966529,(19|44),0.08365303,(19|45),0.08408248,(20|43),0.08994123,(19|43),0.11621501,(21|45),0.16034015,(20|45),0.18319106,(21|44),0.18879308,(21|43),
5708,0.00049303,(29|22),0.02259300,(28|22),0.08367664,(29|23),0.08897725,(30|22),0.43983284,(29|21),0.87066615,(28|21),0.87593597,(30|21),0.97220987,(28|23),0.98015475,(30|23),
5709,0.03324161,(45|25),0.03798459,(44|24),0.05035486,(46|25),0.05988604,(44|25),0.06085420,(46|24),0.06429981,(45|24),0.07417861,(45|26),0.08012609,(46|26),0.27451926,(44|26),
571,0.00001002,(28|48),0.00004013,(29|48),0.00005475,(27|47),0.00022150,(27|48),0.00033548,(28|47),0.00277157,(28|49),0.00776675,(29|47),0.01443186,(29|49),0.44067404,(27|49),
5710,0.00004145,(27|21),0.00029951,(27|22),0.05930914,(28|21),0.11632395,(26|21),0.31941241,(26|22),0.38293490,(28|22),0.43750313,(26|20),0.46051034,(27|20),0.94675148,(28|20),
5711,0.02767478,(6|36),0.03265213,(5|35),0.03576608,(5|36),0.03739768,(6|37),0.03844166,(7|36),0.04037377,(7|35),0.05806256,(6|35),0.08495183,(7|37),0.08585503,(5|37),
5712,0.02661243,(5|34),0.03340602,(5|35),0.06188737,(4|35),0.06661924,(4|34),0.06916173,(5|33),0.07176919,(6|35),0.07320023,(6|33),0.09754443,(6|34),0.10351116,(4|33),
5713,0.04266784,(27|26),0.06862799,(28|25),0.09780746,(26|26),0.15420474,(26|25),0.19952796,(28|26),0.25866321,(27|25),0.39679406,(27|27),0.48289879,(26|27),0.48671779,(28|27),
5714,0.02221009,(18|44),0.02875836,(19|45),0.03183652,(17|45),0.03354298,(18|45),0.03372956,(17|44),0.05326462,(19|43),0.05581197,(19|44),0.07434539,(18|43),0.07640896,(17|43),
5715,0.09397166,(16|41),0.11541128,(17|41),0.13952242,(17|40),0.15421198,(16|42),0.15995411,(16|40),0.16925334,(15|42),0.19242688,(17|42),0.21437593,(15|41),0.31266651,(15|40),
5716,0.00000042,(35|28),0.00000378,(34|28),0.00000541,(34|27),0.00001302,(36|28),0.00003615,(35|27),0.00108257,(35|29),0.00192962,(36|29),0.00454436,(36|27),0.24669537,(34|29),
5717,0.03628614,(26|31),0.04254082,(25|31),0.07099658,(25|32),0.07662077,(25|30),0.14485753,(26|30),0.18285597,(27|30),0.30799601,(26|32),0.40294327,(27|31),0.72224462,(27|32),
5718,0.01037990,(11|42),0.01907588,(11|41),0.02164729,(10|42),0.02441899,(12|41),0.04681063,(12|43),0.04984488,(12|42),0.05971004,(10|41),0.10065864,(11|43),0.13002056,(10|43),
5719,0.00524196,(12|13),0.01279833,(12|14),0.03931113,(13|14),0.04955092,(13|13),0.08137805,(13|12),0.11145732,(12|12),0.21248423,(11|12),0.30940802,(11|13),0.47393707,(11|14),
572,0.00000733,(24|49),0.00001626,(24|0),0.00009736,(25|48),0.00012987,(25|49),0.00025378,(24|48),0.00114690,(23|0),0.00207814,(25|0),0.00488084,(23|49),0.05465630,(23|48),
5720,0.02898191,(6|36),0.03455713,(7|35),0.03838059,(7|36),0.04563518,(6|37),0.05928378,(5|35),0.05978370,(6|35),0.08408671,(7|37),0.11988059,(5|36),0.17316265,(5|37),
5721,0.00022078,(25|21),0.00177690,(25|20),0.00188745,(24|21),0.00462034,(24|20),0.00643528,(26|20),0.02162064,(24|22),0.06435698,(26|21),0.18974449,(25|22),0.45221955,(26|22),
5722,0.00031686,(33|25),0.14993764,(33|26),0.28505421,(33|24),0.29038137,(34|24),0.40496466,(34|25),0.61311775,(32|25),0.73733360,(34|26),0.91895884,(32|24),1.00000000,(32|26),
5723,0.00000042,(35|28),0.00000378,(34|28),0.00000541,(34|27),0.00001302,(36|28),0.00003615,(35|27),0.00108257,(35|29),0.00192962,(36|29),0.00454436,(36|27),0.24669537,(34|29),
5724,0.06050963,(24|1),0.07798748,(25|1),0.08677274,(25|0),0.10152975,(23|1),0.18825677,(23|0),0.20816082,(24|0),0.26582622,(25|2),0.32018396,(23|2),0.41250234,(24|2),
5725,0.00003901,(17|21),0.00004476,(16|20),0.00099555,(16|21),0.00148034,(17|20),0.06058546,(17|22),0.14086628,(18|21),0.59736204,(18|20),0.85849118,(18|22),0.98720330,(16|22),
5726,0.10392582,(5|10),0.16114829,(6|10),0.23117264,(4|10),0.23206975,(5|9),0.28838868,(5|11),0.34246534,(6|11),0.50402336,(4|9),0.51265700,(4|11),0.51314367,(6|9),
5727,0.02014660,(18|44),0.02668962,(19|44),0.04298322,(17|44),0.04559305,(18|45),0.05342075,(19|45),0.06013593,(17|45),0.13618951,(17|43),0.15906837,(19|43),0.17068428,(18|43),
5728,0.00678331,(25|23),0.01636611,(26|23),0.06856652,(25|24),0.07653520,(26|22),0.08098723,(25|22),0.09411450,(24|23),0.26717284,(26|24),0.32461950,(24|24),0.50961179,(24|22),
5729,0.02958419,(6|11),0.03527920,(5|11),0.12792475,(5|10),0.14825015,(6|10),0.17985618,(5|12),0.24798278,(7|10),0.28319066,(7|11),0.41866496,(7|12),0.47795384,(6|12),
573,0.00001002,(28|48),0.00004013,(29|48),0.00005475,(27|47),0.00022150,(27|48),0.00033548,(28|47),0.00277157,(28|49),0.00776675,(29|47),0.01443186,(29|49),0.44067404,(27|49),
5730,0.00000034,(42|32),0.00000411,(42|31),0.00000472,(42|33),0.00003029,(41|31),0.00007016,(43|33),0.00013046,(41|32),0.00037515,(41|33),0.05806365,(43|32),0.80756825,(43|31),
5731,0.00000002,(35|38),0.00000536,(34|38),0.00003081,(35|37),0.00006630,(35|39),0.00029398,(36|39),0.00032020,(36|38),0.00261657,(34|39),0.00903709,(36|37),0.03216124,(34|37),
5732,0.03871708,(10|17),0.11049005,(9|17),0.13642355,(10|16),0.13980896,(10|18),0.14532435,(11|17),0.19625590,(9|18),0.31885961,(11|18),0.36524881,(9|16),0.39955658,(11|16),
5733,0.00000111,(37|0),0.00024261,(36|0),0.00032810,(37|49),0.00034882,(36|1),0.00035931,(38|49),0.00077309,(38|0),0.00102116,(37|1),0.00771961,(36|49),0.58403468,(38|1),
5734,0.11164958,(28|24),0.11258074,(29|25),0.14124936,(29|23),0.19560671,(29|24),0.46134947,(27|24),0.51096638,(28|25),0.51915382,(27|25),0.53476231,(27|23),0.53493058,(28|23),
5735,0.04841513,(26|31),0.05805790,(25|31),0.06838832,(25|32),0.10299781,(25|30),0.12865727,(26|32),0.16724040,(27|30),0.16725372,(27|31),0.34435465,(26|30),0.36397669,(27|32),
5736,0.09496301,(25|32),0.10131111,(26|31),0.11505996,(24|31),0.11892463,(25|31),0.12496017,(26|32),0.14969104,(24|32),0.41029978,(24|33),0.44879033,(25|33),0.49653374,(26|33),
5737,0.04266784,(27|26),0.06862799,(28|25),0.09780746,(26|26),0.15420474,(26|25),0.19952796,(28|26),0.25866321,(27|25),0.39679406,(27|27),0.48289879,(26|27),0.48671779,(28|27),
5738,0.00000629,(32|23),0.00003574,(32|24),0.01400271,(32|22),0.02273088,(31|23),0.06248915,(33|23),0.50059468,(31|24),0.62213933,(33|24),0.96106851,(31|22),0.98878330,(33|22),
5739,0.00000002,(35|38),0.00000536,(34|38),0.00003081,(35|37),0.00006630,(35|39),0.00029398,(36|39),0.00032020,(36|38),0.00261657,(34|39),0.00903709,(36|37),0.03216124,(34|37),
574,0.17011836,(30|25),0.24695365,(30|24),0.41961145,(31|24),0.46398899,(31|25),0.67909271,(29|25),0.76115036,(30|26),0.78630883,(31|26),0.85184777,(29|24),0.90507382,(29|26),
5740,0.03373817,(3|14),0.04226636,(4|14),0.05241187,(3|13),0.05580857,(4|15),0.06130804,(2|14),0.09648054,(2|15),0.10466529,(3|15),0.11197603,(2|13),0.12941550,(4|13),
5741,0.00004145,(27|21),0.00029951,(27|22),0.05930914,(28|21),0.11632395,(26|21),0.31941241,(26|22),0.38293490,(28|22),0.43750313,(26|20),0.46051034,(27|20),0.94675148,(28|20),
5742,0.00002968,(20|13),0.00004728,(21|13),0.00007171,(20|14),0.00007911,(21|14),0.00010057,(20|12),0.06223031,(19|14),0.06869771,(19|13),0.52161723,(19|12),0.97696078,(21|12),
5743,0.00234116,(33|14),0.19278918,(32|15),0.20654389,(34|15),0.21783539,(33|15),0.26585741,(32|14),0.31047293,(34|14),0.31690418,(32|13),0.43439078,(33|13),0.46577226,(34|13),
5744,0.00000028,(35|18),0.00000036,(34|18),0.00000040,(35|17),0.00001603,(36|17),0.00002027,(34|17),0.09013478,(36|18),0.29310733,(34|19),0.91570938,(36|19),0.95238787,(35|19),
5745,0.00000020,(38|32),0.00000351,(39|31),0.00002029,(37|32),0.00002053,(38|31),0.00005300,(39|32),0.00008614,(38|33),0.00022107,(37|33),0.00335265,(39|33),0.06960567,(37|31),
