Product ID : 215 # of JPs covered : 1 : 97 : Healthcare, 
OID,Confidence at Map Node,Error at Map Node
us_000592712,0.182677, 0.297585
us_000577189,0.182677, 0.297585
us_000578482,0.182677, 0.298796
us_000589789,0.182677, 0.299485
us_000516417,0.182677, 0.300077
us_000588350,0.182677, 0.300221
us_000576333,0.182677, 0.300570
us_000504190,0.182677, 0.304118
us_000487088,0.182677, 0.306197
us_000534854,0.182677, 0.310066
us_000614070,0.182677, 0.310809
us_000594171,0.182677, 0.310809
us_000593413,0.182677, 0.311853
us_000604796,0.182677, 0.311853
us_000606794,0.182677, 0.311853
us_000502210,0.182677, 0.311962
us_000607897,0.182677, 0.320344
us_000501959,0.182677, 0.320407
us_000537864,0.182677, 0.330319
us_000527272,0.182677, 0.331118
us_000576330,0.182677, 0.331890
us_000583148,0.182677, 0.344834
us_000580123,0.182677, 0.348952
us_000544923,0.182677, 0.354265
us_000568458,0.182677, 0.368750
us_000477457,0.182677, 0.373873
us_000587244,0.182677, 0.377767
us_000574453,0.182677, 0.410283
us_000463252,0.182677, 0.488077
us_000476548,0.182677, 0.647270
us_000550085,0.182677, 0.817608
pr_000377571,0.179263, 0.000005
us_000559326,0.179263, 0.009643
us_000471980,0.179263, 0.070143
us_000458518,0.179263, 0.070143
us_000468062,0.179263, 0.070143
us_000461743,0.179263, 0.070143
us_000459862,0.179263, 0.070143
us_000212531,0.179263, 0.070143
us_000470616,0.179263, 0.070143
us_000471999,0.179263, 0.070143
us_000458520,0.179263, 0.070143
us_000472374,0.179263, 0.070745
us_000466614,0.179263, 0.070745
us_000463839,0.179263, 0.070745
us_000471913,0.179263, 0.070745
us_000465722,0.179263, 0.070745
us_000465034,0.179263, 0.070745
us_000185057,0.179263, 0.070745
us_000459100,0.179263, 0.071351
us_000464860,0.179263, 0.071351
us_000419830,0.179263, 0.071351
us_000460088,0.179263, 0.071351
us_000466571,0.179263, 0.071351
us_000462537,0.179263, 0.071351
us_000482618,0.179263, 0.071351
us_000465353,0.179263, 0.071351
us_000469626,0.179263, 0.071351
us_000461412,0.179263, 0.071351
us_000470611,0.179263, 0.071351
us_000474121,0.179263, 0.071351
us_000464606,0.179263, 0.071351
us_000462953,0.179263, 0.071351
us_000464845,0.179263, 0.071351
us_000463729,0.179263, 0.071351
us_000458922,0.179263, 0.071351
us_000465995,0.179263, 0.071351
us_000475247,0.179263, 0.071961
us_000307993,0.179263, 0.071961
us_000560413,0.179263, 0.072505
us_000469614,0.179263, 0.072574
us_000463459,0.179263, 0.072574
us_000473893,0.179263, 0.073190
us_000474177,0.179263, 0.073190
us_000460896,0.179263, 0.073810
us_000460928,0.179263, 0.073810
us_000460921,0.179263, 0.073810
us_000277245,0.179263, 0.073810
us_000383023,0.179263, 0.073810
us_000374867,0.179263, 0.073810
us_000475489,0.179263, 0.073810
us_000108407,0.179263, 0.073810
us_000100370,0.179263, 0.074275
us_000472385,0.179263, 0.074433
us_000469411,0.179263, 0.074433
us_000466758,0.179263, 0.074433
us_000473871,0.179263, 0.074433
us_000469406,0.179263, 0.074433
us_000470067,0.179263, 0.074433
us_000470040,0.179263, 0.074433
us_000470064,0.179263, 0.074433
us_000170066,0.179263, 0.074433
us_000469440,0.179263, 0.074433
us_000473165,0.179263, 0.074433
us_000110876,0.179263, 0.074979
us_000474472,0.179263, 0.075060
us_000464000,0.179263, 0.075060
us_000485520,0.179263, 0.075060
us_000458668,0.179263, 0.075060
us_000469493,0.179263, 0.075060
us_000463988,0.179263, 0.075060
us_000468826,0.179263, 0.075060
us_000463436,0.179263, 0.075060
us_000463273,0.179263, 0.075060
us_000463995,0.179263, 0.075060
us_000463312,0.179263, 0.075060
us_000258070,0.179263, 0.075680
us_000461759,0.179263, 0.076227
us_000261379,0.179263, 0.077648
us_000462258,0.179263, 0.078083
pr_000992248,0.179263, 0.079300
us_000234578,0.179263, 0.080649
us_000471001,0.179263, 0.082328
us_000464519,0.179263, 0.094894
pr_000287443,0.179263, 0.101296
us_000594669,0.179263, 0.121322
us_000099754,0.179263, 0.121701
us_000460919,0.179263, 0.123503
us_000466672,0.179263, 0.123576
us_000185060,0.179263, 0.159635
us_000564236,0.179263, 0.167953
us_000588950,0.179263, 0.218510
us_000538733,0.179263, 0.259031
us_000494685,0.179263, 0.298562
us_000292444,0.179263, 0.303319
us_000459843,0.179263, 0.303319
us_000551197,0.179263, 0.303319
us_000563840,0.179263, 0.303319
us_000494847,0.179263, 0.323921
us_000531802,0.179263, 0.469543
us_000502274,0.179263, 0.504078
us_000553262,0.179263, 0.706208
us_000111878,0.179263, 1.716555
us_000479355,0.179263, 2.294355
us_000503089,0.179263, 4.355791
pr_001950859,0.139125, 0.000001
pr_001814324,0.139125, 0.000001
pr_000706421,0.139125, 0.000001
us_000485530,0.139125, 0.000159
us_000481679,0.139125, 0.000806
us_000575793,0.139125, 0.092790
us_000463704,0.139125, 0.093619
us_000532920,0.139125, 0.094722
us_000599126,0.139125, 0.095489
us_000470246,0.139125, 0.095873
us_000468788,0.139125, 0.096384
us_000533859,0.139125, 0.097445
us_000565813,0.139125, 0.098223
us_000516094,0.139125, 0.098872
us_000469204,0.139125, 0.099419
us_000566012,0.139125, 0.099661
us_000476552,0.139125, 0.100079
us_000518678,0.139125, 0.100661
us_000474579,0.139125, 0.100666
us_000499553,0.139125, 0.100675
us_000499932,0.139125, 0.100808
us_000399919,0.139125, 0.101122
us_000487894,0.139125, 0.101186
us_000528067,0.139125, 0.101343
us_000519292,0.139125, 0.101725
us_000556150,0.139125, 0.101854
us_000541492,0.139125, 0.101854
us_000519929,0.139125, 0.102091
us_000540031,0.139125, 0.102364
us_000494831,0.139125, 0.102495
us_000517955,0.139125, 0.103015
us_000496830,0.139125, 0.103435
us_000596657,0.139125, 0.104323
us_000471167,0.139125, 0.104342
us_000559153,0.139125, 0.104362
us_000288510,0.139125, 0.104511
us_000101305,0.139125, 0.104702
us_000464028,0.139125, 0.105023
us_000517678,0.139125, 0.105041
us_000529024,0.139125, 0.105454
us_000542001,0.139125, 0.105845
us_000517452,0.139125, 0.105919
us_000528447,0.139125, 0.106013
us_000553394,0.139125, 0.106027
us_000548520,0.139125, 0.106165
us_000491308,0.139125, 0.106204
us_000567940,0.139125, 0.106204
us_000505697,0.139125, 0.106246
us_000502190,0.139125, 0.106420
us_000511299,0.139125, 0.106676
us_000489002,0.139125, 0.106682
us_000513361,0.139125, 0.106705
us_000522757,0.139125, 0.106824
us_000502122,0.139125, 0.106841
us_000565466,0.139125, 0.106949
us_000481210,0.139125, 0.106953
us_000569247,0.139125, 0.107363
us_000611373,0.139125, 0.107545
us_000527186,0.139125, 0.107581
us_000474729,0.139125, 0.107677
us_000520445,0.139125, 0.107696
us_000520509,0.139125, 0.107703
us_000555950,0.139125, 0.107703
us_000246306,0.139125, 0.107955
us_000321998,0.139125, 0.107955
us_000469305,0.139125, 0.108004
us_000549453,0.139125, 0.108004
us_000546813,0.139125, 0.108511
us_000577528,0.139125, 0.108551
us_000493769,0.139125, 0.108551
us_000503312,0.139125, 0.108559
us_000539893,0.139125, 0.108630
us_000539684,0.139125, 0.109018
us_000521162,0.139125, 0.109096
us_000520275,0.139125, 0.109321
us_000558848,0.139125, 0.109364
us_000472962,0.139125, 0.109541
us_000572714,0.139125, 0.110000
us_000490055,0.139125, 0.110262
us_000538557,0.139125, 0.110669
us_000484577,0.139125, 0.110839
us_000472587,0.139125, 0.111021
us_000525148,0.139125, 0.111315
us_000469350,0.139125, 0.111646
us_000562446,0.139125, 0.111926
us_000469957,0.139125, 0.112201
us_000612162,0.139125, 0.112337
us_000473776,0.139125, 0.112437
us_000553495,0.139125, 0.112437
us_000490217,0.139125, 0.112553
us_000595760,0.139125, 0.112813
us_000496757,0.139125, 0.112813
us_000473417,0.139125, 0.112820
us_000481093,0.139125, 0.112950
us_000515832,0.139125, 0.113101
us_000585499,0.139125, 0.113101
us_000553678,0.139125, 0.113191
us_000570914,0.139125, 0.113498
us_000540357,0.139125, 0.113577
us_000523794,0.139125, 0.113695
us_000561040,0.139125, 0.113695
us_000570288,0.139125, 0.113818
us_000494514,0.139125, 0.113901
us_000522840,0.139125, 0.113937
us_000489923,0.139125, 0.113937
us_000595436,0.139125, 0.113937
us_000469985,0.139125, 0.113955
us_000553469,0.139125, 0.113955
us_000539673,0.139125, 0.114070
us_000488279,0.139125, 0.114449
us_000560435,0.139125, 0.114582
us_000597024,0.139125, 0.114701
us_000545946,0.139125, 0.114937
us_000472406,0.139125, 0.115212
us_000496746,0.139125, 0.115212
us_000557550,0.139125, 0.115212
us_000573243,0.139125, 0.115212
us_000464138,0.139125, 0.115224
us_000501841,0.139125, 0.115620
us_000543903,0.139125, 0.117175
us_000248839,0.139125, 0.117976
us_000460609,0.139125, 0.118759
us_000494560,0.139125, 0.118768
us_000591895,0.139125, 0.122428
us_000499362,0.139125, 0.123488
us_000566074,0.139125, 0.123544
us_000463152,0.139125, 0.123827
us_000469974,0.139125, 0.124758
us_000576992,0.139125, 0.125061
us_000568352,0.139125, 0.126170
us_000527280,0.139125, 0.126281
us_000474559,0.139125, 0.127344
us_000556782,0.139125, 0.128868
us_000503401,0.139125, 0.131932
us_000559122,0.139125, 0.134564
us_000525126,0.139125, 0.135389
us_000567567,0.139125, 0.135977
us_000538572,0.139125, 0.136602
us_000478873,0.139125, 0.140829
us_000496681,0.139125, 0.144577
us_000599631,0.139125, 0.157811
us_000599632,0.139125, 0.165442
us_000537080,0.139125, 0.183929
us_000472496,0.139125, 0.186216
us_000578472,0.139125, 0.189351
us_000544174,0.139125, 0.211407
us_000471098,0.139125, 0.213602
us_000495554,0.139125, 0.216379
us_000552562,0.139125, 0.234378
us_000552278,0.139125, 0.254489
us_000596057,0.139125, 0.265490
us_000482192,0.139125, 0.265960
us_000484629,0.139125, 0.282782
us_000517540,0.139125, 0.326965
us_000520580,0.139125, 0.342352
us_000457923,0.139125, 0.364940
us_000262390,0.139125, 0.384069
us_000578064,0.139125, 0.924935
us_000537543,0.139125, 1.523544
pr_001039266,0.105130, 0.000000
us_000476189,0.105130, 0.166124
us_000485506,0.105130, 0.173118
us_000477422,0.105130, 0.185129
us_000510698,0.105130, 0.192574
us_000472910,0.105130, 0.195555
us_000469716,0.105130, 0.198522
us_000479177,0.105130, 0.199241
us_000479170,0.105130, 0.199243
us_000504768,0.105130, 0.202666
us_000509473,0.105130, 0.211020
us_000527273,0.105130, 0.213975
us_000510097,0.105130, 0.214237
us_000509444,0.105130, 0.216057
us_000492634,0.105130, 0.216312
us_000490372,0.105130, 0.216409
us_000511233,0.105130, 0.219720
us_000483166,0.105130, 0.222457
us_000465423,0.105130, 0.222583
us_000555450,0.105130, 0.223709
us_000469191,0.105130, 0.223973
us_000487326,0.105130, 0.226061
us_000476669,0.105130, 0.226898
us_000487309,0.105130, 0.228674
us_000461052,0.105130, 0.230507
us_000482960,0.105130, 0.230750
us_000355208,0.105130, 0.232639
us_000495293,0.105130, 0.233773
us_000599181,0.105130, 0.234511
us_000516466,0.105130, 0.235211
us_000510344,0.105130, 0.237007
us_000488753,0.105130, 0.238050
us_000484007,0.105130, 0.238353
us_000277051,0.105130, 0.238426
us_000484465,0.105130, 0.242031
us_000281369,0.105130, 0.242898
us_000499161,0.105130, 0.243830
us_000531649,0.105130, 0.244375
us_000493154,0.105130, 0.245814
us_000531867,0.105130, 0.246101
us_000506062,0.105130, 0.248917
us_000531996,0.105130, 0.248946
us_000472904,0.105130, 0.249467
us_000480626,0.105130, 0.251328
pr_000983213,0.105130, 0.251903
us_000524777,0.105130, 0.252922
us_000513091,0.105130, 0.253917
us_000525511,0.105130, 0.254027
us_000485693,0.105130, 0.256235
us_000509117,0.105130, 0.256985
us_000054963,0.105130, 0.256985
us_000509435,0.105130, 0.257911
us_000531988,0.105130, 0.258905
us_000556749,0.105130, 0.261448
us_000513420,0.105130, 0.263059
us_000481540,0.105130, 0.263961
us_000491010,0.105130, 0.263982
us_000551819,0.105130, 0.264064
us_000484745,0.105130, 0.265145
us_000507893,0.105130, 0.265336
us_000484595,0.105130, 0.265347
us_000508292,0.105130, 0.279100
us_000485354,0.105130, 0.279436
us_000482735,0.105130, 0.280278
us_000492014,0.105130, 0.280922
us_000501488,0.105130, 0.281712
us_000484661,0.105130, 0.282842
us_000503786,0.105130, 0.285917
us_000551846,0.105130, 0.287244
us_000525480,0.105130, 0.287365
us_000480613,0.105130, 0.295024
us_000551619,0.105130, 0.297072
us_000495338,0.105130, 0.304059
us_000492275,0.105130, 0.306967
us_000480896,0.105130, 0.319196
us_000499197,0.105130, 0.320233
us_000353885,0.105130, 0.324366
us_000548660,0.105130, 0.330041
us_000541854,0.105130, 0.333579
us_000597196,0.105130, 0.367697
us_000485353,0.105130, 0.462131
us_000521504,0.105130, 0.702053
pr_000787631,0.103734, 0.000045
us_000472317,0.103734, 0.115513
us_000079318,0.103734, 0.142687
us_000471578,0.103734, 0.171127
us_000538401,0.103734, 0.181787
us_000269593,0.103734, 0.199064
us_000523888,0.103734, 0.203981
us_000488470,0.103734, 0.207761
us_000462839,0.103734, 0.210710
us_000545317,0.103734, 0.211559
us_000270178,0.103734, 0.213035
us_000476468,0.103734, 0.218026
us_000510705,0.103734, 0.220210
us_000504859,0.103734, 0.221283
us_000512516,0.103734, 0.221958
us_000476455,0.103734, 0.222826
us_000475257,0.103734, 0.223008
us_000475249,0.103734, 0.231894
us_000244450,0.103734, 0.232095
us_000495127,0.103734, 0.233252
us_000497141,0.103734, 0.233437
us_000464738,0.103734, 0.233445
us_000480120,0.103734, 0.234140
us_000485564,0.103734, 0.239445
us_000485518,0.103734, 0.240568
us_000481689,0.103734, 0.242462
us_000582254,0.103734, 0.243009
us_000509241,0.103734, 0.244709
us_000511159,0.103734, 0.246245
us_000532652,0.103734, 0.247452
us_000478664,0.103734, 0.248029
us_000533746,0.103734, 0.249026
us_000121410,0.103734, 0.253802
us_000543654,0.103734, 0.255262
us_000477931,0.103734, 0.255864
us_000504760,0.103734, 0.255907
us_000473011,0.103734, 0.256305
us_000506188,0.103734, 0.258883
us_000552679,0.103734, 0.259691
us_000470039,0.103734, 0.260023
us_000496799,0.103734, 0.260718
us_000121710,0.103734, 0.261253
us_000504650,0.103734, 0.261714
us_000502845,0.103734, 0.262299
us_000540454,0.103734, 0.262529
us_000515923,0.103734, 0.262955
us_000553527,0.103734, 0.263546
us_000501111,0.103734, 0.263728
us_000478506,0.103734, 0.265167
us_000503741,0.103734, 0.265910
us_000498314,0.103734, 0.266778
us_000488428,0.103734, 0.268117
us_000481646,0.103734, 0.273312
us_000477893,0.103734, 0.273526
us_000525371,0.103734, 0.274533
us_000525375,0.103734, 0.276409
us_000473019,0.103734, 0.277455
us_000473917,0.103734, 0.278292
us_000505961,0.103734, 0.278863
us_000504737,0.103734, 0.278863
us_000525320,0.103734, 0.279679
us_000490753,0.103734, 0.283121
us_000496589,0.103734, 0.284565
us_000530018,0.103734, 0.284902
us_000489532,0.103734, 0.284902
us_000596925,0.103734, 0.284947
us_000485479,0.103734, 0.285329
us_000582482,0.103734, 0.286567
us_000514133,0.103734, 0.287849
us_000504687,0.103734, 0.288460
us_000556971,0.103734, 0.289078
us_000536440,0.103734, 0.289380
us_000523456,0.103734, 0.289652
us_000509404,0.103734, 0.290206
us_000514110,0.103734, 0.290765
us_000541795,0.103734, 0.290922
us_000477986,0.103734, 0.293389
us_000521268,0.103734, 0.293389
us_000483290,0.103734, 0.293813
us_000491789,0.103734, 0.294992
us_000575804,0.103734, 0.296178
us_000471850,0.103734, 0.296759
us_000523078,0.103734, 0.301358
us_000504826,0.103734, 0.301943
us_000471852,0.103734, 0.302099
us_000495271,0.103734, 0.302729
us_000512329,0.103734, 0.302833
us_000521327,0.103734, 0.303783
us_000514122,0.103734, 0.305152
us_000473581,0.103734, 0.306653
us_000480829,0.103734, 0.307909
us_000484985,0.103734, 0.309254
us_000519900,0.103734, 0.309588
us_000483926,0.103734, 0.309840
us_000471857,0.103734, 0.310483
us_000466314,0.103734, 0.310483
us_000518483,0.103734, 0.312888
us_000493098,0.103734, 0.313018
us_000495653,0.103734, 0.313293
us_000485651,0.103734, 0.313976
us_000538236,0.103734, 0.314184
us_000500592,0.103734, 0.314970
us_000489919,0.103734, 0.315159
us_000487154,0.103734, 0.315169
us_000437409,0.103734, 0.316249
us_000481458,0.103734, 0.316358
us_000482300,0.103734, 0.316631
us_000546013,0.103734, 0.316685
us_000469141,0.103734, 0.317035
us_000537098,0.103734, 0.317035
us_000529006,0.103734, 0.317591
us_000540458,0.103734, 0.318072
us_000463382,0.103734, 0.318145
us_000553944,0.103734, 0.319658
us_000544402,0.103734, 0.320492
us_000554293,0.103734, 0.320668
us_000542494,0.103734, 0.320709
us_000527932,0.103734, 0.320815
us_000519630,0.103734, 0.321373
us_000529698,0.103734, 0.321523
us_000545470,0.103734, 0.321545
us_000057229,0.103734, 0.322515
us_000551757,0.103734, 0.322720
us_000551783,0.103734, 0.322720
us_000468248,0.103734, 0.323303
us_000479996,0.103734, 0.323578
us_000529023,0.103734, 0.323980
us_000540484,0.103734, 0.324603
us_000468780,0.103734, 0.324975
us_000488017,0.103734, 0.325041
us_000495260,0.103734, 0.326038
us_000469166,0.103734, 0.326555
us_000484546,0.103734, 0.326557
us_000555796,0.103734, 0.326633
us_000514293,0.103734, 0.327190
us_000485666,0.103734, 0.330432
us_000544187,0.103734, 0.330432
us_000493071,0.103734, 0.332007
us_000479445,0.103734, 0.332384
us_000537225,0.103734, 0.332384
us_000529213,0.103734, 0.333404
us_000473888,0.103734, 0.334055
us_000555025,0.103734, 0.334345
us_000552554,0.103734, 0.334345
us_000488802,0.103734, 0.334505
us_000533564,0.103734, 0.336316
us_000525901,0.103734, 0.336316
us_000529702,0.103734, 0.336316
us_000534720,0.103734, 0.336316
us_000530449,0.103734, 0.336316
us_000479303,0.103734, 0.342046
us_000517702,0.103734, 0.342241
us_000515950,0.103734, 0.342746
us_000517999,0.103734, 0.342746
us_000516859,0.103734, 0.342746
us_000495203,0.103734, 0.342746
us_000491993,0.103734, 0.342746
us_000582294,0.103734, 0.344497
us_000303652,0.103734, 0.345161
us_000488787,0.103734, 0.348020
us_000529672,0.103734, 0.350579
us_000592383,0.103734, 0.350928
us_000489059,0.103734, 0.350941
us_000480713,0.103734, 0.354492
us_000562270,0.103734, 0.355653
us_000528221,0.103734, 0.356123
us_000525457,0.103734, 0.357860
us_000282660,0.103734, 0.358209
us_000489324,0.103734, 0.360990
us_000559205,0.103734, 0.361079
us_000480417,0.103734, 0.361408
us_000495298,0.103734, 0.365938
us_000496588,0.103734, 0.366611
pr_001074672,0.103734, 0.367066
us_000490391,0.103734, 0.367538
us_000517701,0.103734, 0.371619
us_000525451,0.103734, 0.385732
us_000544354,0.103734, 0.394355
us_000484993,0.103734, 0.396175
us_000501686,0.103734, 0.426600
us_000526134,0.103734, 0.452362
us_000534859,0.103734, 0.464568
us_000396895,0.103734, 0.543261
us_000559391,0.103734, 0.562284
us_000590510,0.103734, 0.642505
us_000483363,0.103734, 0.654965
us_000309222,0.103734, 0.869611
us_000497545,0.103734, 0.931435
us_000582117,0.103734, 1.358607
us_000496632,0.091765, 0.000000
us_000501403,0.091765, 0.000000
us_000572700,0.091765, 0.090967
us_000566787,0.091765, 0.163607
us_000478704,0.019098, 0.000000
us_000480051,0.019098, 0.000000
us_000489350,0.019098, 0.000000
us_000493287,0.019098, 0.000000
us_000493962,0.019098, 0.000000
us_000485360,0.019098, 0.000000
us_000522697,0.019098, 0.000000
us_000526041,0.019098, 0.000000
us_000545897,0.019098, 0.000000
us_000502431,0.019098, 0.000000
us_000493954,0.019098, 0.000000
us_000538455,0.019098, 0.000036
us_000527093,0.019098, 0.032500
us_000466975,0.019098, 0.032500
us_000575871,0.019098, 0.033361
us_000575863,0.019098, 0.033361
us_000484657,0.019098, 0.033406
us_000460543,0.019098, 0.034254
us_000525902,0.019098, 0.034254
us_000576101,0.019098, 0.034281
us_000471693,0.019098, 0.034281
us_000428857,0.019098, 0.034281
us_000576099,0.019098, 0.034326
pr_000408088,0.019098, 0.034630
us_000602259,0.019098, 0.034719
us_000097195,0.019098, 0.034719
us_000476159,0.019098, 0.034719
us_000468958,0.019098, 0.034746
us_000596403,0.019098, 0.034746
us_000468241,0.019098, 0.034746
us_000191731,0.019098, 0.034791
us_000466124,0.019098, 0.034791
us_000486244,0.019098, 0.034791
us_000306032,0.019098, 0.034791
us_000575695,0.019098, 0.034791
us_000575665,0.019098, 0.034791
us_000529295,0.019098, 0.035178
us_000469294,0.019098, 0.035188
us_000461747,0.019098, 0.035215
us_000471140,0.019098, 0.035215
us_000596563,0.019098, 0.035259
us_000462564,0.019098, 0.035259
us_000596627,0.019098, 0.035259
us_000575552,0.019098, 0.035259
us_000575755,0.019098, 0.035259
us_000575602,0.019098, 0.035259
us_000575354,0.019098, 0.035259
us_000575703,0.019098, 0.035259
us_000575555,0.019098, 0.035259
us_000575718,0.019098, 0.035259
us_000582394,0.019098, 0.035259
us_000611321,0.019098, 0.035259
us_000561471,0.019098, 0.035259
us_000543144,0.019098, 0.035259
us_000571789,0.019098, 0.035259
us_000575776,0.019098, 0.035259
us_000602786,0.019098, 0.035259
us_000471871,0.019098, 0.035259
us_000436799,0.019098, 0.035259
us_000461436,0.019098, 0.035280
us_000464034,0.019098, 0.035280
us_000463320,0.019098, 0.035280
us_000460334,0.019098, 0.035280
us_000460343,0.019098, 0.035280
us_000461456,0.019098, 0.035280
us_000463240,0.019098, 0.035280
us_000130836,0.019098, 0.035280
us_000288847,0.019098, 0.035280
us_000464061,0.019098, 0.035280
us_000466899,0.019098, 0.035280
us_000473604,0.019098, 0.035280
us_000463589,0.019098, 0.035280
us_000460313,0.019098, 0.035280
us_000284139,0.019098, 0.035280
us_000398143,0.019098, 0.035280
us_000476366,0.019098, 0.035280
us_000463525,0.019098, 0.035280
us_000461603,0.019098, 0.035280
us_000461424,0.019098, 0.035280
us_000461451,0.019098, 0.035280
us_000470708,0.019098, 0.035280
us_000474739,0.019098, 0.035280
us_000459388,0.019098, 0.035280
us_000473530,0.019098, 0.035280
us_000465245,0.019098, 0.035280
us_000464598,0.019098, 0.035280
us_000300622,0.019098, 0.035280
us_000470324,0.019098, 0.035280
us_000473220,0.019098, 0.035280
us_000135285,0.019098, 0.035280
us_000461435,0.019098, 0.035280
us_000464563,0.019098, 0.035280
us_000580374,0.019098, 0.035671
us_000520486,0.019098, 0.035671
us_000575696,0.019098, 0.035671
us_000470190,0.019098, 0.035741
us_000444880,0.019098, 0.035741
us_000463478,0.019098, 0.035741
us_000476575,0.019098, 0.035741
us_000459878,0.019098, 0.035741
us_000464109,0.019098, 0.035741
us_000206010,0.019098, 0.035741
us_000475116,0.019098, 0.035741
us_000464071,0.019098, 0.035741
us_000468683,0.019098, 0.035741
us_000473787,0.019098, 0.035741
us_000443553,0.019098, 0.035741
us_000459923,0.019098, 0.035741
us_000245860,0.019098, 0.035741
us_000464389,0.019098, 0.035741
us_000464392,0.019098, 0.035741
us_000059060,0.019098, 0.035741
us_000468314,0.019098, 0.035741
us_000470479,0.019098, 0.035741
us_000458525,0.019098, 0.035741
us_000473660,0.019098, 0.035741
us_000408963,0.019098, 0.035741
us_000475191,0.019098, 0.035741
us_000469989,0.019098, 0.035741
us_000476434,0.019098, 0.035741
us_000473592,0.019098, 0.035741
us_000470201,0.019098, 0.035741
us_000471670,0.019098, 0.035741
us_000458789,0.019098, 0.035741
us_000066538,0.019098, 0.035741
us_000465713,0.019098, 0.035741
us_000458718,0.019098, 0.035741
us_000476657,0.019098, 0.035741
us_000460519,0.019098, 0.035741
us_000459951,0.019098, 0.035741
us_000459966,0.019098, 0.035741
us_000371039,0.019098, 0.035741
us_000473829,0.019098, 0.035741
us_000461716,0.019098, 0.035741
us_000465558,0.019098, 0.035741
us_000468488,0.019098, 0.035741
us_000475084,0.019098, 0.035741
us_000459850,0.019098, 0.035741
us_000473961,0.019098, 0.036140
us_000465852,0.019098, 0.036140
us_000330502,0.019098, 0.036140
us_000466344,0.019098, 0.036140
us_000453333,0.019098, 0.036140
us_000295585,0.019098, 0.036140
us_000487992,0.019098, 0.036140
us_000602424,0.019098, 0.036140
us_000469208,0.019098, 0.036207
us_000463642,0.019098, 0.036207
us_000463826,0.019098, 0.036207
us_000277177,0.019098, 0.036207
us_000461114,0.019098, 0.036207
us_000465219,0.019098, 0.036207
us_000465204,0.019098, 0.036207
us_000466664,0.019098, 0.036207
us_000471927,0.019098, 0.036207
us_000471909,0.019098, 0.036207
us_000462790,0.019098, 0.036207
us_000463163,0.019098, 0.036207
us_000475294,0.019098, 0.036207
us_000463187,0.019098, 0.036207
us_000468912,0.019098, 0.036207
us_000246441,0.019098, 0.036207
us_000463816,0.019098, 0.036207
us_000465069,0.019098, 0.036207
us_000470090,0.019098, 0.036207
us_000466220,0.019098, 0.036207
us_000471710,0.019098, 0.036207
us_000463210,0.019098, 0.036207
us_000471731,0.019098, 0.036207
us_000161675,0.019098, 0.036207
us_000461059,0.019098, 0.036207
us_000459643,0.019098, 0.036207
us_000469596,0.019098, 0.036207
us_000469109,0.019098, 0.036207
us_000465752,0.019098, 0.036207
us_000464816,0.019098, 0.036207
us_000459757,0.019098, 0.036207
us_000468911,0.019098, 0.036207
us_000113955,0.019098, 0.036207
us_000466440,0.019098, 0.036207
us_000469104,0.019098, 0.036207
us_000181937,0.019098, 0.036207
us_000472992,0.019098, 0.036207
us_000464718,0.019098, 0.036207
us_000464727,0.019098, 0.036207
us_000476062,0.019098, 0.036207
us_000469367,0.019098, 0.036207
us_000465551,0.019098, 0.036207
us_000459621,0.019098, 0.036207
us_000466421,0.019098, 0.036207
us_000469532,0.019098, 0.036207
us_000461107,0.019098, 0.036207
us_000472828,0.019098, 0.036207
us_000470244,0.019098, 0.036207
us_000470938,0.019098, 0.036207
us_000469251,0.019098, 0.036207
us_000462907,0.019098, 0.036207
us_000499265,0.019098, 0.036207
us_000463915,0.019098, 0.036207
us_000461653,0.019098, 0.036207
us_000471773,0.019098, 0.036207
us_000428030,0.019098, 0.036207
us_000466128,0.019098, 0.036207
us_000459485,0.019098, 0.036207
us_000476131,0.019098, 0.036207
us_000464926,0.019098, 0.036207
us_000471737,0.019098, 0.036207
us_000460468,0.019098, 0.036207
us_000469168,0.019098, 0.036207
us_000466506,0.019098, 0.036207
us_000460718,0.019098, 0.036207
us_000466206,0.019098, 0.036207
us_000461040,0.019098, 0.036207
us_000461154,0.019098, 0.036207
us_000460672,0.019098, 0.036207
us_000460620,0.019098, 0.036207
us_000186739,0.019098, 0.036207
us_000181915,0.019098, 0.036207
us_000476408,0.019098, 0.036207
us_000470094,0.019098, 0.036207
us_000462747,0.019098, 0.036207
us_000463631,0.019098, 0.036207
us_000592122,0.019098, 0.036610
us_000462454,0.019098, 0.036675
us_000462463,0.019098, 0.036675
us_000474611,0.019098, 0.036675
us_000474217,0.019098, 0.036675
us_000466329,0.019098, 0.036675
us_000461840,0.019098, 0.036675
us_000464918,0.019098, 0.036675
us_000461418,0.019098, 0.036675
us_000471936,0.019098, 0.036675
us_000463002,0.019098, 0.036675
us_000458988,0.019098, 0.036675
us_000464010,0.019098, 0.036675
us_000466057,0.019098, 0.036675
us_000469721,0.019098, 0.036675
us_000469755,0.019098, 0.036675
us_000475515,0.019098, 0.036675
us_000474649,0.019098, 0.036675
us_000475566,0.019098, 0.036675
us_000461991,0.019098, 0.036675
us_000468724,0.019098, 0.036675
us_000474061,0.019098, 0.036675
us_000453541,0.019098, 0.036675
us_000469793,0.019098, 0.036675
us_000464873,0.019098, 0.036675
us_000460597,0.019098, 0.036675
us_000473993,0.019098, 0.036675
us_000462046,0.019098, 0.036675
